Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2014-12-01,601130275,1018.50,0.00,1018.50,Little Gems,Children's Services,Payts to Agencies
Salford City Council,2014-12-01,1600520616,14391.19,2398.53,11992.66,Care Today Childrens Services,Children's Services,Payts to Agencies
Salford City Council,2014-12-01,1600520628,316500.00,52750.00,263750.00,G.M.C.P (Enterprise) Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-12-01,1600521050,3656.00,0.00,3656.00,Central Manchester University,Children's Services,Payts to Agencies
Salford City Council,2014-12-01,1600522035,742.00,0.00,742.00,Fairfield Residential,Children's Services,Payts to Agencies
Salford City Council,2014-12-01,1600522036,1428.56,0.00,1428.56,Fairfield Residential,Children's Services,Payts to Agencies
Salford City Council,2014-12-01,601129179,1007.50,16.67,990.83,Salford Community Leisure Ltd,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2014-12-01,601129931,831.09,138.52,692.57,Hughes Brothers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-12-01,601129932,637.54,106.26,531.28,Hughes Brothers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-12-01,601129934,1371.32,228.55,1142.77,Hughes Brothers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-12-01,601129936,10018.92,1669.82,8349.10,Hughes Brothers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-12-01,601129339,1710.00,0.00,1710.00,Sameena Rashid (S R Travel),Children's Services,Pupil Assistance
Salford City Council,2014-12-01,601129340,855.36,0.00,855.36,Comus Auto Cabs,Children's Services,Pupil Assistance
Salford City Council,2014-12-01,601129345,4899.52,816.58,4082.94,Central Cars & Buses,Children's Services,Pupil Assistance
Salford City Council,2014-12-01,601129346,576.00,0.00,576.00,First Taxis,Children's Services,Pupil Assistance
Salford City Council,2014-12-01,601129357,900.00,0.00,900.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-12-01,601129368,11483.60,0.00,11483.60,Schools Direct,Children's Services,Pupil Assistance
Salford City Council,2014-12-01,1600520536,1089.12,181.52,907.60,Allgood Plc,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-12-01,1600521656,1146.00,191.00,955.00,Independent Catering Services (Uk),Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-12-01,1600520326,5000.00,0.00,5000.00,Wai Yin Chinese Womens Society,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2014-12-01,601128822,2538.50,0.00,2538.50,Central Manchester University,Children's Services,Sals & Wags Realloc
Salford City Council,2014-12-01,1600520519,9231.43,1538.57,7692.86,Turning Point Services Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2014-12-01,1600522617,3178.00,529.67,2648.33,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-12-01,1600522618,11340.13,1890.02,9450.11,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-12-01,1600522619,3779.60,629.93,3149.67,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-12-01,1600522620,3298.54,549.76,2748.78,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-12-01,1600522621,2005.80,334.30,1671.50,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-12-01,601129451,175300.20,29216.70,146083.50,"Warden Construction Ltd.,",Capital Expenditure,Works & Building
Salford City Council,2014-12-01,1600520608,3600.00,600.00,3000.00,Silk Group,Capital Expenditure,Works & Building
Salford City Council,2014-12-02,1600521965,745.20,124.20,621.00,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2014-12-02,1600522487,11760.00,1960.00,9800.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2014-12-02,1600522542,574.08,95.68,478.40,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2014-12-02,601128566,1872.00,312.00,1560.00,Jamieson Contracting (Mcr) Ltd,Children's Services,Building Rep & Maint
Salford City Council,2014-12-02,1600522296,840.00,140.00,700.00,S & S Marquees Ltd,The Office of the Chief Executive,Contract Hire
Salford City Council,2014-12-02,601128651,1568.00,0.00,1568.00,Vestacare Limited,"Community, Health & Social Care",Day Care
Salford City Council,2014-12-02,601128773,7033.96,0.00,7033.96,Abbotsound Limited,"Community, Health & Social Care",Day Care
Salford City Council,2014-12-02,1600521245,2180.00,363.33,1816.67,Stone Central (Nw) Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-12-02,1600521849,724.09,120.68,603.41,Marlow & Son Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-12-02,1600520672,4043.50,673.92,3369.58,Drive Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-12-02,1600521020,1424.40,237.40,1187.00,Invacare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-12-02,601130310,758.02,0.00,758.02,Redacted Data,Capital Expenditure,Disturbance Payments
Salford City Council,2014-12-02,1600520638,1080.00,180.00,900.00,Carebase,"Community, Health & Social Care",Epuipment-paediatric
Salford City Council,2014-12-02,1600521294,885.60,147.60,738.00,Imperial Polythene,Environment and Community Safety,Equipment Purchase
Salford City Council,2014-12-02,1600522779,2639.00,0.00,2639.00,Broadoak Funeral Service,"Community, Health & Social Care",Funerals
Salford City Council,2014-12-02,fgaqbqojv,842.97,0.00,842.97,Www.Nisbets.Com,Environment and Community Safety,Housekeeping
Salford City Council,2014-12-02,1600520766,1871.52,311.92,1559.60,Language Empire Limited,Children's Services,Interpreter/translat
Salford City Council,2014-12-02,601128737,2500.00,416.67,2083.33,Northgate Information Solutions,Customer and Support Services,IT  Licence Fee
Salford City Council,2014-12-02,601130298,2317.50,0.00,2317.50,Excel Law Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-12-02,601130300,4500.00,0.00,4500.00,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-12-02,601130301,4818.25,0.00,4818.25,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-12-02,601130302,15000.00,0.00,15000.00,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-12-02,601130304,14000.00,0.00,14000.00,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-12-02,601130305,3900.00,0.00,3900.00,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-12-02,601130306,20000.00,0.00,20000.00,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-12-02,601130309,5000.00,0.00,5000.00,Darwins Solicitors (Shrops) Ltd,Customer and Support Services,Liability Insurance
Salford City Council,2014-12-02,601130314,2200.00,0.00,2200.00,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-12-02,601130315,7988.00,0.00,7988.00,Forbes Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2014-12-02,2203917632,13727.37,0.00,13727.37,Southern Cross Tiling,Sustainable Regeneration,Miscellaneous Exes
Salford City Council,2014-12-02,1600521132,2250.00,0.00,2250.00,Fi Smith Arts,Environment and Community Safety,Other Prof Fees
Salford City Council,2014-12-02,1600522376,1000.00,166.67,833.33,Getmetrained (Resourcepro),Children's Services,Other Prof Fees
Salford City Council,2014-12-02,1600519147,1395.28,232.55,1162.73,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-12-02,1600519150,1026.00,171.00,855.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-12-02,1600520712,1026.00,171.00,855.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-12-02,1600522113,1215.28,202.55,1012.73,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-12-02,1600522114,1335.28,222.55,1112.73,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-12-02,2203949324,17451153.00,0.00,17451153.00,CCG,"Community, Health & Social Care",Payment to Health Authorities
Salford City Council,2014-12-02,6001680991,2111.48,0.00,2111.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001680996,1109.68,0.00,1109.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001680997,887.00,0.00,887.00,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681001,1191.96,0.00,1191.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681007,1160.08,0.00,1160.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681008,857.20,0.00,857.20,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681017,1075.20,0.00,1075.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681018,1599.44,0.00,1599.44,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681024,985.92,0.00,985.92,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681029,633.92,0.00,633.92,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681031,553.52,0.00,553.52,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681035,986.24,0.00,986.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681040,695.24,0.00,695.24,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681042,644.64,0.00,644.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681045,638.64,0.00,638.64,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681048,1626.24,0.00,1626.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681052,541.16,0.00,541.16,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681057,502.16,0.00,502.16,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681058,1190.04,0.00,1190.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681063,5979.72,0.00,5979.72,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681067,709.60,0.00,709.60,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681075,1449.24,0.00,1449.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681080,4696.48,0.00,4696.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681083,579.96,0.00,579.96,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681085,749.28,0.00,749.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681088,709.60,0.00,709.60,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681091,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681097,741.48,0.00,741.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681120,548.40,0.00,548.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681126,1036.00,0.00,1036.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681143,1098.16,0.00,1098.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681148,942.48,0.00,942.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681159,570.16,0.00,570.16,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681160,831.60,0.00,831.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681165,5039.80,0.00,5039.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681171,827.76,0.00,827.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681182,821.08,0.00,821.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681191,958.32,0.00,958.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681205,527.76,0.00,527.76,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681209,565.04,0.00,565.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681210,526.04,0.00,526.04,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681223,709.60,0.00,709.60,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681228,1284.36,0.00,1284.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681229,1423.12,0.00,1423.12,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681233,528.04,0.00,528.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681243,701.32,0.00,701.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681248,858.76,0.00,858.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681252,552.00,0.00,552.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681257,1535.68,0.00,1535.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681261,1036.40,0.00,1036.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681268,780.56,0.00,780.56,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681271,655.96,0.00,655.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681275,2308.89,0.00,2308.89,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681280,514.08,0.00,514.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681282,795.60,0.00,795.60,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681284,776.16,0.00,776.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681288,665.28,0.00,665.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681295,656.32,0.00,656.32,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681300,567.48,0.00,567.48,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681307,2428.44,0.00,2428.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681312,600.60,0.00,600.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681316,674.12,0.00,674.12,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-12-02,6001681324,519.76,0.00,519.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681327,517.56,0.00,517.56,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681333,540.96,0.00,540.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681348,813.12,0.00,813.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681355,775.68,0.00,775.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681374,700.56,0.00,700.56,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681394,708.96,0.00,708.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681406,585.08,0.00,585.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681414,683.76,0.00,683.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681440,674.40,0.00,674.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681445,1680.56,0.00,1680.56,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681455,708.80,0.00,708.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681460,693.00,0.00,693.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681465,582.12,0.00,582.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681469,785.40,0.00,785.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681484,591.36,0.00,591.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681488,526.32,0.00,526.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681498,1133.24,0.00,1133.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681501,1193.76,0.00,1193.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681515,718.36,0.00,718.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681520,580.00,0.00,580.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681528,667.36,0.00,667.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681531,591.36,0.00,591.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681535,1139.84,0.00,1139.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681539,1385.04,0.00,1385.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681546,1071.04,0.00,1071.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681550,535.92,0.00,535.92,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681590,728.64,0.00,728.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681592,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681596,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681600,591.36,0.00,591.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681608,587.52,0.00,587.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681612,941.84,0.00,941.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681623,665.28,0.00,665.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681626,665.28,0.00,665.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681633,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681636,713.52,0.00,713.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681641,1071.84,0.00,1071.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681644,1008.32,0.00,1008.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681652,620.04,0.00,620.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681657,2140.00,0.00,2140.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681664,1168.64,0.00,1168.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681668,515.12,0.00,515.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681676,517.44,0.00,517.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681686,924.00,0.00,924.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681689,1640.16,0.00,1640.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681696,591.36,0.00,591.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681711,616.04,0.00,616.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681719,1568.00,0.00,1568.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681722,572.88,0.00,572.88,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681727,1885.12,0.00,1885.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681749,747.52,0.00,747.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681752,567.16,0.00,567.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681755,739.20,0.00,739.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681757,564.64,0.00,564.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681764,1067.36,0.00,1067.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681766,1465.80,0.00,1465.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681773,642.40,0.00,642.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681778,776.16,0.00,776.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681795,1108.00,0.00,1108.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681819,1732.24,0.00,1732.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681822,1304.24,0.00,1304.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681830,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681835,739.20,0.00,739.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681842,1074.08,0.00,1074.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681846,533.40,0.00,533.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681852,960.00,0.00,960.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681855,831.60,0.00,831.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681857,526.68,0.00,526.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681858,876.80,0.00,876.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681860,739.20,0.00,739.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681861,510.80,0.00,510.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681862,1336.32,0.00,1336.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681863,1422.96,0.00,1422.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681876,923.28,0.00,923.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681877,923.28,0.00,923.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681878,826.20,0.00,826.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681879,527.24,0.00,527.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681880,521.24,0.00,521.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681881,5480.00,0.00,5480.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681882,813.12,0.00,813.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681883,2701.92,0.00,2701.92,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681885,1247.40,0.00,1247.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681886,1292.20,0.00,1292.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681887,1971.20,0.00,1971.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681888,517.44,0.00,517.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681889,1292.20,0.00,1292.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2014-12-02,6001681890,568.68,0.00,568.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
