Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2021-11-01,1600675234,31952.40,5325.40,26627.00,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-11-01,1600675231,48041.36,8006.89,40034.47,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-11-01,601333576,695.50,0.00,695.50,Seashell Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-01,601333575,1808.30,0.00,1808.30,Seashell Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-01,601333617,528.00,88.00,440.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-11-02,1600676078,50000.00,0.00,50000.00,43rd Street,Public Health,Payts to Agencies
Salford City Council,2021-11-02,1600676082,814.80,135.80,679.00,Alpha Biolabotatories Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,1600676061,810.00,135.00,675.00,Andrew Jenner Ltd. T/As Rcd Leaflet,Service Reform (Corp Bus & Transform),Marketing/Publicity
Salford City Council,2021-11-02,601333679,2544.50,0.00,2544.50,Barnardos North West,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2021-11-02,1600676093,12500.00,0.00,12500.00,Barnardos North West,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,1600676107,3050.00,0.00,3050.00,Beis Ruchel Girls School Ltd-Manche,People (Childrens) Service Group,Release of Provision
Salford City Council,2021-11-02,1600676079,5000.00,0.00,5000.00,Beyond Empower Cic,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2021-11-02,1600676109,1225.74,204.29,1021.45,Bradshaw International,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-11-02,1600676096,520.38,86.73,433.65,Brenmo Plants,Place Directorate,Horticultural/GMaint
Salford City Council,2021-11-02,1600676097,8499.12,0.00,8499.12,Brentwood High School & Community,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2021-11-02,601333659,800.13,133.36,666.77,Capita Translation And Interpreting,Service Reform (Corp Bus & Transform),Translation Services
Salford City Council,2021-11-02,601333660,3478.50,579.75,2898.75,Capita Translation And Interpreting,Service Reform (Corp Bus & Transform),Translation Services
Salford City Council,2021-11-02,1600676050,1332.59,222.10,1110.49,Cdw Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2021-11-02,1600676008,1256.64,209.44,1047.20,Chippendale Plant Limited,Place Directorate,Equipment Hire
Salford City Council,2021-11-02,1600676009,1452.00,242.00,1210.00,Chippendale Plant Limited,Place Directorate,Equipment Hire
Salford City Council,2021-11-02,601333780,1010.75,0.00,1010.75,Clarendon Road Community Primary,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333770,987.00,0.00,987.00,Department Of Work & Pensions,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-11-02,1600674749,526.97,87.83,439.14,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2021-11-02,601333627,528.00,0.00,528.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333624,640.00,0.00,640.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333631,752.00,0.00,752.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333626,800.00,0.00,800.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333630,1600.00,0.00,1600.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333623,3112.00,0.00,3112.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333625,3360.00,0.00,3360.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333632,5536.00,0.00,5536.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333772,1719.59,0.00,1719.59,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-11-02,601333791,2413.30,0.00,2413.30,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-11-02,601333792,3653.23,0.00,3653.23,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-11-02,601333793,3739.05,0.00,3739.05,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2021-11-02,601333794,2340.00,0.00,2340.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-11-02,601333803,672.07,112.01,560.06,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2021-11-02,601333658,3552.76,394.76,3158.00,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-02,601333656,3618.56,402.06,3216.50,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-02,601333657,3829.50,425.50,3404.00,G & A Taylors Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-02,1600676019,2640.00,440.00,2200.00,Good Sense (Conflict Resolution),People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,1600676001,1680.00,280.00,1400.00,H & C Plant Hire,Place Directorate,Equipment Hire
Salford City Council,2021-11-02,1600676002,3780.00,630.00,3150.00,H & C Plant Hire,Place Directorate,Equipment Hire
Salford City Council,2021-11-02,601333778,941.16,0.00,941.16,Hfl Building Solutions Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333779,941.16,0.00,941.16,Hfl Building Solutions Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,1600676060,3615.60,602.60,3013.00,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2021-11-02,1600676062,2136.00,356.00,1780.00,Ingenitech Ltd,Place Directorate,Contractors
Salford City Council,2021-11-02,1600676105,432557.36,72092.89,360464.47,John Sisk & Son (Holdings) Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-11-02,1600676085,1420.23,236.71,1183.52,Ladybrook Nursery,Place Directorate,Other Prof Fees
Salford City Council,2021-11-02,1600676007,2112.00,352.00,1760.00,Leeds Commercial Limited,Place Directorate,Contract Hire
Salford City Council,2021-11-02,1600676006,2766.72,461.12,2305.60,Leeds Commercial Limited,Place Directorate,Contract Hire
Salford City Council,2021-11-02,1600676003,3062.40,510.40,2552.00,Leeds Commercial Limited,Place Directorate,Equipment Hire
Salford City Council,2021-11-02,1600676005,3062.40,510.40,2552.00,Leeds Commercial Limited,Place Directorate,Equipment Hire
Salford City Council,2021-11-02,1600676020,2496.00,416.00,2080.00,Lk Consult Limited,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2021-11-02,1600676037,9177.60,1412.60,7765.00,Manchester City Council,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2021-11-02,1600676033,2750.00,0.00,2750.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-11-02,1600676017,35000.00,0.00,35000.00,Mind In Salford,Public Health,Payts to Agencies
Salford City Council,2021-11-02,1600676113,995.00,0.00,995.00,Nasen,People (Childrens) Service Group,Training expenses
Salford City Council,2021-11-02,1600676057,1428.00,238.00,1190.00,North West Local Authorities,Service Reform (Corp Bus & Transform),Training of Others
Salford City Council,2021-11-02,1600676058,2034.18,339.03,1695.15,North West Local Authorities,Service Reform (Corp Bus & Transform),Training of Others
Salford City Council,2021-11-02,1600676012,675.00,0.00,675.00,Oldham Mbc,Public Health,Payts to Agencies
Salford City Council,2021-11-02,601333805,17670.00,0.00,17670.00,Onextra Care Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333795,603.00,100.50,502.50,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-11-02,601333635,1215.65,202.61,1013.04,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2021-11-02,601333636,1215.65,202.61,1013.04,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2021-11-02,601333765,680.00,0.00,680.00,Redacted Data,Place Directorate,Other Prof Fees
Salford City Council,2021-11-02,601333796,640.04,0.00,640.04,Redacted Data,People (Childrens) Service Group,Children Act-Sect 23
Salford City Council,2021-11-02,1600676073,1154.20,0.00,1154.20,Redacted Data,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2021-11-02,1600676076,1193.20,0.00,1193.20,Redacted Data,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2021-11-02,1600676035,750.00,0.00,750.00,Redacted Data,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333786,2400.00,0.00,2400.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-11-02,601333671,76867.33,12811.30,64056.03,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,2021-11-02,1600676104,3400.00,0.00,3400.00,Remedi-Restorative Services,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2021-11-02,601333655,631.66,105.28,526.38,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2021-11-02,601333654,1390.01,231.67,1158.34,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2021-11-02,1600675859,868.16,144.69,723.47,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2021-11-02,1600675857,1835.86,305.98,1529.88,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2021-11-02,1600675858,4560.82,760.14,3800.68,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2021-11-02,1600675856,3309.54,551.59,2757.95,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2021-11-02,1600676111,210458.00,0.00,210458.00,Salford City College,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2021-11-02,1600676083,4500.00,750.00,3750.00,Salford Community Leisure Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,1600672848,14228.70,2371.45,11857.25,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-11-02,1600676095,660.00,110.00,550.00,Style North,Place Directorate,UV Dec&Flr
Salford City Council,2021-11-02,1600676094,942.00,157.00,785.00,Style North,Service Reform (Corp Bus & Transform),UV Dec&Flr
Salford City Council,2021-11-02,601333629,796.50,132.75,663.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-11-02,601333669,796.50,132.75,663.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-11-02,601333674,1169.98,195.00,974.98,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-11-02,601333665,1320.00,220.00,1100.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2021-11-02,601333773,941.16,0.00,941.16,The Floorbrite Group Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,1600676086,3318.00,553.00,2765.00,Toasted Productions,Service Reform (Corp Bus & Transform),Marketing/Publicity
Salford City Council,2021-11-02,601333781,716.39,0.00,716.39,Toasted Productions,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333776,941.16,0.00,941.16,Toasted Productions,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333782,1010.75,0.00,1010.75,Toasted Productions,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,1600676108,6414.42,1069.07,5345.35,Transport For Greater Manchester,Place Directorate,Public Transport wrt
Salford City Council,2021-11-02,1600676011,1355.44,225.91,1129.53,United Utilities,Place Directorate,Equipment Hire
Salford City Council,2021-11-02,601333783,749.00,0.00,749.00,Ward Security Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,1600676048,1865.54,310.92,1554.62,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2021-11-02,1600676047,4310.84,718.47,3592.37,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2021-11-02,1600676071,3206.26,534.38,2671.88,Wilde Consultant Engineers Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-11-02,1600676069,4494.19,749.03,3745.16,Wilde Consultant Engineers Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-11-02,1600676067,5078.70,846.45,4232.25,Wilde Consultant Engineers Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2021-11-02,601333777,941.16,0.00,941.16,Willmott Dixon Construction Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333775,1010.75,0.00,1010.75,Wingate Electrical Plc,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-02,601333774,1010.75,0.00,1010.75,Wow Kids Ltd T/A Bright Futures,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,6003374997,619.98,0.00,619.98,All Seasons Gazebo,People (Adults) - CHSC,Furniture
Salford City Council,2021-11-03,1600676211,8597.88,1432.98,7164.90,Alliance Disposables Ltd,Public Health,Equipment Purchase
Salford City Council,2021-11-03,6003374866,600.00,0.00,600.00,Allpay *Salix Homes Ltd,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2021-11-03,6003374619,639.98,0.00,639.98,Argos Ltd,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2021-11-03,1600676235,12500.00,0.00,12500.00,Barnardos North West,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,1600676144,44955.60,7492.60,37463.00,Barnardos North West,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,1600676146,5220.00,870.00,4350.00,Barratt & Hughes Flooring,Place Directorate,Prog Maint & Works
Salford City Council,2021-11-03,601333856,2750.00,0.00,2750.00,Beis Malka Beiz Girls-Nursery,People (Childrens) Service Group,Grants
Salford City Council,2021-11-03,601333857,3000.00,0.00,3000.00,Beis Rochel Manchester Girls School,People (Childrens) Service Group,Grants
Salford City Council,2021-11-03,601333835,540.54,0.00,540.54,Beltodam Ltd T/A Early Learning Chi,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,601333858,750.00,0.00,750.00,Belz Cheider Ltd,People (Childrens) Service Group,Grants
Salford City Council,2021-11-03,601333895,-796.33,0.00,-796.33,Berendsen Uk Ltd,Place Directorate,Laundry
Salford City Council,2021-11-03,601333897,654.25,109.04,545.21,Berendsen Uk Ltd,Place Directorate,Laundry
Salford City Council,2021-11-03,601333896,955.60,159.27,796.33,Berendsen Uk Ltd,Place Directorate,Laundry
Salford City Council,2021-11-03,601333859,750.00,0.00,750.00,Bnos Yisroel Schools Manchester Ltd,People (Childrens) Service Group,Grants
Salford City Council,2021-11-03,6003374714,1221.80,57.63,1164.17,Brakes (Stored Cards),Service Reform (Corp Bus & Transform),Food and refreshments
Salford City Council,2021-11-03,1600674416,-3000.00,-500.00,-2500.00,C. Masters Decorators Ltd,Place Directorate,UV Day to Day
Salford City Council,2021-11-03,1600675760,828.00,138.00,690.00,C. Masters Decorators Ltd,Place Directorate,UV Day to Day
Salford City Council,2021-11-03,1600673282,3000.00,500.00,2500.00,C. Masters Decorators Ltd,Place Directorate,UV Day to Day
Salford City Council,2021-11-03,1600676203,10260.00,1710.00,8550.00,C. Masters Decorators Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-11-03,6003374754,2699.00,0.00,2699.00,C2E797300045I Ukvi,Service Reform (Corp Bus & Transform),Payment to Government Departments
Salford City Council,2021-11-03,1600676149,531.31,88.55,442.76,Calligraphy Uk Ltd,Place Directorate,Gen Resaleable Items
Salford City Council,2021-11-03,1600676183,25738.96,0.00,25738.96,Central Manchester University,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,6003374898,575.40,0.00,575.40,Creamline Dairies Red Ban,Place Directorate,Food and refreshments
Salford City Council,2021-11-03,6003374663,659.98,0.00,659.98,Creamline Dairies Red Ban,Place Directorate,Food and refreshments
Salford City Council,2021-11-03,1600676214,110053.19,18342.20,91710.99,Crossfield Living Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2021-11-03,6003374845,1797.60,0.00,1797.60,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-03,6003375094,2396.80,0.00,2396.80,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-03,6003375019,3595.20,0.00,3595.20,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-03,6003374605,1797.60,0.00,1797.60,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-03,6003374726,23715.00,0.00,23715.00,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-03,6003374642,2396.80,0.00,2396.80,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-03,6003374712,2396.80,0.00,2396.80,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-03,6003374664,2996.00,0.00,2996.00,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-03,6003375102,2996.00,0.00,2996.00,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-03,6003374624,4793.60,0.00,4793.60,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-03,6003374890,7887.88,0.00,7887.88,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2021-11-03,6003374939,900.00,0.00,900.00,Eb *Digital Leaders 10,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,2021-11-03,601333861,750.00,0.00,750.00,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Grants
Salford City Council,2021-11-03,601333836,600.60,0.00,600.60,Evergreen Childrens Day Nursery,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,601333817,1344.00,0.00,1344.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,601333820,2000.00,0.00,2000.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,601333821,3360.00,0.00,3360.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,601333822,3616.00,0.00,3616.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,601333911,3000.00,0.00,3000.00,Flight Academy (Gyrocopters) Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-11-03,601333846,725.76,0.00,725.76,Folly Brook Nursery Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,601333826,9924.00,0.00,9924.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2021-11-03,6003374601,600.00,0.00,600.00,Fseg Limited,People (Childrens) Service Group,Other Professional Fees
Salford City Council,2021-11-03,601333815,1980.00,330.00,1650.00,Good Sense (Conflict Resolution),People (Childrens) Service Group,Training expenses
Salford City Council,2021-11-03,601333900,1980.00,330.00,1650.00,Good Sense (Conflict Resolution),People (Childrens) Service Group,Training expenses
Salford City Council,2021-11-03,601333864,1250.00,0.00,1250.00,Habonim Nursery,People (Childrens) Service Group,Grants
Salford City Council,2021-11-03,601333865,1000.00,0.00,1000.00,Happy Feet Day Nursery,People (Childrens) Service Group,Grants
Salford City Council,2021-11-03,601333808,774.00,129.00,645.00,Hive Manchester Ltd,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2021-11-03,6003374842,783.00,0.00,783.00,Hotel At Booking.Com,People (Adults) - CHSC,Staff Travel
Salford City Council,2021-11-03,6003374794,548.60,0.00,548.60,Hotel Ibis,Service Reform (Corp Bus & Transform),Staff Travel
Salford City Council,2021-11-03,6003374703,947.24,157.87,789.37,Howdens - Worsley Df,People (Adults) - CHSC,Materials
Salford City Council,2021-11-03,601333905,583.97,97.33,486.64,Ijm Electrical Contractors Ltd,People (Childrens) Service Group,UV Light/Fire
Salford City Council,2021-11-03,6003374827,750.00,0.00,750.00,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees
Salford City Council,2021-11-03,6003374736,600.00,0.00,600.00,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees
Salford City Council,2021-11-03,6003374917,600.00,0.00,600.00,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees
Salford City Council,2021-11-03,6003375032,750.00,0.00,750.00,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees
Salford City Council,2021-11-03,6003374696,950.00,0.00,950.00,Iz *Kevin Booth Painting,People (Adults) - CHSC,Other Professional Fees
Salford City Council,2021-11-03,601333908,3000.00,0.00,3000.00,J13 Fitness Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2021-11-03,601333871,3500.00,0.00,3500.00,Kerem Shloime Ltd,People (Childrens) Service Group,Grants
Salford City Council,2021-11-03,601333876,750.00,0.00,750.00,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Grants
Salford City Council,2021-11-03,601333874,1000.00,0.00,1000.00,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Grants
Salford City Council,2021-11-03,601333840,526.05,0.00,526.05,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,601333841,861.00,0.00,861.00,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,601333839,907.20,0.00,907.20,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2021-11-03,1600676187,1708.00,0.00,1708.00,Lancashire County Council,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2021-11-03,1600676159,552.00,92.00,460.00,Lodge Tyre Co.Ltd,Service Reform (Corp Bus & Transform),VMS Materials
Salford City Council,2021-11-03,601333880,6750.00,0.00,6750.00,Manchester Jnr Girls School,People (Childrens) Service Group,Grants
