Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2015-11-02,601153279,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153281,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153276,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153283,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153273,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153284,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153286,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153287,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153282,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153272,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153269,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153290,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153288,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153280,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153296,974.16,0.00,974.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153268,982.16,0.00,982.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153295,1222.16,0.00,1222.16,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153267,1222.88,0.00,1222.88,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153271,1547.80,0.00,1547.80,Redacted Data,"Community, Health & Social Care",Adult Placements
Salford City Council,2015-11-02,601153223,1895.60,0.00,1895.60,Redacted Data,Sustainable Regeneration,Mediation Service
Salford City Council,2015-11-02,601153222,751.10,0.00,751.10,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2015-11-02,1600547516,3270.00,545.00,2725.00,Richard Fowler Associates,Capital Expenditure,Miscellaneous Exes
Salford City Council,2015-11-02,1600547512,5184.00,864.00,4320.00,Royal Haskoning Dhv,Environment and Community Safety,Consultants
Salford City Council,2015-11-02,601153252,560.10,0.00,560.10,Saanvi Consultancy Limited,"Community, Health & Social Care",Client Medical fees
Salford City Council,2015-11-02,1600547478,30086.50,0.00,30086.50,Salford Womens Aid,Environment and Community Safety,Grants
Salford City Council,2015-11-02,1600547462,837.20,0.00,837.20,Scope,Children's Services,Payts to Agencies
Salford City Council,2015-11-02,1600547475,9544.97,0.00,9544.97,The Carers Federation Ltd,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2015-11-02,601153214,1862.00,0.00,1862.00,The Court Service,Sustainable Regeneration,Debt Collection
Salford City Council,2015-11-02,601152476,557.92,92.99,464.93,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151501,562.72,93.79,468.93,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151533,562.72,93.79,468.93,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151463,569.83,94.97,474.86,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601152477,569.83,94.97,474.86,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151535,590.44,98.41,492.03,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151493,606.90,101.15,505.75,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151514,651.43,108.57,542.86,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151532,651.43,108.57,542.86,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151494,677.40,112.90,564.50,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151516,698.10,116.35,581.75,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151518,722.69,120.45,602.24,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151495,744.84,124.14,620.70,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151492,747.26,124.54,622.72,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151520,793.93,132.32,661.61,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151528,815.03,135.84,679.19,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151490,822.55,137.09,685.46,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151519,823.09,137.18,685.91,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151515,828.82,138.14,690.68,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151512,916.01,152.67,763.34,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601152475,963.96,160.66,803.30,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,601151517,1054.06,175.68,878.38,The Furnishing Service (England),Sustainable Regeneration,Furniture
Salford City Council,2015-11-02,1600547476,24000.00,4000.00,20000.00,The Social Marketing Gateway Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2015-11-02,1600547441,4806.00,801.00,4005.00,Wainwright Stump Removal Ltd,Environment and Community Safety,Contractors
Salford City Council,2015-11-02,1600547382,12807.72,2134.62,10673.10,Welfare Call (Lac) Ltd,Children's Services,Pupil Assistance
Salford City Council,2015-11-02,1600547474,720.00,0.00,720.00,Wirral Borough Council,Children's Services,Training of Staff
Salford City Council,2015-11-03,601153326,980.00,0.00,980.00,Aim Habonim,Children's Services,Grants
Salford City Council,2015-11-03,1600547514,44955.60,7492.60,37463.00,Barnardos North West,Children's Services,Payts to Agencies
Salford City Council,2015-11-03,601153259,770.00,0.00,770.00,Birtenshaw Hall,Children's Services,Payts to Agencies
Salford City Council,2015-11-03,expodmgbl,909.75,0.00,909.75,Birtwistle Butcher,Environment and Community Safety,Food and refreshment
Salford City Council,2015-11-03,zdjoktvlb,625.70,9.48,616.22,Brake Bros Ltd,Environment and Community Safety,Food and refreshment
Salford City Council,2015-11-03,1600549246,1648.00,0.00,1648.00,Broadoak Funeral Service,"Community, Health & Social Care",Funerals
Salford City Council,2015-11-03,1600547541,720.00,120.00,600.00,Buddi Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2015-11-03,601153329,770.00,0.00,770.00,Claremont Neighbourhood Nursery,Children's Services,Grants
Salford City Council,2015-11-03,kwwfahydu,514.80,85.80,429.00,Cupboards Direct,"Community, Health & Social Care",Furniture
Salford City Council,2015-11-03,1600547558,1355.26,225.88,1129.38,Dick Leigh,Environment and Community Safety,Equipment Purchase
Salford City Council,2015-11-03,1600547545,3241.80,540.30,2701.50,Donald Insall Associates Ltd,Capital Expenditure,Ext Fees-Architects
Salford City Council,2015-11-03,601153330,770.00,0.00,770.00,Evergreen Childrens Day Nursery,Children's Services,Grants
Salford City Council,2015-11-03,601153359,3750.00,0.00,3750.00,Express Solicitors,Corporate Business,Liability Insurance
Salford City Council,2015-11-03,1600547491,4800.00,0.00,4800.00,Federation Of Jewish Services,Children's Services,Grants - External
Salford City Council,2015-11-03,1600547565,1015.00,0.00,1015.00,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2015-11-03,1600547492,5827.00,0.00,5827.00,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2015-11-03,1600547493,7500.00,0.00,7500.00,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2015-11-03,601153331,770.00,0.00,770.00,First Steps Playgroup M/Ch Ltd,Children's Services,Grants
Salford City Council,2015-11-03,601153332,770.00,0.00,770.00,Fledglings (Irlam) Limited,Children's Services,Grants
Salford City Council,2015-11-03,601153333,770.00,0.00,770.00,Fledglings Day Nursery Worsley,Children's Services,Grants
Salford City Council,2015-11-03,601153334,840.00,0.00,840.00,Flutterbies Day Nursery,Children's Services,Grants
Salford City Council,2015-11-03,601153358,9500.00,0.00,9500.00,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2015-11-03,601153388,3274.22,0.00,3274.22,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2015-11-03,601152029,4197.60,699.60,3498.00,Fusion Digital Print Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2015-11-03,1600548757,528.00,88.00,440.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2015-11-03,601153355,603.00,0.00,603.00,Happy Feet Day Nursery,Children's Services,Grants
Salford City Council,2015-11-03,601153335,840.00,0.00,840.00,Happy Feet Day Nursery,Children's Services,Grants
Salford City Council,2015-11-03,601153424,888.00,148.00,740.00,Hays Recruitment,Children's Services,Agency Fees
Salford City Council,2015-11-03,601153382,1110.00,185.00,925.00,Hays Recruitment,Children's Services,Agency Fees
Salford City Council,2015-11-03,601153360,5355.61,0.00,5355.61,Heptonstalls Solicitors,Corporate Business,Liability Insurance
Salford City Council,2015-11-03,601153336,840.00,0.00,840.00,Holly House Day Nursery,Children's Services,Grants
Salford City Council,2015-11-03,601153338,840.00,0.00,840.00,Holyrood Day Nursery (Swinton),Children's Services,Grants
Salford City Council,2015-11-03,601153337,910.00,0.00,910.00,Holyrood Nursery - Mediacityuk,Children's Services,Grants
Salford City Council,2015-11-03,6001890547,584.52,0.00,584.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,1600547610,520.08,86.68,433.40,Kennedys Turf Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2015-11-03,601153304,527.40,87.90,439.50,Keoghs,Corporate Business,Liability Insurance
Salford City Council,2015-11-03,601153305,688.20,114.70,573.50,Keoghs,Corporate Business,Liability Insurance
Salford City Council,2015-11-03,601153316,840.96,140.16,700.80,Keoghs,Corporate Business,Liability Insurance
Salford City Council,2015-11-03,601153303,5535.00,922.50,4612.50,Keoghs,Corporate Business,Liability Insurance
Salford City Council,2015-11-03,601153353,723.60,0.00,723.60,Kids Planet Day Nurseries Ltd,Children's Services,Grants
Salford City Council,2015-11-03,601153354,804.00,0.00,804.00,Kids Planet Day Nurseries Ltd,Children's Services,Grants
Salford City Council,2015-11-03,601153339,980.00,0.00,980.00,Kids Planet Day Nurseries Ltd,Children's Services,Grants
Salford City Council,2015-11-03,601153340,770.00,0.00,770.00,Kidz R Us Flexible Childcare,Children's Services,Grants
Salford City Council,2015-11-03,601153341,840.00,0.00,840.00,Ladybird Private Day Nursery,Children's Services,Grants
Salford City Council,2015-11-03,1600547499,2400.00,400.00,2000.00,Marketing Manchester,Office of the Chief Executive,Conferences/Seminars
Salford City Council,2015-11-03,601153342,910.00,0.00,910.00,Mice To Meet You Playgroup Ltd,Children's Services,Grants
Salford City Council,2015-11-03,601153407,6000.00,1000.00,5000.00,Northgate Public Services (Uk) Ltd,Corporate Business,IT  Licence Fee
Salford City Council,2015-11-03,601153356,643.20,0.00,643.20,Pomegranate,Children's Services,Grants
Salford City Council,2015-11-03,601153343,770.00,0.00,770.00,Precious Little Ones Ltd,Children's Services,Grants
Salford City Council,2015-11-03,6001890423,903.54,0.00,903.54,Redacted Data,"Community, Health & Social Care",Fees & Charges
Salford City Council,2015-11-03,601153361,906.95,0.00,906.95,Redacted Data,Corporate Business,Liability Insurance
Salford City Council,2015-11-03,6001890390,708.96,0.00,708.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890519,533.40,0.00,533.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890373,519.76,0.00,519.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890553,1033.28,0.00,1033.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890658,2813.36,0.00,2813.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890413,588.52,0.00,588.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890552,1131.40,0.00,1131.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890614,1179.40,0.00,1179.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890586,528.44,0.00,528.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890592,2571.36,0.00,2571.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890666,585.60,0.00,585.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890590,1407.44,0.00,1407.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890640,1334.44,0.00,1334.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890595,644.40,0.00,644.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890679,598.08,0.00,598.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890490,642.40,0.00,642.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890488,1067.36,0.00,1067.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890426,1768.64,0.00,1768.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890680,580.32,0.00,580.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890364,1535.68,0.00,1535.68,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890577,6599.14,0.00,6599.14,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890668,1299.64,0.00,1299.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890584,732.48,0.00,732.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890546,1093.28,0.00,1093.28,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890351,1583.88,0.00,1583.88,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890404,708.80,0.00,708.80,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890672,1344.08,0.00,1344.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890505,507.64,0.00,507.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890355,565.04,0.00,565.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890330,5979.72,0.00,5979.72,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890531,1336.32,0.00,1336.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890342,1098.16,0.00,1098.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890570,2182.56,0.00,2182.56,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890618,805.44,0.00,805.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890602,1375.52,0.00,1375.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890453,620.04,0.00,620.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890360,528.04,0.00,528.04,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890654,1052.00,0.00,1052.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890455,515.12,0.00,515.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890323,1160.08,0.00,1160.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890348,827.76,0.00,827.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890336,741.48,0.00,741.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890459,1010.24,0.00,1010.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890532,1398.96,0.00,1398.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890580,2453.32,0.00,2453.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890534,605.44,0.00,605.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890454,2140.00,0.00,2140.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890567,732.50,0.00,732.50,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890616,2095.84,0.00,2095.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890450,778.20,0.00,778.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890482,747.52,0.00,747.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890530,887.44,0.00,887.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890430,540.00,0.00,540.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890485,564.64,0.00,564.64,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890682,814.08,0.00,814.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890560,603.76,0.00,603.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890483,567.16,0.00,567.16,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890615,535.00,0.00,535.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890691,725.84,0.00,725.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890497,553.52,0.00,553.52,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890400,691.20,0.00,691.20,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890367,514.08,0.00,514.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890632,514.44,0.00,514.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890582,517.44,0.00,517.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890457,517.44,0.00,517.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890564,517.44,0.00,517.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890684,523.24,0.00,523.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890572,527.24,0.00,527.24,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890375,540.96,0.00,540.96,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890338,548.40,0.00,548.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890363,552.00,0.00,552.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890335,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890669,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890441,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890442,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890449,554.40,0.00,554.40,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890472,572.88,0.00,572.88,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890599,576.84,0.00,576.84,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890598,577.36,0.00,577.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890566,580.97,0.00,580.97,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890405,582.12,0.00,582.12,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890393,585.08,0.00,585.08,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,601153413,587.92,0.00,587.92,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890411,591.36,0.00,591.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890424,591.36,0.00,591.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890443,591.36,0.00,591.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890463,591.36,0.00,591.36,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890556,594.44,0.00,594.44,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890412,599.76,0.00,599.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890436,599.76,0.00,599.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890372,600.60,0.00,600.60,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890686,612.00,0.00,612.00,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890588,621.76,0.00,621.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890647,636.48,0.00,636.48,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2015-11-03,6001890511,644.32,0.00,644.32,Redacted Data,"Community, Health & Social Care",Payt to care clients
