Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2022-06-01,6003498301,4022.95,0.00,4022.95,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-06-01,6003498302,4484.17,0.00,4484.17,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-06-01,6003498305,8355.76,0.00,8355.76,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-06-01,6003497776,13000.44,0.00,13000.44,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-06-01,6003497775,13084.69,0.00,13084.69,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-06-01,6003497777,16140.96,0.00,16140.96,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-06-01,6003498303,20359.89,0.00,20359.89,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,2022-06-01,1600689057,13296.00,2216.00,11080.00,Kdb Services Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2022-06-01,601414363,6906.60,1151.10,5755.50,Dwf Llp - Manchester,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2022-06-01,601414360,17890.20,2981.70,14908.50,Dwf Llp - Manchester,Service Reform (Corp Bus & Transform),Legal Fees
Salford City Council,2022-06-01,601414385,4576.82,0.00,4576.82,Enterprise Rent-A-Car Uk Ltd,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-06-01,601414355,734.40,122.40,612.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-06-01,601414383,2250.00,0.00,2250.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-06-01,601414362,2916.60,486.10,2430.50,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-06-01,601414357,3678.00,613.00,3065.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-06-01,601414358,4257.60,709.60,3548.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-06-01,601414356,4588.80,764.80,3824.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-06-01,1600689676,510.00,85.00,425.00,Mis Conversions Ltd,Place Directorate,Materials
Salford City Council,2022-06-01,1600689605,8933.77,1488.96,7444.81,Stannah Stairlifts Ltd,Service Reform (Corp Bus & Transform),Miscellaneous Grants
Salford City Council,2022-06-01,601413659,181695.18,0.00,181695.18,United Learning Trust,Service Reform (Corp Bus & Transform),Miscellaneous Grants
Salford City Council,2022-06-01,1600689062,19166.92,0.00,19166.92,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-06-01,1600689063,22890.00,0.00,22890.00,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-06-01,1600689061,23007.00,0.00,23007.00,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-06-01,1600689072,23007.00,0.00,23007.00,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-06-01,1600689060,24852.00,0.00,24852.00,Cumberland School,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-06-01,1600689244,21884.12,0.00,21884.12,Seashell Trust,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-06-01,1600689588,708.00,118.00,590.00,J Fletcher Engineers Ltd,People (Childrens) Service Group,nonuv Build Rp&Maint
Salford City Council,2022-06-01,1600689572,1070.40,178.40,892.00,Mott Macdonald Ltd,Place Directorate,Other Prof Fees
Salford City Council,2022-06-01,1600689097,10813.90,1802.32,9011.58,Bloom Procurement Services Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-01,601414346,1249.97,0.00,1249.97,Chelsea & Westminster Hospital Nhs,Public Health,Payts to Agencies
Salford City Council,2022-06-01,601413751,48999.96,8166.66,40833.30,Ed Start Specialist Education Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-01,1600689683,600.00,0.00,600.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-01,1600689681,800.00,0.00,800.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-01,1600689684,880.00,0.00,880.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-01,1600689688,1272.00,0.00,1272.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-01,1600689673,4200.00,0.00,4200.00,Redacted Data,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-01,1600689696,9428.55,0.00,9428.55,Reflexion Care Group Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-01,1600689024,49856.50,0.00,49856.50,Royal Bolton Hospital Nhs,Public Health,Payts to Agencies
Salford City Council,2022-06-01,1600689231,35583.33,0.00,35583.33,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-01,1600689233,35583.33,0.00,35583.33,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-01,1600689235,35583.33,0.00,35583.33,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-01,1600689236,35583.33,0.00,35583.33,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-01,1600689014,448706.00,0.00,448706.00,Salford Royal Nhs Foundation Trust,Public Health,Payts to Agencies
Salford City Council,2022-06-01,1600689692,8029.34,0.00,8029.34,Salvation Army Housing Association,People (Adults) - CHSC,Payts to Agencies
Salford City Council,2022-06-01,1600689141,19200.00,0.00,19200.00,University Of Salford,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-01,1600689590,1230.91,205.15,1025.76,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,2022-06-01,1600689607,3300.00,0.00,3300.00,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-06-01,1600689662,8126.25,0.00,8126.25,Pinehirst,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-06-01,1600689147,10700.00,0.00,10700.00,Beis Malka Beiz Girls School,People (Childrens) Service Group,Release of Provision
Salford City Council,2022-06-01,1600688999,10833.33,0.00,10833.33,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,2022-06-01,1600689597,3420.00,570.00,2850.00,Gov Tv Ltd (T/A Gov Radio),Service Reform (Corp Bus & Transform),Subscriptions
Salford City Council,2022-06-01,601414483,2817.73,0.00,2817.73,Irlam & Cadishead Academy,People (Childrens) Service Group,T U Supply Cover
Salford City Council,2022-06-01,601414344,2025.00,0.00,2025.00,Altrincham Grammer School For Girls,People (Childrens) Service Group,Training expenses
Salford City Council,2022-06-01,1600689606,3684.00,614.00,3070.00,Barratt & Hughes Flooring,People (Childrens) Service Group,UV Day to Day
Salford City Council,2022-06-01,1600689609,1284.86,214.14,1070.72,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2022-06-01,1600689608,4232.00,705.33,3526.67,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2022-06-01,1600689601,4005.54,667.59,3337.95,Schofield & Sons Ltd,Place Directorate,UV Day to Day
Salford City Council,2022-06-01,1600689241,149452.28,0.00,149452.28,Islington Mill Arts Club,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-06-06,1600689724,2550.00,425.00,2125.00,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,2022-06-06,1600689723,3259.44,543.24,2716.20,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,2022-06-06,1600689771,531.37,88.56,442.81,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-06-06,1600689764,547.32,91.22,456.10,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-06-06,1600689773,547.32,91.22,456.10,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-06-06,1600689774,557.94,92.99,464.95,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-06-06,1600689778,557.94,92.99,464.95,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-06-06,1600689779,770.57,128.43,642.14,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-06-06,1600689781,770.57,128.43,642.14,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-06-06,1600689769,860.92,143.49,717.43,Hireway Vehicle Rentals Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2022-06-06,1600689740,5479.28,913.21,4566.07,Allpay Ltd,Service Reform (Corp Bus & Transform),Bank Commission
Salford City Council,2022-06-06,601414350,525.00,0.00,525.00,Redacted Data,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2022-06-06,6003499178,800.00,0.00,800.00,Surewaste,People (Adults) - CHSC,Client Travel Expenses
Salford City Council,2022-06-06,6003499249,800.00,0.00,800.00,Surewaste,People (Adults) - CHSC,Client Travel Expenses
Salford City Council,2022-06-06,1600677559,6362.00,0.00,6362.00,Salford Royal Nhs Foundation Trust,People (Childrens) Service Group,Consultants
Salford City Council,2022-06-06,1600689356,26679.60,4446.60,22233.00,Yunex Ltd,Place Directorate,Contractors
Salford City Council,2022-06-06,1600689763,1149.79,191.64,958.15,Proludic Ltd,Place Directorate,Equipment Purchase
Salford City Council,2022-06-06,1600689761,1360.20,226.70,1133.50,Trafford Electrical Wholesalers Ltd,Place Directorate,Equipment Purchase
Salford City Council,2022-06-06,1600689725,1530.00,255.00,1275.00,Asset Surveys Ltd.,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2022-06-06,1600689731,840.00,140.00,700.00,The Demolition Consultancy Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2022-06-06,6003499301,683.88,0.00,683.88,Creamline Dairies Red Bank,Place Directorate,Food and refreshments
Salford City Council,2022-06-06,6003499328,803.30,0.00,803.30,Creamline Dairies Red Bank,Place Directorate,Food and refreshments
Salford City Council,2022-06-06,6003499278,1696.71,0.00,1696.71,Quayside Bakery,Place Directorate,Food and refreshments
Salford City Council,2022-06-06,6003499406,2322.68,0.00,2322.68,Quayside Bakery,Place Directorate,Food and refreshments
Salford City Council,2022-06-06,1600689755,5986.10,997.68,4988.42,Apem Ltd,Place Directorate,Gen Contractor Work
Salford City Council,2022-06-06,6003499374,615.00,0.00,615.00,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,2022-06-06,6003499277,600.00,0.00,600.00,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,2022-06-06,601414080,600.00,0.00,600.00,Swinton Masonic Club Ltd,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,2022-06-06,6003499381,672.00,112.00,560.00,A Venning Ltd,Place Directorate,non -UV Building Repairs & Maintenance
Salford City Council,2022-06-06,6003499254,700.80,116.80,584.00,A Venning Ltd,Place Directorate,non -UV Building Repairs & Maintenance
Salford City Council,2022-06-06,1600689722,1712.23,285.37,1426.86,Apem Ltd,Place Directorate,nonuv Build Rp&Maint
Salford City Council,2022-06-06,1600689732,3034.32,505.72,2528.60,Siemens Mobility Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-06-06,1600689715,504.00,0.00,504.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-06,1600689717,504.00,0.00,504.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-06,1600689805,640.00,0.00,640.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-06,1600689720,800.00,0.00,800.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-06,1600689801,800.00,0.00,800.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-06,1600689802,880.00,0.00,880.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-06,1600689803,1792.00,0.00,1792.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-06,1600689716,1928.00,0.00,1928.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-06,1600689718,9280.00,0.00,9280.00,Faster Than A Cat,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-06,1600689701,4066.66,0.00,4066.66,Star Academies T/A Eden Boys School,People (Childrens) Service Group,Payts to Other LA's
Salford City Council,2022-06-06,601419295,800.00,0.00,800.00,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-06-06,601414496,81228.82,13538.14,67690.68,Electoral Reform Services,Service Reform (Corp Bus & Transform),Print & Photocopying
Salford City Council,2022-06-06,1600689288,33138.00,0.00,33138.00,Aim Habonim-Nursery,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-06-06,1600689727,708.95,118.16,590.79,Softcat Limited,Service Reform (Corp Bus & Transform),Purch of Comp Equip
Salford City Council,2022-06-06,1600689366,97750.00,0.00,97750.00,Mind In Salford,People (Adults) - CHSC,Pyts Agenc - Ext Fnd
Salford City Council,2022-06-06,1600689308,36117.16,0.00,36117.16,T/A Etz Chaim Boys School,People (Childrens) Service Group,Release of Provision
Salford City Council,2022-06-06,6003499356,1204.00,0.00,1204.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-06-06,6003499314,1484.00,0.00,1484.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-06-06,6003499351,1484.00,0.00,1484.00,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-06-06,6003499231,1204.00,0.00,1204.00,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-06-06,6003499367,1484.00,0.00,1484.00,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-06-06,6003499225,1568.00,0.00,1568.00,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-06-06,6003499395,3445.00,0.00,3445.00,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-06-06,6003499386,2396.80,0.00,2396.80,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-06-06,601414347,11400.00,1900.00,9500.00,Warrington & Halton Nhs Ft,Public Health,Sals & Wags Realloc
Salford City Council,2022-06-06,6003499207,700.00,0.00,700.00,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-06-06,6003499312,1100.00,0.00,1100.00,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-06-06,6003499272,1344.00,0.00,1344.00,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-06-06,6003499389,1344.00,0.00,1344.00,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-06-06,6003499346,4032.00,0.00,4032.00,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-06-06,6003499206,560.70,0.00,560.70,Trivelles Crosslane,People (Adults) - CHSC,Staff Travel
Salford City Council,2022-06-06,6003499246,1040.80,173.47,867.33,Www.Paper.Co.Uk,Service Reform (Corp Bus & Transform),Stationery
Salford City Council,2022-06-06,1600689734,2231.02,371.84,1859.18,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2022-06-06,1600689794,2309.12,384.85,1924.27,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2022-06-06,1600689793,4932.28,822.05,4110.23,S & W Tlp (Project Co One) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2022-06-06,1600689754,3578.18,596.36,2981.82,Expert Security Systems Uk Ltd,Place Directorate,UV Dec&Flr
Salford City Council,2022-06-06,1600689707,1879.20,313.20,1566.00,J Fletcher Engineers Ltd,Place Directorate,UV Heat Rep
Salford City Council,2022-06-06,1600689710,874.67,145.78,728.89,J Fletcher Engineers Ltd,Place Directorate,UV Light/Fire
Salford City Council,2022-06-06,1600689709,5982.96,997.16,4985.80,J Fletcher Engineers Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-06-07,601419438,710.70,118.45,592.25,Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-06-07,601419407,993.60,165.60,828.00,Randstad Public Services Limited,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-06-07,601419310,660.00,110.00,550.00,Salford Supply Desk Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-06-07,601419392,1364.54,227.42,1137.12,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-06-07,601419393,1874.28,312.38,1561.90,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-06-07,601419402,2180.46,363.41,1817.05,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-06-07,601419367,4622.46,770.41,3852.05,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-06-07,601419398,1595.00,0.00,1595.00,Brighter Futures,People (Childrens) Service Group,Class Supplies Capit
Salford City Council,2022-06-07,1600689880,1131.22,188.54,942.68,T/A Vizwear Ltd,Place Directorate,Clothing & Uniforms
Salford City Council,2022-06-07,1600689846,928.62,154.77,773.85,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2022-06-07,1600689853,800.00,0.00,800.00,Djg Consultancy And Training,People (Childrens) Service Group,Consultants
Salford City Council,2022-06-07,1600689856,1188.00,198.00,990.00,Wainwright Stump Removal Ltd,Place Directorate,Contractors
Salford City Council,2022-06-07,601419434,537.60,89.60,448.00,Psi (Resources) Limited,Place Directorate,del'd kitchen formul
Salford City Council,2022-06-07,601419433,561.60,93.60,468.00,Psi (Resources) Limited,Place Directorate,del'd kitchen formul
Salford City Council,2022-06-07,1600689452,46707.60,7784.60,38923.00,Connell Bros Ltd,Service Reform (Corp Bus & Transform),Demolition
Salford City Council,2022-06-07,1600689912,2004.00,334.00,1670.00,Andrew Horner & Son Ltd,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2022-06-07,1600689907,1098.24,183.03,915.21,F. R. Sharrock Limited,Place Directorate,Equipment Purchase
Salford City Council,2022-06-07,1600689850,1380.00,230.00,1150.00,Azymuth Acoustics Uk Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2022-06-07,1600689897,536.40,89.40,447.00,Nps Electrical Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2022-06-07,1600689896,1040.40,173.40,867.00,Nps Electrical Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2022-06-07,1600689895,9000.00,1500.00,7500.00,Nps Electrical Ltd,Service Reform (Corp Bus & Transform),Ext Fees-Other
Salford City Council,2022-06-07,601419301,15111.00,0.00,15111.00,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2022-06-07,601419365,795.92,0.00,795.92,Scottish Power Group,People (Adults) - CHSC,Gas
Salford City Council,2022-06-07,601419364,1029.36,0.00,1029.36,Scottish Power Group,People (Adults) - CHSC,Gas
Salford City Council,2022-06-07,601419315,646.80,107.80,539.00,Xl Office Solutions Ltd,People (Childrens) Service Group,IT  Licence Fee
Salford City Council,2022-06-07,601419440,2647.68,441.28,2206.40,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2022-06-07,601419390,1884.00,314.00,1570.00,Berrymans Lace Mawer Llp,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-06-07,601419320,2337.60,0.00,2337.60,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-06-07,601419389,8697.00,1449.50,7247.50,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-06-07,601419383,1232.40,0.00,1232.40,Redacted Data,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-06-07,1600689817,9000.00,1500.00,7500.00,Ing Media Ltd,Service Reform (Corp Bus & Transform),Marketing/Publicity
Salford City Council,2022-06-07,1600689823,5359.20,893.20,4466.00,Gileskips Manufacturers Ltd,Place Directorate,Materials
Salford City Council,2022-06-07,1600684397,-1042.03,-173.67,-868.36,Esendex Ltd,Public Health,Mobile Phones
Salford City Council,2022-06-07,1600689432,19194.33,0.00,19194.33,Pontville School Limited,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-06-07,1600689419,22916.00,0.00,22916.00,Pontville School Limited,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-06-07,1600689420,26492.00,0.00,26492.00,Pontville School Limited,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-06-07,1600689888,1734.00,289.00,1445.00,Royal Town Planning Institute,Place Directorate,Other Prof Fees
Salford City Council,2022-06-07,1600689815,883.92,147.32,736.60,Valtech,Service Reform (Corp Bus & Transform),Other Prof Fees
Salford City Council,2022-06-07,1600689821,1320.00,220.00,1100.00,Armor Cleaning Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-06-07,1600689890,215456.33,35909.39,179546.94,Rothwell Plumbing Services Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-06-07,601413898,25622.38,4270.40,21351.98,The Arch Company Properties Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-06-07,6003500266,517.00,0.00,517.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500267,545.00,0.00,545.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003499546,558.00,0.00,558.00,Redacted Data,People (Adults) - CHSC,Payt to care clients
Salford City Council,2022-06-07,6003500302,572.00,0.00,572.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500293,607.75,0.00,607.75,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500291,610.50,0.00,610.50,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500277,616.00,0.00,616.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500294,616.00,0.00,616.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003499454,683.76,0.00,683.76,Redacted Data,People (Adults) - CHSC,Payt to care clients
Salford City Council,2022-06-07,6003500283,704.00,0.00,704.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500304,706.50,0.00,706.50,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500298,713.60,0.00,713.60,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500287,732.60,0.00,732.60,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500289,756.00,0.00,756.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500265,784.30,0.00,784.30,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500286,792.00,0.00,792.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003499555,854.76,0.00,854.76,Redacted Data,People (Adults) - CHSC,Payt to care clients
Salford City Council,2022-06-07,6003500288,888.00,0.00,888.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500285,1498.00,0.00,1498.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500284,1517.60,0.00,1517.60,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500307,2137.60,0.00,2137.60,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003499524,2144.04,0.00,2144.04,Redacted Data,People (Adults) - CHSC,Payt to care clients
Salford City Council,2022-06-07,6003500296,2313.00,0.00,2313.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500268,3180.00,0.00,3180.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,6003500297,13010.66,0.00,13010.66,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2022-06-07,1600689848,1674.00,0.00,1674.00,Adullam Homes Housing Assoc Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-07,1600689847,1729.80,0.00,1729.80,Adullam Homes Housing Assoc Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-07,601419376,1044.28,0.00,1044.28,Cobra Global Ltd (Nisa),People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-07,1600689905,1071.43,0.00,1071.43,Cromwood Housing Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-06-07,1600689903,1333.00,0.00,1333.00,Cromwood Housing Ltd,People (Childrens) Service Group,Payts to Agencies
