Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,2022-02-01,601340970,557.39,92.90,464.49,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-01,601340969,587.76,97.96,489.80,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-01,601340900,832.20,138.70,693.50,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-01,601341005,843.61,140.60,703.01,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-01,601340901,905.77,150.96,754.81,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-01,601341003,923.38,153.90,769.48,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-01,601340994,939.64,156.61,783.03,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-01,601340896,1023.16,170.53,852.63,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-01,601341001,1103.71,183.95,919.76,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-01,601340996,1223.48,203.91,1019.57,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-01,601340936,1337.67,222.94,1114.73,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-01,601340993,1549.56,258.26,1291.30,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-01,601340968,3815.50,0.00,3815.50,Graham Coffey And Co,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-02-01,601340892,6200.00,0.00,6200.00,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,2022-02-01,1600681515,109121.48,18186.91,90934.57,Islington Mill Arts Club,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-02-01,601341009,716.39,0.00,716.39,Knight Frank Llp,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-02-01,1600681518,1800.00,300.00,1500.00,Locata Housing Services,People (Adults) - CHSC,Other Prof Fees
Salford City Council,2022-02-01,1600681310,1250.00,0.00,1250.00,Monton Church (Unitarian),Service Reform (Corp Bus & Transform),Postage
Salford City Council,2022-02-01,601340979,9710.00,0.00,9710.00,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,2022-02-01,601341010,750.00,0.00,750.00,Pink Mustard Entertainment,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-02-01,1600679526,17333.33,0.00,17333.33,Project Inc,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2022-02-01,1600681509,5260.74,0.00,5260.74,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-02-01,1600681510,22212.00,0.00,22212.00,Rossendale School Priory,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-02-01,1600680877,69480.00,11580.00,57900.00,Salford Community Leisure Ltd,People (Adults) - CHSC,Pyts Agenc - Ext Fnd
Salford City Council,2022-02-01,601340935,3994.00,0.00,3994.00,Salford Lads & Girls Club,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-02-01,601341006,595.19,0.00,595.19,Scottish Power Group,People (Adults) - CHSC,Gas
Salford City Council,2022-02-01,1600673230,9170.00,0.00,9170.00,St. Vincent's School For The Blind,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-02-01,601340932,615.00,0.00,615.00,Sylvan House Day Nursery Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-01,601340895,5000.00,0.00,5000.00,The Citywall Project Community Inte,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2022-02-01,601340981,5445.00,0.00,5445.00,The Court Service,Place Directorate,Debt Collection
Salford City Council,2022-02-01,601341011,716.39,0.00,716.39,The Royal Horticultural Society,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-02-01,601341007,716.39,0.00,716.39,Toasted Productions,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-02-01,601341008,1010.75,0.00,1010.75,Toasted Productions,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-02-02,1600681576,50000.00,0.00,50000.00,42Nd Street,Public Health,Payts to Agencies
Salford City Council,2022-02-02,601341248,2667.00,0.00,2667.00,Aam Appliances Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,1600681578,3841.36,0.00,3841.36,Access To Music Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-02-02,1600681519,10083.00,0.00,10083.00,Adoption Matters,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-02-02,601341236,2500.00,0.00,2500.00,Affiliated Utilities Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341211,2667.00,0.00,2667.00,Ajo Cafe Bar Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341207,4000.00,0.00,4000.00,Alaturka Foods Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341221,2667.00,0.00,2667.00,Albert View Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341241,2500.00,0.00,2500.00,Arrow Engineering Com Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341250,2667.00,0.00,2667.00,Barc Back Marketing Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341177,11238.39,0.00,11238.39,C Smithies Builders,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2022-02-02,601341098,2011.35,0.00,2011.35,Care Chiefs,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341245,6000.00,0.00,6000.00,Cathedral Arches Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,1600676822,594.30,0.00,594.30,Central Manchester University,People (Childrens) Service Group,Other Salary Groups
Salford City Council,2022-02-02,1600676821,4079.96,0.00,4079.96,Central Manchester University,People (Childrens) Service Group,Other Salary Groups
Salford City Council,2022-02-02,601341247,2667.00,0.00,2667.00,Chandos Sports Social Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341189,2500.00,0.00,2500.00,Clarity Glass Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341242,2667.00,0.00,2667.00,Clifton Cricket Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341140,874.50,0.00,874.50,Clk Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,1600681539,3300.00,0.00,3300.00,Csin Cic,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-02-02,601341175,6661.90,0.00,6661.90,David Marlow Building Contractor,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2022-02-02,601341239,2667.00,0.00,2667.00,Deli Lama Cafe Bar Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341192,2500.00,0.00,2500.00,Diamond Heart Health Care Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341174,5532.19,0.00,5532.19,Dlp Services Northern Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2022-02-02,601341176,7242.50,0.00,7242.50,Dlp Services Northern Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2022-02-02,601341083,874.50,0.00,874.50,Dukesgate Academy,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,1600681584,1244.40,207.40,1037.00,Electrosafe Ltd (T/A Veriserv),Place Directorate,UV Prog Rep
Salford City Council,2022-02-02,601341253,2667.00,0.00,2667.00,Executive Comfort Homes Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341252,2500.00,0.00,2500.00,Extravision,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341103,787.05,0.00,787.05,Fairhills Playgroup Pre-School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341223,6000.00,0.00,6000.00,Fast And Co Uk Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341240,4000.00,0.00,4000.00,Footlights Theatre Schools Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341202,4000.00,0.00,4000.00,Freshly Does It Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341205,4000.00,0.00,4000.00,Freshly Does It Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341251,4000.00,0.00,4000.00,Freshly Does It Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341032,590.92,98.49,492.43,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-02,601341038,666.39,111.07,555.32,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-02,601341016,721.47,120.25,601.22,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2022-02-02,601341222,6000.00,0.00,6000.00,Gerald Eve Llp - Client Account,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341187,2667.00,0.00,2667.00,Granseam Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341106,1136.85,0.00,1136.85,Happy Feet Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341203,2667.00,0.00,2667.00,Hong Kong Choi Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341238,2667.00,0.00,2667.00,House Of Hops Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,1600680842,693.60,115.60,578.00,Institute Of Licensing,Place Directorate,Training expenses
Salford City Council,2022-02-02,601341209,4000.00,0.00,4000.00,Irlam Catholic Mens Social Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341224,2667.00,0.00,2667.00,Irlam Football Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,1600681572,2743.13,0.00,2743.13,Jan Robinson Early Years Ltd,People (Childrens) Service Group,Training of Staff
Salford City Council,2022-02-02,601341227,2667.00,0.00,2667.00,Jereina Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341110,524.70,0.00,524.70,Jitterbugz Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341197,2667.00,0.00,2667.00,Jones Executive Coaches Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341196,2667.00,0.00,2667.00,Kaja (Mcr) Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341173,10709.67,0.00,10709.67,Kdb Services Ltd,Service Reform (Corp Bus & Transform),Improvement Grants
Salford City Council,2022-02-02,601341112,699.60,0.00,699.60,Kiddiewinkles Pre School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341115,524.70,0.00,524.70,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341116,787.05,0.00,787.05,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341117,1661.55,0.00,1661.55,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341119,874.50,0.00,874.50,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341125,1399.20,0.00,1399.20,Ladybird Private Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341126,524.70,0.00,524.70,Little Explorers Eccles,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341225,2667.00,0.00,2667.00,Littlehulton Conservative Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,1600681540,6480.00,0.00,6480.00,Manchester Ymca Inc,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-02-02,601341215,4000.00,0.00,4000.00,Marick Communications Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341134,1480.29,0.00,1480.29,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341231,6000.00,0.00,6000.00,Milton Manchester Hotel Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341220,2667.00,0.00,2667.00,Mokita,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341185,2667.00,0.00,2667.00,Monton Bowling And Social Club Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341195,2500.00,0.00,2500.00,Net Furniture Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341244,2500.00,0.00,2500.00,Nh Trading Nw Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341237,2500.00,0.00,2500.00,Ninispa Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341199,4000.00,0.00,4000.00,Ntn Trading Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341249,4000.00,0.00,4000.00,Ob1 Bars Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341204,4000.00,0.00,4000.00,Puccini1Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,1600681532,624.00,0.00,624.00,Rapid Private Hire Limited,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-02-02,601341186,2500.00,0.00,2500.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341193,2667.00,0.00,2667.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341198,2667.00,0.00,2667.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341208,2667.00,0.00,2667.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341210,2667.00,0.00,2667.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341214,2667.00,0.00,2667.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341218,2667.00,0.00,2667.00,Redacted Data,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341156,612.15,0.00,612.15,Redacted Data,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341067,800.00,0.00,800.00,Redacted Data,Public Health,Refunds
Salford City Council,2022-02-02,601341069,800.00,0.00,800.00,Redacted Data,Public Health,Refunds
Salford City Council,2022-02-02,601341072,1360.00,0.00,1360.00,Redacted Data,Public Health,Refunds
Salford City Council,2022-02-02,601341071,1440.00,0.00,1440.00,Redacted Data,Public Health,Refunds
Salford City Council,2022-02-02,601341068,1610.00,0.00,1610.00,Redacted Data,Public Health,Refunds
Salford City Council,2022-02-02,601341070,2560.00,0.00,2560.00,Redacted Data,Public Health,Refunds
Salford City Council,2022-02-02,601341022,60142.77,10023.78,50118.99,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,2022-02-02,601341194,4000.00,0.00,4000.00,Reel Leisure Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341257,2640.00,440.00,2200.00,Rm Education Plc,People (Childrens) Service Group,Broadband services
Salford City Council,2022-02-02,1600681542,715.45,119.24,596.21,Robins & Day Parts North West,Service Reform (Corp Bus & Transform),VMS Materials
Salford City Council,2022-02-02,601341232,2667.00,0.00,2667.00,Roe Green Cricket Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341229,4000.00,0.00,4000.00,Ryl Brt Legion (Pendleton) Social C,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341213,4000.00,0.00,4000.00,Salford Lads And Girls Club,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,1600681574,1330.50,221.75,1108.75,Schofield & Sons Ltd,Service Reform (Corp Bus & Transform),Works & Building
Salford City Council,2022-02-02,1600681573,13738.56,0.00,13738.56,Seddon Construction Limited,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-02-02,1600681575,50000.00,0.00,50000.00,Six Degrees Social Enterprise Cic,Public Health,Payts to Agencies
Salford City Council,2022-02-02,601341085,874.50,0.00,874.50,St Augustine's C Of E Primary School,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341188,2667.00,0.00,2667.00,St Michael ' S Social Fund,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341086,612.15,0.00,612.15,St Pauls Ce Primary School (Cross Lane),People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,1600681525,4102.92,683.82,3419.10,Standard Fuel Oils Ltd,Place Directorate,Vehcle Ancillar Cost
Salford City Council,2022-02-02,601341254,2667.00,0.00,2667.00,Summit Leisure (Swinton) Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341230,2667.00,0.00,2667.00,Swinton Legion,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341228,4000.00,0.00,4000.00,Swinton Masonic Club Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341107,524.70,0.00,524.70,T/A Holly House Day Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341109,699.60,0.00,699.60,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341084,612.15,0.00,612.15,T/A Marlborough Road Academy,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341148,787.05,0.00,787.05,Talmud Torah Yetev Lev Ltd-Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341040,1230.00,205.00,1025.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-02-02,601341216,2500.00,0.00,2500.00,The Fast Gym,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341191,2667.00,0.00,2667.00,The Grapes (Eccles),Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,1600681591,2730.00,0.00,2730.00,The Proud Trust,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2022-02-02,601341226,4000.00,0.00,4000.00,Thurnall Taverns Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341243,2667.00,0.00,2667.00,Tiki Taverns Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341154,1224.30,0.00,1224.30,Tinytots Vision Ltd,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341057,11688.27,0.00,11688.27,Together Housing Association Ltd,People (Adults) - CHSC,Rents
Salford City Council,2022-02-02,1600681581,15952.97,0.00,15952.97,Together Trust,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-02-02,1600681579,17855.39,0.00,17855.39,Together Trust,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-02-02,1600681580,17855.39,0.00,17855.39,Together Trust,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-02-02,1600681582,21437.03,0.00,21437.03,Together Trust,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-02-02,1600681583,21437.03,0.00,21437.03,Together Trust,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-02-02,1600681541,1300.00,0.00,1300.00,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-02-02,601341233,4000.00,0.00,4000.00,Traditional Taverns Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341206,2500.00,0.00,2500.00,Unlimited Potential,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341234,2500.00,0.00,2500.00,Utility Tracker Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341190,2667.00,0.00,2667.00,Vintage Ambiance,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341200,2500.00,0.00,2500.00,Vuv Trading Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,1600681530,588.98,98.16,490.82,Warrington Truck Parts Ltd,Service Reform (Corp Bus & Transform),VMS Materials
Salford City Council,2022-02-02,601341246,2500.00,0.00,2500.00,Waterdale Collection Uk,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341159,612.15,0.00,612.15,Westwood Smarties Pre-School Nursery,People (Childrens) Service Group,Pmnts Privt Provider
Salford City Council,2022-02-02,601341235,2667.00,0.00,2667.00,Wobbly Stool,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341201,2667.00,0.00,2667.00,Woodgame Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341217,2667.00,0.00,2667.00,Wrappers Cafe Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341219,2667.00,0.00,2667.00,Yand H Manchester Limited,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-02,601341212,4000.00,0.00,4000.00,Zet Services And Consulting Ltd,Service Reform (Corp Bus & Transform),Grants
Salford City Council,2022-02-03,1600681184,40741.80,6790.30,33951.50,Argyle Nw Construction Ltd,Place Directorate,Contractors
Salford City Council,2022-02-03,1600681620,630.60,105.10,525.50,Brenmo Plants,Place Directorate,Horticultural/GMaint
Salford City Council,2022-02-03,1600681630,964.67,0.00,964.67,Child Action Northwest,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2022-02-03,601341268,12800.00,0.00,12800.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2022-02-03,1600681629,13230.00,0.00,13230.00,Gorse Hill Studios Creative,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-02-03,1600681632,1033.56,172.26,861.30,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2022-02-03,1600681631,1760.93,293.49,1467.44,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2022-02-03,1600681633,1760.93,293.49,1467.44,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,2022-02-03,601341276,1197.60,199.60,998.00,Qualys Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2022-02-03,601341273,519.43,0.00,519.43,Redacted Data,People (Childrens) Service Group,Children Act-Sect 23
Salford City Council,2022-02-03,601341274,519.43,0.00,519.43,Redacted Data,People (Childrens) Service Group,Children Act-Sect 23
Salford City Council,2022-02-03,6003428566,741.76,0.00,741.76,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2022-02-03,6003428161,831.40,0.00,831.40,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2022-02-03,6003428570,1086.31,0.00,1086.31,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2022-02-03,6003428505,1185.16,0.00,1185.16,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2022-02-03,6003428538,1423.74,0.00,1423.74,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2022-02-03,6003428253,1775.93,0.00,1775.93,Redacted Data,People (Childrens) Service Group,ClientTravel Expense
Salford City Council,2022-02-03,601341264,2400.00,0.00,2400.00,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,2022-02-03,1600681622,126009.77,21001.63,105008.14,Rm Education Plc,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2022-02-03,6003428744,14425.60,0.00,14425.60,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,2022-02-03,601341270,1188.82,198.14,990.68,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-02-03,601341260,1808.45,301.41,1507.04,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2022-02-03,601341272,36522.05,0.00,36522.05,United Learning Trust,Service Reform (Corp Bus & Transform),Miscellaneous Grants
Salford City Council,2022-02-03,1600681626,5976.34,996.06,4980.28,Wilde Consultant Engineers Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-02-03,1600681627,6412.50,1068.75,5343.75,Wilde Consultant Engineers Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-02-03,1600681628,8349.53,1391.59,6957.94,Wilde Consultant Engineers Ltd,Service Reform (Corp Bus & Transform),Other Works
Salford City Council,2022-02-04,1600681678,12207.22,0.00,12207.22,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
Salford City Council,2022-02-04,1600681679,12771.00,0.00,12771.00,Acorn Care & Education Ltd,People (Childrens) Service Group,Non-Maint Spec Schls
