Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2019-09-03,hiqcbskqx,1551.47,0.00,1551.47,Brake Bros Ltd,Place Directorate,Staff and Welfare Catering
Salford City Council,2019-09-03,601253349,2269.20,0.00,2269.20,Department Of Energy And Climate Ch,Service Reform (Corp Bus & Transform),CRC allowance
Salford City Council,2019-09-03,601252111,770.00,0.00,770.00,Eeven Homes Ltd,People (Childrens) Service Group,Rents
Salford City Council,2019-09-03,1600633931,17350.20,2891.70,14458.50,Enviro Technology Services Plc,Place Directorate,Sampling
Salford City Council,2019-09-03,601253339,674.40,112.40,562.00,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-09-03,601253329,677.82,112.97,564.85,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-09-03,601253340,816.30,136.05,680.25,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-09-03,601253328,1000.33,166.72,833.61,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-09-03,601253333,1235.38,205.90,1029.48,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-09-03,601253337,1662.97,277.16,1385.81,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,2019-09-03,1600632931,2589.00,431.50,2157.50,Glowarm Dsp Ltd,Capital Expenditure,Other Works
Salford City Council,2019-09-03,1600632720,725269.92,0.00,725269.92,Gmw Mental Health Nhs FT,Public Health,Payts to Agencies
Salford City Council,2019-09-03,1600633963,31823.87,5303.98,26519.89,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,2019-09-03,mvqontxoe,1388.02,0.00,1388.02,Hn Nuttall Ltd,Place Directorate,Staff and Welfare Catering
Salford City Council,2019-09-03,sqhnmhsnu,1084.50,0.00,1084.50,Ikea Ltd 140 Warrington M,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2019-09-03,601253321,1878.25,313.04,1565.21,Peel Media Ltd,Place Directorate,Service Tenancies
Salford City Council,2019-09-03,1600633439,5857.80,976.30,4881.50,Ray Britland Contractors Ltd,Place Directorate,Contractors
Salford City Council,2019-09-03,601252396,1200.19,200.03,1000.16,Reach Publishing Services Ltd,Place Directorate,Legal Fees
Salford City Council,2019-09-03,6002870012,521.28,0.00,521.28,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002869966,541.16,0.00,541.16,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002870035,542.08,0.00,542.08,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002869953,553.52,0.00,553.52,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002870131,567.48,0.00,567.48,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002870056,567.68,0.00,567.68,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002869983,588.24,0.00,588.24,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002869962,638.64,0.00,638.64,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002870008,660.00,0.00,660.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002870135,709.08,0.00,709.08,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002869975,724.00,0.00,724.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002869958,868.00,0.00,868.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002870138,993.44,0.00,993.44,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002870048,1276.88,0.00,1276.88,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002870127,1285.60,0.00,1285.60,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002869943,1379.00,0.00,1379.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002870031,1423.12,0.00,1423.12,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002870052,1520.44,0.00,1520.44,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002870045,1620.00,0.00,1620.00,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002870019,1793.40,0.00,1793.40,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,6002870016,2936.56,0.00,2936.56,Redacted Data,People (Childrens) Service Group,Payt to care clients
Salford City Council,2019-09-03,yftoekmbe,708.53,0.00,708.53,Ryanair 22400000sujhv,People (Childrens) Service Group,Travel
Salford City Council,2019-09-03,1600633954,4639.80,773.30,3866.50,Scarab Sweepers Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-09-03,1600633200,517.28,86.22,431.06,Schofield & Sons,Capital Expenditure,UV Day to Day
Salford City Council,2019-09-03,1600633187,633.60,105.60,528.00,Schofield & Sons,People (Childrens) Service Group,UV Day to Day
Salford City Council,2019-09-03,1600633196,835.20,139.20,696.00,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2019-09-03,1600633195,1100.40,183.40,917.00,Schofield & Sons,Place Directorate,UV Day to Day
Salford City Council,2019-09-03,mpwhtmpyf,1661.54,0.00,1661.54,Sexi Property Group,People (Adults) - CHSC,Equipment Purchase
Salford City Council,2019-09-03,1600633666,770.00,0.00,770.00,Sms Coaching Ltd,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-09-03,601252118,566.64,0.00,566.64,Symphony Housing Group,People (Childrens) Service Group,Rents
Salford City Council,2019-09-03,1600633272,1296.00,216.00,1080.00,T/A Vizwear Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-09-03,mshyguuip,800.00,0.00,800.00,The Assheton Arms Hote,People (Adults) - CHSC,Travel
Salford City Council,2019-09-03,1600633493,683.83,0.00,683.83,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-09-03,1600633483,1402.43,0.00,1402.43,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-09-03,1600633496,1522.80,0.00,1522.80,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-09-03,1600633492,2854.82,0.00,2854.82,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-09-03,1600633482,3021.94,0.00,3021.94,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-09-03,1600633484,3536.06,0.00,3536.06,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-09-03,1600633489,5206.18,0.00,5206.18,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-09-03,1600633480,7263.88,0.00,7263.88,Together Trust,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-09-03,1600632755,720.00,120.00,600.00,Transport For Greater Manchester,Capital Expenditure,Other Works
Salford City Council,2019-09-03,1600632754,720.00,120.00,600.00,Transport For Greater Manchester,Place Directorate,Principal Road Maint
Salford City Council,2019-09-03,1600632752,3151.44,525.24,2626.20,Transport For Greater Manchester,Capital Expenditure,Ext Fees-Other
Salford City Council,2019-09-03,1600633436,755.40,125.90,629.50,Trowers & Hamilins Llp,Place Directorate,Legal Fees
Salford City Council,2019-09-03,1600632934,8556.00,0.00,8556.00,University Of Manchester,People (Childrens) Service Group,Other Prof Fees
Salford City Council,2019-09-03,601253320,6571.92,1095.32,5476.60,Utilities Services (Media City Uk ),Place Directorate,Electricity
Salford City Council,2019-09-04,601252413,1021.60,0.00,1021.60,Arriva Rail North Ltd,Capital Expenditure,HRP Rail ticket loan
Salford City Council,2019-09-04,1600633044,11800.00,0.00,11800.00,Beis Ruchel Girls School - Salford,People (Childrens) Service Group,Release of Provision
Salford City Council,2019-09-04,6002870561,542.56,1.00,541.56,Boots Store 1178,Public Health,Payts to Agencies
Salford City Council,2019-09-04,6002867873,1079.16,46.27,1032.89,Bowness Pharmacy (Little Hulton),Public Health,Payts to Agencies
Salford City Council,2019-09-04,1600633452,25000.00,0.00,25000.00,Bury Council,People (Childrens) Service Group,Payts to Agencies
Salford City Council,2019-09-04,1600633304,587.45,97.91,489.54,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-09-04,1600633335,1995.48,332.58,1662.90,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-09-04,1600633421,5692.96,948.83,4744.13,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-09-04,fwsuvtmax,61498.55,0.00,61498.55,Capita Business Servs,Place Directorate,Works & Building
Salford City Council,2019-09-04,601253473,1849.52,0.00,1849.52,Clarendon Medical Practice,Public Health,Payts to Agencies
Salford City Council,2019-09-04,1600634003,2400.00,0.00,2400.00,Djg Consultancy And Training,People (Childrens) Service Group,Consultants
Salford City Council,2019-09-04,601252398,1920.00,320.00,1600.00,Equita Limited,Place Directorate,Refuse Disposal
Salford City Council,2019-09-04,601253438,70829.00,0.00,70829.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Liability Insurance
Salford City Council,2019-09-04,iqxovoazx,646.93,0.00,646.93,Holiday Inn Express,People (Adults) - CHSC,Travel
Salford City Council,2019-09-04,1600632940,584.40,97.40,487.00,Ijm Electrical Contractors Ltd,People (Childrens) Service Group,UV Day to Day
Salford City Council,2019-09-04,1600633041,516.00,86.00,430.00,Institute Of Cemetery & Crematorium,Place Directorate,Training expenses
Salford City Council,2019-09-04,6002867877,805.45,35.27,770.18,K'S Chemist,Public Health,Payts to Agencies
Salford City Council,2019-09-04,6002870597,500.79,24.05,476.74,Lloyds Pharmacy,Public Health,Payts to Agencies
Salford City Council,2019-09-04,6002870574,1838.44,29.20,1809.24,Lloyds Pharmacy,Public Health,Payts to Agencies
Salford City Council,2019-09-04,6002867879,517.46,21.90,495.56,Lloyds Pharmacy Ltd,Public Health,Payts to Agencies
Salford City Council,2019-09-04,6002867878,629.71,26.67,603.04,Lloyds Pharmacy Ltd,Public Health,Payts to Agencies
Salford City Council,2019-09-04,6002870596,2278.92,102.83,2176.09,Lloyds Pharmacy Ltd,Public Health,Payts to Agencies
Salford City Council,2019-09-04,1600632779,33709.24,5618.21,28091.03,Manchester Ship Canal Company,Place Directorate,Principal Road Maint
Salford City Council,2019-09-04,1600633343,504.80,84.13,420.67,Northgate Vehicle Hire (Nw) Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2019-09-04,1600633349,641.98,107.00,534.98,Northgate Vehicle Hire (Nw) Ltd,Place Directorate,Annual Vehicle Hire
Salford City Council,2019-09-04,601253472,2109.36,0.00,2109.36,Ordsall Health Surgery,Public Health,Payts to Agencies
Salford City Council,2019-09-04,601253470,559.44,0.00,559.44,Orient Road Medical Practice - Dr R,Public Health,Payts to Agencies
Salford City Council,2019-09-04,6002870605,1073.49,43.63,1029.86,Pct Healthcare Ltd (Conis),Public Health,Payts to Agencies
Salford City Council,2019-09-04,6002870584,818.38,2.60,815.78,Pct Healthcare Ltd (Hult),Public Health,Payts to Agencies
Salford City Council,2019-09-04,6002870608,1264.45,51.73,1212.72,Pct Healthcare Ltd (Mars),Public Health,Payts to Agencies
Salford City Council,2019-09-04,1600633354,2651.62,441.94,2209.68,Proactive Personnel Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-09-04,6002870604,966.24,43.87,922.37,Queen Street Pharmacy Ltd,Public Health,Payts to Agencies
Salford City Council,2019-09-04,1600633049,1026.00,171.00,855.00,Ray Britland Contractors Ltd,Place Directorate,Contractors
Salford City Council,2019-09-04,6002870097,536.80,0.00,536.80,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-09-04,6002869977,589.60,0.00,589.60,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-09-04,6002869939,590.00,0.00,590.00,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-09-04,601253437,652.91,0.00,652.91,Redacted Data,People (Childrens) Service Group,Consultants
Salford City Council,2019-09-04,6002870078,666.80,0.00,666.80,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-09-04,601252745,700.00,0.00,700.00,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-09-04,601253471,719.44,0.00,719.44,Redacted Data,Public Health,Payts to Agencies
Salford City Council,2019-09-04,6002870133,754.60,0.00,754.60,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-09-04,601252747,800.00,0.00,800.00,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-09-04,6002870059,864.20,0.00,864.20,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-09-04,601253436,957.74,0.00,957.74,Redacted Data,People (Childrens) Service Group,Consultants
Salford City Council,2019-09-04,601253475,969.68,0.00,969.68,Redacted Data,Public Health,Payts to Agencies
Salford City Council,2019-09-04,6002870040,988.00,0.00,988.00,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-09-04,601253468,1000.00,0.00,1000.00,Redacted Data,Public Health,Payts to Agencies
Salford City Council,2019-09-04,601252746,1023.00,0.00,1023.00,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-09-04,6002870055,1088.00,0.00,1088.00,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-09-04,601252748,1155.00,0.00,1155.00,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,2019-09-04,6002870129,1305.20,0.00,1305.20,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-09-04,601253476,1319.28,0.00,1319.28,Redacted Data,Public Health,Payts to Agencies
Salford City Council,2019-09-04,6002870051,1553.20,0.00,1553.20,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-09-04,6002870057,2039.00,0.00,2039.00,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-09-04,6002870043,4084.32,0.00,4084.32,Redacted Data,People (Adults) - CHSC,Res Pers Allow-Priv
Salford City Council,2019-09-04,601253441,4260.00,0.00,4260.00,Redacted Data,Capital Expenditure,Unidentified Income
Salford City Council,2019-09-04,1600633427,600.00,0.00,600.00,Salford Lads & Girls Club,People (Childrens) Service Group,Equipment Purchase
Salford City Council,2019-09-04,6002870577,905.90,18.00,887.90,Sms Pharmacy Ltd,Public Health,Payts to Agencies
Salford City Council,2019-09-04,saadekrzc,700.00,0.00,700.00,Sure Removals Ltd,Place Directorate,Equipment Purchase
Salford City Council,2019-09-04,6002869976,526.32,0.00,526.32,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,2019-09-04,601253434,960.00,160.00,800.00,T/A Strand Refrigeration,People (Childrens) Service Group,del'd kitchen formul
Salford City Council,2019-09-04,601253469,1369.60,0.00,1369.60,The Gill Medical Centre,Public Health,Payts to Agencies
Salford City Council,2019-09-04,601253474,1339.12,0.00,1339.12,The Walkden Medical Centre,Public Health,Payts to Agencies
Salford City Council,2019-09-04,601252419,1248.00,208.00,1040.00,W T Gunson,Place Directorate,Rents
Salford City Council,2019-09-04,tphiqdaqi,11093.41,0.00,11093.41,Wilds Of Oldham,Place Directorate,Staff and Welfare Catering
Salford City Council,2019-09-04,uaebssion,79468.50,0.00,79468.50,Www.Scottish.Southern.,Service Reform (Corp Bus & Transform),Electricity
Salford City Council,2019-09-04,1600632773,637.34,106.22,531.12,Xma Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2019-09-04,1600632775,1165.50,194.25,971.25,Xma Ltd,People (Childrens) Service Group,Cmputer Eqt purchase
Salford City Council,2019-09-04,1600632774,1274.69,212.45,1062.24,Xma Ltd,Service Reform (Corp Bus & Transform),Cmputer Eqt purchase
Salford City Council,2019-09-04,6002870609,746.61,33.70,712.91,Zemmel Chemist,Public Health,Payts to Agencies
Salford City Council,2019-09-05,1600633068,562.56,93.76,468.80,Arrow County Supplies Ltd,Place Directorate,Materials
Salford City Council,2019-09-05,fsooveqrv,504.74,0.00,504.74,Brake Bros Ltd,Place Directorate,Staff and Welfare Catering
Salford City Council,2019-09-05,gxrpfxuec,515.84,0.00,515.84,Brake Bros Ltd,Place Directorate,Staff and Welfare Catering
Salford City Council,2019-09-05,1600633374,1443.00,240.50,1202.50,C P Davidson & Sons Ltd,Place Directorate,Vehicle Maintenance
Salford City Council,2019-09-05,1600633154,1038.00,173.00,865.00,C. Masters Decorators Ltd,Place Directorate,nonuv Build Rp&Maint
Salford City Council,2019-09-05,1600633153,1554.00,259.00,1295.00,C. Masters Decorators Ltd,Place Directorate,nonuv Build Rp&Maint
Salford City Council,2019-09-05,1600633152,1704.00,284.00,1420.00,C. Masters Decorators Ltd,Place Directorate,nonuv Build Rp&Maint
Salford City Council,2019-09-05,aylrtwzip,530.00,0.00,530.00,Carl Allen Furnishings,People (Adults) - CHSC,Furniture
Salford City Council,2019-09-05,1600633064,650.70,108.45,542.25,Click Fire & Security Ltd,Place Directorate,UV Light/Fire
Salford City Council,2019-09-05,1600633034,709.92,118.32,591.60,Click Fire & Security Ltd,Place Directorate,UV Light/Fire
Salford City Council,2019-09-05,1600632860,48545.35,8090.89,40454.46,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-09-05,1600633896,1783.02,297.17,1485.85,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-09-05,1600633904,1832.80,305.47,1527.33,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-09-05,1600633897,2650.45,441.74,2208.71,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-09-05,1600632859,7784.50,555.14,7229.36,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-09-05,1600634060,274455.38,45742.56,228712.82,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,2019-09-05,601253529,850.00,0.00,850.00,Eeven Homes Ltd,People (Childrens) Service Group,Rents
Salford City Council,2019-09-05,1600634064,868.72,144.79,723.93,Enterprise Flex E-Rent,Place Directorate,Annual Vehicle Hire
Salford City Council,2019-09-05,1600633386,767.67,127.95,639.72,F. R. Sharrock Limited,Place Directorate,Vehicle Maintenance
Salford City Council,2019-09-05,1600633422,1158.46,193.08,965.38,F. R. Sharrock Limited,Place Directorate,Vehicle Maintenance
Salford City Council,2019-09-05,601252590,595.00,0.00,595.00,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2019-09-05,601252467,855.00,0.00,855.00,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2019-09-05,601253507,880.00,0.00,880.00,Hawthorn Hotel,People (Childrens) Service Group,Rents
Salford City Council,2019-09-05,601252586,900.00,0.00,900.00,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2019-09-05,601252465,1495.00,0.00,1495.00,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2019-09-05,601252464,1540.00,0.00,1540.00,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2019-09-05,601252476,1700.00,0.00,1700.00,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2019-09-05,601252466,2400.00,0.00,2400.00,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2019-09-05,601253518,2430.00,0.00,2430.00,Hawthorn Hotel,People (Childrens) Service Group,Rents
Salford City Council,2019-09-05,601252469,2640.00,0.00,2640.00,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,2019-09-05,601253521,3300.00,0.00,3300.00,Hawthorn Hotel,People (Childrens) Service Group,Rents
Salford City Council,2019-09-05,601253519,3410.00,0.00,3410.00,Hawthorn Hotel,People (Childrens) Service Group,Rents
Salford City Council,2019-09-05,ewquamcgv,637.00,0.00,637.00,Jet2.Com Lim7980048404917,Place Directorate,Travel
Salford City Council,2019-09-05,601252485,1605.00,0.00,1605.00,Mayfair Management (Uk) Ltd,People (Adults) - CHSC,Release of Provision
Salford City Council,2019-09-05,601253162,1494.50,249.08,1245.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-09-05,601253163,1494.50,249.08,1245.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-09-05,601253167,1571.72,261.95,1309.77,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-09-05,601253165,1618.94,269.82,1349.12,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-09-05,601253164,1627.70,271.28,1356.42,Network Ventures Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,2019-09-05,601246710,30000.00,0.00,30000.00,Oldham Mbc,Service Reform (Corp Bus & Transform),Payts to Other LA's
Salford City Council,2019-09-05,601246708,25000.00,0.00,25000.00,Oldham Mbc,Service Reform (Corp Bus & Transform),Payts to Other LA's
Salford City Council,2019-09-05,1600631072,3500.00,0.00,3500.00,Oldham Mbc,People (Childrens) Service Group,Consultants
Salford City Council,2019-09-05,1600631073,10000.00,0.00,10000.00,Oldham Mbc,People (Childrens) Service Group,Consultants
