Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
10023412,POCKET LIVING 2013 LLP,544075,Grants to External Organisations,5108125936,353950.19,2014-04-15
18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019954,311815.00,2014-04-02
10014157,LONDON BOROUGH OF BROMLEY,544075,Grants to External Organisations,5108106622,294957.25,2014-04-16
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5108101057,288673.00,2014-04-09
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019934,281946.00,2014-04-02
CPO,EVERSHEDS LLP (CARDIFF),542420,Claim Settlements,1900019822,261521.14,2014-04-03
10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5108119818,233999.44,2014-04-23
18000088,GREENWICH COUNCIL,544077,HSG Grants to Local Authorities,1900019955,210000.00,2014-04-02
18000013,SANCTUARY HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019923,209478.00,2014-04-02
10020632,ST MUNGOS,542800,Hsg-Rough Sleeping,5108095664,200000.00,2014-04-07
10024202,MYSCIENCE,544075,Grants to External Organisations,5108117492,186000.00,2014-04-15
10017866,JACK MORTON WORLDWIDE,542330,Event Management Fee,5108104517,171000.00,2014-04-09
18000166,FOREST YMCA,544076,HSG Grants to Registered Providers,1900020077,157708.00,2014-04-25
10006450,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5108123348,156670.00,2014-04-09
18000010,NOTTING HILL HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019920,156520.00,2014-04-02
10023841,HARRIS ACADEMY MORDEN,544075,Grants to External Organisations,5108106785,150000.00,2014-04-15
18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG Grants to Registered Providers,1900019926,142016.00,2014-04-02
10006393,L B BEXLEY,544075,Grants to External Organisations,5108111533,139760.61,2014-04-16
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019938,134285.00,2014-04-02
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5108099596,133101.50,2014-04-01
18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG Grants to Registered Providers,1900019927,128110.00,2014-04-02
10021190,SAINT JOHN OF GOD HOSPITALLER SERVI,542800,Hsg-Rough Sleeping,5108116801,117865.50,2014-04-23
10014157,LONDON BOROUGH OF BROMLEY,544075,Grants to External Organisations,5108106485,116936.57,2014-04-16
18000008,NEWLON HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019918,105000.00,2014-04-02
18000176,LONDON BOROUGH OF BRENT,544077,HSG Grants to Local Authorities,1900019979,105000.00,2014-04-02
18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG Grants to Registered Providers,1900019925,96449.00,2014-04-02
18000010,NOTTING HILL HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019921,93182.00,2014-04-02
10022773,ARK UK PROGRAMMES,544075,Grants to External Organisations,5108071500,92000.00,2014-04-01
10011165,QUEEN MARY UNIVERSITY OF LONDON,544075,Grants to External Organisations,5108101111,90000.00,2014-04-09
18000088,GREENWICH COUNCIL,544077,HSG Grants to Local Authorities,1900019957,90000.00,2014-04-02
18000093,CROYDON COUNCIL,544077,HSG Grants to Local Authorities,1900019958,90000.00,2014-04-02
10023216,PLUNKETT FOUNDATION,544075,Grants to External Organisations,5108128841,89973.00,2014-04-23
18000032,SWAN HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900019930,89500.00,2014-04-02
15050001,HM REVENUE & CUSTOMS,544070,Miscellaneous Finance Expenses,1900020024,89259.00,2014-04-11
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019940,89251.00,2014-04-02
10023093,BRIXTON GREEN LIMITED,544078,HSG Grants to Non-Registered Providers,5108110570,88581.73,2014-04-02
18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG Grants to Registered Providers,1900019928,85810.00,2014-04-02
18000121,ELDON HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900019978,85704.00,2014-04-02
10014157,LONDON BOROUGH OF BROMLEY,544075,Grants to External Organisations,5108115288,81639.58,2014-04-16
10017866,JACK MORTON WORLDWIDE,540110,Marketing Exhibitions & Events,5108104524,80184.22,2014-04-09
10021880,RODMA,510010,Property Management Fees,5108117287,78551.41,2014-04-11
10013679,SAFER LONDON FOUNDATION,544075,Grants to External Organisations,5108113994,78097.63,2014-04-01
10004625,LONDON METROPOLITAN UNIVERSITY,544075,Grants to External Organisations,5108115265,75000.00,2014-04-09
10006783,LONDON BOROUGH OF CROYDON,544075,Grants to External Organisations,5108124033,74781.37,2014-04-17
18000088,GREENWICH COUNCIL,544077,HSG Grants to Local Authorities,1900019956,70000.00,2014-04-02
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019935,68500.00,2014-04-02
10002550,CITY OF WESTMINSTER,544075,Grants to External Organisations,5108101527,68184.00,2014-04-14
18000093,CROYDON COUNCIL,544077,HSG Grants to Local Authorities,1900019960,67500.00,2014-04-02
18000093,CROYDON COUNCIL,544077,HSG Grants to Local Authorities,1900019967,67500.00,2014-04-02
10023994,CONTINENTAL DRIFTS LTD,540110,Marketing Exhibitions & Events,5108107604,66992.20,2014-04-15
18000041,NETWORK HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019936,64344.00,2014-04-02
18000053,A2 DOMINION LONDON LTD,544076,HSG Grants to Registered Providers,1900019950,64000.00,2014-04-02
10023875,LET'S THINK FORUM,544075,Grants to External Organisations,5108109397,62497.75,2014-04-01
10021587,THE LONDON PATHWAY,544075,Grants to External Organisations,5108124421,60000.00,2014-04-11
10023917,ROYAL SOCIETY OF CHEMISTRY,544075,Grants to External Organisations,5108097322,60000.00,2014-04-09
10006879,OVE ARUP & PARTNERS LTD,542000,Management & Support Consultancy,5108119426,59140.53,2014-04-10
18000032,SWAN HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900019931,59110.00,2014-04-02
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5108102268,59098.40,2014-04-16
10016689,BLISS EVENTS MANAGEMENT LIMITED,540110,Marketing Exhibitions & Events,5108114321,55000.00,2014-04-01
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900020075,54924.00,2014-04-25
10022044,KNIGHT DRAGON MERIDIAN LTD,550010,Contracted Services Buildings,5108128588,52414.38,2014-04-16
15500051,LONDON BOROUGH OF HACKNEY - BSP,544075,Grants to External Organisations,5108129443,51666.67,2014-04-22
10006419,L B TOWER HAMLETS,544075,Grants to External Organisations,5108115307,50400.00,2014-04-16
10017232,NORLAND MANAGED SERVICES LIMITED,530010,Equipment Repairs & Maintenance,5108101081,50032.83,2014-04-15
10023938,CDI APPS FOR GOOD,544075,Grants to External Organisations,5108132434,50000.00,2014-04-24
10024094,EAST LONDON BUSINESS ALLIANCE,544075,Grants to External Organisations,5108108437,50000.00,2014-04-23
10024138,CAMDEN TOWN UNLIMITED,544075,Grants to External Organisations,5108131670,50000.00,2014-04-23
10006188,IMPERIAL COLLEGE,544075,Grants to External Organisations,5108109138,49811.00,2014-04-09
10000493,UNIVERSITY OF EAST LONDON,544075,Grants to External Organisations,5108094501,49227.00,2014-04-07
10017681,FORESTRY COMMISSION,544075,Grants to External Organisations,5108114388,49000.00,2014-04-23
13002540,VITAL ENERGI UTILITES LTD,510010,Property Management Fees,5108117789,48691.00,2014-04-04
15500401,LONDON BOROUGH OF SOUTHWARK,510500,Rates,1900019992,48108.00,2014-04-09
10022647,SHINE TRUST,544075,Grants to External Organisations,5108128860,46213.00,2014-04-17
10024133,UK INTERACTIVE ENTERTAINMENT,544075,Grants to External Organisations,5108117979,45000.00,2014-04-22
18000093,CROYDON COUNCIL,544077,HSG Grants to Local Authorities,1900019959,45000.00,2014-04-02
18000093,CROYDON COUNCIL,544077,HSG Grants to Local Authorities,1900019961,45000.00,2014-04-02
18000093,CROYDON COUNCIL,544077,HSG Grants to Local Authorities,1900019962,45000.00,2014-04-02
18000093,CROYDON COUNCIL,544077,HSG Grants to Local Authorities,1900019963,45000.00,2014-04-02
18000093,CROYDON COUNCIL,544077,HSG Grants to Local Authorities,1900019964,45000.00,2014-04-02
18000093,CROYDON COUNCIL,544077,HSG Grants to Local Authorities,1900019965,45000.00,2014-04-02
18000093,CROYDON COUNCIL,544077,HSG Grants to Local Authorities,1900019966,45000.00,2014-04-02
10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5108119830,44029.78,2014-04-23
15500097,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108095855,43360.27,2014-04-02
10024176,CHRIST THE KING SIXTH FORM COLLEGE,544075,Grants to External Organisations,5108114398,43000.00,2014-04-15
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5108125682,42997.76,2014-04-14
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5108106758,42788.60,2014-04-16
10016524,TRANSPORT FOR LONDON,502010,Seconded Staff,5108109552,42149.28,2014-04-16
10016524,TRANSPORT FOR LONDON,502010,Seconded Staff,5108102514,41156.54,2014-04-16
15500097,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108095499,41120.05,2014-04-02
10006458,LONDON BOROUGH OF BRENT,544075,Grants to External Organisations,5108118083,40000.00,2014-04-14
10022941,LONDON LGBT+COMM PRIDE CIC,544075,Grants to External Organisations,5108108118,40000.00,2014-04-01
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108107149,39289.11,2014-04-16
10023039,GREEN CORRIDOR,544075,Grants to External Organisations,5108111245,38825.00,2014-04-02
10003568,"SQUIRE, SANDERS & DEMPSEY (UK) LLP",542300,Legal Fees,5108108151,38704.56,2014-04-01
10020080,ACCESS SPORT,544075,Grants to External Organisations,5108074714,38000.00,2014-04-01
10023889,GLE,542050,Research & Study Fees,5108097553,36588.70,2014-04-09
12000113,ANALYSYS MASON,542000,Management & Support Consultancy,5108119569,36435.61,2014-04-16
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108123993,35749.31,2014-04-16
10023747,BARNET PARTNERSHIP SCH IMPROVEMENT,544075,Grants to External Organisations,5108120174,35695.00,2014-04-10
10010978,LANDMARK INFORMATION GROUP LTD,542000,Management & Support Consultancy,5108114230,35648.91,2014-04-23
10009048,OFFICE FOR NATIONAL STATISTICS,542002,Consultancy-Project Management,5108110265,35000.00,2014-04-23
10024209,REAL ACTION (QPCT) LTD,544075,Grants to External Organisations,5108124864,35000.00,2014-04-17
16000667,MACCREANOR LAVINGTON,542002,Consultancy-Project Management,5108107842,35000.00,2014-04-03
16000667,MACCREANOR LAVINGTON,542002,Consultancy-Project Management,5108107841,35000.00,2014-04-03
10023949,PEMBROKE COLLEGE,544075,Grants to External Organisations,5108132440,34900.00,2014-04-24
15500142,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5108114282,34390.00,2014-04-01
10012662,RAMBOLL UK LTD,542000,Management & Support Consultancy,5108096533,33925.00,2014-04-07
10010027,LONDON BOROUGH OF LEWISHAM,544075,Grants to External Organisations,5108095636,33858.00,2014-04-02
10019301,THAMES REACH,542800,Hsg-Rough Sleeping,5108091653,33700.00,2014-04-02
14000685,CUK SECURITY SERVICES,510025,Security Services (Guards),5108101681,33194.10,2014-04-01
10020764,BROADWAY HOMELESSNESS AND SUPPORT,544075,Grants to External Organisations,5108124310,33137.00,2014-04-11
10016707,BURGES SALMON LLP,542300,Legal Fees,5108117279,32655.00,2014-04-09
10022048,LONDON YOUTH SUPPORT TRUST,544075,Grants to External Organisations,5108120911,31745.69,2014-04-08
10020692,THE LONDON DESIGN FESTIVAL LTD,544075,Grants to External Organisations,5108119814,31250.00,2014-04-08
10016942,IDOX,533100,Publications & Periodicals,5108114020,30972.50,2014-04-23
15500355,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5108124383,30681.89,2014-04-23
10024028,ST OLAVE'S GRAMMAR SCHOOL,544075,Grants to External Organisations,5108125834,30080.00,2014-04-24
10014170,LONDON BOROUGH OF ISLINGTON,544075,Grants to External Organisations,5108102679,30000.00,2014-04-15
10016919,HDRA,544075,Grants to External Organisations,5108119969,30000.00,2014-04-23
10024299,THE ALUNA FOUNDATION,544075,Grants to External Organisations,5108120153,30000.00,2014-04-14
10007005,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5108120519,29181.80,2014-04-23
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5108099596,29116.05,2014-04-01
10016907,GROUNDWORK LONDON,544075,Grants to External Organisations,5108117343,28784.25,2014-04-23
10006783,LONDON BOROUGH OF CROYDON,544075,Grants to External Organisations,5108123898,28497.57,2014-04-16
18000043,PARAGON COMMUNITY HOUSING GROUP LTD,544076,HSG Grants to Registered Providers,1900019943,27675.00,2014-04-02
10008747,BRUNEL UNIVERSITY,544075,Grants to External Organisations,5108101380,27540.00,2014-04-07
10018793,FOOTBALL FOUNDATION,544075,Grants to External Organisations,5108114295,27430.00,2014-04-01
10018793,FOOTBALL FOUNDATION,544075,Grants to External Organisations,5108115221,27430.00,2014-04-07
10020714,BRITISH FASHION COUNCIL,544075,Grants to External Organisations,5108115059,27178.54,2014-04-07
10016524,TRANSPORT FOR LONDON,544075,Grants to External Organisations,5108102507,27000.00,2014-04-16
10016689,BLISS EVENTS MANAGEMENT LIMITED,540019,External Events Roads Shows And Face To Face,5108131150,27000.00,2014-04-24
10023768,LAMPTON SCHOOL ACADEMY TRUST,544075,Grants to External Organisations,5108125830,25791.00,2014-04-23
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019941,25654.00,2014-04-02
10013083,ROYAL SOCIETY OF ARTS,540050,Marketing Services,5108099598,25000.00,2014-04-09
10023362,A NEW DIRECTION LONDON LTD,542355,Other Professional Fees,5108116645,25000.00,2014-04-16
15500130,LONDON BOROUGH OF LEWISHAM,544075,Grants to External Organisations,5108132558,25000.00,2014-04-24
10002303,AMEC ENVIRONMENT & INFRASTRUCTURE,542000,Management & Support Consultancy,5108117623,24618.32,2014-04-16
10016694,BOW TIE,530010,Equipment Repairs & Maintenance,5108114422,24358.50,2014-04-07
15500163,ROYAL BOROUGH OF GREENWICH,544075,Grants to External Organisations,5108108247,23413.00,2014-04-16
15500145,ROYAL BOROUGH OF GREENWICH,510010,Property Management Fees,5108125306,23136.00,2014-04-14
10017322,SERVOCA SECURE SOLUTIONS,510020,Security Equipment,5108128202,23000.00,2014-04-16
10017322,SERVOCA SECURE SOLUTIONS,530010,Equipment Repairs & Maintenance,5108109611,22756.34,2014-04-01
18000094,ISLINGTON COUNCIL,544077,HSG Grants to Local Authorities,1900019968,22500.00,2014-04-02
10000076,LONDON CHAMBER OF COMMERCE AND INDU,540110,Marketing Exhibitions & Events,5108114565,22115.31,2014-04-03
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5108117465,21736.00,2014-04-09
10019301,THAMES REACH,542800,Hsg-Rough Sleeping,5108109480,21500.00,2014-04-16
10006783,LONDON BOROUGH OF CROYDON,502010,Seconded Staff - Non Group,5108102791,20415.64,2014-04-04
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108114556,20133.63,2014-04-24
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5108129505,20020.00,2014-04-22
10020578,TOTTENHAM HOTSPUR FOUNDATION,544075,Grants to External Organisations,5108073862,20000.00,2014-04-01
10023882,SPECIAL OLYMPICS GB,544075,Grants to External Organisations,5108101473,20000.00,2014-04-01
10023856,THE COMPTON SCHOOL,544075,Grants to External Organisations,5108123610,19840.00,2014-04-16
10020124,MORE ASSOCIATES,542000,Management & Support Consultancy,5108125230,19250.00,2014-04-15
10022361,DEPARTMENT FOR EDUCATION,502010,Seconded Staff - Non Group,5108042250,18600.42,2014-04-01
10003065,LONDON FIRE & EMERGENCY PLANNING,542321,Payroll Services Fees,5108109134,18600.00,2014-04-14
18000013,SANCTUARY HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019922,18496.00,2014-04-02
10020663,BOP CONSULTING,542051,Consultancy-Commissioned Report,5108113976,18000.00,2014-04-02
10016938,ICM RESEARCH LIMITED,542000,Management & Support Consultancy,5108100442,17750.00,2014-04-09
10016938,ICM RESEARCH LIMITED,542002,Consultancy-Project Management,5108119127,17750.00,2014-04-23
10021147,STREETGAMES UK LTD,544075,Grants to External Organisations,5108114174,17500.00,2014-04-07
18000053,A2 DOMINION LONDON LTD,544076,HSG Grants to Registered Providers,1900019951,17500.00,2014-04-02
10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5108119833,17480.78,2014-04-23
10024047,MAGIC WEB SOLUTIONS LTD,504200,Staff Training,5108128308,17380.00,2014-04-17
10023503,BEST PRACTICE NETWORK LTD,542001,Consultancy  Evaluation Assessment,5108118896,17162.00,2014-04-25
10023503,BEST PRACTICE NETWORK LTD,542001,Consultancy  Evaluation Assessment,5108120889,17162.00,2014-04-24
10021579,SUSTAINABLE RESTAURANT ASSOCIATION,542000,Management & Support Consultancy,5108110323,17095.30,2014-04-02
10024218,NHS NWL CSU,502010,Seconded Staff - Non Group,5108111474,17070.00,2014-04-16
10003476,NACRO,544075,Grants to External Organisations,5108094650,16755.23,2014-04-01
10016907,GROUNDWORK LONDON,542000,Management & Support Consultancy,5108100644,16148.00,2014-04-09
10003476,NACRO,544075,Grants to External Organisations,5108094449,16031.73,2014-04-01
10018806,PADDINGTON DEVELOPMENT TRUST,544075,Grants to External Organisations,5108102774,16000.00,2014-04-15
10023453,IO1 LTD,536000,Manage IT Services,5108132283,16000.00,2014-04-25
18000031,ORBIT HOUSING GROUP LTD,544076,HSG Grants to Registered Providers,1900019929,16000.00,2014-04-02
10021384,WESTMINSTER BOATING BASE,544075,Grants to External Organisations,5108114281,15733.00,2014-04-02
15500097,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108095860,15681.71,2014-04-02
12002344,WEBCREDIBLE,542000,Management & Support Consultancy,5108083693,15600.00,2014-04-01
10020863,NATIONAL LITERACY TRUST,544075,Grants to External Organisations,5108110789,15436.00,2014-04-01
15500097,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108095857,15397.13,2014-04-02
10003829,NABARRO LLP,542000,Management & Support Consultancy,5108106842,15000.00,2014-04-09
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5108109077,15000.00,2014-04-16
10016902,GREENHOUSE CHARITY,544075,Grants to External Organisations,5108114286,15000.00,2014-04-23
10016929,HOMELESS LINK,544075,Grants to External Organisations,5108102562,15000.00,2014-04-15
10021147,STREETGAMES UK LTD,544075,Grants to External Organisations,5108123903,15000.00,2014-04-10
10021291,FIGHT FOR CHANGE,544075,Grants to External Organisations,5108111902,15000.00,2014-04-01
18000103,LB HOUNSLOW,544078,HSG Grants to Non-Registered Providers,1900019975,15000.00,2014-04-02
10006393,L B BEXLEY,544075,Grants to External Organisations,5108111533,14671.92,2014-04-16
18000103,LB HOUNSLOW,544078,HSG Grants to Non-Registered Providers,1900019972,14595.00,2014-04-02
10002303,AMEC ENVIRONMENT & INFRASTRUCTURE,542000,Management & Support Consultancy,5108115841,14561.50,2014-04-16
10002303,AMEC ENVIRONMENT & INFRASTRUCTURE,542000,Management & Support Consultancy,5108115841,14561.50,2014-04-16
10008226,EDENRED (UK GROUP) LTD,504702,Childcare Vouchers,5108131051,14275.80,2014-04-22
10018022,W A FAIRHURST & PARTNERS,510052,Grounds Maintenance,5108103497,14218.30,2014-04-15
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108107461,14141.76,2014-04-01
10023816,NETTHINGS LIMITED,504200,Staff Training,5108095054,13946.25,2014-04-01
12002344,WEBCREDIBLE,540600,Marketing & Economic Research,5108097683,13928.00,2014-04-01
10019349,AIMEDIACOMMS LTD,542355,Other Professional Fees,5108108476,13875.00,2014-04-01
10007641,HERBERT SMITH LLP,542300,Legal Fees,5108066969,13700.00,2014-04-02
10006783,LONDON BOROUGH OF CROYDON,544075,Grants to External Organisations,5108114558,13683.13,2014-04-23
18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019953,13500.00,2014-04-02
18000103,LB HOUNSLOW,544078,HSG Grants to Non-Registered Providers,1900019977,13270.00,2014-04-02
10016907,GROUNDWORK LONDON,544075,Grants to External Organisations,5108119107,13165.25,2014-04-16
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108123609,13084.36,2014-04-23
10016640,ALL CLEAN GROUP,510000,Building Maintenance & Repairs,5108123412,13072.23,2014-04-23
10020277,SUBSTANCE,536300,Computer Hardware,5108114486,13050.00,2014-04-01
18000103,LB HOUNSLOW,544078,HSG Grants to Non-Registered Providers,1900019971,12931.00,2014-04-02
18000103,LB HOUNSLOW,544078,HSG Grants to Non-Registered Providers,1900019974,12931.00,2014-04-02
18000103,LB HOUNSLOW,544078,HSG Grants to Non-Registered Providers,1900019976,12931.00,2014-04-02
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5108108258,12830.40,2014-04-16
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900020076,12827.00,2014-04-25
10014157,LONDON BOROUGH OF BROMLEY,544075,Grants to External Organisations,5108115075,12732.47,2014-04-16
10019417,TOUCH OF GINGER LTD,533010,Stationery,5108116444,12635.00,2014-04-25
18000103,LB HOUNSLOW,544078,HSG Grants to Non-Registered Providers,1900019969,12577.00,2014-04-02
10014170,LONDON BOROUGH OF ISLINGTON,544075,Grants to External Organisations,5108100637,12500.00,2014-04-09
10023080,SIRIUS,536510,Software Maintenance,5108130917,12500.00,2014-04-22
10023213,THE PASSAGE,544075,Grants to External Organisations,5108125239,12500.00,2014-04-16
10022361,DEPARTMENT FOR EDUCATION,502010,Seconded Staff - Non Group,5108117189,12460.28,2014-04-08
10016524,TRANSPORT FOR LONDON,504400,Staff Medical Insurance & Treatment,5108117980,12000.00,2014-04-23
10022895,KMATRIX DATA SERVICES LIMITED,542050,Research & Study Fees,5108115609,12000.00,2014-04-03
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108124893,12000.00,2014-04-15
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108123998,11991.82,2014-04-16
10014157,LONDON BOROUGH OF BROMLEY,544075,Grants to External Organisations,5108106623,11680.36,2014-04-16
10000221,AECOM LIMITED,542000,Management & Support Consultancy,5108124666,11332.40,2014-04-11
10006458,LONDON BOROUGH OF BRENT,544075,Grants to External Organisations,5108096884,11250.00,2014-04-02
10016902,GREENHOUSE CHARITY,544075,Grants to External Organisations,5108114305,11000.00,2014-04-23
10016907,GROUNDWORK LONDON,544075,Grants to External Organisations,5108111311,11000.00,2014-04-16
10022545,CAMPBELL TICKELL LTD,542051,Consultancy-Commissioned Report,5108118661,11000.00,2014-04-09
10024294,HAWKSWOOD GROUP/BURNSIDE SECONDARY,544075,Grants to External Organisations,5108128992,10952.55,2014-04-24
10016849,EXPERIENCECO,540110,Marketing Exhibitions & Events,5108129477,10553.00,2014-04-22
10002303,AMEC ENVIRONMENT & INFRASTRUCTURE,542000,Management & Support Consultancy,5108117623,10550.71,2014-04-16
10000221,AECOM LIMITED,542000,Management & Support Consultancy,5108115851,10385.46,2014-04-23
10006581,WANDSWORTH BOROUGH COUNCIL,542000,Management & Support Consultancy,5108120697,10072.00,2014-04-16
10000725,MOTT MACDONALD LIMITED,542000,Management & Support Consultancy,5108101110,10003.50,2014-04-07
10016938,ICM RESEARCH LIMITED,540600,Marketing & Economic Research,5108110088,10000.00,2014-04-09
10017866,JACK MORTON WORLDWIDE,540110,Marketing Exhibitions & Events,5108104520,10000.00,2014-04-09
10021284,LONDON BOROUGH OF BARNET,544075,Grants to External Organisations,5108114235,10000.00,2014-04-23
10021535,FOUNDATION FOR COMMUNITY DANCE,544075,Grants to External Organisations,5108118620,10000.00,2014-04-07
10021753,GROUNDSWELL,544075,Grants to External Organisations,5108123902,10000.00,2014-04-10
14000368,HAVAS PEOPLE LIMITED,536000,Manage IT Services,5108096391,10000.00,2014-04-02
10000221,AECOM LIMITED,542000,Management & Support Consultancy,5108115850,9918.61,2014-04-03
10016691,BLUE SOURCE,536000,Manage IT Services,5108133160,9900.00,2014-04-25
10020320,LAND USE CONSULTANTS,542002,Consultancy-Project Management,5108111598,9900.00,2014-04-02
10005850,REED BUSINESS INFORMATION,504500,Staff Welfare Benefits,5108109515,9852.00,2014-04-01
10015659,LIVING POTENTIAL CONSULTING LIMITED,542000,Management & Support Consultancy,5107946572,9798.60,2014-04-09
