Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
10003560,EVERSHEDS,542300,LEGAL FEES,5109654920,1008.00,2019-12-06,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
10003560,EVERSHEDS,542300,LEGAL FEES,5109651186,9448.80,2019-11-15,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10003912,METRO BROADCAST LTD,542355,OTHER PROFESSIONAL FEES,5109633213,2306.00,2019-11-13,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,TRANSCRIPTION,5109625786,270,2019-11-14,ASSEM & SEC,CORPORATE AND DEMOCRATIC CORE
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,TRANSCRIPTION,5109625790,351,2019-11-14,ASSEM & SEC,CORPORATE AND DEMOCRATIC CORE
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,TRANSCRIPTION,5109625792,270,2019-11-14,ASSEM & SEC,CORPORATE AND DEMOCRATIC CORE
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,TRANSCRIPTION,5109647107,2700.00,2019-11-11,ASSEM & SEC,CORPORATE AND DEMOCRATIC CORE
10004455,BERWIN LEIGHTON PAISNER,542300,LEGAL FEES,5109656000,2000.00,2019-11-26,HOUSING & REGENERATN,HOUSING SERVICES
10005636,PITNEY BOWES LTD,535300,POSTAGE,5109654116,359.9,2019-11-20,RESOURCES,SUPPORT COSTS
10006036,LONDON BOROUGH OF HACKNEY,544063,INCOME MAXIMISATION EXPENSES,5109647652,80400.00,2019-12-04,RESOURCES,CORPORATE AND DEMOCRATIC CORE
10006137,L B HILLINGDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109653706,23000.00,2019-12-04,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10006207,SOCITM LIMITED,533100,PUBLICATIONS & PERIODICALS,5109655691,995,2019-11-26,RESOURCES,SUPPORT COSTS
10006216,LONDON BOROUGH SOUTHWARK,544063,INCOME MAXIMISATION EXPENSES,5109664590,37300.00,2019-12-06,RESOURCES,CORPORATE AND DEMOCRATIC CORE
10006513,THE UNIVERSITY OF LEEDS,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109651664,2700.00,2019-12-05,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10006811,ENERGY SAVING TRUST,542002,CONSULTANCY-PROJECT MANAGEMENT,5109632173,7914.00,2019-11-11,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10007452,TIMOTHY STRAKER QC,542300,LEGAL FEES,5109650408,4200.00,2019-11-15,ASSEMBLY & SECRETARIAT,CORPORATE AND DEMOCRATIC CORE
10007452,TIMOTHY STRAKER QC,542300,LEGAL FEES,5109650412,900,2019-11-15,ASSEMBLY & SECRETARIAT,CORPORATE AND DEMOCRATIC CORE
10007452,TIMOTHY STRAKER QC,542300,LEGAL FEES,5109649081,32130.00,2019-11-13,CORPORATE MANAGEMENT,CORPORATE AND DEMOCRATIC CORE
10007901,OVE ARUP & PARTNERS LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109645882,27500.00,2019-11-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10008334,ENEI,504200,STAFF TRAINING,5109644225,12300.00,2019-12-04,RESOURCES,SUPPORT COSTS
10009048,OFFICE FOR NATIONAL STATISTICS,533101,DATA PURCHASE,5109641171,47924.75,2019-11-26,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5109631019,1554.20,2019-11-12,RESOURCES,SUPPORT COSTS
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5109635772,2759.73,2019-11-18,RESOURCES,SUPPORT COSTS
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5109636447,1370.15,2019-11-19,RESOURCES,SUPPORT COSTS
10009148,TMP (UK) LTD,504000,RECRUITMENT ADVERTISING,5109639452,432.52,2019-11-20,RESOURCES,SUPPORT COSTS
10009843,QA IT SERVICE LTD,504200,STAFF TRAINING,5109630639,1758.24,2019-11-11,COMMUNITIES AND INTELLIGENCE,PLANNING SERVICES
10010027,LONDON BOROUGH OF LEWISHAM,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109636811,36800.00,2019-11-18,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10010027,LONDON BOROUGH OF LEWISHAM,544063,INCOME MAXIMISATION EXPENSES,5109646252,55000.00,2019-12-04,RESOURCES,CORPORATE AND DEMOCRATIC CORE
10010582,GOVNET COMMUNICATIONS,504200,STAFF TRAINING,5109652549,445,2019-11-21,HOUSING & REGENERATN,HOUSING SERVICES
10010744,1 SPATIAL LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109646427,53660.00,2019-11-22,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10010744,1 SPATIAL LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109665112,43580.00,2019-12-06,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10011017,CORPORATE DOCUMENT SERVICES LTD,540013,PHOTOGRAPHY AND VIDEO DESIGN AND PRODUCTION,5109601831,2253.95,2019-11-25,EXTERNAL AFFAIRS,SUPPORT COSTS
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109655856,473.28,2019-11-28,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109659462,1030.81,2019-12-06,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109640730,62605.79,2019-11-14,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109646632,9017.43,2019-11-14,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109646633,6595.09,2019-11-14,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10011017,CORPORATE DOCUMENT SERVICES LTD,540020,PROMOTIONS INCENTIVES MERCHANDISE GIVE-AWAYS,5109632949,12479.25,2019-11-25,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109659444,396.78,2019-12-03,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10011017,CORPORATE DOCUMENT SERVICES LTD,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109646595,532.44,2019-11-13,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10012126,LONDON COUNCILS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109658476,122075.72,2019-11-29,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",HIGHWAYS AND TRANSPORT SERVICES
10012154,DEEPSTORE LIMITED,533040,DOCUMENT ARCHIVE & STORAGE,5109663595,298.05,2019-12-04,RESOURCES,SUPPORT COSTS
10012154,DEEPSTORE LIMITED,533040,DOCUMENT ARCHIVE & STORAGE,5109663850,744.06,2019-12-05,RESOURCES,SUPPORT COSTS
10012289,JAMES O JENKINS,540013,PHOTOGRAPHY AND VIDEO DESIGN AND PRODUCTION,5109658784,350,2019-11-29,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10012289,JAMES O JENKINS,540013,PHOTOGRAPHY AND VIDEO DESIGN AND PRODUCTION,5109655961,350,2019-11-27,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10012289,JAMES O JENKINS,540013,PHOTOGRAPHY AND VIDEO DESIGN AND PRODUCTION,5109658016,350,2019-11-27,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10012289,JAMES O JENKINS,540100,PHOTOGRAPHY & VIDEO,5109663853,350,2019-12-06,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CULTURAL & RELATED SERVICES
10012289,JAMES O JENKINS,542355,OTHER PROFESSIONAL FEES,5109649243,480,2019-11-13,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10013089,INTEROUTE NETWORKS LTD,536000,MANAGE IT SERVICES,5109633421,577.94,2019-11-12,RESOURCES,SUPPORT COSTS
10013520,AWARDED2U,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109654729,828.8,2019-11-21,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10013650,VERCO ADVISORY SERVICES LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109617892,7920.00,2019-11-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10013716,PURE,536000,MANAGE IT SERVICES,5109647906,699,2019-12-04,EXTERNAL AFFAIRS,SUPPORT COSTS
10013716,PURE,536000,MANAGE IT SERVICES,5109660140,699,2019-12-02,EXTERNAL AFFAIRS,SUPPORT COSTS
10014115,DELOITTE & TOUCHE LLP,504200,STAFF TRAINING,5109660609,38000.00,2019-12-02,CORPORATE MANAGEMENT,CORPORATE AND DEMOCRATIC CORE
10014157,LONDON BOROUGH OF BROMLEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109646542,931312.18,2019-12-03,TRANSPORT & ENVIRONM,CAPITAL
10014246,ROYAL INSTITUTION OF CHARTERED SURV,536200,COMPUTER SOFTWARE,5109658075,2000.00,2019-11-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10014246,ROYAL INSTITUTION OF CHARTERED SURV,504200,STAFF TRAINING,5109604368,2100.00,2019-11-20,HOUSING & REGENERATN,HOUSING SERVICES
10014774,LONDON YOUTH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109654699,15158.00,2019-11-21,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10015554,PROBRAND LTD,536200,COMPUTER SOFTWARE,5109663330,7904.88,2019-12-05,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10015554,PROBRAND LTD,542050,RESEARCH & STUDY FEES,5109649849,24880.00,2019-11-19,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10015652,2CL COMMUNICATIONS LIMITED,530000,FURNITURE & EQUIPMENT,5109658369,1635.00,2019-11-27,RESOURCES,SUPPORT COSTS
10015652,2CL COMMUNICATIONS LIMITED,530000,FURNITURE & EQUIPMENT,5109663406,321.3,2019-12-04,RESOURCES,SUPPORT COSTS
10015811,GATENBYSANDERSON LIMITED,502000,AGENCY STAFF,5109642044,9381.00,2019-11-11,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
10015811,GATENBYSANDERSON LIMITED,502000,AGENCY STAFF,5109658796,2832.00,2019-11-29,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
10015811,GATENBYSANDERSON LIMITED,504020,RECRUITMENT AGENCY FEES,5109610599,4250.00,2019-12-06,CORPORATE MANAGEMENT,CORPORATE AND DEMOCRATIC CORE
10015811,GATENBYSANDERSON LIMITED,504020,RECRUITMENT AGENCY FEES,5109610600,3750.00,2019-12-06,CORPORATE MANAGEMENT,CORPORATE AND DEMOCRATIC CORE
10015811,GATENBYSANDERSON LIMITED,504020,RECRUITMENT AGENCY FEES,5109620922,10246.00,2019-12-06,CORPORATE MANAGEMENT,CORPORATE AND DEMOCRATIC CORE
10015811,GATENBYSANDERSON LIMITED,504020,RECRUITMENT AGENCY FEES,5109631417,13485.00,2019-12-06,CORPORATE MANAGEMENT,CORPORATE AND DEMOCRATIC CORE
10015811,GATENBYSANDERSON LIMITED,504020,RECRUITMENT AGENCY FEES,5109635123,19245.00,2019-12-06,CORPORATE MANAGEMENT,CORPORATE AND DEMOCRATIC CORE
10015811,GATENBYSANDERSON LIMITED,504020,RECRUITMENT AGENCY FEES,5109665141,3400.00,2019-12-06,CORPORATE MANAGEMENT,CORPORATE AND DEMOCRATIC CORE
10015889,ASPERITY EMPLOYEE BENEFITS LTD,504702,CHILDCARE VOUCHERS,5109651781,11150.88,2019-12-03,RESOURCES,SUPPORT COSTS
10015889,ASPERITY EMPLOYEE BENEFITS LTD,504703,CYCLE TO WORK BIKES,5109645511,729.17,2019-12-03,RESOURCES,SUPPORT COSTS
10015889,ASPERITY EMPLOYEE BENEFITS LTD,504703,CYCLE TO WORK BIKES,5109660288,833.33,2019-12-03,RESOURCES,SUPPORT COSTS
10016524,TRANSPORT FOR LONDON,542355,OTHER PROFESSIONAL FEES,5109635784,7500.00,2019-11-18,HOUSING & REGENERATN,HOUSING SERVICES
10016590,BANNER GROUP LIMITED,533010,STATIONERY,5109636282,250,2019-11-20,RESOURCES,SUPPORT COSTS
10016590,BANNER GROUP LIMITED,536300,COMPUTER HARDWARE,5109636164,487.71,2019-11-19,RESOURCES,SUPPORT COSTS
10016590,BANNER GROUP LIMITED,536300,COMPUTER HARDWARE,5109636165,487.71,2019-11-19,RESOURCES,SUPPORT COSTS
10016640,ALL CLEAN GROUP,510700,OFFICE CLEANING,5109639878,12995.00,2019-11-26,RESOURCES,SUPPORT COSTS
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5109649178,52181.28,2019-11-13,RESOURCES,SUPPORT COSTS
10016750,CENTRE FOR SUSTAINABLE ENERGY,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109662704,54594.00,2019-12-03,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10016907,GROUNDWORK LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109656018,44392.00,2019-11-25,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CULTURAL & RELATED SERVICES
10016929,HOMELESS LINK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109445969,50000.00,2019-11-21,HOUSING & REGENERATN,HOUSING SERVICES
10016929,HOMELESS LINK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109484585,9500.00,2019-11-21,HOUSING & REGENERATN,HOUSING SERVICES
10016982,KOIS MIAH,540013,PHOTOGRAPHY AND VIDEO DESIGN AND PRODUCTION,5109635352,350,2019-11-27,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
10016982,KOIS MIAH,540013,PHOTOGRAPHY AND VIDEO DESIGN AND PRODUCTION,5109632344,400,2019-11-13,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10017064,PRAXIS,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109637988,9838.00,2019-11-20,HOUSING & REGENERATN,HOUSING SERVICES
10017095,SUSTAIN,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109642573,7461.00,2019-11-25,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017153,URBAN DEVELOPME,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109639618,35591.49,2019-11-11,TRANSPORT & ENVIRONM,CAPITAL
10017217,THE MUSEUM OF LONDON (TRADING) LTD,531030,REFRESHMENTS/MEALS AT MEETINGS,5109655426,2925.00,2019-11-26,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10017217,THE MUSEUM OF LONDON (TRADING) LTD,542355,OTHER PROFESSIONAL FEES,5109663683,355,2019-12-04,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10017217,THE MUSEUM OF LONDON (TRADING) LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109652449,1000.00,2019-12-02,HOUSING & REGENERATN,HOUSING SERVICES
10017223,NATIONAL YOUTH,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109636418,157492.94,2019-11-18,TRANSPORT & ENVIRONM,CAPITAL
10017232,CBRE MANAGED SERVICES LIMITED,530000,FURNITURE & EQUIPMENT,5109627856,1864.76,2019-12-05,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109640144,49542.00,2019-11-20,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109640147,4573.48,2019-11-25,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109640148,1417.47,2019-11-25,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109640187,2414.95,2019-11-25,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109640230,2557.75,2019-11-25,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109640257,4330.26,2019-11-25,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109641995,1749.90,2019-11-25,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109641997,1081.48,2019-11-25,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109644198,1522.47,2019-11-25,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109640234,2270.20,2019-11-25,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109640237,405.23,2019-11-25,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109640380,1273.20,2019-11-25,RESOURCES,SUPPORT COSTS
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109650545,90358.96,2019-11-14,INFRASTRUCTURE,CAPITAL
