Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
15050001,HYDROGEN EUROPE,544075,GRANTS TO EXTERNAL ORGANISATIONS,1900034871,78656.90,2016-02-23,"Development, Enterprise & Environment",Environmental Initiatives
10014115,DELOITTE LLP,542002,CONSULTANCY-PROJECT MANAGEMENT,5108671428,77486.07,2016-02-17,Housing,Housing services
18000053,A2 DOMINION LONDON LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900035068,76000.00,2016-03-04,Housing,Capital
18000008,NEWLON HOUSING TRUST,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900035059,75000.00,2016-03-04,Housing,Capital
10018793,FOOTBALL FOUNDATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108683969,74252.00,2016-02-11,Communities and Intelligence,Capital
10009048,OFFICE FOR NATIONAL STATISTICS,542050,RESEARCH & STUDY FEES,5108658368,70000.00,2016-02-09,Communities and Intelligence,Cultural & related services
18000103,LB HOUNSLOW,544077,HSG GRANTS TO LOCAL AUTHORITIES,1900034529,70000.00,2016-02-08,Housing,Capital
10004347,HM TREASURY,544093,NLE - GRANT PMT TO TFL,CHAPS638,63698.63,2016-02-16,RESOURCES,Highways and transport services
14000615,CAPITA SYMONDS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108683435,60504.47,2016-02-24,Housing,Environmental & regulatory services
16001120,DAIMLER AG,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108669306,60070.50,2016-02-24,"Development, Enterprise & Environment",Environmental Initiatives
18000017,LHA-ASRA GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900034876,60000.00,2016-02-17,Housing,Capital
18000053,A2 DOMINION LONDON LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900035069,56000.00,2016-03-04,Housing,Capital
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5108669230,55785.54,2016-02-17,Resources,Support Costs
10016524,TRANSPORT FOR LONDON,542320,SHARED SERVICES FEES,5108684889,55166.00,2016-03-02,Resources,Support Costs
10025083,GNEWT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108704342,54916.75,2016-03-04,"Development, Enterprise & Environment",Environmental Initiatives
10026057,DRON & WRIGHT PROP CONS,510400,COMMERCIAL PROPERTY RENT,5108684004,53125.00,2016-02-11,Resources,Support Costs
10023404,PUBLIC HEALTH ENGLAND,502010,SECONDED STAFF,5108661274,50416.66,2016-02-09,Communities and Intelligence,Public Health
10025265,SOLOMAN EXECUTIVE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108686178,50398.06,2016-02-16,"Development, Enterprise & Environment",Economic Development
10019314,THE CHALLENGE NETWORK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108651157,50000.00,2016-02-10,Communities and Intelligence,Community Development
18000053,A2 DOMINION LONDON LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900035070,50000.00,2016-03-04,Housing,Capital
10016904,GREENWICH LEISURE LTD,550010,CONTRACTED SERVICES BUILDINGS,5108657283,50000.00,2016-02-09,Housing & Land,Housing & Land Services
10020937,LONDON & PARTNERS,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS624,50000.00,2016-02-11,COMMUNITIES & INTELLIGENCE,Cultural & related services
10026492,NHS ISLINGTON CCG,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108655474,49999.00,2016-02-16,Communities and Intelligence,Public Health
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5108678098,49118.55,2016-02-10,Housing,Housing services
10023404,PUBLIC HEALTH ENGLAND,502010,SECONDED STAFF,5108661271,48642.47,2016-02-09,Communities and Intelligence,Public Health
10025921,LONDON SPORT LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108683054,47964.92,2016-02-10,Communities and Intelligence,Cultural & related services
10026239,FASHION RETAIL ACADEMY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108689298,47696.03,2016-02-17,Development & Environment,Capital
10017807,KPMG,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108669966,47620.00,2016-02-23,Development & Environment,Economic Development
10024738,FRONTIER ECONOMICS,542002,CONSULTANCY-PROJECT MANAGEMENT,5108699069,45670.00,2016-02-29,Housing,Housing services
10024857,CTI DIGITAL,542100,IT CONSULTANCY,5108690862,44550.00,2016-02-23,Resources,Support Costs
10011455,LONDON TRAVELWATCH,544071,FUNCTIONAL BODY GRANT PAYMENT,CHAPS615,44000.00,2016-02-08,RESOURCES,Highways and transport services
16001124,TOYOTA MOTOR EUROPE NV/SA,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108661858,43245.47,2016-02-15,"Development, Enterprise & Environment",Environmental Initiatives
10006059,LB OF HARINGEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108641475,40000.00,2016-02-10,Development & Environment,Capital
10006393,LB BEXLEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108683082,40000.00,2016-02-24,Development & Environment,Economic Development
10017450,UXBRIDGE COLLEGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108685357,39996.38,2016-03-02,Development & Environment,Capital
10025083,GNEWT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108704340,39877.25,2016-03-04,"Development, Enterprise & Environment",Environmental Initiatives
10017067,PREVISTA LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108684908,38297.17,2016-02-12,"Development, Enterprise & Environment",Economic Development
10016942,IDOX,533100,PUBLICATIONS & PERIODICALS,5108658419,37992.00,2016-02-24,Communities and Intelligence,Cultural & related services
10006059,LB OF HARINGEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108702651,37210.50,2016-03-03,Development & Environment,Capital
10026588,DIGITAL SKILLS ADVANTAGE LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108686086,37000.00,2016-02-16,Development & Environment,Economic Development
10021714,PLANNING INSPECTORATE,542355,OTHER PROFESSIONAL FEES,5108691372,35987.92,2016-02-25,Development & Environment,Planning Policy
10024272,RICHMOND PARK ACADEMY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108641769,35100.00,2016-02-15,Communities and Intelligence,Childrens and education services
10000318,UNIVERSITY COLLEGE LONDON,542050,RESEARCH & STUDY FEES,5108685351,34860.00,2016-02-15,Communities and Intelligence,Childrens and education services
10006080,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,5108683775,34000.00,2016-02-11,Housing,Capital
10006080,LONDON BOROUGH OF HAVERING,544076,HSG GRANTS TO REGISTERED PROVIDERS,5108683777,34000.00,2016-02-11,Housing,Capital
10025567,REED IN PARTNERSHIP LIMITED,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108704281,33920.47,2016-03-04,Development & Environment,Economic Development
10025238,AOS SECURITY LTD,510025,SECURITY SERVICES (GUARDS),5108698186,33020.73,2016-02-26,Resources,Cultural & related services
10006458,LONDON BOROUGH OF BRENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108568516,31511.00,2016-02-19,Communities and Intelligence,Public Health
10020692,THE LONDON DESIGN FESTIVAL LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108684063,31250.00,2016-02-19,Communities and Intelligence,Cultural & related services
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5108676050,31039.55,2016-02-24,Resources,Support Costs
13003008,BOWDEN MOSS LTD,510000,BUILDING MAINTENANCE & REPAIRS,5108685410,31037.93,2016-02-22,Housing & Land,Housing & Land Services
10018194,AMATEUR SWIMMING ASSOCIATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108675414,30000.00,2016-02-24,Communities and Intelligence,Cultural & related services
13000063,EDF ENERGY,510100,ELECTRICITY,1900034521,29554.88,2016-02-18,Resources,Support Costs
10025544,CFE RESEARCH LTD,542001,CONSULTANCY  EVALUATION ASSESSMENT,5108690923,29050.00,2016-02-29,Communities and Intelligence,Childrens and education services
10001899,ERNST & YOUNG LLP,542353,EXTERNAL AUDIT FEES,5108683078,28000.00,2016-02-24,Housing & Land,Housing & Land Services
10001899,ERNST & YOUNG LLP,542353,EXTERNAL AUDIT FEES,5108683071,27375.00,2016-02-24,Resources,Support Costs
10023503,BEST PRACTICE NETWORK LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108652443,27125.00,2016-02-10,Communities and Intelligence,Childrens and education services
10016694,BOW TIE,540100,PHOTOGRAPHY & VIDEO,5108675458,25887.25,2016-02-15,Resources,Support Costs
10001984,TURNER & TOWNSEND PROJECT MAGAG,542002,CONSULTANCY-PROJECT MANAGEMENT,5108676696,25468.95,2016-02-24,Housing,Environmental & regulatory services
10016707,BURGES SALMON LLP,542300,LEGAL FEES,5108691346,25022.09,2016-03-02,Housing & Land,Housing & Land Services
10004455,BERWIN LEIGHTON PAISNER,587015,DISPOSAL FEES - LEGAL,5108691299,21969.50,2016-03-02,Housing & Land,Housing & Land Services
10018793,FOOTBALL FOUNDATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108703586,20794.00,2016-03-03,Communities and Intelligence,Capital
10026493,SPACE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108656219,20000.00,2016-03-01,Development & Environment,Capital
15500125,LONDON BOROUGH OF CROYDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108427601,19830.53,2016-02-23,Development & Environment,Economic Development
10014666,BARTON WILLMORE,542060,PLANNING & DEVELOPMENT CONSULTANCY,5108690943,19778.75,2016-02-29,Development & Environment,Development Control
10017232,CBRE MANAGED SERVICES LIMITED,530010,EQUIPMENT REPAIRS & MAINTENANCE,5108656361,18527.50,2016-02-08,Resources,Support Costs
10014160,LONDON BOROUGH RICHMOND UPON THAMES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108678424,18000.00,2016-02-29,Development & Environment,Economic Development
10016938,ICM RESEARCH LIMITED,542050,RESEARCH & STUDY FEES,5108675897,17750.00,2016-02-24,Communities and Intelligence,Cultural & related services
10022213,TROWERS & HAMLINS LLP,542300,LEGAL FEES,5108678105,17460.00,2016-02-23,Housing,Housing services
10025568,NORTH LONDON PARTNERSHIP LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108689563,17451.47,2016-02-17,Development & Environment,Economic Development
10003560,EVERSHEDS,542300,LEGAL FEES,5108689308,17000.00,2016-02-17,Housing & Land,Housing & Land Services
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540017,RADIO TV PRESS POSTER CINEMA AIRTIME AND SPACE,5108657827,16717.39,2016-02-08,External Affairs,Cultural & related services
10020885,FUTURE OF LONDON 2011 LIMITED,542050,RESEARCH & STUDY FEES,5108690566,16500.00,2016-02-19,Development & Environment,Economic Development
10015889,REWARD GATEWAY (UK) LTD,504702,CHILDCARE VOUCHERS,5108685287,16454.98,2016-02-15,Resources,Support Costs
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900034779,16000.00,2016-02-11,Housing,Capital
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900034950,16000.00,2016-02-29,Housing,Capital
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900035065,16000.00,2016-03-04,Housing,Capital
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900034803,16000.00,2016-02-15,Housing,Capital
10020702,ROCKET SCIENCE UK LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108698774,15819.00,2016-03-01,Communities and Intelligence,Childrens and education services
10020702,ROCKET SCIENCE UK LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108698994,15819.00,2016-03-01,Communities and Intelligence,Childrens and education services
10018498,FRESHMINDS LTD,542050,RESEARCH & STUDY FEES,5108678334,15000.00,2016-02-08,Communities and Intelligence,Cultural & related services
10019459,SHARED INTELLIGENCE,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108690867,15000.00,2016-02-22,Development & Environment,Planning Policy
10021291,FIGHT FOR CHANGE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108675407,15000.00,2016-02-25,Communities and Intelligence,Cultural & related services
10025631,AKRAM KHAN COMPANY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108684806,15000.00,2016-02-12,Communities and Intelligence,Cultural & related services
10025631,AKRAM KHAN COMPANY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108684810,15000.00,2016-02-12,Communities and Intelligence,Cultural & related services
18000050,ONE HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900035067,15000.00,2016-03-04,Housing,Capital
10026309,TBR ECONOMICS,542050,RESEARCH & STUDY FEES,5108645228,14721.00,2016-02-10,Communities and Intelligence,Cultural & related services
10020702,ROCKET SCIENCE UK LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108682564,14111.53,2016-02-10,Communities and Intelligence,Cultural & related services
10024117,FOUND IN MUSIC LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5108685336,14000.00,2016-02-17,Communities and Intelligence,Cultural & related services
10016640,ALL CLEAN GROUP,510700,OFFICE CLEANING,5108676846,13942.60,2016-02-25,Resources,Support Costs
10026719,GOOD FOOD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108698166,13645.00,2016-02-26,Development & Environment,Capital
10016707,BURGES SALMON LLP,542300,LEGAL FEES,5108691350,13274.00,2016-02-19,Housing & Land,Housing & Land Services
18000063,CIRCLE ANGLIA LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900034892,13150.00,2016-02-19,Housing,Capital
10021753,GROUNDSWELL,542800,HSG-ROUGH SLEEPING,5108697283,12500.00,2016-02-26,Housing,Housing services
16001106,LINDE AG,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108670822,12369.57,2016-02-22,"Development, Enterprise & Environment",Environmental Initiatives
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5108676808,12191.79,2016-02-24,Resources,Capital
10024124,WE MADE THAT,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5108683049,12087.50,2016-02-24,Development & Environment,Development Control
13002881,GPS MARINE CONTRACTORS LTD,510000,BUILDING MAINTENANCE & REPAIRS,5108699789,11950.00,2016-03-03,Housing & Land,Housing & Land Services
10002539,NCC SERVICES LTD,542100,IT CONSULTANCY,5108696166,11940.00,2016-03-02,Resources,Support Costs
10003560,EVERSHEDS,542300,LEGAL FEES,5108658334,11581.60,2016-02-11,Housing & Land,Housing & Land Services
10026247,MIME CONSULTING,542355,OTHER PROFESSIONAL FEES,5108683029,11432.50,2016-02-10,Communities and Intelligence,Childrens and education services
10003560,EVERSHEDS,542300,LEGAL FEES,5108658333,11370.40,2016-02-11,Housing & Land,Housing & Land Services
NC,ICAP,542410,BROKERS FEES,CHAPS625,11102.74,2016-02-12,RESOURCES,Financing and investment income and expenditure
18000062,SOUTHERN HOUSING GROUP LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900034528,11000.00,2016-02-15,Housing,Capital
10016668,ATIYA HASSAN,542002,CONSULTANCY-PROJECT MANAGEMENT,5108668032,10455.40,2016-02-10,Communities and Intelligence,Cultural & related services
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5108669250,10085.10,2016-02-17,Resources,Cultural & related services
10017690,MEDIAEDGE:CIA UK LTD T/A MEC:ACTIVE,540017,RADIO TV PRESS POSTER CINEMA AIRTIME AND SPACE,5108657817,10051.72,2016-02-08,External Affairs,Cultural & related services
10017736,WYG MANAGEMENT SERVICES,542002,CONSULTANCY-PROJECT MANAGEMENT,5108676047,10034.04,2016-02-23,Housing & Land,Housing & Land Services
10023080,SIRIUS CORPORATION LTD,542100,IT CONSULTANCY,5108689343,10000.00,2016-02-24,Communities and Intelligence,Public Health
10025132,AGL COMMUNICATIONS OR AGL,504200,STAFF TRAINING,5108697216,10000.00,2016-02-25,Communities and Intelligence,Community Development
10007153,THE ROYAL PARKS,544075,GRANTS TO EXTERNAL ORGANISATIONS,CHAPS635,9963.36,2016-02-18,COMMUNITIES & INTELLIGENCE,Cultural & related services
18000063,CIRCLE ANGLIA LIMITED,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900034891,9849.00,2016-02-19,Housing,Capital
13002881,GPS MARINE CONTRACTORS LTD,550010,CONTRACTED SERVICES BUILDINGS,5108689339,9800.00,2016-02-19,Housing & Land,Housing & Land Services
10022064,PRECISE MEDIA MONITORING LTD,540031,MONITORING OF PR AND SOCIAL MEDIA,5108690565,9113.08,2016-02-26,External Affairs,Corporate and democratic core
10016938,ICM RESEARCH LIMITED,540024,RESEARCH FOR MARKETING CAMPAIGNS AND ACTIVITIES,5108668400,9000.00,2016-02-17,External Affairs,Cultural & related services
10025650,SUDBURY TOWN RESIDENTS ASSOCIATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108689448,9000.00,2016-02-17,Development & Environment,Capital
10003560,EVERSHEDS,542300,LEGAL FEES,5108704491,8804.00,2016-03-04,Housing & Land,Housing & Land Services
NC,TULLETT PREBON,542410,BROKERS FEES,CHAPS626,8732.87,2016-02-12,RESOURCES,Financing and investment income and expenditure
10001984,TURNER & TOWNSEND PROJECT MAGAG,542002,CONSULTANCY-PROJECT MANAGEMENT,5108671434,8675.00,2016-02-24,Housing & Land,Housing & Land Services
10024857,CTI DIGITAL,542100,IT CONSULTANCY,5108692187,8529.05,2016-02-22,Resources,Support Costs
10009468,TRUSTMARQUE SOLUTIONS,536510,SOFTWARE MAINTENANCE,5108674738,8484.82,2016-02-24,Resources,Support Costs
13002540,VITAL ENERGI UTILITES LTD,550010,CONTRACTED SERVICES BUILDINGS,5108683083,8235.60,2016-02-10,Housing & Land,Housing & Land Services
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900035064,8000.00,2016-03-04,Housing,Capital
12000158,AECOM LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5108689353,8000.00,2016-03-02,Housing & Land,Housing & Land Services
12001741,2CV RESEARCH,540024,RESEARCH FOR MARKETING CAMPAIGNS AND ACTIVITIES,5108684783,7900.00,2016-02-17,Assembly & Secretariat,Central services
10025132,AGL COMMUNICATIONS OR AGL,504200,STAFF TRAINING,5108683088,7800.00,2016-02-12,Communities and Intelligence,Public Health
10006059,LB OF HARINGEY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108685330,7690.51,2016-02-17,Development & Environment,Capital
10016904,GREENWICH LEISURE LTD,510000,BUILDING MAINTENANCE & REPAIRS,5108691461,7646.00,2016-02-22,Housing & Land,Housing & Land Services
10004455,BERWIN LEIGHTON PAISNER,542300,LEGAL FEES,5108688659,7506.00,2016-02-16,Housing & Land,Housing & Land Services
10000043,SPECIALIST COMPUTER CENTRES LTD,536300,COMPUTER HARDWARE,5108669167,7500.00,2016-02-24,Housing,Housing services
10000221,AECOM INFRASTRUCTURE & ENVIRONMENT,542000,MANAGEMENT & SUPPORT CONSULTANCY,5108668595,7422.55,2016-02-17,"Development, Enterprise & Environment",Environmental Initiatives
10000043,SPECIALIST COMPUTER CENTRES LTD,542100,IT CONSULTANCY,5108669166,7293.94,2016-02-17,Housing,Housing services
10021760,ASHFORDS LLP,542300,LEGAL FEES,5108691292,7274.00,2016-02-24,Housing & Land,Housing & Land Services
10004455,BERWIN LEIGHTON PAISNER,587015,DISPOSAL FEES - LEGAL,5108691299,7241.50,2016-03-02,Housing & Land,Housing & Land Services
10025654,CREATIVE PIONEERS LONDON,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108684910,7200.00,2016-02-12,"Development, Enterprise & Environment",Economic Development
10002539,NCC SERVICES LTD,542100,IT CONSULTANCY,5108647493,7075.00,2016-02-12,Resources,Support Costs
10020702,ROCKET SCIENCE UK LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5108698024,7040.00,2016-02-26,Communities and Intelligence,Cultural & related services
10000318,UNIVERSITY COLLEGE LONDON,542050,RESEARCH & STUDY FEES,5108696377,7000.00,2016-02-29,Communities and Intelligence,Public Health
10005496,HAY GROUP LIMITED,504200,STAFF TRAINING,5108678658,7000.00,2016-02-08,Resources,Support Costs
10013537,OPM,542050,RESEARCH & STUDY FEES,5108684902,7000.00,2016-02-15,Communities and Intelligence,Childrens and education services
10017232,CBRE MANAGED SERVICES LIMITED,530010,EQUIPMENT REPAIRS & MAINTENANCE,5108668691,6883.89,2016-02-17,Resources,Support Costs
10000063,VODAFONE CORPORATE LTD,535020,"MOBILE PHONE LINE RENT, CALLS & EQUIPMENT",5108697481,6694.49,2016-03-01,Resources,Support Costs
10016713,CAG,542050,RESEARCH & STUDY FEES,5108678326,6660.00,2016-02-25,Communities and Intelligence,Cultural & related services
10020256,ACTION LEARNING ASSOCIATES LTD,504200,STAFF TRAINING,5108700754,6587.92,2016-03-01,Resources,Support Costs
10023799,CENTRAL,542051,CONSULTANCY-COMMISSIONED REPORT,5108600250,6580.00,2016-02-19,Housing & Land,Housing & Land Services
10016707,BURGES SALMON LLP,542300,LEGAL FEES,5108691347,6578.62,2016-02-19,Housing & Land,Housing & Land Services
10024857,CTI DIGITAL,536000,MANAGE IT SERVICES,5108675461,6500.00,2016-02-09,Resources,Support Costs
10017252,ONE STOP WEDDING LTD,531010,CATERERS SERVICE CHARGES,5108703310,6382.06,2016-03-03,Assembly & Secretariat,Corporate and democratic core
10024380,TATTERSALL TRAINING,504200,STAFF TRAINING,5108676830,6246.00,2016-02-08,Resources,Support Costs
