Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date,Directorate,Service Expenditure Analysis
15500144,LONDON BOROUGH OF WALTHAM FOREST,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109596144,24000.00,2019-08-28,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
15500400,LONDON BOROUGH SOUTHWARK,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109592849,24000.00,2019-08-28,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10029391,DAWATUL ISLAM UK & EIRE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109580801,23984.00,2019-08-20,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10029097,KEY4LIFE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109584322,23981.00,2019-08-27,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10029377,AMBITION ASPIRE ACHIEVE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109584312,22560.00,2019-08-21,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10029449,GREENWICH & LEWISHAM YOUNG PEOPLES,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109586165,22029.00,2019-08-27,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10030039,MICHAEL FRY,542300,LEGAL FEES,5109597313,20550.00,2019-08-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10024227,NHS ENGLAND,502010,SECONDED STAFF - NON GROUP,5109581872,18993.04,2019-08-19,COMMUNITIES AND INTELLIGENCE,
10029308,YOU AND ME COUNSELLING,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109588546,18649.00,2019-08-19,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10002789,GVA GRIMLEY LTD T/A AVISON YOUNG,510010,PROPERTY MANAGEMENT FEES,5109588680,18332.50,2019-08-28,Housing & Land,Housing & Land Services
12001023,MEDIAEDGE:CIA,540018,SOCIAL MEDIA AND DIGITAL ADVERTISING SPACE,5109573244,17583.72,2019-08-19,EXTERNAL AFFAIRS,SUPPORT COSTS
10029086,REACHING HIGHER,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109594279,16800.00,2019-08-21,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
18000024,METROPOLITAN THAMES VALLEY,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900045584,16000.00,2019-08-27,HOUSING & REGENERATN,CAPITAL
18000024,METROPOLITAN THAMES VALLEY,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900045585,16000.00,2019-08-27,HOUSING & REGENERATN,CAPITAL
18000024,METROPOLITAN THAMES VALLEY,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900045586,16000.00,2019-08-27,HOUSING & REGENERATN,CAPITAL
18000024,METROPOLITAN THAMES VALLEY,544076,HSG GRANTS TO REGISTERED PROVIDERS,1900045587,16000.00,2019-08-27,HOUSING & REGENERATN,CAPITAL
10029627,EALING HAMMERSMITH & W LONDON COLL,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109598827,15590.00,2019-08-28,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10000221,AECOM LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109580110,15182.34,2019-08-19,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10021495,5TH STUDIO LTD,542051,CONSULTANCY-COMMISSIONED REPORT,5109594509,15000.00,2019-08-19,HOUSING & REGENERATN,HOUSING SERVICES
10025921,LONDON SPORT LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109597158,15000.00,2019-08-23,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10028872,DIANE DIXON ASSOCIATES,542001,CONSULTANCY  EVALUATION ASSESSMENT,5109589933,15000.00,2019-08-28,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10018489,COVENT GARDEN MARKET AUTHORITY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109594505,14850.00,2019-08-19,TRANSPORT & ENVIRONM,
10021374,TSIP,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109596493,13896.52,2019-08-21,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",
10016640,ALL CLEAN GROUP,510700,OFFICE CLEANING,5109583922,12995.00,2019-08-21,RESOURCES,SUPPORT COSTS
10027778,THE CONNECTION AT ST MARTIN'S,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109594515,12941.50,2019-08-19,HOUSING & REGENERATN,HOUSING SERVICES
10025567,REED IN PARTNERSHIP LIMITED,542355,OTHER PROFESSIONAL FEES,5109577392,12720.21,2019-08-19,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10015889,ASPERITY EMPLOYEE BENEFITS LTD,504702,CHILDCARE VOUCHERS,5109589329,12333.36,2019-08-21,RESOURCES,SUPPORT COSTS
10026057,DRON & WRIGHT PROP CONS,510400,COMMERCIAL PROPERTY RENT,5109597068,11666.67,2019-08-23,RESOURCES,SUPPORT COSTS
10007901,OVE ARUP & PARTNERS LTD,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109583232,11582.00,2019-08-21,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10022416,SAVILLS (UK) LIMITED,502010,SECONDED STAFF - NON GROUP,5109583759,10925.82,2019-08-28,HOUSING & REGENERATN,HOUSING SERVICES
10028202,LONDON HOUSING FOUNDATION,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109583815,10000.00,2019-08-20,HOUSING & REGENERATN,HOUSING SERVICES
10029146,FIRMSTEP,542100,IT CONSULTANCY,5109580143,10000.00,2019-08-20,EXTERNAL AFFAIRS,PLANNING SERVICES
10029166,BROMLEY BY BOW CENTRE,542050,RESEARCH & STUDY FEES,5109588101,10000.00,2019-08-28,COMMUNITIES AND INTELLIGENCE,
12001920,WEBER SHANDWICK,540014,AGENCY FEES PAID TO MARKETING AGENCIES,5109598239,10000.00,2019-08-27,EXTERNAL AFFAIRS,SUPPORT COSTS
18000452,UNITED COLLEGES GROUP,542500,MISCELLANEOUS COSTS,1900045579,9750.00,2019-08-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",
10022483,FIRST CORPORATE CLOTHING LTD,532000,UNIFORMS,5109597243,9468.39,2019-08-22,RESOURCES,SUPPORT COSTS
10025567,REED IN PARTNERSHIP LIMITED,542355,OTHER PROFESSIONAL FEES,5109577390,9222.15,2019-08-19,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10007735,QCG,542051,CONSULTANCY-COMMISSIONED REPORT,5109599838,9137.00,2019-08-28,CORPORATE MANAGEMENT,
10001119,INSIGHT DIRECT UK LIMITED,536500,HARDWARE MAINTENANCE,5109589196,9000.00,2019-08-28,RESOURCES,SUPPORT COSTS
13002540,VITAL ENERGI UTILITES LTD,510200,GAS,5109589738,8967.75,2019-08-28,Housing & Land,Housing & Land Services
10019713,BLOSSOMS HEALTHCARE LLP,504500,STAFF WELFARE BENEFITS,5109592186,8495.00,2019-08-19,RESOURCES,SUPPORT COSTS
10000725,MOTT MACDONALD LIMITED,542002,CONSULTANCY-PROJECT MANAGEMENT,5109590472,7463.31,2019-08-28,HOUSING & REGENERATN,
10002789,GVA GRIMLEY LTD T/A AVISON YOUNG,510010,PROPERTY MANAGEMENT FEES,5109581151,7107.30,2019-08-21,Housing & Land,Housing & Land Services
10000545,O2 UK LIMITED,535020,TELEPHONY MOBILE,1900045337,6823.74,2019-08-28,RESOURCES,SUPPORT COSTS
99999999,"DEPARTMETNS OF BUSINESS, ENEERGY & INDUSTRIAL STRATEGY",510010,PROPERTY MANAGEMENT FEES,CHAPS 417,6771.00,2019-09-04,RESOURCES,SUPPORT COSTS
Corp Card,NATWEST CORPORATE CREDIT CARD,540050,Marketing Services,100085924,6375.00,,EXTERNAL AFFAIRS,1900-01-00
10017232,CBRE MANAGED SERVICES LIMITED,530000,FURNITURE & EQUIPMENT,5109581845,6060.55,2019-08-21,CORPORATE MANAGEMENT,
13002265,ATKINS LIMITED,502010,SECONDED STAFF - NON GROUP,5109580247,6059.12,2019-08-20,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",
10017232,CBRE MANAGED SERVICES LIMITED,530000,FURNITURE & EQUIPMENT,5109581804,6003.85,2019-08-21,CORPORATE MANAGEMENT,
10000072,STEER,542051,CONSULTANCY-COMMISSIONED REPORT,5109596234,6000.00,2019-08-28,COMMUNITIES AND INTELLIGENCE,
10015811,GATENBYSANDERSON LIMITED,502000,AGENCY STAFF,5109595049,5487.00,2019-08-23,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
10029137,ZOOCHA LIMITED,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109592583,5475.25,2019-08-19,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10029272,BUBBLE CLUB CIC,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109593208,5000.00,2019-08-28,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",
10017057,PIVOTAL,542000,MANAGEMENT & SUPPORT CONSULTANCY,5109595034,4650.00,2019-08-22,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5109582109,4556.60,2019-08-23,EXTERNAL AFFAIRS,CULTURAL & RELATED SERVICES
10028694,MAE ARCHITECTS LTD,542060,PLANNING & DEVELOPMENT CONSULTANCY,5109597707,4500.00,2019-08-23,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10029941,WHEREFORE THEATRE,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109588406,4500.00,2019-08-28,HOUSING & REGENERATN,
10018810,WSP UK LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109584828,4449.34,2019-08-28,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10011017,CORPORATE DOCUMENT SERVICES LTD,533000,PRINTING,5109590436,4371.30,2019-08-20,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",
10006458,LONDON BOROUGH OF BRENT,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109584911,4294.89,2019-08-21,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
18000472,DYNAMIC TRAINING UK LIMITED,542500,MISCELLANEOUS COSTS,1900045588,4250.00,2019-08-27,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",
10019301,THAMES REACH,542800,HSG-ROUGH SLEEPING,5109596979,4000.00,2019-08-22,HOUSING & REGENERATN,HOUSING SERVICES
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5109582127,3998.20,2019-08-23,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5109584974,3943.36,2019-08-23,RESOURCES,CULTURAL & RELATED SERVICES
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5109586838,3834.48,2019-08-28,TECHNOLOGY GROUP,CAPITAL
10025653,RUSS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109597967,3580.47,2019-08-27,TRANSPORT & ENVIRONM,CAPITAL
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5109583201,3571.20,2019-08-23,ASSEMBLY & SECRETARIAT,CORPORATE AND DEMOCRATIC CORE
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,AGENCY STAFF,5109593307,3450.00,2019-08-23,ASSEM & SEC,CORPORATE AND DEMOCRATIC CORE
10019494,BRAND FOUNDRY DESIGN,542355,OTHER PROFESSIONAL FEES,5109592499,3400.00,2019-08-19,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,AGENCY STAFF,5109593930,3375.00,2019-08-21,RESOURCES,SUPPORT COSTS
10025567,REED IN PARTNERSHIP LIMITED,542355,OTHER PROFESSIONAL FEES,5109577391,3339.06,2019-08-19,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
13000160,CENTURYLINK COMMUNICATIONS UK LTD,535000,TELEPHONY FIXED,1900045363,3336.12,2019-08-28,RESOURCES,SUPPORT COSTS
10016853,FACTIVA LIMITED,540031,MONITORING OF PR AND SOCIAL MEDIA,5109596439,3216.84,2019-08-21,EXTERNAL AFFAIRS,CORPORATE AND DEMOCRATIC CORE
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5109582375,3180.70,2019-08-23,COMMUNITIES AND INTELLIGENCE,CHILDRENS AND EDUCATION SERVICES
10017736,WYG MANAGEMENT SERVICES,510642,HEALTH & SAFETY SYSTEMS & ASSURANCE,5109583238,3125.00,2019-08-21,RESOURCES,SUPPORT COSTS
10011017,CORPORATE DOCUMENT SERVICES LTD,540100,PHOTOGRAPHY & VIDEO,5109594418,3074.30,2019-08-21,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CULTURAL & RELATED SERVICES
10029349,NO ORDINARY EXPERIENCE,542355,OTHER PROFESSIONAL FEES,5109588241,3000.00,2019-08-28,COMMUNITIES AND INTELLIGENCE,CULTURAL & RELATED SERVICES
10029913,DAWN HART ASSOCIATES,504200,STAFF TRAINING,5109586173,3000.00,2019-08-28,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
13000367,VEOLIA ES (UK) PLC,510010,PROPERTY MANAGEMENT FEES,5109584981,2848.54,2019-08-23,RESOURCES,CULTURAL & RELATED SERVICES
10017470,COMPUTACENTER,536510,SOFTWARE MAINTENANCE,5109586207,2809.26,2019-08-28,RESOURCES,SUPPORT COSTS
10011017,CORPORATE DOCUMENT SERVICES LTD,540027,PRINTING FOR MARKETING MATERIALS,5109594415,2768.28,2019-08-23,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",
10002165,CAPITA LEARNING & DEVELOPMENT,504200,STAFF TRAINING,5109583957,2725.00,2019-08-23,RESOURCES,SUPPORT COSTS
10018853,TLT SECURITY SOLUTIONS LTD,504200,STAFF TRAINING,5109599901,2700.00,2019-08-28,RESOURCES,SUPPORT COSTS
14000000,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5109580223,2595.05,2019-08-19,RESOURCES,SUPPORT COSTS
14000000,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5109585273,2595.05,2019-08-28,RESOURCES,SUPPORT COSTS
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5109582133,2576.15,2019-08-23,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
10028415,EN10ERGY,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109589930,2572.27,2019-08-22,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10017232,CBRE MANAGED SERVICES LIMITED,510000,BUILDING MAINTENANCE & REPAIRS,5109581841,2557.62,2019-08-21,RESOURCES,SUPPORT COSTS
10029386,CALOREM LTD,542002,CONSULTANCY-PROJECT MANAGEMENT,5109568044,2555.79,2019-08-20,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",PLANNING SERVICES
10024097,SHRIGLEY ART LIMITED,540015,PRODUCTION ARTWORK AND DESIGN FOR MARKETING,5109593847,2500.00,2019-08-19,COMMUNITIES AND INTELLIGENCE,
10024290,MHR INTERNATIONAL UK LTD,504200,STAFF TRAINING,5109579991,2500.00,2019-08-19,RESOURCES,SUPPORT COSTS
10029923,EASTSIDE COMMUNITY HERITAGE,542330,EVENT MANAGEMENT FEE,5109583342,2500.00,2019-08-21,HOUSING & REGENERATN,
15050001,ARTIZANI LTD,540600,MARKETING & ECONOMIC RESEARCH,1900045301,2500.00,2019-08-20,"DEVELOPMENT, ENTERPRISE & ENVIRONMENT",CULTURAL & RELATED SERVICES
10003560,EVERSHEDS,542300,LEGAL FEES,5109594328,2498.00,2019-08-27,COMMUNITIES AND INTELLIGENCE,
10016650,ARCO,530000,FURNITURE & EQUIPMENT,5109586640,2456.00,2019-08-28,RESOURCES,SUPPORT COSTS
10029990,STRONGER STORIES,542002,CONSULTANCY-PROJECT MANAGEMENT,5109596365,2441.33,2019-08-21,COMMUNITIES AND INTELLIGENCE,
14000000,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5109585296,2435.84,2019-08-28,RESOURCES,SUPPORT COSTS
14000000,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5109581466,2384.55,2019-08-21,RESOURCES,SUPPORT COSTS
14000000,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5109585926,2384.55,2019-08-28,RESOURCES,SUPPORT COSTS
10017470,COMPUTACENTER,536300,COMPUTER HARDWARE,5109581844,2378.00,2019-08-21,CORPORATE MANAGEMENT,
14000000,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5109593186,2376.65,2019-08-21,RESOURCES,SUPPORT COSTS
14000000,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5109593187,2376.65,2019-08-28,RESOURCES,SUPPORT COSTS
14000000,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5109593189,2376.65,2019-08-21,RESOURCES,SUPPORT COSTS
11000346,ECOTRICITY,510100,ELECTRICITY,1900045340,2375.76,2019-08-21,RESOURCES,SUPPORT COSTS
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,AGENCY STAFF,5109593123,2300.00,2019-08-23,ASSEM & SEC,CORPORATE AND DEMOCRATIC CORE
10030006,BOX OF PRINTS LTD,544075,GRANTS TO EXTERNAL ORGANISATIONS,5109594224,2250.00,2019-08-20,HOUSING & REGENERATN,
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,AGENCY STAFF,5109593132,2250.00,2019-08-23,ASSEM & SEC,CORPORATE AND DEMOCRATIC CORE
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,AGENCY STAFF,5109593234,2250.00,2019-08-23,ASSEM & SEC,CORPORATE AND DEMOCRATIC CORE
14000000,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5109587988,2247.00,2019-08-28,RESOURCES,PLANNING SERVICES
14000000,HAYS ACCOUNTANCY PERSONNEL,502000,AGENCY STAFF,5109588019,2247.00,2019-08-28,RESOURCES,PLANNING SERVICES
10017245,OCS CATERING,531010,CATERERS SERVICE CHARGES,5109584285,2197.10,2019-08-27,COMMUNITIES AND INTELLIGENCE,COMMUNITY DEVELOPMENT
