Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
10017486,ENVIRONMENT AGENCY,544075,Grants to External Organisations,5108023896,27000.00,2013-12-23
15500120,LONDON BOROUGH OF BARKING & DAGENHA,544075,Grants to External Organisations,5108027490,26956.00,2013-12-23
10022048,LONDON YOUTH SUPPORT TRUST,544075,Grants to External Organisations,5108024657,26388.00,2013-12-11
12002344,WEBCREDIBLE,540600,Marketing & Economic Research,5108024445,26075.00,2013-12-19
10021284,LONDON BOROUGH OF BARNET,544075,Grants to External Organisations,5108023066,25394.39,2013-12-23
10010680,SKILLS FESTIVAL COMPANY,544075,Grants to External Organisations,5108029490,25000.00,2013-12-13
10021971,SEREN WELCH,542002,Consultancy-Project Management,5108009222,25000.00,2013-12-10
10016694,BOW TIE,530010,Equipment Repairs & Maintenance,5108024667,24358.50,2013-12-12
12002344,WEBCREDIBLE,540600,Marketing & Economic Research,5107997914,24250.00,2013-12-18
10006731,CITY OF WESTMINSTER,544075,Grants to External Organisations,5108011104,24000.00,2013-12-11
15500355,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5108030708,23440.69,2013-12-30
10020261,GREATER LONDON VOLUNTEERING,544075,Grants to External Organisations,5108009210,22334.00,2013-12-09
13000220,DAMOVO UK LTD,535260,Purchase of Telecommunications Equipment,5108013237,22104.00,2013-12-16
10017095,SUSTAIN,544075,Grants to External Organisations,5108023941,22040.00,2013-12-23
10022048,LONDON YOUTH SUPPORT TRUST,544075,Grants to External Organisations,5108024648,21690.00,2013-12-11
10014156,LONDON BOROUGH OF REDBRIDGE,544075,Grants to External Organisations,5108027338,21155.07,2013-12-30
15500402,LONDON BOROUGH OF HAVERING,544075,Grants to External Organisations,5108022925,20687.64,2013-12-23
10022715,JEWISH LEADERSHIP COUNCIL,544075,Grants to External Organisations,5108033356,20000.00,2013-12-23
10023039,GREEN CORRIDOR,544075,Grants to External Organisations,5108024321,20000.00,2013-12-09
10023039,GREEN CORRIDOR,544075,Grants to External Organisations,5108037028,20000.00,2013-12-23
16001043,CLOUDRED,536000,Manage IT Services,5108028837,18679.08,2013-12-12
10017232,NORLAND MANAGED SERVICES LIMITED,530010,Equipment Repairs & Maintenance,5108021993,18564.84,2013-12-23
10007104,LONDON BOROUGH OF ENFIELD,544075,Grants to External Organisations,5108041372,17883.65,2014-01-02
10016668,ATIYA HASSAN,542002,Consultancy-Project Management,5108007439,17619.40,2013-12-13
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG Grants to Registered Providers,1900018988,16000.00,2013-12-19
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG Grants to Registered Providers,1900018986,16000.00,2013-12-19
10021284,LONDON BOROUGH OF BARNET,544075,Grants to External Organisations,5108023211,15891.60,2013-12-23
18000013,SANCTUARY HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019016,15414.00,2013-12-23
10007755,KELWAY (UK),536300,Computer Hardware,5108001792,15373.00,2013-12-10
10008226,EDENRED (UK GROUP) LTD,504702,Childcare Vouchers,5108028700,14680.05,2013-12-12
15500130,LONDON BOROUGH OF LEWISHAM,544075,Grants to External Organisations,5108028364,14093.00,2013-12-11
10006588,LONDON BOROUGH OF CAMDEN,502010,Seconded Staff - Non Group,5107997408,13949.25,2013-12-09
15500355,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5108029984,13886.75,2013-12-30
10016640,ALL CLEAN GROUP,510000,Building Maintenance & Repairs,5108019686,13252.50,2013-12-23
10023203,CULTIVATE LONDON LIMITED,544075,Grants to External Organisations,5108029493,13063.00,2013-12-16
10016907,GROUNDWORK LONDON,542000,Management & Support Consultancy,5108023997,11331.00,2013-12-20
15500051,LONDON BOROUGH OF HACKNEY - BSP,544075,Grants to External Organisations,5108027731,11210.00,2013-12-11
15500051,LONDON BOROUGH OF HACKNEY - BSP,544075,Grants to External Organisations,5108027734,11000.00,2013-12-11
18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019003,11000.00,2013-12-20
10023411,JEREMY DELLER,540110,Marketing Exhibitions & Events,5107970290,10500.00,2013-12-30
10000221,AECOM LIMITED,542000,Management & Support Consultancy,5108038507,10481.11,2013-12-30
10017095,SUSTAIN,544075,Grants to External Organisations,5108023666,10000.00,2013-12-23
10021535,FOUNDATION FOR COMMUNITY DANCE,544075,Grants to External Organisations,5108039423,10000.00,2014-01-02
18000084,TRIATHLON HOMES,544078,HSG Grants to Non-Registered Providers,1900019030,9872.00,2013-12-23
10005471,GLENNY,542000,Management & Support Consultancy,5108041168,9586.78,2014-01-02
10020945,AGE UK BROMLEY,544075,Grants to External Organisations,5108029277,9559.00,2013-12-13
10006783,LONDON BOROUGH OF CROYDON,544075,Grants to External Organisations,5108024349,9484.61,2013-12-11
10023772,BAKER TILLY BUSINESS SERV LTD,542000,Management & Support Consultancy,5108040744,9399.20,2013-12-30
10019713,BLOSSOMS HEALTHCARE LLP,504400,Staff Medical Insurance & Treatment,5108037578,9170.00,2013-12-30
10021016,LONDON YOUTH ROWING,544075,Grants to External Organisations,5108024331,9000.00,2013-12-09
10018774,CENTRE FOR ECON & SOCIAL INCLUSION,542001,Consultancy  Evaluation Assessment,5108029194,8974.17,2013-12-13
10010027,LONDON BOROUGH OF LEWISHAM,544075,Grants to External Organisations,5108028379,8892.84,2013-12-30
10022195,SOFTWIRE TECHNOLOGY LIMITED,542002,Consultancy-Project Management,5108030006,8791.67,2013-12-30
10012282,CUSHMAN & WAKEFIELD LLP,542001,Consultancy  Evaluation Assessment,5108027199,8550.00,2013-12-30
10005471,GLENNY,542000,Management & Support Consultancy,5108028662,8456.25,2013-12-12
10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5107995320,8380.59,2013-12-19
10022213,TROWERS & HAMLINS LLP,542300,Legal Fees,5108041728,8333.33,2014-01-03
10016907,GROUNDWORK LONDON,544075,Grants to External Organisations,5108023996,7904.00,2013-12-20
10018774,CENTRE FOR ECON & SOCIAL INCLUSION,542001,Consultancy  Evaluation Assessment,5108029195,7768.00,2013-12-13
10004455,BERWIN LEIGHTON PAISNER,542000,Management & Support Consultancy,5108029260,7620.70,2013-12-13
10023772,BAKER TILLY BUSINESS SERV LTD,542000,Management & Support Consultancy,5108035037,7522.35,2013-12-20
10020654,S&J CONSULTING LIMITED,542000,Management & Support Consultancy,5108027235,7500.00,2013-12-10
10000493,UNIVERSITY OF EAST LONDON,544075,Grants to External Organisations,5107982681,7424.00,2013-12-19
10000758,HYDER CONSULTING (UK) LTD,542000,Management & Support Consultancy,5108022974,7300.00,2013-12-23
10023132,EXTRIUM,542000,Management & Support Consultancy,5108029381,7297.00,2013-12-23
10017495,GREENWICH & DOCKLANDS FESTIVALS,540110,Marketing Exhibitions & Events,5108028825,7000.00,2013-12-17
13001309,SENATOR INTERNATIONAL LTD,530000,Furniture & Equipment,5108024423,6910.80,2013-12-30
10011533,SBL,530010,Equipment Repairs & Maintenance,5107976123,6868.69,2014-01-03
10013537,OPM,542050,Research & Study Fees,5108018492,6837.50,2013-12-23
10003568,"SQUIRE, SANDERS & DEMPSEY (UK) LLP",542000,Management & Support Consultancy,5108023084,6682.30,2013-12-30
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108034726,6140.88,2013-12-23
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5108014713,6100.24,2013-12-19
10021265,WESTWAY DEVELOPMENT TRUST,544075,Grants to External Organisations,5108027910,6000.00,2013-12-18
10017256,OPEN IQ,536200,Computer Software,5108034228,5720.00,2013-12-23
10022590,C JAMIESON,540100,Photography & Video,5108023734,5400.00,2013-12-11
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5108022476,5309.01,2013-12-23
10020746,ROCKET SCIENCE UK LTD,504200,Staff Training,5108019706,5119.77,2013-12-18
10016709,BYWATERS (LEYTON) LIMITED,510710,Non Recyclable Waste Disposal/Refuse Collection,5107992184,5106.29,2013-12-17
10016709,BYWATERS (LEYTON) LIMITED,510710,Non Recyclable Waste Disposal/Refuse Collection,5108011845,5106.29,2013-12-11
11000180,CORONA ENERGY RETAIL 4 LTD,510200,Gas,1900018952,5044.13,2013-12-30
10020278,SLR CONSULTING LIMITED,542001,Consultancy  Evaluation Assessment,5108028550,5000.00,2013-12-23
10021113,TRISTRAM STUART,540110,Marketing Exhibitions & Events,5108024628,5000.00,2013-12-10
10022960,GREENWICH DANCE,544075,Grants to External Organisations,5108032622,5000.00,2013-12-17
10023149,KERB,540110,Marketing Exhibitions & Events,5108007251,5000.00,2013-12-11
10004455,BERWIN LEIGHTON PAISNER,542300,Legal Fees,5108029260,4967.06,2013-12-13
10018146,EC HARRIS LLP,510700,Office Cleaning,5108024540,4801.00,2013-12-23
10014084,GERALD EVE,542000,Management & Support Consultancy,5108013338,4780.78,2013-12-17
10008788,PARK COMMUNICATIONS LTD,540110,Marketing Exhibitions & Events,5108029733,4767.00,2013-12-18
10005471,GLENNY,542000,Management & Support Consultancy,5108041168,4493.24,2014-01-02
10011533,SBL,530010,Equipment Repairs & Maintenance,5107998429,4444.44,2014-01-03
10023591,HOUSING JUSTICE,544075,Grants to External Organisations,5107979165,4400.00,2014-01-02
10017470,COMPUTACENTER,999998,BLKD Data Migration - Vendor Open Items,1700001177,4321.65,2014-01-02,Contra,,,
10022203,BLONSTEIN & ASSOCIATES,542330,Event Management Fee,5107976697,4307.06,2013-12-18
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5108011251,4095.00,2013-12-11
10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5107995303,4073.75,2013-12-19
13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5108013045,4073.33,2013-12-12
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108022034,4060.00,2013-12-23
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG Grants to Registered Providers,1900018987,4050.00,2013-12-19
10003560,EVERSHEDS,587015,Disposal Fees - Legal,5108037853,4027.00,2013-12-30
10017470,COMPUTACENTER,536510,Software Maintenance,5108018567,4024.90,2013-12-20
10016938,ICM RESEARCH LIMITED,540600,Marketing & Economic Research,5108023433,4000.00,2013-12-19
10021016,LONDON YOUTH ROWING,544075,Grants to External Organisations,5107974871,4000.00,2013-12-10,Contra,,,
10023331,SMALLDIFFERENCES,540200,Marketing Design & Artwork,5108034558,4000.00,2013-12-19
10021762,DOVETAIL FOKS,537000,Hotel Accommodation,5108037701,3981.97,2013-12-30
10010167,SPECTRECOM FILMS LTD,540100,Photography & Video,5108014250,3898.74,2013-12-18
15050001,D.J.HOGAN & L R RUBENSTEIN,504200,Staff Training,1900018994,3898.23,2013-12-23
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108024345,3885.65,2013-12-09
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5108022480,3855.27,2013-12-23
10021077,QUESTIONMARK COMPUTING LTD,542000,Management & Support Consultancy,5108027980,3732.00,2013-12-11
10017158,VAN VYNCK ENVIRONMENTAL SERVICES,510000,Building Maintenance & Repairs,5108038598,3720.00,2014-01-03
10017158,VAN VYNCK ENVIRONMENTAL SERVICES,510000,Building Maintenance & Repairs,5108038604,3720.00,2014-01-03
10017158,VAN VYNCK ENVIRONMENTAL SERVICES,510000,Building Maintenance & Repairs,5108038601,3600.00,2014-01-03
10014084,GERALD EVE,542000,Management & Support Consultancy,5108024496,3590.33,2013-12-30
10004044,WORDWAVE INTERNATIONAL LIMITED,542322,Transcription,5108029395,3510.50,2013-12-18
10022336,WESTFIELD SHOPPINGTOWNS LTD,542330,Event Management Fee,5108030489,3500.00,2013-12-17
10017245,OCS CATERING,531010,Caterers Service Charges,5108038933,3491.95,2013-12-30
10017736,WYG MANAGEMENT SERVICES,510630,Health & Safety Pest Control,5108023850,3464.67,2013-12-30
10023772,BAKER TILLY BUSINESS SERV LTD,542000,Management & Support Consultancy,5108040742,3373.50,2013-12-30
10022213,TROWERS & HAMLINS LLP,542000,Management & Support Consultancy,5108033426,3151.10,2013-12-18
10016694,BOW TIE,540100,Photography & Video,5108024343,3095.25,2013-12-17
13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5108013044,3086.08,2013-12-12
13002176,GBM SERVICES LTD,510010,Property Management Fees,5108035335,3023.52,2013-12-30
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5108028979,3003.00,2013-12-30
10021767,KATE F JONES LTD,542330,Event Management Fee,5108034230,3000.00,2013-12-20
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108024218,2877.67,2013-12-09
10014084,GERALD EVE,542000,Management & Support Consultancy,5108013338,2841.15,2013-12-17
13002176,GBM SERVICES LTD,510010,Property Management Fees,5108011692,2704.90,2013-12-11
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108024217,2678.72,2013-12-09
10007586,LEVEL 3 COMMUNICATIONS UK LTD,535000,"Telephone Line Rent, Calls & Equipment",1900018947,2610.89,2013-12-30
13002176,GBM SERVICES LTD,510010,Property Management Fees,5108033472,2588.53,2013-12-18
10017245,OCS CATERING,531010,Caterers Service Charges,5108030681,2484.90,2013-12-18
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5108028326,2462.46,2013-12-18
10022213,TROWERS & HAMLINS LLP,542300,Legal Fees,5108041733,2452.87,2014-01-03,Contra,,,
10023382,KEMPTON CONSULTING LTD,542001,Consultancy  Evaluation Assessment,5108030526,2450.00,2013-12-18
10007129,ESRI (UK) LIMITED,504200,Staff Training,5108019000,2430.00,2013-12-18
10022213,TROWERS & HAMLINS LLP,542300,Legal Fees,5108041740,2423.90,2014-01-03
10023772,BAKER TILLY BUSINESS SERV LTD,542000,Management & Support Consultancy,5108040746,2422.80,2013-12-30
10023832,BAXTER AND BAILEY,542050,Research & Study Fees,5108025378,2400.00,2013-12-11
10023832,BAXTER AND BAILEY,542050,Research & Study Fees,5108025419,2400.00,2013-12-11
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5108001680,2386.00,2013-12-19
10016668,ATIYA HASSAN,542002,Consultancy-Project Management,5108033379,2375.00,2013-12-20
10023772,BAKER TILLY BUSINESS SERV LTD,542000,Management & Support Consultancy,5108030481,2318.05,2013-12-17
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108030722,2211.56,2013-12-19
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108030740,2211.56,2013-12-19
14000521,HUNTRESS SEARCH LTD,502000,Agency Staff,5108032613,2211.56,2013-12-19
14000368,HAVAS PEOPLE LIMITED,504000,Recruitment Advertising,5108028319,2193.60,2013-12-18
10007464,CROWN WORLDWIDE LTD,533040,Document Archive & Storage,5108024714,2127.13,2013-12-30
10017245,OCS CATERING,531010,Caterers Service Charges,5108034670,2107.50,2013-12-20
10017470,COMPUTACENTER,536300,Computer Hardware,5108013190,2048.61,2013-12-17
10002834,CIM HOLDINGS LTD,504200,Staff Training,5108012959,2000.00,2013-12-11
10016668,ATIYA HASSAN,542002,Consultancy-Project Management,5108007440,2000.00,2013-12-13
10018498,FRESH NETWORKS GLOBAL LTD,542002,Consultancy-Project Management,5108028868,2000.00,2013-12-13
15050001,ONATHAN DANIEL PRYCE PHOTOGRAPHY,540100,Photography & Video,1900018931,2000.00,2013-12-20
12000241,DST OUTPUT (LONDON) LTD,533000,Printing,5108034097,1994.00,2013-12-19
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108021973,1913.94,2013-12-23
10017245,OCS CATERING,531010,Caterers Service Charges,5108019471,1891.30,2013-12-17
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5108021845,1875.05,2013-12-09
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5108025356,1875.05,2013-12-18
12000810,ALLEN LANE FINANCIAL RECRUITMENT,502000,Agency Staff,5108029861,1875.05,2013-12-18
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5108021846,1874.88,2013-12-23
10007464,CROWN WORLDWIDE LTD,533040,Document Archive & Storage,5108028926,1848.20,2013-12-20
10017638,AHREND LIMITED,533030,Office Accommodation Moves,5108025187,1818.22,2013-12-23
10002303,AMEC ENVIRONMENT & INFRASTRUCTURE,542000,Management & Support Consultancy,5108017829,1802.70,2013-12-20
10016705,BT,535000,"Telephone Line Rent, Calls & Equipment",1900018858,1765.34,2013-12-10
10017245,OCS CATERING,531010,Caterers Service Charges,5108041287,1671.65,2014-01-03
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108038640,1668.96,2014-01-03
10005471,GLENNY,542000,Management & Support Consultancy,5108041168,1655.40,2014-01-02
11000019,BRITISH GAS BUSINESS,510100,Electricity,1900018933,1641.77,2013-12-30
10020744,DESIGNED BY GOOD PEOPLE,542002,Consultancy-Project Management,5108034788,1625.00,2013-12-20
10017245,OCS CATERING,531010,Caterers Service Charges,5108034652,1610.00,2013-12-20
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5108033884,1585.92,2013-12-19
10000122,RICOH UK LTD,536300,Computer Hardware,5108006886,1552.17,2013-12-10
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108024219,1529.88,2013-12-09
10020169,LONDON BOROUGH OF NEWHAM,540110,Marketing Exhibitions & Events,5108029346,1511.05,2013-12-23
10021656,NYMAD LIMITED,542100,IT Consultancy,5108011739,1500.00,2013-12-19
10023778,SHEENA ETCHES,542050,Research & Study Fees,5108023579,1500.00,2013-12-10
10014084,GERALD EVE,542000,Management & Support Consultancy,5108013338,1484.32,2013-12-17
10009277,TRADES UNION CONGRESS,537100,External Meeting Room Hire & Expenses,1900018848,1474.00,2013-12-10
10023772,BAKER TILLY BUSINESS SERV LTD,542000,Management & Support Consultancy,5108040748,1454.78,2013-12-30
