Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108133646,76947.94,2014-05-01,76948,,,
10022138,HARINGEY COUNCIL,544075,Grants to External Organisations,5108124006,76512.49,2014-05-02,76512,,,
10008276,LPFA,501000,Pension Costs,1900020130,73000.00,2014-05-14,73000,,,
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108134246,71357.80,2014-04-29,71358,,,
10018532,CRISTIE DATA LIMITED,536300,Computer Hardware,5108134597,64951.65,2014-05-22,64952,,,
10024233,KING'S COLLEGE HOSPITAL NHS FT,504020,Recruitment Agency Fees,5108123985,64939.00,2014-04-30,64939,,,
15500077,LONDON BOROUGH OF BARKING,510010,Property Management Fees,5108149234,63252.00,2014-05-19,63252,,,
10021648,SHP,544075,Grants to External Organisations,5108124362,62207.00,2014-04-28,62207,,,
10007901,OVE ARUP & PARTNERS LTD,542000,Management & Support Consultancy,5108133720,60859.47,2014-05-01,60859,,,
10012021,LONDON BOROUGH OF MERTON,544075,Grants to External Organisations,5108125489,60000.00,2014-04-30,60000,,,
10020886,BWB,544075,Grants to External Organisations,5108136902,60000.00,2014-04-30,60000,,,
10022773,ARK UK PROGRAMMES,544075,Grants to External Organisations,5108137631,59200.00,2014-05-01,59200,,,
15500412,HARROW COUNCIL,544075,Grants to External Organisations,5108131113,52065.33,2014-05-07,52065,,,
10022138,HARINGEY COUNCIL,544075,Grants to External Organisations,5108130866,51922.00,2014-05-12,51922,,,
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108124881,51228.71,2014-05-01,51229,,,
10012021,LONDON BOROUGH OF MERTON,544075,Grants to External Organisations,5108132395,50475.02,2014-05-01,50475,,,
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108149184,50032.83,2014-05-21,50033,,,
10023913,CLASSICS FOR ALL,544075,Grants to External Organisations,5108148324,50020.00,2014-05-15,50020,,,
10024087,ACHIEVEMENT FOR ALL 3AS LIMITED,544075,Grants to External Organisations,5108142982,50000.00,2014-05-09,50000,,,
10023870,LONDON BOROUGH OF HARROW,544075,Grants to External Organisations,5108093468,49030.00,2014-05-07,49030,,,
10017470,COMPUTACENTER,536300,Computer Hardware,5108123183,47623.33,2014-04-30,47623,,,
10024116,HOLY FAMILY CATHOLIC SCHOOL,544075,Grants to External Organisations,5108131278,45000.00,2014-05-02,45000,,,
10017198,MOPAC,542351,Internal Audit Fees,5108128298,44291.75,2014-05-07,44292,,,
10014169,LONDON BOROUGH OF HILLINGDON,544075,Grants to External Organisations,5108133472,42850.90,2014-05-13,42851,,,
10023796,LAMBETH TEACHING SCHOOLS' ALLIANCE,544075,Grants to External Organisations,5108134554,42400.00,2014-04-29,42400,,,
15500400,LONDON BOROUGH OF SOUTHWARK,544075,Grants to External Organisations,5108136836,41651.00,2014-05-21,41651,,,
18000166,FOREST YMCA,544076,HSG Grants to Registered Providers,1900020167,41235.00,2014-05-20,41235,,,
13002176,GBM SERVICES LTD,510700,Office Cleaning,5108111736,39382.94,2014-04-28,39383,,,
13000220,DAMOVO UK LTD,535250,Maintenance of Telecommunications Equipment,5108133068,37646.00,2014-05-20,37646,,,
10023894,FAIRLAWN PRIMARY SCHOOL,544075,Grants to External Organisations,5108125831,36110.00,2014-04-29,36110,,,
18000166,FOREST YMCA,544076,HSG Grants to Registered Providers,1900020168,35344.00,2014-05-20,35344,,,
10001899,ERNST & YOUNG LLP,542350,Audit Fees,5108144317,35000.00,2014-05-23,35000,,,
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108124895,34514.59,2014-05-01,34515,,,
15500412,HARROW COUNCIL,544075,Grants to External Organisations,5108128458,34323.80,2014-05-02,34324,,,
10019636,THREE DRAGONS,542000,Management & Support Consultancy,5108154212,33876.00,2014-05-23,33876,,,
10019301,THAMES REACH,544075,Grants to External Organisations,5108123386,33076.00,2014-04-30,33076,,,
10019301,THAMES REACH,544075,Grants to External Organisations,5108123386,33075.00,2014-04-30,33075,,,
15500412,HARROW COUNCIL,544075,Grants to External Organisations,5108128460,32088.10,2014-05-07,32088,,,
10023453,IO1 LTD,536000,Manage IT Services,5108149459,32000.00,2014-05-21,32000,,,
10007901,OVE ARUP & PARTNERS LTD,542000,Management & Support Consultancy,5108119871,30000.00,2014-04-28,30000,,,
16001099,PAULA COOPER GALLERY,544075,Grants to External Organisations,5108125243,30000.00,2014-05-01,30000,,,
13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5108133838,29836.08,2014-04-28,29836,,,
10000043,SPECIALIST COMPUTER CENTRES LTD,536300,Computer Hardware,5108121180,29720.13,2014-04-28,29720,,,
14000685,CUK SECURITY SERVICES,510025,Security Services (Guards),5108144181,29615.78,2014-05-19,29616,,,
15500355,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5108136598,29261.89,2014-04-30,29262,,,
10024102,ALEXANDRA PARK SCHOOL,544075,Grants to External Organisations,5108142771,28540.00,2014-05-23,28540,,,
10023919,RIDGEWAY PRIMARY SCHOOL,544075,Grants to External Organisations,5108132435,28428.00,2014-05-19,28428,,,
10001899,ERNST & YOUNG LLP,542350,Audit Fees,5108144316,28000.00,2014-05-23,28000,,,
10017095,SUSTAIN,544075,Grants to External Organisations,5108131629,27960.00,2014-05-14,27960,,,
15500120,LONDON BOROUGH OF BARKING & DAGENHA,544075,Grants to External Organisations,5108132286,27221.62,2014-05-12,27222,,,
10012021,LONDON BOROUGH OF MERTON,544075,Grants to External Organisations,5108132389,25493.45,2014-05-01,25493,,,
10024018,ST JAMES THE GREAT SCHOOL,544075,Grants to External Organisations,5108149513,25211.60,2014-05-21,25212,,,
13000063,EDF ENERGY,510100,Electricity,1900020118,25158.65,2014-05-20,25159,,,
10022847,CITY YEAR LONDON,544075,Grants to External Organisations,5108137085,25054.00,2014-04-30,25054,,,
10020632,ST MUNGOS,544075,Grants to External Organisations,5108123210,25000.00,2014-04-30,25000,,,
10024087,ACHIEVEMENT FOR ALL 3AS LIMITED,544075,Grants to External Organisations,5108142981,25000.00,2014-05-09,25000,,,
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG Grants to Local Authorities,1900020164,25000.00,2014-05-20,25000,,,
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG Grants to Local Authorities,1900020165,25000.00,2014-05-20,25000,,,
18000161,LONDON BOROUGH OF ENFIELD,544077,HSG Grants to Local Authorities,1900020166,25000.00,2014-05-20,25000,,,
10016694,BOW TIE,540100,Photography & Video,5108140962,24358.50,2014-05-07,24359,,,
10016689,BLISS EVENTS MANAGEMENT LIMITED,540110,Marketing Exhibitions & Events,5108134213,23854.00,2014-04-29,23854,,,
15500412,HARROW COUNCIL,544075,Grants to External Organisations,5108131112,23735.68,2014-05-07,23736,,,
10024267,HARRIS ACADEMY PECKHAM,544075,Grants to External Organisations,5108127902,23405.00,2014-05-15,23405,,,
10024127,ROYAL GEOGRAPHICAL SOCIETY,544075,Grants to External Organisations,5108131327,22664.00,2014-04-28,22664,,,
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108124892,21346.63,2014-05-01,21347,,,
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108133644,20942.50,2014-05-01,20943,,,
15500097,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108131854,20453.61,2014-05-07,20454,,,
10007475,GRANT THORNTON UK LLP,542000,Management & Support Consultancy,5108132370,19882.00,2014-05-01,19882,,,
10001016,URS INFRASTRUCTURE & ENVIRONMENT,542000,Management & Support Consultancy,5108142935,19750.00,2014-05-09,19750,,,
15500077,LONDON BOROUGH OF BARKING,510010,Property Management Fees,5108149229,18557.00,2014-05-19,18557,,,
18000024,METROPOLITAN HOUSING TRUST LIMITED,544076,HSG Grants to Registered Providers,1900020102,18420.00,2014-05-06,18420,,,
10014084,GERALD EVE,542000,Management & Support Consultancy,5108136838,18000.00,2014-05-21,18000,,,
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108138202,17702.35,2014-05-21,17702,,,
10021579,SUSTAINABLE RESTAURANT ASSOCIATION,542000,Management & Support Consultancy,5108144014,17545.30,2014-05-14,17545,,,
10016524,TRANSPORT FOR LONDON,502010,Seconded Staff,5108133367,17527.00,2014-05-21,17527,,,
15500097,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108131852,17500.51,2014-05-07,17501,,,
10023759,VETERANS AID,544075,Grants to External Organisations,5108133450,17133.33,2014-04-28,17133,,,
15500097,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108131845,16734.92,2014-05-07,16735,,,
10004598,PORT OF LONDON AUTHORITY,530010,Equipment Repairs & Maintenance,5108123220,16426.29,2014-04-30,16426,,,
10007475,GRANT THORNTON UK LLP,542000,Management & Support Consultancy,5108119417,16066.00,2014-04-28,16066,,,
10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5108129230,15236.89,2014-04-30,15237,,,
10002527,XEROX (UK) LTD,536300,Computer Hardware,5108119407,15108.88,2014-05-09,15109,,,
10018498,FRESH NETWORKS GLOBAL LTD,540015,Production Artwork And Design For Marketing,5108142976,15000.00,2014-05-09,15000,,,
10019402,RESOLEX (HOLDINGS) LIMITED,540024,Research For Marketing Campaigns And Activities,5108119859,15000.00,2014-04-28,15000,,,
10012973,BEST FOOT FORWARD,542000,Management & Support Consultancy,5108116194,14825.00,2014-05-09,14825,,,
15500355,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5108138208,14511.32,2014-05-02,14511,,,
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5108131253,14385.00,2014-05-13,14385,,,
15500071,LONDON BOROUGH HAMMERSMITH & FULHAM,542355,Other Professional Fees,5108152913,14343.00,2014-05-21,14343,,,
10008226,EDENRED (UK GROUP) LTD,504702,Childcare Vouchers,5108147310,14275.80,2014-05-14,14276,,,
10021513,SME WHOLESALE FINANCE (LONDON) LTD.,544075,Grants to External Organisations,5108149355,14100.00,2014-05-19,14100,,,
10013403,BMC SOFTWARE DISTRIBUTION BV,536510,Software Maintenance,5108125848,13721.00,2014-05-01,13721,,,
10009998,INSTITUTE OF EDUCATION,544075,Grants to External Organisations,5108114387,13644.00,2014-04-28,13644,,,
18000029,ESTUARY HOUSING ASSOCIATION LIMITED,544076,HSG Grants to Registered Providers,1900020188,13500.00,2014-05-23,13500,,,
10000233,DOTTED EYES,536510,Software Maintenance,5108138109,13140.00,2014-05-14,13140,,,
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5108120840,12983.60,2014-05-01,12984,,,
10022074,G4S SECURE SOLUTIONS (UK) LTD,510025,Security Services (Guards),5108124496,12840.65,2014-05-12,12841,,,
10022074,G4S SECURE SOLUTIONS (UK) LTD,510025,Security Services (Guards),5108123379,12803.35,2014-04-28,12803,,,
10016930,HOMES & COMMUNITIES AGENCY,536300,Computer Hardware,5108131252,12782.00,2014-05-13,12782,,,
10019494,BRAND FOUNDRY DESIGN,540200,Marketing Design & Artwork,5108132536,12500.00,2014-05-08,12500,,,
12002598,KINGSTON UNIVERSITY,542000,Management & Support Consultancy,5108127913,12500.00,2014-05-07,12500,,,
10017690,MEDIAEDGE:CIA UK LTD,540000,Advertising,5108138669,12470.00,2014-05-21,12470,,,
10019494,BRAND FOUNDRY DESIGN,540200,Marketing Design & Artwork,5108142598,12450.00,2014-05-09,12450,,,
15500355,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5108134465,12242.58,2014-05-14,12243,,,
12001827,FRASER MUGGERIDGE STUDIO,540200,Marketing Design & Artwork,5108123266,11702.00,2014-05-09,11702,,,
10016865,FOUNDRY TYPES,536200,Computer Software,5108137482,11625.00,2014-05-01,11625,,,
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108153157,11449.40,2014-05-21,11449,,,
10020261,GREATER LONDON VOLUNTEERING,544075,Grants to External Organisations,5108141936,11167.00,2014-05-08,11167,,,
10003829,NABARRO LLP,542000,Management & Support Consultancy,5108141195,11000.00,2014-05-07,11000,,,
10008004,COPYRIGHT LICENSING AGENCY LTD,540050,Marketing Services,5108134270,10942.55,2014-04-29,10943,,,
10014157,LONDON BOROUGH OF BROMLEY,544075,Grants to External Organisations,5108131185,10877.14,2014-05-02,10877,,,
10016524,TRANSPORT FOR LONDON,540110,Marketing Exhibitions & Events,5108125857,10760.98,2014-05-07,10761,,,
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108124882,10564.98,2014-05-01,10565,,,
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108134248,10562.94,2014-04-29,10563,,,
10018565,NETFORT TECHNOLOGIES LIMITED,536510,Software Maintenance,5108149807,10524.00,2014-05-21,10524,,,
13002583,OSBORNE ENERGY LTD,550010,Contracted Services Buildings,5108133839,10397.00,2014-04-28,10397,,,
15500355,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5108128473,10065.16,2014-04-30,10065,,,
10016656,ARTICHOKE,504200,Staff Training,5108123849,10000.00,2014-05-01,10000,,,
10016656,ARTICHOKE,504200,Staff Training,5108123849,10000.00,2014-05-01,10000,,,
10020278,SLR CONSULTING LIMITED,542000,Management & Support Consultancy,5108132486,10000.00,2014-05-09,10000,,,
10001937,JONES LANG LASALLE,542000,Management & Support Consultancy,5108085314,10000.00,2014-05-08,10000,,,
10007901,OVE ARUP & PARTNERS LTD,542000,Management & Support Consultancy,5108133380,10000.00,2014-05-01,10000,,,
10023994,CONTINENTAL DRIFTS LTD,540110,Marketing Exhibitions & Events,5108137390,9996.70,2014-05-01,9997,,,
10017313,SECTOR TREASURY SERVICES LTD,542000,Management & Support Consultancy,5108119925,9900.00,2014-04-28,9900,,,
12002344,WEBCREDIBLE,542100,IT Consultancy,5108138141,9750.00,2014-05-07,9750,,,
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108148575,9683.31,2014-05-21,9683,,,
15500097,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108131849,9602.99,2014-05-07,9603,,,
10024079,NABIHAH SACHEDINA,542002,Consultancy-Project Management,5108137414,9260.00,2014-05-06,9260,,,
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5108128347,9200.00,2014-04-28,9200,,,
10000580,BOOZ & COMPANY (UK) LTD,502010,Seconded Staff,5108138550,9198.00,2014-05-02,9198,,,
10000580,BOOZ & COMPANY (UK) LTD,502010,Seconded Staff,5108138551,9198.00,2014-05-02,9198,,,
10018774,CENTRE FOR ECON & SOCIAL INCLUSION,542001,Consultancy  Evaluation Assessment,5108119126,8975.17,2014-05-02,8975,,,
10012021,LONDON BOROUGH OF MERTON,544075,Grants to External Organisations,5108132393,8965.00,2014-05-01,8965,,,
10010027,LONDON BOROUGH OF LEWISHAM,544075,Grants to External Organisations,5108143321,8758.25,2014-05-23,8758,,,
10024221,DCG-SMS,542100,IT Consultancy,5108140586,8750.00,2014-05-09,8750,,,
13002540,VITAL ENERGI UTILITES LTD,550010,Contracted Services Buildings,5108140861,8125.10,2014-05-07,8125,,,
10023407,CARNALL FARRAR,542002,Consultancy-Project Management,5108145233,8000.00,2014-05-19,8000,,,
10003568,"SQUIRE, SANDERS & DEMPSEY (UK) LLP",542000,Management & Support Consultancy,5108134190,7952.84,2014-05-07,7953,,,
10018774,CENTRE FOR ECON & SOCIAL INCLUSION,542001,Consultancy  Evaluation Assessment,5108119125,7768.00,2014-04-30,7768,,,
10022324,CLIMATE ENERGY SERVICES LTD,542000,Management & Support Consultancy,5108134242,7692.68,2014-05-06,7693,,,
10003560,EVERSHEDS,542300,Legal Fees,5108131039,7526.23,2014-05-06,7526,,,
10018774,CENTRE FOR ECON & SOCIAL INCLUSION,542050,Research & Study Fees,5108148612,7481.00,2014-05-21,7481,,,
10014169,LONDON BOROUGH OF HILLINGDON,544075,Grants to External Organisations,5108133472,7004.00,2014-05-13,7004,,,
10024135,THE BOSTON CONSULTING GROUP UK LLP,502010,Seconded Staff,5108134588,6884.48,2014-05-21,6884,,,
10022138,HARINGEY COUNCIL,544075,Grants to External Organisations,5108124006,6648.75,2014-05-02,6649,,,
10014124,CBRE LIMITED,540600,Marketing & Economic Research,5108131104,6630.00,2014-04-29,6630,,,
10023407,CARNALL FARRAR,542002,Consultancy-Project Management,5108141639,6000.00,2014-05-12,6000,,,
10021767,KATE F JONES LTD,542002,Consultancy-Project Management,5108137466,5775.00,2014-05-06,5775,,,
10021767,KATE F JONES LTD,542002,Consultancy-Project Management,5108149510,5775.00,2014-05-20,5775,,,
10023039,GREEN CORRIDOR,544075,Grants to External Organisations,5108148566,5750.00,2014-05-21,5750,,,
10022210,PROFILE SECURITY SERVICES LTD,510025,Security Services (Guards),5108120575,5459.40,2014-04-28,5459,,,
10022974,AIREY MILLER PARTNERSHIP LLP,542000,Management & Support Consultancy,5108152844,5330.25,2014-05-21,5330,,,
15500125,CROYDON COUNCIL,544075,Grants to External Organisations,5108143297,5151.90,2014-05-14,5152,,,
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5108119529,5142.26,2014-04-28,5142,,,
10019636,THREE DRAGONS,542355,Other Professional Fees,5108148330,5100.00,2014-05-15,5100,,,
13000220,DAMOVO UK LTD,535260,Purchase of Telecommunications Equipment,5108128548,5085.45,2014-05-07,5085,,,
10000547,WRAGGE LAWRENCE GRAHAM & CO LLP,542300,Legal Fees,5108148845,5079.52,2014-05-23,5080,,,
10020436,SECUREDATA EUROPE LIMITED,536300,Computer Hardware,5108137522,5050.00,2014-05-06,5050,,,
10024278,AMERICA SQUARE LTD,540019,External Events Roads Shows And Face To Face,5108137649,5032.40,2014-05-01,5032,,,
10004179,PENNINGTONS MANCHES LLP,542050,Research & Study Fees,5108119419,5000.00,2014-04-30,5000,,,
10012954,THE SECURITY WATCHDOG LTD,504020,Recruitment Agency Fees,5108142666,5000.00,2014-05-09,5000,,,
10016656,ARTICHOKE,504200,Staff Training,5108124171,5000.00,2014-05-06,5000,,,
10016656,ARTICHOKE,504200,Staff Training,5108124171,5000.00,2014-05-06,5000,,,
15050001,UNIVERSITY OF BRIGHTON,544075,Grants to External Organisations,1900019907,5000.00,2014-05-08,5000,,,
10021137,TERRY FARRELL & PARTNERS,542355,Other Professional Fees,5108143810,4994.00,2014-05-14,4994,,,
10007475,GRANT THORNTON UK LLP,542000,Management & Support Consultancy,5108137650,4937.00,2014-05-01,4937,,,
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5108150130,4923.86,2014-05-20,4924,,,
10018146,EC HARRIS LLP,510700,Office Cleaning,5108142782,4801.00,2014-05-09,4801,,,
10022429,QUOD LIMITED,542000,Management & Support Consultancy,5108154270,4725.00,2014-05-23,4725,,,
13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5108127898,4684.20,2014-04-30,4684,,,
10001544,GORKANA GROUP LIMITED,533100,Publications & Periodicals,5108124288,4635.00,2014-04-30,4635,,,
10021206,M INTEGRATED SOLUTIONS PLC,510001,External Building Maintenance,5108127882,4600.00,2014-05-13,4600,,,
10020914,CORPORATE EDGE,540100,Photography & Video,5108119697,4580.00,2014-04-28,4580,,,
12001748,DISPLAYWAYS,540023,Customer Research And Counts,5108140652,4553.00,2014-05-07,4553,,,
11000180,CORONA ENERGY RETAIL 4 LTD,510200,Gas,1900020038,4525.07,2014-04-28,4525,,,
10017313,SECTOR TREASURY SERVICES LTD,542000,Management & Support Consultancy,5108121181,4500.00,2014-04-28,4500,,,
10017313,SECTOR TREASURY SERVICES LTD,542000,Management & Support Consultancy,5108125553,4500.00,2014-04-28,4500,,,
10014169,LONDON BOROUGH OF HILLINGDON,544075,Grants to External Organisations,5108124446,4306.36,2014-04-30,4306,,,
10014156,LONDON BOROUGH OF REDBRIDGE,544075,Grants to External Organisations,5108127881,4277.13,2014-05-06,4277,,,
10003560,EVERSHEDS,542300,Legal Fees,5108129103,4252.80,2014-05-01,4253,,,
10021854,ZMAPPING LIMITED,542355,Other Professional Fees,5108137087,4060.00,2014-04-30,4060,,,
10016709,BYWATERS (LEYTON) LIMITED,510710,Non Recyclable Waste Disposal/Refuse Collection,5108147630,4004.09,2014-05-22,4004,,,
10012282,CUSHMAN & WAKEFIELD LLP,542001,Consultancy  Evaluation Assessment,5108120116,4000.00,2014-04-30,4000,,,
10016938,ICM RESEARCH LIMITED,540600,Marketing & Economic Research,5108131054,4000.00,2014-05-07,4000,,,
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5108118150,3900.00,2014-05-09,3900,,,
10017158,VAN VYNCK ENVIRONMENTAL SERVICES,510630,Health & Safety Pest Control,5108141921,3780.00,2014-05-09,3780,,,
18000024,METROPOLITAN HOUSING TRUST LIMITED,544070,Miscellaneous Finance Expenses,1900001215,3738.82,2014-05-16,3739,,,
10002085,DRIVERS JONAS DELOITTE,542000,Management & Support Consultancy,5108115836,3655.05,2014-05-02,3655,,,
10003560,EVERSHEDS,542300,Legal Fees,5108154033,3621.60,2014-05-23,3622,,,
10022119,GET SCHEDULED LTD,536300,Computer Hardware,5108149856,3590.00,2014-05-20,3590,,,
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5108120840,3374.31,2014-05-01,3374,,,
13000220,DAMOVO UK LTD,535260,Purchase of Telecommunications Equipment,5108128240,3322.35,2014-05-07,3322,,,
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108134242,3237.00,2014-05-06,3237,,,
10017245,OCS CATERING,531010,Caterers Service Charges,5108141606,3140.88,2014-05-08,3141,,,
10024153,BOND DICKINSON LLP,587015,Disposal Fees - Legal,5108152662,3031.00,2014-05-21,3031,,,
10002789,GVA GRIMLEY LTD,542000,Management & Support Consultancy,5108131192,3000.00,2014-04-28,3000,,,
10023407,CARNALL FARRAR,542002,Consultancy-Project Management,5108144324,3000.00,2014-05-19,3000,,,
10024356,ATLAS BUSINESS GROUP OF COMPANIES,544075,Grants to External Organisations,1900020105,3000.00,2014-05-07,3000,,,
15050001,P D SUGGITT,542355,Other Professional Fees,1900020170,3000.00,2014-05-22,3000,,,
10024333,CFL BUSINESS,544075,Grants to External Organisations,1900020096,2959.95,2014-05-01,2960,,,
10024333,CFL BUSINESS,544075,Grants to External Organisations,1900020097,2950.00,2014-05-01,2950,,,
12000241,DST OUTPUT (LONDON) LTD,533100,Publications & Periodicals,5108119815,2746.00,2014-04-28,2746,,,
10014124,CBRE LIMITED,542000,Management & Support Consultancy,5108140342,2745.00,2014-05-06,2745,,,
10016707,BURGES SALMON LLP,542300,Legal Fees,5108143150,2697.00,2014-05-09,2697,,,
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5108115773,2683.37,2014-04-28,2683,,,
10006731,CITY OF WESTMINSTER,510500,Rates,1900020099,2651.00,2014-05-08,2651,,,
10022588,LAURENCE TAYLOR,542002,Consultancy-Project Management,5108132487,2592.50,2014-05-09,2593,,,
10007206,THE GEOINFORMATION GROUP,540027,Printing For Marketing Materials,5108137546,2500.00,2014-05-12,2500,,,
