Vendor ID,Vendor Name,Cost Element,Expenditure Account Code Description,Document No,Amount,Clearing Date
10001899,ERNST & YOUNG LLP,542350,Audit Fees,5108017543,45195.00,2014-02-26
18000053,A2 DOMINION LONDON LTD,544076,HSG Grants to Registered Providers,1900019224,45000.00,2014-02-03
18000010,NOTTING HILL HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019324,44372.00,2014-02-27
10017198,MOPAC,542351,Internal Audit Fees,5108063714,44291.75,2014-02-26
10017198,MOPAC,542351,Internal Audit Fees,5108063724,44291.75,2014-02-26
10017198,MOPAC,542351,Internal Audit Fees,5108072412,44291.75,2014-02-26
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5108013589,43073.50,2014-02-07
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5108074899,42018.60,2014-02-26
10022773,ARK UK PROGRAMMES,544075,Grants to External Organisations,5107997722,40800.00,2014-02-27
15500080,LONDON BOROUGH OF HOUNSLOW,544075,Grants to External Organisations,5108066261,39877.48,2014-02-26
10007901,OVE ARUP & PARTNERS LTD,542000,Management & Support Consultancy,5108063406,38967.22,2014-02-26
10019301,THAMES REACH,544075,Grants to External Organisations,5108067648,38500.00,2014-02-26
10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5107873855,37791.46,2014-02-20
10019301,THAMES REACH,544075,Grants to External Organisations,5108067653,37405.00,2014-02-26
10007005,LONDON BOROUGH OF SUTTON,544075,Grants to External Organisations,5108067474,35981.00,2014-02-26
10016942,IDOX,533100,Publications & Periodicals,5108045761,35811.50,2014-02-05
10001899,ERNST & YOUNG LLP,542350,Audit Fees,5108071770,35000.00,2014-02-24
18000051,VIRIDIAN HOUSING,544076,HSG Grants to Registered Providers,1900019316,33852.00,2014-02-24
14000685,CUK SECURITY SERVICES,510025,Security Services (Guards),5108073205,33605.48,2014-02-14
10020764,BROADWAY HOMELESSNESS AND SUPPORT,544075,Grants to External Organisations,5108067202,33138.00,2014-02-11
10019301,THAMES REACH,544075,Grants to External Organisations,5108065961,33076.00,2014-02-26
10020861,THE AHOY CENTRE,544075,Grants to External Organisations,5108062755,33000.00,2014-02-03
10023542,THE PRINCE'S TEACHING INSTITUTE,544075,Grants to External Organisations,5108067282,33000.00,2014-02-17
12000113,ANALYSYS MASON,542000,Management & Support Consultancy,5108067129,32172.39,2014-02-10
18000010,NOTTING HILL HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019313,31304.00,2014-02-20
15500097,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108066283,31090.79,2014-02-26
18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900019268,30000.00,2014-02-12
18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900019287,30000.00,2014-02-17
18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900019289,30000.00,2014-02-17
18000102,LB NEWHAM,544077,HSG Grants to Local Authorities,1900019310,30000.00,2014-02-19
13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5108079479,29836.08,2014-02-26
12002344,WEBCREDIBLE,540600,Marketing & Economic Research,5108062156,28700.00,2014-02-17
10001899,ERNST & YOUNG LLP,542350,Audit Fees,5108071782,28000.00,2014-02-24
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5108062415,27717.00,2014-02-12
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019218,27461.00,2014-02-03
10006588,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108066239,27271.00,2014-02-26
15050001,MORRISON UTILITY SERVICES LIMITED,544070,Miscellaneous Finance Expenses,1900001182,26602.27,2014-02-27
13002558,GOODMAN LOGISTICS DEVS (UK) LTD,542000,Management & Support Consultancy,5108056382,26187.82,2014-02-12
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019219,25653.00,2014-02-03
15500097,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108066499,25123.42,2014-02-26
10010799,TREES FOR CITIES,544075,Grants to External Organisations,5108074750,25000.00,2014-02-18
18000020,THAMES VALLEY HOUSING ASSOCIATION L,544076,HSG Grants to Registered Providers,1900019329,24668.00,2014-02-27
10022683,RSPH,544075,Grants to External Organisations,5108068112,24525.00,2014-02-10
10016694,BOW TIE,530010,Equipment Repairs & Maintenance,5108066921,24358.50,2014-02-06
10007104,LONDON BOROUGH OF ENFIELD,544075,Grants to External Organisations,5108063046,23825.84,2014-02-03
10017322,SERVOCA SECURE SOLUTIONS,510020,Security Equipment,5108072162,23172.25,2014-02-13
10023759,VETERANS AID,544075,Grants to External Organisations,5108048913,22366.74,2014-02-18
10023915,GLENTHORNE HIGH SCHOOL,544075,Grants to External Organisations,5108051493,22170.00,2014-02-19
15500097,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108066278,21754.30,2014-02-26
10023796,LAMBETH TEACHING SCHOOLS' ALLIANCE,544075,Grants to External Organisations,5108066704,21200.00,2014-02-06
15500097,LONDON BOROUGH OF CAMDEN,544075,Grants to External Organisations,5108066498,20991.26,2014-02-26
10002303,AMEC ENVIRONMENT & INFRASTRUCTURE,542001,Consultancy  Evaluation Assessment,5108067388,20422.50,2014-02-26
15500400,LONDON BOROUGH OF SOUTHWARK,544075,Grants to External Organisations,5108060289,20280.00,2014-02-19
10016907,GROUNDWORK LONDON,544075,Grants to External Organisations,5108061125,20276.48,2014-02-05
10000493,UNIVERSITY OF EAST LONDON,544075,Grants to External Organisations,5108046570,20097.00,2014-02-05
15500078,LONDON BOROUGH OF EALING,502010,Seconded Staff,5108078329,20000.00,2014-02-20
10010799,TREES FOR CITIES,544075,Grants to External Organisations,5108067606,20000.00,2014-02-07
10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5107877504,19948.69,2014-02-20
10023707,GLASGOW LIFE,540110,Marketing Exhibitions & Events,5108049744,19000.00,2014-02-05
10015034,STANDARD & POOR'S,542355,Other Professional Fees,5108054431,19000.00,2014-02-27
18000013,SANCTUARY HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019286,18215.00,2014-02-17
10016524,TRANSPORT FOR LONDON,502010,Seconded Staff,5108049543,17805.00,2014-02-05
10016524,TRANSPORT FOR LONDON,502010,Seconded Staff,5108057100,17527.00,2014-02-18
10023949,PEMBROKE COLLEGE,544075,Grants to External Organisations,5108067422,17450.00,2014-02-11
18000101,LONDON BOROUGH OF BARKING AND DAGEN,544077,HSG Grants to Local Authorities,1900019283,17250.00,2014-02-14
10016849,EXPERIENCECO,542330,Event Management Fee,5108063481,17025.00,2014-02-04
10020545,FIELD STUDIES COUNCIL,544075,Grants to External Organisations,5108077254,16621.00,2014-02-27
10023759,VETERANS AID,544075,Grants to External Organisations,5108069126,16499.93,2014-02-18
10004598,PORT OF LONDON AUTHORITY,510051,Land/Ground Rents,5108050811,16426.29,2014-02-10
10021772,SQW CONSULTING,542001,Consultancy  Evaluation Assessment,5108067819,16190.00,2014-02-07
18000010,NOTTING HILL HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019325,16000.00,2014-02-27
18000023,OCTAVIA HOUSING AND CARE,544076,HSG Grants to Registered Providers,1900019275,16000.00,2014-02-13
18000031,ORBIT HOUSING GROUP LTD,544076,HSG Grants to Registered Providers,1900019217,16000.00,2014-02-03
18000042,FAMILY MOSAIC HOUSING ASSOCIATION,544076,HSG Grants to Registered Providers,1900019244,16000.00,2014-02-07
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019220,16000.00,2014-02-03
18000045,LONDON AND QUADRANT HOUSING TRUST,544076,HSG Grants to Registered Providers,1900019221,16000.00,2014-02-03
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG Grants to Registered Providers,1900019222,16000.00,2014-02-03
18000047,PADDINGTON CHURCHES HA LTD,544076,HSG Grants to Registered Providers,1900019223,16000.00,2014-02-03
18000050,ONE HOUSING GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019288,16000.00,2014-02-17
18000053,A2 DOMINION LONDON LTD,544076,HSG Grants to Registered Providers,1900019233,16000.00,2014-02-05
13002265,ATKINS LIMITED,542000,Management & Support Consultancy,5108066330,15344.76,2014-02-26
10002527,XEROX (UK) LTD,536300,Computer Hardware,5108054786,15108.88,2014-02-14
12000241,DST OUTPUT (LONDON) LTD,540510,Publications & Publicity Material,5108051559,15000.00,2014-02-20
10021364,CANTERBURY CHRIST CHURCH UNIVERSITY,542001,Consultancy  Evaluation Assessment,5108068641,15000.00,2014-02-12
10016929,HOMELESS LINK,544075,Grants to External Organisations,5108045782,15000.00,2014-02-04
10021753,GROUNDSWELL,544075,Grants to External Organisations,5108068413,15000.00,2014-02-12
10014090,DTZ DEBENHAM TIE LEUNG,542000,Management & Support Consultancy,5108082149,15000.00,2014-02-26
10006571,LONDON BOROUGH OF  WALTHAM FOREST,544075,Grants to External Organisations,5107877507,14786.53,2014-02-20
10004230,GL HEARN PROPERTY CONSULTANTS,542000,Management & Support Consultancy,5108066653,14000.00,2014-02-07
10008226,EDENRED (UK GROUP) LTD,504500,Staff Welfare Benefits,5108080369,13981.80,2014-02-25
18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019281,13500.00,2014-02-14
18000066,EAST THAMES GROUP LIMITED,544076,HSG Grants to Registered Providers,1900019282,13500.00,2014-02-14
10016640,ALL CLEAN GROUP,510000,Building Maintenance & Repairs,5108062305,13252.50,2014-02-25
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108065887,13132.00,2014-02-07
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108060106,13048.08,2014-02-19
10022074,G4S SECURE SOLUTIONS (UK) LTD,510025,Security Services (Guards),5108073035,12803.35,2014-02-26
10022213,TROWERS & HAMLINS LLP,542300,Legal Fees,5108036799,12593.00,2014-02-10
10023080,SIRIUS,536510,Software Maintenance,5108066998,12500.00,2014-02-11
14000615,CAPITA SYMONDS LTD,542002,Consultancy-Project Management,5108066266,12326.70,2014-02-19
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5108058213,12136.47,2014-02-10
12002637,NCC GROUP SECURITY SERVICES LTD,542100,IT Consultancy,5108067253,12125.99,2014-02-24
13002088,MITIE TFM LTD (GLA),510002,Lift Maintenance,5107835575,12124.44,2014-02-10
13002088,MITIE TFM LTD (GLA),510002,Lift Maintenance,5107837778,12124.44,2014-02-10
10016524,TRANSPORT FOR LONDON,504400,Staff Medical Insurance & Treatment,5108046022,12000.00,2014-02-04
10023414,ANDREW NURNBERG ASSOC LTD,544075,Grants to External Organisations,5107949297,11956.59,2014-02-28
10022324,CLIMATE ENERGY SERVICES LTD,542000,Management & Support Consultancy,5108065887,11375.00,2014-02-07
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5108062987,11251.33,2014-02-26
10016907,GROUNDWORK LONDON,544075,Grants to External Organisations,5108061123,11000.00,2014-02-05
10017690,MEDIAEDGE:CIA UK LTD,540700,Public Affairs & Media Relations,5108051716,10984.97,2014-02-24
10019924,YOUTHFORCE LTD,544075,Grants to External Organisations,5108062649,10700.00,2014-02-03
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5108061405,10661.00,2014-02-24
10021274,LOCAL DATA COMPANY,533100,Publications & Periodicals,5108063559,10500.00,2014-02-25
10016849,EXPERIENCECO,540110,Marketing Exhibitions & Events,5108077530,10242.00,2014-02-19
10023751,CJG ENVIRONMENTAL MANAGEMENT,542001,Consultancy  Evaluation Assessment,5108067810,10000.00,2014-02-07
10021535,FOUNDATION FOR COMMUNITY DANCE,544075,Grants to External Organisations,5108051687,10000.00,2014-02-04
10023856,THE COMPTON SCHOOL,544075,Grants to External Organisations,5108061947,9920.00,2014-02-18
10007129,ESRI (UK) LIMITED,533100,Publications & Periodicals,5108055652,9790.00,2014-02-07
10017736,WYG MANAGEMENT SERVICES,542000,Management & Support Consultancy,5108057241,9650.00,2014-02-24
10016907,GROUNDWORK LONDON,544075,Grants to External Organisations,5108061536,9596.00,2014-02-25
10023919,RIDGEWAY PRIMARY SCHOOL,544075,Grants to External Organisations,5108072547,9512.00,2014-02-18
10008692,PILLAR SOLUTIONS LIMITED,536510,Software Maintenance,5108060526,9120.00,2014-02-18
10017232,NORLAND MANAGED SERVICES LIMITED,530000,Furniture & Equipment,5108046169,9058.29,2014-02-07
10020261,GREATER LONDON VOLUNTEERING,542355,Other Professional Fees,5108038743,9000.00,2014-02-03
16001069,KUNSTGIESSEREI ST.GALLEN AG,540110,Marketing Exhibitions & Events,5108060824,8800.00,2014-02-13
13000367,VEOLIA ES (UK) PLC,510010,Property Management Fees,5108079545,8697.90,2014-02-26
10007004,PRICEWATERHOUSECOOPERS LLP,542000,Management & Support Consultancy,5108058035,8616.00,2014-02-12
10020654,S&J CONSULTING LIMITED,542000,Management & Support Consultancy,5108061102,8437.50,2014-02-07
10013803,BUREAU VERITAS UK LTD,542000,Management & Support Consultancy,5108017293,8266.67,2014-02-07
10005471,GLENNY,542000,Management & Support Consultancy,5108066512,8237.50,2014-02-12
10000221,AECOM LIMITED,542000,Management & Support Consultancy,5108062685,8075.40,2014-02-05
10023503,BEST PRACTICE NETWORK LTD,542001,Consultancy  Evaluation Assessment,5108045592,8057.00,2014-02-04
10023871,CREATE AND SUSTAIN LTD,530010,Equipment Repairs & Maintenance,5108066233,8000.00,2014-02-05
10016938,ICM RESEARCH LIMITED,540600,Marketing & Economic Research,5108060853,8000.00,2014-02-12
10006037,HALCROW GROUP LIMITED,542000,Management & Support Consultancy,5108051401,7977.19,2014-02-10
10023154,FLUID,542002,Consultancy-Project Management,5108066758,7743.00,2014-02-06
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5108050973,7631.25,2014-02-11
10021656,NYMAD LIMITED,536510,Software Maintenance,5108067761,7500.00,2014-02-14
12002344,WEBCREDIBLE,540600,Marketing & Economic Research,5108037772,7400.00,2014-02-17
13002583,OSBORNE ENERGY LTD,550010,Contracted Services Buildings,5108065855,7311.00,2014-02-06
10000233,DOTTED EYES,533100,Publications & Periodicals,5108052323,6750.00,2014-02-04
10015602,KEMSLEY LLP,540600,Marketing & Economic Research,5108063824,6630.00,2014-02-05
10001984,TURNER & TOWNSEND PROJECT MAGAG,542000,Management & Support Consultancy,5108063471,6545.00,2014-02-19
10022064,PRECISE MEDIA MONITORING LTD,540700,Public Affairs & Media Relations,5108052733,6525.94,2014-02-14
16000696,BLOOMBERG LP,543000,Corporate Subscriptions,5108056470,6511.42,2014-02-06
11000180,CORONA ENERGY RETAIL 4 LTD,510200,Gas,1900019284,6274.09,2014-02-27
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108065887,6056.40,2014-02-07
10023744,TREES AND DESIGN ACTION GROUP,544075,Grants to External Organisations,5108072571,6000.00,2014-02-18
13002265,ATKINS LIMITED,542000,Management & Support Consultancy,5108057485,5840.20,2014-02-26
10022429,QUOD LIMITED,542000,Management & Support Consultancy,5108066509,5625.00,2014-02-06
10000722,AXON SOLUTIONS LTD,542320,Shared Services Fees,5108056769,5550.00,2014-02-19
10016797,DBR (LONDON) LIMITED,510000,Building Maintenance & Repairs,5108062050,5548.64,2014-02-04
10013803,BUREAU VERITAS UK LTD,542000,Management & Support Consultancy,5108061412,5533.33,2014-02-24
10022416,SAVILLS (L&P) LTD,542000,Management & Support Consultancy,5108055837,5500.00,2014-02-12
10022324,CLIMATE ENERGY SERVICES LTD,550010,Contracted Services Buildings,5108065887,5450.76,2014-02-07
15500080,LONDON BOROUGH OF HOUNSLOW,544075,Grants to External Organisations,5108066263,5314.00,2014-02-26
10015889,REWARD GATEWAY (UK) LTD,504500,Staff Welfare Benefits,5108077340,5275.00,2014-02-19
10022210,PROFILE SECURITY SERVICES LTD,510025,Security Services (Guards),5108068523,5252.60,2014-02-26
10021725,CYNERGIN,542355,Other Professional Fees,5108060644,5225.00,2014-02-12
10003568,"SQUIRE, SANDERS & DEMPSEY (UK) LLP",542300,Legal Fees,5108055975,5176.55,2014-02-04
10020702,ROCKET SCIENCE UK LTD,542002,Consultancy-Project Management,5108067858,5119.77,2014-02-20
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5108063681,5092.17,2014-02-19
12000158,AECOM LIMITED,542000,Management & Support Consultancy,5108057851,5045.00,2014-02-07
10002110,BNP PARIBAS REAL ESTATE UK,542001,Consultancy  Evaluation Assessment,5108072138,5000.00,2014-02-19
10024034,NEW MEDIA PROJECTS LTD,542355,Other Professional Fees,5108072727,5000.00,2014-02-21
10003324,CIRIA,544075,Grants to External Organisations,5108082687,5000.00,2014-02-27
10009989,SADLER'S WELLS LTD,544075,Grants to External Organisations,5108083699,5000.00,2014-02-28
10022715,JEWISH LEADERSHIP COUNCIL,544075,Grants to External Organisations,5108062422,5000.00,2014-02-13
10023827,PADDINGTON WATERSIDE PARTNERSHIP,544075,Grants to External Organisations,5108077850,5000.00,2014-02-25
10017245,OCS CATERING,531010,Caterers Service Charges,5108071501,4974.40,2014-02-12
10004788,TRADE WINDS,540510,Publications & Publicity Material,5108032914,4885.00,2014-02-07
10023080,SIRIUS,540600,Marketing & Economic Research,5108062033,4865.00,2014-02-21
10002789,GVA GRIMLEY LTD,510010,Property Management Fees,5108060898,4762.50,2014-02-19
13002583,OSBORNE ENERGY LTD,550010,Contracted Services Buildings,5108065860,4759.36,2014-02-06
10023727,THIRTEEN DESIGN LTD,540050,Marketing Services,5108067219,4720.00,2014-02-06
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108062440,4690.53,2014-02-26
10017232,NORLAND MANAGED SERVICES LIMITED,510000,Building Maintenance & Repairs,5108072150,4677.90,2014-02-26
15500080,LONDON BOROUGH OF HOUNSLOW,544075,Grants to External Organisations,5108066408,4525.00,2014-02-26
10013803,BUREAU VERITAS UK LTD,542000,Management & Support Consultancy,5108019604,4360.00,2014-02-07
10002303,AMEC ENVIRONMENT & INFRASTRUCTURE,542001,Consultancy  Evaluation Assessment,5108067387,4319.00,2014-02-26
10017245,OCS CATERING,531010,Caterers Service Charges,5108079402,4309.10,2014-02-25
10023080,SIRIUS,540050,Marketing Services,5108067376,4200.00,2014-02-21
10003568,"SQUIRE, SANDERS & DEMPSEY (UK) LLP",542000,Management & Support Consultancy,5108060550,4063.00,2014-02-19
10021969,URBAN DESIGN LONDON,533100,Publications & Periodicals,5108063591,4000.00,2014-02-17
10023955,JULIE MCQUEEN,542355,Other Professional Fees,5108068138,4000.00,2014-02-25
10020861,THE AHOY CENTRE,544075,Grants to External Organisations,5108062758,4000.00,2014-02-11
10021869,STOCKLEY,542060,Planning & Development Consultancy,5108046719,4000.00,2014-02-13
10013803,BUREAU VERITAS UK LTD,542000,Management & Support Consultancy,5107959821,3975.00,2014-02-07
10020278,SLR CONSULTING LIMITED,542001,Consultancy  Evaluation Assessment,5108046642,3750.00,2014-02-12
14000615,CAPITA SYMONDS LTD,542000,Management & Support Consultancy,5108042267,3727.57,2014-02-11
10017158,VAN VYNCK ENVIRONMENTAL SERVICES,510000,Building Maintenance & Repairs,5108066006,3720.00,2014-02-07
15500355,LONDON BOROUGH OF LAMBETH,544075,Grants to External Organisations,5108055649,3687.95,2014-02-05
10020189,URBAN BEINGS LIMITED,542000,Management & Support Consultancy,5108052356,3663.63,2014-02-03
10017245,OCS CATERING,531010,Caterers Service Charges,5108062906,3604.87,2014-02-03
10004830,DTZ,510010,Property Management Fees,5108071352,3600.00,2014-02-12
10016524,TRANSPORT FOR LONDON,542320,Shared Services Fees,5108062875,3570.00,2014-02-26
10020766,EUROPA,542002,Consultancy-Project Management,5108066655,3500.00,2014-02-11
10020365,THE CONSERVATION VOLUNTEERS,544075,Grants to External Organisations,5108068507,3500.00,2014-02-28
10017736,WYG MANAGEMENT SERVICES,510630,Health & Safety Pest Control,5108044598,3464.67,2014-02-03
10022429,QUOD LIMITED,542000,Management & Support Consultancy,5108066507,3250.00,2014-02-06
10017245,OCS CATERING,531010,Caterers Service Charges,5108079522,3175.80,2014-02-25
10004455,BERWIN LEIGHTON PAISNER,587015,Disposal Fees - Legal,5108068065,3100.00,2014-02-26
10013203,SOUTHWARK CATHEDRAL (CONFERENCING),540110,Marketing Exhibitions & Events,5108071435,3088.00,2014-02-12
13002558,GOODMAN LOGISTICS DEVS (UK) LTD,542000,Management & Support Consultancy,5108067468,3081.74,2014-02-07
10023831,SOUTHBANK CENTRE ENTERPRISES LTD,540110,Marketing Exhibitions & Events,5108051895,3080.00,2014-02-27
10022429,QUOD LIMITED,542000,Management & Support Consultancy,5108066510,3030.00,2014-02-06
10023559,DIGIPRINT CHRISTMAS,533000,Printing,5108038595,3027.50,2014-02-04
10013033,EDEN CATERERS LTD,531010,Caterers Service Charges,5108068050,3000.00,2014-02-10
10023407,CARNALL FARRAR,542000,Management & Support Consultancy,5108067448,3000.00,2014-02-07
10023832,BAXTER AND BAILEY,542051,Consultancy-Commissioned Report,5108062691,3000.00,2014-02-06
