,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,506.21,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1175.90,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,646.07,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,1311.38,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,3212.77,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,2381.09,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,3601.56,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Corporate Services,NPOWER NORTHERN FINANCE,611.71,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Corporate Services,SAFE ESTATES SERVICES LTD,1218.80,"RENTS, WAYLEAVES (NON VAT)"
INSERTED DETAIL,,Corporate Services,Corporate Services,STOREYS:SSP,1829.76,NON-DOMESTIC RATES
INSERTED DETAIL,,Corporate Services,Corporate Services,STOREYS:SSP,501.00,RENT OF FACILITIES
INSERTED DETAIL,,Corporate Services,Corporate Services,STOREYS:SSP,41558.08,RENT OF FACILITIES
INSERTED DETAIL,,Corporate Services,Corporate Services,STOREYS:SSP,837.30,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Corporate Services,STOREYS:SSP,818.22,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Corporate Services,STOREYS:SSP,2064.94,PREMISES INSURANCE
INSERTED DETAIL,,Corporate Services,Corporate Services,STOREYS:SSP,1751.55,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Corporate Services,STOREYS:SSP,1396.42,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Corporate Services,STOREYS:SSP,42887.75,RENT OF FACILITIES
INSERTED DETAIL,,Corporate Services,Corporate Services,TABS RECRUITMENT,1594.44,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Corporate Services,Corporate Services,TABS RECRUITMENT,2312.08,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Corporate Services,Director,CHRYSTAL CONSULTING,3700.06,LEASING CHARGES
INSERTED DETAIL,,Corporate Services,Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,1200.00,COUNSELLING RECHARGE
INSERTED DETAIL,,Corporate Services,Human Resources,ALLIANCE PSYCHOLOGICAL SERVICES,1250.00,COUNSELLING RECHARGE
INSERTED DETAIL,,Corporate Services,Human Resources,BODY 2 FIT LTD,2320.00,PHYSIOTHERAPY RECHARGE
INSERTED DETAIL,,Corporate Services,Human Resources,BODY 2 FIT LTD,2020.00,PHYSIOTHERAPY RECHARGE
INSERTED DETAIL,,Corporate Services,Human Resources,CRIMINAL RECORDS BUREAU,2412.00,CRB CHECKS
INSERTED DETAIL,,Corporate Services,Human Resources,CRIMINAL RECORDS BUREAU,2016.00,CRB CHECKS
INSERTED DETAIL,,Corporate Services,Human Resources,MEDACS HEALTHCARE PLC,8502.84,MEDICAL
INSERTED DETAIL,,Corporate Services,Human Resources,MR CASPAR GLYN,1100.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Corporate Services,Human Resources,REED BUSINESS INFORMATION LTD,7165.00,EMPLOYEE TRAINING COURSE COSTS
INSERTED DETAIL,,Corporate Services,Human Resources,SYD STRIKE TRAINING SOLUTIONS,500.00,EMPLOYEE TRAINING COURSE COSTS
INSERTED DETAIL,,Corporate Services,Human Resources,UNITE LTD,570.00,COUNSELLING RECHARGE
INSERTED DETAIL,,Corporate Services,ICT & Printing,BT TELEPHONE PAYMENT CENTRE,30685.70,TELEPHONE COSTS
INSERTED DETAIL,,Corporate Services,ICT & Printing,OPAL,1038.50,TELEPHONE COSTS
INSERTED DETAIL,,Corporate Services,ICT & Printing,SIEMENS ENTERPRISE COMMUNICATIONS LTD,16253.88,EQUIPMENT
INSERTED DETAIL,,Corporate Services,ICT & Printing,VIRGIN MEDIA BUSINESS LIMITED,653.21,TELEPHONE COSTS
INSERTED DETAIL,,Corporate Services,Legal & Democratic,ADT FIRE & SECURITY PLC,1120.00,DLO RECHARGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,CDC RESPOND,3280.00,ICT SOFTWARE PURCHASE
INSERTED DETAIL,,Corporate Services,Legal & Democratic,CHRYSTAL CONSULTING,1999.94,LEASING CHARGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,GENERAL COUNCIL OF THE BAR,882.00,SUBSCRIPTIONS
INSERTED DETAIL,,Corporate Services,Legal & Democratic,ILC LEASING LTD,1998.23,LEASING CHARGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,LAGAN TECHNOLOGIES LTD,660.00,EMPLOYEE TRAINING COURSE COSTS
INSERTED DETAIL,,Corporate Services,Legal & Democratic,LAGAN TECHNOLOGIES LTD,2640.00,EMPLOYEE TRAINING COURSE COSTS
INSERTED DETAIL,,Corporate Services,Legal & Democratic,LAGAN TECHNOLOGIES LTD,27060.00,Other Supplies & Services
INSERTED DETAIL,,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1279.46,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1443.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1655.75,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1554.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1517.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Corporate Services,Legal & Democratic,MICHAEL PAGE INTERNATIONAL,1810.04,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Corporate Services,Legal & Democratic,NCC SERVICES LIMITED,795.00,ICT SOFTWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Corporate Services,Legal & Democratic,NCC SERVICES LIMITED,795.00,ICT HARDWARE PURCHASE
INSERTED DETAIL,,Corporate Services,Legal & Democratic,NDL-METASCYBE LIMITED,4361.00,ICT SOFTWARE PURCHASE
INSERTED DETAIL,,Corporate Services,Legal & Democratic,NEIL COOKSON,1167.50,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Corporate Services,Legal & Democratic,NEIL COOKSON,669.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Corporate Services,Legal & Democratic,NEOPOST FINANCE LTD (LEASE),627.74,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,PAKFLATT GROUP,1670.00,EQUIPMENT
INSERTED DETAIL,,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1548.59,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1989.16,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1000.00,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1035.77,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1694.26,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,ROYAL MAIL NORTH EAST,1291.38,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,SIEMENS ENTERPRISE COMMUNICATIONS LTD,12078.84,LEASING CHARGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,SWEET & MAXWELL LTD,532.00,SUBSCRIPTIONS
INSERTED DETAIL,,Corporate Services,Legal & Democratic,SWEET & MAXWELL LTD,579.85,SUBSCRIPTIONS
INSERTED DETAIL,,Corporate Services,Legal & Democratic,SWEET & MAXWELL LTD,1546.00,SUBSCRIPTIONS
INSERTED DETAIL,,Corporate Services,Legal & Democratic,THE NATIONAL ASSOC OF COUNCILLORS,1600.00,MEMBER TRAINING COURSE COSTS
INSERTED DETAIL,,Corporate Services,Legal & Democratic,TNT POST LTD,548.29,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,TNT POST LTD,1506.13,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,TNT POST LTD,875.43,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,TNT POST LTD,1380.25,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,TNT POST LTD,2289.62,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,TNT POST LTD,1541.70,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,TNT POST LTD,1899.27,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,TNT POST LTD,1609.23,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,TNT POST LTD,777.73,POSTAGES
INSERTED DETAIL,,Corporate Services,Legal & Democratic,WATERSTONS,2885.00,Other Supplies & Services
INSERTED DETAIL,,Corporate Services,Legal & Democratic,WATERSTONS,1925.00,ICT HARDWARE PURCHASE
INSERTED DETAIL,,Corporate Services,Legal & Democratic,WATERSTONS,1650.00,ICT HARDWARE PURCHASE
INSERTED DETAIL,,Corporate Services,Legal & Democratic,WATERSTONS,1785.00,ICT HARDWARE PURCHASE
INSERTED DETAIL,,Corporate Services,Legal & Democratic,WATERSTONS,2686.00,Other Supplies & Services
INSERTED DETAIL,,Corporate Services,Legal & Democratic,XPRESS SOFTWARE SOLUTIONS LTD,5000.00,ICT HARDWARE PURCHASE
INSERTED DETAIL,,Corporate Services,Public Protection,BEMROSE BOOTH LTD,1083.75,STATIONERY
INSERTED DETAIL,,Corporate Services,Public Protection,BEMROSE BOOTH LTD,815.00,STATIONERY
INSERTED DETAIL,,Corporate Services,Public Protection,CASELLA ETI,4451.00,EQUIPMENT
INSERTED DETAIL,,Corporate Services,Public Protection,CRIMINAL RECORDS BUREAU,1080.00,FEES & CHARGES GENERAL (OUTSIDE SCOPE VAT)
INSERTED DETAIL,,Corporate Services,Public Protection,CRIMINAL RECORDS BUREAU,648.00,FEES & CHARGES GENERAL (OUTSIDE SCOPE VAT)
INSERTED DETAIL,,Corporate Services,Public Protection,EAST RIDING OF YORKSHIRE COUNCIL,1436.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Corporate Services,Public Protection,JASPER HOLDINGS LIMITED,3397.58,PREMISES INSURANCE
INSERTED DETAIL,,Corporate Services,Public Protection,KONICA EAST DIRECT LTD,586.53,Other Supplies & Services
INSERTED DETAIL,,Corporate Services,Public Protection,LIBERTY SERVICES,1426.00,PRINTING
INSERTED DETAIL,,Corporate Services,Public Protection,NORTHUMBRIAN WATER,2334.00,WATER CHARGES
INSERTED DETAIL,,Corporate Services,Public Protection,NORTHUMBRIAN WATER,2334.00,WATER CHARGES
INSERTED DETAIL,,Corporate Services,Public Protection,NORTHUMBRIAN WATER,578.38,WATER CHARGES
INSERTED DETAIL,,Corporate Services,Public Protection,NORTHUMBRIAN WATER,574.02,WATER CHARGES
INSERTED DETAIL,,Corporate Services,Public Protection,NPOWER NORTHERN FINANCE,1114.00,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Public Protection,NPOWER NORTHERN LTD,1114.00,ELECTRICITY
INSERTED DETAIL,,Corporate Services,Public Protection,NSL LIMITED,3623.13,SECURITY SERVICES
INSERTED DETAIL,,Corporate Services,Public Protection,SDS PROPERTY,5179.83,*DO NOT USE* - use 4036 - was REPROGRAPHICS
INSERTED DETAIL,,Corporate Services,Public Protection,THE ENVIRONMENTAL PROTECTION GROUP LIMITED,500.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Corporate Services,Public Protection,TSI LTD,6106.00,TELEPHONE COSTS
INSERTED DETAIL,,Corporate Services,Public Protection,VERRUS,531.02,MAINTENANCE AGREEMENTS - OTHER
INSERTED DETAIL,,Community Services,Adult Social Care and Health,ADULT PLACEMENT SERVICES T/A AVALON,6116.32,Adult Placement Schemes
INSERTED DETAIL,,Community Services,Adult Social Care and Health,AGE CONCERN DARLINGTON,19170.00,Day Care - Private Contractors
INSERTED DETAIL,,Community Services,Adult Social Care and Health,AGE CONCERN DARLINGTON,8530.44,PRIVATE CONTRACTORS
INSERTED DETAIL,,Community Services,Adult Social Care and Health,AGE CONCERN DARLINGTON,19170.00,Day Care - Private Contractors
INSERTED DETAIL,,Community Services,Adult Social Care and Health,AGE CONCERN DARLINGTON,2170.81,PRIVATE CONTRACTORS
INSERTED DETAIL,,Community Services,Adult Social Care and Health,AMARNA HOUSE CARE CENTRE,1548.60,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,AMARNA HOUSE CARE CENTRE,1548.60,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,ANNE CHARLTON LODGE,2490.04,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,ASCOT CARE (NORTH EAST) LTD,35721.00,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,ASCOT CARE (NORTH EAST) LTD,1764.00,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BENFIELD HALL CARE HOME,1771.92,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BENFIELD HALL CARE HOME,1771.92,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BEST OF CARE LIMITED,2318.25,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BEST OF CARE LIMITED,781.00,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BETHANY HOUSE CHRISTIAN NURSING HOME,1851.24,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BLUECARE,810.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BLUECARE,796.50,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BLUECARE,756.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BLUECARE,810.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BLUECARE,810.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BROADACRES HOUSING ASSOC. LTD,10238.35,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BROADACRES HOUSING ASSOC. LTD,2224.44,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BT TELEPHONE PAYMENT CENTRE,734.36,TELEPHONE COSTS
INSERTED DETAIL,,Community Services,Adult Social Care and Health,BUDDI,1490.00,EQUIPMENT
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CARE CONCERN (DARLINGTON) LTD,12825.40,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CARE CONCERN (DARLINGTON) LTD,52730.99,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CARE CONCERN (DARLINGTON) LTD,13034.41,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CARE QUALITY COMMISSION,621.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CARE QUALITY COMMISSION,1242.00,COMMISSIONS & OTHER SERVICES
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CARE UK,5274.97,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CARE UK,745.08,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CARE UK,14887.52,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CARELINE LIFESTYLES,500.00,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CARESTREAM LIMITED (in administration),3995.42,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CARESTREAM LIMITED (in administration),5520.00,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CARESTREAM LIMITED (in administration),5888.00,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CARESTREAM LIMITED (in administration),3049.14,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CAREWATCH (DRS),8896.68,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),3488.00,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),1630.97,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),1704.00,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),13489.43,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),17120.00,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),3488.00,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),1704.00,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CEDAR LODGE NURSING HOME(ST GEORGE HALL),9128.57,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CORNERSTONE LTD (RESIDENTIAL CARE),6377.84,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CORNERSTONE LTD (RESIDENTIAL CARE),6254.44,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,COURTADE HOME CARE,1323.60,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CRAIGMORE HOUSE,2175.80,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,CREATIVE SUPPORT LIMITED,729.30,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DALBY VIEW,3680.00,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DALBY VIEW,3680.00,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DARLINGTON ASSOCIATION ON DISABILITY LTD,13114.75,PRIVATE CONTRACTORS
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DARLINGTON ASSOCIATION ON DISABILITY LTD,5274.00,PRIVATE CONTRACTORS
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DARLINGTON ASSOCIATION ON DISABILITY LTD,18388.75,PRIVATE CONTRACTORS
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DARLINGTON MIND,29440.34,PRIVATE CONTRACTORS
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DARLINGTON PRIMARY CARE TRUST,5350.02,Residential
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DARLINGTON SUPPORTED HOUSING,1476.00,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DARLINGTON SUPPORTED HOUSING,3099.60,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DIMENSIONS (UK) LTD,19595.83,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DIMENSIONS (UK) LTD,118185.68,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DIRECT CARE CO-OPERATIVE LTD,594.05,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DIRECT CARE CO-OPERATIVE LTD,7282.91,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DIRECT CARE CO-OPERATIVE LTD,2947.36,Home Care - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DOLPHIN PROP CO LTD (HOLLYLODGE),1818.84,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.80,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DURHAM CARELINE LTD,3978.80,Nursing - Private Contractor
INSERTED DETAIL,,Community Services,Adult Social Care and Health,DURHAM TEES VALLEY COMMUNICATIONS,510.00,EQUIPMENT
INSERTED DETAIL,,Community Services,Adult Social Care and Health,EASTBOURNE NURSING HOME,3152.00,Residential
