,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Resources Group,Transformation,COMBINED POWER (SOUTH) LTD,2331.82,Electricity
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,3159.67,Gas
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,59842.31,Gas
INSERTED DETAIL,,Resources Group,Transformation,DALE POWER SOLUTIONS PLC,745.25,Repairs - Mechanical
INSERTED DETAIL,,Resources Group,Transformation,DALE POWER SOLUTIONS PLC,600.15,Repairs - Electrical
INSERTED DETAIL,,Resources Group,Transformation,ELECTRONIC SECURITY SOLUTIONS LTD,1146.82,Repairs - Fire Alarms
INSERTED DETAIL,,Resources Group,Transformation,GUARDIAN ELECTRICAL SOLUTIONS,500.00,Cyclical - Electrical Installation Test
INSERTED DETAIL,,Resources Group,Transformation,GUARDIAN ELECTRICAL SOLUTIONS,800.00,Cyclical - Electrical Installation Test
INSERTED DETAIL,,Resources Group,Transformation,GUARDIAN ELECTRICAL SOLUTIONS,1990.00,Cyclical - Electrical Installation Test
INSERTED DETAIL,,Resources Group,Transformation,LIDDLE DOORS LTD,675.00,Repairs - Door Entry System
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,1171.44,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,2133.91,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,2492.97,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,1438.85,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,3064.58,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,3191.24,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,1366.83,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,596.08,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,2641.55,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,5667.05,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,37436.48,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN LTD,930.00,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN LTD,2160.00,Electricity
INSERTED DETAIL,,Resources Group,Transformation,PETERLEE FIRE COMPANY LTD,1895.62,Repairs - Fire Fighting Equipment
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,540.00,Equipment
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,886.70,Removal Costs - Staff Moves
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,576.00,Removal Costs - Staff Moves
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1054.00,Removal Costs - Staff Moves
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,765.00,Removal Costs - Staff Moves
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,2793.00,Equipment
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,984.00,Removal Costs - Staff Moves
INSERTED DETAIL,,Resources Group,Transformation,STOREYS EDWARD SYMMONDS,763.26,Rent Of Facilities
INSERTED DETAIL,,Resources Group,Transformation,STOREYS EDWARD SYMMONDS,796.49,Electricity
INSERTED DETAIL,,Resources Group,Transformation,STOREYS EDWARD SYMMONDS,532.43,Gas
INSERTED DETAIL,,Resources Group,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,819.81,Other Consumables
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,618.17,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,911.15,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Building Design Services,SPACEWORKS,2909.45,Consultancy Fees
INSERTED DETAIL,,Place,Building Design Services,SPACEWORKS,2603.48,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Building Design Services,SPACEWORKS,745.40,Consultancy Fees
INSERTED DETAIL,,Place,Economic Regeneration,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3138.22,Grants
INSERTED DETAIL,,Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,8492.00,Equipment
INSERTED DETAIL,,Place,Commercial Services,HULLEYS,539.89,Catering Provisions
INSERTED DETAIL,,Place,Commercial Services,LOCAL MAP CO LTD,1000.00,Marketing & Advertising
INSERTED DETAIL,,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,819.96,Bar Provisions For Resale
INSERTED DETAIL,,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,2002.09,Bar Provisions For Resale
INSERTED DETAIL,,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,904.48,Bar Provisions For Resale
INSERTED DETAIL,,Place,Commercial Services,NABMA,795.00,Subscriptions
INSERTED DETAIL,,Place,Commercial Services,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,612.00,Marketing & Advertising
INSERTED DETAIL,,Place,Commercial Services,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,612.00,Marketing & Advertising
INSERTED DETAIL,,Place,Commercial Services,STOBBS WHOLESALERS,701.47,Catering Provisions
INSERTED DETAIL,,Place,Culture,ACORN DAIRY,552.04,Catering Provisions
INSERTED DETAIL,,Place,Culture,ADAM NIX,959.65,Production Costs
INSERTED DETAIL,,Place,Culture,ALAN FAIRBAIRN MARQUEE HIRE LIMITED,650.00,Production Costs
INSERTED DETAIL,,Place,Culture,ALAN FIELD ASSOCIATES,5496.04,Artist Payments
INSERTED DETAIL,,Place,Culture,AMATEUR SWIMMING ASSOCIATION,4861.95,Items For Resale
INSERTED DETAIL,,Place,Culture,ARTISTES INTERNATIONAL MANAGEMENT,6881.60,Artist Payments
INSERTED DETAIL,,Place,Culture,ARTISTES INTERNATIONAL MANAGEMENT,5045.31,Artist Payments
INSERTED DETAIL,,Place,Culture,ASKEWS & HOLTS LIBRARY SERVICES LTD,740.00,Books
INSERTED DETAIL,,Place,Culture,AUTOBAR VENDING SERVICES LTD,790.28,Catering Provisions
INSERTED DETAIL,,Place,Culture,AXIELL LIMITED,1570.00,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,Culture,BATLEYS LTD,711.01,Catering Provisions
INSERTED DETAIL,,Place,Culture,BATLEYS LTD,687.33,Catering Provisions
INSERTED DETAIL,,Place,Culture,BATLEYS LTD,510.39,Catering Provisions
INSERTED DETAIL,,Place,Culture,BILL KENWRIGHT LTD,18253.43,Artist Payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,1980.00,Artist Payments
INSERTED DETAIL,,Place,Culture,COURTNEY PINE TRUST ACCOUNT,3000.00,Artist Payments
INSERTED DETAIL,,Place,Culture,DEBBIE WAISTELL,1260.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Culture,DEREK BLOCK PROMOTIONS LTD,2354.41,Artist Payments
INSERTED DETAIL,,Place,Culture,DEREK BLOCK PROMOTIONS LTD,7000.00,Artist Payments
INSERTED DETAIL,,Place,Culture,EASBY FLOORING LTD,1070.67,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Culture,EEMITS COMMUNICATIONS LTD,705.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,ENCHANTED ENTERTAINMENT LTD,11890.92,Artist Payments
INSERTED DETAIL,,Place,Culture,ENTERTAINMENT TRADE MGT (AGENCIES)LTD,6750.00,Artist Payments
INSERTED DETAIL,,Place,Culture,FRANCES CONNOLLY,740.00,Artist Payments
INSERTED DETAIL,,Place,Culture,GAFFEY TECHNICAL SERVICES LTD,531.18,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Culture,HOPWELLS LIMITED,574.06,Catering Provisions
INSERTED DETAIL,,Place,Culture,HOPWELLS LIMITED,615.11,Catering Provisions
INSERTED DETAIL,,Place,Culture,HOPWELLS LIMITED,700.22,Catering Provisions
INSERTED DETAIL,,Place,Culture,HOPWELLS LIMITED,638.30,Catering Provisions
INSERTED DETAIL,,Place,Culture,JALNA CONSTRUCTION LTD,2000.00,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Culture,JANE MCDONALD LIMITED,15224.38,Artist Payments
INSERTED DETAIL,,Place,Culture,LESTER JAMES PRODUCTIONS LTD,10176.55,Artist Payments
INSERTED DETAIL,,Place,Culture,LLOYDS BRITISH TESTING CO LTD,610.00,Routine Maintenance
INSERTED DETAIL,,Place,Culture,LYTESTREAM ELECTRICAL CONTRACTORS,995.91,Equipment
INSERTED DETAIL,,Place,Culture,MAINTEL HOLDINGS PLC,1290.58,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Place,Culture,MATTHEW CLARK WHOLESALE LTD,611.69,Bar Provisions For Resale
INSERTED DETAIL,,Place,Culture,MATTHEW CLARK WHOLESALE LTD,637.79,Bar Provisions For Resale
INSERTED DETAIL,,Place,Culture,NO THIRD ENTERTAINMENTS LLP,14599.11,Artist Payments
INSERTED DETAIL,,Place,Culture,NORTH TEES & HARTLEPOOL NHS F TRUST,638.72,Chemicals
INSERTED DETAIL,,Place,Culture,PETRA LLOYD,1140.00,Artist Payments
INSERTED DETAIL,,Place,Culture,PREMIER TRAFFIC MANAGEMENT,700.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,PROMOACTIVE,1840.00,Equipment
INSERTED DETAIL,,Place,Culture,RAYMOND GUBBAY LTD,55267.78,Artist Payments
INSERTED DETAIL,,Place,Culture,RAYMOND GUBBAY LTD,2576.50,Programme Sales Paid To Others
INSERTED DETAIL,,Place,Culture,RMS RECRUITMENT,604.18,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Culture,RMS RECRUITMENT,508.69,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Culture,RMS RECRUITMENT,559.77,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Culture,SHOWDOWN MUSIC LTD,7700.96,Artist Payments
INSERTED DETAIL,,Place,Culture,SPORT SYSTEMS LIMITED,793.16,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,STOBBS WHOLESALERS,517.76,Catering Provisions
INSERTED DETAIL,,Place,Culture,STOBBS WHOLESALERS,653.52,Catering Provisions
INSERTED DETAIL,,Place,Culture,TAG TEAMWEAR LIMITED,3609.60,Ppe Clothing & Equipment
INSERTED DETAIL,,Place,Culture,THE SYD LAWRENCE ORCHESTRA,3706.95,Artist Payments
INSERTED DETAIL,,Place,Culture,THEORY BRANDING AGENCY LIMITED,2932.14,Marketing & Advertising
INSERTED DETAIL,,Place,Culture,TIME BANDITS,1000.00,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Culture,VIGLEN LTD,734.00,Ict Hardware Purchase
INSERTED DETAIL,,Place,Culture,WYLAM BREWERY LTD,507.42,Items For Resale
INSERTED DETAIL,,Place,DLO Services,ACCESS HIRE NATIONWIDE LTD,1320.00,Vehicle Hire
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,500.28,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,ALU-FIX,3464.30,Repairs - Building Fabric
INSERTED DETAIL,,Place,DLO Services,ALU-FIX,3244.30,Repairs - Building Fabric
INSERTED DETAIL,,Place,DLO Services,ASPECT CONTRACTS LTD,850.00,Equipment
INSERTED DETAIL,,Place,DLO Services,ASPECT CONTRACTS LTD,850.00,Equipment
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,1248.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,900.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,759.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,1434.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,666.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,2170.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,1422.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,1430.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,810.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,540.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,2010.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,ATLAS WASHROOM SYSTEMS,581.00,Materials
INSERTED DETAIL,,Place,DLO Services,BARCLAY ROOFING LTD,3718.16,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BATLEYS LTD,529.98,Catering Provisions
INSERTED DETAIL,,Place,DLO Services,BATLEYS LTD,592.64,Catering Provisions
INSERTED DETAIL,,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,13354.99,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,862.37,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,647.45,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,31415.62,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,1500.53,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,872.67,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BROXAP  LTD,620.00,Materials
INSERTED DETAIL,,Place,DLO Services,BROXAP  LTD,2338.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BUNZL CATERING SUPPLIES,615.55,Cleaning Materials & Consumables
INSERTED DETAIL,,Place,DLO Services,CHRYSTAL CONSULTING,28150.00,Leasing Charges
INSERTED DETAIL,,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,14856.32,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,723.58,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,539.46,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,539.46,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,539.46,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,555.17,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1213.71,Materials
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1162.80,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,EASBY FLOORING LTD,718.96,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,EDMUNDSON ELECTRICAL LTD,1840.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,4408.00,Materials
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,24195.80,Materials
INSERTED DETAIL,,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,4456.19,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,2619.44,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,FAB-TECH ENGINEERING (UK) LTD,2315.62,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,GENTOO CONSTRUCTION LTD,669.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,GEORGE BOYD ARCHITECTURAL IRONMONGERY,513.60,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,560.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,820.48,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,767.63,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,820.48,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,779.91,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,858.94,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,576.11,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,501.45,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,500.49,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,692.89,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,560.25,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,508.80,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,767.64,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HB ALUMINIUM FABRICATIONS LTD,2597.67,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,HIGHWAYS TRAINING ASSOCIATES LIMITED,1390.00,Employee Training Course Costs
INSERTED DETAIL,,Place,DLO Services,HPS MAINTENANCE & RESTORATION LTD,913.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,HPS MAINTENANCE & RESTORATION LTD,630.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,JCB FINANCE (LEASING LTD),3750.00,Leasing Charges
INSERTED DETAIL,,Place,DLO Services,JCB FINANCE (LEASING LTD),702.94,Leasing Charges
INSERTED DETAIL,,Place,DLO Services,JOHN FLOWERS LIMITED (GRANTS),6376.60,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,K C PLANT HIRE,770.00,Plant Hire
INSERTED DETAIL,,Place,DLO Services,LAMINATE PRODUCTS DIRECT LTD,1585.00,Materials
INSERTED DETAIL,,Place,DLO Services,LORD TECHNICAL LTD,1035.00,Plant Hire
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,12975.62,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,514.20,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,M H LAVERICK & PARTNERS,987.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,M H LAVERICK & PARTNERS,596.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,M H LAVERICK & PARTNERS,2352.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,M H LAVERICK & PARTNERS,570.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MACLEAN ELECTRICAL,10269.50,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,MACLEAN ELECTRICAL,2429.70,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,MANSE MASTERDOR  LTD,1163.96,Materials
INSERTED DETAIL,,Place,DLO Services,MANSE MASTERDOR  LTD,562.48,Materials
INSERTED DETAIL,,Place,DLO Services,MANSE MASTERDOR  LTD,680.00,Materials
INSERTED DETAIL,,Place,DLO Services,MANSE MASTERDOR  LTD,653.76,Materials
INSERTED DETAIL,,Place,DLO Services,MANSE MASTERDOR  LTD,801.24,Materials
INSERTED DETAIL,,Place,DLO Services,MANSE MASTERDOR  LTD,656.48,Materials
INSERTED DETAIL,,Place,DLO Services,MANSE MASTERDOR  LTD,525.70,Materials
INSERTED DETAIL,,Place,DLO Services,MGL (DEMOLITION) LTD,631.20,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,1586.05,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,546.32,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,845.70,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,549.60,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,655.92,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,2831.00,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,549.60,Materials
INSERTED DETAIL,,Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,501.96,Materials
