,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Place,Economic Regeneration,NE CHAMBER OF COMMERCE TRADE & INDTY,1930.00,Subscriptions
INSERTED DETAIL,,Place,Economic Regeneration,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,3138.22,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Commercial Services,CSL DUALCOM LIMITED,720.00,Equipment
INSERTED DETAIL,,Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,1696.95,Equipment
INSERTED DETAIL,,Place,Commercial Services,HEINEKEN UK,991.32,Bar Provisions For Resale
INSERTED DETAIL,,Place,Commercial Services,INDOOR OUTDOOR,2120.00,Other Supplies & Services
INSERTED DETAIL,,Place,Commercial Services,INDOOR OUTDOOR,3223.00,Other Supplies & Services
INSERTED DETAIL,,Place,Commercial Services,INDOOR OUTDOOR,1860.00,Other Supplies & Services
INSERTED DETAIL,,Place,Commercial Services,INDOOR OUTDOOR,3102.00,Other Supplies & Services
INSERTED DETAIL,,Place,Commercial Services,JONTEK LTD,22175.00,Equipment
INSERTED DETAIL,,Place,Culture,ANDREA RAPER,504.00,Artist Payments
INSERTED DETAIL,,Place,Culture,AQUA SPHERE UK LTD,1815.66,Items For Resale
INSERTED DETAIL,,Place,Culture,AUTOBAR VENDING SERVICES LTD,710.40,Catering Provisions
INSERTED DETAIL,,Place,Culture,AUTOBAR VENDING SERVICES LTD,595.80,Catering Provisions
INSERTED DETAIL,,Place,Culture,AUTOBAR VENDING SERVICES LTD,616.77,Catering Provisions
INSERTED DETAIL,,Place,Culture,BEYOND THE BARRICADE LIMITED,7413.98,Artist Payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,605.85,Artist Payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,900.00,Artist Payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,720.00,Artist Payments
INSERTED DETAIL,,Place,Culture,BRENNTAG UK & IRELAND,1207.26,Chemicals
INSERTED DETAIL,,Place,Culture,BUNZL CLEANING & HYGIENE SUPPLIES,783.36,Cleaning Materials & Consumables
INSERTED DETAIL,,Place,Culture,BURY ST EDMUNDS THEATRE MANAGEMENT LTD,11000.00,Artist Payments
INSERTED DETAIL,,Place,Culture,CLEVELAND YOUTH ASSOCIATION,780.00,Artist Payments
INSERTED DETAIL,,Place,Culture,CLIVE CONWAY CELEBRITY PRODUCTIONS LTD,2400.00,Artist Payments
INSERTED DETAIL,,Place,Culture,COCA COLA ENTERPRISES LTD,782.94,Bar Provisions For Resale
INSERTED DETAIL,,Place,Culture,CULTURAL CONNECTORS,600.00,Projects
INSERTED DETAIL,,Place,Culture,CULTURAL CONNECTORS,700.00,Projects
INSERTED DETAIL,,Place,Culture,DARLINGTON DANCE FESTIVAL ASSOCIATION,500.00,Artist Payments
INSERTED DETAIL,,Place,Culture,DARLINGTON RHYTHM & BLUES CLUB,500.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,DEBBIE WAISTELL,2352.50,Artist Payments
INSERTED DETAIL,,Place,Culture,FITNESS INDUSTRY ASSOCIATION LIMITED,2565.00,Licences
INSERTED DETAIL,,Place,Culture,FREEMAN CATERING BUTCHERS,1093.67,Catering Provisions
INSERTED DETAIL,,Place,Culture,FREEMAN CATERING BUTCHERS,524.60,Catering Provisions
INSERTED DETAIL,,Place,Culture,HEINEKEN UK,547.96,Bar Provisions For Resale
INSERTED DETAIL,,Place,Culture,HEINEKEN UK,693.76,Bar Provisions For Resale
INSERTED DETAIL,,Place,Culture,HEINEKEN UK,1545.15,Bar Provisions For Resale
INSERTED DETAIL,,Place,Culture,HEINEKEN UK,1621.36,Bar Provisions For Resale
INSERTED DETAIL,,Place,Culture,INITIAL WASHROOM SOLUTIONS,883.66,Hygiene Services
INSERTED DETAIL,,Place,Culture,INSIGHT DIRECT (UK) LTD,2131.22,Ict Hardware Purchase
INSERTED DETAIL,,Place,Culture,J R HOLLAND FOOD SERVICES LTD,544.20,Catering Provisions
INSERTED DETAIL,,Place,Culture,JAMES FLETCHER,1082.00,Production Costs
INSERTED DETAIL,,Place,Culture,JAMIE WILSON PRODUCTIONS LTD,2195.94,Artist Payments
INSERTED DETAIL,,Place,Culture,JONATHON SCOTT,504.00,Artist Payments
INSERTED DETAIL,,Place,Culture,LUXI LTD,500.00,Projects
INSERTED DETAIL,,Place,Culture,LUXI LTD,1500.00,Professional Fees & Consultancy
INSERTED DETAIL,,Place,Culture,MATTHEW CLARK WHOLESALE LTD,966.00,Bar Provisions For Resale
INSERTED DETAIL,,Place,Culture,MICHAEL HALL,2956.73,Artist Payments
INSERTED DETAIL,,Place,Culture,MITIE PROPERTY SERVICES (NORTH EAST) LTD,676.00,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Culture,NORWELL LAPLEY PRODUCTIONS LTD,7000.00,Artist Payments
INSERTED DETAIL,,Place,Culture,PETER BRENT PROMOTIONS,6976.51,Artist Payments
INSERTED DETAIL,,Place,Culture,PETRA LLOYD,1578.22,Artist Payments
INSERTED DETAIL,,Place,Culture,PPL,1448.26,Licences
INSERTED DETAIL,,Place,Culture,PREMIER TRAFFIC MANAGEMENT,580.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,PREMIER TRAFFIC MANAGEMENT,580.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,PROMOACTIVE,1875.00,Equipment
INSERTED DETAIL,,Place,Culture,RED EARTH THEATRE LTD,1500.00,Artist Payments
INSERTED DETAIL,,Place,Culture,RMS RECRUITMENT,549.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Culture,RMS RECRUITMENT,632.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Culture,RMS RECRUITMENT,623.75,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Culture,RUNNING IMP INTERNATIONAL,1170.65,Equipment
INSERTED DETAIL,,Place,Culture,SAVILLS (UK) LTD,4049.84,Rent Of Facilities
INSERTED DETAIL,,Place,Culture,SPORT SYSTEMS LIMITED,2242.54,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,STOBBS WHOLESALERS,610.50,Catering Provisions
INSERTED DETAIL,,Place,Culture,STOBBS WHOLESALERS,549.63,Catering Provisions
INSERTED DETAIL,,Place,Culture,TECHNICAL SURFACES,501.75,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,THE HOLLIES LTD,7000.00,Artist Payments
INSERTED DETAIL,,Place,Culture,THE JOHN BODDY AGENCY LLP,3500.00,Artist Payments
INSERTED DETAIL,,Place,Culture,THE MANAGEMENT CENTRE,2642.72,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,THEBOOKINGOFFICE,14154.96,Artist Payments
INSERTED DETAIL,,Place,Culture,TRAVELZOO (EUROPE)LTD,1806.25,Artist Payments
INSERTED DETAIL,,Place,Culture,VIRGIN MEDIA BUSINESS LIMITED,4850.95,Equipment
INSERTED DETAIL,,Place,DLO Services,ACCESS HIRE NATIONWIDE LTD,1320.00,Vehicle Hire
INSERTED DETAIL,,Place,DLO Services,ADT FIRE & SECURITY PLC,730.15,Security Services
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,1939.67,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,1775.25,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,556.50,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,608.18,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,ALU-FIX,5744.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,ALU-FIX,1850.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,APEC ENVIRONMENTAL,6665.00,Equipment
INSERTED DETAIL,,Place,DLO Services,ASPECT CONTRACTS LTD,576.00,Equipment
INSERTED DETAIL,,Place,DLO Services,ASPECT CONTRACTS LTD,850.00,Equipment
INSERTED DETAIL,,Place,DLO Services,ASPECT CONTRACTS LTD,850.00,Equipment
INSERTED DETAIL,,Place,DLO Services,ASPECT CONTRACTS LTD,850.00,Equipment
INSERTED DETAIL,,Place,DLO Services,ASPECT CONTRACTS LTD,850.00,Equipment
INSERTED DETAIL,,Place,DLO Services,ASPECT CONTRACTS LTD,960.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,1611.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,1560.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BARCLAY ROOFING LTD,18413.29,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BARCLAY ROOFING LTD,1084.47,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BECKER (SLIDING PARTITIONS) LTD,3845.79,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,2672.02,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BRIAN NOBLE FENCING CONTRACTORS LTD,872.67,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,868.02,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,BURTS CONTRACT SERVICES,1462.06,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BURTS CONTRACT SERVICES,3687.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BURTS CONTRACT SERVICES,3865.24,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,CATERERS CHOICE LTD,1950.00,Catering Provisions
INSERTED DETAIL,,Place,DLO Services,CERAMIC TILE DISTRIBUTORS(NEWCASTLE)LTD,548.25,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CMEC DEMOLITION LTD,2902.70,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,1752.48,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,2067.00,Other Consumables
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,891.92,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,630.96,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1346.21,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1236.75,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1492.60,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1364.46,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1056.32,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1187.36,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,918.66,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1356.22,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,922.35,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1523.51,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1167.99,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1392.78,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1713.40,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1598.65,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1457.53,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1139.32,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,902.92,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,577.40,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1186.20,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1398.94,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1368.99,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1543.35,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1564.77,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1377.03,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,790.80,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1149.84,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1403.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1567.53,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1061.53,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1458.10,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,936.49,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1472.89,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,922.75,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1010.32,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1574.09,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1357.77,Direct Charges - Materials (Dlo)
