,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Resources Group,Human resources management,BODY 2 FIT LTD,2560.00,PHYSIOTHERAPY RECHARGE
INSERTED DETAIL,,Resources Group,Human resources management,COREPEOPLE RECRUITMENT LTD,638.01,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Human resources management,COREPEOPLE RECRUITMENT LTD,582.84,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Human resources management,CRIMINAL RECORDS BUREAU,3422.00,CRB CHECKS
INSERTED DETAIL,,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,23405.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Resources Group,Human resources management,HAY GROUP LTD,13327.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,1200.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,1000.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,877.25,MEDICAL
INSERTED DETAIL,,Resources Group,Human resources management,SYD STRIKE TRAINING SOLUTIONS,500.00,EMPLOYEE TRAINING COURSE COSTS
INSERTED DETAIL,,Resources Group,Transformation,ADT FIRE & SECURITY PLC,1834.88,Cyclical - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,4296.23,GAS
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,59010.70,GAS
INSERTED DETAIL,,Resources Group,Transformation,GATESHEAD MBC,29898.00,MEMBERSHIPS
INSERTED DETAIL,,Resources Group,Transformation,GATESHEAD MBC,901.25,ICT SOFTWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Resources Group,Transformation,JOHN N DUNN GROUP LTD,40977.90,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,LATIMER HINKS,3625.00,RENT OF FACILITIES
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,1789.41,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,5174.66,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,1086.35,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,787.90,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,980.56,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,912.77,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,54690.62,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,12711.43,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,6781.27,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,5254.36,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,9148.17,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,1171.74,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,5107.64,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,2493.23,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,2206.29,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,501.00,PREMISES INSURANCE
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,42190.28,RENT OF FACILITIES
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,44115.62,RENT OF FACILITIES
INSERTED DETAIL,,Resources Group,Transformation,THE INSULATION COMPANY (T[I]C),3967.00,ALTERATIONS & IMPROVEMENTS
INSERTED DETAIL,,Resources Group,Transformation,WR ALDERSON,650.00,Responsive - Grounds Maint
INSERTED DETAIL,,Place,Building Design Services,URS SCOTT WILSON LTD,3575.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Building Design Services,URS SCOTT WILSON LTD,4374.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Economic Regeneration,DEPARTMENT FOR WORK & PENSIONS,9643.40,STATIONERY
INSERTED DETAIL,,Place,Economic Regeneration,KOMODO DESIGN LTD,600.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Economic Regeneration,TEDCO LIMITED,2500.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Economic Regeneration,WM MORRISON (D'TON) ENTERPRISE TRUST,1000.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Place,Capital Projects,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,1401.00,RECRUITMENT ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,AIRWAVE SOLUTIONS LTD,1457.50,TELEPHONE COSTS
INSERTED DETAIL,,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),1240.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),764.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),500.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),1884.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),880.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,COCA COLA ENTERPRISES LTD,588.75,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Place,Commercial Services,EDEN FARM LTD,930.62,CATERING PROVISIONS
INSERTED DETAIL,,Place,Commercial Services,EDEN FARM LTD,1062.80,CATERING PROVISIONS
INSERTED DETAIL,,Place,Commercial Services,EDEN FARM LTD,817.73,CATERING PROVISIONS
INSERTED DETAIL,,Place,Commercial Services,HEINEKEN UK,879.75,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Place,Commercial Services,LADHAR LEISURE,736.00,Ticket Sales Paid to Others
INSERTED DETAIL,,Place,Commercial Services,RINEY PUBLISHING LIMITED,600.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,ROLLOVER LTD,777.60,CATERING PROVISIONS
INSERTED DETAIL,,Place,Commercial Services,ROLLOVER LTD,718.60,CATERING PROVISIONS
INSERTED DETAIL,,Place,Commercial Services,SAPPHIRE GB LTD,1256.14,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,STOBBS WHOLESALERS,685.99,CATERING PROVISIONS
INSERTED DETAIL,,Place,Commercial Services,STOBBS WHOLESALERS,881.06,CATERING PROVISIONS
INSERTED DETAIL,,Place,Commercial Services,STOBBS WHOLESALERS,557.34,CATERING PROVISIONS
INSERTED DETAIL,,Place,Commercial Services,TCS MEDIA,2637.20,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,TCS MEDIA,2000.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,WAVERLEY VINTERS LTD (scottish courage),720.74,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Place,Culture,ALAN BARNES,750.00,Artist payments
INSERTED DETAIL,,Place,Culture,AQUA SPHERE UK LTD,1939.01,ITEMS FOR RESALE
INSERTED DETAIL,,Place,Culture,AXIELL LIMITED,5342.62,ICT HARDWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Culture,AXIELL LIMITED,5342.62,ICT HARDWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,749.17,Artist payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,540.00,Artist payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,560.00,Artist payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,560.00,Artist payments
INSERTED DETAIL,,Place,Culture,BRENNTAG UK & IRELAND,2509.10,CHEMICALS
INSERTED DETAIL,,Place,Culture,COMBINED POWER (SOUTH) LTD,2088.62,ELECTRICITY
INSERTED DETAIL,,Place,Culture,DARLINGTON ARTS CENTRE RHYTM & BLUES,1131.00,Ticket Sales Paid to Others
INSERTED DETAIL,,Place,Culture,DARLINGTON FOLK CLUB,2316.00,Ticket Sales Paid to Others
INSERTED DETAIL,,Place,Culture,DEBBIE WAISTELL,1050.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Culture,ELVEDEN FARMS,1103.20,"Plantpots, Trees & Shrubs"
INSERTED DETAIL,,Place,Culture,HILARITY BITES COMEDY CLUB,549.00,Ticket Sales Paid to Others
INSERTED DETAIL,,Place,Culture,INITIAL WASHROOM SOLUTIONS,872.03,MATERIALS
INSERTED DETAIL,,Place,Culture,KONICA MINOLTA BUSINESS SOLUTIONS EAST LTD,1587.38,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,LITTLEWORLD LTD,800.00,Artist payments
INSERTED DETAIL,,Place,Culture,MITIE PROPERTY SERVICES (NORTH EAST) LTD,2709.65,Alterations & Improvements - Decoration
INSERTED DETAIL,,Place,Culture,MITIE PROPERTY SERVICES (NORTH EAST) LTD,650.00,Alterations & Improvements - Decoration
INSERTED DETAIL,,Place,Culture,MRS HELEN PICKARD,1320.00,Artist payments
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,2272.42,WATER CHARGES
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,2696.20,WATER CHARGES
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,2662.73,WATER CHARGES
INSERTED DETAIL,,Place,Culture,PHIL MCINTYRE ENTERTAINMENT,1732.10,Artist payments
INSERTED DETAIL,,Place,Culture,QDOS PANTOMIMES,40000.00,Artist payments
INSERTED DETAIL,,Place,Culture,QDOS PANTOMIMES,40000.00,Artist payments
INSERTED DETAIL,,Place,Culture,QUALITY LEISURE MANAGEMENT LTD,951.25,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,RALPH GIVENS,2835.60,GOLF PROFESSIONALS RETAINER
INSERTED DETAIL,,Place,Culture,RIDER INDUSTRIAL & SPECIALIST CLEANING,630.00,DLO RECHARGES
INSERTED DETAIL,,Place,Culture,RIDER INDUSTRIAL & SPECIALIST CLEANING,630.00,DLO RECHARGES
INSERTED DETAIL,,Place,Culture,ROYAL GEOGRAPHICAL SOCIETY,1284.19,Artist payments
INSERTED DETAIL,,Place,Culture,SEALEGS PUPPET THEATRE COMPANY,720.00,Artist payments
INSERTED DETAIL,,Place,Culture,SEM ELECTRICAL LTD,1974.85,BUILDING REPAIRS AND MAINTENANCE
INSERTED DETAIL,,Place,Culture,SEVERNSIDE WHOLESALERS LTD,830.53,ITEMS FOR RESALE
INSERTED DETAIL,,Place,Culture,STAR RADIO,1516.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Culture,STINK ON STAGE LTD,8861.38,Artist payments
INSERTED DETAIL,,Place,Culture,SWISS TIMING,708.00,Repairs - Electrical
INSERTED DETAIL,,Place,Culture,THEATRE 1ST LIMITED,4000.00,Artist payments
INSERTED DETAIL,,Place,Culture,THEATRE SANS FRONTIERES LTD,600.00,Artist payments
INSERTED DETAIL,,Place,Culture,THEATRICAL MANAGEMENT ASSOCIATION LTD,3060.00,SUBSCRIPTIONS
INSERTED DETAIL,,Place,Culture,WM MORRISON SUPERMARKETS PLC,4049.84,RENT OF FACILITIES
INSERTED DETAIL,,Place,Culture,WM MORRISON SUPERMARKETS PLC,3842.20,RENT OF FACILITIES
INSERTED DETAIL,,Place,Culture,WM MORRISON SUPERMARKETS PLC,1561.80,RENT OF FACILITIES
INSERTED DETAIL,,Place,Culture,XN LEISURE SYSTEMS LTD,600.00,Other Supplies & Services
INSERTED DETAIL,,Place,DLO Services,ACORN DAIRY,501.00,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,ACP (CONCRETE) LIMITED,544.49,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,ADT FIRE & SECURITY PLC,1366.60,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,633.42,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,4929.50,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,501.77,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,704.03,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,652.05,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,511.68,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,632.18,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,517.34,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,621.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,707.82,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,610.78,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,702.20,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,572.90,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,633.42,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,709.22,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,ALU-FIX,1372.70,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,ANDREW SYKES HIRE LTD,1706.00,PLANT HIRE
INSERTED DETAIL,,Place,DLO Services,APEC ENVIRONMENTAL,1750.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,AQUAJET DRAIN CLEANING,960.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,ASTLEY FACADES (NORTH EAST) LTD,9562.47,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,ASTLEY FACADES (NORTH EAST) LTD,6374.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,ATLAS WASHROOM SYSTEMS,2350.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AUTOBAR UK  LTD,527.45,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,BARCLAY ROOFING LTD,4750.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BECKLEBERRYS LIMITED,1097.40,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,BECKLEBERRYS LIMITED,1080.00,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,BLACKPATH CONSTRUCTION LIMITED,1581.63,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BLACKPATH CONSTRUCTION LIMITED,3301.65,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BRAKES BROS LTD,530.06,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,BRAKES BROS LTD,545.96,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,BRAKES BROS LTD,696.84,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,BRAKES BROS LTD,729.44,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,BRAKES BROS LTD,707.45,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,BROXAP  LTD,16500.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BUILDING AUTOMATION SOLUTIONS LTD,1986.84,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BUILDING AUTOMATION SOLUTIONS LTD,520.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,559.75,CLEANING MATERIALS & CONSUMABLES
INSERTED DETAIL,,Place,DLO Services,CALBARRIE LIMITED,768.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,CALBARRIE LIMITED,1488.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,CDM RECRUITMENT LTD,675.25,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,CITY OF NEWCASTLE UPON TYNE,696.79,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CITY OF NEWCASTLE UPON TYNE,1064.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,1908.50,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,3640.63,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,546.35,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,555.93,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,CORMETON ELECTRONICS LTD,576.33,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,910.60,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1234.40,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,850.75,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1190.92,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1184.40,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1291.34,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1228.67,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1199.78,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1199.78,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1199.78,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,977.25,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1098.85,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1199.78,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1161.42,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,977.25,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,660.76,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,587.36,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,587.36,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1247.91,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1243.40,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1083.03,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,510.45,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1112.01,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1115.04,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,580.48,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1112.01,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1103.09,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1109.87,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1625.93,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,617.20,DIRECT CHARGES - MATERIALS (DLO)
