,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Resources Group,Human resources management,ALLIANCE PSYCHOLOGICAL SERVICES,1550.00,COUNSELLING RECHARGE
INSERTED DETAIL,,Resources Group,Human resources management,BODY 2 FIT LTD,1900.00,PHYSIOTHERAPY RECHARGE
INSERTED DETAIL,,Resources Group,Human resources management,COREPEOPLE RECRUITMENT LTD,711.88,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Human resources management,COREPEOPLE RECRUITMENT LTD,644.54,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Human resources management,CRIMINAL RECORDS BUREAU,5402.00,CRB CHECKS
INSERTED DETAIL,,Resources Group,Human resources management,DICKINSON DEES LAW FIRM,1975.20,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,8502.84,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Resources Group,Human resources management,SYD STRIKE TRAINING SOLUTIONS,700.00,EMPLOYEE TRAINING COURSE COSTS
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,83406.88,GAS
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,17125.42,GAS
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,10527.54,GAS
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,20705.73,GAS
INSERTED DETAIL,,Resources Group,Transformation,ELECTRONIC SECURITY SOLUTIONS LTD,541.19,Repairs - Intruder Alarms
INSERTED DETAIL,,Resources Group,Transformation,NEIL WHELPTON ASSOCIATES LTD,4250.00,RENT OF FACILITIES
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,1528.54,WATER CHARGES
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,907.53,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,5672.28,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,589.28,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,52589.89,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,690.35,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,2658.00,REMOVAL COSTS - STAFF MOVES
INSERTED DETAIL,,Resources Group,Transformation,V4 SERVICES LIMITED,2200.00,CONSULTANCY FEES
INSERTED DETAIL,,Resources Group,Transformation,VIRGIN MEDIA BUSINESS LIMITED,4728.45,TELEPHONE COSTS
INSERTED DETAIL,,Place,Building Design Services,MASTERBILL MICRO SYSTEMS LTD,2425.00,ICT SOFTWARE PURCHASE
INSERTED DETAIL,,Place,Economic Regeneration,EVOLUTION,1000.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Place,Economic Regeneration,NE CHAMBER OF COMMERCE TRADE & INDTY,1685.00,SUBSCRIPTIONS
INSERTED DETAIL,,Place,Economic Regeneration,POSTURITE (UK) LTD,528.18,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Economic Regeneration,WINNING SALES,500.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),720.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,BLACK & WHITE MEDIA SERVICES LIMITED,720.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,CSL DUALCOM LIMITED,630.00,TELEPHONE COSTS
INSERTED DETAIL,,Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,573.97,BUILDING REPAIRS AND MAINTENANCE
INSERTED DETAIL,,Place,Commercial Services,HEINEKEN UK,569.80,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Place,Commercial Services,INDOOR OUTDOOR,775.00,Other Supplies & Services
INSERTED DETAIL,,Place,Commercial Services,INDOOR OUTDOOR,2837.00,Other Supplies & Services
INSERTED DETAIL,,Place,Commercial Services,INDOOR OUTDOOR,4646.00,Other Supplies & Services
INSERTED DETAIL,,Place,Commercial Services,INDOOR OUTDOOR,665.00,Other Supplies & Services
INSERTED DETAIL,,Place,Commercial Services,LADHAR LEISURE,1155.00,Ticket Sales Paid to Others
INSERTED DETAIL,,Place,Commercial Services,MUSICALS ON TOUR LTD,1148.50,ADVERTISING INCOME
INSERTED DETAIL,,Place,Commercial Services,NORTHUMBRIAN WATER,2928.81,WATER CHARGES
INSERTED DETAIL,,Place,Commercial Services,OTIS PLC,9110.59,EQUIPMENT
INSERTED DETAIL,,Place,Commercial Services,PATRIOT SYSTEMS,533.15,EQUIPMENT
INSERTED DETAIL,,Place,Commercial Services,TCS MEDIA,1759.26,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Culture,A I R  LTD,550.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,A M STEEL FABRICATIONS LTD,558.00,Routine Maintenance
INSERTED DETAIL,,Place,Culture,ADT FIRE & SECURITY PLC,1083.51,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,ADT FIRE & SECURITY PLC,1167.43,Repairs - Intruder Alarms
INSERTED DETAIL,,Place,Culture,ADT FIRE & SECURITY PLC,582.94,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,ADT FIRE & SECURITY PLC,915.79,Repairs - Intruder Alarms
INSERTED DETAIL,,Place,Culture,ANDREA RAPER,504.00,Artist payments
INSERTED DETAIL,,Place,Culture,APPLIED SCIENCE ACTIVITIES,1300.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Place,Culture,ASKEWS & HOLTS LIBRARY SERVICES LTD,515.00,BOOKS
INSERTED DETAIL,,Place,Culture,ASKEWS & HOLTS LIBRARY SERVICES LTD,625.00,BOOKS
INSERTED DETAIL,,Place,Culture,BEYOND ETERNITY PROMOTIONS LTD,1477.10,Artist payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,554.77,Artist payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,568.79,Artist payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,558.47,Artist payments
INSERTED DETAIL,,Place,Culture,CHARTER FUELS LTD,1413.00,FUEL OIL FOR HEATING
INSERTED DETAIL,,Place,Culture,COMBINED POWER (SOUTH) LTD,2202.21,ELECTRICITY
INSERTED DETAIL,,Place,Culture,DARLINGTON FOR CULTURE,684.00,Ticket Sales Paid to Others
INSERTED DETAIL,,Place,Culture,DEAN FRIEDMAN PRODUCTIONS,509.16,Artist payments
INSERTED DETAIL,,Place,Culture,HUNGRY CATERPILLAR PRODUCTIONS LTD,5009.18,Artist payments
INSERTED DETAIL,,Place,Culture,IQL UK LTD,623.40,EQUIPMENT
INSERTED DETAIL,,Place,Culture,JCB FINANCE (LEASING LTD),4187.86,LEASING CHARGES
INSERTED DETAIL,,Place,Culture,JOHN F HUNT POWER SERVICES LIMITED,1160.00,EQUIPMENT HIRE
INSERTED DETAIL,,Place,Culture,JOHN NEILSON,3899.43,Production Costs
INSERTED DETAIL,,Place,Culture,KEN DODD,21031.78,Artist payments
INSERTED DETAIL,,Place,Culture,MARK DOBINSON,510.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Culture,MIDDLE GROUND THEATRE COMPANY,18000.00,Artist payments
INSERTED DETAIL,,Place,Culture,MIND THE GAP,819.96,Artist payments
INSERTED DETAIL,,Place,Culture,MITIE PROPERTY SERVICES (NORTH EAST) LTD,1600.00,Alterations & Improvements - Decoration
INSERTED DETAIL,,Place,Culture,MRS HELEN PICKARD,840.00,Artist payments
INSERTED DETAIL,,Place,Culture,MUSIC FIX LTD,2155.51,Artist payments
INSERTED DETAIL,,Place,Culture,MUSICALS ON TOUR LTD,49503.96,Artist payments
INSERTED DETAIL,,Place,Culture,MUSICALS ON TOUR LTD,927.50,Merchandise Sales Paid to Others
INSERTED DETAIL,,Place,Culture,NORMANDY MARSWORTH LIMITED,2663.52,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,4174.95,WATER CHARGES
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,2115.80,WATER CHARGES
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,3082.80,WATER CHARGES
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,2485.77,WATER CHARGES
INSERTED DETAIL,,Place,Culture,PERFORMING RIGHT SOCIETY LIMITED,3049.98,ICT SOFTWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Culture,PETRA LLOYD,1080.00,Artist payments
INSERTED DETAIL,,Place,Culture,PETRA LLOYD,1119.06,Artist payments
INSERTED DETAIL,,Place,Culture,PRESTON REED,663.42,Artist payments
INSERTED DETAIL,,Place,Culture,PROMOACTIVE,608.96,EQUIPMENT
INSERTED DETAIL,,Place,Culture,QDOS PANTOMIMES,40000.00,Artist payments
INSERTED DETAIL,,Place,Culture,QDOS PANTOMIMES,40000.00,Artist payments
INSERTED DETAIL,,Place,Culture,RALPH GIVENS,3218.13,GOLF PROFESSIONALS RETAINER
INSERTED DETAIL,,Place,Culture,RALPH GIVENS,3588.53,GOLF PROFESSIONALS RETAINER
INSERTED DETAIL,,Place,Culture,RIGBY TAYLOR LTD,1964.16,Routine Maintenance
INSERTED DETAIL,,Place,Culture,SAMUEL JOSEPH ENTERTAINMENT & MEDIA GROUP,823.16,Artist payments
INSERTED DETAIL,,Place,Culture,SCHOTT REMOVALS TRANSPORT LTD,623.28,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,ST JOHN AMBULANCE,512.50,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,STINK ON STAGE LTD,10000.00,Artist payments
INSERTED DETAIL,,Place,Culture,TABBY TEXTILES,542.50,Artist payments
INSERTED DETAIL,,Place,Culture,TECHNICAL SURFACES,1795.00,Responsive Repairs (General)
INSERTED DETAIL,,Place,Culture,TECHNICAL SURFACES,501.75,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,TECHNOGYM LTD,762.98,DLO RECHARGES
INSERTED DETAIL,,Place,Culture,THE BRITISH LIBRARY,555.00,BOOKS
INSERTED DETAIL,,Place,Culture,THE CLOUD COMMISSION,1790.95,Artist payments
INSERTED DETAIL,,Place,Culture,THE JOHN BODDY AGENCY LLP,3500.00,Artist payments
INSERTED DETAIL,,Place,Culture,THE LITTLE ANGEL THEATRE,800.00,Artist payments
INSERTED DETAIL,,Place,Culture,THORNTONS PLC,594.96,EQUIPMENT
INSERTED DETAIL,,Place,Culture,THORNTONS PLC,594.96,EQUIPMENT
INSERTED DETAIL,,Place,Culture,URS SCOTT WILSON LTD,550.00,Alterations & Improvements - Decoration
INSERTED DETAIL,,Place,Culture,VIGLEN LTD,2518.50,ICT HARDWARE PURCHASE
INSERTED DETAIL,,Place,Culture,XN LEISURE SYSTEMS LTD,1301.52,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,XN LEISURE SYSTEMS LTD,7743.27,Other Supplies & Services
INSERTED DETAIL,,Place,DLO Services,ADT FIRE & SECURITY PLC,4150.23,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,ADT FIRE & SECURITY PLC,2198.17,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,ADT FIRE & SECURITY PLC,5461.10,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,1593.24,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,2751.96,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,2607.12,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,2462.28,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,2765.13,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,1716.88,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3133.57,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,573.59,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,638.47,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AIRCON REFRIGERATION LTD,1879.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,AIRCON REFRIGERATION LTD,673.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,AIRCON REFRIGERATION LTD,1162.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,ALAN WADKINS LTD,521.40,EQUIPMENT
INSERTED DETAIL,,Place,DLO Services,ALBANY OFFICE FURNITURE SOLUTIONS,1350.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,ALU-FIX,2200.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,ALU-FIX,4797.22,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,ALU-FIX,1504.07,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,ALU-FIX,5525.04,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,ANDREW SYKES HIRE LTD,2520.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,APEC ENVIRONMENTAL,5190.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,APEC ENVIRONMENTAL,2520.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,APEC ENVIRONMENTAL,1885.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,APEC ENVIRONMENTAL,1400.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,AUTOBAR UK  LTD,539.52,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,BARCLAY ROOFING LTD,21017.28,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BECKER (SLIDING PARTITIONS) LTD,8500.49,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,5366.28,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BLACK BOX SECURITY ALARM SYSTEMS LIMITED,890.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BLACKPATH CONSTRUCTION LIMITED,4780.85,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BLACKPATH CONSTRUCTION LIMITED,10443.15,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BRAKES BROS LTD,527.72,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,BRICKWORK DIRECT LIMITED,2463.58,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BROXAP  LTD,1528.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,BROXAP  LTD,780.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,BT TELEPHONE PAYMENT CENTRE,2072.00,TELEPHONE COSTS
INSERTED DETAIL,,Place,DLO Services,BT TELEPHONE PAYMENT CENTRE,1940.00,TELEPHONE COSTS
INSERTED DETAIL,,Place,DLO Services,BUILDING AUTOMATION SOLUTIONS LTD,4452.59,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,CARPETTIME LIMITED,1411.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,CARPETTIME LIMITED,2170.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,CARPETTIME LIMITED,681.46,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,CERAMIC TILE DISTRIBUTORS(NEWCASTLE)LTD,631.14,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CLEVELAND ROOFING CENTRE (ASPHALTIC),637.50,STORES PURCHASES (DLO)
INSERTED DETAIL,,Place,DLO Services,COAST & COUNTRY,1868.59,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,Colas Ltd,24099.63,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,1608.78,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,685.16,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,562.32,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,CORMETON ELECTRONICS LTD,840.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1214.67,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1248.17,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1259.68,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1084.45,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1653.50,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,925.80,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,682.95,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,680.60,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,604.98,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,604.98,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,750.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,527.20,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,504.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,534.55,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1633.93,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,682.95,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1193.72,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1030.10,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1256.75,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1235.73,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1584.02,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1514.05,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1728.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1232.81,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,2932.03,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1413.48,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,967.60,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1245.09,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,587.36,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1202.85,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,907.50,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1046.44,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,819.54,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1117.26,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,540.54,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1147.75,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,679.77,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1230.21,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1269.45,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1229.49,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1304.09,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1215.99,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1550.44,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,DARLINGTON ARTS CENTRE RHYTM & BLUES,550.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,595.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,520.00,DIRECT CHARGES - CONTRACTORS
