Darlington Borough Council - Analysis of Transactions Over £500,,,,,
Feb-15,,,,,
,,,,,
,,,,,
text description,text servdesc,apar_name,order_id,amount,accdesc
Resources Group,Resources,WHISTL UK LIMITED,0,"1,926.29",Postages
Resources Group,Resources,WHISTL UK LIMITED,0,"3,846.82",Postages
Resources Group,Resources,WHISTL UK LIMITED,0,672.51,Postages
Resources Group,Resources,WHISTL UK LIMITED,0,"2,886.95",Postages
Resources Group,Finance,PRICE WATERHOUSE COOPERS,3046466,"13,364.00",Professional Fees & Consultancy
Resources Group,Finance,SECURICOR CASH SERVICES LTD,0,958.17,Security Services
Resources Group,ICT,BT TELEPHONE PAYMENT CENTRE,0,"7,941.33",Telephone Costs
Resources Group,ICT,DAISY COMMUNICATIONS LTD,0,"8,972.66",Telephone Costs
Resources Group,ICT,VIRGIN MEDIA BUSINESS LIMITED,0,"2,673.95",Telephone Costs
Resources Group,Human resources management,ALLIANCE PSYCHOLOGICAL SERVICES,3051373,"1,300.00",Counselling Recharge
Resources Group,Human resources management,BODY 2 FIT LTD,3051374,"1,500.00",Physiotherapy Recharge
Resources Group,Human resources management,BODY 2 FIT LTD,3051374,"1,340.00",Physiotherapy Recharge
Resources Group,Human resources management,CASTLE GROUP LTD,3062133,750,Materials
Resources Group,Human resources management,DISCLOSURE & BARRING SERVICE,0,"2,816.00",Professional Fees & Consultancy
Resources Group,Human resources management,MEDACS HEALTHCARE PLC,3051383,"7,781.89",Professional Fees & Consultancy
Resources Group,Transformation,BODY 2 FIT LTD,0,600,Rent Of Facilities
Resources Group,Transformation,CANON (UK) LIMITED,3059737,"2,903.24",Ict Hardware Purchase
Resources Group,Transformation,CANON (UK) LIMITED,3059736,957.74,Ict Hardware Purchase
Resources Group,Transformation,COMBINED POWER (SOUTH) LTD,0,"2,443.59",Electricity
Resources Group,Transformation,DURHAM COUNTY COUNCIL,3046628,"1,205.01",Repairs - Lifts
Resources Group,Transformation,ELDERS WALKER GLASS LTD,3062586,"1,000.00",Repairs - Building Fabric
Resources Group,Transformation,GUARDIAN ELECTRICAL SOLUTIONS,3054375,"1,144.50",Cyclical - Electrical Installation Test
Resources Group,Transformation,INITIAL WASHROOM HYGIENE,3058737,"4,500.75",Hygiene Services
Resources Group,Transformation,INTEGRATED UTILITY SERVICES,3061816,580.74,Cyclical - Electrical Installation Test
Resources Group,Transformation,JEWSON LTD,3061941,529.96,Equipment
Resources Group,Transformation,JEWSON LTD,3063080,648.56,Repairs - Mechanical
Resources Group,Transformation,LORD TECHNICAL LTD,3061942,"1,766.13",Equipment
Resources Group,Transformation,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3058435,"1,126.00",Alterations & Improvements - Decoration
Resources Group,Transformation,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3057145,"1,312.50",Alterations & Improvements - Decoration
Resources Group,Transformation,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3060647,825,Repairs - Building Fabric
Resources Group,Transformation,NORTHUMBRIAN WATER,0,"2,123.91",Water Charges
Resources Group,Transformation,NORTHUMBRIAN WATER,0,"1,085.09",Water Charges
Resources Group,Transformation,NORTHUMBRIAN WATER,0,"2,518.08",Water Charges
Resources Group,Transformation,NORTHUMBRIAN WATER,0,"1,325.73",Water Charges
Resources Group,Transformation,NORTHUMBRIAN WATER,0,"1,689.86",Water Charges
Resources Group,Transformation,NORTHUMBRIAN WATER,0,"2,652.99",Water Charges
Resources Group,Transformation,NORTHUMBRIAN WATER,0,791.43,Water Charges
Resources Group,Transformation,NORTHUMBRIAN WATER,0,"1,721.89",Water Charges
Resources Group,Transformation,NORTHUMBRIAN WATER,0,"1,384.74",Water Charges
Resources Group,Transformation,NORTHUMBRIAN WATER,0,"2,024.34",Water Charges
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"9,910.10",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"1,445.72",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"3,656.26",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,802.49,Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"3,868.32",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,900.14,Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"3,364.57",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"2,098.95",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"47,301.47",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"5,564.51",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,994.87,Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"7,405.36",Electricity
Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,3063307,"1,496.25",Equipment
Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,3063285,528,Equipment
Resources Group,Transformation,STONE TECHNICAL SERVICES,3060907,816,Cyclical - Lightening Protection
Resources Group,Transformation,SUPPLIES TEAM,3062423,506.8,Stationery
Resources Group,Transformation,T P S BOILER SPARES,3062655,945,Repairs - Mechanical
Resources Group,Transformation,T W WARD INDUSTRIAL BOILERS,3058027,"4,726.13",Cyclical-Boiler/Servicing
Resources Group,Transformation,YESSS ELECTRICAL,3062919,930,Repairs - Mechanical
Resources Group,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,3062374,944,Other Consumables
Place,Building Design Services,ANDERS ELITE,3063269,810.75,Agency Staff Costs - Non Teaching
Place,Building Design Services,ANDERS ELITE,3063270,940.95,Agency Staff Costs - Non Teaching
Place,Building Design Services,ANDERS ELITE,3063269,634.5,Agency Staff Costs - Non Teaching
Place,Building Design Services,ANDERS ELITE,3061915,687.38,Agency Staff Costs - Non Teaching
Place,Building Design Services,ANDERS ELITE,3061720,596.55,Agency Staff Costs - Non Teaching
Place,Building Design Services,ANDERS ELITE,3061720,565.8,Agency Staff Costs - Non Teaching
Place,Building Design Services,ANDERS ELITE,3061915,869.5,Agency Staff Costs - Non Teaching
Place,Building Design Services,ANDERS ELITE,3061720,922.5,Agency Staff Costs - Non Teaching
Place,Building Design Services,ANDERS ELITE,3063270,953.25,Agency Staff Costs - Non Teaching
Place,Building Design Services,ANDERS ELITE,3061720,922.5,Agency Staff Costs - Non Teaching
Place,Building Design Services,ANDERS ELITE,3061915,869.5,Agency Staff Costs - Non Teaching
Place,Building Design Services,ANDERS ELITE,3061720,965.55,Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3060841,"1,067.57",Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3062397,"1,086.23",Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3062397,704.45,Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3062397,"1,067.57",Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3062397,"1,098.40",Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3062397,895.63,Agency Staff Costs - Non Teaching
Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3062639,"1,057.98",Consultancy Fees
Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3063784,871.53,Consultancy Fees
Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3062838,"1,140.00",Consultancy Fees
Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3062839,"2,212.14",Consultancy Fees
Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3062404,500,Consultancy Fees
Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3063483,"1,538.88",Consultancy Fees
Place,Economic Regeneration,DARLINGTON & DISTRICT BUSINESS CLUB,3058548,750,Events & Awards
Place,Economic Regeneration,NIGEL WHITFIELD PHOTOGRAPHY,3063034,500,Marketing & Advertising
Place,Commercial Services,EASI RECYCLING SOLUTIONS LIMITED,3062727,756.5,Equipment
Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,3050010,"1,261.18",Equipment
Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,3059568,"1,055.84",Equipment
Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,3062936,"8,492.00",Equipment
Place,Commercial Services,INDOOR OUTDOOR,0,"1,676.00",Other Supplies & Services
Place,Commercial Services,INDOOR OUTDOOR,0,557,Other Supplies & Services
Place,Commercial Services,INDOOR OUTDOOR,0,"2,500.00",Other Supplies & Services
Place,Commercial Services,INDOOR OUTDOOR,0,"4,590.00",Other Supplies & Services
Place,Commercial Services,INDOOR OUTDOOR,0,"1,500.00",Other Supplies & Services
Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,"1,224.69",Bar Provisions For Resale
Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,802.29,Bar Provisions For Resale
Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,"1,224.02",Bar Provisions For Resale
Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,"1,380.82",Bar Provisions For Resale
Place,Culture,ANDY TAYLOR,3051993,720,Artist Payments
Place,Culture,ARENA,0,"8,378.81",Artist Payments
Place,Culture,AXIELL LIMITED,0,"4,810.08",Ict Hardware Support & Maintenance
Place,Culture,AXIELL LIMITED,0,"4,810.08",Ict Hardware Support & Maintenance
Place,Culture,AXIELL LIMITED,3061651,"1,000.00",Ict Hardware Support & Maintenance
Place,Culture,BATLEYS LTD,0,503.65,Catering Provisions
Place,Culture,BIBLIOGRAPHIC DATA SERVICE LTD (BDS),0,"1,410.00",Books
Place,Culture,BONNIE DAVIES,3051964,"2,340.00",Artist Payments
Place,Culture,CANS LEGAL INFORMATION,0,648,Books
Place,Culture,COCA COLA ENTERPRISES LTD,0,653.71,Bar Provisions For Resale
Place,Culture,C-TECH SOLUTIONS LTD,3061950,885.31,Ict Hardware Support & Maintenance
Place,Culture,DARLINGTON FOR CULTURE,0,"1,850.00",Projects
Place,Culture,EASBY FLOORING LTD,3058742,"1,557.44",Building Repairs And Maintenance
Place,Culture,EMMA WARREN,3054031,740,Production Costs
Place,Culture,ENTERTAINMENT TRADE MGT (AGENCIES)LTD,0,"2,750.00",Artist Payments
Place,Culture,FIERYLIGHT AQUA LTD,0,"12,000.00",Artist Payments
Place,Culture,G2 FIREWORKS,0,"2,000.00",Other Supplies & Services
Place,Culture,GLOBAL MARKETING GROUP LIMITED,0,"11,273.00",Merchandise Sales Paid To Others
Place,Culture,HOPWELLS LIMITED,0,560.12,Catering Provisions
Place,Culture,HOPWELLS LIMITED,0,515.62,Catering Provisions
Place,Culture,HUMMERSKNOTT ACTIVE LTD,3052992,500,Hospitality & Room Hire
Place,Culture,LUXI LTD,0,"1,000.00",Projects
Place,Culture,MATTHEW CLARK WHOLESALE LTD,0,718.64,Bar Provisions For Resale
Place,Culture,MIDDLE GROUND THEATRE COMPANY,0,"17,000.00",Artist Payments
Place,Culture,MKM BUILDING SUPPLIES (HULL) LTD,3061082,660.48,Equipment
Place,Culture,NEW WRITING NORTH LTD,0,"1,200.00",Books
Place,Culture,NORTHUMBRIAN WATER,0,"2,250.80",Water Charges
Place,Culture,P W PRODUCTIONS LTD,0,"18,275.60",Artist Payments
Place,Culture,PALINTEST LTD,3061919,519.7,Chemicals
Place,Culture,PETRA LLOYD,3051975,"1,260.00",Artist Payments
Place,Culture,PITBITZ LIMITED,3062589,866.7,Equipment
Place,Culture,QDOS PANTOMIMES,0,"140,256.67",Artist Payments
Place,Culture,QDOS PANTOMIMES,0,"15,000.00",Artist Payments
Place,Culture,SAVILLS (UK) LTD,0,"1,516.67",Premises Insurance
Place,Culture,SEVERNSIDE WHOLESALERS LTD,3062197,690.5,Items For Resale
Place,Culture,STOBBS WHOLESALERS,0,561.78,Catering Provisions
Place,Culture,TARNSIDE CONSULTING,3055871,672.26,Consultancy Fees
Place,Culture,THE TOURING CONSORTIUM LTD,0,"13,124.58",Artist Payments
Place,Culture,UPNORTH ENGINEERING SERVICES LTD,0,589.15,Equipment
Place,Culture,VAMPIRES ROCK LIMITED,0,"7,000.00",Artist Payments
Place,Culture,VIRGIN MEDIA BUSINESS,0,"4,471.00",Ict Hardware Support & Maintenance
Place,DLO Services,ACCESS HIRE NATIONWIDE LTD,3042695,"1,364.00",Vehicle Hire
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3054043,829.8,Materials
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3054043,553.2,Materials
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3054043,518.63,Materials
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3054043,795.23,Materials
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3054043,933.53,Materials
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3054043,553.2,Materials
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3054043,"1,227.96",Materials
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3054043,"1,037.26",Materials
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3054043,518.63,Materials
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3054043,553.2,Materials
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3054043,518.63,Materials
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3054043,702.48,Materials
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3054043,968.1,Materials
Place,DLO Services,AT WAGGOTT HAULAGE,3058284,"3,232.50",Direct Charges - Contractors
Place,DLO Services,ATLAS ROOFING & CLADDING SYSTEMS,3062991,"3,299.91",Direct Charges - Contractors
Place,DLO Services,ATLAS ROOFING & CLADDING SYSTEMS,3062991,"2,499.91",Direct Charges - Contractors
Place,DLO Services,BATLEYS LTD,0,660.39,Catering Provisions
Place,DLO Services,BECKER (SLIDING PARTITIONS) LTD,0,654.45,Direct Charges - Contractors
Place,DLO Services,BRADFORD FESTIVAL LIGHTS,3059178,"2,280.00",Direct Charges - Contractors
Place,DLO Services,BRADFORD FESTIVAL LIGHTS,3053656,"3,609.00",Direct Charges - Contractors
Place,DLO Services,BRADFORD FESTIVAL LIGHTS,3059179,"4,150.00",Materials
Place,DLO Services,CAPITA ASSET SERVICES,0,"7,900.00",Equipment
Place,DLO Services,CATERERS CHOICE LTD,0,"1,950.00",Catering Provisions
Place,DLO Services,COAST & COUNTRY,3060231,602.28,Direct Charges - Contractors
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3058545,577.2,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3058545,577.2,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3054725,566.47,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3063296,796.12,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3063296,681.3,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3059276,580.5,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3058545,811.2,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3054725,566.47,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3058545,577.2,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3063296,673.64,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3054725,574.13,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3059276,572.76,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3059276,572.76,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3059276,565.02,Agency Staff Costs - Non Teaching
Place,DLO Services,CROSSLING LTD,3062324,"1,722.50",Materials
Place,DLO Services,CROSSLING LTD,3062325,"1,686.49",Materials
Place,DLO Services,DARLINGTON SCAFFOLDING LTD,3063161,"3,038.40",Direct Charges - Contractors
Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,3063195,"2,378.31",Materials
Place,DLO Services,EASBY FLOORING LTD,3059924,933.14,Materials
Place,DLO Services,EASBY FLOORING LTD,3063547,514.22,Direct Charges - Contractors
Place,DLO Services,EASBY FLOORING LTD,3061807,626.12,Direct Charges - Contractors
Place,DLO Services,EASBY FLOORING LTD,3061979,575.12,Direct Charges - Contractors
Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,3061653,"2,612.16",Materials
Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,3060698,745.18,Materials
Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,3058993,605.9,Materials
Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,3059425,996.84,Materials
Place,DLO Services,FLEMING & COMPANY (MACHINERY) LTD,3062035,851.24,Materials
Place,DLO Services,G.SWEENEY LIMITED,3062308,630,Direct Charges - Contractors
Place,DLO Services,GENTOO CONSTRUCTION LTD,0,"6,152.85",Direct Charges - Contractors
Place,DLO Services,H2-GO HYDROBLAST,3060862,"3,003.00",Direct Charges - Contractors
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059599,527.62,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059599,527.62,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059599,527.62,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,580.16,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,632.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059599,527.62,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059599,527.62,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3061090,552.04,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3061090,552.04,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059599,577.53,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059289,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3061090,552.04,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3061090,552.04,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3061090,552.04,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062056,550.37,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062056,556.14,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062683,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062681,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062681,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062683,525.06,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062064,591.6,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062064,591.6,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,935.86,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,974.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,"1,179.44",Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,974.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062063,591.6,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062063,591.6,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,974.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062683,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062682,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062682,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3062681,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,607.36,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,648.96,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3061266,615.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,3063113,974.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HOPWELLS LIMITED,0,503.73,Catering Provisions
Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,3061851,"3,688.87",Direct Charges - Contractors
Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,3056645,"13,142.31",Direct Charges - Contractors
Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,3063476,660,Direct Charges - Contractors
Place,DLO Services,JAMES BURRELL BUILDERS MERCHANTS LTD,3061564,559.87,Materials
Place,DLO Services,JCB FINANCE (LEASING LTD),3063079,725,R&M (Vehicles)
Place,DLO Services,JCB FINANCE (LEASING LTD),3050635,"1,882.83",Leasing Charges
Place,DLO Services,JEWSON LTD,3058143,557.88,Materials
Place,DLO Services,JEWSON LTD,3061613,940,Materials
Place,DLO Services,JEWSON LTD,3061614,"3,372.42",Materials
Place,DLO Services,JEWSON LTD,3061614,775.11,Materials
Place,DLO Services,JEWSON LTD,3061565,931.1,Materials
Place,DLO Services,JEWSON LTD,3062162,"1,094.89",Materials
Place,DLO Services,JEWSON LTD,3057617,"3,359.00",Materials
Place,DLO Services,JEWSON LTD,3062081,515.81,Materials
Place,DLO Services,LAFARGE AGGREGATES LIMITED,3061570,"13,797.43",Direct Charges - Contractors
Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3059071,"9,728.19",Direct Charges - Contractors
Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3062299,696.99,Direct Charges - Contractors
Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3063535,"2,489.96",Direct Charges - Contractors
Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3063536,"1,097.27",Direct Charges - Contractors
Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,0,"5,148.00",Direct Charges - Contractors
Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3060505,"21,434.69",Direct Charges - Contractors
Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,0,"22,216.03",Direct Charges - Contractors
Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3060505,"96,897.67",Direct Charges - Contractors
Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,3059071,"4,906.62",Direct Charges - Contractors
