,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,597.71,AGENCY STAFF COSTS - NON TEACHING
,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,900.45,AGENCY STAFF COSTS - NON TEACHING
,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,"1,187.66",AGENCY STAFF COSTS - NON TEACHING
,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,"1,226.48",AGENCY STAFF COSTS - NON TEACHING
,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,960.00,AGENCY STAFF COSTS - NON TEACHING
,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,832.00,AGENCY STAFF COSTS - NON TEACHING
,Community Services,Adult Social Care and Health,REED PERSONNEL SERVICES PLC,"1,016.00",AGENCY STAFF COSTS - NON TEACHING
,Community Services,Adult Social Care and Health,RNIB YORKSHIRE HUMBER & NORTH EAST,"1,422.00",BOOKS
,Community Services,Adult Social Care and Health,ROSEDALE RETIREMENT & NURSING HOME,"1,559.60",Nursing - Private Contractor
,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,"12,503.71",Residential
,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,"41,954.86",Nursing - Private Contractor
,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,"1,576.00",Nursing - Private Contractor
,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,"3,192.00",Nursing - Private Contractor
,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,"1,576.00",Intermediate Care
,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,"3,088.00",Nursing - Private Contractor
,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,"7,938.00",Residential
,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,"26,172.28",Nursing - Private Contractor
,Community Services,Adult Social Care and Health,RYDAL NURSING HOME,"1,472.00",Nursing - Private Contractor
,Community Services,Adult Social Care and Health,SAINT JOHN OF GOD CARE SERVICES,"7,908.04",Residential
,Community Services,Adult Social Care and Health,SAINT JOHN OF GOD CARE SERVICES,"15,816.08",Residential
,Community Services,Adult Social Care and Health,SCAN MOBILITY,883.26,EQUIPMENT
,Community Services,Adult Social Care and Health,SERAPH LTD,"5,112.64",Home Care - Private Contractor
,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,"2,105.00",Home Care - Private Contractor
,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,"2,105.00",Home Care - Private Contractor
,Community Services,Adult Social Care and Health,SERVOCA NURSING & CARE,"2,105.00",Home Care - Private Contractor
,Community Services,Adult Social Care and Health,SPRINGFIELD NURSING HOME,"42,292.00",Residential
,Community Services,Adult Social Care and Health,SPRINGFIELD NURSING HOME,"30,664.86",Residential
,Community Services,Adult Social Care and Health,SPRINGFIELD NURSING HOME,"1,512.00",Residential
,Community Services,Adult Social Care and Health,SUPPLIES TEAM,971.59,ICT CONSUMABLES
,Community Services,Adult Social Care and Health,SUPREME CARE COMMUNITY (DOM CARE),"9,145.92",Home Care - Private Contractor
,Community Services,Adult Social Care and Health,SUPREME CARE COMMUNITY (DOM CARE),"4,560.63",Home Care - Private Contractor
,Community Services,Adult Social Care and Health,SUPREME CARE COMMUNITY (DOM CARE),636.03,Home Care - Private Contractor
,Community Services,Adult Social Care and Health,"TEES,ESK & WEAR VALLEYS NHS TRUST","5,381.25",Day Care - Private Contractors
,Community Services,Adult Social Care and Health,"TEES,ESK & WEAR VALLEYS NHS TRUST","11,253.00",Residential
,Community Services,Adult Social Care and Health,TELECARE SERVICES ASSOCIATION,501.00,SUBSCRIPTIONS
,Community Services,Adult Social Care and Health,THE CAMPHILL VILLAGE TRUST,740.48,Residential
,Community Services,Adult Social Care and Health,THE LAWNS,"59,838.00",Residential
,Community Services,Adult Social Care and Health,THE LAWNS,"1,764.00",Residential
,Community Services,Adult Social Care and Health,THE LAWNS,630.00,Residential
,Community Services,Adult Social Care and Health,THE LAWNS,"3,528.00",Residential
,Community Services,Adult Social Care and Health,THE STROKE ASSOCIATION,"1,000.00",TRAINING
,Community Services,Adult Social Care and Health,THE STROKE ASSOCIATION,"5,000.00",PRIVATE CONTRACTORS
,Community Services,Adult Social Care and Health,THE STROKE ASSOCIATION,"5,000.00",PRIVATE CONTRACTORS
,Community Services,Adult Social Care and Health,THE SYNERGY GROUP LTD,"1,117.50",AGENCY STAFF COSTS - NON TEACHING
,Community Services,Adult Social Care and Health,THE SYNERGY GROUP LTD,"1,147.40",AGENCY STAFF COSTS - NON TEACHING
,Community Services,Adult Social Care and Health,THORNBECK COLLEGE,"8,210.80",Residential
,Community Services,Adult Social Care and Health,THREE RIVERS HOUSING ASSOCIATIONS LTD,"1,396.33",RENT OF FACILITIES
,Community Services,Adult Social Care and Health,THREE RIVERS HOUSING ASSOCIATIONS LTD,"1,376.44",RENT OF FACILITIES
,Community Services,Adult Social Care and Health,UNIQUE HOMECARE LTD,"16,329.84",Home Care - Private Contractor
,Community Services,Adult Social Care and Health,UNITED RESPONSE,"20,048.58",Home Care - Private Contractor
,Community Services,Adult Social Care and Health,VENTRESS HALL,"1,724.00",Residential
,Community Services,Adult Social Care and Health,VENTRESS HALL,"57,020.59",Residential
,Community Services,Adult Social Care and Health,VENTRESS HALL,"13,792.00",Nursing - Private Contractor
,Community Services,Adult Social Care and Health,VINE PROP MAN.LLP CLIENTS RE THE INDUSTRIAL TRUST,"1,500.00",RENT OF FACILITIES
,Community Services,Adult Social Care and Health,VOYAGE CARE,"5,469.30",Residential
,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,"1,764.00",Nursing - Private Contractor
,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,"5,733.00",Residential
,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,"19,498.60",Nursing - Private Contractor
,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,"9,005.77",Residential
,Community Services,Adult Social Care and Health,WILLOW GREEN CARE HOME,"2,472.80",Nursing - Private Contractor
,Community Services,Adult Social Care and Health,WM MORRISON (D'TON) ENTERPRISE TRUST,632.00,TRAINING
,Community Services,Cultural Services,ADT FIRE & SECURITY PLC,"2,240.74",BURGLAR ALARMS
,Community Services,Cultural Services,ALL EVENTS SECURITY,828.00,Other Supplies & Services
,Community Services,Cultural Services,AMBIENT CREATIVE SERVICES LTD,639.00,EXTERNAL PRINTING
,Community Services,Cultural Services,AMELIA DAVIES,"1,400.00",Artist payments
,Community Services,Cultural Services,AVAPRINT,"2,796.00",PRINTING
,Community Services,Cultural Services,BURTS CONTRACT SERVICES,523.00,DLO RECHARGES
,Community Services,Cultural Services,CHARTER FUELS LTD,958.40,ELECTRICITY
,Community Services,Cultural Services,CHEEKY CHOPS FACE PAINTING,825.00,Other Supplies & Services
,Community Services,Cultural Services,COCKERTON OUTDOOR ACTIVITY CLUB,"1,820.00",AGENCY STAFF COSTS - NON TEACHING
,Community Services,Cultural Services,COMBINED POWER (SOUTH) LTD,"2,797.81",ELECTRICITY
,Community Services,Cultural Services,COOPERS TEA ROOMS & COFFEE HOUSE,"1,031.06",FOOD & DRINK COSTS
,Community Services,Cultural Services,COVER FENCING,580.00,Other Supplies & Services
,Community Services,Cultural Services,DARLINGTON MEDIA GROUP,"4,223.00",GRANTS
,Community Services,Cultural Services,DEBBIE WAISTELL,870.00,Artist payments
,Community Services,Cultural Services,EDEN FARM LTD,520.16,CATERING PROVISIONS
,Community Services,Cultural Services,EDEN FARM LTD,997.90,CATERING PROVISIONS
,Community Services,Cultural Services,EDEN FARM LTD,"1,350.10",CATERING PROVISIONS
,Community Services,Cultural Services,EDEN FARM LTD,645.70,CATERING PROVISIONS
,Community Services,Cultural Services,EDEN FARM LTD,948.20,CATERING PROVISIONS
,Community Services,Cultural Services,ELECTRIC CENTRE,535.35,EQUIPMENT
,Community Services,Cultural Services,GLOBAL ARTISTS,982.30,Artist payments
,Community Services,Cultural Services,GRAHAM TAYLOR,660.00,Artist payments
,Community Services,Cultural Services,HEINEKEN UK,516.10,Bar Provisions
,Community Services,Cultural Services,HEINEKEN UK,864.12,Bar Provisions
,Community Services,Cultural Services,INTELLIGENT DATA SERVICES LTD,"1,750.00",MARKETING & ADVERTISING
,Community Services,Cultural Services,JUS' LIKE THAT LIMITED,"3,024.56",Artist payments
,Community Services,Cultural Services,KONICA MINTOLA BUSINESS SOLUTIONS EAST LTD,"1,142.78",Other Supplies & Services
,Community Services,Cultural Services,MARFORD LITHOGRAPHIC,837.89,Production Costs
,Community Services,Cultural Services,NORTHUMBRIAN WATER,"1,417.73",WATER CHARGES
,Community Services,Cultural Services,NORTHUMBRIAN WATER,"1,921.05",WATER CHARGES
,Community Services,Cultural Services,NOVAR SYSTEMS LTD,631.14,FIRE EXTINGUISHERS & EQUIPMENT
,Community Services,Cultural Services,OTIS PLC,"2,243.00",EQUIPMENT
,Community Services,Cultural Services,QDOS PANTOMIMES,"40,000.00",Artist payments
,Community Services,Cultural Services,R J C FAIRWEATHER,"2,900.00",Artist payments
,Community Services,Cultural Services,RED SQUARE DESIGN,"1,688.00",EXTERNAL PRINTING
,Community Services,Cultural Services,ROLLOVER LTD,519.12,CATERING PROVISIONS
,Community Services,Cultural Services,SKY BUSINESS (SUBSCRIPTIONS),"5,172.00",Other Supplies & Services
,Community Services,Cultural Services,ST JOHN AMBULANCE,"1,419.25",Other Supplies & Services
,Community Services,Cultural Services,STOBBS WHOLESALERS,554.90,CATERING PROVISIONS
,Community Services,Cultural Services,STOBBS WHOLESALERS,999.71,CATERING PROVISIONS
,Community Services,Cultural Services,STOBBS WHOLESALERS,713.19,CATERING PROVISIONS
,Community Services,Cultural Services,STOBBS WHOLESALERS,512.83,CATERING PROVISIONS
,Community Services,Cultural Services,STONEGRAVE AGGREGATES LTD,914.73,WASTE DISPOSAL
,Community Services,Cultural Services,THE CLOCKHOUSE THEATRE COMPANY,"1,336.36",Artist payments
,Community Services,Cultural Services,THE SOUTHAMPTON NUFFIELD THEATRE TRUST LTD,"1,080.00",Artist payments
,Community Services,Cultural Services,THEATREMASTER LTD,"1,800.00",Artist payments
,Community Services,Cultural Services,THEATRICAL MANAGEMENT ASSOCIATION LTD,"3,060.00",SUBSCRIPTIONS
,Community Services,Cultural Services,WAVERLEY VINTERS LTD (scottish courage),"1,250.60",Bar Provisions
,Community Services,Cultural Services,WEST END THEATRE MANAGERS LTD,"3,297.00",TMA Theatre Tokens
,Community Services,Cultural Services,WEST END THEATRE MANAGERS LTD,"1,768.00",Ticket Sales Paid to Others
,Community Services,DLO Services,ACORN DAIRY,558.90,CATERING PROVISIONS
,Community Services,DLO Services,ADT FIRE & SECURITY PLC,"1,852.50",DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,651.33,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,"1,044.48",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,"1,279.20",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,563.24,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,AGGREGATE INDUSTRIES UK LTD,535.06,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,AQUAJET DRAIN CLEANING,960.00,DIRECT CHARGES - CONTRACTORS
,Community Services,DLO Services,BIDDLE AIR SYSTEMS LTD,742.05,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,BIDDLE AIR SYSTEMS LTD,591.60,DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,BIDDLE AIR SYSTEMS LTD,"1,353.20",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,BIDDLE AIR SYSTEMS LTD,"1,183.20",DIRECT CHARGES - MATERIALS
,Community Services,DLO Services,BRAKES BROS LTD,649.82,CATERING PROVISIONS
