,,Directotate,Service,Supplier,Transaction Number,Transaction Date,Invoice Line Value (net of VAT),Account,Bal Sheet Level 1,Bal Sheet Level 2
INSERTED DETAIL,,CHILDREN'S SERVICES,EDUCATION,BGP CONSULTING LIMITED,55426565,2019-09-30,898.96,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,CHILDREN'S SERVICES,EDUCATION,DTA CONSULTING ENGINEERS LLP,55426089,2019-09-25,3813.06,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,DURHAM COUNTY COUNCIL,11124224,2019-10-10,813.36,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,DURHAM COUNTY COUNCIL,11124230,2019-10-10,668.6,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,DURHAM COUNTY COUNCIL,11124336,2019-10-24,3786.58,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,DURHAM COUNTY COUNCIL,11124341,2019-10-24,581.56,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,DURHAM COUNTY COUNCIL,11124333,2019-10-24,590.6,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,EASIBATHE LTD,11124247,2019-10-16,3013.08,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,GHENT BUILDING CONTRACTORS,11124332,2019-10-24,6700.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,GHENT BUILDING CONTRACTORS,11124340,2019-10-24,1019.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,HES GROUP UK LTD,11124339,2019-10-24,4536.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,HES GROUP UK LTD,11124337,2019-10-24,5030.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,HES GROUP UK LTD,11124223,2019-10-10,5880.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,HES GROUP UK LTD,11124225,2019-10-10,3728.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,HES GROUP UK LTD,11124227,2019-10-10,3685.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,HES GROUP UK LTD,11124229,2019-10-10,8320.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,M & R DEVELOPMENTS & CONTRACTORS LTD,11124334,2019-10-24,12176.40,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,PAULA LUCAS,11124231,2019-10-10,539.22,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,SUNTER LTD,11124249,2019-10-16,3002.00,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,COMMISSIONING,DISABLED FACILITIES GRANT,SUNTER LTD,11124251,2019-10-16,4693.70,Capital Grants,Capital Expenditure,Capital Other
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,ARROW INDUSTRIAL GROUP LTD,55425254,2019-09-17,1677.26,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,BARRETT ENVIRONMENTAL,55426708,2019-09-02,887.5,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,DARLINGTON ARENA LTD,55425679,2019-08-31,4320.00,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,DARLINGTON ARENA LTD,55425680,2019-07-31,8843.27,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,DEERNESS FENCING & LANDSCAPING LTD,55425687,2019-09-30,107281.32,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,F G M DECORATORS,55425818,2019-10-02,655,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,GREENHATCH GROUP LTD,55426726,2019-08-12,2125.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,GREENHATCH GROUP LTD,55426727,2019-08-12,5495.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,HARRISON EXTERNAL DISPLAY SYSTEMS,55426613,2019-09-30,1109.95,Advertising,Capital Expenditure,Capital Other
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,MOSEDALE GILLATT ARCHITECTS LTD,55425764,2019-09-23,3010.00,Architect Fees,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,NORTHERN POWERGRID LIMITED,55425128,2019-09-25,1540.00,Electrical,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,ROCH NDT SERVICES,55426645,2019-09-30,1750.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,CAPITAL PROJECTS,SANDERSON WEATHERALL LLP,55425701,2019-09-23,1555.50,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CORPORATE LANDLORD,AMP CONSULTANTS,55426949,2019-09-30,1325.00,Consultant Structural,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,CORPORATE LANDLORD,ENERGY ASSETS LIMITED,55426489,2019-10-10,1154.92,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,CORPORATE LANDLORD,WILLMOTT DIXON CONSTRUCTION LTD,55426216,2019-10-07,573599.30,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,ECONOMIC INITIATIVE,DIFFERENTIA LTD,55425356,2019-03-12,6675.58,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,ECONOMIC INITIATIVE,FWS CONSULTANTS LTD,55426360,2019-06-11,2750.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,ECONOMIC INITIATIVE,MTL SCAFFOLDING LTD,55426233,2019-09-13,1740.00,Fees - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,CA TRAFFIC,55424996,2019-05-31,560,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,ESH CONSTRUCTION LIMITED,55427086,2019-08-30,10458.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,FINDLAY SURVEYS,55425385,2019-09-18,2125.00,Engineers Fees,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,NEWSQUEST MEDIA GROUP,55427082,2019-07-15,506.16,Advertising,Capital Expenditure,Capital Other
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,NEWSQUEST MEDIA GROUP,55427480,2019-10-03,901.71,Advertising,Capital Expenditure,Capital Other
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,NEWSQUEST MEDIA GROUP,55425797,2019-09-23,901.71,Advertising,Capital Expenditure,Capital Other
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,PREMIER TRAFFIC MANAGEMENT,55423822,2019-08-31,1346.00,Dlo Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,SOLMEK/HYMAS GEOENVIRONMENTAL LTD,55425557,2019-09-19,1340.00,Site Costs,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,TODD MILBURN PARTNERSHIP LTD,55425674,2019-09-13,980,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,TRAFFIC TECHNOLOGY LIMITED,55425731,2019-09-23,1986.00,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,TRAFFIC TECHNOLOGY LIMITED,55425706,2019-09-23,1615.00,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,VIRGIN MEDIA BUSINESS,55427511,2019-10-04,529.68,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,ECONOMIC GROWTH,TRANSPORT,WS ATKINS (SERVICES) LTD,55420682,2019-07-17,2835.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,ANGLIAN WINDOWS LTD,55426429,2019-09-27,3699.24,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,ANGLIAN WINDOWS LTD,55427088,2019-09-27,3699.24,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,APERTURE TRADING LTD T/A CALIBRE DOORS,55424562,2019-09-10,623.45,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,APERTURE TRADING LTD T/A CALIBRE DOORS,55424572,2019-09-10,775.82,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,APERTURE TRADING LTD T/A CALIBRE DOORS,55427179,2019-10-01,822.32,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,B & Q PLC,55427556,2019-10-06,1382.50,Other Incidental Capital Costs,Capital Expenditure,Capital Other
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,DTA CONSULTING ENGINEERS LLP,55425778,2019-09-23,3542.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,DTA CONSULTING ENGINEERS LLP,55425598,2019-09-20,4070.00,Consultants - Other,Capital Expenditure,Capital Fees
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,IDEAL HYGIENE,55427329,2019-10-03,1150.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,LOCKWISE LTD,55427194,2019-10-01,2543.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,LOCKWISE LTD,55427587,2019-10-07,2799.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,SCHOTT REMOVALS TRANSPORT LTD,55426531,2019-09-30,1891.00,Removals,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,SOVEREIGN GROUP LIMITED,55426583,2019-09-30,742.07,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,THYSSENKRUPP ENCASA LIMITED,55424459,2019-09-09,4095.00,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,WESTWOOD TIMBER & FENCING,55427597,2019-10-07,560,Payments Main Contractor - Non Dlo,Capital Expenditure,Capital Construction
INSERTED DETAIL,,NEIGHBOURHOOD SERVICES & RESOURCES,HOUSING,WESTWOOD TIMBER & FENCING,55427599,2019-10-07,580.04,Other Contractor Payments,Capital Expenditure,Capital Construction
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,AAPNA SERVICES LTD,57488273,2019-10-02,1276.00,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ADULT PLACEMENT SERVICES T/A AVALON,11124220,2019-10-07,1437.36,Adult Placement Schemes,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,AGE UK DARLINGTON,57488026,2019-10-07,588,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ALBANY OFFICE FURNITURE SOLUTIONS,55425042,2019-09-16,540,Furniture,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ALEXANDRA PARK (AUTISM CARE) UK LTD,57489603,2019-10-21,7076.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE (NORTH EAST) LTD,57489661,2019-10-21,2031.71,Intermediate Care,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE (NORTH EAST) LTD,57489661,2019-10-21,1719.15,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE (NORTH EAST) LTD,57489661,2019-10-21,40556.14,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE (NORTH EAST) LTD,57489661,2019-10-21,2188.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASCOT CARE AGENCY LTD,57488027,2019-10-07,1739.78,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASPIRATIONS CARE,57488028,2019-10-07,2735.28,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,ASSISTIVE TECHNOLOGY AND TRAINING,55427476,2019-10-04,610,Employee Training Course Costs,EMPLOYEES,Indirect Employee Costs
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BEACONSFIELD COURT CARE HOME,57489606,2019-10-21,2279.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BERNICIA GROUP,55425124,2019-09-02,8798.53,Rent Of Facilities,PREMISES,RENTS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BONDCARE WILLINGTON LTD,57488029,2019-10-07,8757.84,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BRAIN IN HAND LTD,55426781,2019-03-22,1000.00,Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,57488030,2019-10-07,1468.53,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,11124211,2019-10-07,3540.32,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,57488030,2019-10-07,1744.92,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROADACRES HOUSING ASSOC. LTD,57488030,2019-10-07,4115.88,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BROOKFIELDS CARE HOME (SSL HEALTHCARE),57489608,2019-10-21,2037.84,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,BUTTERWICK LIMITED,55426862,2019-09-30,740,Respite,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,C/O CARELINE LIFESTYLES LTD,57489614,2019-10-21,3708.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARE MATTERS,57488031,2019-10-07,1055.34,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARE MATTERS,57488031,2019-10-07,2067.33,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARE MATTERS,57488031,2019-10-07,2207.80,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARE MATTERS,57488031,2019-10-07,2881.89,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARE MATTERS,57488031,2019-10-07,1897.59,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARE-ABILITY,55425045,2019-09-16,2089.50,Occupational Therapy Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CAREFREE MOBILITY,55425580,2019-09-20,724,Occupational Therapy Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CAREFREE MOBILITY,55427610,2019-09-09,595,Occupational Therapy Equipment,SUPPLIES & SERVICES,"EQUIPMENT, FURNITURE & MATERIALS"
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARELINE HOMECARE,57488032,2019-10-07,682.35,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARELINE HOMECARE,57488032,2019-10-07,59547.50,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARELINE HOMECARE,57488032,2019-10-07,2081.70,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARELINE HOMECARE,57488032,2019-10-07,13064.30,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARELINE HOMECARE,57488032,2019-10-07,10181.24,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARELINE HOMECARE,57488032,2019-10-07,5673.11,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CARELINE LIFESTYLES,57489657,2019-10-21,3018.40,Nursing - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CREATIVE SUPPORT LIMITED,57488033,2019-10-07,5641.38,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CREATIVE SUPPORT LIMITED,57488033,2019-10-07,3180.62,Home Care - Private Contractor,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CYGNET (DH) LTD,57489609,2019-10-21,5361.86,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,CYGNET (DH) LTD,57489609,2019-10-21,20300.00,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DALBY VIEW,57489610,2019-10-21,2841.84,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DARLINGTON ASSOCIATION ON DISABILITY LTD,55426554,2019-09-30,4699.75,Services For Carers,SUPPLIES & SERVICES,SERVICES
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DARLINGTON ASSOCIATION ON DISABILITY LTD,55426552,2019-09-30,3034.75,Services For Carers,SUPPLIES & SERVICES,SERVICES
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DARLINGTON ASSOCIATION ON DISABILITY LTD,57489601,2019-10-21,2443.11,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DARLINGTON ASSOCIATION ON DISABILITY LTD,57488034,2019-10-07,2253.14,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DARLINGTON ASSOCIATION ON DISABILITY LTD,55426346,2019-10-10,76153.88,Advocacy,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DARLINGTON ASSOCIATION ON DISABILITY LTD,57488035,2019-10-07,1303.26,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DARLINGTON MIND,57488055,2019-10-07,3201.66,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DARLINGTON MIND,57488045,2019-10-07,1634.41,Day Care - Private Contractors,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DE BRUCE COURT NURSING HOME,57489612,2019-10-21,4408.76,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DEFOE COURT,57489613,2019-10-21,1139.50,Residential,THIRD PARTY PAYMENTS,PRIVATE CONTRACTORS
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DE-POEL,11124221,2019-10-08,652.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DE-POEL,11124368,2019-10-27,569.22,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DE-POEL,11124368,2019-10-27,545.38,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DE-POEL,11124368,2019-10-27,869.42,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs
INSERTED DETAIL,,Children and Adults Services,ADULT SOCIAL CARE,DE-POEL,11124368,2019-10-27,652.07,Agency Staff Costs - Non Teaching,EMPLOYEES,Direct Emloyee Costs
