Darlington Borough Council - Analysis of Transactions Over œ500,,,,,
Oct-14,,,,,
,,,,,
,,,,,
text description,text servdesc,apar_name,order_id,amount,accdesc
Resources Group,Transformation,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3057486,"1,387.00",Alterations & Improvements - Decoration
Resources Group,Transformation,MULTICORD,3057733,528,Equipment
Resources Group,Transformation,NES SERVICES LTD,3056098,649.8,Security Services
Resources Group,Transformation,NORTHUMBRIAN WATER,0,578.16,Water Charges
Resources Group,Transformation,NORTHUMBRIAN WATER,0,"3,167.63",Water Charges
Resources Group,Transformation,NORTHUMBRIAN WATER,0,"2,698.06",Water Charges
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"2,676.82",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"34,206.77",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,625.87,Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"2,822.48",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"1,409.32",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,834.25,Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"1,828.50",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"3,707.87",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"1,352.47",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"2,878.89",Electricity
Resources Group,Transformation,NPOWER NORTHERN FINANCE,0,"13,735.90",Electricity
Resources Group,Transformation,NPOWER NORTHERN LTD,0,700,Electricity
Resources Group,Transformation,OTIS PLC,3056488,"1,673.00",Repairs - Electrical
Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,3059492,"1,995.00",Equipment
Resources Group,Transformation,SIEMENS FINANCIAL SERVICES LTD,3050784,"1,695.79",Leasing Charges
Resources Group,Transformation,STOREYS EDWARD SYMMONDS,0,"85,798.55",Rent Of Facilities
Resources Group,Transformation,T P S BOILER SPARES,3058075,"3,014.88",Repairs - Mechanical
Resources Group,Transformation,T P S BOILER SPARES,3057712,"3,341.72",Repairs - Mechanical
Resources Group,Transformation,WESTWOOD TIMBER & FENCING,3056176,"2,950.00",Ground Maintenance
Resources Group,Transformation,WESTWOOD TIMBER & FENCING,3056176,"4,281.60",Ground Maintenance
Resources Group,Transformation,WESTWOOD TIMBER & FENCING,3056177,"4,058.00",Ground Maintenance
Resources Group,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,3057855,891.68,Other Consumables
Chief Executive,Chief Executive,DRUMMOND,3058980,"1,547.25",Consultancy Fees
Place,Building Design Services,HAYS SPECIALIST SERVICES,3056405,671.65,Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3059473,"1,072.67",Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3059473,"1,081.71",Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3059472,"1,107.73",Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3059472,671.65,Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3059472,904.96,Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3059472,"1,079.45",Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3059472,"1,119.61",Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3059472,"1,126.68",Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3056405,"1,041.84",Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3059083,734.4,Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3059083,590.43,Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3059083,712.79,Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3053700,501.52,Agency Staff Costs - Non Teaching
Place,Building Design Services,HAYS SPECIALIST SERVICES,3053700,780.32,Agency Staff Costs - Non Teaching
Place,Building Design Services,MASTERBILL MICRO SYSTEMS LTD,3058817,"3,273.60",Ict Software Purchase
Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3057444,"3,417.32",Consultancy Fees
Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3058822,817.53,Consultancy Fees
Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3058821,"4,039.56",Consultancy Fees
Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3059090,"2,205.00",Consultancy Fees
Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3057642,"1,202.25",Consultancy Fees
Place,Building Design Services,SPACE ARCHITECTURE (EUROPE) LTD,3057641,"4,664.73",Consultancy Fees
Place,Building Design Services,STANDING STONE DRAWING OFF SUP,3058312,597.48,Ict Consumables
Place,Economic Regeneration,BUREAU VAN DIJK,3059375,"5,500.00",Subscriptions
Place,Economic Regeneration,PRIMARY ENGINEER,3057320,"1,050.00",Grants
Place,Commercial Services,CSL DUALCOM LIMITED,3059255,720,Equipment
Place,Commercial Services,CSL DUALCOM LIMITED,0,540,Equipment
Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,3057835,655.71,Equipment
Place,Commercial Services,INDOOR OUTDOOR,0,889,Other Supplies & Services
Place,Commercial Services,INDOOR OUTDOOR,0,"1,063.00",Other Supplies & Services
Place,Commercial Services,INDOOR OUTDOOR,0,"3,696.00",Other Supplies & Services
Place,Commercial Services,INDOOR OUTDOOR,0,"3,410.00",Other Supplies & Services
Place,Commercial Services,INDOOR OUTDOOR,0,"1,825.00",Other Supplies & Services
Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,"1,234.46",Bar Provisions For Resale
Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,734.62,Bar Provisions For Resale
Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,0,547.54,Bar Provisions For Resale
Place,Commercial Services,TECTONICS UK,3056016,"1,687.80",Equipment
Place,Culture,ALL EVENTS SECURITY,3057521,837,Other Supplies & Services
Place,Culture,ANDREA RAPER,3051986,504,Artist Payments
Place,Culture,APRIL IN PARIS,0,"10,000.00",Artist Payments
Place,Culture,ARTISTIC SOLUTIONS LIMITED,0,600,Other Supplies & Services
Place,Culture,ASKEWS & HOLTS LIBRARY SERVICES LTD,0,690,Books
Place,Culture,BACKSCRATCH CIC,3057645,"1,500.00",Other Supplies & Services
Place,Culture,BONNIE DAVIES,3051964,"2,160.00",Artist Payments
Place,Culture,BUNZL CATERING SUPPLIES,0,582.03,Cleaning Materials & Consumables
Place,Culture,BUNZL CLEANING & HYGIENE SUPPLIES,0,533.27,Cleaning Materials & Consumables
Place,Culture,BUNZL CLEANING & HYGIENE SUPPLIES,0,835.71,Cleaning Materials & Consumables
Place,Culture,CLEVELAND STUDIOS LIMITED,3057647,"4,904.54",Production Costs
Place,Culture,CLIVE CONWAY CELEBRITY PRODUCTIONS LTD,0,"2,600.00",Artist Payments
Place,Culture,CLOVER,3056075,500,Building Repairs And Maintenance
Place,Culture,CLOVER,3051299,500,Building Repairs And Maintenance
Place,Culture,CONTINENTAL SPORTS LTD,3055300,"2,365.00",Equipment
Place,Culture,CONTINENTAL SPORTS LTD,3055300,900,Equipment
Place,Culture,DARLINGTON DANCE FESTIVAL ASSOCIATION,0,"2,999.00",Ticket Sales Commission
Place,Culture,DARLINGTON RHYTHM & BLUES CLUB,0,600,Other Supplies & Services
Place,Culture,DEBBIE WAISTELL,3051276,780,Agency Staff Costs - Non Teaching
Place,Culture,DEBBIE WAISTELL,3052636,"1,235.00",Artist Payments
Place,Culture,DIRECTA (UK) LIMITED,3058000,524.16,Production Costs
Place,Culture,FITNESS INDUSTRY ASSOCIATION LIMITED,0,"3,375.00",Other Supplies & Services
Place,Culture,HOPWELLS LIMITED,0,521.03,Catering Provisions
Place,Culture,HUMMERSKNOTT ACTIVE LTD,3052992,500,Hospitality & Room Hire
Place,Culture,INSIGHT DIRECT (UK) LTD,3058908,"1,547.25",Ict Hardware Purchase
Place,Culture,JULIE SMITH,3051988,504,Artist Payments
Place,Culture,KEN DODD,0,"14,364.50",Artist Payments
Place,Culture,M T AUDIO SYSTEMS,0,"1,535.00",Other Supplies & Services
Place,Culture,MATT DOBISON,3051584,550,Agency Staff Costs - Non Teaching
Place,Culture,NATIONWIDE WATERSLIDE SERVICES LTD,0,"1,850.00",Building Repairs And Maintenance
Place,Culture,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,0,612,Other Supplies & Services
Place,Culture,NICK BROOKE LTD,0,"1,165.01",Artist Payments
Place,Culture,NO THIRD ENTERTAINMENTS LLP,0,"5,183.49",Artist Payments
Place,Culture,NORTHERN SEATING,3055618,"5,000.00",Equipment
Place,Culture,OFF THE KERB PRODUCTIONS,0,"12,920.64",Artist Payments
Place,Culture,PETER COLLUMBINE,3054086,500,Artist Payments
Place,Culture,PETRA LLOYD,3051975,"1,440.00",Artist Payments
Place,Culture,POOL COVER SYSTEMS UK,3058110,"4,490.00",Equipment
Place,Culture,PROMOACTIVE,3057602,749.5,Equipment
Place,Culture,PROSPEC LTD,3058111,658.85,Equipment
Place,Culture,PURE RECORDS,0,"6,366.23",Artist Payments
Place,Culture,RMS RECRUITMENT,0,947.87,Agency Staff Costs - Non Teaching
Place,Culture,RMS RECRUITMENT,0,902.02,Agency Staff Costs - Non Teaching
Place,Culture,RMS RECRUITMENT,0,912.46,Agency Staff Costs - Non Teaching
Place,Culture,ROTHERY ARTIST MANAGEMENT,0,"2,880.00",Other Supplies & Services
Place,Culture,RUNNING IMP INTERNATIONAL,3057872,"1,533.83",Equipment
Place,Culture,SCAMP THEATRE LIMITED,0,"15,592.30",Artist Payments
Place,Culture,SCHOTT REMOVALS TRANSPORT LTD,3057429,840,Other Supplies & Services
Place,Culture,SEABRIGHT PRODUCTIONS LTD,0,"3,000.00",Artist Payments
Place,Culture,SEABRIGHT PRODUCTIONS LTD,0,"1,694.62",Artist Payments
Place,Culture,SOFTBRICK COMPANY LTD,3056369,"1,349.00",Building Repairs And Maintenance
Place,Culture,STOBBS WHOLESALERS,0,525.37,Catering Provisions
Place,Culture,SUBSTANCE 2005 LTD,0,"1,500.00",Employee Training Course Costs
Place,Culture,TALKING SCARLET,0,"6,669.88",Artist Payments
Place,Culture,TARNSIDE CONSULTING,3055871,524.3,Consultancy Fees
Place,Culture,TECHNICAL SURFACES,3055735,595,Building Repairs And Maintenance
Place,Culture,THE PERFORMING RIGHT SOCIETY LIMITED,0,"3,402.79",Licences
Place,Culture,THEORY BRANDING AGENCY LIMITED,0,"1,850.00",Marketing & Advertising
Place,Culture,WORLD ON STAGE LTD,0,"2,000.00",Artist Payments
Place,DLO Services,ACCESS HIRE NATIONWIDE LTD,3042695,"1,320.00",Vehicle Hire
Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,3058077,616.8,Materials
Place,DLO Services,ARCHWAY PRODUCTS (UK) LTD,3055841,"6,940.74",Direct Charges - Contractors
Place,DLO Services,AT WAGGOTT HAULAGE,3051141,"5,595.00",Direct Charges - Contractors
Place,DLO Services,AT WAGGOTT HAULAGE,3051141,"7,271.00",Direct Charges - Contractors
Place,DLO Services,ATLAS WASHROOM SYSTEMS,3056018,922,Materials
Place,DLO Services,BROXAP  LTD,3055806,"2,338.00",Direct Charges - Contractors
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3054725,612.36,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3053715,566.47,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3054725,546.75,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3052881,572.76,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3053715,512.89,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3053715,696.61,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3054725,648.81,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3052881,572.76,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3058545,694.2,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3058545,585,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3058545,577.2,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3058545,577.2,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3052881,572.76,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3052881,572.76,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3053715,566.47,Agency Staff Costs - Non Teaching
Place,DLO Services,COREPEOPLE RECRUITMENT LTD,3054725,566.47,Agency Staff Costs - Non Teaching
Place,DLO Services,CROSSLING LTD,3058225,887.28,Materials
Place,DLO Services,CROSSLING LTD,3058300,867.9,Materials
Place,DLO Services,CROSSLING LTD,3057068,565.7,Materials
Place,DLO Services,CROSSLING LTD,3057436,"1,245.46",Materials
Place,DLO Services,CROSSLING LTD,3057679,"1,094.76",Materials
Place,DLO Services,CROSSLING LTD,3057408,"1,310.29",Materials
Place,DLO Services,CROSSLING LTD,3057555,856.36,Materials
Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,3054065,"3,192.35",Materials
Place,DLO Services,DARLINGTON TIMBER SUPPLIES LTD,3054064,"6,584.44",Materials
Place,DLO Services,DEERNESS FENCING & LANDSCAPING LTD,3053187,"5,511.11",Direct Charges - Contractors
Place,DLO Services,EASBY FLOORING LTD,3057683,687.37,Direct Charges - Contractors
Place,DLO Services,EASBY FLOORING LTD,3056021,"2,161.65",Direct Charges - Contractors
Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,3055817,558,Materials
Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,3055225,"1,494.00",Materials
Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,3055225,"1,672.65",Materials
Place,DLO Services,G.SWEENEY LIMITED,3057525,"2,574.00",Direct Charges - Contractors
Place,DLO Services,HARFIELD COMPONENTS LTD,0,"1,248.70",Equipment
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3052707,974.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3052705,962.11,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3052707,974.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3052889,580.16,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059294,962.11,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3055264,544.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3052889,580.16,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3052707,"1,153.80",Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3052966,543,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3052887,535.76,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3058135,552.78,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3058135,560.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3054246,547.25,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3052966,535.76,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3052966,543,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3052887,535.76,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059600,552.78,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS ACCOUNTANCY PERSONNEL,3059291,535.76,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,0,962.11,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,0,948.68,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,0,962.11,Agency Staff Costs - Non Teaching
Place,DLO Services,HAYS SPECIALIST SERVICES,0,974.32,Agency Staff Costs - Non Teaching
Place,DLO Services,HILL BASTIN INTERIORS LTD,3057151,614.4,Direct Charges - Contractors
Place,DLO Services,HOWDEN JOINERY LTD (1000060392),3055637,881.48,Materials
Place,DLO Services,J S & T BROUGHAM LTD,3058466,660,Direct Charges - Contractors
Place,DLO Services,J S & T BROUGHAM LTD,3055910,800,Direct Charges - Contractors
Place,DLO Services,JACK TIGHE DECORATING LTD,3056027,"2,050.00",Direct Charges - Contractors
Place,DLO Services,JCB FINANCE (LEASING LTD),3050634,"3,371.01",Leasing Charges
Place,DLO Services,JEWSON LTD,3057685,668.88,Materials
Place,DLO Services,JEWSON LTD,3055947,683.12,Materials
Place,DLO Services,JEWSON LTD,3055947,"1,273.04",Materials
Place,DLO Services,JEWSON LTD,3057684,"1,366.05",Materials
Place,DLO Services,JEWSON LTD,3058143,"1,650.81",Materials
Place,DLO Services,JEWSON LTD,3058305,637.18,Materials
Place,DLO Services,JEWSON LTD,3056276,788.95,Equipment
Place,DLO Services,JEWSON LTD,3056920,652.6,Materials
Place,DLO Services,K C PLANT HIRE,3058169,525,Equipment
Place,DLO Services,LAFARGE AGGREGATES LIMITED,3059575,"150,255.75",Direct Charges - Contractors
Place,DLO Services,LORD HIRE CENTRES,3056667,529,Equipment
Place,DLO Services,M H LAVERICK & PARTNERS,3050927,"1,336.00",Direct Charges - Contractors
Place,DLO Services,M H LAVERICK & PARTNERS,3050927,"2,599.00",Direct Charges - Contractors
Place,DLO Services,M H LAVERICK & PARTNERS,3050927,"1,149.00",Direct Charges - Contractors
Place,DLO Services,M H LAVERICK & PARTNERS,3050927,"1,529.00",Direct Charges - Contractors
Place,DLO Services,M H LAVERICK & PARTNERS,3050927,"2,881.00",Direct Charges - Contractors
Place,DLO Services,M H LAVERICK & PARTNERS,3050927,944,Direct Charges - Contractors
Place,DLO Services,MACLEAN ELECTRICAL,3054940,"5,375.24",Materials
Place,DLO Services,MASTERDOR  LTD,3054780,653.48,Materials
Place,DLO Services,MASTERDOR  LTD,3055267,525.7,Materials
Place,DLO Services,MASTERDOR  LTD,3055976,526.94,Materials
Place,DLO Services,MASTERDOR  LTD,3055267,679.48,Materials
Place,DLO Services,MECHPLANT NORTH EAST LTD,3049936,"2,092.70",Plant Hire
Place,DLO Services,MITIE PROPERTY SERVICES (NORTH EAST) LTD,3057024,"3,490.00",Direct Charges - Contractors
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3049296,796.62,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3054564,"1,080.30",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3057730,"1,149.12",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3058168,"3,018.55",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3057619,504.14,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3057894,501.08,Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3056835,"27,573.00",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3049274,"1,329.16",Materials
Place,DLO Services,MKM BUILDING SUPPLIES (HULL) LTD,3049274,759.52,Materials
Place,DLO Services,MRC ROADS LIMITED,3055823,"4,866.18",Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,3055823,"1,303.00",Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,3056786,"1,840.70",Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,3051999,751,Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,3055950,"2,657.53",Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,3055952,"1,090.80",Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,3054808,"1,041.16",Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,3058591,"1,482.54",Direct Charges - Contractors
Place,DLO Services,MRC ROADS LIMITED,3058291,"1,293.00",Direct Charges - Contractors
