,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Resources Group,Human resources management,DISCLOSURE & BARRING SERVICE,4356.00,Crb Checks
INSERTED DETAIL,,Resources Group,Human resources management,LANGTON (MEDICAL TRAINING) LTD,720.00,Employee Training Course Costs
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,7782.37,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,7961.13,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,MEDACS HEALTHCARE PLC,7603.61,Professional Fees & Consultancy
INSERTED DETAIL,,Resources Group,Human resources management,MH SAFETY SOLUTIONS,3100.00,Employee Training Course Costs
INSERTED DETAIL,,Resources Group,Human resources management,NORTH EAST REGIONAL EMPLOYERS ORG,5877.00,Impounding Services
INSERTED DETAIL,,Resources Group,Transformation,A19 POOLS & SPAS,520.00,Repairs - Mechanical
INSERTED DETAIL,,Resources Group,Transformation,CLEARWATER TECHNOLOGY LTD,2612.00,Cyclical - Legionella Maint
INSERTED DETAIL,,Resources Group,Transformation,CLEARWATER TECHNOLOGY LTD,4576.00,Repairs - Legionella Remedial
INSERTED DETAIL,,Resources Group,Transformation,CLEARWATER TECHNOLOGY LTD,2730.00,Repairs - Legionella Remedial
INSERTED DETAIL,,Resources Group,Transformation,CLEARWATER TECHNOLOGY LTD,5700.00,Repairs - Legionella Remedial
INSERTED DETAIL,,Resources Group,Transformation,COMBINED POWER (SOUTH) LTD,2327.98,Electricity
INSERTED DETAIL,,Resources Group,Transformation,ELECTRONIC SECURITY SOLUTIONS LTD,700.00,Repairs - Fire Alarms
INSERTED DETAIL,,Resources Group,Transformation,HAYS SPECIALIST SERVICES,680.06,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Transformation,HAYS SPECIALIST SERVICES,622.31,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Transformation,HAYS SPECIALIST SERVICES,761.72,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Transformation,HAYS SPECIALIST SERVICES,759.87,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Transformation,HAYS SPECIALIST SERVICES,658.14,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Transformation,HAYS SPECIALIST SERVICES,629.94,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Transformation,HAYS SPECIALIST SERVICES,843.90,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Resources Group,Transformation,MAINTEL HOLDINGS PLC,878.79,Telephone Costs
INSERTED DETAIL,,Resources Group,Transformation,MAINTEL HOLDINGS PLC,878.79,Ict Hardware Support & Maintenance
INSERTED DETAIL,,Resources Group,Transformation,NES SERVICES LTD,4943.61,Security Services
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,2364.67,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,1642.20,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NORTHUMBRIAN WATER,3504.39,Water Charges
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,14324.15,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,3247.82,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,2088.04,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,1053.47,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,11617.86,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,2463.50,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,1674.11,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,995.17,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,14878.31,Electricity
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN LTD,720.00,Electricity
INSERTED DETAIL,,Resources Group,Transformation,PORTABLE APPLIANCE SAFETY SERVICES,585.00,Employee Training Course Costs
INSERTED DETAIL,,Resources Group,Transformation,PORTABLE APPLIANCE SAFETY SERVICES,780.00,Employee Training Course Costs
INSERTED DETAIL,,Resources Group,Transformation,S & I STRUCTURES,2425.00,Security Services
INSERTED DETAIL,,Resources Group,Transformation,S & I STRUCTURES,2175.00,Security Services
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1755.60,Removal Costs - Staff Moves
INSERTED DETAIL,,Resources Group,Transformation,SIEMENS FINANCIAL SERVICES LTD,636.48,Leasing Charges
INSERTED DETAIL,,Resources Group,Transformation,SPRINGS ROOFING LTD,530.00,Repairs - Building Fabric
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,624.59,Electricity
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,726.73,Gas
INSERTED DETAIL,,Resources Group,Transformation,T W WARD INDUSTRIAL BOILERS,980.00,Cyclical-Boiler/Servicing
INSERTED DETAIL,,Resources Group,Transformation,TEAM (EAA LTD),1509.47,Ict Software Support & Maintenance
INSERTED DETAIL,,Resources Group,Transformation,TEAM (EAA LTD),2500.00,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Building Design Services,IHS (GLOBAL) LIMITED,4089.24,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Building Design Services,ROBERT SUNLEY,1788.87,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Building Design Services,SPACEWORKS,821.23,Consultancy Fees
INSERTED DETAIL,,Place,Building Design Services,SPACEWORKS,966.31,Consultancy Fees
INSERTED DETAIL,,Place,Economic Regeneration,COUNTING SOLUTIONS LTD,2318.00,Subscriptions
INSERTED DETAIL,,Place,Economic Regeneration,DARLINGTON BOXING & MARTIAL ACADEMY,750.00,Grants
INSERTED DETAIL,,Place,Commercial Services,APEX CATERING FOOD & SERVICES,800.00,Other Supplies & Services
INSERTED DETAIL,,Place,Commercial Services,EDEN FARM LTD,544.17,Catering Provisions
INSERTED DETAIL,,Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,8492.00,Equipment
INSERTED DETAIL,,Place,Commercial Services,ENERGY MAINTENANCE COMPANY LTD,963.00,Equipment
INSERTED DETAIL,,Place,Commercial Services,HEINEKEN UK,818.49,Bar Provisions For Resale
INSERTED DETAIL,,Place,Commercial Services,LONGFIELD ACADEMY OF SPORT,7500.00,Equipment
INSERTED DETAIL,,Place,Commercial Services,MATTHEW CLARK WHOLESALE LTD,966.46,Bar Provisions For Resale
INSERTED DETAIL,,Place,Commercial Services,MEYERTECH LIMITED,3026.38,Equipment
INSERTED DETAIL,,Place,Commercial Services,R BUTLER,4833.33,Other Supplies & Services
INSERTED DETAIL,,Place,Commercial Services,R BUTLER,4833.33,Other Supplies & Services
INSERTED DETAIL,,Place,Commercial Services,TECTONICS UK,2646.90,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Culture,ACORN DAIRY,516.78,Catering Provisions
INSERTED DETAIL,,Place,Culture,ADT FIRE & SECURITY PLC,1838.07,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,ANITA DOOLEY,696.00,Artist Payments
INSERTED DETAIL,,Place,Culture,AUTOBAR UK  LTD,625.56,Catering Provisions
INSERTED DETAIL,,Place,Culture,BILLINGHURST GEORGE & PARTNERS,1000.00,Consultancy Fees
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,720.00,Artist Payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,720.00,Artist Payments
INSERTED DETAIL,,Place,Culture,COOPERS TEA ROOMS & COFFEE HOUSE,955.60,Catering Provisions
INSERTED DETAIL,,Place,Culture,DEREK FRANKS ORGANISATION,7071.36,Artist Payments
INSERTED DETAIL,,Place,Culture,EASBY FLOORING LTD,516.38,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Culture,FATPIPE SATCOM LTD,3420.00,Equipment
INSERTED DETAIL,,Place,Culture,FRETWELL DOWNING HOSPITALITY LTD,1541.25,Maintenance Agreements - Admin
INSERTED DETAIL,,Place,Culture,HEINEKEN UK,716.61,Bar Provisions For Resale
INSERTED DETAIL,,Place,Culture,HEINEKEN UK,911.27,Bar Provisions For Resale
INSERTED DETAIL,,Place,Culture,HEINEKEN UK,653.01,Bar Provisions For Resale
INSERTED DETAIL,,Place,Culture,HEINEKEN UK,653.01,Bar Provisions For Resale
INSERTED DETAIL,,Place,Culture,HOPWELLS LIMITED,529.86,Catering Provisions
INSERTED DETAIL,,Place,Culture,HOPWELLS LIMITED,502.04,Catering Provisions
INSERTED DETAIL,,Place,Culture,HOPWELLS LIMITED,1018.85,Catering Provisions
INSERTED DETAIL,,Place,Culture,HORMONAL HOUSEWIVES LIMITED,4998.09,Artist Payments
INSERTED DETAIL,,Place,Culture,HUMMERSKNOTT ACTIVE LTD,530.00,Hospitality & Room Hire
INSERTED DETAIL,,Place,Culture,J P LENNARD LTD,1814.63,Equipment
INSERTED DETAIL,,Place,Culture,M T AUDIO SYSTEMS,751.60,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,MOUSETRAP ON TOUR LIMITED,60000.00,Artist Payments
INSERTED DETAIL,,Place,Culture,MULTICORD,3000.00,Production Costs
INSERTED DETAIL,,Place,Culture,NETWORK RAIL,1694.00,Rent Of Facilities
INSERTED DETAIL,,Place,Culture,NEWSQUEST (YORKSHIRE & NORTH EAST) LTD,2500.00,Marketing & Advertising
INSERTED DETAIL,,Place,Culture,NILFISK ADVANCE LTD,1999.00,Equipment
INSERTED DETAIL,,Place,Culture,NORWELL LAPLEY PRODUCTIONS LTD,6500.00,Artist Payments
INSERTED DETAIL,,Place,Culture,PETRA LLOYD,1284.30,Artist Payments
INSERTED DETAIL,,Place,Culture,RMS RECRUITMENT,514.50,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Culture,RMS RECRUITMENT,519.20,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,Culture,SAVILLS (UK) LTD,4049.84,Rent Of Facilities
INSERTED DETAIL,,Place,Culture,SPIRIT PRODUCTIONS (WORLDWIDE) LIMITED,29681.64,Artist Payments
INSERTED DETAIL,,Place,Culture,STOBBS WHOLESALERS,790.95,Catering Provisions
INSERTED DETAIL,,Place,Culture,STOBBS WHOLESALERS,506.54,Catering Provisions
INSERTED DETAIL,,Place,Culture,STONEGRAVE AGGREGATES LTD,743.13,Waste Disposal
INSERTED DETAIL,,Place,Culture,STONEGRAVE AGGREGATES LTD,907.57,Waste Disposal
INSERTED DETAIL,,Place,Culture,SWISS TIMING,1966.00,Building Repairs And Maintenance
INSERTED DETAIL,,Place,Culture,THE PERFORMING RIGHT SOCIETY LIMITED,4040.62,Ict Software Support & Maintenance
INSERTED DETAIL,,Place,Culture,THEORY BRANDING AGENCY LIMITED,1961.88,Other Supplies & Services
INSERTED DETAIL,,Place,DLO Services,AON LIMITED,2650.00,Misc. Insurances
INSERTED DETAIL,,Place,DLO Services,AON LIMITED,750.00,Misc. Insurances
INSERTED DETAIL,,Place,DLO Services,APEC ENVIRONMENTAL,5850.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,APEC ENVIRONMENTAL,1040.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,ASPECT CONTRACTS LTD,885.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,ASPECT CONTRACTS LTD,575.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,ASPECT CONTRACTS LTD,875.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,ASPECT CONTRACTS LTD,4019.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,1014.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,999.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,1071.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,1176.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,744.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,AT WAGGOTT HAULAGE,1056.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,ATLAS WASHROOM SYSTEMS,3400.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,ATLAS WASHROOM SYSTEMS,3733.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,1176.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,BT TELEPHONE PAYMENT CENTRE,2144.00,Telephone Costs
INSERTED DETAIL,,Place,DLO Services,CLOSE THORNTON,12565.33,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1271.47,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1186.66,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1144.43,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,790.80,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1847.16,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1156.86,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,963.15,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1068.59,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1439.43,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1184.04,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1373.92,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1218.58,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1355.39,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,632.64,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1378.20,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1343.56,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,781.77,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1899.93,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1201.56,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1257.34,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1292.90,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1305.03,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1271.44,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1353.29,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1028.04,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,564.80,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,563.90,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,525.91,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,670.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1341.29,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1240.85,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1272.24,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,584.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,EASBY FLOORING LTD,1116.64,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,EASBY FLOORING LTD,643.21,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,ELECTRIC CENTRE,968.03,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,ELECTRIC CENTRE,1175.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,809.67,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,2747.52,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,2442.24,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,771.12,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,629.67,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,EXTERIOR LIGHTING SOLUTIONS LTD,1709.46,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,FRETWELL DOWNING HOSPITALITY LTD,1541.25,Maintenance Agreements - Admin
INSERTED DETAIL,,Place,DLO Services,GELPACK EXCELSIOR LIMITED,1698.16,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,GEO MICHIE LIMITED,612.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,GRAHAM,1150.20,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,HARPERS ENVIRONMENTAL LIMITED,1546.12,Waste Disposal
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,705.64,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,666.12,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,502.09,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,548.80,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,619.36,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,535.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,529.23,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,588.00,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,535.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,572.32,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,611.52,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,525.28,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,535.76,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,580.16,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,650.59,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,739.59,Agency Staff Costs - Non Teaching
INSERTED DETAIL,,Place,DLO Services,HPS MAINTENANCE & RESTORATION LTD,512.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,HPS MAINTENANCE & RESTORATION LTD,516.00,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,INTERACTIVE PROJECTS & DESIGN LTD,2848.71,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,JAMES BURRELL BUILDERS MERCHANTS LTD,1079.40,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,JDP CONTRACTING SERVICES LIMITED,3215.52,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,840.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,839.99,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,JEWSON LTD,840.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,K C PLANT HIRE,805.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,K C PLANT HIRE,805.00,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LAMINATE PRODUCTS DIRECT LTD,997.50,Direct Charges - Materials (Dlo)
INSERTED DETAIL,,Place,DLO Services,LUCY ZODION LTD,1158.00,Stores Purchases (Dlo)
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,7066.90,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,LYTESTREAM ELECTRICAL CONTRACTORS,6122.98,Direct Charges - Contractors
INSERTED DETAIL,,Place,DLO Services,M & J HORTICULTURE,2112.58,Greenhouses
