,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Resources Group,Transformation,PREMIAIR SERVICES UK LTD,1804.80,Repairs - Mechanical
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,42190.28,RENT OF FACILITIES
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,44115.62,RENT OF FACILITIES
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,1608.77,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,1990.83,PREMISES INSURANCE
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,1763.77,PREMISES INSURANCE
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,747.05,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,1357.38,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,WESTON ALLISON WRIGHT LTD,500.00,Repairs - Building Fabric
INSERTED DETAIL,,Place,Building Design Services,APEC ENVIRONMENTAL,790.00,CONSULTANCY FEES
INSERTED DETAIL,,Place,Building Design Services,URS SCOTT WILSON LTD,3466.88,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Place,Economic Regeneration,NOOVO CREATIVE,1500.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Economic Regeneration,NOOVO CREATIVE,2650.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Economic Regeneration,NOOVO CREATIVE,530.00,PURCHASES  VAT
INSERTED DETAIL,,Place,Economic Regeneration,RTC NORTH LTD,3764.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Economic Regeneration,RTC NORTH LTD,752.80,PURCHASES  VAT
INSERTED DETAIL,,Place,Economic Regeneration,TEES VALLEY UNLIMITED,3400.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Economic Regeneration,TEES VALLEY UNLIMITED,680.00,PURCHASES  VAT
INSERTED DETAIL,,Place,Economic Regeneration,TOM BUTLER FLOWER HIRE SERVICE,628.68,PURCHASES  VAT
INSERTED DETAIL,,Place,Economic Regeneration,TOM BUTLER FLOWER HIRE SERVICE,3143.40,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Economic Regeneration,TOWNTALK,4000.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Economic Regeneration,WATERSTONS,6187.50,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,ALAN DARLOW PRODUCTIONS LTD,9834.00,ADVERTISING INCOME
INSERTED DETAIL,,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),504.20,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),1180.18,PURCHASES  VAT
INSERTED DETAIL,,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),1287.20,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),5900.90,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),2000.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,CSL DUALCOM LIMITED,1260.00,TELEPHONE COSTS
INSERTED DETAIL,,Place,Commercial Services,EDEN FARM LTD,524.67,CATERING PROVISIONS
INSERTED DETAIL,,Place,Commercial Services,ELECTRONIC SECURITY SOLUTIONS LTD,8492.00,EQUIPMENT
INSERTED DETAIL,,Place,Commercial Services,HEINEKEN UK,883.44,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Place,Commercial Services,HEINEKEN UK,548.58,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Place,Commercial Services,KEIR WAUGH,1200.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,KEIR WAUGH,1200.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,NORTHUMBRIAN WATER,2870.00,WATER CHARGES
INSERTED DETAIL,,Place,Commercial Services,RINEY PUBLISHING LIMITED,600.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,SAPPHIRE GB LTD,1630.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,SAPPHIRE GB LTD,554.40,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,SAPPHIRE GB LTD,1266.85,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,SAPPHIRE GB LTD,627.55,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,SPEEDY ASSET SERVICES LIMITED (SPEEDY),650.73,Other Supplies & Services
INSERTED DETAIL,,Place,Commercial Services,TECTONICS UK,1786.02,EQUIPMENT
INSERTED DETAIL,,Place,Commercial Services,WAVERLEY VINTERS LTD (scottish courage),715.13,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Place,Culture,ADASTRA,1000.00,Artist payments
INSERTED DETAIL,,Place,Culture,ADT FIRE & SECURITY PLC,1094.75,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,ALAN DARLOW PRODUCTIONS LTD,4559.72,SALARY RECHARGES
INSERTED DETAIL,,Place,Culture,ALAN DARLOW PRODUCTIONS LTD,2445.31,Artist payments
INSERTED DETAIL,,Place,Culture,ALREADY SORTED LTD,5145.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Culture,ALREADY SORTED LTD,1518.75,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Culture,ALREADY SORTED LTD,1687.50,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Culture,ALREADY SORTED LTD,1276.25,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Culture,ALUMINIUM ACCESS PRODUCTS TRAINING LIMITED,561.00,"EQUPMENT, REPAIRS, SERVICE & INSURANCE (CURRICULUM)"
INSERTED DETAIL,,Place,Culture,ALUMINIUM ACCESS PRODUCTS TRAINING LIMITED,750.00,EQUIPMENT
INSERTED DETAIL,,Place,Culture,ANDREA RAPER,952.00,Artist payments
INSERTED DETAIL,,Place,Culture,APPLIED SCIENCE ACTIVITIES,2108.30,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Place,Culture,AQUA SPHERE UK LTD,1171.90,ITEMS FOR RESALE
INSERTED DETAIL,,Place,Culture,ARTIFAX SOFTWARE LTD,697.95,PURCHASES  VAT
INSERTED DETAIL,,Place,Culture,ARTIFAX SOFTWARE LTD,3489.75,ICT SOFTWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Culture,AVAPRINT,2956.00,PRINTING
INSERTED DETAIL,,Place,Culture,BIBLIOGRAPHIC DATA SERVICE LTD (BDS),1290.00,BOOKS
INSERTED DETAIL,,Place,Culture,BILL KENWRIGHT LTD,15328.13,Artist payments
INSERTED DETAIL,,Place,Culture,BILL KENWRIGHT LTD,22697.68,Artist payments
INSERTED DETAIL,,Place,Culture,BILL KENWRIGHT LTD,18000.00,Artist payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,900.00,Artist payments
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,1714.08,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,540.00,Artist payments
INSERTED DETAIL,,Place,Culture,BRAY CONTROL (UK) LTD,530.00,EQUIPMENT
INSERTED DETAIL,,Place,Culture,BRIGHT BOOK SUPPLIES LTD,840.22,BOOKS
INSERTED DETAIL,,Place,Culture,BRIGHT BOOK SUPPLIES LTD,962.18,BOOKS
INSERTED DETAIL,,Place,Culture,BRIGHTSOLID ONLINE PUBLISHING LTD,600.00,BOOKS
INSERTED DETAIL,,Place,Culture,C DAVIS,1000.00,Artist payments
INSERTED DETAIL,,Place,Culture,CHAPTERHOUSE THEATRE COMPANY,1168.90,Artist payments
INSERTED DETAIL,,Place,Culture,CHARTER FUELS LTD,1412.65,FUEL OIL FOR HEATING
INSERTED DETAIL,,Place,Culture,CHRYSTAL CONSULTING,3400.00,PURCHASES  VAT
INSERTED DETAIL,,Place,Culture,CHRYSTAL CONSULTING,17000.00,LEASING CHARGES
INSERTED DETAIL,,Place,Culture,CLOVER,2845.00,EQUIPMENT
INSERTED DETAIL,,Place,Culture,CLOVER,569.00,PURCHASES  VAT
INSERTED DETAIL,,Place,Culture,COMBINED POWER (SOUTH) LTD,2351.68,ELECTRICITY
INSERTED DETAIL,,Place,Culture,CRANMER LAWRENCE & CO LTD,4206.95,LEASING CHARGES
INSERTED DETAIL,,Place,Culture,CRIMSON FAIR LIMITED,3000.00,Artist payments
INSERTED DETAIL,,Place,Culture,DANCE NORTH LIMITED,3000.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,DARLINGTON FOLK CLUB,1511.50,Ticket Sales Paid to Others
INSERTED DETAIL,,Place,Culture,DEBBIE WAISTELL,1255.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Culture,DEBBIE WAISTELL,720.00,Artist payments
INSERTED DETAIL,,Place,Culture,DEBBIE WAISTELL,900.00,Production Costs
INSERTED DETAIL,,Place,Culture,DEBBIE WAISTELL,1000.00,Artist payments
INSERTED DETAIL,,Place,Culture,ELECTRIC CENTRE,608.50,Repairs - Electrical
INSERTED DETAIL,,Place,Culture,ENSEMBLE,1293.75,Artist payments
INSERTED DETAIL,,Place,Culture,EXCHANGE EVENTS LIMITED,9000.00,Artist payments
INSERTED DETAIL,,Place,Culture,FLOWERS BY NATTRASS,860.00,Production Costs
INSERTED DETAIL,,Place,Culture,FLYING ENTERTAINMENT LIMITED,8000.00,Artist payments
INSERTED DETAIL,,Place,Culture,FLYING ENTERTAINMENT LIMITED,1600.00,PURCHASES  VAT
INSERTED DETAIL,,Place,Culture,FOOLS PARADISE LTD,510.00,Artist payments
INSERTED DETAIL,,Place,Culture,FUTURE PROJECTIONS,996.20,Repairs - Electrical
INSERTED DETAIL,,Place,Culture,GRESSWELL,580.75,STATIONERY
INSERTED DETAIL,,Place,Culture,HOTBUCKLE PRODUCTIONS CIC LTD,789.36,Artist payments
INSERTED DETAIL,,Place,Culture,INSTITUTE OF SWIMMING LTD,790.00,EMPLOYEE TRAINING COURSE COSTS
INSERTED DETAIL,,Place,Culture,J P LENNARD LTD,1320.84,EQUIPMENT
INSERTED DETAIL,,Place,Culture,JOHN LAYBOURN,825.00,BOOKS
INSERTED DETAIL,,Place,Culture,JULIE MACBEAN,2460.00,Exhibition Sales Paid to Other
INSERTED DETAIL,,Place,Culture,KEY INDUSTRIAL EQUIPMENT LTD,1758.00,BUILDING REPAIRS AND MAINTENANCE
INSERTED DETAIL,,Place,Culture,LLOYDS BRITISH TESTING CO LTD,560.00,Repairs - Mechanical
INSERTED DETAIL,,Place,Culture,LUXI LTD,2593.00,Artist payments
INSERTED DETAIL,,Place,Culture,MARK GOUCHER LTD,14000.00,Artist payments
INSERTED DETAIL,,Place,Culture,MICROFORM IMAGING LTD,2119.04,BOOKS
INSERTED DETAIL,,Place,Culture,MKM BUILDING SUPPLIES (HULL) LTD,862.80,MATERIALS
INSERTED DETAIL,,Place,Culture,MULTICORD,955.00,Production Costs
INSERTED DETAIL,,Place,Culture,NETT UK LIMITED,987.11,PURCHASES  VAT
INSERTED DETAIL,,Place,Culture,NETT UK LIMITED,4935.57,Artist payments
INSERTED DETAIL,,Place,Culture,NEWITTS,558.24,EQUIPMENT
INSERTED DETAIL,,Place,Culture,NLS SECURITY LIMITED,995.00,EQUIPMENT
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,3937.67,WATER CHARGES
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,2515.60,WATER CHARGES
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,2617.03,WATER CHARGES
INSERTED DETAIL,,Place,Culture,OXFORD UNIVERSITY PRESS,687.00,BOOKS
INSERTED DETAIL,,Place,Culture,OXFORD UNIVERSITY PRESS,1953.00,BOOKS
INSERTED DETAIL,,Place,Culture,PERFORMING RIGHT SOCIETY LIMITED,5240.48,LICENCES
INSERTED DETAIL,,Place,Culture,PERFORMING RIGHT SOCIETY LIMITED,1080.52,LICENCES
INSERTED DETAIL,,Place,Culture,PETRA LLOYD,540.00,Artist payments
INSERTED DETAIL,,Place,Culture,PETRA LLOYD,1620.00,Artist payments
INSERTED DETAIL,,Place,Culture,PETRA LLOYD,1446.00,Artist payments
INSERTED DETAIL,,Place,Culture,POOL COVER SYSTEMS UK,795.00,Repairs - Mechanical
INSERTED DETAIL,,Place,Culture,POOL COVER SYSTEMS UK,980.00,Repairs - Mechanical
INSERTED DETAIL,,Place,Culture,PROMOACTIVE,700.32,EQUIPMENT
INSERTED DETAIL,,Place,Culture,PROSPEC LTD,702.00,EQUIPMENT
INSERTED DETAIL,,Place,Culture,QUESTNBS,850.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,QUESTNBS,1300.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,QUESTNBS,850.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,QUESTNBS,850.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,RBM,2111.63,Artist payments
INSERTED DETAIL,,Place,Culture,SANDLER SEATING LTD,775.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,SCREENTECH,6527.50,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,SCREENTECH,961.00,EQUIPMENT
INSERTED DETAIL,,Place,Culture,SEM ELECTRICAL LTD,1974.85,BUILDING REPAIRS AND MAINTENANCE
INSERTED DETAIL,,Place,Culture,SETON LTD,1724.75,BUILDING REPAIRS AND MAINTENANCE
INSERTED DETAIL,,Place,Culture,SIEMENS FINANCIAL SERVICES LTD,636.48,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,STACEY CHAPMAN,952.00,Artist payments
INSERTED DETAIL,,Place,Culture,STAGE ELECTRICS,1356.91,EQUIPMENT
INSERTED DETAIL,,Place,Culture,STAGE ELECTRICS,1356.91,EQUIPMENT
INSERTED DETAIL,,Place,Culture,TECHNICAL SURFACES,3612.50,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,TECHNOGYM LTD,706.65,EQUIPMENT
INSERTED DETAIL,,Place,Culture,THE BREAD & BUTTER THEATRE COMPANY,650.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,THE GRUFFALO 2009 LTD,9000.00,Artist payments
INSERTED DETAIL,,Place,Culture,THEATRE 1ST LIMITED,8135.80,Artist payments
INSERTED DETAIL,,Place,Culture,THINGUMAJIG THEATRE,800.00,Artist payments
INSERTED DETAIL,,Place,Culture,TITANIC HONOUR & GLORY,2000.00,BUILDING REPAIRS AND MAINTENANCE
INSERTED DETAIL,,Place,Culture,VIRGIN MEDIA BUSINESS LIMITED,9038.42,ICT HARDWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Culture,WATERSTONE'S,855.18,BOOKS
INSERTED DETAIL,,Place,Culture,WEST END THEATRE MANAGERS LTD,743.00,TMA Theatre Tokens
INSERTED DETAIL,,Place,Culture,WM MORRISON SUPERMARKETS PLC,1102.05,RENT OF FACILITIES
INSERTED DETAIL,,Place,Culture,WORK PLATFORM LTD,590.00,Repairs - Electrical
INSERTED DETAIL,,Place,Culture,WORKWEAR EXPRESS LTD,507.60,EQUIPMENT
INSERTED DETAIL,,Place,DLO Services,ACORN DAIRY,539.55,CATERING PROVISIONS
