,,Directotate,Service,Supplier,Invoice Line Value (net of VAT),Account
INSERTED DETAIL,,Resources Group,Resources,STUART ROOK,750.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Resources Group,Resources,SUCCESSFUL SPEECHES,802.00,EMPLOYEE TRAINING COURSE COSTS
INSERTED DETAIL,,Resources Group,Resources,THE MERIT BADGE & REGALLIA COMPANY LTD,928.40,EQUIPMENT
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,1451.59,POSTAGES
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,2389.86,POSTAGES
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,4946.58,POSTAGES
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,552.48,POSTAGES
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,2590.27,POSTAGES
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,2340.09,POSTAGES
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,1122.20,POSTAGES
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,2405.45,POSTAGES
INSERTED DETAIL,,Resources Group,Resources,TNT POST LTD,1414.06,POSTAGES
INSERTED DETAIL,,Resources Group,Resources,WATERSTONS,1785.00,INTERNET COSTS
INSERTED DETAIL,,Resources Group,Finance,CABLE & WIRELESS,999.00,TELEPHONE COSTS
INSERTED DETAIL,,Resources Group,Finance,CABLE & WIRELESS,1944.11,TELEPHONE COSTS
INSERTED DETAIL,,Resources Group,Finance,EDEN BROWN,654.40,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Finance,EDEN BROWN,636.40,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Finance,EDEN BROWN,648.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Finance,EDEN BROWN,647.60,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Finance,EDEN BROWN,654.80,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Finance,EDEN BROWN,656.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Finance,EDEN BROWN,651.80,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Finance,EDEN BROWN,667.60,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Finance,EDEN BROWN,648.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Finance,EDEN BROWN,595.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Resources Group,Finance,LLOYDS REGISTER QUALITY ASSURANCE LTD,1440.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Resources Group,Finance,MDNX ENTERPRISE SERVICES LTD,3825.23,ICT HARDWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Resources Group,Finance,MIDDLESBROUGH BOROUGH COUNCIL,5693.34,OTHER INCOME(OUTSIDE SCOPE VAT)
INSERTED DETAIL,,Resources Group,Finance,PRICE WATERHOUSE COOPERS,20547.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Resources Group,Finance,SECURICOR CASH SERVICES LTD,1327.44,SECURITY SERVICES
INSERTED DETAIL,,Resources Group,ICT,BT TELEPHONE PAYMENT CENTRE,16901.18,TELEPHONE COSTS
INSERTED DETAIL,,Resources Group,ICT,DAISY COMMUNICATIONS LTD,12150.64,TELEPHONE COSTS
INSERTED DETAIL,,Resources Group,ICT,DATA TRACK TECHNOLOGY PLC,2532.41,EQUIPMENT
INSERTED DETAIL,,Resources Group,ICT,VIRGIN MEDIA BUSINESS LIMITED,882.90,TELEPHONE COSTS
INSERTED DETAIL,,Resources Group,ICT,VIRGIN MEDIA BUSINESS LIMITED,998.90,TELEPHONE COSTS
INSERTED DETAIL,,Resources Group,Human resources management,HAY GROUP LTD,950.00,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,2562.34,GAS
INSERTED DETAIL,,Resources Group,Transformation,CORONA ENERGY LTD,69740.36,GAS
INSERTED DETAIL,,Resources Group,Transformation,LANDSCAPE SOLUTIONS,570.00,GROUND MAINTENANCE
INSERTED DETAIL,,Resources Group,Transformation,NORTHERN STEEPLEJACKS (EDINBURGH) LTD,4795.00,Repairs - Building Fabric
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,56074.24,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,4237.36,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,3989.57,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,2137.98,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,7189.54,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,1105.70,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,1739.50,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,3790.00,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,1033.11,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,627.27,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,NPOWER NORTHERN FINANCE,2917.02,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,SCHOTT REMOVALS TRANSPORT LTD,1250.20,REMOVAL COSTS - STAFF MOVES
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,42190.28,RENT OF FACILITIES
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,44115.62,RENT OF FACILITIES
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,713.47,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,STOREYS:SSP,1121.13,ELECTRICITY
INSERTED DETAIL,,Resources Group,Transformation,TEAM (EAA LTD),1465.50,ICT SOFTWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,1060.50,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Building Design Services,HAYS SPECIALIST SERVICES,841.51,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Building Design Services,SPACEWORKS,7500.00,CONSULTANCY FEES
INSERTED DETAIL,,Place,Economic Regeneration,NORTHGATE INFORMATION SOLUTIONS,13000.00,ICT SOFTWARE PURCHASE
INSERTED DETAIL,,Place,Economic Regeneration,Q R L-T-D,750.00,EMPLOYEE TRAINING COURSE COSTS
INSERTED DETAIL,,Place,Economic Regeneration,THE MOSAIC PARTNERSHIP,2070.73,CONSULTANCY FEES
INSERTED DETAIL,,Place,Economic Regeneration,THE MOSAIC PARTNERSHIP,684.08,CONSULTANCY FEES
INSERTED DETAIL,,Place,Commercial Services,BLACK & WHITE ADVERTISING (URWIN GARTON),1025.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,EDEN FARM LTD,819.71,CATERING PROVISIONS
INSERTED DETAIL,,Place,Commercial Services,EDEN FARM LTD,617.58,CATERING PROVISIONS
INSERTED DETAIL,,Place,Commercial Services,HEINEKEN UK,633.20,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Place,Commercial Services,INDOOR OUTDOOR,3050.00,Other Supplies & Services
INSERTED DETAIL,,Place,Commercial Services,SPIRIT PRODUCTIONS (WORLDWIDE) LIMITED,990.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,TECTONICS UK,3559.76,EQUIPMENT
INSERTED DETAIL,,Place,Commercial Services,VISIT COUNTY DURHAM,825.00,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Commercial Services,WAVERLEY VINTERS LTD (scottish courage),672.73,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Place,Commercial Services,WAVERLEY VINTERS LTD (scottish courage),801.40,BAR PROVISIONS FOR RESALE
INSERTED DETAIL,,Place,Culture,ADT FIRE & SECURITY PLC,1775.92,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,ALISON ASHTON-ARTS PRACTITIONER,1500.00,Artist payments
INSERTED DETAIL,,Place,Culture,ALREADY SORTED LTD,960.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Culture,AQUA SPHERE UK LTD,2811.26,ITEMS FOR RESALE
INSERTED DETAIL,,Place,Culture,ARC ENTERTAINMENTS,600.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,ARTISTIC SOLUTIONS LIMITED,1972.50,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Culture,ARTISTIC SOLUTIONS LIMITED,1972.50,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Culture,AV IRRIGATION LTD,853.06,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,AXIELL LIMITED,5581.27,ICT HARDWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Culture,AXIELL LIMITED,5236.94,ICT HARDWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Culture,BLACK & WHITE ADVERTISING (URWIN GARTON),987.76,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Culture,BONNIE DAVIES,3060.00,Artist payments
INSERTED DETAIL,,Place,Culture,BRENNTAG UK & IRELAND,2162.68,CHEMICALS
INSERTED DETAIL,,Place,Culture,CHARTER FUELS LTD,560.60,FUEL OIL FOR HEATING
INSERTED DETAIL,,Place,Culture,CHARTER FUELS LTD,1442.99,FUEL OIL FOR HEATING
INSERTED DETAIL,,Place,Culture,CHRISTIAN MIEVES,600.00,Artist payments
INSERTED DETAIL,,Place,Culture,CIRQUE DU THEATRE LIMITED,8000.00,Artist payments
INSERTED DETAIL,,Place,Culture,CIRQUE DU THEATRE LIMITED,14037.40,Artist payments
INSERTED DETAIL,,Place,Culture,COMBINED POWER (SOUTH) LTD,2256.84,ELECTRICITY
INSERTED DETAIL,,Place,Culture,GOODNIGHTS ENTERTAINMENT LTD,13129.77,Artist payments
INSERTED DETAIL,,Place,Culture,IAN FRICKER (THEATRE) LTD,20000.00,Artist payments
INSERTED DETAIL,,Place,Culture,INFINITE ARTS,1480.00,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,J FITZGERALD,649.91,Artist payments
INSERTED DETAIL,,Place,Culture,JOHN GRUNDY,1185.05,Artist payments
INSERTED DETAIL,,Place,Culture,KOMODO DESIGN LTD,728.40,PROFESSIONAL FEES & CONSULTANCY
INSERTED DETAIL,,Place,Culture,LONGFIELD ACADEMY OF SPORT,7500.00,EQUIPMENT
INSERTED DETAIL,,Place,Culture,LOUISE TOWNSEND,859.63,Artist payments
INSERTED DETAIL,,Place,Culture,LUXI LTD,2747.00,Artist payments
INSERTED DETAIL,,Place,Culture,MHG (SUPPLIES) LTD,2493.00,EQUIPMENT
INSERTED DETAIL,,Place,Culture,MUCH LOVED PRODUCTIONS LTD,8522.66,Artist payments
INSERTED DETAIL,,Place,Culture,MULTICORD,2400.00,Production Costs
INSERTED DETAIL,,Place,Culture,NES SERVICES LTD,594.96,SECURITY SERVICES
INSERTED DETAIL,,Place,Culture,NETWORK RAIL,1694.00,RENT OF FACILITIES
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,2378.29,WATER CHARGES
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,1319.16,WATER CHARGES
INSERTED DETAIL,,Place,Culture,NORTHUMBRIAN WATER,1647.65,WATER CHARGES
INSERTED DETAIL,,Place,Culture,OPERA DELLA LUNA,2000.00,Artist payments
INSERTED DETAIL,,Place,Culture,PETRA LLOYD,900.00,Artist payments
INSERTED DETAIL,,Place,Culture,PETRA LLOYD,541.63,Artist payments
INSERTED DETAIL,,Place,Culture,PRESTIGE PRODUCTIONS,6000.00,Artist payments
INSERTED DETAIL,,Place,Culture,RALPH GIVENS,3322.46,GOLF PROFESSIONALS RETAINER
INSERTED DETAIL,,Place,Culture,REDCAR & CLEVELAND COLLEGE,2758.00,EMPLOYEE TRAINING COURSE COSTS
INSERTED DETAIL,,Place,Culture,RIGBY TAYLOR LTD,2757.48,EQUIPMENT
INSERTED DETAIL,,Place,Culture,SAPPHIRE GB LTD,571.25,MARKETING & ADVERTISING
INSERTED DETAIL,,Place,Culture,SEVERNSIDE WHOLESALERS LTD,509.14,ITEMS FOR RESALE
INSERTED DETAIL,,Place,Culture,SPIRIT PRODUCTIONS (WORLDWIDE) LIMITED,21397.59,Artist payments
INSERTED DETAIL,,Place,Culture,SPIRIT PRODUCTIONS (WORLDWIDE) LIMITED,656.00,Programme Sales Paid to Others
INSERTED DETAIL,,Place,Culture,STONEGRAVE AGGREGATES LTD,853.27,WASTE DISPOSAL
INSERTED DETAIL,,Place,Culture,TECHNOGYM LTD,586.65,EQUIPMENT
INSERTED DETAIL,,Place,Culture,TECHNOGYM LTD,515.05,Other Supplies & Services
INSERTED DETAIL,,Place,Culture,THE BIRMINGHAM STAGE COMPANY,18000.00,Artist payments
INSERTED DETAIL,,Place,Culture,THE PERFORMING RIGHT SOCIETY LIMITED,1475.86,ICT SOFTWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Culture,THE PERFORMING RIGHT SOCIETY LIMITED,911.13,ICT SOFTWARE SUPPORT & MAINTENANCE
INSERTED DETAIL,,Place,Culture,THE PERFORMING RIGHT SOCIETY LIMITED,883.64,LICENCES
INSERTED DETAIL,,Place,Culture,THEATRE HULLABALOO,5343.00,BUILDING REPAIRS AND MAINTENANCE
INSERTED DETAIL,,Place,Culture,WHEEL-TASTIC SPORTS DEVELOPMENT,506.00,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,Culture,YES PRIME MINISTER LTD,20889.68,Artist payments
INSERTED DETAIL,,Place,DLO Services,ACORN DAIRY,519.75,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,678.55,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,9298.77,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,8016.22,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,2131.74,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,1193.44,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,522.40,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,528.01,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,745.90,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,675.60,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,1206.88,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,745.90,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,520.69,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,1652.92,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AGGREGATE INDUSTRIES UK LTD,2994.27,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,AON LIMITED,6360.00,MISC. INSURANCES
INSERTED DETAIL,,Place,DLO Services,AON LIMITED,750.00,MISC. INSURANCES
INSERTED DETAIL,,Place,DLO Services,ASTLEY FACADES (NORTH EAST) LTD,1500.18,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,AUTOBAR UK  LTD,535.58,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,AYCLIFFE FABRICATIONS LTD,1223.60,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BISHOP AUCKLAND GLAZING CO LTD,650.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BRAKES BROS LTD,505.12,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,BRAKES BROS LTD,530.26,CATERING PROVISIONS
INSERTED DETAIL,,Place,DLO Services,BROXAP  LTD,539.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,BT TELEPHONE PAYMENT CENTRE,2072.00,TELEPHONE COSTS
INSERTED DETAIL,,Place,DLO Services,BUILDROUTE LIMITED,2637.62,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,BUNZL CLEANING & HYGIENE SUPPLIES,660.00,OTHER CONSUMABLES
INSERTED DETAIL,,Place,DLO Services,CHARLES ENDIRECT LTD,765.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CHARTER FUELS LTD,695.00,BOTTLED GAS
INSERTED DETAIL,,Place,DLO Services,CHUBB ELECTRONIC SECURITY LTD,1802.64,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,CONTAINER CENTRALEN LIMITED,581.72,EQUIPMENT
INSERTED DETAIL,,Place,DLO Services,CONTRACT FLOORING SERVICES (NE) LTD,607.42,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,556.13,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,735.80,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,556.13,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,COREPEOPLE RECRUITMENT LTD,548.71,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1109.46,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1258.84,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1237.60,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,4395.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,929.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,939.24,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1689.16,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1747.33,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1174.25,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1930.66,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1036.29,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,919.73,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,919.73,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,941.49,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1844.13,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,862.04,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,2069.45,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1001.85,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1889.65,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,2142.79,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,936.46,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,670.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,910.60,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1197.39,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1241.40,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1126.12,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1126.12,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1077.96,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1135.04,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,909.32,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1587.76,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,930.46,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,2008.38,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,895.37,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,929.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1617.88,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,892.84,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,1124.36,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,807.69,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,CROSSLING LTD,659.00,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,510.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,DARLINGTON SCAFFOLDING LTD,550.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,DELTA ELECTRICAL & MECHANICAL SERVICES LTD,1220.64,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,DRAIN DOCTOR PLUMBING,640.00,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,EASBY FLOORING LTD,535.39,DIRECT CHARGES - CONTRACTORS
INSERTED DETAIL,,Place,DLO Services,ELECTRIC CENTRE,791.88,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,ELECTRIC CENTRE,705.00,STORES PURCHASES (DLO)
INSERTED DETAIL,,Place,DLO Services,ELECTRIC CENTRE,706.29,DIRECT CHARGES - MATERIALS (DLO)
INSERTED DETAIL,,Place,DLO Services,FRACKS TRANSPORT LIMITED,5226.00,TRANSPORT
INSERTED DETAIL,,Place,DLO Services,GRAHAM,690.12,STORES PURCHASES (DLO)
INSERTED DETAIL,,Place,DLO Services,GRAHAM,690.12,STORES PURCHASES (DLO)
INSERTED DETAIL,,Place,DLO Services,GRAHAM,690.12,STORES PURCHASES (DLO)
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,504.38,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,502.09,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,502.09,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,515.78,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
INSERTED DETAIL,,Place,DLO Services,HAYS SPECIALIST SERVICES,552.78,AGENCY STAFF COSTS - NON TEACHING
