Payment Date,Transaction Number,Net Amount,Supplier (Beneficiary) Name,Local Supplier Internal Reference,Directorate / Service Where Expenditure Incurred,Service Category Label,Service Category URI,SeRCOP Expenditure Category,SeRCOP Expenditure Code,Purpose of Spend,SeRCOP Detailed Expenditure Code,Capital/Revenue,Procurement Classification
01/04/2015,1027882,437.22,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027885,260.48,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027886,437.52,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027887,360.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027890,346.11,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027893,346.11,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027898,677.52,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027900,519.05,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027902,825.12,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027903,513.96,HOUSING BENEFIT,299992,Finance & Commercial Services,Housing Services,108,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027904,2699.23,NORCARE LTD,334347,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027904,2699.24,NORCARE LTD,334347,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027905,7360.50,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.DAY CARE SERVICES
01/04/2015,1027905,10164.66,NEW PROSPECTS ASSOCIATION LIMITED,203069,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.DAY CARE SERVICES
01/04/2015,1027906,4195.21,NORTHERN LIFE CARE LTD T/A UBU LTD,214737,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.RESIDENTIAL
01/04/2015,1027907,4355.75,MEARS HOME IMPROVEMENT LIMITED,386511,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027908,28286.07,ISOS HOUSING LIMITED,105505,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027909,14988.33,HARBOUR SUPPORT SERVICES,384545,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027910,9764.02,ST ANNE'S COMMUNITY SERVICES,366247,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.DAY CARE SERVICES
01/04/2015,1027911,37000.00,INLINE,321443,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027912,2930.83,MENCAP,276682,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027912,3189.96,MENCAP,276682,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027912,5538.80,MENCAP,276682,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027913,8625.00,PLACES FOR PEOPLE INDIVIDUAL SUPPORT,014730,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027914,5250.75,TYNE HOUSING ASSOCIATION LTD (337319),337319,Adult Social Care,Housing Services,108,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.RESIDENTIAL
01/04/2015,1027915,3469.39,COQUET TRUST,347369,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.RESIDENTIAL
01/04/2015,1027916,698.10,NORTECH,307941,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027916,812.41,NORTECH,307941,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027917,1004.76,MILBURY  CARE  SERVICES,338622,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.RESIDENTIAL
01/04/2015,1027918,45583.00,CREATIVE SUPPORT LTD,359340,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.HOMECARE
01/04/2015,1027919,7249.92,RICHMOND FELLOWSHIP LTD,018025,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.RESIDENTIAL
01/04/2015,1027920,2626.26,TURNING POINT SERVICES LTD,311310,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027920,2626.26,TURNING POINT SERVICES LTD,311310,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027921,2095.08,HANOVER HOUSING ASSOCIATION,305759,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027922,2083.33,HOME HOUSING ASSOCIATION LTD,277767,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027923,7617.83,MENTAL HEALTH MATTERS,306456,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027924,17969.86,STONHAM HOUSING ASSOCIATION,303595,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Voluntary Associations,5040,Revenue,22.SUPPORT SERVICES
01/04/2015,1027936,400.00,BRITISH HEART FOUNDATION,276949,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027938,2190.00,VEEJO LIMITED,390845,Business & Economy,Planning Services,110,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,16.EVENTS & PROMOTIONS
01/04/2015,1027939,800.00,HANDS FREE COMPUTING LTD,378649,Adult Social Care,Adult Social Care,101,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,ICT.SOFTWARE
01/04/2015,1027941,650.00,BALFOUR BEATTY WORKPLACE LIMITED,389026,Finance & Commercial Services,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
01/04/2015,1027941,9785.00,BALFOUR BEATTY WORKPLACE LIMITED,389026,Finance & Commercial Services,Central Services,102,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
01/04/2015,1027944,928.00,Redacted Personal Data,390575,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Other Establishments,5041,Revenue,00.WELFARE
01/04/2015,1027945,250.00,BT BUSINESS DIRECT LTD,370821,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,15.HARDWARE
01/04/2015,1027946,3999.90,TEACHERS PENSIONS AGENCY,341172,General Fund Financing,General Fund,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027947,-12255.52,TEACHERS PENSIONS AGENCY,341172,General Fund Financing,General Fund,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027947,7679.83,TEACHERS PENSIONS AGENCY,341172,General Fund Financing,General Fund,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027947,1171459.75,TEACHERS PENSIONS AGENCY,341172,General Fund Financing,General Fund,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Revenue,00.NON INFLUENCIBLE
01/04/2015,1027950,750.00,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,02.BUILDING SERVICES
01/04/2015,1027950,750.00,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,02.BUILDING SERVICES
01/04/2015,1027950,750.00,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,02.BUILDING SERVICES
01/04/2015,1027950,760.00,CAPITA SYMONDS LTD,376582,DCE - Technical Package,Planning Services,110,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
01/04/2015,1027950,763.83,CAPITA SYMONDS LTD,376582,Housing Revenue Account,Highways & Transport Services,107,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
01/04/2015,1027950,1566.76,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,02.BUILDING SERVICES
01/04/2015,1027950,2880.00,CAPITA SYMONDS LTD,376582,DCE - Technical Package,Holding A/C,N/A,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
01/04/2015,1027950,8670.00,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,02.BUILDING SERVICES
01/04/2015,1027950,14267.04,CAPITA SYMONDS LTD,376582,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,02.BUILDING SERVICES
01/04/2015,1027952,635.00,DINNINGTON FENCING CO LTD,004104,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,02.BUILDING SERVICES
01/04/2015,1027953,2836.18,KNIGHT FRANK LLP,354665,DCE - Technical Package,Highways & Transport Services,107,Premises-Related Expenditure,502,Rents,5007,Revenue,16.REAL ESTATE
01/04/2015,1027953,23312.50,KNIGHT FRANK LLP,354665,DCE - Technical Package,Highways & Transport Services,107,Premises-Related Expenditure,502,Rents,5007,Revenue,16.REAL ESTATE
01/04/2015,1027959,13221.29,ISS FACILITY SERVICES - LANDSCAPING,386557,Environment & Leisure,Cultural & Related Services,104,Third Party Payments,505,Other Agencies,5043,Revenue,12.LANDSCAPING
01/04/2015,1027961,580.00,CAPITA BUSINESS SERVICES LTD,316395,"Children, Young People & Learning",Children's & Education Services,103,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,15.SOFTWARE
01/04/2015,1027963,645.00,SOUTHERN GREEN LTD,350118,Environment & Leisure,Cultural & Related Services,104,Third Party Payments,505,Private Contractors,5042,Revenue,12.LANDSCAPING
01/04/2015,1027964,350.00,INTERPLAN SIGN SYSTEMS LTD (102313),102313,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,11.ROAD SAFETY
01/04/2015,1027965,5415.03,SITA UK LIMITED,359430,Environment & Leisure,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,08.ENVIRONMENTAL SERV
01/04/2015,1027965,30814.19,SITA UK LIMITED,359430,Environment & Leisure,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,08.ENVIRONMENTAL SERV
01/04/2015,1027965,65426.45,SITA UK LIMITED,359430,Environment & Leisure,Environmental & Regulatory Services,105,Third Party Payments,505,Private Contractors,5042,Revenue,08.ENVIRONMENTAL SERV
01/04/2015,1027966,1450.41,Redacted Personal Data,379947,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Other Establishments,5041,Revenue,00.GRANT
01/04/2015,1027968,222.92,PHOENIX SOFTWARE LTD,355089,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,15.SOFTWARE
01/04/2015,1027969,440.00,LANDFORM SURVEYS LTD,333106,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,REPAIR SURVEY
01/04/2015,1027976,324.95,XEROX (UK) LTD,302990,DCE - Technical Package,Environmental & Regulatory Services,105,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,20.PHOTOCOPIERS
01/04/2015,1027976,332.52,XEROX (UK) LTD,302990,DCE - Technical Package,Environmental & Regulatory Services,105,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,20.PHOTOCOPIERS
01/04/2015,1027976,348.36,XEROX (UK) LTD,302990,DCE - Technical Package,Environmental & Regulatory Services,105,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,20.PHOTOCOPIERS
01/04/2015,1027977,1802.94,NORTH BRITISH TAPES,318349,DCE - Technical Package,Environmental & Regulatory Services,105,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,23.STATIONERY
01/04/2015,1027978,396.52,GREENHAM TRADING LTD,007560,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,11.WORKWEAR
01/04/2015,1027978,405.26,GREENHAM TRADING LTD,007560,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,11.WORKWEAR
01/04/2015,1027978,508.76,GREENHAM TRADING LTD,007560,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,11.WORKWEAR
01/04/2015,1027978,560.51,GREENHAM TRADING LTD,007560,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,11.WORKWEAR
01/04/2015,1027980,2755.00,NHC NHS FOUNDATION TRUST,317869,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Voluntary Associations,5040,Revenue,00.PUBLIC SECTOR
01/04/2015,1027992,300.00,DISTRICT SURVEYORS ASSOCIATION LTD,365945,DCE - Technical Package,Planning Services,110,Employees,501,Indirect Employee Expenses,5002,Revenue,18.CONFERENCING
01/04/2015,1027993,280.00,WILF HUSBAND,378193,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,13.HORTICULTURAL SUPPLIES
01/04/2015,1027995,600.00,THE UNIVERSITY OF MANCHESTER,031244,Public Health,Public Health,112,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.EXT SCHOOLS
01/04/2015,1027996,648.54,KIER NORTH TYNESIDE LIMITED,383278,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,02.BUILDING SERVICES
01/04/2015,1027996,2112.72,KIER NORTH TYNESIDE LIMITED,383278,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,02.BUILDING SERVICES
01/04/2015,1027996,680257.81,KIER NORTH TYNESIDE LIMITED,383278,Housing Revenue Account,Housing Revenue Account,N/A,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
01/04/2015,1027999,372.06,NEXUS,305246,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,18.TRAVEL
01/04/2015,1028000,300.00,STATEX COLOURPRINT,331692,Capital,Capital,Capital,Supplies and Services,504,Miscellaneous Expenses,5034,Capital,20.PRINTING
01/04/2015,1028001,1462.50,SITEON LTD,377682,DCE - Technical Package,Environmental & Regulatory Services,105,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,16.ADVERTISING
01/04/2015,1028002,259.00,PRO AD LTD,302655,"Children, Young People & Learning",Children's & Education Services,103,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,16.EVENTS & PROMOTIONS
01/04/2015,1028003,1721.22,TYNETEC LIMITED,300731,Capital,Capital,Capital,Third Party Payments,505,Private Contractors,5042,Capital,01.ELECTRICAL
01/04/2015,1028005,908.45,THE MAILING HOUSE GROUP LIMITED,283691,Housing Revenue Account,Housing Services,108,Supplies and Services,504,Communications & Computing,5028,Revenue,18.POSTAGE
01/04/2015,1028006,450.35,NLS SECURITY LTD,014177,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,FIRE EQUIP
02/04/2015,1519,749.00,"THE ACCOUNTING OFFICER, HOME OFFICE",348758,"Children, Young People & Learning",Children's & Education Services,103,Third Party Payments,505,Private Contractors,5042,Revenue,NULL
02/04/2015,1522,341.98,DEBTORS VENDOR (ANITE),299989,General Fund Financing,General Fund,N/A,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Revenue,00.NON INFLUENCIBLE
02/04/2015,1028007,35.46,GM PACKAGING (UK) LTD,312623,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.DISPOSABLES
02/04/2015,1028007,61.50,GM PACKAGING (UK) LTD,312623,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.DISPOSABLES
02/04/2015,1028007,189.00,GM PACKAGING (UK) LTD,312623,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.DISPOSABLES
02/04/2015,1028007,416.36,GM PACKAGING (UK) LTD,312623,Commissioning & Fair Access,Children's & Education Services,103,Supplies and Services,504,Equipment,5023,Revenue,03.DISPOSABLES
02/04/2015,1028009,380.00,GREENLAY (GRASS MACHINERY) LTD,337595,Housing Revenue Account,Housing Revenue Account,N/A,Employees,501,Indirect Employee Expenses,5002,Revenue,13.EQUIPMENT
02/04/2015,1028009,1071.00,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,13.EQUIPMENT
02/04/2015,1028009,2270.00,GREENLAY (GRASS MACHINERY) LTD,337595,Environment & Leisure,Cultural & Related Services,104,Supplies and Services,504,Equipment,5023,Revenue,13.EQUIPMENT
02/04/2015,1028011,0.98,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
02/04/2015,1028011,5.38,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
02/04/2015,1028011,7.48,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
02/04/2015,1028011,14.99,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
02/04/2015,1028011,15.70,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
02/04/2015,1028011,219.02,FLEET FACTORS LTD,006831,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
02/04/2015,1028012,809.09,NORTH EAST TRUCK & VAN,014751,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
02/04/2015,1028013,4.56,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,4.56,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,4.56,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,15.60,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,16.40,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,27.36,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,29.40,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,36.48,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,36.48,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,49.44,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,77.50,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,101.50,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,368.10,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,568.50,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028013,1499.40,THOMAS OWEN AND SONS LTD,015083,DCE - Technical Package,Unallocated,N/A,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
02/04/2015,1028014,359.38,LONDONDERRY GARAGE LTD,210130,Environment & Leisure,Unallocated,N/A,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
02/04/2015,1028016,52.38,STANNAH LIFT SERVICES LIMITED,102817,Adult Social Care,Adult Social Care,101,Third Party Payments,505,Private Contractors,5042,Revenue,SOCIAL FITTED
