Payment Date,Transaction Number,Amount,Supplier Name,Supplier ID,Organisational Unit,SeRCOP Expenditure Category,SeRCOP Expenditure Code,SeRCOP Detailed Expenditure Type,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
01/07/2014,881029,412.56,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881031,1204.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881032,720.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881034,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881035,392.32,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881036,440.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881037,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881038,1651.20,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881040,356.68,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881041,412.56,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881042,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881043,461.48,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881044,269.16,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881045,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881046,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881047,1146.12,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881048,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881049,345.08,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881050,412.56,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881051,360.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881052,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881053,600.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881054,360.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881055,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881056,8047.40,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881057,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881058,826.12,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881059,288.48,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881060,578.08,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881061,295.52,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881062,1457.96,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881064,417.68,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881065,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881066,329.25,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881067,396.92,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881069,527.11,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881070,3974.44,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881071,344.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881072,308.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881073,666.16,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881074,704.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881075,606.36,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881076,461.48,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881079,756.92,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881080,304.36,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881082,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881083,387.68,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881084,701.52,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881085,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881086,763.32,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881087,438.48,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881088,412.56,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881089,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881090,253.80,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881091,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881092,1000.80,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881093,872.37,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881094,1141.76,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881095,258.65,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881096,406.16,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881097,745.87,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881098,358.12,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881099,3136.28,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881100,1682.16,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881102,260.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881103,8429.15,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881104,3791.30,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881105,320.08,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881106,7465.81,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881107,3199.68,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881108,400.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881109,360.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881110,1191.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881111,652.56,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881112,100730.95,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881113,340.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881114,292.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881115,32065.24,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881116,380.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881117,3414.96,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881118,7915.12,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881119,412.56,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881120,369.24,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881121,350.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881122,300.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881123,337.08,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881124,403.84,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881125,794.44,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881128,39940.71,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881129,74387.24,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881130,380.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881131,13856.37,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881132,437.24,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881133,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881134,2970.28,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881135,184535.71,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881136,2091.76,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881137,258381.78,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881138,417.68,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881139,88120.38,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881141,412.56,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881143,480.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881144,268.36,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881145,412.56,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881146,12080.02,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881147,456.92,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881148,3005.72,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881149,368.88,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881150,940.59,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881151,6873.38,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881152,784.04,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881153,1284.68,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881154,412.56,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881155,819.20,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881157,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881158,360.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881159,1329.52,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881160,6090.66,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881161,600.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881163,2329.04,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881164,504.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881166,358.85,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881167,320.80,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881168,1032.56,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881169,2413.80,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881170,320.80,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881171,681.76,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881172,338.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881173,784.32,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881174,368.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881175,1089.32,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881176,364.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881177,278.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881178,276.92,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881179,340.00,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881180,764.60,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
01/07/2014,881182,387.68,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
