Payment Date,Transaction Number,Amount,Supplier Name,Supplier ID,Organisational Unit,SeRCOP Expenditure Category,SeRCOP Expenditure Code,SeRCOP Detailed Expenditure Type,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
01/05/2014,849945,2.95,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849945,8.92,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849945,16.00,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849945,53.66,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849945,75.00,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849945,140.00,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849945,375.00,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849945,395.00,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849945,425.00,FLYING PENGUIN ENTERPRISES LTD,387872,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,1.85,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,5.96,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,6.70,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,10.86,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,15.90,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,17.93,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,19.50,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,37.07,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,38.19,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,40.00,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,51.10,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,74.14,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,78.18,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,86.35,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,88.00,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,98.56,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849949,250.82,FLEET FACTORS LTD,006831,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849950,297.00,NORTH EAST TRUCK & VAN,014751,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849950,320.00,NORTH EAST TRUCK & VAN,014751,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849951,10.30,THOMAS OWEN AND SONS LTD,015083,Environment & Leisure,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
01/05/2014,849951,12.30,THOMAS OWEN AND SONS LTD,015083,Environment & Leisure,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
01/05/2014,849951,77.50,THOMAS OWEN AND SONS LTD,015083,Environment & Leisure,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
01/05/2014,849951,82.40,THOMAS OWEN AND SONS LTD,015083,Environment & Leisure,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
01/05/2014,849951,90.70,THOMAS OWEN AND SONS LTD,015083,Environment & Leisure,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
01/05/2014,849951,102.50,THOMAS OWEN AND SONS LTD,015083,Environment & Leisure,Premises-Related Expenditure,502,Cleaning and Domestic Supplies,5012,Revenue,05.CLEANING MATERIALS
01/05/2014,849951,1336.00,THOMAS OWEN AND SONS LTD,015083,Environment & Leisure,Supplies and Services,504,Equipment,5023,Revenue,05.CLEANING MATERIALS
01/05/2014,849952,87.42,LONDONDERRY GARAGE LTD,210130,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849952,203.52,LONDONDERRY GARAGE LTD,210130,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849952,289.53,LONDONDERRY GARAGE LTD,210130,Environment & Leisure,Transport,503,Direct Transport Costs,5016,Revenue,28.VEHICLE PARTS
01/05/2014,849954,35.00,STANNAH LIFT SERVICES LIMITED,102817,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,01.LIFT MAINTENANCE
01/05/2014,849954,45.00,STANNAH LIFT SERVICES LIMITED,102817,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,01.LIFT MAINTENANCE
01/05/2014,849954,508.37,STANNAH LIFT SERVICES LIMITED,102817,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,01.LIFT MAINTENANCE
02/05/2014,519238,276.92,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
02/05/2014,519239,867.31,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
02/05/2014,519240,701.86,HOUSING BENEFIT,299992,Finance & Commercial Services,Transfer Payments,506,Housing Benefits,5048,Revenue,00.NON INFLUENCIBLE
02/05/2014,519245,259.13,HOUSING REFUND PAYMENTS - BSS ONLY,379825,Housing Revenue Account,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
02/05/2014,519256,335.96,HOUSING REFUND PAYMENTS - BSS ONLY,379825,Housing Revenue Account,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
02/05/2014,519258,430.87,HOUSING REFUND PAYMENTS - BSS ONLY,379825,Housing Revenue Account,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
02/05/2014,849980,3142.80,ZONE 4 KIDS AT COQUET PARK,391000,"Children, Young People & Learning",Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.GRANT
02/05/2014,849985,698.40,Redacted Personal Data,374190,"Children, Young People & Learning",Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.NON INFLUENCIBLE
02/05/2014,849986,582.00,Redacted Personal Data,240999,"Children, Young People & Learning",Supplies and Services,504,Grants and Subscriptions,5031,Revenue,00.NON INFLUENCIBLE
02/05/2014,849987,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,849989,1237.47,GENERAL BACS PAYMENTS - BSS ONLY,381148,Corporate Accounting,Control Accounts,N/A,Control Accounts,N/A,Revenue,00.NON INFLUENCIBLE
02/05/2014,849990,900.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,849991,500.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,849992,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,849993,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,849994,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,849995,500.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,849996,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,849997,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,849998,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,849999,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850000,900.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850001,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850002,900.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850003,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850004,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850005,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850006,900.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850007,900.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850008,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850009,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850010,900.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850011,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850012,400.00,GENERAL BACS PAYMENTS - BSS ONLY,381148,"Children, Young People & Learning",Third Party Payments,505,Private Contractors,5042,Revenue,00.NON INFLUENCIBLE
02/05/2014,850027,729.43,HOMECARE REFUNDS - BSS ONLY,384082,Housing Revenue Account,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
02/05/2014,850029,279.40,HOMECARE REFUNDS - BSS ONLY,384082,Housing Revenue Account,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
02/05/2014,850033,8891.02,HOMECARE REFUNDS - BSS ONLY,384082,Housing Revenue Account,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
02/05/2014,850034,1898.03,HOMECARE REFUNDS - BSS ONLY,384082,Housing Revenue Account,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
02/05/2014,850035,300.00,HOMECARE REFUNDS - BSS ONLY,384082,Housing Revenue Account,Supplies and Services,504,Miscellaneous Expenses,5034,Revenue,00.HOUSING REFUNDS
02/05/2014,850036,23000.00,ST BARTHOLOMEWS PRIMARY SCHOOL,276838,Capital,Supplies and Services,504,Equipment,5023,Capital,00.NT SCHOOLS
02/05/2014,850038,532.00,STEPHENSON MEMORIAL PRIMARY SCHOOL,277480,Commissioning & Fair Access,Third Party Payments,505,Independent Units within the Council,5035,Revenue,00.NT SCHOOLS
02/05/2014,850040,700.00,FIBRECHECK LTD,391020,Environment & Leisure,Third Party Payments,505,Private Contractors,5042,Revenue,02.BUILDING SERVICES
02/05/2014,850049,3525.00,DEAFBLIND ENABLEMENT LTD,390700,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
02/05/2014,850052,647.00,BT BUSINESS DIRECT LTD,370821,Law & Governance,Supplies and Services,504,Communications & Computing,5028,Revenue,15.HARDWARE
02/05/2014,850056,3000.00,ELF SOFTWARE LTD,390408,Environment & Leisure,Third Party Payments,505,Private Contractors,5042,Revenue,15.HARDWARE
02/05/2014,850058,1000.00,NEOPOST LTD,274468,"Children, Young People & Learning",Supplies and Services,504,Communications & Computing,5028,Revenue,17.OFFICE EQUIPMENT
02/05/2014,850061,4882.47,TEACHERS PENSIONS AGENCY,341172,Capital,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.NON INFLUENCIBLE
02/05/2014,850062,5301.48,TEACHERS PENSIONS AGENCY,341172,Capital,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.NON INFLUENCIBLE
02/05/2014,850062,1166183.95,TEACHERS PENSIONS AGENCY,341172,Capital,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Capital,00.NON INFLUENCIBLE
02/05/2014,850067,405460.00,KIER CONSTRUCTION LTD T/A KIER CONSTRUCTION NORTH EAST,390097,Capital,Third Party Payments,505,Private Contractors,5042,Capital,02.BUILDING SERVICES
02/05/2014,850069,22540.00,ALLIED HEALTHCARE GROUP LTD,347472,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.HOMECARE
02/05/2014,850070,65.00,HOWELL CUMMINGS CATERING EQUIPMENT LIMITED,386407,Commissioning & Fair Access,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
02/05/2014,850070,96.25,HOWELL CUMMINGS CATERING EQUIPMENT LIMITED,386407,Commissioning & Fair Access,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
02/05/2014,850070,2219.00,HOWELL CUMMINGS CATERING EQUIPMENT LIMITED,386407,Commissioning & Fair Access,Supplies and Services,504,Equipment,5023,Revenue,03.EQUIPMENT
02/05/2014,850071,1000.00,AEDEK LTD,385027,Environment & Leisure,Third Party Payments,505,Voluntary Associations,5040,Revenue,16.EVENTS & PROMOTIONS
02/05/2014,850072,-298.98,PC WORLD BUSINESS,335616,Housing Revenue Account,Supplies and Services,504,Equipment,5023,Revenue,15.HARDWARE
02/05/2014,850072,9.99,PC WORLD BUSINESS,335616,Capital,Supplies and Services,504,Equipment,5023,Capital,15.HARDWARE
02/05/2014,850072,298.98,PC WORLD BUSINESS,335616,Housing Revenue Account,Supplies and Services,504,Equipment,5023,Revenue,15.HARDWARE
02/05/2014,850072,298.98,PC WORLD BUSINESS,335616,Housing Revenue Account,Supplies and Services,504,Equipment,5023,Revenue,15.HARDWARE
02/05/2014,850072,298.98,PC WORLD BUSINESS,335616,Housing Revenue Account,Supplies and Services,504,Equipment,5023,Revenue,15.HARDWARE
02/05/2014,850072,298.98,PC WORLD BUSINESS,335616,Housing Revenue Account,Supplies and Services,504,Equipment,5023,Revenue,15.HARDWARE
02/05/2014,850072,1457.50,PC WORLD BUSINESS,335616,Capital,Supplies and Services,504,Equipment,5023,Capital,15.HARDWARE
02/05/2014,850073,3801.00,SOUTH TYNESIDE NHS FOUNDATION TRUST,389889,Public Health,Supplies and Services,504,"Printing, Stationery and General Office Expenses",5026,Revenue,00.DOCTORS/MEDICAL FEES
02/05/2014,850074,375.00,Redacted Personal Data,389801,Adult Social Care,Supplies and Services,504,Expenses,5030,Revenue,16.REAL ESTATE
02/05/2014,850075,4272.00,SKY BUSINESS LTD,320823,Environment & Leisure,Supplies and Services,504,Grants and Subscriptions,5031,Revenue,18.TV/RADIO LICENSES
02/05/2014,850077,418.80,LGG LIMITED WEEKEND SCHOOL,384596,Corporate Accounting,Balance Sheet,Balance Sheet,Balance Sheet,Balance Sheet,Revenue,18.CONFERENCING
02/05/2014,850080,1500.00,THE NATIONAL SKILLS ACADEMY FOR SOCIAL CARE LTD,389322,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,18.TRAINING
02/05/2014,850081,1019.00,ACCORA LTD,389318,Adult Social Care,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
02/05/2014,850081,1160.00,ACCORA LTD,389318,Adult Social Care,Supplies and Services,504,Equipment,5023,Revenue,10.HOUSEHOLD
02/05/2014,850082,252.50,Redacted Personal Data,387248,Environment & Leisure,Third Party Payments,505,Private Contractors,5042,Revenue,06.TUITION
