Payment Date,Transaction Number,Amount,Supplier Name,Supplier ID,Organisational Unit,SeRCOP Expenditure Category,SeRCOP Expenditure Code,SeRCOP Detailed Expenditure Type,SeRCOP Detailed Expenditure Code,Capital/Revenue,Classification
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,448.64,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916112,776.23,ROSEMOUNT - FOUR SEASONS HEALTH CARE,300716,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2014-09-01,916113,430.00,EUROPEAN CARE UK - DOVECOTE,322403,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916114,123.95,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-09-01,916114,123.95,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-09-01,916114,116.95,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-09-01,916114,79.85,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Income,509,"Other Grants, Reimbursements & Contributions",5063,Revenue,22.RESIDENTIAL
2014-09-01,916114,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916114,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916114,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916114,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916114,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916114,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916114,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916114,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916114,404.65,ALBANY CARE HOMES LIMITED,334954,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916115,467.75,BEACON FARM - FOUR SEASONS HEALTH CARE,331344,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916116,431.00,HOWARD COURT CARE HOME LTD,320199,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916118,442.68,Redacted Personal Data,375753,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2014-09-01,916119,283.53,Redacted Personal Data,356537,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2014-09-01,916119,283.53,Redacted Personal Data,356537,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2014-09-01,916119,316.00,Redacted Personal Data,356537,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2014-09-01,916120,575.00,EXECUTIVE CARE GROUP RE PEMBROKE CARE HOME,375477,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916128,260.68,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916129,397.07,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916130,259.92,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916134,830.00,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916142,386.08,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916145,257.20,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916149,259.21,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916150,307.64,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916157,5327.50,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916158,315.50,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916162,633.57,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916163,272.92,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916164,1290.14,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916167,1904.00,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916168,254.85,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916170,325.00,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916172,454.21,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916176,297.30,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916178,1399.12,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916180,320.00,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916183,767.70,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916189,935.18,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916195,721.28,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916196,936.04,SWIFT - PREPAID CARDS,299980,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916206,285.78,INSPIRED SUPPORT LIMITED,390108,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916215,386.46,Redacted Personal Data,388206,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916217,311.50,NEWCASTLE HOME CARE ASSOCIATES LTD,382474,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.HOMECARE
2014-09-01,916217,473.48,NEWCASTLE HOME CARE ASSOCIATES LTD,382474,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.HOMECARE
2014-09-01,916217,722.50,NEWCASTLE HOME CARE ASSOCIATES LTD,382474,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.HOMECARE
2014-09-01,916220,351.80,Redacted Personal Data,389870,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916223,274.29,Redacted Personal Data,383506,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916223,788.57,Redacted Personal Data,383506,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916225,468.00,PARKSIDE CARE LTD,389720,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916231,549.95,Redacted Personal Data,389533,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916233,293.53,Redacted Personal Data,389516,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916237,349.00,Redacted Personal Data,389470,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916240,445.00,SPRING VALE COURT MANAGEMENT COMPANY LIMITED,389438,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916247,828.88,Redacted Personal Data,389290,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916250,1211.77,ST ANNE'S COMMUNITY SERVICES,366247,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2014-09-01,916250,1253.77,ST ANNE'S COMMUNITY SERVICES,366247,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2014-09-01,916250,1365.77,ST ANNE'S COMMUNITY SERVICES,366247,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2014-09-01,916250,1379.77,ST ANNE'S COMMUNITY SERVICES,366247,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2014-09-01,916250,1402.00,ST ANNE'S COMMUNITY SERVICES,366247,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2014-09-01,916250,1568.00,ST ANNE'S COMMUNITY SERVICES,366247,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.DAY CARE SERVICES
2014-09-01,916252,368.90,Redacted Personal Data,389224,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916256,253.52,FIRST MOVE CARE LTD,341358,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.DAY CARE SERVICES
2014-09-01,916256,316.74,FIRST MOVE CARE LTD,341358,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.DAY CARE SERVICES
2014-09-01,916256,352.28,FIRST MOVE CARE LTD,341358,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.DAY CARE SERVICES
2014-09-01,916256,373.91,FIRST MOVE CARE LTD,341358,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.DAY CARE SERVICES
2014-09-01,916256,392.25,FIRST MOVE CARE LTD,341358,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.DAY CARE SERVICES
2014-09-01,916256,451.51,FIRST MOVE CARE LTD,341358,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.DAY CARE SERVICES
2014-09-01,916256,472.94,FIRST MOVE CARE LTD,341358,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.DAY CARE SERVICES
2014-09-01,916258,460.04,HELEN MCARDLE CARE LTD,389131,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916258,476.49,HELEN MCARDLE CARE LTD,389131,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916260,295.12,Redacted Personal Data,329504,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916267,491.24,FOUR SEASONS HEALTH CARE,371477,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916268,684.00,NEW BEGINNINGS (N.E.) LTD,337005,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916268,687.00,NEW BEGINNINGS (N.E.) LTD,337005,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916268,759.00,NEW BEGINNINGS (N.E.) LTD,337005,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916268,857.25,NEW BEGINNINGS (N.E.) LTD,337005,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916268,1015.00,NEW BEGINNINGS (N.E.) LTD,337005,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916268,1477.00,NEW BEGINNINGS (N.E.) LTD,337005,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.RESIDENTIAL
2014-09-01,916268,2117.42,NEW BEGINNINGS (N.E.) LTD,337005,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916268,3577.00,NEW BEGINNINGS (N.E.) LTD,337005,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916268,3929.80,NEW BEGINNINGS (N.E.) LTD,337005,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916271,456.06,BARCHESTER HEALTHCARE,360257,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916272,430.00,Redacted Personal Data,389001,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916274,357.26,Redacted Personal Data,388984,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916275,309.00,Redacted Personal Data,388971,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,22.SUPPORT SERVICES
2014-09-01,916278,1521.80,Redacted Personal Data,388380,Adult Social Care,Third Party Payments,505,Other Establishments,5041,Revenue,00.NON INFLUENCIBLE
2014-09-01,916279,1400.00,VOYAGE LIMITED,387358,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,00.WELFARE
2014-09-01,916279,1599.00,VOYAGE LIMITED,387358,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,00.WELFARE
2014-09-01,916281,2498.17,AKARI CARE HOMES LIMITED,387465,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916281,384.55,AKARI CARE HOMES LIMITED,387465,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916281,410.19,AKARI CARE HOMES LIMITED,387465,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916281,420.52,AKARI CARE HOMES LIMITED,387465,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
2014-09-01,916281,420.52,AKARI CARE HOMES LIMITED,387465,Adult Social Care,Third Party Payments,505,Private Contractors,5042,Revenue,22.RESIDENTIAL
