Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,2017-08-08,23365995,1,1535.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,2017-09-12,23388214,1,1630.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,2017-07-10,23348723,1,1800.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,2017-08-08,23365044,1,1985.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,2017-08-10,23369243,1,2015.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,2017-08-21,23373217,1,2105.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,2017-09-25,23403944,1,2340.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,2017-07-10,23348720,1,2500.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,2017-08-08,23365049,1,2742.50,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,2017-09-05,23386026,1,2830.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,2017-08-08,23365416,1,650.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,2017-08-08,23365414,1,650.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,2017-08-25,23383573,1,650.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,2017-08-18,23381075,1,700.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,2017-08-08,23365413,1,850.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,2017-09-26,23403893,1,895.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,2017-07-04,23346376,1,6380.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,IDEAL HYGIENE,Redacted,Awaiting,N/A,Not yet available,2017-08-17,23354455,1,885.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Bathroom Equipment & Fittings,06800,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,ALERT -IT CARE ALARMS,Redacted,Awaiting,N/A,Not yet available,2017-08-15,23367164,1,1017.45,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-07-13,23350027,1,504.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-08-24,23381094,1,545.37,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-09-26,23404230,1,560.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-07-10,23348684,1,560.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-08-29,23386045,1,657.40,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-09-12,23386416,1,676.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-08-29,23386043,1,905.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-07-04,23346284,1,990.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,ATKINSONS FENCING LTD,Redacted,2796322,N/A,Not yet available,2017-09-21,23387291,1,545.29,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Fencing Mnfrs,34680,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,C MITCHELL & SONS,Redacted,Awaiting,N/A,Not yet available,2017-08-21,23365345,1,720.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Roofing Services,65470,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,C MITCHELL & SONS,Redacted,Awaiting,N/A,Not yet available,2017-09-22,23386895,1,760.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Roofing Services,65470,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,2017-08-16,23373560,1,1125.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,2017-07-19,23351817,1,1500.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,2017-08-23,23381384,1,3309.40,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,2017-08-15,23364314,1,5463.75,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,ROMAN TOURS LTD,Redacted,04762786,N/A,Not yet available,2017-08-17,23371244,1,1844.81,Nil,Adaptations,Revenue,Children and Young People,CAT05,Education & Careers,SUBCAT0502,Tour Guides & Sightseeing Excursions,79040,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,2017-09-25,23402052,1,2372.93,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,2017-08-17,23371245,1,2465.54,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,2017-07-24,23352080,1,2886.69,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,2017-07-24,23352050,1,2933.98,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,2017-09-25,23402041,1,3052.85,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,LIVE-LINK (CALL SYSTEMS) LTD,Redacted,Awaiting,N/A,Not yet available,2017-08-23,23381983,1,2460.50,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Security,SUBCAT0156,Intercom Systems,45560,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,THYSSENKRUPP ENCASA,Redacted,Awaiting,N/A,Not yet available,2017-08-18,23365426,1,2220.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,THYSSENKRUPP ENCASA,Redacted,Awaiting,N/A,Not yet available,2017-08-24,23365423,1,2585.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,THYSSENKRUPP ENCASA,Redacted,Awaiting,N/A,Not yet available,2017-09-01,23365424,1,2965.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,CHILTERN INVADEX (UK) LTD,Redacted,04704248,N/A,Not yet available,2017-08-15,23368983,1,770.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,CHILTERN INVADEX (UK) LTD,Redacted,04704248,N/A,Not yet available,2017-07-13,23351729,1,1117.40,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,CHILTERN INVADEX (UK) LTD,Redacted,04704248,N/A,Not yet available,2017-08-08,23353019,1,1583.86,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,CANARY CARE LIMITED,Redacted,08512931,N/A,Not yet available,2017-08-16,23372520,1,621.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,LEGRAND ASSISTED LIVING & HEALTHCARE,Redacted,Awaiting,N/A,Not yet available,2017-07-12,23344776,1,1086.50,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,LEGRAND ASSISTED LIVING & HEALTHCARE,Redacted,Awaiting,N/A,Not yet available,2017-08-16,23373558,1,2347.50,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,LEGRAND ASSISTED LIVING & HEALTHCARE,Redacted,Awaiting,N/A,Not yet available,2017-08-16,23372220,1,2700.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-09-31,ADULTS,7,Adult Social Care,LEGRAND ASSISTED LIVING & HEALTHCARE,Redacted,Awaiting,N/A,Not yet available,2017-07-12,23346473,1,3130.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,DFW ADOPTION,Redacted,01649714,1067958,Not yet available,2017-07-07,23348361,1,767.80,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Training Centres,79948,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,DFW ADOPTION,Redacted,01649714,1067958,Not yet available,2017-07-07,23348362,1,2529.40,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Training Centres,79948,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,J A FOULKES LTD,Redacted,Awaiting,N/A,Not yet available,2017-09-25,23403296,1,649.25,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,Awaiting,N/A,Not yet available,2017-07-12,23350681,1,1790.00,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,Awaiting,N/A,Not yet available,2017-08-18,23381072,1,2500.00,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,Awaiting,N/A,Not yet available,2017-07-12,23350680,1,2600.00,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,Awaiting,N/A,Not yet available,2017-07-12,23350969,1,2600.00,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,Awaiting,N/A,Not yet available,2017-07-10,23348517,1,3700.00,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,Awaiting,N/A,Not yet available,2017-08-18,23381071,1,3700.00,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,PAC UK LTD,Redacted,Awaiting,N/A,Not yet available,2017-07-07,23348365,1,1105.77,Nil,Adoption Support Fund Expenditure,Revenue,Business Services,CAT02,Training,SUBCAT0223,Training Services,79980,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,PAC UK LTD,Redacted,Awaiting,N/A,Not yet available,2017-07-07,23348364,1,1123.10,Nil,Adoption Support Fund Expenditure,Revenue,Business Services,CAT02,Training,SUBCAT0223,Training Services,79980,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,PAC UK LTD,Redacted,Awaiting,N/A,Not yet available,2017-08-18,23381077,1,2817.54,Nil,Adoption Support Fund Expenditure,Revenue,Business Services,CAT02,Training,SUBCAT0223,Training Services,79980,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,THE FAMILY PLACE,Redacted,8666044,N/A,Not yet available,2017-08-24,23383701,1,4920.00,Nil,Adoption Support Fund Expenditure,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Nutrition & Health Care Advice,54888,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,U-IN-MIND,Redacted,Awaiting,N/A,Not yet available,2017-09-04,23387969,1,747.50,Nil,Adoption Support Fund Expenditure,Revenue,Business Services,CAT02,Occupational Health - Physiotherapists,SUBCAT0229,Physiotherapists,58180,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,PAMELA TOWER ASSOCIATES,Redacted,N/A,N/A,Not yet available,2017-08-30,23386062,1,1250.00,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2017-09-31,CHILDYOU,4,Children's and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,2017-07-07,23348363,1,500.00,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
