Benificiary Name,Payment Date,Amount,Organisational Unit,Organisational Unit
HANDICARE ACCESSIBILITY LTD,2016-10-12,935,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-10-20,1395,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-11-01,1770,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-10-25,1275,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-10-25,1500,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-10-27,1320,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-11-11,1235,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-11-08,1160,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-11-28,950,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-11-15,830,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-12-06,1935,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-12-05,530,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-11-29,1390,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-12-06,2455,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-12-13,2125,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-12-13,2605,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-12-14,565,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-12-13,720,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-12-19,3175,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-12-13,655,Adult Services,Sub Category To Be Classified
HANDICARE ACCESSIBILITY LTD,2016-12-21,2445,Adult Services,Sub Category To Be Classified
IDEAL HYGIENE,2016-12-02,640,Property & Regeneration,PFM - Non Contract - Miscellaneous
IDEAL HYGIENE,2016-11-28,640,Property & Regeneration,PFM - Non Contract - Miscellaneous
IDEAL HYGIENE,2016-12-13,860,Property & Regeneration,PFM - Non Contract - Miscellaneous
LEGRAND ASSISTED LIVING & HEALTHCARE,2016-10-20,2214.6,Adult Services,Sub Category To Be Classified
LEGRAND ASSISTED LIVING & HEALTHCARE,2016-10-20,2864.82,Adult Services,Sub Category To Be Classified
LEGRAND ASSISTED LIVING & HEALTHCARE,2016-11-02,8812.55,Adult Services,Sub Category To Be Classified
LIVE-LINK (CALL SYSTEMS) LTD,2016-10-05,555,Property & Regeneration,Security
NORTHERN INSTALLATION SERVICES LTD,2016-11-07,650,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2016-11-04,795,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2016-11-01,870,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2016-11-03,6830,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2016-11-11,920,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2016-11-04,730,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2016-11-28,700,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2016-11-10,3620,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2016-12-01,650,Adult Services,Sub Category To Be Classified
NORTHERN INSTALLATION SERVICES LTD,2016-12-08,770,Adult Services,Sub Category To Be Classified
POLLOCK LIFTS,2016-10-12,5448,Adult Services,Sub Category To Be Classified
POLLOCK LIFTS,2016-10-05,660,Adult Services,Sub Category To Be Classified
POLLOCK LIFTS,2016-11-16,530,Adult Services,Sub Category To Be Classified
POLLOCK LIFTS,2016-11-17,1025,Adult Services,Sub Category To Be Classified
POLLOCK LIFTS,2016-11-08,530,Adult Services,Sub Category To Be Classified
POSSUM LIMITED,2016-10-17,612.8,Adult Services,Sub Category To Be Classified
THYSSENKRUPP ENCASA,2016-10-18,2670,Adult Services,Sub Category To Be Classified
THYSSENKRUPP ENCASA,2016-10-21,2745,Adult Services,Sub Category To Be Classified
TUNSTALL HEALTHCARE (UK) LTD,2016-10-31,3681.9,Adult Services,Sub Category To Be Classified
TUNSTALL HEALTHCARE (UK) LTD,2016-11-08,1015,Adult Services,Sub Category To Be Classified
TUNSTALL HEALTHCARE (UK) LTD,2016-11-28,4135,Adult Services,Sub Category To Be Classified
TUNSTALL HEALTHCARE (UK) LTD,2016-12-06,749.4,Adult Services,Sub Category To Be Classified
TUNSTALL HEALTHCARE (UK) LTD,2016-12-06,1200,Adult Services,Sub Category To Be Classified
WESSEX LIFT CO. LIMITED,2016-11-14,3369.31,Adult Services,Sub Category To Be Classified
WESSEX LIFT CO. LIMITED,2016-11-29,2510.01,Adult Services,Sub Category To Be Classified
WESSEX LIFT CO. LIMITED,2016-12-21,4452.71,Adult Services,Sub Category To Be Classified
WESSEX LIFT CO. LIMITED,2016-12-21,3744.8,Adult Services,Sub Category To Be Classified
YORKSHIRE HOUSING LTD,2016-11-16,2209.5,Adult Services,Sub Category To Be Classified
TOGETHER HOUSING ASSOCIATION,2016-11-30,1300,Adult Services,Sub Category To Be Classified
TOGETHER HOUSING ASSOCIATION,2016-11-30,1050,Adult Services,Sub Category To Be Classified
TOGETHER HOUSING ASSOCIATION,2016-12-29,1250,Adult Services,Sub Category To Be Classified
TOGETHER HOUSING ASSOCIATION,2016-12-29,750,Adult Services,Sub Category To Be Classified
ADOPTION MATTERS,2016-10-24,650,Children and Young People,Looked After Children - Fostering & Adoption
ADOPTION MATTERS,2016-12-22,501.05,Children and Young People,Looked After Children - Fostering & Adoption
BARNARDO´S,2016-12-21,9000,Public Health,Health & Wellbeing
CHRYSALIS ASSOCIATES LTD,2016-10-14,4000,Professional Services,Medical
CHRYSALIS ASSOCIATES LTD,2016-10-14,3000,Professional Services,Medical
CHRYSALIS ASSOCIATES LTD,2016-11-10,2000,Professional Services,Medical
CHRYSALIS ASSOCIATES LTD,2016-11-10,3000,Professional Services,Medical
CHRYSALIS ASSOCIATES LTD,2016-11-10,2000,Professional Services,Medical
CHRYSALIS ASSOCIATES LTD,2016-12-12,3000,Professional Services,Medical
DETAILS REDACTED,2016-12-09,596,Professional Services,Medical
DETAILS REDACTED,2016-11-04,555.6,n/a,Sub Category Not Applicable
DETAILS REDACTED,2016-12-19,703.6,n/a,Sub Category Not Applicable
DFW ADOPTION,2016-11-04,3000,Children and Young People,Looked After Children - Fostering & Adoption
INTEGRATE FAMILIES,2016-10-24,550,Children and Young People,Looked After Children - Fostering & Adoption
INTEGRATE FAMILIES,2016-11-02,550,Children and Young People,Looked After Children - Fostering & Adoption
INTEGRATE FAMILIES,2016-11-23,600,Children and Young People,Looked After Children - Fostering & Adoption
INTEGRATE FAMILIES,2016-11-23,600,Children and Young People,Looked After Children - Fostering & Adoption
INTEGRATE FAMILIES,2016-11-23,800,Children and Young People,Looked After Children - Fostering & Adoption
INTEGRATE FAMILIES,2016-11-23,637,Children and Young People,Looked After Children - Fostering & Adoption
INTEGRATE FAMILIES,2016-12-22,550,Children and Young People,Looked After Children - Fostering & Adoption
INTEGRATE FAMILIES,2016-12-22,724,Children and Young People,Looked After Children - Fostering & Adoption
INTEGRATE FAMILIES,2016-12-22,787,Children and Young People,Looked After Children - Fostering & Adoption
J A FOULKES LTD,2016-10-14,776.5,Children and Young People,Looked After Children - Fostering & Adoption
PAC UK LTD,2016-10-06,3057.07,Business Services,Training
PAC UK LTD,2016-12-13,1123.1,Business Services,Training
PAC UK LTD,2016-12-16,1105.76,Business Services,Training
REFLECTIVE MINDS LTD,2016-10-17,671.5,Professional Services,Medical
THE CHILD PSYCHOLOGY SERVICE,2016-10-10,782.2,Professional Services,Medical
THE CHILD PSYCHOLOGY SERVICE,2016-11-04,1023.3,Professional Services,Medical
THE CHILD PSYCHOLOGY SERVICE,2016-12-14,1113.3,Professional Services,Medical
AGE CONCERN WAKEFIELD DISTRICT,2016-10-03,6290,Adult Services,Sub Category To Be Classified
AGE CONCERN WAKEFIELD DISTRICT,2016-10-03,6245,Adult Services,Sub Category To Be Classified
AGE CONCERN WAKEFIELD DISTRICT,2016-11-04,6290,Adult Services,Sub Category To Be Classified
AGE CONCERN WAKEFIELD DISTRICT,2016-11-04,6245,Adult Services,Sub Category To Be Classified
AGE CONCERN WAKEFIELD DISTRICT,2016-11-30,6290,Adult Services,Sub Category To Be Classified
AGE CONCERN WAKEFIELD DISTRICT,2016-11-30,6245,Adult Services,Sub Category To Be Classified
ALVERTHORPE SURGERY,2016-11-09,1613.13,Public Health,Doctors
ALZHEIMERS SOCIETY,2016-10-03,8860,Adult Services,Sub Category To Be Classified
ALZHEIMERS SOCIETY,2016-11-04,8860,Adult Services,Sub Category To Be Classified
ALZHEIMERS SOCIETY,2016-11-30,8860,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-10-05,17424.72,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-11-10,33987.84,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-12-07,33987.84,Adult Services,Sub Category To Be Classified
ARK HOME HEALTHCARE LTD,2016-12-22,14522.46,Adult Services,Sub Category To Be Classified
BRADFORD DISTRICT CARE TRUST,2016-10-12,5000,Public Health,Health Authorities and Hospitals
BRITISH RED CROSS SOCIETY,2016-11-02,1028.3,Public Health,Health & Wellbeing
BRITISH RED CROSS SOCIETY,2016-12-05,1028.3,Public Health,Health & Wellbeing
COMMUNITY INTEGRATED CARE,2016-10-04,50164.25,Adult Services,Sub Category To Be Classified
COMMUNITY INTEGRATED CARE,2016-11-07,50164.25,Adult Services,Sub Category To Be Classified
COMMUNITY INTEGRATED CARE,2016-12-01,50164.25,Adult Services,Sub Category To Be Classified
CROFTON AND SHARLSTON MEDICAL PRACTICE,2016-11-09,4554.72,Public Health,Doctors
DAC BEACHCROFT LLP,2016-11-24,5489.2,Professional Services,Legal Services
DIAL WAKEFIELD,2016-11-30,17473,Adult Services,Sub Category To Be Classified
DONCASTER & BASSETLAW HOSPITALS NHS FOUND.,2016-10-04,1008.83,Public Health,Health Authorities and Hospitals
DONCASTER & BASSETLAW HOSPITALS NHS FOUND.,2016-10-19,1282,Public Health,Health Authorities and Hospitals
DONCASTER & BASSETLAW HOSPITALS NHS FOUND.,2016-11-24,1119,Public Health,Health Authorities and Hospitals
FAMILIES AND BABIES,2016-10-04,78738,Public Health,Health & Wellbeing
GASPED,2016-10-10,17499.99,Public Health,Substance Misuse
HEALTHWATCH WAKEFIELD,2016-10-03,18105.58,Public Health,Health & Wellbeing
HEALTHWATCH WAKEFIELD,2016-11-17,18105.58,Public Health,Health & Wellbeing
HEALTHWATCH WAKEFIELD,2016-12-01,18105.58,Public Health,Health & Wellbeing
HORTICARE,2016-10-26,4086.5,Environment,Parks and Public Spaces Contractors
HORTICARE,2016-12-01,4086.5,Environment,Parks and Public Spaces Contractors
HORTICARE,2016-12-20,4086.5,Environment,Parks and Public Spaces Contractors
LEEDS CITY COUNCIL,2016-10-04,3700,n/a,Sub Category Not Applicable
LEEDS CITY COUNCIL,2016-10-17,4662,n/a,Sub Category Not Applicable
LEEDS CITY COUNCIL,2016-11-02,4819,n/a,Sub Category Not Applicable
LEEDS CITY COUNCIL,2016-12-19,3339,n/a,Sub Category Not Applicable
LOCALA COMMUNITY PARTNERSHIPS CIC,2016-10-17,10454,Public Health,Health & Wellbeing
LOCALA COMMUNITY PARTNERSHIPS CIC,2016-11-01,6911,Public Health,Health & Wellbeing
LOCALA COMMUNITY PARTNERSHIPS CIC,2016-11-24,4015,Public Health,Health & Wellbeing
LOCALA COMMUNITY PARTNERSHIPS CIC,2016-12-06,2401,Public Health,Health & Wellbeing
MAYBUSH MEDICAL CENTRE,2016-11-09,537.71,Public Health,Doctors
MOVE AHEAD WAKEFELD LTD,2016-12-02,566,Adult Services,Sub Category To Be Classified
MOVE AHEAD WAKEFELD LTD,2016-12-05,566,Adult Services,Sub Category To Be Classified
MOVE AHEAD WAKEFELD LTD,2016-12-23,566,Adult Services,Sub Category To Be Classified
NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,2016-11-14,528,Public Health,Health Authorities and Hospitals
NEWLAND SURGERY,2016-11-17,4649.61,Public Health,Doctors
OUTWOOD PARK MEDICAL CENTRE,2016-11-09,1201.94,Public Health,Doctors
PENDERELS TRUST,2016-10-24,13552.07,Adult Services,Sub Category To Be Classified
PENDERELS TRUST,2016-11-21,12429.92,Adult Services,Sub Category To Be Classified
PENDERELS TRUST,2016-11-23,13093.09,Adult Services,Sub Category To Be Classified
PONTEFRACT FAMILY CENTRE,2016-10-26,9660,Adult Services,Sub Category To Be Classified
PONTEFRACT FAMILY CENTRE,2016-12-01,9660,Adult Services,Sub Category To Be Classified
PONTEFRACT FAMILY CENTRE,2016-12-20,9660,Adult Services,Sub Category To Be Classified
PONTEFRACT LIVE AT HOME SCHEME,2016-10-10,1359.08,Public Health,Health & Wellbeing
PONTEFRACT LIVE AT HOME SCHEME,2016-11-09,1359.08,Public Health,Health & Wellbeing
PONTEFRACT LIVE AT HOME SCHEME,2016-12-22,1359.08,Public Health,Health & Wellbeing
QUEEN STREET SURGERY,2016-11-09,1676.39,Public Health,Doctors
RICHMOND FELLOWSHIP,2016-10-26,28000,Adult Services,Sub Category To Be Classified
RICHMOND FELLOWSHIP,2016-10-26,50112.5,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2016-12-22,42875.42,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2016-12-22,40433.42,Adult Services,Sub Category To Be Classified
SEVACARE (UK) LTD,2016-12-22,44548.19,Adult Services,Sub Category To Be Classified
SHEFFIELD TEACHING HOSPITALS NHS,2016-10-17,536,Public Health,Health Authorities and Hospitals
SHEFFIELD TEACHING HOSPITALS NHS,2016-10-17,536,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2016-10-06,5371,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2016-10-06,71667,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2016-10-27,34769,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2016-11-09,71667,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2016-11-17,64088,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2016-11-15,9299,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2016-11-29,34769,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2016-12-05,27897,Public Health,Health Authorities and Hospitals
SOUTH WEST YORKS PARTNERSHIP NHS FOUNDATION TRUST,2016-12-05,71667,Public Health,Health Authorities and Hospitals
SPECTRUM COMMUNITY HEALTH CIC,2016-10-05,207176.4,Public Health,Sexual Health
SPECTRUM COMMUNITY HEALTH CIC,2016-10-24,23750,Public Health,Sexual Health
SPECTRUM COMMUNITY HEALTH CIC,2016-10-10,24281,Public Health,Sexual Health
SPECTRUM COMMUNITY HEALTH CIC,2016-11-02,3504,Public Health,Sexual Health
SPECTRUM COMMUNITY HEALTH CIC,2016-11-01,23750,Public Health,Sexual Health
SPECTRUM COMMUNITY HEALTH CIC,2016-10-25,207176.4,Public Health,Sexual Health
SPECTRUM COMMUNITY HEALTH CIC,2016-12-06,3324,Public Health,Sexual Health
SPECTRUM COMMUNITY HEALTH CIC,2016-12-08,207176.4,Public Health,Sexual Health
ST ANNES COMMUNITY SERVICES,2016-10-24,15497.83,Adult Services,Sub Category To Be Classified
ST ANNES COMMUNITY SERVICES,2016-11-21,15497.83,Adult Services,Sub Category To Be Classified
ST ANNES COMMUNITY SERVICES,2016-11-23,15497.83,Adult Services,Sub Category To Be Classified
ST CATHERINES CHURCH AND CENTRE,2016-10-18,9190,Adult Services,Sub Category To Be Classified
ST CATHERINES CHURCH AND CENTRE,2016-11-21,9190,Adult Services,Sub Category To Be Classified
ST CATHERINES CHURCH AND CENTRE,2016-12-12,9190,Adult Services,Sub Category To Be Classified
ST HELENS & KNOWSLEY NHS TRUST,2016-10-17,949,Public Health,Health Authorities and Hospitals
ST HELENS & KNOWSLEY NHS TRUST,2016-10-17,3896,Public Health,Health Authorities and Hospitals
ST HELENS & KNOWSLEY NHS TRUST,2016-10-17,1089,Public Health,Health Authorities and Hospitals
STATION LANE MEDICAL CENTRE,2016-11-09,2245.73,Public Health,Doctors
THE MID YORKSHIRE HOSPITALS NHS TRUST,2016-11-09,1024.88,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2016-10-26,27329.58,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2016-11-09,4853.13,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2016-10-27,1024.88,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2016-11-09,4853.13,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2016-10-26,17837.36,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2016-11-09,17837.36,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2016-11-09,27329.58,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2016-12-08,17837.36,Public Health,Health Authorities and Hospitals
THE MID YORKSHIRE HOSPITALS NHS TRUST,2016-12-08,27329.58,Public Health,Health Authorities and Hospitals
TOGETHER HOUSING ASSOCIATION,2016-12-23,125000,Adult Services,Sub Category To Be Classified
TURNING POINT SERVICES LTD,2016-10-05,337278.94,Public Health,Substance Misuse
TURNING POINT SERVICES LTD,2016-11-01,337278.94,Public Health,Substance Misuse
TURNING POINT SERVICES LTD,2016-11-22,337278.94,Public Health,Substance Misuse
VOICEABILITY,2016-10-04,21756,Adult Services,Sub Category To Be Classified
VOICEABILITY,2016-11-07,21756,Adult Services,Sub Category To Be Classified
VOICEABILITY,2016-12-01,21756,Adult Services,Sub Category To Be Classified
WAKEFIELD & DISTRICT CARERS ASSOCIATION,2016-10-18,30271.65,Adult Services,Sub Category To Be Classified
WAKEFIELD & DISTRICT CARERS ASSOCIATION,2016-11-21,30271.65,Adult Services,Sub Category To Be Classified
WAKEFIELD & DISTRICT CARERS ASSOCIATION,2016-12-12,30271.65,Adult Services,Sub Category To Be Classified
WAKEFIELD CITY & DISTRICT SOCIETY FOR DEAF PEOPLE,2016-10-03,6240,Adult Services,Sub Category To Be Classified
WAKEFIELD CITY & DISTRICT SOCIETY FOR DEAF PEOPLE,2016-11-04,6240,Adult Services,Sub Category To Be Classified
WAKEFIELD CITY & DISTRICT SOCIETY FOR DEAF PEOPLE,2016-11-30,6240,Adult Services,Sub Category To Be Classified
WAKEFIELD DISTRICT SIGHT AID,2016-10-03,743.83,Adult Services,Sub Category To Be Classified
WAKEFIELD DISTRICT SIGHT AID,2016-11-04,743.83,Adult Services,Sub Category To Be Classified
WAKEFIELD DISTRICT SIGHT AID,2016-11-30,743.83,Adult Services,Sub Category To Be Classified
WELL WOMEN CENTRE,2016-10-26,5592.5,Public Health,Health & Wellbeing
WELL WOMEN CENTRE,2016-11-07,5592.5,Public Health,Health & Wellbeing
WELL WOMEN CENTRE,2016-12-01,5592.5,Public Health,Health & Wellbeing
YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,2016-10-12,665,Public Health,Health Authorities and Hospitals
YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,2016-11-02,1064,Public Health,Health Authorities and Hospitals
YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,2016-12-19,636,Public Health,Health Authorities and Hospitals
YORKSHIRE MESMAC,2016-11-03,39202.25,Public Health,Sexual Health
BERRY MARKETING SERVICES LIMITED T/A VENUEDIRECTORY.COM,2016-12-20,700,Business Services,Communications
TMP (UK) LTD,2016-10-18,2737.34,Business Services,Advertising Services
COMMUNICORP UK LIMITED,2016-10-17,3235.11,Business Services,Advertising - Radio & TV
COMMUNICORP UK LIMITED,2016-11-21,2547.35,Business Services,Advertising - Radio & TV
JOHNSTON PUBLISHING,2016-10-25,2047.9,Business Services,Advertising Services
NET NATIVES LTD,2016-10-17,2353,Business Services,Communications
NET NATIVES LTD,2016-10-24,2353,Business Services,Communications
NET NATIVES LTD,2016-11-21,2500,Business Services,Communications
PRIMESIGHT LTD,2016-10-17,900,Business Services,Advertising - Outdoor
PRIMESIGHT LTD,2016-10-17,2505.84,Business Services,Advertising - Outdoor
ST GEORGES LUPSET LTD,2016-11-16,6500,Children and Young People,Education & Careers
JOHNSTON PUBLISHING,2016-11-23,510,Business Services,Advertising Services
JOHNSTON PUBLISHING,2016-10-18,771.12,Business Services,Advertising Services
JOHNSTON PUBLISHING,2016-10-18,685.44,Business Services,Advertising Services
JOHNSTON PUBLISHING,2016-11-03,599.76,Business Services,Advertising Services
JOHNSTON PUBLISHING,2016-11-16,599.76,Business Services,Advertising Services
JOHNSTON PUBLISHING,2016-11-23,742.56,Business Services,Advertising Services
JOHNSTON PUBLISHING,2016-12-16,742.56,Business Services,Advertising Services
RIDINGS FM,2016-11-25,2310,Business Services,Advertising - Radio & TV
CLOVERLEAF ADVOCACY 2000 LTD,2016-10-03,797.7,Public Health,Health & Wellbeing
CLOVERLEAF ADVOCACY 2000 LTD,2016-10-03,699.9,Public Health,Health & Wellbeing
ACTION FOR CHILDREN,2016-12-02,3767.5,Children and Young People,Looked After Children - Fostering & Adoption
ACTION FOR CHILDREN,2016-12-20,825,Children and Young People,Looked After Children - Fostering & Adoption
ADOPTION MATTERS,2016-10-14,3750,Children and Young People,Looked After Children - Fostering & Adoption
CCS ADOPTION,2016-12-23,2250,Children and Young People,Looked After Children
BIG FISH LITTLE FISH,2016-12-09,501.75,Business Services,Agency
BIG FISH LITTLE FISH,2016-10-24,501.75,Business Services,Agency
BIG FISH LITTLE FISH,2016-10-28,501.75,Business Services,Agency
BIG FISH LITTLE FISH,2016-11-18,501.75,Business Services,Agency
BIG FISH LITTLE FISH,2016-12-08,501.75,Business Services,Agency
BIG FISH LITTLE FISH,2016-12-08,501.75,Business Services,Agency
BIG FISH LITTLE FISH,2016-12-08,501.75,Business Services,Agency
MATRIX SCM LTD,2016-11-02,997.1,Business Services,Agency
MATRIX SCM LTD,2016-10-19,589.32,Business Services,Agency
MATRIX SCM LTD,2016-10-26,930.02,Business Services,Agency
MATRIX SCM LTD,2016-10-19,942.76,Business Services,Agency
MATRIX SCM LTD,2016-10-05,592.41,Business Services,Agency
MATRIX SCM LTD,2016-10-12,923.65,Business Services,Agency
MATRIX SCM LTD,2016-11-30,942.76,Business Services,Agency
MATRIX SCM LTD,2016-11-09,1335.1,Business Services,Agency
MATRIX SCM LTD,2016-11-02,942.76,Business Services,Agency
MATRIX SCM LTD,2016-11-23,1385.8,Business Services,Agency
MATRIX SCM LTD,2016-11-23,898.17,Business Services,Agency
MATRIX SCM LTD,2016-11-09,942.76,Business Services,Agency
MATRIX SCM LTD,2016-11-23,783.51,Business Services,Agency
MATRIX SCM LTD,2016-11-30,692.9,Business Services,Agency
MATRIX SCM LTD,2016-11-16,1250.6,Business Services,Agency
MATRIX SCM LTD,2016-12-21,1284.4,Business Services,Agency
MATRIX SCM LTD,2016-12-07,942.76,Business Services,Agency
