Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,LEGRAND ASSISTED LIVING & HEALTHCARE,Redacted,00115834,N/A,Not yet available,2017-10-04,23404007,1,2580.50,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,2017-10-04,23404010,1,2999.10,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,ITS DESIGNS LTD T/A ALERT-IT CARE ALARMS,Redacted,04628666,N/A,Not yet available,2017-12-29,23466769,1,3338.30,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,2017-11-09,23430592,1,4020.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,2017-12-06,23449577,1,4126.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,LEGRAND ASSISTED LIVING & HEALTHCARE,Redacted,00115834,N/A,Not yet available,2017-10-18,23408911,1,4659.70,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,2017-10-18,23411068,1,5175.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,04109393,N/A,Not yet available,2017-10-31,23409122,1,507.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,KW THERAPY SOLUTIONS LTD T/A THRONE UK,Redacted,08118303,N/A,Not yet available,2017-12-12,23446661,1,512.50,Nil,Adaptations,Revenue,Transport,CAT10,Mobility Vehicles,SUBCAT1011,Mobility & Access Equipment & Vehicles,51520,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,C MITCHELL & SONS,Redacted,Awaiting,N/A,Not yet available,2017-11-17,23432162,1,530.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Roofing Services,65470,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-10-25,23424646,1,560.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,IDEAL HYGIENE,Redacted,N/A,N/A,Not yet available,2017-11-17,23440029,1,560.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Bathroom Equipment & Fittings,06800,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,04109393,N/A,Not yet available,2017-12-05,23446742,1,570.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-12-01,23440542,1,579.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,POLLOCK LIFTS,Redacted,NI018971,N/A,Not yet available,2017-11-08,23424182,1,582.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,04109393,N/A,Not yet available,2017-10-27,23424294,1,585.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-10-03,23407526,1,585.40,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,CAULTON CONSTRUCTION,Redacted,N/A,N/A,Not yet available,2017-11-17,23432195,1,600.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Construction,SUBCAT0150,Construction Contractors - General,21555,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-11-22,23440529,1,608.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,04109393,N/A,Not yet available,2017-10-03,23407465,1,615.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,POLLOCK LIFTS,Redacted,NI018971,N/A,Not yet available,2017-11-15,23440028,1,625.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,POLLOCK LIFTS,Redacted,NI018971,N/A,Not yet available,2017-11-22,23440026,1,650.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,04057914,N/A,Not yet available,2017-12-05,23446339,1,650.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,04057914,N/A,Not yet available,2017-10-04,23408611,1,650.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,04057914,N/A,Not yet available,2017-10-06,23408565,1,690.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,04109393,N/A,Not yet available,2017-10-05,23409118,1,695.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,04057914,N/A,Not yet available,2017-11-01,23425967,1,700.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,04057914,N/A,Not yet available,2017-10-24,23421630,1,700.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,04057914,N/A,Not yet available,2017-10-19,23421631,1,700.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,04057914,N/A,Not yet available,2017-11-09,23425966,1,730.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,04109393,N/A,Not yet available,2017-11-29,23446744,1,735.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,04057914,N/A,Not yet available,2017-10-05,23408513,1,770.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-10-13,23410227,1,820.40,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-11-15,23427823,1,826.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,CAULTON CONSTRUCTION,Redacted,N/A,N/A,Not yet available,2017-11-22,23441156,1,830.00,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,Construction,SUBCAT0150,Construction Contractors - General,21555,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,04109393,N/A,Not yet available,2017-12-01,23443690,1,845.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,04057914,N/A,Not yet available,2017-12-13,23446336,1,920.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,04109393,N/A,Not yet available,2017-10-20,23411137,1,930.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,DIRECT FABRICATIONS (YORKSHIRE) LTD,Redacted,9055079,N/A,Not yet available,2017-11-06,23423144,1,938.40,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Steel Fabricators & Erectors,73510,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,04109393,N/A,Not yet available,2017-11-09,23411131,1,942.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,04109393,N/A,Not yet available,2017-10-11,23411132,1,1004.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,04057914,N/A,Not yet available,2017-11-09,23425971,1,1015.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,POLLOCK LIFTS,Redacted,NI018971,N/A,Not yet available,2017-12-08,23444049,1,1155.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,POLLOCK LIFTS,Redacted,NI018971,N/A,Not yet available,2017-12-08,23458618,1,1175.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,POLLOCK LIFTS,Redacted,NI018971,N/A,Not yet available,2017-11-22,23439964,1,1418.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,CHILTERN INVADEX (UK) LTD,Redacted,04704248,N/A,Not yet available,2017-10-03,23407498,1,1487.55,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,04109393,N/A,Not yet available,2017-10-23,23424292,1,1500.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,POLLOCK LIFTS,Redacted,NI018971,N/A,Not yet available,2017-11-30,23444020,1,2039.70,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,04109393,N/A,Not yet available,2017-10-04,23407460,1,2160.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,04109393,N/A,Not yet available,2017-10-05,23409076,1,2360.00,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,01269836,N/A,Not yet available,2017-10-13,23418644,1,3077.41,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,01269836,N/A,Not yet available,2017-10-13,23419001,1,3117.25,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,01269836,N/A,Not yet available,2017-11-21,23431330,1,3199.87,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,2017-12-31,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,01269836,N/A,Not yet available,2017-11-21,23431328,1,3442.91,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,2017-12-31,BUSINESS,1,Central Services,POLICE AND CRIME COMISSIONER FOR WEST YORKSHIRE,Redacted,03227212,N/A,Not yet available,2017-10-18,23420519,1,8000.00,Nil,Administration Charge,Revenue,N/A,CATNA,Sub Category Not Applicable,SUBCATNA,Police,60064,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,05695034,N/A,Not yet available,2017-10-06,23409289,1,2825.00,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Childcare & Early Years,SUBCAT0501,Counselling & Advice Services,22570,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,2017-11-23,23445523,1,500.00,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,2017-11-23,23445518,1,500.00,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,2017-10-23,23424232,1,517.50,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,2017-12-22,23468273,1,550.00,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,2017-11-23,23445501,1,600.00,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,2017-11-23,23445502,1,600.00,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,J A FOULKES LTD,Redacted,05584742,N/A,Not yet available,2017-11-02,23429016,1,637.45,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,2017-10-24,23424666,1,686.50,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,2017-10-24,23424548,1,700.00,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,2017-11-23,23445519,1,700.00,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,2017-12-22,23468278,1,700.00,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,2017-11-23,23445521,1,750.00,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,REFLECTIVE MINDS LTD,Redacted,9776633,N/A,Not yet available,2017-10-16,23419971,1,757.00,Nil,Adoption Support Fund Expenditure,Revenue,Professional Services,CAT08,Medical,SUBCAT0807,Psychologists,62100,Not yet available
Wakefield MDC,E08000036,2017-12-31,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES,Redacted,Awaiting,N/A,Not yet available,2017-10-23,23424229,1,800.00,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
