Wakefield Council Supplier Spend Greater Than �500 for Quarter 4 - 1st January 2018 to 31st March 2018.,,,,,,,,,,,,,,,,,,,,,,,,
Organisation Name,Organisation Code,Effective Date,Directorate,Service (Sercop),Sercop URI,Supplier Name,Supplier ID,Company Registration,Charity Registration,VCSE Grant,Payment Date,Transaction Number,Seq No,Net Amount,Irrecoverable VAT,Purpose of Spend,Type,Procurement Classification,Class Code,Procurement Classification,Class Code,Thomson Classification,Thomson Desc.,Contract
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,05/01/2018,23469570,1,2049,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,13/02/2018,23500978,1,2210,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,HANDICARE ACCESSIBILITY LTD,Redacted,4109393,N/A,Not yet available,05/01/2018,23463005,1,2615,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,22/03/2018,23518789,1,700,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,26/02/2018,23503105,1,700,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,20/02/2018,23503121,1,935,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,NORTHERN INSTALLATION SERVICES LTD,Redacted,4057914,N/A,Not yet available,17/01/2018,23481749,1,975,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,13/03/2018,23518072,1,750,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,29/01/2018,23485950,1,1124.1,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,21/03/2018,23522392,1,1169.1,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,29/01/2018,23483435,1,1224,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,29/01/2018,23485388,1,1224,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,13/03/2018,23518071,1,1708.8,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,TUNSTALL HEALTHCARE (UK) LTD,Redacted,1332249,N/A,Not yet available,22/01/2018,23476238,1,3932.5,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,JUST CHECKING LTD,Redacted,4761703,N/A,Not yet available,01/02/2018,23488181,1,6124,Nil,Adaptations,Revenue,Transport,CAT10,Mobility Vehicles,SUBCAT1011,Mobility & Access Equipment & Vehicles,51520,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,IDEAL HYGIENE,Redacted,N/A,N/A,Not yet available,11/01/2018,23450524,1,600,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Bathroom Equipment & Fittings,6800,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,ITS DESIGNS LTD T/A ALERT-IT CARE ALARMS,Redacted,4628666,N/A,Not yet available,19/02/2018,23499384,1,1755.6,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,22/03/2018,23522717,1,2258.79,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,13/02/2018,23500838,1,2292.88,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,13/02/2018,23501245,1,2943.85,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,12/02/2018,23500830,1,2969.91,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,13/02/2018,23501421,1,3732.2,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,22/03/2018,23523926,1,3799.65,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,13/02/2018,23500833,1,4838.4,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,WESSEX LIFT CO. LIMITED,Redacted,1269836,N/A,Not yet available,12/02/2018,23500832,1,5416.38,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Medical Equipment Manufacturers,50348,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,THYSSENKRUPP ACCESS LIMITED T/A THYSSENKRUPP ENCASA,Redacted,1166449,N/A,Not yet available,09/02/2018,23497099,1,2610,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,THYSSENKRUPP ACCESS LIMITED T/A THYSSENKRUPP ENCASA,Redacted,1166449,N/A,Not yet available,29/03/2018,23533533,1,3187,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Stairlifts - Mnfrs & Installers,73190,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,CHILTERN INVADEX (UK) LTD,Redacted,4704248,N/A,Not yet available,06/02/2018,23497087,1,544,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,CHILTERN INVADEX (UK) LTD,Redacted,4704248,N/A,Not yet available,11/01/2018,23468383,1,590.4,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,CHILTERN INVADEX (UK) LTD,Redacted,4704248,N/A,Not yet available,04/01/2018,23462973,1,649.1,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Disability Equipment - Mnfrs & Suppliers,25800,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,CAIR (UK) LTD,Redacted,8652937,N/A,Not yet available,19/02/2018,23502736,1,1800,Nil,Adaptations,Revenue,Property & Regeneration,CAT01,PFM - Non Contract - Miscellaneous,SUBCAT0154,Electronic Component Mnfrs & Distributors,30710,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,LEGRAND ELECTRIC LIMITED T/A LEGRAND ASSISTED LIVING & HEALTHCARE,Redacted,115834,N/A,Not yet available,22/01/2018,23483046,1,2347.5,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/03/2018,ADULTS,7,Adult Social Care,LEGRAND ELECTRIC LIMITED T/A LEGRAND ASSISTED LIVING & HEALTHCARE,Redacted,115834,N/A,Not yet available,15/03/2018,23520365,1,2502,Nil,Adaptations,Revenue,Adult Services,CAT04,Sub Category To Be Classified,SUBCATTBC,Home Care Services,43419,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,5695034,N/A,Not yet available,20/03/2018,23524572,1,2600,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,5695034,N/A,Not yet available,30/01/2018,23488144,1,2600,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,CHRYSALIS ASSOCIATES LTD,Redacted,5695034,N/A,Not yet available,30/01/2018,23488146,1,2600,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,THE FAMILY PLACE LIMITED,Redacted,8666044,N/A,Not yet available,09/02/2018,23499787,1,2040,Nil,Adoption Support Fund Expenditure,Revenue,Public Health,CAT06,Health & Wellbeing,SUBCAT0605,Nutrition & Health Care Advice,54888,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES LIMITED,Redacted,8674690,N/A,Not yet available,29/03/2018,23534464,1,500,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES LIMITED,Redacted,8674690,N/A,Not yet available,22/01/2018,23483694,1,550,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES LIMITED,Redacted,8674690,N/A,Not yet available,22/01/2018,23483700,1,550,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES LIMITED,Redacted,8674690,N/A,Not yet available,22/01/2018,23483704,1,550,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES LIMITED,Redacted,8674690,N/A,Not yet available,22/01/2018,23484151,1,576.25,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES LIMITED,Redacted,8674690,N/A,Not yet available,22/01/2018,23483699,1,600,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES LIMITED,Redacted,8674690,N/A,Not yet available,29/03/2018,23534466,1,600,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES LIMITED,Redacted,8674690,N/A,Not yet available,29/03/2018,23534468,1,600,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES LIMITED,Redacted,8674690,N/A,Not yet available,20/03/2018,23523249,1,600,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES LIMITED,Redacted,8674690,N/A,Not yet available,26/01/2018,23486528,1,600,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES LIMITED,Redacted,8674690,N/A,Not yet available,22/01/2018,23483705,1,650,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES LIMITED,Redacted,8674690,N/A,Not yet available,29/03/2018,23534463,1,650,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
Wakefield MDC,E08000036,31/03/2018,CHILDYOU,4,Children큦 and Education Services,INTEGRATE FAMILIES LIMITED,Redacted,8674690,N/A,Not yet available,22/01/2018,23483701,1,669.5,Nil,Adoption Support Fund Expenditure,Revenue,Children and Young People,CAT05,Looked After Children - Fostering & Adoption,SUBCAT0505,Social Services & Welfare Organisations,71855,Not yet available
