Body,Body name,Service label,Service divison label,Expenditure category,Detailed expenses type,Detailed expense code,Date paid,Transaction number,Net amount,Capital or revenue,Supplier name 
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,24-Oct-2012,1210-00018,1006.92,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Section 17,551,15-Oct-2012,1210-00019,450.00,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,24-Oct-2012,1210-00020,1384.16,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Transfer Payments,Direct Payments,626,24-Oct-2012,1210-00021,1171.00,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential Care Dementia,571,24-Oct-2012,1210-00022,1151.92,R,Abbey Lea Residential Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,24-Oct-2012,1210-00023,1147.40,R,Abbeydale Care Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,24-Oct-2012,1210-00024,1059.56,R,Abbeydale Residential Home
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,24-Oct-2012,1210-00025,17717.29,R,Aberford Hall
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,24-Oct-2012,1210-00026,4113.34,R,Aberford Hall
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Personal Budgets,627,24-Oct-2012,1210-00027,1964.92,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,23-Oct-2012,1210-00028,1500.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,05-Oct-2012,1210-00029,2017.50,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,26-Oct-2012,1210-00030,2670.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,26-Oct-2012,1210-00031,2878.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,05-Oct-2012,1210-00032,2890.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,26-Oct-2012,1210-00033,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,15-Oct-2012,1210-00034,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,23-Oct-2012,1210-00035,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,23-Oct-2012,1210-00036,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,26-Oct-2012,1210-00037,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,05-Oct-2012,1210-00038,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,23-Oct-2012,1210-00039,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,15-Oct-2012,1210-00040,4150.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,05-Oct-2012,1210-00041,4300.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,26-Oct-2012,1210-00042,4375.08,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,05-Oct-2012,1210-00043,4420.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,05-Oct-2012,1210-00044,4470.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,26-Oct-2012,1210-00045,4718.20,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,05-Oct-2012,1210-00046,4720.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,23-Oct-2012,1210-00047,5386.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,26-Oct-2012,1210-00048,7930.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Environmental Health,Capital,Construction,3,26-Oct-2012,1210-00049,10000.00,C,Able Bathing & Building Contractors Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Statutory Housing,Supplies and Services,Other Hired And Contracted Services,265,23-Oct-2012,1210-00050,525.00,R,Abtech
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,11-Oct-2012,1210-00051,508.20,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,25-Oct-2012,1210-00052,542.08,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,18-Oct-2012,1210-00053,618.31,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,12-Oct-2012,1210-00054,1257.75,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,19-Oct-2012,1210-00055,1590.75,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Employees,Agency Staff,008,19-Oct-2012,1210-00056,1812.75,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Employees,Agency Staff,008,22-Oct-2012,1210-00057,5561.39,R,Academic Appointments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Technical Services,Premises,General Maintenance,104,17-Oct-2012,1210-00058,1140.70,R,Access Locksmiths (Leeds) Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services,Supplies and Services,Other Materials,205,05-Oct-2012,1210-00059,503.28,R,Access Locksmiths (Leeds) Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Technical Services,Premises,General Maintenance,104,19-Oct-2012,1210-00060,520.00,R,Access Maintenance Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Technical Services,Premises,General Maintenance,104,02-Oct-2012,1210-00061,570.00,R,Access Maintenance Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Operational Furniture And Equipment,203,12-Oct-2012,1210-00062,580.00,R,Ace Engineers (Morley) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Operational Materials,205,24-Oct-2012,1210-00063,3465.00,R,Ace Engineers (Morley) Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Furniture And Equipment,203,19-Oct-2012,1210-00064,1184.00,R,Acme
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Furniture And Equipment,203,23-Oct-2012,1210-00065,1660.00,R,Acme
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Commercial Services Trading Services,Supplies and Services,Operational Materials,205,01-Oct-2012,1210-00066,1081.00,R,Acme
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Nursing Home,570,24-Oct-2012,1210-00067,1634.68,R,Acre Green
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Home,570,24-Oct-2012,1210-00068,24047.04,R,Acre Green
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Nursing Care Dementia,574,24-Oct-2012,1210-00069,1824.68,R,Acre Green
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Residential,580,24-Oct-2012,1210-00070,1241.32,R,Acre Green
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Residential,580,24-Oct-2012,1210-00071,1718.12,R,Acre Green
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Residential,580,24-Oct-2012,1210-00072,30349.61,R,Acre Green
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,12-Oct-2012,1210-00073,4550.00,R,Action For Children
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,12-Oct-2012,1210-00074,4620.00,R,Action For Children
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Independent Fostering Agencies,509,12-Oct-2012,1210-00075,10863.38,R,Action For Children
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Interagency Adoptions,559,12-Oct-2012,1210-00076,1194.00,R,Action For Children
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Third Party Payments,Payments To Voluntary Organisations,561,01-Oct-2012,1210-00077,21005.50,R,Action For Gipton Elderly
http://statistics.data.gov.uk/doc/local-authority/00DA,West - North West   ,West - North West,Property And Maintenance,Premises,H.R.A. - Special Maintenance,106,03-Oct-2012,1210-00078,1640.00,R,Active Cleaning Solutions Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Parks & Countryside,Supplies and Services,Bought In Professional Services,277,30-Oct-2012,1210-00079,5833.80,R,Ad Golf Management Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities General Fund,Supplies and Services,Other Hired And Contracted Services,265,19-Oct-2012,1210-00080,2975.00,R,Ad3 Envelope Printers Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Personalised Budgets,627,24-Oct-2012,1210-00081,718.72,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,24-Oct-2012,1210-00082,1570.68,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Transfer Payments,Direct Payments,626,24-Oct-2012,1210-00083,444.40,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Transfer Payments,Direct Payments,626,24-Oct-2012,1210-00084,877.20,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Transfer Payments,Direct Payments,626,24-Oct-2012,1210-00085,859.60,R,REDACTED PERSONAL DATA
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Service Strategy,Supplies and Services,Conference Meetings,253,11-Oct-2012,1210-00086,450.00,R,Adass
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Central & Corporate Functions,Support And Facilities General Fund,Supplies and Services,Conference Meetings,253,01-Oct-2012,1210-00087,540.00,R,Adass
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,City Development,Libraries  Arts & Heritage,Supplies and Services,Operational Furniture And Equipment,203,22-Oct-2012,1210-00088,4825.00,R,Adi Uk Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Interagency Adoptions,559,30-Oct-2012,1210-00089,750.00,R,Adoption Matters Northwest
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Third Party Payments,Interagency Adoptions,559,12-Oct-2012,1210-00090,750.00,R,Adoption Matters Northwest
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Third Party Payments,Residential - Drugs & Alcohol,583,26-Oct-2012,1210-00091,18656.25,R,Ads
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Environment & Neighbourhoods,Community Safety,Premises,Premises Security Services,162,09-Oct-2012,1210-00092,881.02,R,Adt Fire And Security
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Learning Skills & Universal,Premises,Premises Security Services,162,31-Oct-2012,1210-00093,1107.13,R,Adt Fire And Security
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,30-Oct-2012,1210-00094,-741.00,R,Adult Placement Services
http://statistics.data.gov.uk/doc/local-authority/00DA,East - North East   ,East - North East,Construction Services,Supplies and Services,Other Hired And Contracted Services,265,09-Oct-2012,1210-00095,1216.00,R,Adult Placement Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Sheltered Accommodation,569,05-Oct-2012,1210-00096,1332.20,R,Adult Placement Services
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Adults Under 65 Mental/Dis,Third Party Payments,Nursing Home,570,24-Oct-2012,1210-00097,1554.60,R,Adult Supported Living Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Childrens Services,Safeguarding Targeted & Specialist,Support Services,Legal Disbursements,411,08-Oct-2012,1210-00098,512.77,R,Advanced Child Care Assessments Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,18-Oct-2012,1210-00099,2993.28,R,Advantage Healthcare Nursing &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,24-Oct-2012,1210-00100,3086.76,R,Advantage Healthcare Nursing &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,25-Oct-2012,1210-00101,3249.26,R,Advantage Healthcare Nursing &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,02-Oct-2012,1210-00102,4017.21,R,Advantage Healthcare Nursing &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Nursing Home,570,18-Oct-2012,1210-00103,738.61,R,Advantage Healthcare Nursing &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Nursing Home,570,25-Oct-2012,1210-00104,1584.45,R,Advantage Healthcare Nursing &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Nursing Home,570,05-Oct-2012,1210-00105,1714.41,R,Advantage Healthcare Nursing &
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Residential,580,24-Oct-2012,1210-00106,20375.72,R,Advitam Ltd
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Supplies and Services,Recurring & Major Grantss Projects,229,01-Oct-2012,1210-00107,7803.00,R,Advocacy Support Limited
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Adult Social Care,Supplies and Services,Recurring & Major Grantss Projects,229,01-Oct-2012,1210-00108,9884.00,R,Advonet
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,05-Oct-2012,1210-00109,469.28,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,11-Oct-2012,1210-00110,613.34,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,05-Oct-2012,1210-00111,714.78,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,05-Oct-2012,1210-00112,1053.36,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,05-Oct-2012,1210-00113,1578.31,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,05-Oct-2012,1210-00114,2346.40,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,11-Oct-2012,1210-00115,2916.25,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,05-Oct-2012,1210-00116,2941.92,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Day Centre,564,05-Oct-2012,1210-00117,3446.80,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,11-Oct-2012,1210-00118,504.60,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,19-Oct-2012,1210-00119,807.36,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,19-Oct-2012,1210-00120,807.36,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,10-Oct-2012,1210-00121,972.30,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,19-Oct-2012,1210-00122,1009.20,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,05-Oct-2012,1210-00123,1009.20,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,10-Oct-2012,1210-00124,1183.28,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People - 65 And Over,Third Party Payments,Home Care,568,10-Oct-2012,1210-00125,1345.60,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,10-Oct-2012,1210-00126,2388.83,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council,Adult Social Care,Services For Older People Under 65 P/Dis,Third Party Payments,Home Care,568,02-Oct-2012,1210-00127,2416.67,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,05-Oct-2012,1210-00128,451.44,R,Affinity Trust
http://statistics.data.gov.uk/doc/local-authority/00DA,Leeds City Council as Accountable Body,Social Services Pooled Budgets,Jcs For People With Learning Disabilitie,Third Party Payments,Home Care,568,11-Oct-2012,1210-00129,470.96,R,Affinity Trust
