Newcastle City Council Invoices over £250 paid in May 2019,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
People,Adult Social Care,Revenue Expenditure,07/05/2019,ABSOLUTE QUALITY CARE,7774010,revenue,1MK51,Home Care LD,1395.79
People,Adult Social Care,Revenue Expenditure,07/05/2019,ABSOLUTE QUALITY CARE,7774010,revenue,1MM50,Home Care MH,350.03
People,Adult Social Care,Revenue Expenditure,07/05/2019,ABSOLUTE QUALITY CARE,7773977,revenue,1MK50,Supported Living LD,1982.72
People,Adult Social Care,Revenue Expenditure,14/05/2019,ACCOUNTABILITY,7780610,revenue,1MH40,Direct Payments PD,2782.00
People,Children's Social Care,Revenue Expenditure,14/05/2019,ACCOUNTING OFFICER,7779762,revenue,1MF01,16+ Team (YP),1012.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,21/05/2019,ACORN DAIRY,7784141,revenue,1KFX2,School Meals Overhead,6481.00
People,Children's Social Care,Revenue Expenditure,29/05/2019,ACORN HOUSE,7791495,revenue,1MC22,IND Sector Foster Carer Costs,7200.00
Operations & Reg Services,Local services,Revenue Expenditure,31/05/2019,ACP,7776245,revenue,1KEHA,Arbor Team,267.48
Operations & Reg Services,Operations,Revenue Expenditure,31/05/2019,ACP,7776240,revenue,1KESW,Fleet SLA Costs & Income,3620.30
Operations & Reg Services,Operations,Revenue Expenditure,21/05/2019,ACP,7776243,revenue,1KENB,Fleet Workshops OH,298.92
Operations & Reg Services,Operations,Revenue Expenditure,21/05/2019,ACP,7776242,revenue,1KENB,Fleet Workshops OH,346.08
Resources,Business Management (Res),Revenue Expenditure,31/05/2019,ACP,7776240,revenue,1KSCD,External Vehicle Tracking,1354.60
Resources,Business Management (Res),Revenue Expenditure,31/05/2019,ACP,7776244,revenue,1KSCD,External Vehicle Tracking,538.32
Resources,Business Management (Res),Revenue Expenditure,09/05/2019,ACP,7776241,revenue,1KSCD,External Vehicle Tracking,437.52
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,14/05/2019,ACTAVO (UK) LTD,7772526,revenue,1KVWC,Minor Works Contracts,1830.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,01/05/2019,ACTAVO (UK) LTD,7771769,revenue,1KVWC,Minor Works Contracts,554.58
Place,Transport,Revenue Expenditure,03/05/2019,ACTAVO (UK) LTD,7767256,revenue,1KEMC,Highways,1100.00
People,Children's Social Care,Revenue Expenditure,29/05/2019,ACTION FOR CHILDREN,7791511,revenue,1MC22,IND Sector Foster Carer Costs,16160.00
People,Children's Social Care,Revenue Expenditure,29/05/2019,ACTIVE ARK,7791536,revenue,1MC02,Ind Sector Placements,37240.00
People,Children's Social Care,Revenue Expenditure,29/05/2019,ACTIVE ARK,7791537,revenue,1MC02,Ind Sector Placements,27820.00
People,Children's Social Care,Revenue Expenditure,29/05/2019,ACTIVE ARK,7791535,revenue,1MC02,Ind Sector Placements,18620.00
Assistant Chief Executive,Democratic Services,Revenue Expenditure,24/05/2019,ADARE LTD,7784096,revenue,1FK03,Municipal Elections,18924.60
Assistant Chief Executive,Democratic Services,Revenue Expenditure,24/05/2019,ADARE LTD,7784098,revenue,1FK03,Municipal Elections,54620.42
Assistant Chief Executive,Democratic Services,Revenue Expenditure,24/05/2019,ADARE LTD,7787622,revenue,1FK03,Municipal Elections,5803.28
Assistant Chief Executive,Democratic Services,Revenue Expenditure,24/05/2019,ADARE LTD,7787621,revenue,1FK03,Municipal Elections,37385.40
Assistant Chief Executive,Democratic Services,Revenue Expenditure,24/05/2019,ADARE LTD,7787626,revenue,1FK03,Municipal Elections,21257.70
Assistant Chief Executive,Democratic Services,Revenue Expenditure,24/05/2019,ADARE LTD,7784099,revenue,1FK03,Municipal Elections,49308.35
Assistant Chief Executive,Democratic Services,Revenue Expenditure,24/05/2019,ADARE LTD,7787623,revenue,1FK03,Municipal Elections,1323.96
Assistant Chief Executive,Democratic Services,Revenue Expenditure,30/05/2019,ADARE LTD,7792128,revenue,1FK03,Municipal Elections,18949.78
People,Children's Social Care,Revenue Expenditure,09/05/2019,ADCS,7776224,revenue,1MB14,Social Care Strategic Mngment,2351.25
People,Education,Revenue Expenditure,24/05/2019,ADCS,7788222,revenue,1E317,Education Management,416.00
Assistant Chief Executive,Communities Team,Revenue Expenditure,22/05/2019,ADT FIRE & SECURITY,7787100,revenue,1KL17,Community Buildings R&M,660.51
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772622,revenue,1KJ94,Security Services Delegated,1184.86
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772637,revenue,1KJ94,Security Services Delegated,1511.80
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772610,revenue,1KJ94,Security Services Delegated,582.97
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772636,revenue,1KJ94,Security Services Delegated,2652.86
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772635,revenue,1KJ94,Security Services Delegated,1142.62
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772634,revenue,1KJ94,Security Services Delegated,1229.10
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772632,revenue,1KJ94,Security Services Delegated,285.97
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772621,revenue,1KJ94,Security Services Delegated,314.43
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772620,revenue,1KJ94,Security Services Delegated,335.82
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772619,revenue,1KJ94,Security Services Delegated,666.71
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772613,revenue,1KJ94,Security Services Delegated,1103.17
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772612,revenue,1KJ94,Security Services Delegated,393.63
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772609,revenue,1KJ94,Security Services Delegated,1319.20
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772608,revenue,1KJ94,Security Services Delegated,674.31
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772605,revenue,1KJ94,Security Services Delegated,681.50
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772603,revenue,1KJ94,Security Services Delegated,1300.82
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772602,revenue,1KJ94,Security Services Delegated,443.46
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772598,revenue,1KJ94,Security Services Delegated,2665.19
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772599,revenue,1KJ94,Security Services Delegated,1003.13
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772601,revenue,1KJ94,Security Services Delegated,1288.26
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772597,revenue,1KJ94,Security Services Delegated,1183.34
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772595,revenue,1KJ94,Security Services Delegated,1163.37
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772593,revenue,1KJ94,Security Services Delegated,1711.18
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772591,revenue,1KJ94,Security Services Delegated,265.84
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772590,revenue,1KJ94,Security Services Delegated,816.68
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772586,revenue,1KJ94,Security Services Delegated,436.80
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772587,revenue,1KJ94,Security Services Delegated,1297.71
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772585,revenue,1KJ94,Security Services Delegated,400.19
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772582,revenue,1KJ94,Security Services Delegated,1510.86
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772579,revenue,1KJ94,Security Services Delegated,823.75
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772577,revenue,1KJ94,Security Services Delegated,1209.70
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772633,revenue,1KJ94,Security Services Delegated,1153.55
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772630,revenue,1KJ94,Security Services Delegated,535.98
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772629,revenue,1KJ94,Security Services Delegated,1640.20
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772628,revenue,1KJ94,Security Services Delegated,1664.04
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772623,revenue,1KJ94,Security Services Delegated,1527.81
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772625,revenue,1KJ94,Security Services Delegated,270.63
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/05/2019,ADT FIRE & SECURITY,7772624,revenue,1KJ94,Security Services Delegated,1423.73
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,13/05/2019,ADT FIRE & SECURITY,7778145,revenue,1KJ94,Security Services Delegated,646.50
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,10/05/2019,ADVANCE TERRAZZO & TILE SYSTEMS LTD,7777599,revenue,1KVWC,Minor Works Contracts,5000.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,31/05/2019,ADVANCED WATER TECHNOLOGIES,7792633,revenue,1KR05,District Heating,1100.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,31/05/2019,ADVANCED WATER TECHNOLOGIES,7792633,revenue,1KR8L,Wide District Heating,265.00
People,Education,Revenue Expenditure,16/05/2019,ADVENTURE NORTHUMBERLAND,7782946,revenue,1EA15,Newcastle City Learning Main,2000.00
Operations & Regulatory Services ,Operations,Revenue Expenditure,07/05/2019,AEBI SCHMIDT UK LTD,7767354,revenue,3KES1,Fleetmaster Stores Account,424.24
Operations & Regulatory Services ,Operations,Revenue Expenditure,13/05/2019,AEBI SCHMIDT UK LTD,7767357,revenue,3KES1,Fleetmaster Stores Account,647.62
Operations & Regulatory Services ,Operations,Revenue Expenditure,10/05/2019,AEBI SCHMIDT UK LTD,7767355,revenue,3KES1,Fleetmaster Stores Account,690.78
Place,Transport,Capital Expenditure,09/05/2019,AECOM,7776435,Capital,2CAPI,Capital Investment,17455.00
Place,Transport,Revenue Expenditure,13/05/2019,AGD SYSTEMS LTD,7776247,revenue,1KEL4,Traffic Sig - Non Local Auth,1978.00
Place,Transport,Revenue Expenditure,13/05/2019,AGD SYSTEMS LTD,7776248,revenue,1KELA,Traffic Sig General O/H,7870.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,31/05/2019,AIR CARE SERVICES,7792719,revenue,1KVWC,Minor Works Contracts,952.00
Resources,Business Management (Res),Revenue Expenditure,03/05/2019,AIR TECHNIQUE,7763916,revenue,1MR52,People Admin Pool,1635.00
Operations & Reg Services,Local services,Revenue Expenditure,13/05/2019,AIRE VALLEY GAS LTD,7779216,revenue,1KE14,Waste Disposal General O/H,2000.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,24/05/2019,AKW MEDI-CARE LTD,7778147,revenue,1KR12,DDA,618.42
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,03/05/2019,AKW MEDI-CARE LTD,7766511,revenue,1KR12,DDA,397.39
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,28/05/2019,AKW MEDI-CARE LTD,7778148,revenue,1KR12,DDA,397.39
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,28/05/2019,AKW MEDI-CARE LTD,7778149,revenue,1KR12,DDA,433.03
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,09/05/2019,AKW MEDI-CARE LTD,7772406,revenue,1KR12,DDA,529.85
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,10/05/2019,AKW MEDI-CARE LTD,7772401,revenue,1KR12,DDA,376.09
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,30/05/2019,AKW MEDI-CARE LTD,7778152,revenue,1KR12,DDA,590.27
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,30/05/2019,AKW MEDI-CARE LTD,7778153,revenue,1KR12,DDA,376.09
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,30/05/2019,AKW MEDI-CARE LTD,7778150,revenue,1KVWC,Minor Works Contracts,1036.80
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,15/05/2019,AKW MEDI-CARE LTD,7772405,revenue,1KR12,DDA,376.09
Operations & Reg Services,Parking,Revenue Expenditure,24/05/2019,ALAN CARR DESIGN & PRINT,7787009,revenue,1V204,Car Parking Infrastructure,263.50
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,28/05/2019,ALARM SUPPLIES SCOTLAND LTD,7790718,revenue,1KJ42,Security Consultancy,1271.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,31/05/2019,ALARM SUPPLIES SCOTLAND LTD,7790717,revenue,1KKU5,Civic Centre Control,439.50
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,16/05/2019,ALARM SUPPLIES SCOTLAND LTD,7779321,revenue,1KJ42,Security Consultancy,496.60
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,16/05/2019,ALARM SUPPLIES SCOTLAND LTD,7779322,revenue,1KJ42,Security Consultancy,675.00
People,Adult Social Care,Revenue Expenditure,14/05/2019,ALBANY HOUSE  (WHITLEY BAY),7780086,revenue,1MM20,Residential Care MH,5658.36
People,Adult Social Care,Revenue Expenditure,24/05/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7788697,revenue,1MG01,Care Management OP,305.00
People,Adult Social Care,Revenue Expenditure,15/05/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7767467,revenue,1MG25,Connie Lewcock House OP,620.00
People,Inclusion Comm & Procurement,Revenue Expenditure,01/05/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7758075,revenue,1EEE1,Community Family Hub - East,448.00
Resources,Legal Services,Revenue Expenditure,02/05/2019,ALERE FORENSICS LTD,7762726,revenue,1FA51,Coroner,780.00
Resources,Legal Services,Revenue Expenditure,22/05/2019,ALERE FORENSICS LTD,7786671,revenue,1FA51,Coroner,410.00
Resources,Legal Services,Revenue Expenditure,09/05/2019,ALERE FORENSICS LTD,7776437,revenue,1FA51,Coroner,1085.00
Resources,Legal Services,Revenue Expenditure,01/05/2019,ALERE FORENSICS LTD,7770522,revenue,1FA51,Coroner,470.00
Resources,Legal Services,Revenue Expenditure,30/05/2019,ALERE FORENSICS LTD,7792203,revenue,1FA51,Coroner,630.00
Resources,Legal Services,Revenue Expenditure,23/05/2019,ALERE FORENSICS LTD,7787755,revenue,1FA51,Coroner,2750.00
Resources,Legal Services,Revenue Expenditure,23/05/2019,ALERE FORENSICS LTD,7787754,revenue,1FA51,Coroner,470.00
People,Children's Social Care,Revenue Expenditure,02/05/2019,ALERE TOXICOLOGY,7772009,revenue,1MD68,Legal Fees Care,448.00
People,Adult Social Care,Revenue Expenditure,28/05/2019,ALEXANDRA HOUSE,7790403,revenue,1MG20,Residential Care OP,4152.00
People,Adult Social Care,Revenue Income,28/05/2019,ALEXANDRA HOUSE,7790403,revenue,1MG20,Residential Care OP,-1138.80
People,Adult Social Care,Revenue Expenditure,24/05/2019,ALLAN COURT RESIDENTIAL HOME,7788677,revenue,1MK50,Supported Living LD,360.00
People,Adult Social Care,Revenue Expenditure,24/05/2019,ALLAN COURT RESIDENTIAL HOME,7788678,revenue,1MM20,Residential Care MH,720.00
People,Adult Social Care,Revenue Expenditure,07/05/2019,ALLAN COURT RESIDENTIAL HOME,7774137,revenue,1MH20,Residential Care PD,720.00
People,Adult Social Care,Revenue Expenditure,07/05/2019,ALLAN COURT RESIDENTIAL HOME,7774138,revenue,1MM20,Residential Care MH,1260.00
People,Adult Social Care,Revenue Expenditure,14/05/2019,ALLAN COURT RESIDENTIAL HOME,7780141,revenue,1MG10,Nursing Care OP,48017.94
People,Adult Social Care,Revenue Expenditure,14/05/2019,ALLAN COURT RESIDENTIAL HOME,7780141,revenue,1MG20,Residential Care OP,54170.76
People,Adult Social Care,Revenue Expenditure,14/05/2019,ALLAN COURT RESIDENTIAL HOME,7780141,revenue,1MH10,Nursing Care PD,6432.27
People,Adult Social Care,Revenue Expenditure,14/05/2019,ALLAN COURT RESIDENTIAL HOME,7780141,revenue,1MH20,Residential Care PD,16213.14
People,Adult Social Care,Revenue Expenditure,14/05/2019,ALLAN COURT RESIDENTIAL HOME,7780141,revenue,1MM10,Nursing Care MH,5594.11
People,Adult Social Care,Revenue Expenditure,14/05/2019,ALLAN COURT RESIDENTIAL HOME,7780141,revenue,1MM20,Residential Care MH,7407.90
People,Adult Social Care,Revenue Expenditure,14/05/2019,ALLAN COURT RESIDENTIAL HOME,7780152,revenue,1MG10,Nursing Care OP,662.24
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,20/05/2019,ALLIANCE DISPOSABLES LTD,7784111,revenue,1KFP4,St Cuthberts Academy,427.91
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,07/05/2019,ALLIANCE DISPOSABLES LTD,7757166,revenue,1KFR1,Kenton School Academy,571.12
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,15/05/2019,ALLIANCE DISPOSABLES LTD,7765056,revenue,1KFWC,Welford Day Centre,537.15
Resources,Financial Services,Revenue Expenditure,01/05/2019,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,7766321,revenue,1V123,Blue Badge Applications,821.20
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,13/05/2019,ALNWICK ALES LTD,7779120,revenue,1KF07,Banqueting Suite,321.32
Operations & Reg Services,Operations,Revenue Expenditure,08/05/2019,ALPHA RECOVERY LTD,7775217,revenue,1KESA,Heavy Workshop Routine Repair,1000.00
Operations & Reg Services,Operations,Revenue Expenditure,08/05/2019,ALPHA RECOVERY LTD,7775217,revenue,1KESB,Heavy Workshop Code 5 Repairs,150.00
People,Adult Social Care,Revenue Expenditure,02/05/2019,ANCHOR HANOVER GROUP,7772631,revenue,1MH20,Residential Care PD,2668.86
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,10/05/2019,ANDTECH SYSTEMS,7763894,revenue,1KVWC,Minor Works Contracts,1350.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,10/05/2019,ANDTECH SYSTEMS,7763893,revenue,1KVWC,Minor Works Contracts,1250.00
Operations & Reg Services,Community Hubs,Revenue Expenditure,13/05/2019,ANGEL SPRINGS,7778615,revenue,1EJ01,Administration,799.20
People,Adult Social Care,Revenue Expenditure,01/05/2019,ANNE'S PET GROOMING,7770966,revenue,1MG92,Financial Safeguarding,471.50
Resources,ICT,Revenue Expenditure,20/05/2019,ANTALIS MCNAUGHTON LTD,7784295,revenue,1CP17,Digital Printing,451.75
Resources,ICT,Revenue Expenditure,20/05/2019,ANTALIS MCNAUGHTON LTD,7784296,revenue,1CP17,Digital Printing,1739.20
Operations & Reg Services,Operations,Revenue Expenditure,01/05/2019,ANVIL ELECTRICAL TRAINING LTD,7771723,revenue,1KEYV,Carbon Management Programme,500.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,03/05/2019,ANVIL ELECTRICAL TRAINING LTD,7765369,revenue,1KB06,Citybuild Training,3180.00
People,Adult Social Care,Revenue Expenditure,28/05/2019,APPLEBY CARE HOME,7790411,revenue,1MG10,Nursing Care OP,6630.00
Operations & Reg Services,Operations,Revenue Expenditure,16/05/2019,APSE,7782988,revenue,1KEYV,Carbon Management Programme,2200.00
People,Adult Social Care,Revenue Expenditure,24/05/2019,ARCADEA,7777031,revenue,1MH50,Home Care PD,120.00
People,Adult Social Care,Revenue Expenditure,24/05/2019,ARCADEA,7777031,revenue,1MH60,Day Care PD,579.00
People,Adult Social Care,Revenue Expenditure,24/05/2019,ARCADEA,7777029,revenue,1MK51,Home Care LD,96.00
People,Adult Social Care,Revenue Expenditure,24/05/2019,ARCADEA,7777029,revenue,1MK60,Ind Day Care LD,190.00
People,Adult Social Care,Revenue Expenditure,24/05/2019,ARCADEA,7777030,revenue,1MK51,Home Care LD,90.00
People,Adult Social Care,Revenue Expenditure,24/05/2019,ARCADEA,7777030,revenue,1MK60,Ind Day Care LD,288.00
People,Adult Social Care,Revenue Expenditure,30/05/2019,ARCADEA,7777022,revenue,1MH50,Home Care PD,120.00
People,Adult Social Care,Revenue Expenditure,30/05/2019,ARCADEA,7777022,revenue,1MH60,Day Care PD,579.00
People,Adult Social Care,Revenue Expenditure,30/05/2019,ARCADEA,7777021,revenue,1MK51,Home Care LD,90.00
People,Adult Social Care,Revenue Expenditure,30/05/2019,ARCADEA,7777021,revenue,1MK60,Ind Day Care LD,288.00
People,Adult Social Care,Revenue Expenditure,30/05/2019,ARCADEA,7783885,revenue,1MK51,Home Care LD,120.00
People,Adult Social Care,Revenue Expenditure,30/05/2019,ARCADEA,7783885,revenue,1MK60,Ind Day Care LD,237.50
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,24/05/2019,AREA NORTH TRAINING & SAFETY SERVICES,7789176,revenue,1KB06,Citybuild Training,2400.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,23/05/2019,AREA NORTH TRAINING & SAFETY SERVICES,7788163,revenue,1KB06,Citybuild Training,510.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,23/05/2019,AREA NORTH TRAINING & SAFETY SERVICES,7788159,revenue,1KB06,Citybuild Training,1530.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,23/05/2019,AREA NORTH TRAINING & SAFETY SERVICES,7788161,revenue,1KB06,Citybuild Training,2400.00
People,Children's Social Care,Revenue Expenditure,29/05/2019,ARNFIELD CARE LTD,7791559,revenue,1MC02,Ind Sector Placements,17411.52
Operations & Reg Services,Operations,Revenue Expenditure,24/05/2019,ARNOLD CLARK,7788973,revenue,1KESY,Fleet Services Hire office,274.23
Operations & Reg Services,Operations,Revenue Expenditure,24/05/2019,ARNOLD CLARK,7788951,revenue,1KESY,Fleet Services Hire office,311.92
Operations & Reg Services,Operations,Revenue Expenditure,24/05/2019,ARNOLD CLARK,7788963,revenue,1KESY,Fleet Services Hire office,311.92
Operations & Reg Services,Operations,Revenue Expenditure,24/05/2019,ARNOLD CLARK,7788964,revenue,1KESY,Fleet Services Hire office,311.92
Operations & Reg Services,Operations,Revenue Expenditure,24/05/2019,ARNOLD CLARK,7788971,revenue,1KESY,Fleet Services Hire office,311.92
Operations & Reg Services,Operations,Revenue Expenditure,24/05/2019,ARNOLD CLARK,7788988,revenue,1KESY,Fleet Services Hire office,304.92
Operations & Reg Services,Operations,Revenue Expenditure,24/05/2019,ARNOLD CLARK,7788991,revenue,1KESY,Fleet Services Hire office,304.92
Operations & Reg Services,Operations,Revenue Expenditure,24/05/2019,ARNOLD CLARK,7788995,revenue,1KESY,Fleet Services Hire office,304.92
Operations & Reg Services,Operations,Revenue Expenditure,24/05/2019,ARNOLD CLARK,7789001,revenue,1KESY,Fleet Services Hire office,304.92
Operations & Reg Services,Operations,Revenue Expenditure,24/05/2019,ARNOLD CLARK,7789006,revenue,1KESY,Fleet Services Hire office,304.92
Operations & Reg Services,Operations,Revenue Expenditure,24/05/2019,ARNOLD CLARK,7789009,revenue,1KESY,Fleet Services Hire office,304.92
Operations & Reg Services,Operations,Revenue Expenditure,24/05/2019,ARNOLD CLARK,7789016,revenue,1KESY,Fleet Services Hire office,304.92
