Newcastle City Council Invoices over £250 paid in March 2019,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
People,Adult Social Care,Revenue Expenditure,12/03/2019,ABSOLUTE QUALITY CARE,7733541,revenue,1MG51,Home Care-Personal OP,20974.28
People,Adult Social Care,Revenue Expenditure,12/03/2019,ABSOLUTE QUALITY CARE,7733541,revenue,1MH50,Home Care PD,7431.40
People,Adult Social Care,Revenue Expenditure,12/03/2019,ABSOLUTE QUALITY CARE,7733541,revenue,1MK51,Home Care LD,1328.60
People,Adult Social Care,Revenue Expenditure,12/03/2019,ABSOLUTE QUALITY CARE,7733541,revenue,1MM50,Home Care MH,335.80
People,Adult Social Care,Revenue Expenditure,12/03/2019,ABSOLUTE QUALITY CARE,7733511,revenue,1MK50,Supported Living LD,1897.36
People,Education,Revenue Expenditure,14/03/2019,ACADEMY AT SHOTTON HALL,7735895,revenue,1E652,Virtual School,500.00
People,Adult Social Care,Revenue Expenditure,18/03/2019,ACCOUNTABILITY,7738791,revenue,1MH40,Direct Payments PD,2782.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,26/03/2019,ACORN DAIRY,7742707,revenue,1KFX2,School Meals Overhead,10730.00
People,Children's Social Care,Revenue Expenditure,05/03/2019,ACORN HOUSE,7727887,revenue,1MC22,IND Sector Foster Carer Costs,2920.00
Operations & Reg Services,Operations,Revenue Expenditure,13/03/2019,ACP,7718775,revenue,1KESW,Fleet SLA Costs & Income,3670.00
Resources,Business Management (Res),Revenue Expenditure,07/03/2019,ACP,7705546,revenue,1KSCD,External Vehicle Tracking,329.54
Resources,Business Management (Res),Revenue Expenditure,13/03/2019,ACP,7718775,revenue,1KSCD,External Vehicle Tracking,1411.35
People,Children's Social Care,Revenue Expenditure,05/03/2019,ACTION FOR CHILDREN,7727902,revenue,1MC22,IND Sector Foster Carer Costs,16160.00
People,Inclusion Comm & Procurement,Revenue Expenditure,05/03/2019,ACTION FOR CHILDREN,7728393,revenue,1EEK1,Community Family Hub - Central,25000.00
People,Children's Social Care,Revenue Expenditure,05/03/2019,ACTIVE ARK,7727932,revenue,1MC02,Ind Sector Placements,37240.00
People,Children's Social Care,Revenue Expenditure,05/03/2019,ACTIVE ARK,7727933,revenue,1MC02,Ind Sector Placements,27820.00
People,Children's Social Care,Revenue Expenditure,05/03/2019,ACTIVE ARK,7727931,revenue,1MC02,Ind Sector Placements,18620.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,27/03/2019,ADC ELECTRICAL CO LTD(F),7735221,revenue,1KR8L,Wide District Heating,351.00
People,Inclusion Comm & Procurement,Revenue Expenditure,18/03/2019,ADT FIRE & SECURITY,7737840,revenue,1VH22,Temporary Accommodation Prem,763.40
Place,Commercial Dev & Property,Revenue Expenditure,18/03/2019,ADT FIRE & SECURITY,7737870,revenue,1DE49,i4- Quayside NEC,792.60
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,28/03/2019,ADVANCE TERRAZZO & TILE SYSTEMS LTD,7748241,revenue,1KVWC,Minor Works Contracts,52597.25
Resources,Financial Services,Revenue Expenditure,27/03/2019,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7740412,revenue,1FF51,Finance,522.00
Resources,Financial Services,Revenue Expenditure,15/03/2019,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7736769,revenue,1FF51,Finance,402.23
Resources,Financial Services,Revenue Expenditure,15/03/2019,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7736771,revenue,1FF51,Finance,729.71
Resources,Financial Services,Revenue Expenditure,15/03/2019,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7736766,revenue,1FF51,Finance,9405.00
Resources,Financial Services,Revenue Expenditure,15/03/2019,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7736767,revenue,1FF51,Finance,1566.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,27/03/2019,ADVANCED CLEANING & MAINTENANCE LTD,7748129,revenue,1HA01,R&M Gen - Citywide,1412.18
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,14/03/2019,ADVANCED CLEANING & MAINTENANCE LTD,7735336,revenue,1HA01,R&M Gen - Citywide,293.86
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,29/03/2019,ADVANCED CLEANING & MAINTENANCE LTD,7748003,revenue,1HA01,R&M Gen - Citywide,1439.80
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,25/03/2019,ADVANCED WATER TECHNOLOGIES,7727732,revenue,1KR05,District Heating,3221.12
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,12/03/2019,ADVANCED WATER TECHNOLOGIES,7719333,revenue,1KR05,District Heating,375.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,27/03/2019,ADVANTEX NETWORK SOLUTIONS LTD,7729368,revenue,1KVEE,Electrical Stand Alone Works,7211.94
Operations & Regulatory Services ,Operations,Revenue Expenditure,21/03/2019,AEBI SCHMIDT UK LTD,7724432,revenue,3KES1,Fleetmaster Stores Account,566.03
Operations & Regulatory Services ,Operations,Revenue Expenditure,13/03/2019,AEBI SCHMIDT UK LTD,7718368,revenue,3KES1,Fleetmaster Stores Account,615.12
Operations & Regulatory Services ,Operations,Revenue Expenditure,11/03/2019,AEBI SCHMIDT UK LTD,7715566,revenue,3KES1,Fleetmaster Stores Account,425.43
Place,Transport,Capital Expenditure,20/03/2019,AECOM,7738031,Capital,2CAPI,Capital Investment,10185.00
Place,Transport,Revenue Expenditure,11/03/2019,AECOM,7714137,revenue,1V091,Air Quality,78161.76
People,Children's Social Care,Revenue Expenditure,27/03/2019,AFTER ADOPTION,7748056,revenue,1MF10,Adoption Payments,13500.00
People,Children's Social Care,Revenue Expenditure,08/03/2019,AFTER ADOPTION,7731190,revenue,1MF12,Adoption Interagency,31000.00
Place,Transport,Revenue Expenditure,28/03/2019,AGD SYSTEMS LTD,7737343,revenue,1KELA,Traffic Sig General O/H,6448.00
Place,Transport,Revenue Expenditure,14/03/2019,AGD SYSTEMS LTD,7722683,revenue,1KELA,Traffic Sig General O/H,10.00
Place,Transport,Revenue Expenditure,14/03/2019,AGD SYSTEMS LTD,7722683,revenue,1KELT,Traffic Sig Sunderlnd Recharge,10.00
Place,Transport,Revenue Expenditure,15/03/2019,AGD SYSTEMS LTD,7737344,revenue,1KELA,Traffic Sig General O/H,12072.00
Place,Transport,Revenue Expenditure,25/03/2019,AGD SYSTEMS LTD,7737346,revenue,1KELA,Traffic Sig General O/H,2170.00
Place,Transport,Revenue Expenditure,25/03/2019,AGD SYSTEMS LTD,7737346,revenue,1KELL,Traffic Sig Gateshead Recharge,840.00
Place,Transport,Revenue Expenditure,29/03/2019,AGD SYSTEMS LTD,7749350,revenue,1KELP,Traffic Sig N Tyne Maintenance,8952.00
Place,Transport,Revenue Expenditure,29/03/2019,AGD SYSTEMS LTD,7749351,revenue,1KELP,Traffic Sig N Tyne Maintenance,8688.00
Place,Transport,Revenue Expenditure,29/03/2019,AGD SYSTEMS LTD,7750051,revenue,1KELT,Traffic Sig Sunderlnd Recharge,10.00
Place,Transport,Revenue Expenditure,11/03/2019,AGD SYSTEMS LTD,7729703,revenue,1KELT,Traffic Sig Sunderlnd Recharge,1400.00
Assistant Chief Executive,"Policy, Comms and Performance",Revenue Expenditure,18/03/2019,AIMEDIACOMMS,7738360,revenue,1FN20,Policy & Comms (S&S),4999.00
Place,Commercial Dev & Property,Revenue Expenditure,26/03/2019,AIR SUPPLY (NORTH EAST) LTD,7742149,revenue,1KKX1,Civic Centre Direct Costs,422.20
Resources,Legal Services,Revenue Expenditure,05/03/2019,AKARI CARE LTD,7728573,revenue,1FA51,Coroner,519.60
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,28/03/2019,AKW MEDI-CARE LTD,7741496,revenue,1KR12,DDA,791.88
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,28/03/2019,AKW MEDI-CARE LTD,7741499,revenue,1KR12,DDA,614.45
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,27/03/2019,AKW MEDI-CARE LTD,7741498,revenue,1KR12,DDA,614.45
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,08/03/2019,AKW MEDI-CARE LTD,7720566,revenue,1KR12,DDA,433.03
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,14/03/2019,AKW MEDI-CARE LTD,7720569,revenue,1KR12,DDA,315.21
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,21/03/2019,AKW MEDI-CARE LTD,7729706,revenue,1KVWC,Minor Works Contracts,1036.80
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,25/03/2019,AKW MEDI-CARE LTD,7720568,revenue,1KR12,DDA,1567.43
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,07/03/2019,AKW MEDI-CARE LTD,7715616,revenue,1KR12,DDA,414.78
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,11/03/2019,AKW MEDI-CARE LTD,7720565,revenue,1KR12,DDA,376.09
Operations & Reg Services,Parking,Revenue Expenditure,26/03/2019,ALAN CARR DESIGN & PRINT,7736898,revenue,1V204,Car Parking Infrastructure,302.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,22/03/2019,ALAN CARR DESIGN & PRINT,7740508,revenue,1KVWC,Minor Works Contracts,1238.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,05/03/2019,ALARM SUPPLIES SCOTLAND LTD,7714876,revenue,1KJ42,Security Consultancy,3982.60
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,05/03/2019,ALARM SUPPLIES SCOTLAND LTD,7714879,revenue,1KKU5,Civic Centre Control,3905.65
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,06/03/2019,ALARM SUPPLIES SCOTLAND LTD,7714880,revenue,1KKU5,Civic Centre Control,450.00
People,Adult Social Care,Revenue Expenditure,19/03/2019,ALBANY HOUSE  (WHITLEY BAY),7740640,revenue,1MM20,Residential Care MH,5658.36
Operations & Reg Services,Parking,Revenue Expenditure,08/03/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7729827,revenue,1V204,Car Parking Infrastructure,495.00
Operations & Reg Services,Parking,Revenue Expenditure,05/03/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7726317,revenue,1V206,Shop Mobility,585.00
People,Children's Social Care,Revenue Expenditure,27/03/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7741310,revenue,1MB22,Initial Response Service,190.00
People,Children's Social Care,Revenue Expenditure,27/03/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7741310,revenue,1MB30,Long Term Social Work Teams,380.00
People,Inclusion Comm & Procurement,Revenue Expenditure,12/03/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7733859,revenue,1VH22,Temporary Accommodation Prem,380.00
Place,Major Projects,Capital Expenditure,28/03/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7739029,Capital,2CAPI,Capital Investment,975.00
Resources,Business Management (Res),Revenue Expenditure,27/03/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7741309,revenue,1MR52,People Admin Pool,1133.00
Resources,Financial Services,Revenue Expenditure,20/03/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7738013,revenue,1CS14,Revs & Bens Small Grants,6460.00
Resources,Legal Services,Revenue Expenditure,22/03/2019,ALERE FORENSICS LTD,7739330,revenue,1FA51,Coroner,410.00
Resources,Legal Services,Revenue Expenditure,27/03/2019,ALERE FORENSICS LTD,7744205,revenue,1FA51,Coroner,470.00
Resources,Legal Services,Revenue Expenditure,08/03/2019,ALERE FORENSICS LTD,7729586,revenue,1FA51,Coroner,925.00
Resources,Legal Services,Revenue Expenditure,14/03/2019,ALERE FORENSICS LTD,7726948,revenue,1FA51,Coroner,965.00
Resources,Legal Services,Revenue Expenditure,25/03/2019,ALERE FORENSICS LTD,7739324,revenue,1FA51,Coroner,815.00
People,Adult Social Care,Revenue Expenditure,26/03/2019,ALERE LTD,7744297,revenue,1MP12,MESMAC,509.10
People,Adult Social Care,Revenue Expenditure,05/03/2019,ALEXANDRA HOUSE,7727980,revenue,1MG20,Residential Care OP,4152.00
People,Adult Social Care,Revenue Income,05/03/2019,ALEXANDRA HOUSE,7727980,revenue,1MG20,Residential Care OP,-1104.80
People,Inclusion Comm & Procurement,Revenue Expenditure,04/03/2019,ALL ABOUT TRAINING LIMITED,7726877,revenue,1VH16,Syrian Resettlement Scheme,1500.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,11/03/2019,ALL FLOORS (SERVICES) LTD,7712194,revenue,1KVWC,Minor Works Contracts,981.05
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733728,revenue,1MG20,Residential Care OP,2100.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733752,revenue,1MG20,Residential Care OP,2100.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733753,revenue,1MG20,Residential Care OP,2100.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733754,revenue,1MG20,Residential Care OP,825.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733719,revenue,1MH20,Residential Care PD,720.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733726,revenue,1MH20,Residential Care PD,720.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733727,revenue,1MH20,Residential Care PD,694.29
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733734,revenue,1MH20,Residential Care PD,720.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733737,revenue,1MH20,Residential Care PD,720.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733742,revenue,1MH20,Residential Care PD,720.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733740,revenue,1MK50,Supported Living LD,360.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733713,revenue,1MM20,Residential Care MH,1260.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733714,revenue,1MM20,Residential Care MH,1260.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733715,revenue,1MM20,Residential Care MH,1260.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733720,revenue,1MM20,Residential Care MH,1260.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733725,revenue,1MM20,Residential Care MH,1260.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733733,revenue,1MM20,Residential Care MH,1260.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733735,revenue,1MM20,Residential Care MH,1260.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733741,revenue,1MM20,Residential Care MH,1260.00
People,Adult Social Care,Revenue Expenditure,28/03/2019,ALLAN COURT RESIDENTIAL HOME,7733712,revenue,1MM50,Home Care MH,630.00
People,Adult Social Care,Revenue Expenditure,19/03/2019,ALLAN COURT RESIDENTIAL HOME,7740699,revenue,1MG10,Nursing Care OP,48346.11
People,Adult Social Care,Revenue Expenditure,19/03/2019,ALLAN COURT RESIDENTIAL HOME,7740699,revenue,1MG20,Residential Care OP,68242.92
People,Adult Social Care,Revenue Expenditure,19/03/2019,ALLAN COURT RESIDENTIAL HOME,7740699,revenue,1MH10,Nursing Care PD,3003.00
People,Adult Social Care,Revenue Expenditure,19/03/2019,ALLAN COURT RESIDENTIAL HOME,7740699,revenue,1MH20,Residential Care PD,4740.72
People,Adult Social Care,Revenue Expenditure,19/03/2019,ALLAN COURT RESIDENTIAL HOME,7740699,revenue,1MM10,Nursing Care MH,5360.52
People,Adult Social Care,Revenue Expenditure,19/03/2019,ALLAN COURT RESIDENTIAL HOME,7740699,revenue,1MM20,Residential Care MH,3808.47
People,Adult Social Care,Revenue Expenditure,19/03/2019,ALLAN COURT RESIDENTIAL HOME,7740711,revenue,1MG10,Nursing Care OP,632.64
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733716,revenue,1MK50,Supported Living LD,360.00
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733717,revenue,1MK50,Supported Living LD,360.00
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733718,revenue,1MK50,Supported Living LD,360.00
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733721,revenue,1MK50,Supported Living LD,360.00
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733724,revenue,1MK50,Supported Living LD,360.00
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733732,revenue,1MK50,Supported Living LD,360.00
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733736,revenue,1MK50,Supported Living LD,360.00
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733722,revenue,1MM20,Residential Care MH,720.00
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733723,revenue,1MM20,Residential Care MH,720.00
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733729,revenue,1MM20,Residential Care MH,720.00
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733730,revenue,1MM20,Residential Care MH,462.86
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733731,revenue,1MM20,Residential Care MH,720.00
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733738,revenue,1MM20,Residential Care MH,720.00
People,Adult Social Care,Revenue Expenditure,13/03/2019,ALLAN COURT RESIDENTIAL HOME,7733739,revenue,1MM20,Residential Care MH,720.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,19/03/2019,ALLIANCE DISPOSABLES LTD,7723036,revenue,1KFWC,Welford Day Centre,373.45
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,13/03/2019,ALLIANCE DISPOSABLES LTD,7712738,revenue,1KFR6,Benfield Comp,437.03
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,18/03/2019,ALLIANCE DISPOSABLES LTD,7699240,revenue,1KFR1,Kenton School Academy,531.42
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,12/03/2019,ALLIANCE DISPOSABLES LTD,7733771,revenue,1KFR1,Kenton School Academy,534.37
People,Inclusion Comm & Procurement,Revenue Expenditure,26/03/2019,ALLIANCE DISPOSABLES LTD,7726214,revenue,1MW03,Foodworks Enterprise,711.30
Operations & Reg Services,Operations,Revenue Expenditure,01/03/2019,ALPHA RECOVERY LTD,7707549,revenue,1KESA,Heavy Workshop Routine Repair,400.00
Operations & Reg Services,Operations,Revenue Expenditure,01/03/2019,ALPHA RECOVERY LTD,7707549,revenue,1KESB,Heavy Workshop Code 5 Repairs,400.00
Operations & Reg Services,Operations,Revenue Expenditure,29/03/2019,ALPHA RECOVERY LTD,7731597,revenue,1KESA,Heavy Workshop Routine Repair,350.00
Operations & Reg Services,Operations,Revenue Expenditure,29/03/2019,ALPHA RECOVERY LTD,7731597,revenue,1KESB,Heavy Workshop Code 5 Repairs,570.00
People,Inclusion Comm & Procurement,Revenue Expenditure,07/03/2019,ALTIOR HOLDINGS,7730379,revenue,1FRAT,Housing Advice,16402.55
Assistant Chief Executive,Communities Team,Revenue Expenditure,01/03/2019,AMPERSAND INVENTIONS COMMUNITY,7726227,revenue,1FW18,Monument,1500.00
Resources,Human Resources,Revenue Expenditure,13/03/2019,AMS GROUP NE LTD,7714738,revenue,1FP70,Strategic HR,2130.00
Operations & Reg Services,Local services,Revenue Expenditure,15/03/2019,ANDTECH SYSTEMS,7736256,revenue,1KE23,Sandhills,550.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,01/03/2019,ANDTECH SYSTEMS,7726142,revenue,1KVEE,Electrical Stand Alone Works,620.00
People,Inclusion Comm & Procurement,Revenue Expenditure,15/03/2019,ANGEL SPRINGS,7737266,revenue,1EEG1,Community Family Hub - West,396.48
Place,Commercial Dev & Property,Revenue Expenditure,11/03/2019,ANGEL SPRINGS,7732089,revenue,1KKX1,Civic Centre Direct Costs,733.92
Corporate Budgets,Corporate Budgets,Revenue Expenditure,12/03/2019,AON HEWITT LIMITED,7729573,revenue,1RB10,Pension Deficit Payments,1110.00
People,Adult Social Care,Revenue Expenditure,12/03/2019,APM CLEANING LTD,7733377,revenue,1MG01,Care Management OP,915.50
People,Adult Social Care,Revenue Expenditure,05/03/2019,APPLEBY CARE HOME,7727988,revenue,1MG10,Nursing Care OP,5230.32
People,Adult Social Care,Revenue Income,05/03/2019,APPLEBY CARE HOME,7727988,revenue,1MG10,Nursing Care OP,277.07
People,Education,Revenue Expenditure,05/03/2019,AQA EDUCATION,7714849,revenue,1EA15,Newcastle City Learning Main,337.95
Place,Transport,Capital Expenditure,12/03/2019,AQUASITION LTD,7695835,Capital,2CAPI,Capital Investment,750.00
People,Children's Social Care,Revenue Expenditure,11/03/2019,ARC ADOPTION NORTH EAST,7727851,revenue,1MF12,Adoption Interagency,31000.00
People,Adult Social Care,Revenue Expenditure,15/03/2019,ARCADEA,7733627,revenue,1MH50,Home Care PD,240.00
People,Adult Social Care,Revenue Expenditure,15/03/2019,ARCADEA,7733627,revenue,1MH60,Day Care PD,1158.00
People,Adult Social Care,Revenue Expenditure,15/03/2019,ARCADEA,7733625,revenue,1MK51,Home Care LD,192.00
People,Adult Social Care,Revenue Expenditure,15/03/2019,ARCADEA,7733625,revenue,1MK60,Ind Day Care LD,380.00
People,Adult Social Care,Revenue Expenditure,15/03/2019,ARCADEA,7733626,revenue,1MK51,Home Care LD,180.00
People,Adult Social Care,Revenue Expenditure,15/03/2019,ARCADEA,7733626,revenue,1MK60,Ind Day Care LD,576.00
People,Adult Social Care,Revenue Expenditure,15/03/2019,ARCADEA,7733629,revenue,1MK51,Home Care LD,80.00
People,Adult Social Care,Revenue Expenditure,15/03/2019,ARCADEA,7733629,revenue,1MK60,Ind Day Care LD,190.00
People,Adult Social Care,Revenue Expenditure,15/03/2019,ARCADEA,7733631,revenue,1MK51,Home Care LD,256.00
