Newcastle City Council Invoices over 250 paid in August 2018
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-08-13,AA GLOBAL LANGUAGES SERVICES LTD,7575903,Revenue,1MD67,S17 Children in Need,845.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-08-13,AA GLOBAL LANGUAGES SERVICES LTD,7575903,Revenue,1FT08,Translation Unit,130.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-08-15,AA GLOBAL LANGUAGES SERVICES LTD,7578361,Revenue,1MF10,Adoption Payments,35.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-08-15,AA GLOBAL LANGUAGES SERVICES LTD,7578361,Revenue,1VH26,Housing Advice Centre,25.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-08-15,AA GLOBAL LANGUAGES SERVICES LTD,7578361,Revenue,1MD67,S17 Children in Need,715.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-08-15,AA GLOBAL LANGUAGES SERVICES LTD,7578361,Revenue,1FT08,Translation Unit,150.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-08-15,AA GLOBAL LANGUAGES SERVICES LTD,7578361,Revenue,1E320,SEND APR Team,110.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-08-15,AA GLOBAL LANGUAGES SERVICES LTD,7578362,Revenue,1MD67,S17 Children in Need,395.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-08-15,AA GLOBAL LANGUAGES SERVICES LTD,7578362,Revenue,1FT08,Translation Unit,243.00
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-08-15,AA GLOBAL LANGUAGES SERVICES LTD,7578362,Revenue,1E320,SEND APR Team,325.00
Adult and Culture,AS - Westgate AE,Revenue Expenditure,2018-08-31,AAETO,7571524,Revenue,1EA15,Newcastle City Learning Main,990.00
HRA,HRA Property Maint,Revenue Expenditure,2018-08-24,AARAN BUILDERS (NE) LTD,7575582,Revenue,1HBTC,Planned Tech Maintenance,1195.00
Adult and Culture,AS - Westgate AE,Revenue Expenditure,2018-08-16,AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,7578931,Revenue,1EA15,Newcastle City Learning Main,341.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-07,ABBEYFIELD CASTLE FARM,7571423,Revenue,1MG20,Residential Care OP,7111.08
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-07,ABBEYFIELD THE GROVE,7571414,Revenue,1MG20,Residential Care OP,4740.72
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-07,ABBEYMOOR LIFEWAYS,7571471,Revenue,1MH10,Nursing Care PD,5176.64
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-07,ABBEYMOOR LIFEWAYS,7571471,Revenue,1MM10,Nursing Care MH,10392.64
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-08-07,ABBEYMOOR LIFEWAYS,7571471,Revenue,1MH10,Nursing Care PD,343.40
Adult and Culture,Social Services-Carefirst,Long Term Assets,2018-08-07,ABBEYMOOR LIFEWAYS,7571471,Revenue,4WX13,Ind Sector Client Loan Fund,751.08
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ABSOLUTE QUALITY CARE,7585863,Revenue,1MG51,Home Care-Personal OP,20196.68
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ABSOLUTE QUALITY CARE,7585863,Revenue,1MH50,Home Care PD,9949.90
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ABSOLUTE QUALITY CARE,7585863,Revenue,1MK51,Home Care LD,1233.70
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ABSOLUTE QUALITY CARE,7585863,Revenue,1MM50,Home Care MH,401.50
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ABSOLUTE QUALITY CARE,7585601,Revenue,1MK50,Supported Living LD,1897.36
Chief Executive's,Newcastle City,Revenue Expenditure,2018-08-13,ACADEMY AT SHOTTON HALL,7575425,Revenue,1E20A,SB Independent Schools,10288.40
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-06,ACCOUNTABILITY,7569820,Revenue,1MH40,Direct Payments PD,2782.00
Children's Services,Invoice,Revenue Expenditure,2018-08-23,ACORN DAIRY,7577096,Revenue,1KFX2,School Meals Overhead,10926.55
Environment & Regeneration,NS: City Transport,Revenue Expenditure,2018-08-01,ACP,7550055,Revenue,1KENB,Fleet Workshops OH,440.71
Environment & Regeneration,NS: City Transport,Revenue Expenditure,2018-08-01,ACP,7550055,Revenue,1KJ51,Cash in Transit,313.30
Environment & Regeneration,NS: Resources,Revenue Expenditure,2018-08-01,ACP,7550056,Revenue,1KSCD,External Vehicle Tracking,492.15
Environment & Regeneration,NS: Resources,Revenue Expenditure,2018-08-30,ACP,7576398,Revenue,1KESW,Fleet SLA Costs & Income,3732.25
Environment & Regeneration,NS: Resources,Revenue Expenditure,2018-08-30,ACP,7576398,Revenue,1KSCD,External Vehicle Tracking,1361.35
Environment & Regeneration,Highways,Revenue Expenditure,2018-08-22,ACTAVO (UK) LTD,7582219,Revenue,1KEMC,Highways,525.20
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2018-08-28,ACTION FOR CHILDREN,7585489,Revenue,1MC22,IND Sector Foster Carer Costs,12640.00
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2018-08-28,ACTION FOR CHILDREN,7585490,Revenue,1MC22,IND Sector Foster Carer Costs,2720.00
Environment & Regeneration,EEC Licensing,Revenue Income,2018-08-23,ACTION FOUNDATION,7583728,Revenue,1D527,Licensing of HMOs,699.72
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-06,ACTION ON HEARING LOSS,7569270,Revenue,1MH50,Home Care PD,1161.60
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-06,ACTION ON HEARING LOSS,7569269,Revenue,1MH50,Home Care PD,1161.60
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-06,ACTION ON HEARING LOSS,7569268,Revenue,1MH50,Home Care PD,1161.60
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2018-08-24,ADC ELECTRICAL CO LTD(F),7577307,Revenue,1KR8L,Wide District Heating,995.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2018-08-21,ADC ELECTRICAL CO LTD(F),7582050,Revenue,1KR8L,Wide District Heating,292.00
Chief Executive's,Newcastle City,Revenue Expenditure,2018-08-24,ADELPHI HOTEL,7584572,Revenue,1MN30,Asylum Seekers Adults,520.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-21,ADEN HOUSE,7581968,Revenue,1MG10,Nursing Care OP,2012.16
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-08-21,ADEN HOUSE,7581968,Revenue,1MG10,Nursing Care OP,1083.36
Chief Executive's,Newcastle City,Revenue Expenditure,2018-08-09,ADL SMARTCARE LTD,7573336,Revenue,1MX20,Care Act,7800.00
Environment & Regeneration,CW School Security,Revenue Expenditure,2018-08-21,ADT FIRE & SECURITY,7581421,Revenue,1KJ94,Security Services Delegated,291.65
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-08-21,ADT FIRE & SECURITY,7581409,Revenue,1DE46,i2- Byker NEC,599.75
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-08-06,ADT FIRE & SECURITY,7569236,Revenue,1HP01,Comm. Centres - Citywide,821.34
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-08-06,ADT FIRE & SECURITY,7569293,Revenue,1KKX1,Civic Centre Direct Costs,936.87
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-08-06,ADT FIRE & SECURITY,7569292,Revenue,1KKX1,Civic Centre Direct Costs,636.89
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-08-23,ADT FIRE & SECURITY,7583623,Revenue,1KL17,Leisure Comm Building R&M,939.33
Chief Executive's,Accountancy,Revenue Expenditure,2018-08-16,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7578961,Revenue,1FF51,Finance,2500.00
Chief Executive's,Accountancy,Revenue Expenditure,2018-08-24,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7578960,Revenue,1FF51,Finance,10449.98
HRA,HRA Kenton CSC,Revenue Expenditure,2018-08-13,ADVANCED CLEANING & MAINTENANCE LTD,7575873,Revenue,1HA01,R&M Gen - Citywide,2421.00
HRA,HRA West End CSC,Revenue Expenditure,2018-08-24,ADVANCED CLEANING & MAINTENANCE LTD,7584632,Revenue,1HA01,R&M Gen - Citywide,747.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2018-08-02,ADVANCED WATER TECHNOLOGIES,7567788,Revenue,1KR8L,Wide District Heating,265.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2018-08-02,ADVANCED WATER TECHNOLOGIES,7567788,Revenue,1KR05,District Heating,1100.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2018-08-28,ADVANCED WATER TECHNOLOGIES,7580156,Revenue,1KR8L,Wide District Heating,265.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2018-08-28,ADVANCED WATER TECHNOLOGIES,7580156,Revenue,1KR05,District Heating,1100.00
HRA,HRA Property Maint,Revenue Expenditure,2018-08-21,ADVANTAGE UTILTITIES LTD,7564162,Revenue,1HBTC,Planned Tech Maintenance,510.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-08-16,AEBI SCHMIDT UK LTD,7560580,Revenue,3KES1,Fleetmaster Stores Account,599.22
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-08-24,AEBI SCHMIDT UK LTD,7573639,Revenue,3KES1,Fleetmaster Stores Account,579.68
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-08-21,AEBI SCHMIDT UK LTD,7566206,Revenue,3KES1,Fleetmaster Stores Account,1073.80
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-08-17,AEBI SCHMIDT UK LTD,7566205,Revenue,3KES1,Fleetmaster Stores Account,676.99
Children's Services,Childrens Services Support,Revenue Expenditure,2018-08-02,AFTER ADOPTION,7567245,Revenue,1MF13,Adoption Support Fund,2000.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-08-22,AGD SYSTEMS LTD,7551605,Revenue,1KELA,Traffic Sig General O/H,20.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-08-02,AGD SYSTEMS LTD,7551604,Revenue,1KELA,Traffic Sig General O/H,20.00
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-08-28,AKW MEDI-CARE LTD,7575349,Revenue,1KR12,DDA,351.91
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-08-03,AKW MEDI-CARE LTD,7556235,Revenue,1KR12,DDA,266.51
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-08-03,AKW MEDI-CARE LTD,7556234,Revenue,1KR12,DDA,351.91
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-08-31,AKW MEDI-CARE LTD,7579186,Revenue,1KR12,DDA,717.04
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-08-30,AKW MEDI-CARE LTD,7575350,Revenue,1KR12,DDA,791.88
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-08-23,AKW MEDI-CARE LTD,7575348,Revenue,1KR12,DDA,529.85
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2018-08-13,ALAN CARR DESIGN & PRINT,7567743,Revenue,1V204,Car Parking Infrastructure,264.00
Environment & Regeneration,E&R Raising Participation,Revenue Expenditure,2018-08-24,ALAN HILLARY EVENTS LTD,7570879,Revenue,1KLH0,Fusion,700.00
Environment & Regeneration,EEC U/Design,Revenue Expenditure,2018-08-16,ALAN WILLIAMS ARCHAEOLOGY,7578952,Revenue,1V073,Historic Monumnets,980.00
Environment & Regeneration,EEC U/Design,Revenue Expenditure,2018-08-24,ALAN WILLIAMS ARCHAEOLOGY,7575468,Revenue,1V073,Historic Monumnets,800.00
Environment & Regeneration,EEC U/Design,Revenue Expenditure,2018-08-24,ALAN WILLIAMS ARCHAEOLOGY,7575466,Revenue,1V073,Historic Monumnets,600.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2018-08-07,ALARM SUPPLIES SCOTLAND LTD,7567756,Revenue,1KJ42,Security Consultancy,1540.50
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-07,ALBANY HOUSE  (WHITLEY BAY),7571424,Revenue,1MM20,Residential Care MH,5461.68
Adult and Culture,Adult Serv Welf,Revenue Expenditure,2018-08-30,ALBANY OFFICE FURNITURE SOLUTIONS,7574063,Revenue,1MX01,Welford Resource Centre LD,335.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-08-06,ALBANY OFFICE FURNITURE SOLUTIONS,7570059,Capital,2CAPI,Capital Investment,10416.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-08-29,ALBANY OFFICE FURNITURE SOLUTIONS,7585425,Capital,2CAPI,Capital Investment,3157.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-08-29,ALBANY OFFICE FURNITURE SOLUTIONS,7585426,Capital,2CAPI,Capital Investment,1674.00
Children's Services,Invoice,Revenue Expenditure,2018-08-10,ALBANY OFFICE FURNITURE SOLUTIONS,7574180,Revenue,1VH26,Housing Advice Centre,4068.00
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2018-08-09,ALBANY OFFICE FURNITURE SOLUTIONS,7573207,Revenue,1KKK1,Cleaning Direct O/H,2646.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-08-24,ALERE FORENSICS LTD,7584500,Revenue,1FA51,Coroner,370.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-08-10,ALERE FORENSICS LTD,7573324,Revenue,1FA51,Coroner,495.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-08-10,ALERE FORENSICS LTD,7574519,Revenue,1FA51,Coroner,1250.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-08-23,ALERE FORENSICS LTD,7583110,Revenue,1FA51,Coroner,940.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-21,ALEXANDRA HOUSE,7581878,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-08-21,ALEXANDRA HOUSE,7581878,Revenue,1MG20,Residential Care OP,552.40
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-07,ALLAN COURT RESIDENTIAL HOME,7571481,Revenue,1MG10,Nursing Care OP,39263.37
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-07,ALLAN COURT RESIDENTIAL HOME,7571481,Revenue,1MG20,Residential Care OP,43385.94
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-07,ALLAN COURT RESIDENTIAL HOME,7571481,Revenue,1MM10,Nursing Care MH,2370.36
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-07,ALLAN COURT RESIDENTIAL HOME,7571481,Revenue,1MM20,Residential Care MH,6940.72
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-07,ALLAN COURT RESIDENTIAL HOME,7571490,Revenue,1MG10,Nursing Care OP,632.64
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7586046,Revenue,1MM50,Home Care MH,315.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7586049,Revenue,1MM20,Residential Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7586050,Revenue,1MM20,Residential Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7586051,Revenue,1MM20,Residential Care MH,315.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7586051,Revenue,1MM50,Home Care MH,945.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585670,Revenue,1MM50,Home Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585671,Revenue,1MM50,Home Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585672,Revenue,1MM50,Home Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585673,Revenue,1MM50,Home Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585674,Revenue,1MM50,Home Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585675,Revenue,1MM50,Home Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585676,Revenue,1MM50,Home Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585677,Revenue,1MM50,Home Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585678,Revenue,1MM50,Home Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585679,Revenue,1MM50,Home Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585680,Revenue,1MM50,Home Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585681,Revenue,1MM50,Home Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585682,Revenue,1MM50,Home Care MH,1260.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585683,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585684,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585685,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585686,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585687,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585688,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585689,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585690,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585691,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585692,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585693,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585694,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585695,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585696,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585697,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585698,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585699,Revenue,1MK50,Supported Living LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLAN COURT RESIDENTIAL HOME,7585700,Revenue,1MK50,Supported Living LD,5541.43
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLCARE COMMUNITY CARE SERVICE,7585655,Revenue,1MG50,Home Care-Spot Purchased OP,5233.35
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLCARE COMMUNITY CARE SERVICE,7585655,Revenue,1MG51,Home Care-Personal OP,973.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ALLCARE COMMUNITY CARE SERVICE,7585655,Revenue,1MH50,Home Care PD,1998.13
Adult and Culture,People Dir: FoodWorks,Revenue Expenditure,2018-08-09,ALLIANCE DISPOSABLES LTD,7564483,Revenue,1MW03,Foodworks Enterprise,532.01
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-08-02,ALLIANCE DISPOSABLES LTD,7558242,Revenue,1KFWC,Welford Day Centre,336.18
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-08-28,ALLIANCE DISPOSABLES LTD,7581660,Revenue,1KFWC,Welford Day Centre,410.72
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-08-03,ALLIANCE DISPOSABLES LTD,7567821,Revenue,1KFR6,Benfield Comp,723.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-08-01,ALPHA RECOVERY LTD,7551044,Revenue,1KESA,Heavy Workshop Routine Repair,590.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-08-01,ALPHA RECOVERY LTD,7551044,Revenue,1KESB,Heavy Workshop Code 5 Repairs,250.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-08-22,AL-VAC LTD,7568230,Revenue,1KEMC,Highways,319.47
Chief Executive's,Newcastle City,Revenue Expenditure,2018-08-07,AMAS LTD,7571128,Revenue,1DY60,Stephenson Quarter,35055.55
Chief Executive's,Newcastle City,Revenue Expenditure,2018-08-07,AMAS LTD,7571181,Revenue,1DY60,Stephenson Quarter,44474.68
Chief Executive's,Newcastle City,Revenue Expenditure,2018-08-07,AMAS LTD,7571300,Revenue,1DY60,Stephenson Quarter,40181.77
Chief Executive's,Newcastle City,Revenue Expenditure,2018-08-07,AMAS LTD,7571126,Revenue,1DY60,Stephenson Quarter,7929.12
Chief Executive's,Newcastle City,Revenue Expenditure,2018-08-07,AMAS LTD,7571180,Revenue,1DY60,Stephenson Quarter,3692.76
Chief Executive's,Newcastle City,Revenue Expenditure,2018-08-07,AMAS LTD,7571185,Revenue,1DY60,Stephenson Quarter,4694.77
Chief Executive's,Newcastle City,Revenue Expenditure,2018-08-07,AMAS LTD,7571282,Revenue,1DY60,Stephenson Quarter,4233.33
Chief Executive's,Newcastle City,Revenue Expenditure,2018-08-07,AMAS LTD,7571124,Revenue,1DY60,Stephenson Quarter,690.24
Environment & Regeneration,Highways,Revenue Expenditure,2018-08-22,AMENITY & HORTICULTURAL SERVICES LTD,7582793,Revenue,1KEBA,Sandhills Overheads,374.90
Environment & Regeneration,Highways,Revenue Expenditure,2018-08-21,AMENITY & HORTICULTURAL SERVICES LTD,7581784,Revenue,1KEBA,Sandhills Overheads,374.90
Environment & Regeneration,CW Security Services,Revenue Expenditure,2018-08-22,ANDTECH SYSTEMS,7581699,Revenue,1KJ42,Security Consultancy,325.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2018-08-09,ANDTECH SYSTEMS,7573272,Revenue,1KJ42,Security Consultancy,445.00
Chief Executive's,CD - IT Mgmt & Networks,Revenue Expenditure,2018-08-14,ANTALIS MCNAUGHTON LTD,7577151,Revenue,1CP17,Digital Printing,411.00
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2018-08-24,ANVIL ELECTRICAL TRAINING LTD,7567737,Revenue,1KB06,Citybuild Training,2440.00
Chief Executive's,Accountancy,Revenue Expenditure,2018-08-07,AON HEWITT LIMITED,7560302,Revenue,1RB10,Pension Deficit Payments,2500.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-21,APPLEBY CARE HOME,7581890,Revenue,1MG10,Nursing Care OP,5401.32
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ARCADEA,7585909,Revenue,1MK51,Home Care LD,192.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ARCADEA,7585909,Revenue,1MK60,Ind Day Care LD,360.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-08-28,ARCADEA,7585910,Revenue,1MK51,Home Care LD,256.00
