Newcastle City Council Invoices over 250 paid in March 2018
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-20,ABBEYFIELD CASTLE FARM,7462594,Revenue,1MG20,Residential Care OP,34303.96
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-20,ABBEYMOOR LIFEWAYS,7462642,Revenue,1MG10,Nursing Care OP,3020.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-20,ABBEYMOOR LIFEWAYS,7462642,Revenue,1MH10,Nursing Care PD,5164.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-20,ABBEYMOOR LIFEWAYS,7462642,Revenue,1MM10,Nursing Care MH,7980.20
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-03-20,ABBEYMOOR LIFEWAYS,7462642,Revenue,1MH10,Nursing Care PD,339.00
Adult and Culture,Social Services-Carefirst,Long Term Assets,2018-03-20,ABBEYMOOR LIFEWAYS,7462642,Revenue,4WX13,Ind Sector Client Loan Fund,622.68
Adult and Culture,AS - Westgate AE,Revenue Expenditure,2018-03-21,ABC AWARDS,7445929,Revenue,1EA15,Newcastle City Learning Main,288.00
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-28,ABEL ALARM COMPANY LTD,7458416,Revenue,1EEK1,Community Family Hub - Central,448.00
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-28,ABEL ALARM COMPANY LTD,7458413,Revenue,1KE27,Bereavement Services Overhead,987.00
Children's Services,Childrens Services Support,Revenue Expenditure,2018-03-21,ABILITY SMART,7446953,Revenue,1MB04,Childrens Standards Unit,1079.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-13,ABSOLUTE QUALITY CARE,7457005,Revenue,1MG50,Home Care-Spot Purchased OP,21189.66
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-13,ABSOLUTE QUALITY CARE,7457005,Revenue,1MG51,Home Care-Personal OP,2603.15
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-13,ABSOLUTE QUALITY CARE,7457005,Revenue,1MH50,Home Care PD,9518.06
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-13,ABSOLUTE QUALITY CARE,7457005,Revenue,1MM50,Home Care MH,389.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-13,ABSOLUTE QUALITY CARE,7457046,Revenue,1MK50,Supported Living LD,3420.40
Chief Executive's,Newcastle City,Revenue Expenditure,2018-03-21,ABSOLUTE QUALITY CARE,7464949,Revenue,1MD66,CWD Care Packages,1155.00
Chief Executive's,Newcastle City,Revenue Expenditure,2018-03-23,ABSOLUTE QUALITY CARE,7467330,Revenue,1MD66,CWD Care Packages,1113.00
Environment & Regeneration,Cityworks Sports Dev,Revenue Expenditure,2018-03-23,ABSORB FITNESS,7453035,Revenue,1KLV0,Active Health,395.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-20,ACCOUNTABILITY,7463155,Revenue,1MH40,Direct Payments PD,2782.00
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-03-27,ACORN DAIRY,7452256,Revenue,1KFX2,School Meals Overhead,11244.65
Environment & Regeneration,NS: Resources,Capital Expenditure,2018-03-06,ACP,7441796,Capital,2FT14,Property Services,1377.84
Environment & Regeneration,NS: Resources,Revenue Expenditure,2018-03-13,ACP,7441845,Revenue,1KESW,Fleet SLA Costs & Income,3791.90
Environment & Regeneration,NS: Resources,Revenue Expenditure,2018-03-13,ACP,7441845,Revenue,1KSCD,External Vehicle Tracking,1568.70
Environment & Regeneration,Highways,Revenue Expenditure,2018-03-29,ACTAVO (UK) LTD,7472676,Revenue,1KEMC,Highways,556.50
Environment & Regeneration,Highways,Revenue Expenditure,2018-03-29,ACTAVO (UK) LTD,7472671,Revenue,1KEMC,Highways,825.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-03-29,ACTAVO (UK) LTD,7472672,Revenue,1KEMC,Highways,2377.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-03-29,ACTAVO (UK) LTD,7472673,Revenue,1KEMC,Highways,825.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-03-29,ACTAVO (UK) LTD,7472674,Revenue,1KEMC,Highways,2331.00
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2018-03-20,ACTION FOR CHILDREN,7463389,Revenue,1EEG3,CFH - Commission,93124.36
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2018-03-08,ACTION FOR CHILDREN,7452342,Revenue,1MC22,IND Sector Foster Carer Costs,27260.00
Children's Services,Educ Cowgate S/Start,Revenue Expenditure,2018-03-26,ACTION FOR CHILDREN,7467403,Revenue,1EEK1,Community Family Hub - Central,4550.00
Children's Services,West Riverside S/Start,Revenue Expenditure,2018-03-09,ACTION FOR CHILDREN,7443347,Revenue,1EEG1,Community Family Hub - West,19000.00
Adult and Culture,EEC Homeless,Revenue Expenditure,2018-03-09,ACTION FOUNDATION,7446108,Revenue,1VH16,Syrian Resettlement Scheme,1500.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-23,ACTION ON HEARING LOSS,7467314,Revenue,1MK50,Supported Living LD,542.08
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-06,ACTIVE HORIZONS LTD,7450768,Revenue,1MK20,Residential Care LD,2080.00
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2018-03-26,ADARE LTD,7468722,Revenue,1FL01,Electoral Registration Unit,522.65
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2018-03-27,ADARE LTD,7462505,Revenue,1FL01,Electoral Registration Unit,2480.98
Chief Executive's,CD - Electoral Reg,Revenue Expenditure,2018-03-27,ADARE LTD,7462504,Revenue,1FL01,Electoral Registration Unit,17421.95
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2018-03-14,ADC ELECTRICAL CO LTD(F),7449863,Revenue,1KR8L,Wide District Heating,499.95
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2018-03-23,ADC ELECTRICAL CO LTD(F),7446781,Revenue,1KR8L,Wide District Heating,721.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2018-03-23,ADC ELECTRICAL CO LTD(F),7446780,Revenue,1KR8L,Wide District Heating,572.00
Chief Executive's,Newcastle City,Revenue Income,2018-03-23,ADDERSTONE DEVELOPMENTS LTD,7446741,Revenue,1V030,Development Management,780.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-06,ADEN HOUSE,7450809,Revenue,1MG10,Nursing Care OP,2012.16
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-03-06,ADEN HOUSE,7450809,Revenue,1MG10,Nursing Care OP,1203.60
Children's Services,Int Childhood Services,Revenue Expenditure,2018-03-27,ADMIRE TAXIS,7452051,Revenue,1E212,Transport Special,1080.00
Children's Services,Int Childhood Services,Revenue Expenditure,2018-03-28,ADMIRE TAXIS,7458448,Revenue,1E212,Transport Special,1520.00
Children's Services,Childrens Services Support,Revenue Expenditure,2018-03-23,ADOPTION UK,7467633,Revenue,1MF11,Adoption Unit,1250.00
Chief Executive's,CD - Business Dev Centres,Revenue Expenditure,2018-03-26,ADT FIRE & SECURITY,7468707,Revenue,1DE49,i4- Quayside NEC,2984.06
Chief Executive's,CD - Business Dev Centres,Revenue Expenditure,2018-03-26,ADT FIRE & SECURITY,7468712,Revenue,1DE49,i4- Quayside NEC,762.49
Chief Executive's,CD - Business Dev Centres,Revenue Expenditure,2018-03-26,ADT FIRE & SECURITY,7468706,Revenue,1DE49,i4- Quayside NEC,372.00
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-29,ADT FIRE & SECURITY,7467856,Revenue,1VH22,Temporary Accommodation Prem,657.50
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454573,Revenue,1KKX1,Civic Centre Direct Costs,280.00
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454084,Revenue,1DT15,Chillingham Rd Ind Est,416.83
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454116,Revenue,1KL17,Leisure Comm Building R&M,384.00
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454129,Revenue,1KL0A,Leisure Concession Contract,289.36
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454111,Revenue,1HP01,Comm. Centres - Citywide,973.73
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454121,Revenue,1HP01,Comm. Centres - Citywide,439.08
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454122,Revenue,1HP01,Comm. Centres - Citywide,489.67
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454123,Revenue,1HP01,Comm. Centres - Citywide,322.38
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454125,Revenue,1HP01,Comm. Centres - Citywide,905.82
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454128,Revenue,1HP01,Comm. Centres - Citywide,581.52
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454106,Revenue,1EA04,Heaton ASB,976.36
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454102,Revenue,1CC52,Denton CSC,1009.02
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454113,Revenue,1CC52,Denton CSC,340.82
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454120,Revenue,1EEK1,Community Family Hub - Central,315.88
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-09,ADT FIRE & SECURITY,7454115,Revenue,1MR52,Adults Admin Pool,421.02
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2018-03-12,ADT FIRE & SECURITY,7455028,Revenue,1DQ8M,S&M Brian Roycroft,484.78
HRA,Care Services,Revenue Expenditure,2018-03-09,ADVANCED CLEANING & MAINTENANCE LTD,7438469,Revenue,1HA01,R&M Gen - Citywide,288.00
HRA,HRA Anti-Soc,Revenue Expenditure,2018-03-08,ADVANCED CLEANING & MAINTENANCE LTD,7436837,Revenue,1HA01,R&M Gen - Citywide,312.00
HRA,HRA East End CSC,Revenue Expenditure,2018-03-07,ADVANCED CLEANING & MAINTENANCE LTD,7432784,Revenue,1HA01,R&M Gen - Citywide,374.00
HRA,HRA Kenton CSC,Revenue Expenditure,2018-03-01,ADVANCED CLEANING & MAINTENANCE LTD,7438468,Revenue,1HA01,R&M Gen - Citywide,1992.00
HRA,HRA Kenton CSC,Revenue Expenditure,2018-03-23,ADVANCED CLEANING & MAINTENANCE LTD,7458684,Revenue,1HA01,R&M Gen - Citywide,560.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-03-22,ADVANCED LEGAL LTD,7463735,Revenue,1FA51,Coroner,1263.60
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-03-23,ADVANCED RADIATORS LTD,7452238,Revenue,1KESA,Heavy Workshop Routine Repair,295.00
Chief Executive's,CD - Safe Newcastle Unit,Revenue Expenditure,2018-03-29,ADVOCACY AFTER FATAL DOMESTIC ABUSE AAFD,7456387,Revenue,1VH14,Domestic Abuse Services Grant,4999.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-03-07,AEBI SCHMIDT UK LTD,7439113,Revenue,3KES1,Fleetmaster Stores Account,638.98
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-03-14,AEBI SCHMIDT UK LTD,7445001,Revenue,3KES1,Fleetmaster Stores Account,547.14
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-03-14,AEBI SCHMIDT UK LTD,7444758,Revenue,3KES1,Fleetmaster Stores Account,396.27
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-03-05,AEBI SCHMIDT UK LTD,7435994,Revenue,1KESA,Heavy Workshop Routine Repair,902.21
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-03-02,AEBI SCHMIDT UK LTD,7439112,Revenue,3KES1,Fleetmaster Stores Account,592.07
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-03-22,AEBI SCHMIDT UK LTD,7446853,Revenue,3KES1,Fleetmaster Stores Account,636.39
Environment & Regeneration,Highways,Revenue Expenditure,2018-03-29,AGD SYSTEMS LTD,7466736,Revenue,1KELT,Traffic Sig Sunderlnd Recharge,2160.00
Environment & Regeneration,Highways,Revenue Expenditure,2018-03-26,AGD SYSTEMS LTD,7462513,Revenue,1KELJ,Traffic Sig Newcastle Recharge,40.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-13,AGE UK NEWCASTLE,7456986,Revenue,1MG50,Home Care-Spot Purchased OP,3030.65
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-13,AGE UK NEWCASTLE,7456986,Revenue,1MG51,Home Care-Personal OP,647.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-13,AGE UK NEWCASTLE,7456986,Revenue,1MH50,Home Care PD,26430.00
HRA,HRA Property Maint,Capital Expenditure,2018-03-21,AGGREKO UK LTD,7465783,Capital,2HE01,Capital Citywide,4883.23
Chief Executive's,CD-Communications and Marketing,Revenue Expenditure,2018-03-19,AIMEDIACOMMS,7461264,Revenue,1FN20,Policy & Comms (S&S),4999.00
Environment & Regeneration,NS: Repairs & Maintenance,Revenue Expenditure,2018-03-19,AIMRANGE (N.E.) LTD,7451860,Revenue,1KR30,Standby,300.00
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-03-01,AKW MEDI-CARE LTD,7433288,Revenue,1KR12,DDA,306.03
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-03-15,AKW MEDI-CARE LTD,7444124,Revenue,1KR12,DDA,791.88
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-03-15,AKW MEDI-CARE LTD,7444127,Revenue,1KR12,DDA,397.39
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-03-15,AKW MEDI-CARE LTD,7444126,Revenue,1KR12,DDA,529.85
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-03-06,AKW MEDI-CARE LTD,7442725,Revenue,1KR12,DDA,415.79
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-03-23,AKW MEDI-CARE LTD,7462518,Revenue,1KR12,DDA,390.57
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-03-23,AKW MEDI-CARE LTD,7462515,Revenue,1KR12,DDA,376.09
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-03-08,AKW MEDI-CARE LTD,7438977,Revenue,1KR12,DDA,376.09
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-03-19,AKW MEDI-CARE LTD,7455397,Revenue,1KR10,Voids,376.09
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2018-03-22,AKW MEDI-CARE LTD,7462514,Revenue,1KR12,DDA,618.42
Environment & Regeneration,EEC U/Design,Revenue Expenditure,2018-03-19,ALAN WILLIAMS ARCHAEOLOGY,7460776,Revenue,1V073,Historic Monumnets,800.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,2018-03-16,ALARM SUPPLIES SCOTLAND LTD,7455008,Revenue,1KKU5,Civic Centre Control,305.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-20,ALBANY HOUSE  (WHITLEY BAY),7462595,Revenue,1MM20,Residential Care MH,5461.68
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-03-14,ALBANY OFFICE FURNITURE SOLUTIONS,7441971,Capital,2CAPI,Capital Investment,5766.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-03-15,ALBANY OFFICE FURNITURE SOLUTIONS,7441975,Capital,2CAPI,Capital Investment,8928.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-03-06,ALBANY OFFICE FURNITURE SOLUTIONS,7436822,Capital,2CAPI,Capital Investment,20088.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2018-03-23,ALBANY OFFICE FURNITURE SOLUTIONS,7461654,Capital,2CAPI,Capital Investment,2976.00
Chief Executive's,CD - Revenues & Benefits,Revenue Expenditure,2018-03-21,ALBANY OFFICE FURNITURE SOLUTIONS,7447258,Revenue,1CR01,Revs and Bens Supp&Svs,278.00
Chief Executive's,CD - Revenues & Benefits,Revenue Expenditure,2018-03-20,ALBANY OFFICE FURNITURE SOLUTIONS,7441970,Revenue,1CR01,Revs and Bens Supp&Svs,278.00
Environment & Regeneration,Cityworks Highways,Revenue Expenditure,2018-03-21,ALBANY OFFICE FURNITURE SOLUTIONS,7447256,Revenue,1KEMC,Highways,1274.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2018-03-13,ALBANY OFFICE FURNITURE SOLUTIONS,7455910,Revenue,1V204,Car Parking Infrastructure,1608.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2018-03-02,ALBANY OFFICE FURNITURE SOLUTIONS,7443096,Revenue,1V204,Car Parking Infrastructure,262.50
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-03-21,ALERE FORENSICS LTD,7462424,Revenue,1FA51,Coroner,965.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-03-13,ALERE FORENSICS LTD,7446908,Revenue,1FA51,Coroner,805.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-03-07,ALERE FORENSICS LTD,7447163,Revenue,1FA51,Coroner,880.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-03-15,ALERE FORENSICS LTD,7454489,Revenue,1FA51,Coroner,410.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-03-23,ALERE FORENSICS LTD,7465077,Revenue,1FA51,Coroner,1485.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-03-12,ALERE FORENSICS LTD,7446910,Revenue,1FA51,Coroner,1045.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2018-03-22,ALERE FORENSICS LTD,7462528,Revenue,1FA51,Coroner,430.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-06,ALEXANDRA HOUSE,7450713,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2018-03-06,ALEXANDRA HOUSE,7450713,Revenue,1MG20,Residential Care OP,537.80
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2018-03-15,ALL FLOORS (SERVICES) LTD,7441900,Revenue,1KVWC,Minor Works Contracts,454.40
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-20,ALLAN COURT RESIDENTIAL HOME,7462652,Revenue,1MG10,Nursing Care OP,42638.55
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-20,ALLAN COURT RESIDENTIAL HOME,7462652,Revenue,1MG20,Residential Care OP,49708.43
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-20,ALLAN COURT RESIDENTIAL HOME,7462652,Revenue,1MK20,Residential Care LD,751.62
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-20,ALLAN COURT RESIDENTIAL HOME,7462652,Revenue,1MM10,Nursing Care MH,2249.44
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-20,ALLAN COURT RESIDENTIAL HOME,7462652,Revenue,1MM20,Residential Care MH,8948.32
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-20,ALLAN COURT RESIDENTIAL HOME,7462667,Revenue,1MG10,Nursing Care OP,620.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-13,ALLCARE COMMUNITY CARE SERVICE,7457008,Revenue,1MG50,Home Care-Spot Purchased OP,6553.85
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2018-03-13,ALLCARE COMMUNITY CARE SERVICE,7457008,Revenue,1MG51,Home Care-Personal OP,194.60
Chief Executive's,Newcastle City,Revenue Expenditure,2018-03-26,ALLENDALE COMMUNITY CENTRE,7447283,Revenue,1KL6D,General Expenditure - West,350.00
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-03-16,ALLIANCE DISPOSABLES LTD,7442729,Revenue,1KFR6,Benfield Comp,557.43
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-03-15,ALLIANCE DISPOSABLES LTD,7459460,Revenue,1KFP6,Walbottle Campus,315.15
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2018-03-23,ALLIANCE DISPOSABLES LTD,7456629,Revenue,1KFP4,St Cuthberts Academy,387.70
Environment & Regeneration,Facility Serv Civic Mngmt,Revenue Expenditure,2018-03-27,ALNWICK ALES LTD,7429440,Revenue,1KF07,Banqueting Suite,517.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-03-29,ALPHA RECOVERY LTD,7456503,Revenue,1KESA,Heavy Workshop Routine Repair,520.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-03-29,ALPHA RECOVERY LTD,7456503,Revenue,1KESB,Heavy Workshop Code 5 Repairs,200.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-03-01,ALPHA RECOVERY LTD,7431614,Revenue,1KESA,Heavy Workshop Routine Repair,830.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2018-03-01,ALPHA RECOVERY LTD,7431614,Revenue,1KESB,Heavy Workshop Code 5 Repairs,350.00
