Newcastle City Council Invoices over £250 paid in April 2018,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,11-Apr-2018,ABEL ALARM COMPANY LTD,7480954,Revenue,1KJ94,Security Services Delegated,490.00
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,11-Apr-2018,ABEL ALARM COMPANY LTD,7480886,Revenue,1KJ94,Security Services Delegated,272.00
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,11-Apr-2018,ABEL ALARM COMPANY LTD,7480885,Revenue,1KJ94,Security Services Delegated,329.00
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,11-Apr-2018,ABEL ALARM COMPANY LTD,7480883,Revenue,1KJ94,Security Services Delegated,455.00
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,11-Apr-2018,ABEL ALARM COMPANY LTD,7480879,Revenue,1KJ94,Security Services Delegated,467.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,10-Apr-2018,ABSOLUTE QUALITY CARE,7479684,Revenue,1MG50,Home Care-Spot Purchased OP,18087.75
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,10-Apr-2018,ABSOLUTE QUALITY CARE,7479684,Revenue,1MG51,Home Care-Personal OP,2915.10
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,10-Apr-2018,ABSOLUTE QUALITY CARE,7479684,Revenue,1MH50,Home Care PD,8927.28
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,10-Apr-2018,ABSOLUTE QUALITY CARE,7479684,Revenue,1MM50,Home Care MH,326.65
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,10-Apr-2018,ABSOLUTE QUALITY CARE,7479286,Revenue,1MK50,Supported Living LD,1807.00
Environment & Regeneration,Cityworks Sports Dev       ,Revenue Expenditure,19-Apr-2018,ABSORB FITNESS,7482052,Revenue,1KLAA,"Comm Spt, Business & Research",395.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Apr-2018,ACCOUNTABILITY,7483859,Revenue,1MH40,Direct Payments PD,2782.00
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,26-Apr-2018,ACORN DAIRY,7480770,Revenue,1KFX2,School Meals Overhead,12597.60
Environment & Regeneration,NS: Resources              ,Revenue Expenditure,12-Apr-2018,ACP,7472340,Revenue,1KESW,Fleet SLA Costs & Income,3764.55
Environment & Regeneration,NS: Resources              ,Revenue Expenditure,12-Apr-2018,ACP,7472340,Revenue,1KSCD,External Vehicle Tracking,1568.70
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,09-Apr-2018,ACTION FOR CHILDREN,7477434,Revenue,1EEG3,CFH - Commission,305980.96
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,09-Apr-2018,ACTION FOR CHILDREN,7477362,Revenue,1EEG3,CFH - Commission,66517.40
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,04-Apr-2018,ACTION FOR CHILDREN,7474609,Revenue,1MC22,IND Sector Foster Carer Costs,17680.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,10-Apr-2018,ACTION ON HEARING LOSS,7479685,Revenue,1MH50,Home Care PD,2323.20
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,03-Apr-2018,ACTIVE HORIZONS LTD,7473838,Revenue,1MK20,Residential Care LD,2080.00
Chief Executive's,CD - Electoral Reg               ,Revenue Expenditure,06-Apr-2018,ADARE LTD,7465534,Revenue,1FL01,Electoral Registration Unit,21013.52
Chief Executive's,CD - Electoral Reg               ,Revenue Expenditure,05-Apr-2018,ADARE LTD,7465535,Revenue,1FL01,Electoral Registration Unit,3165.36
Chief Executive's,CD - Electoral Reg               ,Revenue Expenditure,25-Apr-2018,ADARE LTD,7490557,Revenue,1FK03,Municipal Elections,5079.90
Chief Executive's,CD - Electoral Reg               ,Revenue Expenditure,25-Apr-2018,ADARE LTD,7490556,Revenue,1FK03,Municipal Elections,48689.29
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,13-Apr-2018,ADC ELECTRICAL CO LTD(F),7463457,Revenue,1KR05,District Heating,927.75
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,12-Apr-2018,ADCS,7476453,Revenue,1MB14,Social Care Strategic Mngment,2351.25
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,03-Apr-2018,ADEN HOUSE,7473880,Revenue,1MG10,Nursing Care OP,2012.16
Adult and Culture,Social Services-Carefirst              ,Revenue Income,03-Apr-2018,ADEN HOUSE,7473880,Revenue,1MG10,Nursing Care OP,-1203.60
Chief Executive's,CD - Business Dev Centres        ,Revenue Expenditure,05-Apr-2018,ADT FIRE & SECURITY,7475427,Revenue,1DE49,i4- Quayside NEC,290.95
Chief Executive's,CD - Business Dev Centres        ,Revenue Expenditure,30-Apr-2018,ADT FIRE & SECURITY,7494913,Revenue,1DE49,i4- Quayside NEC,406.61
Children's Services,Walbottle Campus Secon/High School     ,Revenue Expenditure,12-Apr-2018,ADT FIRE & SECURITY,7482149,Revenue,1E877,Walbottle Leisure,318.36
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,16-Apr-2018,ADT FIRE & SECURITY,7483386,Revenue,1KJ94,Security Services Delegated,446.83
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,16-Apr-2018,ADT FIRE & SECURITY,7483376,Revenue,1KJ94,Security Services Delegated,391.97
Chief Executive's,Newcastle City   ,Revenue Expenditure,06-Apr-2018,ADVANCED CLEANING & MAINTENANCE LTD,7468523,Revenue,1MG20,Residential Care OP,885.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,23-Apr-2018,ADVANCED LEGAL LTD,7482771,Revenue,1FA51,Coroner,1263.60
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,17-Apr-2018,ADVANCED LEGAL LTD,7485452,Revenue,1FA51,Coroner,1365.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,04-Apr-2018,ADVANCED LEGAL LTD,7474729,Revenue,1FA51,Coroner,1365.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,05-Apr-2018,ADVANCED WATER TECHNOLOGIES,7472612,Revenue,1KR05,District Heating,3480.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,05-Apr-2018,ADVANCED WATER TECHNOLOGIES,7475670,Revenue,1KR8L,Wide District Heating,265.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,05-Apr-2018,ADVANCED WATER TECHNOLOGIES,7475670,Revenue,1KR05,District Heating,1100.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,05-Apr-2018,ADVANCED WATER TECHNOLOGIES,7475678,Revenue,1KR8L,Wide District Heating,265.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,05-Apr-2018,ADVANCED WATER TECHNOLOGIES,7475678,Revenue,1KR05,District Heating,1100.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,05-Apr-2018,ADVANCED WATER TECHNOLOGIES,7472611,Revenue,1KR05,District Heating,375.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,12-Apr-2018,ADVANCED WATER TECHNOLOGIES,7481860,Revenue,1KR05,District Heating,375.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,25-Apr-2018,ADVANCED WATER TECHNOLOGIES,7476562,Revenue,1KR05,District Heating,375.00
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,20-Apr-2018,AEBI SCHMIDT UK LTD,7477493,Revenue,1KESB,Heavy Workshop Code 5 Repairs,326.87
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,11-Apr-2018,AEBI SCHMIDT UK LTD,7465287,Revenue,3KES1,Fleetmaster Stores Account,340.76
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,25-Apr-2018,AEBI SCHMIDT UK LTD,7490722,Revenue,3KES1,Fleetmaster Stores Account,422.98
Environment & Regeneration,Transport Development            ,Revenue Expenditure,09-Apr-2018,AECOM,7475725,Revenue,1V091,Air Quality,13140.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,27-Apr-2018,AFTER ADOPTION,7477575,Revenue,1MF10,Adoption Payments,13500.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,25-Apr-2018,AFTER ADOPTION,7491880,Revenue,1MF10,Adoption Payments,13500.00
Children's Services,Invoice,Revenue Expenditure,12-Apr-2018,AGD SYSTEMS LTD,7480934,Revenue,1KELJ,Traffic Sig Newcastle Recharge,10.00
Children's Services,Invoice,Revenue Expenditure,25-Apr-2018,AGD SYSTEMS LTD,7492143,Revenue,1KELJ,Traffic Sig Newcastle Recharge,80.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,27-Apr-2018,AGD SYSTEMS LTD,7487083,Revenue,1KELA,Traffic Sig General O/H,1220.00
Environment & Regeneration,NS: Repairs & Maintenance  ,Revenue Expenditure,16-Apr-2018,AIMRANGE (N.E.) LTD,7468516,Revenue,1KR30,Standby,300.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,25-Apr-2018,AIR TECHNIQUE,7476523,Revenue,1HP01,Comm. Centres - Citywide,1725.00
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,12-Apr-2018,AKW MEDI-CARE LTD,7471663,Revenue,1KR12,DDA,266.51
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,12-Apr-2018,AKW MEDI-CARE LTD,7471664,Revenue,1KR12,DDA,376.09
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,24-Apr-2018,AKW MEDI-CARE LTD,7477825,Revenue,1KR12,DDA,2757.05
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,24-Apr-2018,AKW MEDI-CARE LTD,7477824,Revenue,1KR12,DDA,376.09
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,24-Apr-2018,AKW MEDI-CARE LTD,7482035,Revenue,1KR12,DDA,376.09
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,16-Apr-2018,AKW MEDI-CARE LTD,7472378,Revenue,1KR12,DDA,529.85
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,18-Apr-2018,AKW MEDI-CARE LTD,7477823,Revenue,1KR12,DDA,397.39
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,17-Apr-2018,AKW MEDI-CARE LTD,7458148,Revenue,1KR12,DDA,385.81
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,11-Apr-2018,AKW MEDI-CARE LTD,7472377,Revenue,1KR10,Voids,397.39
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,11-Apr-2018,AKW MEDI-CARE LTD,7472379,Revenue,1KR12,DDA,529.85
Environment & Regeneration,EEC U/Design               ,Revenue Expenditure,12-Apr-2018,ALAN WILLIAMS ARCHAEOLOGY,7481093,Revenue,1V073,Historic Monumnets,1500.00
Environment & Regeneration,EEC U/Design               ,Revenue Expenditure,12-Apr-2018,ALAN WILLIAMS ARCHAEOLOGY,7481095,Revenue,1V073,Historic Monumnets,400.00
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,16-Apr-2018,ALARM SUPPLIES SCOTLAND LTD,7484189,Revenue,1KKU5,Civic Centre Control,651.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,17-Apr-2018,ALBANY HOUSE  (WHITLEY BAY),7485352,Revenue,1MM20,Residential Care MH,5461.68
Adult and Culture,Library Admin              ,Revenue Expenditure,20-Apr-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7472374,Revenue,1EJ08,Library Repairs & Maintenance,1860.00
Adult and Culture,Library Admin              ,Revenue Expenditure,20-Apr-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7472375,Revenue,1EJ08,Library Repairs & Maintenance,9750.00
Children's Services,Educ Dunstanburgh          ,Revenue Expenditure,12-Apr-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7481920,Revenue,1E462,Castle Nursery Dunstanburgh,364.00
Children's Services,Educ Montagu               ,Revenue Expenditure,05-Apr-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7462519,Revenue,1E46H,Castle Nursery Montagu,364.00
Children's Services,Educ Montagu               ,Revenue Expenditure,11-Apr-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7462521,Revenue,1E462,Castle Nursery Dunstanburgh,1775.00
Children's Services,Educ Rye Hill              ,Revenue Expenditure,12-Apr-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7481925,Revenue,1E463,Castle Nursery Ryehill,364.00
Children's Services,Educ Rye Hill              ,Revenue Expenditure,11-Apr-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7462522,Revenue,1E462,Castle Nursery Dunstanburgh,1610.00
Children's Services,Educ Shieldfield           ,Revenue Expenditure,12-Apr-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7481926,Revenue,1E464,Castle Nursery Shieldfield,364.00
Children's Services,Educ Shieldfield           ,Revenue Expenditure,11-Apr-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7462524,Revenue,1E462,Castle Nursery Dunstanburgh,1610.00
Children's Services,Educ Willow Ave            ,Revenue Expenditure,12-Apr-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7481927,Revenue,1E465,Castle Nursery Willow Ave,546.00
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,25-Apr-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7476842,Revenue,1V204,Car Parking Infrastructure,804.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,05-Apr-2018,ALERE FORENSICS LTD,7475660,Revenue,1FA51,Coroner,720.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,17-Apr-2018,ALERE FORENSICS LTD,7477309,Revenue,1FA51,Coroner,2170.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,25-Apr-2018,ALERE FORENSICS LTD,7482869,Revenue,1FA51,Coroner,745.00
Adult and Culture,Adult Serv Admin Support   ,Revenue Expenditure,26-Apr-2018,ALERE LTD,7482787,Revenue,1MP12,MESMAC,311.11
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,03-Apr-2018,ALEXANDRA HOUSE,7473783,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst              ,Revenue Income,03-Apr-2018,ALEXANDRA HOUSE,7473783,Revenue,1MG20,Residential Care OP,-537.80
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,17-Apr-2018,ALLAN COURT RESIDENTIAL HOME,7485406,Revenue,1MG10,Nursing Care OP,43587.87
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,17-Apr-2018,ALLAN COURT RESIDENTIAL HOME,7485406,Revenue,1MG20,Residential Care OP,37447.67
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,17-Apr-2018,ALLAN COURT RESIDENTIAL HOME,7485406,Revenue,1MM10,Nursing Care MH,2249.44
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,17-Apr-2018,ALLAN COURT RESIDENTIAL HOME,7485406,Revenue,1MM20,Residential Care MH,6136.52
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,17-Apr-2018,ALLAN COURT RESIDENTIAL HOME,7485417,Revenue,1MG10,Nursing Care OP,629.97
Adult and Culture,Social Services-Carefirst              ,Revenue Income,17-Apr-2018,ALLAN COURT RESIDENTIAL HOME,7485406,Revenue,1MG20,Residential Care OP,-8322.74
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,10-Apr-2018,ALLCARE COMMUNITY CARE SERVICE,7479687,Revenue,1MG50,Home Care-Spot Purchased OP,7825.70
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,10-Apr-2018,ALLCARE COMMUNITY CARE SERVICE,7479687,Revenue,1MG51,Home Care-Personal OP,194.60
Adult and Culture,Adult Serv Capability's    ,Revenue Expenditure,05-Apr-2018,ALLIANCE DISPOSABLES LTD,7470131,Revenue,1MW03,Capabilities,660.69
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,12-Apr-2018,ALLIANCE DISPOSABLES LTD,7478973,Revenue,1KFWC,Welford Day Centre,278.83
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,10-Apr-2018,ALLIANCE DISPOSABLES LTD,7459463,Revenue,1KFS1,Walker Technology College,368.82
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,17-Apr-2018,ALLIANCE DISPOSABLES LTD,7485591,Revenue,1KFWC,Welford Day Centre,269.78
Adult and Culture,Adult Serv-Arts & Cul      ,Revenue Expenditure,09-Apr-2018,ALPHABETTI THEATRE,7472587,Revenue,1DF22,Arts Projects,525.00
Chief Executive's,CD - IT Mgmt & Networks          ,Revenue Expenditure,19-Apr-2018,ALPHATEC,7482815,Revenue,1CP17,Digital Printing,1450.00
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,09-Apr-2018,ANCHOR TRUST,7477381,Revenue,1MK50,Supported Living LD,1964.16
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,09-Apr-2018,ANCHOR TRUST,7477365,Revenue,1MK50,Supported Living LD,654.72
Children's Services,Invoice,Revenue Expenditure,25-Apr-2018,ANDREW SYKES HIRE LIMITED,7492417,Revenue,1KVWC,Minor Works Contracts,275.88
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,06-Apr-2018,ANGUS AIR LTD,7476620,Revenue,1KVEM,Mechanical Stand Alone Works,2253.72
HRA,HRA Property Maint         ,Revenue Expenditure,19-Apr-2018,ANTHONY P DAVIES ASSOCIATES LTD,7472881,Revenue,1HBTC,Planned Tech Maintenance,825.00
HRA,HRA Property Maint         ,Revenue Expenditure,23-Apr-2018,ANTHONY P DAVIES ASSOCIATES LTD,7483524,Revenue,1HBTC,Planned Tech Maintenance,915.00
HRA,HRA Property Maint         ,Revenue Expenditure,23-Apr-2018,ANTHONY P DAVIES ASSOCIATES LTD,7480835,Revenue,1HFHS,HRA A&P Health & Safety,1980.00
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,11-Apr-2018,ANVIL ELECTRICAL TRAINING LTD,7468515,Revenue,1KB06,Citybuild Training,2975.00
Environment & Regeneration,NS: Asset Man              ,Capital Expenditure,23-Apr-2018,APEX BLINDS,7488302,Capital,2WW01,Adult And Culture Capital,1240.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,03-Apr-2018,APPLEBY CARE HOME,7473796,Revenue,1MG10,Nursing Care OP,2530.80
Environment & Regeneration,E&R-Highway&Traffic Management   ,Revenue Expenditure,09-Apr-2018,APSE,7472531,Revenue,1KEMC,Highways,627.00
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,13-Apr-2018,AQA EDUCATION,7482164,Revenue,1EA15,Newcastle City Learning Main,660.60
Environment & Regeneration,Cityworks Cems & Crems     ,Revenue Expenditure,23-Apr-2018,AR TWIGG & SONS LTD,7477568,Revenue,1KE27,Bereavement Services Overhead,293.50
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Apr-2018,ARCADEA,7479360,Revenue,1MK51,Home Care LD,192.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Apr-2018,ARCADEA,7479360,Revenue,1MK60,Ind Day Care LD,360.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Apr-2018,ARCADEA,7479361,Revenue,1MK60,Ind Day Care LD,360.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Apr-2018,ARCADEA,7479362,Revenue,1MK60,Ind Day Care LD,360.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Apr-2018,ARCADEA,7479363,Revenue,1MK51,Home Care LD,80.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Apr-2018,ARCADEA,7479363,Revenue,1MK60,Ind Day Care LD,180.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,13-Apr-2018,ARCADEA,7479364,Revenue,1MK51,Home Care LD,256.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,24-Apr-2018,ARCADEA,7490769,Revenue,1MK51,Home Care LD,192.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,24-Apr-2018,ARCADEA,7490769,Revenue,1MK60,Ind Day Care LD,360.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Apr-2018,ARCADEA,7483425,Revenue,1MK55,Home Care Family/Carer LD,476.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Apr-2018,ARCADEA,7483426,Revenue,1MK55,Home Care Family/Carer LD,1176.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Apr-2018,ARCADEA,7483427,Revenue,1MK55,Home Care Family/Carer LD,252.00
Environment & Regeneration,EEC Licensing              ,Revenue Expenditure,23-Apr-2018,ARCO LTD,7482053,Revenue,1D521,Hackney Carriage & Privte Hire,479.31
