Newcastle City Council Invoices over £250 paid in December 2019,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939579,revenue,1MH40,Direct Payments PD,1180.2
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939579,revenue,1MH40,Direct Payments PD,-306.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939701,revenue,1MK40,Direct Payments LD,544.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939673,revenue,1MK43,Carers Support Payments LD,733.88
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939950,revenue,1MG40,Direct Payments OP,1796.64
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939950,revenue,1MG40,Direct Payments OP,-859.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939931,revenue,1MK40,Direct Payments LD,902.88
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939678,revenue,1MK40,Direct Payments LD,3468.12
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939678,revenue,1MK40,Direct Payments LD,-458.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939680,revenue,1MK40,Direct Payments LD,368.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939959,revenue,1MH40,Direct Payments PD,312
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939945,revenue,1MH40,Direct Payments PD,640.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939982,revenue,1MH43,Carers Support Payments PD,2338.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939856,revenue,1MH40,Direct Payments PD,307.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939874,revenue,1MG40,Direct Payments OP,1357.32
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939874,revenue,1MG40,Direct Payments OP,-529.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939669,revenue,1MM40,Direct Payments MH,310
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939592,revenue,1MH40,Direct Payments PD,1125
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939946,revenue,1MG40,Direct Payments OP,1125
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939946,revenue,1MG40,Direct Payments OP,-321.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939951,revenue,1MG40,Direct Payments OP,1068.2
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939951,revenue,1MG40,Direct Payments OP,-664.4
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,30/12/2019,Redacted Personal Data,7944619,revenue,1MH43,Carers Support Payments PD,1316
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939740,revenue,1MK40,Direct Payments LD,6488.76
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939740,revenue,1MK40,Direct Payments LD,-19.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939932,revenue,1MH40,Direct Payments PD,1892.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939668,revenue,1MK40,Direct Payments LD,365.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939692,revenue,1MK40,Direct Payments LD,2563.68
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939692,revenue,1MK40,Direct Payments LD,-19.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939488,revenue,1MH40,Direct Payments PD,1750
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939842,revenue,1MK40,Direct Payments LD,450.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939763,revenue,1MK40,Direct Payments LD,2142.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939535,revenue,1MK40,Direct Payments LD,660.48
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939914,revenue,1MG43,Carers Support Payments OP,470
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939681,revenue,1MH40,Direct Payments PD,450
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939717,revenue,1MM40,Direct Payments MH,376.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939784,revenue,1MK40,Direct Payments LD,1198.4
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939677,revenue,1MK40,Direct Payments LD,3592.76
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939677,revenue,1MK40,Direct Payments LD,-423
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,30/12/2019,Redacted Personal Data,7944622,revenue,1MG43,Carers Support Payments OP,658
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939858,revenue,1MK40,Direct Payments LD,927.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/12/2019,Redacted Personal Data,7941462,revenue,1MG10,Nursing Care OP,124801.99
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/12/2019,Redacted Personal Data,7941462,revenue,1MG20,Residential Care OP,23406.33
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/12/2019,Redacted Personal Data,7941521,revenue,1MG10,Nursing Care OP,3311.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939489,revenue,1MH40,Direct Payments PD,20509.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939502,revenue,1MH40,Direct Payments PD,1684.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939607,revenue,1MH40,Direct Payments PD,500
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939625,revenue,1MK40,Direct Payments LD,334.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939618,revenue,1MK40,Direct Payments LD,1172
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939588,revenue,1MG40,Direct Payments OP,1525
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939588,revenue,1MG40,Direct Payments OP,-391.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/12/2019,Redacted Personal Data,7932127,revenue,1MK34,Shared Lives - Adult LD,1600
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939940,revenue,1MH40,Direct Payments PD,320
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939829,revenue,1MK40,Direct Payments LD,492
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939809,revenue,1MK40,Direct Payments LD,502.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/12/2019,Redacted Personal Data,7932089,revenue,1MK34,Shared Lives - Adult LD,1600
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939582,revenue,1MH40,Direct Payments PD,5419.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939593,revenue,1MK40,Direct Payments LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939593,revenue,1MK40,Direct Payments LD,-48.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939897,revenue,1MH40,Direct Payments PD,1600
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939920,revenue,1MG43,Carers Support Payments OP,658
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939683,revenue,1MK40,Direct Payments LD,2956.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939975,revenue,1MK40,Direct Payments LD,484
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939898,revenue,1MK40,Direct Payments LD,1142.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939913,revenue,1MG40,Direct Payments OP,3615.2
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939913,revenue,1MG40,Direct Payments OP,-10.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939749,revenue,1MG40,Direct Payments OP,678.6
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939749,revenue,1MG40,Direct Payments OP,-333.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939873,revenue,1MK40,Direct Payments LD,502.84
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939873,revenue,1MK40,Direct Payments LD,-158.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939496,revenue,1MH40,Direct Payments PD,800
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939496,revenue,1MH40,Direct Payments PD,-49
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939641,revenue,1MK40,Direct Payments LD,319.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939853,revenue,1MH40,Direct Payments PD,1163.12
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939853,revenue,1MH40,Direct Payments PD,-65.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/12/2019,Redacted Personal Data,7941430,revenue,1MG10,Nursing Care OP,2503.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/12/2019,Redacted Personal Data,7941430,revenue,1MG20,Residential Care OP,19313.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939758,revenue,1MK40,Direct Payments LD,809.8
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939758,revenue,1MK40,Direct Payments LD,-73.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939714,revenue,1MK40,Direct Payments LD,1338.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939826,revenue,1MK40,Direct Payments LD,775.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939971,revenue,1MK40,Direct Payments LD,408
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/12/2019,Redacted Personal Data,7932068,revenue,1MK34,Shared Lives - Adult LD,1600
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939756,revenue,1MH40,Direct Payments PD,7728
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939876,revenue,1MK40,Direct Payments LD,1346.96
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939876,revenue,1MK40,Direct Payments LD,-184.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939765,revenue,1MK40,Direct Payments LD,1037.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939664,revenue,1MK40,Direct Payments LD,494.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939780,revenue,1MK40,Direct Payments LD,4536.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939610,revenue,1MK40,Direct Payments LD,282.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939902,revenue,1MK40,Direct Payments LD,706.44
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939902,revenue,1MK40,Direct Payments LD,-79.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939511,revenue,1MH40,Direct Payments PD,305.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939893,revenue,1MG40,Direct Payments OP,830.12
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939893,revenue,1MG40,Direct Payments OP,-34.76
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939528,revenue,1MK40,Direct Payments LD,663.84
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939528,revenue,1MK40,Direct Payments LD,-180.04
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939845,revenue,1MH40,Direct Payments PD,3744.48
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939742,revenue,1MK40,Direct Payments LD,6801.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/12/2019,Redacted Personal Data,7941443,revenue,1MG20,Residential Care OP,123331.18
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,20/12/2019,Redacted Personal Data,7941443,revenue,1MH20,Residential Care PD,2503.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939875,revenue,1MG40,Direct Payments OP,709.84
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939875,revenue,1MG40,Direct Payments OP,-272.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939591,revenue,1MK40,Direct Payments LD,2000
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939591,revenue,1MK40,Direct Payments LD,-225.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939779,revenue,1MH40,Direct Payments PD,6750
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939509,revenue,1MK40,Direct Payments LD,3200
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939509,revenue,1MK40,Direct Payments LD,-38.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939522,revenue,1MK40,Direct Payments LD,4257.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939720,revenue,1MK40,Direct Payments LD,708.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/12/2019,Redacted Personal Data,7936970,revenue,1MK51,Home Care LD,6679.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939767,revenue,1MK40,Direct Payments LD,513.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939743,revenue,1MK40,Direct Payments LD,5249.44
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939743,revenue,1MK40,Direct Payments LD,-74.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939498,revenue,1MH40,Direct Payments PD,580
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939498,revenue,1MH40,Direct Payments PD,-294.88
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/12/2019,Redacted Personal Data,7932051,revenue,1MK34,Shared Lives - Adult LD,1600
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939605,revenue,1MK40,Direct Payments LD,960
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939605,revenue,1MK40,Direct Payments LD,-50.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939583,revenue,1MK40,Direct Payments LD,428
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939952,revenue,1MG40,Direct Payments OP,1349
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939952,revenue,1MG40,Direct Payments OP,-427.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939576,revenue,1MH40,Direct Payments PD,4466.4
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939576,revenue,1MH40,Direct Payments PD,-448.88
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,06/12/2019,Redacted Personal Data,7921365,revenue,1MM94,Mental Capacity Act,321.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939694,revenue,1MH40,Direct Payments PD,6389.04
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939694,revenue,1MH40,Direct Payments PD,-225.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939596,revenue,1MK40,Direct Payments LD,488.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/12/2019,Redacted Personal Data,7932110,revenue,1MK34,Shared Lives - Adult LD,1600
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939744,revenue,1MH40,Direct Payments PD,320
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939520,revenue,1MK40,Direct Payments LD,340.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939600,revenue,1MK40,Direct Payments LD,732.48
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939653,revenue,1MH40,Direct Payments PD,2141.96
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939653,revenue,1MH40,Direct Payments PD,-129.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939589,revenue,1MK40,Direct Payments LD,6962.72
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939589,revenue,1MK40,Direct Payments LD,-237
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939679,revenue,1MK40,Direct Payments LD,3468.12
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939679,revenue,1MK40,Direct Payments LD,-458.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939639,revenue,1MH40,Direct Payments PD,1130
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939639,revenue,1MH40,Direct Payments PD,-31.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/12/2019,Redacted Personal Data,7932112,revenue,1MK34,Shared Lives - Adult LD,1600
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939517,revenue,1MH40,Direct Payments PD,9590.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939890,revenue,1MG40,Direct Payments OP,1281.84
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939890,revenue,1MG40,Direct Payments OP,-318.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939626,revenue,1MK40,Direct Payments LD,853.92
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939626,revenue,1MK40,Direct Payments LD,-55.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939499,revenue,1MK40,Direct Payments LD,10221.84
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939499,revenue,1MK40,Direct Payments LD,-203.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939755,revenue,1MK40,Direct Payments LD,1369.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939741,revenue,1MK40,Direct Payments LD,15359.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939786,revenue,1MK40,Direct Payments LD,834
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939761,revenue,1MK40,Direct Payments LD,451.44
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939761,revenue,1MK40,Direct Payments LD,-40.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939812,revenue,1MK40,Direct Payments LD,2419.64
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939812,revenue,1MK40,Direct Payments LD,-230.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,30/12/2019,Redacted Personal Data,7944620,revenue,1MG43,Carers Support Payments OP,846
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939699,revenue,1MH40,Direct Payments PD,427.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939584,revenue,1MH40,Direct Payments PD,732.48
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939750,revenue,1MK40,Direct Payments LD,1169.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/12/2019,Redacted Personal Data,7932101,revenue,1MK34,Shared Lives - Adult LD,1600
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939816,revenue,1MK40,Direct Payments LD,1500
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939515,revenue,1MK40,Direct Payments LD,770.24
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939515,revenue,1MK40,Direct Payments LD,-42.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/12/2019,Redacted Personal Data,7932026,revenue,1MK34,Shared Lives - Adult LD,1600
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,24/12/2019,Redacted Personal Data,7943196,revenue,1MK34,Shared Lives - Adult LD,537.45
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939634,revenue,1MH40,Direct Payments PD,289.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939507,revenue,1MH40,Direct Payments PD,1632.72
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939507,revenue,1MH40,Direct Payments PD,-202.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939751,revenue,1MK40,Direct Payments LD,1217.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939771,revenue,1MK40,Direct Payments LD,1876.52
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939771,revenue,1MK40,Direct Payments LD,-88.6
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939892,revenue,1MK40,Direct Payments LD,326.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/12/2019,Redacted Personal Data,7932086,revenue,1MK34,Shared Lives - Adult LD,1600
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939861,revenue,1MK40,Direct Payments LD,800
ASC & Integrated Services,Adult Social Care,Revenue Income,19/12/2019,Redacted Personal Data,7939861,revenue,1MK40,Direct Payments LD,-190.92
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/12/2019,Redacted Personal Data,7939521,revenue,1MK40,Direct Payments LD,900
