Newcastle City Council Invoices over £250 paid in January 2018,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Chief Executive's,CD-Communications and Marketing  ,Revenue Expenditure,08-Jan-2018,AA GLOBAL LANGUAGES SERVICES LTD,7402822,Revenue,1MD62,Support to LAC,590.00
Chief Executive's,CD-Communications and Marketing  ,Revenue Expenditure,08-Jan-2018,AA GLOBAL LANGUAGES SERVICES LTD,7402822,Revenue,1FT08,Translation Unit,230.00
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,09-Jan-2018,AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,7403101,Revenue,1EA15,Newcastle City Learning Main,680.00
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,05-Jan-2018,AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,7388990,Revenue,1EA15,Newcastle City Learning Main,575.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ABBEYFIELD CASTLE FARM,7416289,Revenue,1MG20,Residential Care OP,4498.88
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ABBEYFIELD THE GROVE,7416279,Revenue,1MG20,Residential Care OP,2249.44
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ABBEYMOOR LIFEWAYS,7416335,Revenue,1MG10,Nursing Care OP,3020.20
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ABBEYMOOR LIFEWAYS,7416335,Revenue,1MH10,Nursing Care PD,5164.20
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ABBEYMOOR LIFEWAYS,7416335,Revenue,1MM10,Nursing Care MH,2215.81
Adult and Culture,Social Services-Carefirst              ,Revenue Income,23-Jan-2018,ABBEYMOOR LIFEWAYS,7416335,Revenue,1MH10,Nursing Care PD,-339.00
Adult and Culture,Social Services-Carefirst              ,Revenue Income,23-Jan-2018,ABBEYMOOR LIFEWAYS,7416335,Revenue,1MM10,Nursing Care MH,1783.55
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,23-Jan-2018,ABBEYMOOR LIFEWAYS,7416335,Revenue,4WX13,Ind Sector Client Loan Fund,763.92
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,16-Jan-2018,ABEL ALARM COMPANY LTD,7411276,Revenue,1KE27,Bereavement Services Overhead,2050.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,29-Jan-2018,ABG LTD,7416988,Revenue,1KEMC,Highways,3190.63
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Jan-2018,ABSOLUTE QUALITY CARE,7410158,Revenue,1MG50,Home Care-Spot Purchased OP,18947.52
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Jan-2018,ABSOLUTE QUALITY CARE,7410158,Revenue,1MG51,Home Care-Personal OP,1914.65
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Jan-2018,ABSOLUTE QUALITY CARE,7410158,Revenue,1MH50,Home Care PD,10147.02
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Jan-2018,ABSOLUTE QUALITY CARE,7410158,Revenue,1MM50,Home Care MH,368.35
Environment & Regeneration,E&R Raising Participation        ,Revenue Expenditure,12-Jan-2018,ABSORB FITNESS,7408342,Revenue,1KL0H,Cycle City,395.00
Environment & Regeneration,E&R Raising Participation        ,Revenue Expenditure,04-Jan-2018,ABSORB FITNESS,7401914,Revenue,1KLHB,Park Lives               K,790.00
Children's Services,Educ Perf Mon              ,Revenue Expenditure,25-Jan-2018,ACADEMY MUSIC GROUP LTD T/A O2 ACADEMY N,7418795,Revenue,1E558,SB Music Service,500.00
Chief Executive's,Employee Services              ,Revenue Expenditure,26-Jan-2018,ACCENTURE,7401310,Revenue,1CF00,Payroll,5329.50
Chief Executive's,Employee Services              ,Revenue Expenditure,26-Jan-2018,ACCENTURE,7401311,Revenue,1CF00,Payroll,6170.15
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ACCOUNTABILITY,7416844,Revenue,1MH40,Direct Payments PD,2782.00
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,23-Jan-2018,ACORN DAIRY,7409386,Revenue,1KFX2,School Meals Overhead,11674.00
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,09-Jan-2018,ACORN HOUSE,7404619,Revenue,1MC22,IND Sector Foster Carer Costs,3280.00
Environment & Regeneration,NS: Resources              ,Capital Expenditure,24-Jan-2018,ACP,7395933,Capital,2FT14,Property Services,1084.86
Environment & Regeneration,NS: Resources              ,Capital Expenditure,22-Jan-2018,ACP,7372985,Capital,2FT14,Property Services,1000.00
Environment & Regeneration,NS: Resources              ,Revenue Expenditure,16-Jan-2018,ACP,7395932,Revenue,1KESW,Fleet SLA Costs & Income,4060.00
Environment & Regeneration,NS: Resources              ,Revenue Expenditure,22-Jan-2018,ACP,7372985,Revenue,1KJ51,Cash in Transit,1608.24
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,18-Jan-2018,ACTION FOR CHILDREN,7413450,Revenue,1EEG3,CFH - Commission,93124.36
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,09-Jan-2018,ACTION FOR CHILDREN,7404640,Revenue,1MC22,IND Sector Foster Carer Costs,9840.00
Chief Executive's,Newcastle City   ,Revenue Expenditure,02-Jan-2018,ACTION ON HEARING LOSS,7399285,Revenue,1MH50,Home Care PD,1161.60
Chief Executive's,Newcastle City   ,Revenue Expenditure,02-Jan-2018,ACTION ON HEARING LOSS,7399284,Revenue,1MH50,Home Care PD,1161.60
Chief Executive's,Newcastle City   ,Revenue Expenditure,15-Jan-2018,ACTION ON HEARING LOSS,7401249,Revenue,1MH50,Home Care PD,1866.86
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,09-Jan-2018,ACTIVE HORIZONS LTD,7404998,Revenue,1MK20,Residential Care LD,2080.00
Chief Executive's,CD - Electoral Reg               ,Revenue Expenditure,25-Jan-2018,ADARE LTD,7412353,Revenue,1FL01,Electoral Registration Unit,1493.56
Chief Executive's,CD - Electoral Reg               ,Revenue Expenditure,23-Jan-2018,ADARE LTD,7415988,Revenue,1FL01,Electoral Registration Unit,3049.16
Chief Executive's,CD - Electoral Reg               ,Revenue Expenditure,23-Jan-2018,ADARE LTD,7415989,Revenue,1FL01,Electoral Registration Unit,1457.38
Chief Executive's,CD - Electoral Reg               ,Revenue Expenditure,26-Jan-2018,ADARE LTD,7412323,Revenue,1FL01,Electoral Registration Unit,6820.36
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,18-Jan-2018,ADC ELECTRICAL CO LTD(F),7403719,Revenue,1KR8L,Wide District Heating,2752.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,09-Jan-2018,ADEN HOUSE,7405039,Revenue,1MG10,Nursing Care OP,2012.16
Adult and Culture,Social Services-Carefirst              ,Revenue Income,09-Jan-2018,ADEN HOUSE,7405039,Revenue,1MG10,Nursing Care OP,-1203.60
Children's Services,Int Childhood Services     ,Revenue Expenditure,03-Jan-2018,ADMIRE TAXIS,7383263,Revenue,1E212,Transport Special,1280.00
Children's Services,Walbottle Campus Secon/High School     ,Revenue Expenditure,15-Jan-2018,ADT FIRE & SECURITY,7406923,Revenue,1E877,Walbottle Leisure,440.47
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,03-Jan-2018,ADT FIRE & SECURITY,7401250,Revenue,1KJ94,Security Services Delegated,2280.15
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,10-Jan-2018,ADT FIRE & SECURITY,7401599,Revenue,1VH22,Temporary Accommodation Prem,471.30
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,19-Jan-2018,ADT FIRE & SECURITY,7401598,Revenue,1VH22,Temporary Accommodation Prem,273.00
HRA,HRA Anti-Soc               ,Revenue Expenditure,24-Jan-2018,ADVANCED CLEANING & MAINTENANCE LTD,7418532,Revenue,1HA01,R&M Gen - Citywide,646.75
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,12-Jan-2018,ADVANCED WATER TECHNOLOGIES,7398246,Revenue,1KR05,District Heating,3221.12
HRA,HRA Property Maint         ,Revenue Expenditure,16-Jan-2018,ADVANTAGE UTILTITIES LTD,7404033,Revenue,1HBTC,Planned Tech Maintenance,725.00
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,18-Jan-2018,AEBI SCHMIDT UK LTD,7401852,Revenue,3KES1,Fleetmaster Stores Account,437.75
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,31-Jan-2018,AEBI SCHMIDT UK LTD,7405942,Revenue,3KES1,Fleetmaster Stores Account,504.04
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,05-Jan-2018,AEBI SCHMIDT UK LTD,7390881,Revenue,3KES1,Fleetmaster Stores Account,1161.11
Environment & Regeneration,E&R - Technical Consultancy    ,Capital Expenditure,12-Jan-2018,AECOM,7406871,Capital,2DP02,Devt Capital CC,765.16
Environment & Regeneration,Highways                               ,Revenue Expenditure,16-Jan-2018,AGD SYSTEMS LTD,7389705,Revenue,1KELT,Traffic Sig Sunderlnd Recharge,27030.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,16-Jan-2018,AGD SYSTEMS LTD,7389703,Revenue,1KELA,Traffic Sig General O/H,80.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,16-Jan-2018,AGD SYSTEMS LTD,7389703,Revenue,1KELV,Traffic Sig Durham Recharge,80.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,26-Jan-2018,AGD SYSTEMS LTD,7416998,Revenue,1KELA,Traffic Sig General O/H,510.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,29-Jan-2018,AGD SYSTEMS LTD,7416996,Revenue,1KELA,Traffic Sig General O/H,40.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,29-Jan-2018,AGD SYSTEMS LTD,7420856,Revenue,1KELA,Traffic Sig General O/H,30.00
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,18-Jan-2018,AGE UK NEWCASTLE,7413455,Revenue,1MG88,Age Friendly Unit,13847.96
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Jan-2018,AGE UK NEWCASTLE,7410138,Revenue,1MG50,Home Care-Spot Purchased OP,4164.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Jan-2018,AGE UK NEWCASTLE,7410138,Revenue,1MG51,Home Care-Personal OP,776.70
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Jan-2018,AGE UK NEWCASTLE,7410138,Revenue,1MH50,Home Care PD,27390.00
HRA,HRA Property Maint         ,Capital Expenditure,30-Jan-2018,AGGREKO UK LTD,7407233,Capital,2HE01,Capital Citywide,6636.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,15-Jan-2018,AIR TECHNIQUE,7397355,Revenue,1DR03,Grainger Market,1475.00
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,29-Jan-2018,AKW MEDI-CARE LTD,7417000,Revenue,1KR12,DDA,403.68
Environment & Regeneration,EEC U/Design               ,Revenue Expenditure,17-Jan-2018,ALAN WILLIAMS ARCHAEOLOGY,7412324,Revenue,1V073,Historic Monumnets,480.00
Environment & Regeneration,EEC U/Design               ,Revenue Expenditure,17-Jan-2018,ALAN WILLIAMS ARCHAEOLOGY,7412327,Revenue,1V073,Historic Monumnets,400.00
Chief Executive's,Audit Insurance & Risk  ,Revenue Expenditure,10-Jan-2018,ALARM,7405794,Revenue,3RM18,Insurance Control Susp-Financ,666.00
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,18-Jan-2018,ALARM SUPPLIES SCOTLAND LTD,7413517,Revenue,1KJ42,Security Consultancy,1467.00
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,19-Jan-2018,ALARM SUPPLIES SCOTLAND LTD,7413508,Revenue,1KJ42,Security Consultancy,261.81
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,19-Jan-2018,ALARM SUPPLIES SCOTLAND LTD,7413512,Revenue,1KJ42,Security Consultancy,1766.00
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,19-Jan-2018,ALARM SUPPLIES SCOTLAND LTD,7413516,Revenue,1KJ42,Security Consultancy,366.00
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,19-Jan-2018,ALARM SUPPLIES SCOTLAND LTD,7413510,Revenue,1KJ42,Security Consultancy,550.00
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,19-Jan-2018,ALARM SUPPLIES SCOTLAND LTD,7413514,Revenue,1KJ42,Security Consultancy,1099.50
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ALBANY HOUSE  (WHITLEY BAY),7416290,Revenue,1MM20,Residential Care MH,5461.68
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,30-Jan-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7413273,Revenue,1MK01,LDA Insights,400.00
Chief Executive's,CD - Revenues & Benefits         ,Revenue Expenditure,17-Jan-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7409262,Revenue,1CR01,Revs and Bens Supp&Svs,278.00
Environment & Regeneration,Allendale Building                     ,Revenue Expenditure,12-Jan-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7408137,Revenue,1KVWC,Minor Works Contracts,900.00
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,30-Jan-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7413271,Revenue,1V204,Car Parking Infrastructure,364.00
Environment & Regeneration,NS: City Transport         ,Revenue Expenditure,09-Jan-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7387898,Revenue,1KENB,Fleet Workshops OH,364.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,16-Jan-2018,ALERE FORENSICS LTD,7410929,Revenue,1FA51,Coroner,845.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,16-Jan-2018,ALERE FORENSICS LTD,7410928,Revenue,1FA51,Coroner,495.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,22-Jan-2018,ALERE FORENSICS LTD,7414478,Revenue,1FA51,Coroner,495.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,05-Jan-2018,ALERE FORENSICS LTD,7402902,Revenue,1FA51,Coroner,495.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,29-Jan-2018,ALERE FORENSICS LTD,7420410,Revenue,1FA51,Coroner,1460.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,29-Jan-2018,ALERE FORENSICS LTD,7421173,Revenue,1FA51,Coroner,1215.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,29-Jan-2018,ALERE FORENSICS LTD,7421172,Revenue,1FA51,Coroner,965.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,08-Jan-2018,ALERE FORENSICS LTD,7403746,Revenue,1FA51,Coroner,470.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,03-Jan-2018,ALERE TOXICOLOGY,7401223,Revenue,1MD68,Legal Fees Care,276.25
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,09-Jan-2018,ALEXANDRA HOUSE,7404937,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst              ,Revenue Income,09-Jan-2018,ALEXANDRA HOUSE,7404937,Revenue,1MG20,Residential Care OP,-495.80
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,16-Jan-2018,ALL FLOORS (SERVICES) LTD,7397412,Revenue,1KVWC,Minor Works Contracts,1242.50
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ALLAN COURT RESIDENTIAL HOME,7416346,Revenue,1MG10,Nursing Care OP,38166.87
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ALLAN COURT RESIDENTIAL HOME,7416346,Revenue,1MG20,Residential Care OP,32588.04
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ALLAN COURT RESIDENTIAL HOME,7416346,Revenue,1MK20,Residential Care LD,2338.36
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ALLAN COURT RESIDENTIAL HOME,7416346,Revenue,1MM10,Nursing Care MH,2249.44
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ALLAN COURT RESIDENTIAL HOME,7416346,Revenue,1MM20,Residential Care MH,8948.32
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ALLAN COURT RESIDENTIAL HOME,7416356,Revenue,1MG10,Nursing Care OP,620.20
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,23-Jan-2018,ALLAN COURT RESIDENTIAL HOME,7416347,Revenue,1MG10,Nursing Care OP,2490.45
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Jan-2018,ALLCARE COMMUNITY CARE SERVICE,7410161,Revenue,1MG50,Home Care-Spot Purchased OP,2981.55
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Jan-2018,ALLCARE COMMUNITY CARE SERVICE,7410161,Revenue,1MH50,Home Care PD,1167.60
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,09-Jan-2018,ALLIANCE DISPOSABLES LTD,7404020,Revenue,1KFR1,Kenton School Academy,403.45
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,09-Jan-2018,ALLIANCE DISPOSABLES LTD,7404010,Revenue,1KFR1,Kenton School Academy,419.71
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,17-Jan-2018,ALLIANCE DISPOSABLES LTD,7412646,Revenue,1KFR5,St Marys RC School,300.36
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,15-Jan-2018,ALLIANCE DISPOSABLES LTD,7409398,Revenue,1KFWC,Welford Day Centre,560.30
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,05-Jan-2018,ALLIANCE DISPOSABLES LTD,7403059,Revenue,1KFR1,Kenton School Academy,387.42
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,05-Jan-2018,ALLIANCE DISPOSABLES LTD,7403079,Revenue,1KFR6,Benfield Comp,505.19
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,05-Jan-2018,ALLIANCE DISPOSABLES LTD,7396171,Revenue,1KFP4,St Cuthberts Academy,258.15
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,30-Jan-2018,ALPHA RECOVERY LTD,7405956,Revenue,1KESA,Heavy Workshop Routine Repair,350.00
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,30-Jan-2018,ALPHA RECOVERY LTD,7405956,Revenue,1KESB,Heavy Workshop Code 5 Repairs,320.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,18-Jan-2018,ALPHABIOLABS,7413648,Revenue,1MD68,Legal Fees Care,315.00
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,18-Jan-2018,ANCHOR TRUST,7413452,Revenue,1MX51,VP Hosuing Support Subsidy,682.00
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,25-Jan-2018,ANDREW SYKES HIRE LIMITED,7404383,Revenue,1KVWC,Minor Works Contracts,300.96
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,26-Jan-2018,ANDREW SYKES HIRE LIMITED,7418271,Revenue,1KVWC,Minor Works Contracts,861.84
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,26-Jan-2018,ANDREW SYKES HIRE LIMITED,7418272,Revenue,1KVWC,Minor Works Contracts,287.28
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,16-Jan-2018,ANDTECH SYSTEMS,7404379,Revenue,1KJ42,Security Consultancy,3044.00
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,12-Jan-2018,ANDTECH SYSTEMS,7396111,Revenue,1KKU5,Civic Centre Control,374.00
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,12-Jan-2018,ANDTECH SYSTEMS,7396110,Revenue,1KJ42,Security Consultancy,1420.00
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,15-Jan-2018,ANDTECH SYSTEMS,7404377,Revenue,1KJ42,Security Consultancy,553.40
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,03-Jan-2018,ANDTECH SYSTEMS,7397048,Revenue,1KJ42,Security Consultancy,1182.50
Children's Services,Invoice,Revenue Expenditure,12-Jan-2018,ANGEL SPRINGS,7408263,Revenue,1KF07,Banqueting Suite,280.00
Children's Services,West Riverside S/Start           ,Revenue Expenditure,25-Jan-2018,ANGEL SPRINGS,7419165,Revenue,1EEG1,Community Family Hub - West,377.52
Chief Executive's,CD - IT Mgmt & Networks          ,Revenue Expenditure,03-Jan-2018,ANTALIS MCNAUGHTON LTD,7397050,Revenue,1CP17,Digital Printing,532.00
Chief Executive's,CD - IT Mgmt & Networks          ,Revenue Expenditure,08-Jan-2018,ANTALIS MCNAUGHTON LTD,7403894,Revenue,1CP17,Digital Printing,515.40
HRA,HRA Planning QS            ,Capital Expenditure,10-Jan-2018,ANTHONY P DAVIES ASSOCIATES LTD,7398374,Capital,2HE01,Capital Citywide,630.00
HRA,HRA Planning QS            ,Capital Expenditure,10-Jan-2018,ANTHONY P DAVIES ASSOCIATES LTD,7401151,Capital,2HE01,Capital Citywide,485.00
HRA,HRA Property Maint         ,Revenue Expenditure,10-Jan-2018,ANTHONY P DAVIES ASSOCIATES LTD,7395719,Revenue,1HBTC,Planned Tech Maintenance,485.00
HRA,HRA Property Maint         ,Revenue Expenditure,10-Jan-2018,ANTHONY P DAVIES ASSOCIATES LTD,7395836,Revenue,1HBTC,Planned Tech Maintenance,845.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,31-Jan-2018,AON HEWITT LIMITED,7424372,Revenue,1MB28,Regional Adoption Agency,3200.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,03-Jan-2018,APPLE TRANSCRIPTION LIMITED,7401222,Revenue,1MD68,Legal Fees Care,485.10
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,09-Jan-2018,APPLEBY CARE HOME,7404953,Revenue,1MG10,Nursing Care OP,2530.80
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,09-Jan-2018,APPLEBY CARE HOME,7404953,Revenue,1MM20,Residential Care MH,-526.23
Chief Executive's,Newcastle City   ,Revenue Expenditure,04-Jan-2018,ARC ADOPTION NORTH EAST,7394769,Revenue,1MB28,Regional Adoption Agency,607.20
Chief Executive's,CD - Economic Development        ,Revenue Expenditure,24-Jan-2018,ARCADIS LLP,7412864,Revenue,1FP96,One Public Estate North East,27630.00
Environment & Regeneration,Blacksmiths                            ,Revenue Expenditure,26-Jan-2018,ARCO LTD,7419961,Revenue,1KENB,Fleet Workshops OH,849.15
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,24-Jan-2018,ARCO LTD,7393158,Revenue,1V204,Car Parking Infrastructure,2709.00
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,08-Jan-2018,ARCO LTD,7402366,Revenue,1V204,Car Parking Infrastructure,362.92
Chief Executive's,CD - Communities                 ,Revenue Expenditure,12-Jan-2018,AREEEBA DISTRIBUTION,7408417,Revenue,1KN32,Kenton Ward,300.00
Chief Executive's,CD - Communities                 ,Revenue Expenditure,15-Jan-2018,AREEEBA DISTRIBUTION,7405983,Revenue,1KN51,Lemington Ward,300.00
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,16-Jan-2018,ARMAH SWITCHGEAR LTD,7384476,Revenue,1KVEE,Electrical Stand Alone Works,480.00
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,10-Jan-2018,ARNOLD CLARK,7395002,Revenue,3KES1,Fleetmaster Stores Account,849.16
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,17-Jan-2018,ARNOLD CLARK,7401813,Revenue,3KES1,Fleetmaster Stores Account,306.87
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,22-Jan-2018,ARRIVA RAIL NORTH LTD,7408117,Revenue,1V301,Travel office Travel Passes,2368.00
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,22-Jan-2018,ARRIVA RAIL NORTH LTD,7408120,Revenue,1V301,Travel office Travel Passes,868.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,16-Jan-2018,ARTEMIS DOMICILIARY CARE,7410157,Revenue,1MG50,Home Care-Spot Purchased OP,11580.65
