Newcastle City Council Invoices over £250 paid in April 2017,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,13-Apr-2017,ABBEYMOOR,7196792,Revenue,1MK10,Nursing Care LD,-610.29
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,13-Apr-2017,ABBEYMOOR,7196792,Revenue,1MM10,Nursing Care MH,10208.00
Adult and Culture,Social Services-Carefirst,Revenue Income,13-Apr-2017,ABBEYMOOR,7196792,Revenue,1MM10,Nursing Care MH,-793.84
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,13-Apr-2017,ABBEYMOOR,7196792,Revenue,1MG10,Nursing Care OP,3021.06
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,13-Apr-2017,ABBEYMOOR,7196792,Revenue,1MH10,Nursing Care PD,2045.06
Adult and Culture,Social Services-Carefirst,Long Term Assets,13-Apr-2017,ABBEYMOOR,7196792,Revenue,4WX13,,763.92
Adult and Culture,AS - Westgate AE,Revenue Expenditure,04-Apr-2017,ABC AWARDS,7168853,Revenue,1EA15,Newcastle City Learning Main,256.00
Adult and Culture,AS - Westgate AE,Revenue Expenditure,10-Apr-2017,ABC AWARDS,7175503,Revenue,1EA15,Newcastle City Learning Main,304.00
Adult and Culture,AS - Westgate AE,Revenue Expenditure,10-Apr-2017,ABC AWARDS,7175504,Revenue,1EA15,Newcastle City Learning Main,266.00
Adult and Culture,AS - Westgate AE,Revenue Expenditure,10-Apr-2017,ABC AWARDS,7175505,Revenue,1EA15,Newcastle City Learning Main,272.00
Adult and Culture,AS - Westgate AE,Revenue Expenditure,19-Apr-2017,ABC AWARDS,7187566,Revenue,1EA15,Newcastle City Learning Main,272.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197070,Revenue,1KJ94,Security Services Delegated,1115.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197110,Revenue,1KJ94,Security Services Delegated,503.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197111,Revenue,1KJ94,Security Services Delegated,592.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197112,Revenue,1KJ94,Security Services Delegated,272.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197114,Revenue,1KJ94,Security Services Delegated,278.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197115,Revenue,1KJ94,Security Services Delegated,324.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197116,Revenue,1KJ94,Security Services Delegated,424.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197120,Revenue,1KJ94,Security Services Delegated,424.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197121,Revenue,1KJ94,Security Services Delegated,587.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197122,Revenue,1KJ94,Security Services Delegated,467.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197123,Revenue,1KJ94,Security Services Delegated,624.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197125,Revenue,1KJ94,Security Services Delegated,455.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197127,Revenue,1KJ94,Security Services Delegated,490.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197128,Revenue,1KJ94,Security Services Delegated,329.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197129,Revenue,1KJ94,Security Services Delegated,503.00
Environment & Regeneration,CW School Security,Revenue Expenditure,13-Apr-2017,ABEL ALARM COMPANY LTD,7197130,Revenue,1KJ94,Security Services Delegated,455.00
Adult and Culture,Social Services,Revenue Expenditure,05-Apr-2017,ABIGAIL LODGE,7191111,Revenue,1MG10,Nursing Care OP,825.92
Adult and Culture,Social Services-Carefirst,Long Term Assets,04-Apr-2017,ABIGAIL LODGE,7190121,Revenue,4WX13,,1541.72
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,28-Apr-2017,ABLE 2 OCCUPATIONAL THERAPY SERVICES LTD,7199052,Revenue,1V123,Blue Badge Applications,627.90
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,11-Apr-2017,ABSOLUTE QUALITY CARE,7194580,Revenue,1MH50,Home Care PD,9005.75
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,11-Apr-2017,ABSOLUTE QUALITY CARE,7194580,Revenue,1MG51,Home Care-Personal OP,988.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,11-Apr-2017,ABSOLUTE QUALITY CARE,7194580,Revenue,1MG50,Home Care-Spot Purchased OP,18531.50
Children's Services,Educ School Planning,Revenue Expenditure,25-Apr-2017,ABSOLUTE QUALITY CARE,7201393,Revenue,1MD66,CWD Care Packages,1312.00
Chief Executive's,"CD - Audit, Insurance & Risk NOR       ",Revenue Expenditure,21-Apr-2017,ACCOUNTANT GENERAL SENIOR COURT,7202128,Revenue,3RM18,Insurance Control Susp-Financ,110711.80
Children's Services,Raising Stnds,Revenue Expenditure,21-Apr-2017,ACHIEVEMENT FOR ALL LTD,7193061,Revenue,1E220,School Improvement Service,382.43
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,03-Apr-2017,ACORN HOUSE,7189521,Revenue,1MC22,IND Sector Foster Carer Costs,2920.00
Environment & Regeneration,NS: Resources,Capital Expenditure,28-Apr-2017,ACP,7194932,Capital,2DP02,Devt Capital CC,681.59
Environment & Regeneration,NS: Resources,Capital Expenditure,28-Apr-2017,ACP,7194933,Capital,2DP02,Devt Capital CC,427.84
Environment & Regeneration,NS: Resources,Revenue Expenditure,13-Apr-2017,ACP,7190863,Revenue,1KESW,Fleet SLA Costs & Income,3908.40
Environment & Regeneration,NS: Resources,Revenue Expenditure,13-Apr-2017,ACP,7190863,Revenue,1KSCD,External Vehicle Tracking,1721.65
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,05-Apr-2017,ACROL AIR CONDITIONING CO LTD,7190761,Revenue,1KBM0,Public & Educ O/H,259.52
Environment & Regeneration,NS: Resources,Revenue Expenditure,07-Apr-2017,ACT NOW TRAINING LTD,7191233,Revenue,1KS02,Business Management,4185.00
Adult and Culture,Social Services-Care Support,Revenue Expenditure,13-Apr-2017,ACTION FOR CHILDREN,7197027,Revenue,1EEG3,CFH - Commission,93124.36
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,03-Apr-2017,ACTION FOR CHILDREN,7189533,Revenue,1MC22,IND Sector Foster Carer Costs,19376.00
Children's Services,Childrens Services Support,Revenue Expenditure,27-Apr-2017,ACTION FOR CHILDREN,7197065,Revenue,1MB04,Childrens Standards Unit,1727.06
Children's Services,Int Childhood Services,Revenue Expenditure,20-Apr-2017,ACTION FOR CHILDREN,7190865,Revenue,1EEL3,Small Commissions,6000.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,04-Apr-2017,ACTIVE HORIZONS LTD,7190084,Revenue,1MK20,Residential Care LD,3960.00
Chief Executive's,CD - Registrars,Revenue Expenditure,28-Apr-2017,AD MERCHANDISE LTD,7207288,Revenue,1FA53,Reg of Births Deaths & Margs,1188.00
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,21-Apr-2017,ADBAND,7199064,Revenue,1KFB6,Cheviot Primary School,325.00
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,11-Apr-2017,ADBAND,7191710,Revenue,1KFK9,West Jesmond Primary School,400.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,11-Apr-2017,ADC ELECTRICAL CO LTD(F),7195017,Revenue,1KR8L,Wide District Heating,475.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,04-Apr-2017,ADEN HOUSE,7190132,Revenue,1MG10,Nursing Care OP,2012.16
Adult and Culture,Social Services-Carefirst,Revenue Income,04-Apr-2017,ADEN HOUSE,7190132,Revenue,1MG10,Nursing Care OP,-1180.72
Chief Executive's,CD - Business Dev Centres,Revenue Expenditure,28-Apr-2017,ADT FIRE & SECURITY,7205431,Revenue,1DE49,i4- Quayside NEC,265.23
Children's Services,Invoice,Revenue Expenditure,11-Apr-2017,ADT FIRE & SECURITY,7170183,Revenue,1VH22,Temporary Accommodation Prem,1183.65
Adult and Culture,Adult Serv Admin Support,Revenue Expenditure,04-Apr-2017,ADVANCED CLEANING & MAINTENANCE LTD,7189812,Revenue,1MH50,Home Care PD,628.75
HRA,HRA Outer West CSC,Revenue Expenditure,13-Apr-2017,ADVANCED CLEANING & MAINTENANCE LTD,7192408,Revenue,1HA01,R&M Gen - Citywide,1178.00
HRA,HRA West End CSC,Revenue Expenditure,07-Apr-2017,ADVANCED CLEANING & MAINTENANCE LTD,7192409,Revenue,1HA01,R&M Gen - Citywide,1155.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,26-Apr-2017,ADVANCED LEGAL LTD,7200895,Revenue,1FA51,Coroner,1263.60
Environment & Regeneration,NS: District Heating,Revenue Expenditure,28-Apr-2017,ADVANCED WATER TECHNOLOGIES,7201767,Revenue,1KR8L,Wide District Heating,265.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,28-Apr-2017,ADVANCED WATER TECHNOLOGIES,7201767,Revenue,1KR05,District Heating,1100.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,06-Apr-2017,AEBI SCHMIDT UK LTD,7172978,Revenue,3KES1,Fleetmaster Stores Account,927.96
Environment & Regeneration,Fleet Management System,Revenue Expenditure,12-Apr-2017,AEBI SCHMIDT UK LTD,7179526,Revenue,3KES1,Fleetmaster Stores Account,799.33
Children's Services,Invoice,Capital Expenditure,10-Apr-2017,AECOM,7193557,Capital,2DP02,Devt Capital CC,20507.00
Environment & Regeneration,Regional Transport,Capital Expenditure,04-Apr-2017,AECOM,7189879,Capital,2DP02,Devt Capital CC,17636.68
Environment & Regeneration,Transport Development,Capital Expenditure,07-Apr-2017,AECOM,7186412,Capital,2DP02,Devt Capital CC,20507.00
Children's Services,Childrens Services Support,Revenue Expenditure,27-Apr-2017,AFTER ADOPTION,7207399,Revenue,1MF10,Adoption Payments,2000.00
Children's Services,Childrens Services Support,Revenue Expenditure,28-Apr-2017,AFTER ADOPTION,7177774,Revenue,1MF10,Adoption Payments,2000.00
Children's Services,Childrens Services Support,Revenue Expenditure,28-Apr-2017,AFTER ADOPTION,7207690,Revenue,1MF10,Adoption Payments,2000.00
Children's Services,Childrens Services Support,Revenue Expenditure,26-Apr-2017,AFTER ADOPTION,7177771,Revenue,1MF10,Adoption Payments,2000.00
Adult and Culture,Social Services-Care Support,Revenue Expenditure,13-Apr-2017,AGE UK NEWCASTLE,7197032,Revenue,1MG88,Age Friendly Unit,13847.96
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,11-Apr-2017,AGE UK NEWCASTLE,7194556,Revenue,1MH50,Home Care PD,24055.50
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,11-Apr-2017,AGE UK NEWCASTLE,7194556,Revenue,1MG50,Home Care-Spot Purchased OP,3083.50
Environment & Regeneration,E&R-Highway&Traffic Management,Revenue Expenditure,21-Apr-2017,AIMRANGE (N.E.) LTD,7202569,Revenue,1KE05,Winter Maintenance,650.00
Environment & Regeneration,Allendale Rd,Revenue Expenditure,28-Apr-2017,AIR DESIGN SYSTEMS LTD,7206244,Revenue,1KVEE,Electrical Stand Alone Works,677.00
Environment & Regeneration,Regen Enviro Team,Revenue Expenditure,06-Apr-2017,AIR QUALITY CONSULTANTS LTD,7191862,Revenue,1D543,Environment,950.00
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,27-Apr-2017,AIR TECHNIQUE,7205642,Revenue,1KKX1,Civic Centre Direct Costs,6750.00
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,26-Apr-2017,AIR TECHNIQUE,7203203,Revenue,1KKY2,Allendale Accomodation,1235.00
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,20-Apr-2017,AIR TECHNIQUE,7201684,Revenue,1MG25,Connie Lewcock House OP,255.00
Adult and Culture,Social Services,Revenue Expenditure,07-Apr-2017,AIREY TERRACE,7192264,Revenue,1MC06,Iona Place Childrens Unit,2412.58
Adult and Culture,Social Services,Revenue Expenditure,07-Apr-2017,AIREY TERRACE,7192265,Revenue,1MC06,Iona Place Childrens Unit,286.83
Adult and Culture,Social Services,Revenue Expenditure,20-Apr-2017,AIREY TERRACE,7201345,Revenue,1MC06,Iona Place Childrens Unit,2119.42
Adult and Culture,Social Services,Revenue Expenditure,05-Apr-2017,AIREY TERRACE,7190857,Revenue,1MC06,Iona Place Childrens Unit,1094.97
Environment & Regeneration,Allendale Rd,Revenue Expenditure,06-Apr-2017,AKW MEDI-CARE LTD,7184061,Revenue,1KR12,DDA,551.04
Environment & Regeneration,Allendale Rd,Revenue Expenditure,06-Apr-2017,AKW MEDI-CARE LTD,7179886,Revenue,1KR12,DDA,328.52
Environment & Regeneration,Allendale Rd,Revenue Expenditure,07-Apr-2017,AKW MEDI-CARE LTD,7179892,Revenue,1KR10,Voids,551.04
Environment & Regeneration,Allendale Rd,Revenue Expenditure,03-Apr-2017,AKW MEDI-CARE LTD,7179882,Revenue,1KR12,DDA,294.26
Environment & Regeneration,Allendale Rd,Revenue Expenditure,10-Apr-2017,AKW MEDI-CARE LTD,7179893,Revenue,1KR10,Voids,577.31
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,13-Apr-2017,ALAN CARR DESIGN & PRINT,7194946,Revenue,1V204,Car Parking Infrastructure,454.00
Environment & Regeneration,E&R Raising Participation,Revenue Expenditure,28-Apr-2017,ALAN RANSOME SPORTING GOODS GROUP LTD,7207063,Revenue,1KLM1,Ping,1373.66
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,13-Apr-2017,ALBANY HOUSE  (WHITLEY BAY),7196793,Revenue,1MM20,Residential Care MH,5287.68
Chief Executive's,CD - Economic Development,Capital Expenditure,25-Apr-2017,ALBANY OFFICE FURNITURE SOLUTIONS,7175050,Capital,2CAPI,Capital Investment,9505.44
Chief Executive's,CD - Economic Development,Capital Expenditure,25-Apr-2017,ALBANY OFFICE FURNITURE SOLUTIONS,7196036,Capital,2CAPI,Capital Investment,726.00
Chief Executive's,CD - Economic Development,Capital Expenditure,11-Apr-2017,ALBANY OFFICE FURNITURE SOLUTIONS,7189844,Capital,2CAPI,Capital Investment,726.00
Environment & Regeneration,Cityworks Rangers,Revenue Expenditure,24-Apr-2017,ALBANY OFFICE FURNITURE SOLUTIONS,7200474,Revenue,1KL6F,General Expenditure - East,338.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,13-Apr-2017,ALERE FORENSICS LTD,7187570,Revenue,1FA51,Coroner,410.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,11-Apr-2017,ALERE FORENSICS LTD,7187569,Revenue,1FA51,Coroner,495.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,03-Apr-2017,ALERE FORENSICS LTD,7172610,Revenue,1FA51,Coroner,470.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,05-Apr-2017,ALERE FORENSICS LTD,7172614,Revenue,1FA51,Coroner,965.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,04-Apr-2017,ALEXANDRA HOUSE,7190182,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst,Revenue Income,04-Apr-2017,ALEXANDRA HOUSE,7190182,Revenue,1MG20,Residential Care OP,-495.80
Children's Services,Int Childhood Services,Revenue Expenditure,04-Apr-2017,ALL ABOUT U,7167608,Revenue,1EEK1,Community Family Hub - Central,1500.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,13-Apr-2017,ALLAN COURT RESIDENTIAL HOME,7196847,Revenue,1MG10,Nursing Care OP,30891.52
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,13-Apr-2017,ALLAN COURT RESIDENTIAL HOME,7196858,Revenue,1MG10,Nursing Care OP,621.06
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,13-Apr-2017,ALLAN COURT RESIDENTIAL HOME,7196847,Revenue,1MK20,Residential Care LD,2200.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,13-Apr-2017,ALLAN COURT RESIDENTIAL HOME,7196847,Revenue,1MM20,Residential Care MH,8625.04
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,13-Apr-2017,ALLAN COURT RESIDENTIAL HOME,7196847,Revenue,1MG20,Residential Care OP,13750.56
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,11-Apr-2017,ALLIED HEALTHCARE GROUP,7194555,Revenue,1MK51,Home Care LD,1743.28
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,11-Apr-2017,ALLIED HEALTHCARE GROUP,7194555,Revenue,1MM50,Home Care MH,1062.60
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,11-Apr-2017,ALLIED HEALTHCARE GROUP,7194555,Revenue,1MH50,Home Care PD,11324.50
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,11-Apr-2017,ALLIED HEALTHCARE GROUP,7194555,Revenue,1MG51,Home Care-Personal OP,42233.18
Environment & Regeneration,Fleet Management System,Revenue Expenditure,03-Apr-2017,ALPHA RECOVERY LTD,7173717,Revenue,1KESA,Heavy Workshop Routine Repair,470.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,03-Apr-2017,ALPHA RECOVERY LTD,7173717,Revenue,1KESB,Heavy Workshop Code 5 Repairs,250.00
Chief Executive's,CD - IT Mgmt & Networks,Revenue Expenditure,11-Apr-2017,ALPHATEC,7195016,Revenue,1CP17,Digital Printing,1450.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,04-Apr-2017,ALTONAIDS MOBILITY,7182071,Revenue,1V206,Shop Mobility,2070.00
Environment & Regeneration,E&R - Technical Consultancy,Revenue Expenditure,18-Apr-2017,AMCO ENGINEERING,7199047,Revenue,1KKU6,Ouseburn Barrage Maintenance,2684.38
Adult and Culture,Social Services-Care Support,Revenue Expenditure,13-Apr-2017,ANCHOR TRUST,7197029,Revenue,1MX51,VP Hosuing Support Subsidy,845.68
Environment & Regeneration,CW Security Services,Revenue Expenditure,12-Apr-2017,ANDTECH SYSTEMS,7191853,Revenue,1KJ42,Security Consultancy,4900.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,12-Apr-2017,ANDTECH SYSTEMS,7191834,Revenue,1KJ42,Security Consultancy,3300.00
Environment & Regeneration,CW Security Services,Revenue Expenditure,10-Apr-2017,ANDTECH SYSTEMS,7191854,Revenue,1KJ42,Security Consultancy,700.00
Environment & Regeneration,Allendale Rd,Revenue Expenditure,11-Apr-2017,ANGUS AIR LTD,7161987,Revenue,1KVEM,Mechanical Stand Alone Works,312.99
HRA,HRA Property Maint,Revenue Expenditure,20-Apr-2017,ANTHONY P DAVIES ASSOCIATES LTD,7187208,Revenue,1HBTC,Planned Tech Maintenance,3360.00
Adult and Culture,Adult Serv Capability's,Revenue Expenditure,26-Apr-2017,APOGEE CORPORATION,7201686,Revenue,1MW03,Capabilities,443.17
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,04-Apr-2017,APPLEBY CARE HOME,7190199,Revenue,1MG10,Nursing Care OP,2534.06
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,25-Apr-2017,APSE,7204358,Revenue,1KELA,Traffic Sig General O/H,199.00
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,25-Apr-2017,APSE,7204358,Revenue,1KFX2,School Meals Overhead,398.00
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,25-Apr-2017,APSE,7204358,Revenue,1KB00,Head of Citybuild,398.00
Children's Services,Educ School Planning,Revenue Expenditure,25-Apr-2017,ARC ADOPTION NORTH EAST,7190004,Revenue,1MB28,Regional Adoption Agency,410.00
Adult and Culture,Social Services,Revenue Expenditure,04-Apr-2017,ARCADEA,7189997,Revenue,1MK34,Shared Lives - Adult LD,349.50
Adult and Culture,Social Services,Revenue Expenditure,04-Apr-2017,ARCADEA,7189998,Revenue,1MK34,Shared Lives - Adult LD,450.00
Environment & Regeneration,Highways,Revenue Expenditure,13-Apr-2017,ARCO LTD,7196606,Revenue,1KEMC,Highways,382.18
Environment & Regeneration,Highways,Revenue Expenditure,13-Apr-2017,ARCO LTD,7196608,Revenue,1KE41,Domestic Refuse Collection,2888.10
Environment & Regeneration,Highways,Revenue Expenditure,20-Apr-2017,ARCO LTD,7196619,Revenue,1KEMC,Highways,499.94
Environment & Regeneration,Highways,Revenue Expenditure,20-Apr-2017,ARCO LTD,7196617,Revenue,1KEMC,Highways,1307.50
Environment & Regeneration,Highways,Revenue Expenditure,05-Apr-2017,ARCO LTD,7181406,Revenue,1KEMC,Highways,3850.00
Environment & Regeneration,Highways,Revenue Expenditure,11-Apr-2017,ARMCON LTD,7175120,Revenue,1KEMC,Highways,5350.00
Environment & Regeneration,Highways,Revenue Expenditure,19-Apr-2017,ARMCON LTD,7201789,Revenue,1KEMC,Highways,876.93
Environment & Regeneration,Highways,Revenue Expenditure,19-Apr-2017,ARMCON LTD,7159884,Revenue,1KEMC,Highways,4145.00
Environment & Regeneration,Highways,Revenue Expenditure,20-Apr-2017,ARMCON LTD,7201787,Revenue,1KEMC,Highways,791.00
Environment & Regeneration,Highways,Revenue Expenditure,20-Apr-2017,ARMCON LTD,7201795,Revenue,1KEMC,Highways,4145.00
Environment & Regeneration,Highways,Revenue Expenditure,20-Apr-2017,ARMCON LTD,7201835,Revenue,1KEMC,Highways,876.93
Environment & Regeneration,Highways,Revenue Expenditure,20-Apr-2017,ARMCON LTD,7201788,Revenue,1KEMC,Highways,267.50
Environment & Regeneration,Fleet Management System,Revenue Expenditure,20-Apr-2017,ARNOLD CLARK,7187630,Revenue,1KESB,Heavy Workshop Code 5 Repairs,308.50
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,07-Apr-2017,ARRIVA RAIL NORTH LTD,7182813,Revenue,1V301,Travel office Travel Passes,2368.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,11-Apr-2017,ARTEMIS DOMICILIARY CARE,7194578,Revenue,1MG51,Home Care-Personal OP,1333.80
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,11-Apr-2017,ARTEMIS DOMICILIARY CARE,7194578,Revenue,1MG50,Home Care-Spot Purchased OP,10875.46
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,11-Apr-2017,ARTEMIS DOMICILIARY CARE,7194579,Revenue,1MG50,Home Care-Spot Purchased OP,378.00
Adult and Culture,AS - Westgate AE,Revenue Expenditure,05-Apr-2017,ASCENTIS,7187571,Revenue,1EA15,Newcastle City Learning Main,500.00
Adult and Culture,Social Services,Revenue Expenditure,27-Apr-2017,ASDA PHARMACY,7200496,Revenue,1ML10,PH - Sexual health -C'ception,718.21
Adult and Culture,Social Services,Revenue Expenditure,19-Apr-2017,ASDA PHARMACY,7200493,Revenue,1ML10,PH - Sexual health -C'ception,322.90
Adult and Culture,Social Services,Revenue Expenditure,25-Apr-2017,ASDA PHARMACY,7204343,Revenue,1ML11,PH - Smoking & Tobacco,283.76
Environment & Regeneration,Highways,Revenue Expenditure,19-Apr-2017,ASH SITE EQUIPMENT LTD,7188214,Revenue,1KEMC,Highways,657.00
Adult and Culture,Social Services,Revenue Expenditure,25-Apr-2017,ASHCHEM CHEMISTS,7204345,Revenue,1ML11,PH - Smoking & Tobacco,510.82
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,13-Apr-2017,ASHFIELD COURT,7196794,Revenue,1MG20,Residential Care OP,5730.12
