Newcastle City Council Invoices over £250 paid in September 2019,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
People,Children's Social Care,Revenue Expenditure,16/09/2019,ACTIVE ARK,7869681,revenue,1MC02,Ind Sector Placements,37240.00
People,Children's Social Care,Revenue Expenditure,16/09/2019,ACTIVE ARK,7869682,revenue,1MC02,Ind Sector Placements,18620.00
People,Children's Social Care,Revenue Expenditure,16/09/2019,ACTIVE ARK,7869683,revenue,1MC02,Ind Sector Placements,27820.00
Assistant Chief Executive,Democratic Services,Revenue Expenditure,11/09/2019,ADARE LTD,7854937,revenue,1FL01,Electoral Registration Unit,4252.54
HRA Expenditure,Special Services,Revenue Expenditure,06/09/2019,ADT FIRE & SECURITY,7864572,revenue,1HP01,Comm. Centres - Citywide,334.30
HRA Expenditure,Special Services,Revenue Expenditure,06/09/2019,ADT FIRE & SECURITY,7864574,revenue,1HP01,Comm. Centres - Citywide,455.32
HRA Expenditure,Special Services,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862916,revenue,1HP01,Comm. Centres - Citywide,314.96
HRA Expenditure,Special Services,Revenue Expenditure,10/09/2019,ADT FIRE & SECURITY,7866311,revenue,1HP01,Comm. Centres - Citywide,339.31
HRA Expenditure,Special Services,Revenue Expenditure,10/09/2019,ADT FIRE & SECURITY,7866309,revenue,1HP01,Comm. Centres - Citywide,515.39
Operations & Reg Services,Community Hubs,Revenue Expenditure,23/09/2019,ADT FIRE & SECURITY,7873983,revenue,1CC52,Outer West Library Hub,703.00
Operations & Reg Services,Community Hubs,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862910,revenue,1CC52,Outer West Library Hub,2308.82
Operations & Reg Services,Community Hubs,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862912,revenue,1CC52,Outer West Library Hub,353.43
Operations & Reg Services,Community Hubs,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862911,revenue,1CC52,Outer West Library Hub,358.73
People,Adult Social Care,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862860,revenue,1MX01,Welford Resource Centre LD,657.88
People,Adult Social Care,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862861,revenue,1MX01,Welford Resource Centre LD,667.74
People,Inclusion Comm & Procurement,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862865,revenue,1E465,Castle Nursery Willow Ave,348.72
People,Inclusion Comm & Procurement,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862866,revenue,1E465,Castle Nursery Willow Ave,353.95
People,Inclusion Comm & Procurement,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862915,revenue,1EEK1,Community Family Hub - Central,516.34
People,Inclusion Comm & Procurement,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862917,revenue,1EEK1,Community Family Hub - Central,524.08
People,Inclusion Comm & Procurement,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862882,revenue,1VH22,Temporary Accommodation Prem,309.57
People,Inclusion Comm & Procurement,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862973,revenue,1VH22,Temporary Accommodation Prem,1820.26
Place,Commercial Dev & Property,Revenue Expenditure,06/09/2019,ADT FIRE & SECURITY,7860014,revenue,1FRAA,Westgate,2037.34
Place,Commercial Dev & Property,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862907,revenue,1DR03,Grainger Market,309.03
Place,Commercial Dev & Property,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862908,revenue,1DR03,Grainger Market,998.97
Place,Commercial Dev & Property,Revenue Expenditure,04/09/2019,ADT FIRE & SECURITY,7862869,revenue,1KKX1,Civic Centre Direct Costs,950.92
Place,Commercial Dev & Property,Revenue Expenditure,10/09/2019,ADT FIRE & SECURITY,7866310,revenue,1FRAE,Shieldfield,1783.45
Place,Commercial Dev & Property,Revenue Expenditure,27/09/2019,ADT FIRE & SECURITY,7878291,revenue,1DE49,i4- Quayside NEC,625.53
Place,Commercial Dev & Property,Revenue Expenditure,30/09/2019,ADT FIRE & SECURITY,7873982,revenue,1DR03,Grainger Market,2069.32
People,Children's Social Care,Revenue Expenditure,19/09/2019,ADVANCE CHILD CARE ASSESSMENTS LTD,7872716,revenue,1MD68,Legal Fees Care,976.80
Resources,Financial Services,Revenue Expenditure,03/09/2019,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7858493,revenue,1FF51,Finance,522.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,02/09/2019,ADVANCED WATER TECHNOLOGIES,7860517,revenue,1KR05,District Heating,1100.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,02/09/2019,ADVANCED WATER TECHNOLOGIES,7860517,revenue,1KR8L,Wide District Heating,265.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,09/09/2019,ADVANCED WATER TECHNOLOGIES,7839761,revenue,1KR8L,Wide District Heating,400.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,02/09/2019,ADVANTEX NETWORK SOLUTIONS LTD,7852956,revenue,1KVEE,Electrical Stand Alone Works,2350.00
Operations & Reg Services,Operations,Revenue Expenditure,18/09/2019,AEBI SCHMIDT UK LTD,7858844,revenue,1KESA,Maintenance Workshops,511.77
Place,Transport,Revenue Expenditure,19/09/2019,AECOM,7859151,revenue,1V091,Air Quality,98180.00
Place,Transport,Revenue Expenditure,06/09/2019,AGD SYSTEMS LTD,7863618,revenue,1KELU,Traffic Sig Durham Maintce,2900.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,02/09/2019,AIMRANGE (N.E.) LTD,7858204,revenue,1KR01,Responsive Maintenance,1640.00
Place,Commercial Dev & Property,Revenue Expenditure,16/09/2019,AIR TECHNIQUE,7869865,revenue,1DE50,i6- Charlotte Square NEC,1675.00
Place,Commercial Dev & Property,Revenue Expenditure,16/09/2019,AIR TECHNIQUE,7869864,revenue,1KKX1,Civic Centre Direct Costs,597.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,02/09/2019,AKW MEDI-CARE LTD,7853783,revenue,1KR12,DDA,351.91
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,12/09/2019,AKW MEDI-CARE LTD,7860002,revenue,1KR01,Responsive Maintenance,351.91
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,12/09/2019,AKW MEDI-CARE LTD,7860004,revenue,1KR12,DDA,529.85
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,12/09/2019,AKW MEDI-CARE LTD,7860005,revenue,1KR12,DDA,529.85
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,19/09/2019,AKW MEDI-CARE LTD,7868942,revenue,1KR12,DDA,266.51
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,19/09/2019,AKW MEDI-CARE LTD,7868944,revenue,1KR12,DDA,351.91
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,19/09/2019,AKW MEDI-CARE LTD,7868939,revenue,1KR12,DDA,376.09
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,26/09/2019,AKW MEDI-CARE LTD,7868945,revenue,1KR12,DDA,266.51
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,26/09/2019,AKW MEDI-CARE LTD,7868950,revenue,1KR12,DDA,376.09
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,26/09/2019,AKW MEDI-CARE LTD,7868948,revenue,1KR12,DDA,376.09
Place,Development Management,Revenue Expenditure,02/09/2019,ALAN WILLIAMS ARCHAEOLOGY,7860721,revenue,1V073,Historic Monumnets,500.00
Place,Development Management,Revenue Expenditure,02/09/2019,ALAN WILLIAMS ARCHAEOLOGY,7860720,revenue,1V073,Historic Monumnets,400.00
Place,Development Management,Revenue Expenditure,16/09/2019,ALAN WILLIAMS ARCHAEOLOGY,7869778,revenue,1V073,Historic Monumnets,400.00
People,Adult Social Care,Revenue Expenditure,04/09/2019,ALBANY HOUSE  (WHITLEY BAY),7862710,revenue,1MM20,Residential Care MH,5884.68
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,10/09/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7863127,revenue,1KVWC,Minor Works Contracts,1249.00
Operations & Reg Services,Community Hubs,Revenue Expenditure,02/09/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7859529,revenue,1EJ08,Repairs & Maintenance,1551.00
Public Health Service,Public Health,Revenue Expenditure,25/09/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7862845,revenue,1ML01,PH - Public Health Main,1016.00
Resources,Financial Services,Revenue Expenditure,23/09/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7862840,revenue,1CS14,Revs & Bens Small Grants,381.00
Resources,Legal Services,Revenue Expenditure,12/09/2019,ALERE FORENSICS LTD,7867497,revenue,1FA51,Coroner,310.00
Resources,Legal Services,Revenue Expenditure,12/09/2019,ALERE FORENSICS LTD,7868309,revenue,1FA51,Coroner,775.00
Resources,Legal Services,Revenue Expenditure,23/09/2019,ALERE FORENSICS LTD,7872404,revenue,1FA51,Coroner,1750.00
Resources,Legal Services,Revenue Expenditure,10/09/2019,ALERE FORENSICS LTD,7864525,revenue,1FA51,Coroner,495.00
Resources,Legal Services,Revenue Expenditure,17/09/2019,ALERE FORENSICS LTD,7867725,revenue,1FA51,Coroner,470.00
Resources,Legal Services,Revenue Expenditure,05/09/2019,ALERE FORENSICS LTD,7860449,revenue,1FA51,Coroner,1400.00
Resources,Legal Services,Revenue Expenditure,18/09/2019,ALERE FORENSICS LTD,7867498,revenue,1FA51,Coroner,310.00
Resources,Legal Services,Revenue Expenditure,24/09/2019,ALERE FORENSICS LTD,7873368,revenue,1FA51,Coroner,495.00
People,Adult Social Care,Revenue Expenditure,17/09/2019,ALEXANDRA HOUSE,7870761,revenue,1MG20,Residential Care OP,4152.00
People,Adult Social Care,Revenue Income,17/09/2019,ALEXANDRA HOUSE,7870761,revenue,1MG20,Residential Care OP,-1138.80
People,Adult Social Care,Revenue Expenditure,04/09/2019,ALLAN COURT RESIDENTIAL HOME,7862777,revenue,1MG10,Nursing Care OP,51821.16
People,Adult Social Care,Revenue Expenditure,04/09/2019,ALLAN COURT RESIDENTIAL HOME,7862777,revenue,1MG20,Residential Care OP,54251.40
People,Adult Social Care,Revenue Expenditure,04/09/2019,ALLAN COURT RESIDENTIAL HOME,7862777,revenue,1MH10,Nursing Care PD,6332.16
People,Adult Social Care,Revenue Expenditure,04/09/2019,ALLAN COURT RESIDENTIAL HOME,7862777,revenue,1MM10,Nursing Care MH,2503.84
People,Adult Social Care,Revenue Expenditure,04/09/2019,ALLAN COURT RESIDENTIAL HOME,7862777,revenue,1MM20,Residential Care MH,12215.36
People,Adult Social Care,Revenue Expenditure,04/09/2019,ALLAN COURT RESIDENTIAL HOME,7862788,revenue,1MG10,Nursing Care OP,662.24
People,Adult Social Care,Revenue Expenditure,04/09/2019,ALLAN COURT RESIDENTIAL HOME,7862776,revenue,1MG10,Nursing Care OP,780.50
People,Adult Social Care,Revenue Expenditure,03/09/2019,ALLAN COURT RESIDENTIAL HOME,7856125,revenue,1MK50,Supported Living LD,360.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ALLAN COURT RESIDENTIAL HOME,7875399,revenue,1MH20,Residential Care PD,720.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ALLAN COURT RESIDENTIAL HOME,7875397,revenue,1MK50,Supported Living LD,360.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ALLAN COURT RESIDENTIAL HOME,7875396,revenue,1MM20,Residential Care MH,1260.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ALLAN COURT RESIDENTIAL HOME,7875398,revenue,1MM20,Residential Care MH,720.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,06/09/2019,ALLIANCE DISPOSABLES LTD,7860441,revenue,1KFWC,Welford Day Centre,317.42
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,27/09/2019,ALLIANCE DISPOSABLES LTD,7877502,revenue,1KFWC,Welford Day Centre,373.45
Resources,Financial Services,Revenue Expenditure,23/09/2019,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,7850761,revenue,1V123,Blue Badge Applications,956.08
Operations & Reg Services,Parking,Revenue Expenditure,04/09/2019,ALPHA HOUSE LTD,7859990,revenue,1V204,Car Parking Infrastructure,493.08
Operations & Reg Services,Operations,Revenue Expenditure,05/09/2019,ALPHA RECOVERY LTD,7850661,revenue,1KESA,Maintenance Workshops,770.00
Operations & Reg Services,Operations,Revenue Expenditure,05/09/2019,ALPHA RECOVERY LTD,7850661,revenue,1KESB,Non Contract Repair Workshop,630.00
People,Inclusion Comm & Procurement,Revenue Expenditure,10/09/2019,ALTIOR HOLDINGS,7866237,revenue,1FRAT,Housing Advice,16402.55
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/09/2019,ANDTECH SYSTEMS,7860421,revenue,1KJ42,Security Consultancy,1200.00
People,Adult Social Care,Revenue Expenditure,12/09/2019,ANDTECH SYSTEMS,7868261,revenue,1MG70,Equipt & Adaptations OP,735.00
People,Adult Social Care,Revenue Expenditure,12/09/2019,ANDTECH SYSTEMS,7868259,revenue,1MK21,Castle Dene Resource Centre LD,985.00
Place,Commercial Dev & Property,Revenue Expenditure,12/09/2019,ANDTECH SYSTEMS,7868260,revenue,1KKY2,Allendale Accomodation,1295.00
Resources,ICT,Revenue Expenditure,27/09/2019,ANTALIS MCNAUGHTON LTD,7871195,revenue,1CP17,Digital Printing,3938.63
Resources,ICT,Revenue Expenditure,05/09/2019,ANTALIS MCNAUGHTON LTD,7863470,revenue,1CP17,Digital Printing,277.40
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,19/09/2019,ANVIL ELECTRICAL TRAINING LTD,7863772,revenue,1KB06,Citybuild Training,1590.00
Corporate Budgets,Corporate Budgets,Revenue Expenditure,02/09/2019,AON HEWITT LIMITED,7859953,revenue,1RB10,Pension Deficit Payments,1350.00
People,Adult Social Care,Revenue Expenditure,17/09/2019,APPLEBY CARE HOME,7870769,revenue,1MG10,Nursing Care OP,6666.30
Place,Transport,Revenue Expenditure,26/09/2019,APSE,7864254,revenue,1KE05,Winter Maintenance,298.00
People,Adult Social Care,Revenue Expenditure,10/09/2019,ARCADEA,7865616,revenue,1MK51,Home Care LD,182.00
People,Adult Social Care,Revenue Expenditure,10/09/2019,ARCADEA,7865616,revenue,1MK60,Ind Day Care LD,624.00
People,Adult Social Care,Revenue Expenditure,10/09/2019,ARCADEA,7865617,revenue,1MK51,Home Care LD,112.00
People,Adult Social Care,Revenue Expenditure,10/09/2019,ARCADEA,7865617,revenue,1MK60,Ind Day Care LD,397.12
People,Adult Social Care,Revenue Expenditure,10/09/2019,ARCADEA,7865618,revenue,1MK60,Ind Day Care LD,540.00
People,Adult Social Care,Revenue Expenditure,10/09/2019,ARCADEA,7865619,revenue,1MK60,Ind Day Care LD,540.00
People,Adult Social Care,Revenue Expenditure,10/09/2019,ARCADEA,7865620,revenue,1MK60,Ind Day Care LD,595.68
People,Adult Social Care,Revenue Expenditure,10/09/2019,ARCADEA,7865621,revenue,1MK60,Ind Day Care LD,297.84
People,Adult Social Care,Revenue Expenditure,10/09/2019,ARCADEA,7865622,revenue,1MK60,Ind Day Care LD,585.00
People,Adult Social Care,Revenue Expenditure,10/09/2019,ARCADEA,7865623,revenue,1MK60,Ind Day Care LD,585.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875326,revenue,1MH50,Home Care PD,240.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875326,revenue,1MH60,Day Care PD,1158.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875327,revenue,1MK51,Home Care LD,112.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875327,revenue,1MK60,Ind Day Care LD,397.12
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875329,revenue,1MK51,Home Care LD,180.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875329,revenue,1MK60,Ind Day Care LD,595.68
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875330,revenue,1MK51,Home Care LD,256.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875331,revenue,1MK51,Home Care LD,180.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875331,revenue,1MK60,Ind Day Care LD,595.68
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875332,revenue,1MK51,Home Care LD,80.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875332,revenue,1MK60,Ind Day Care LD,198.56
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875333,revenue,1MK55,Home Care Family/Carer LD,336.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875328,revenue,1MK60,Ind Day Care LD,397.12
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875334,revenue,1MK60,Ind Day Care LD,992.80
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875335,revenue,1MK60,Ind Day Care LD,595.68
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARCADEA,7875337,revenue,1MK60,Ind Day Care LD,397.12
Place,Major Projects,Capital Expenditure,26/09/2019,ARCADIS LLP,7877459,Capital,2N401,Capital General,11251.76
Operations & Reg Services,Local services,Revenue Expenditure,17/09/2019,ARCO LTD,7870136,revenue,1KEFA,Grounds Maintenance,406.25
Place,Transport,Revenue Expenditure,17/09/2019,ARCO LTD,7870136,revenue,1KELA,Traffic Sig General O/H,-0.12
Public Health Service,Public Health,Revenue Expenditure,03/09/2019,ARK HOUSE TREATMENT CENTRE,7861291,revenue,1MP27,DAT Residential Rehab,5775.54
Public Health Service,Public Health,Revenue Expenditure,26/09/2019,ARK HOUSE TREATMENT CENTRE,7862806,revenue,1MP27,DAT Residential Rehab,622.88
People,Children's Social Care,Revenue Expenditure,16/09/2019,ARNFIELD CARE LTD,7869701,revenue,1MC02,Ind Sector Placements,17411.52
Operations & Reg Services,Operations,Revenue Expenditure,13/09/2019,ARNOLD CLARK,7853960,revenue,1KESY,Spot Hires,298.06
Operations & Reg Services,Operations,Revenue Expenditure,25/09/2019,ARNOLD CLARK,7860478,revenue,1KESY,Spot Hires,307.02
Operations & Reg Services,Parking,Revenue Expenditure,25/09/2019,ARRIVA NORTH EAST,7873093,revenue,1V301,Travel office Travel Passes,1927.00
Operations & Reg Services,Parking,Revenue Expenditure,02/09/2019,ARRIVA RAIL NORTH LTD,7849012,revenue,1V301,Travel office Travel Passes,1600.00
People,Adult Social Care,Revenue Expenditure,24/09/2019,ARTEMIS DOMICILIARY CARE,7875298,revenue,1MG50,Home Care-Spot Purchased OP,26372.02
People,Education Schools,Revenue Expenditure,25/09/2019,ARTHURS HILL FEDERATION-WESTGATE HILL PR,7876759,revenue,1E20V,Mainstream Schools Top Ups,8213.00
People,Adult Social Care,Revenue Expenditure,04/09/2019,ASHBY HOUSE,7862771,revenue,1MG10,Nursing Care OP,1893.92
People,Adult Social Care,Revenue Income,04/09/2019,ASHBY HOUSE,7862771,revenue,1MG10,Nursing Care OP,-569.40
Public Health Service,Public Health,Revenue Expenditure,27/09/2019,ASHCHEM PHARMACY LTD,7877918,revenue,1ML09,PH - Drugs and alcohol,275.00
Public Health Service,Public Health,Revenue Expenditure,25/09/2019,ASHCHEM PHARMACY LTD,7876973,revenue,1ML09,PH - Drugs and alcohol,300.00
People,Adult Social Care,Revenue Expenditure,04/09/2019,ASHFIELD COURT,7862711,revenue,1MG20,Residential Care OP,4780.08
People,Adult Social Care,Revenue Income,04/09/2019,ASHFIELD COURT,7862711,revenue,1MG20,Residential Care OP,-1382.00
People,Adult Social Care,Revenue Expenditure,04/09/2019,ASHTON COURT CARE HOME,7862764,revenue,1MG10,Nursing Care OP,36687.80
People,Adult Social Care,Revenue Expenditure,04/09/2019,ASHTON COURT CARE HOME,7862764,revenue,1MG20,Residential Care OP,42492.49
People,Adult Social Care,Revenue Expenditure,04/09/2019,ASHTON COURT CARE HOME,7862764,revenue,1MH20,Residential Care PD,2503.84
People,Adult Social Care,Revenue Expenditure,04/09/2019,ASHTON COURT CARE HOME,7862764,revenue,1MK10,Nursing Care LD,3166.08
People,Adult Social Care,Revenue Expenditure,04/09/2019,ASHTON COURT CARE HOME,7862763,revenue,1MG10,Nursing Care OP,-1902.63
People,Adult Social Care,Revenue Expenditure,04/09/2019,ASHTON COURT CARE HOME,7862763,revenue,1MG20,Residential Care OP,2772.11
Operations & Reg Services,Community Hubs,Revenue Expenditure,06/09/2019,ASKEWS LIBRARY SERVICES LTD,7850712,revenue,1EJ13,Stock Services,275.30
