Newcastle City Council Invoices over £250 paid in September 2018,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,27-Sep-2018,ADVANCED LEGAL LTD,7601713,Revenue,1FA51,Coroner,1579.50
HRA,HRA Property Maint         ,Revenue Expenditure,07-Sep-2018,ADVANTAGE UTILTITIES LTD,7579979,Revenue,1HBTC,Planned Tech Maintenance,325.00
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,19-Sep-2018,AEBI SCHMIDT UK LTD,7589591,Revenue,3KES1,Fleetmaster Stores Account,1120.16
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,04-Sep-2018,AEBI SCHMIDT UK LTD,7583057,Revenue,3KES1,Fleetmaster Stores Account,446.22
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,11-Sep-2018,AEBI SCHMIDT UK LTD,7583059,Revenue,3KES1,Fleetmaster Stores Account,579.68
Environment & Regeneration,Cityworks Highways         ,Capital Expenditure,26-Sep-2018,AECOM,7606130,Capital,2CAPI,Capital Investment,5045.00
Environment & Regeneration,Transport Development            ,Revenue Expenditure,04-Sep-2018,AECOM,7579420,Revenue,1V091,Air Quality,38148.01
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,17-Sep-2018,AFD SOFTWARE LTD,7599271,Revenue,1EA15,Newcastle City Learning Main,400.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,20-Sep-2018,AGD SYSTEMS LTD,7597308,Revenue,1KELP,Traffic Sig N Tyne Maintenance,3384.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,20-Sep-2018,AGD SYSTEMS LTD,7597309,Revenue,1KELP,Traffic Sig N Tyne Maintenance,2224.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,13-Sep-2018,AGD SYSTEMS LTD,7595397,Revenue,1KELA,Traffic Sig General O/H,10.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,11-Sep-2018,AGD SYSTEMS LTD,7572573,Revenue,1KELA,Traffic Sig General O/H,505.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,27-Sep-2018,AIR TECHNIQUE,7596558,Revenue,1EEK1,Community Family Hub - Central,1225.00
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,20-Sep-2018,AKW MEDI-CARE LTD,7596289,Revenue,1KR12,DDA,791.88
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,19-Sep-2018,AKW MEDI-CARE LTD,7584155,Revenue,1KR12,DDA,315.21
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,28-Sep-2018,AKW MEDI-CARE LTD,7596293,Revenue,1KR12,DDA,397.39
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,04-Sep-2018,AKW MEDI-CARE LTD,7579185,Revenue,1KVWC,Minor Works Contracts,2837.00
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,24-Sep-2018,AKW MEDI-CARE LTD,7596290,Revenue,1KR12,DDA,397.39
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,27-Sep-2018,AKW MEDI-CARE LTD,7596291,Revenue,1KR12,DDA,791.88
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,27-Sep-2018,AKW MEDI-CARE LTD,7596292,Revenue,1KR12,DDA,415.79
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,27-Sep-2018,ALAN CARR DESIGN & PRINT,7604695,Revenue,1V204,Car Parking Infrastructure,628.00
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,18-Sep-2018,ALAN CARR DESIGN & PRINT,7599533,Revenue,1V204,Car Parking Infrastructure,1148.00
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,11-Sep-2018,ALARM SUPPLIES SCOTLAND LTD,7583198,Revenue,1KJ42,Security Consultancy,1125.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,04-Sep-2018,ALBANY HOUSE  (WHITLEY BAY),7591281,Revenue,1MM20,Residential Care MH,5461.68
Chief Executive's,CD - Economic Development        ,Capital Expenditure,26-Sep-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7592645,Capital,2CAPI,Capital Investment,3720.00
Children's Services,West Riverside S/Start           ,Revenue Expenditure,12-Sep-2018,ALBANY OFFICE FURNITURE SOLUTIONS,7593640,Revenue,1MR52,Adults Admin Pool,804.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,06-Sep-2018,ALERE FORENSICS LTD,7584501,Revenue,1FA51,Coroner,1250.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,25-Sep-2018,ALERE FORENSICS LTD,7604541,Revenue,1FA51,Coroner,820.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,25-Sep-2018,ALERE FORENSICS LTD,7601792,Revenue,1FA51,Coroner,1785.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,20-Sep-2018,ALERE FORENSICS LTD,7601790,Revenue,1FA51,Coroner,495.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,20-Sep-2018,ALERE FORENSICS LTD,7601791,Revenue,1FA51,Coroner,410.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,26-Sep-2018,ALERE FORENSICS LTD,7601789,Revenue,1FA51,Coroner,495.00
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,12-Sep-2018,ALERE TOXICOLOGY,7593650,Revenue,1MD68,Legal Fees Care,284.25
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,18-Sep-2018,ALEXANDRA HOUSE,7600485,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst              ,Revenue Income,18-Sep-2018,ALEXANDRA HOUSE,7600485,Revenue,1MG20,Residential Care OP,-552.40
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,04-Sep-2018,ALLAN COURT RESIDENTIAL HOME,7591335,Revenue,1MG10,Nursing Care OP,42908.20
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,04-Sep-2018,ALLAN COURT RESIDENTIAL HOME,7591335,Revenue,1MG20,Residential Care OP,33591.79
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,04-Sep-2018,ALLAN COURT RESIDENTIAL HOME,7591335,Revenue,1MH10,Nursing Care PD,2370.36
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,04-Sep-2018,ALLAN COURT RESIDENTIAL HOME,7591335,Revenue,1MM10,Nursing Care MH,2370.36
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,04-Sep-2018,ALLAN COURT RESIDENTIAL HOME,7591335,Revenue,1MM20,Residential Care MH,6940.72
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,04-Sep-2018,ALLAN COURT RESIDENTIAL HOME,7591344,Revenue,1MG10,Nursing Care OP,632.64
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,25-Sep-2018,ALLCARE COMMUNITY CARE SERVICE,7604246,Revenue,1MG50,Home Care-Spot Purchased OP,5692.05
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,25-Sep-2018,ALLCARE COMMUNITY CARE SERVICE,7604246,Revenue,1MG51,Home Care-Personal OP,973.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,25-Sep-2018,ALLCARE COMMUNITY CARE SERVICE,7604246,Revenue,1MH50,Home Care PD,1977.28
Adult and Culture,People Dir: FoodWorks      ,Revenue Expenditure,25-Sep-2018,ALLIANCE DISPOSABLES LTD,7597277,Revenue,1MW03,Foodworks Enterprise,462.27
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,27-Sep-2018,ALLIANCE DISPOSABLES LTD,7597763,Revenue,1KFS1,Walker Technology College,660.00
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,18-Sep-2018,ALLIANCE DISPOSABLES LTD,7597289,Revenue,1KFWC,Welford Day Centre,373.45
Chief Executive's,CD - Democratic Service          ,Revenue Expenditure,17-Sep-2018,ALNWICK ALES LTD,7599219,Revenue,1FN01,Lord Mayors Secretariat,291.00
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,03-Sep-2018,ALPHA RECOVERY LTD,7577014,Revenue,1KESA,Heavy Workshop Routine Repair,430.00
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,03-Sep-2018,ALPHA RECOVERY LTD,7577014,Revenue,1KESB,Heavy Workshop Code 5 Repairs,247.00
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,06-Sep-2018,ALTOGETHER CREATIVE LTD,7582038,Revenue,1KB00,Head of Citybuild,300.00
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,28-Sep-2018,ANCHOR TRUST,7607575,Revenue,1MX51,VP Hosuing Support Subsidy,2305.16
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,03-Sep-2018,ANDTECH SYSTEMS,7582827,Revenue,1KJ42,Security Consultancy,750.00
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,19-Sep-2018,ANDTECH SYSTEMS,7601566,Revenue,1KVEE,Electrical Stand Alone Works,862.95
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,18-Sep-2018,ANDTECH SYSTEMS,7596689,Revenue,1KVEE,Electrical Stand Alone Works,312.47
Chief Executive's,Newcastle City   ,Revenue Expenditure,05-Sep-2018,ANNE FRANKS TRUST,7592093,Revenue,1DF66,Holocaust Memorial Day,1300.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,18-Sep-2018,APPLEBY CARE HOME,7600496,Revenue,1MG10,Nursing Care OP,5401.32
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,25-Sep-2018,ARCADEA,7604293,Revenue,1MH50,Home Care PD,252.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,25-Sep-2018,ARCADEA,7604293,Revenue,1MH60,Day Care PD,1215.90
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,25-Sep-2018,ARCADEA,7604301,Revenue,1MK55,Home Care Family/Carer LD,336.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,25-Sep-2018,ARCADEA,7604302,Revenue,1MK55,Home Care Family/Carer LD,336.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,28-Sep-2018,ARCADEA,7604294,Revenue,1MK51,Home Care LD,256.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,28-Sep-2018,ARCADEA,7604295,Revenue,1MK51,Home Care LD,192.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,28-Sep-2018,ARCADEA,7604295,Revenue,1MK60,Ind Day Care LD,380.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,28-Sep-2018,ARCADEA,7604296,Revenue,1MK51,Home Care LD,180.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,28-Sep-2018,ARCADEA,7604296,Revenue,1MK60,Ind Day Care LD,570.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,28-Sep-2018,ARCADEA,7604297,Revenue,1MK60,Ind Day Care LD,380.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,28-Sep-2018,ARCADEA,7604298,Revenue,1MK60,Ind Day Care LD,380.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,28-Sep-2018,ARCADEA,7604299,Revenue,1MK51,Home Care LD,80.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,28-Sep-2018,ARCADEA,7604299,Revenue,1MK60,Ind Day Care LD,190.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,28-Sep-2018,ARCADEA,7604300,Revenue,1MK51,Home Care LD,180.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,28-Sep-2018,ARCADEA,7604300,Revenue,1MK60,Ind Day Care LD,475.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,03-Sep-2018,ARCO LTD,7589704,Revenue,1KS60,Youth Employment Training,400.00
Environment & Regeneration,Highways                               ,Revenue Expenditure,18-Sep-2018,ARCO LTD,7591157,Revenue,1KEG4,Blue Bin Recycling Scheme,101.08
Environment & Regeneration,Highways                               ,Revenue Expenditure,18-Sep-2018,ARCO LTD,7591157,Revenue,1KEBA,Sandhills Overheads,253.00
Chief Executive's,Newcastle City   ,Revenue Expenditure,06-Sep-2018,ARDEN CHAMBERS,7592674,Revenue,1HRA1,HRA-General,2000.00
Environment & Regeneration,NS: Capital Works          ,Revenue Expenditure,20-Sep-2018,AREA NORTH TRAINING & SAFETY SERVICES,7594549,Revenue,1KB06,Citybuild Training,900.00
Chief Executive's,CD - SPAM Trading Account        ,Revenue Expenditure,17-Sep-2018,ARGUS SOFTWARE LIMITED,7599742,Revenue,1DTS1,I&D Property Services,1024.12
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,27-Sep-2018,ARK HOUSE TREATMENT CENTRE,7606885,Revenue,1MP27,DAT Residential Rehab,5310.69
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,03-Sep-2018,ARK HOUSE TREATMENT CENTRE,7589542,Revenue,1MP27,DAT Residential Rehab,5410.71
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,03-Sep-2018,ARK HOUSE TREATMENT CENTRE,7589543,Revenue,1MP27,DAT Residential Rehab,3040.70
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,03-Sep-2018,ARK HOUSE TREATMENT CENTRE,7589544,Revenue,1MP27,DAT Residential Rehab,6459.28
Environment & Regeneration,Highways                               ,Revenue Expenditure,17-Sep-2018,ARMCON LTD,7599394,Revenue,1KEMC,Highways,716.50
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,06-Sep-2018,ARRIVA RAIL NORTH LTD,7592349,Revenue,1V301,Travel office Travel Passes,560.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,25-Sep-2018,ARTEMIS DOMICILIARY CARE,7604242,Revenue,1MG50,Home Care-Spot Purchased OP,11099.35
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,25-Sep-2018,ARTEMIS DOMICILIARY CARE,7604242,Revenue,1MG51,Home Care-Personal OP,2459.60
Chief Executive's,Newcastle City   ,Revenue Expenditure,28-Sep-2018,ARTHURS HILL FEDERATION-WESTGATE HILL PR,7607760,Revenue,1E20F,Statement&Supplementary Top Up,8284.34
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,03-Sep-2018,ASDAN LTD,7584509,Revenue,1EA15,Newcastle City Learning Main,279.50
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,04-Sep-2018,ASHFIELD COURT,7591282,Revenue,1MG20,Residential Care OP,3795.56
Adult and Culture,Social Services-Carefirst              ,Revenue Income,04-Sep-2018,ASHFIELD COURT,7591282,Revenue,1MG20,Residential Care OP,-1434.64
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,04-Sep-2018,ASHTON COURT CARE HOME,7591329,Revenue,1MG10,Nursing Care OP,36718.71
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,04-Sep-2018,ASHTON COURT CARE HOME,7591329,Revenue,1MG20,Residential Care OP,33810.42
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,04-Sep-2018,ASHTON COURT CARE HOME,7591329,Revenue,1MH10,Nursing Care PD,2156.72
Adult and Culture,Libraries/Galaxy Payments              ,Revenue Expenditure,19-Sep-2018,ASKEWS LIBRARY SERVICES LTD,7595423,Revenue,1EJ13,Stock Services,533.12
Adult and Culture,Libraries/Galaxy Payments              ,Revenue Expenditure,19-Sep-2018,ASKEWS LIBRARY SERVICES LTD,7595424,Revenue,1EJ13,Stock Services,410.78
Adult and Culture,Libraries/Galaxy Payments              ,Revenue Expenditure,28-Sep-2018,ASKEWS LIBRARY SERVICES LTD,7595433,Revenue,1EJ13,Stock Services,608.58
Adult and Culture,Libraries/Galaxy Payments              ,Revenue Expenditure,07-Sep-2018,ASKEWS LIBRARY SERVICES LTD,7585985,Revenue,1EJ13,Stock Services,642.68
Adult and Culture,Libraries/Galaxy Payments              ,Revenue Expenditure,26-Sep-2018,ASKEWS LIBRARY SERVICES LTD,7595429,Revenue,1EJ13,Stock Services,459.15
Adult and Culture,Libraries/Galaxy Payments              ,Revenue Expenditure,26-Sep-2018,ASKEWS LIBRARY SERVICES LTD,7595430,Revenue,1EJ13,Stock Services,786.85
Adult and Culture,Libraries/Galaxy Payments              ,Revenue Expenditure,05-Sep-2018,ASKEWS LIBRARY SERVICES LTD,7580888,Revenue,1EJ13,Stock Services,386.28
Adult and Culture,Libraries/Galaxy Payments              ,Revenue Expenditure,05-Sep-2018,ASKEWS LIBRARY SERVICES LTD,7582262,Revenue,1EJ13,Stock Services,406.52
Adult and Culture,Libraries/Galaxy Payments              ,Revenue Expenditure,03-Sep-2018,ASKEWS LIBRARY SERVICES LTD,7590311,Revenue,1EJ13,Stock Services,553.92
Adult and Culture,Libraries/Galaxy Payments              ,Revenue Expenditure,03-Sep-2018,ASKEWS LIBRARY SERVICES LTD,7590312,Revenue,1EJ13,Stock Services,461.98
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,18-Sep-2018,ASPECTS HOUSE,7600434,Revenue,1MM20,Residential Care MH,3886.36
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,04-Sep-2018,ASPEN COURT,7591327,Revenue,1MG10,Nursing Care OP,2912.64
Adult and Culture,Social Services-Carefirst              ,Revenue Income,04-Sep-2018,ASPEN COURT,7591327,Revenue,1MG10,Nursing Care OP,-694.92
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,27-Sep-2018,ASPIRE HEALTHCARE LTD,7606868,Revenue,1MK50,Supported Living LD,1500.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,27-Sep-2018,ASPIRE HEALTHCARE LTD,7606869,Revenue,1MK50,Supported Living LD,1200.00
