Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,2020-05-28,ACTION FOR CHILDREN,8051515,revenue,1EEK1,Community Family Hub - Central,6959.63
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-19,ACTION ON HEARING LOSS,8048099,revenue,1MH50,Home Care PD,2400.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-19,ACTION ON HEARING LOSS,8048099,revenue,1MK50,Supported Living LD,4535.08
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-05-26,ACTIVE ARK,8052539,revenue,1MC02,Ind Sector Placements,18620
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-05-26,ACTIVE ARK,8052540,revenue,1MC02,Ind Sector Placements,18620
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-05-26,ACTIVE ARK,8052541,revenue,1MC02,Ind Sector Placements,27820
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-05-15,ADC ELECTRICAL CO LTD(F),8009949,revenue,1KR8L,Wide District Heating,714
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-19,ADT FIRE & SECURITY,8047819,revenue,1EA06,Westgate ASB,1245.47
Place,Commercial Dev & Property,Revenue Expenditure,2020-05-28,ADT FIRE & SECURITY,8048279,revenue,1KKX1,Civic Centre Direct Costs,1200.96
Resources,Financial Services,Revenue Expenditure,2020-05-18,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,8046937,revenue,1FF51,Finance,5775.00
Resources,Financial Services,Revenue Expenditure,2020-05-18,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,8046935,revenue,1FF51,Finance,649.99
Resources,Financial Services,Revenue Expenditure,2020-05-18,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,8047328,revenue,1FF51,Finance,1800.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-27,ADVANCED CLEANING & MAINTENANCE LTD,8050546,revenue,1MM01,Assess & Care Management MH,1812.61
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-05-11,ADVANTAGE UTILTITIES LTD,8039591,revenue,1KR58,Specialist Repairs & Mntce Wks,395
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-05-20,AEBI SCHMIDT UK LTD,8036073,revenue,3KES1,Fleetmaster Stores Account,442.18
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-05-29,AEBI SCHMIDT UK LTD,8042222,revenue,3KES1,Fleetmaster Stores Account,618.8
Place,Transport,Capital Expenditure,2020-05-19,AECOM,8047847,Capital,2CAPI,Capital Investment,20685.31
Operations & Reg Services,Local Services,Revenue Expenditure,2020-05-07,AGROVISTA UK LTD,8041410,revenue,1KEHA,Arbor Team,968.1
Operations & Reg Services,Local Services,Revenue Expenditure,2020-05-07,AGROVISTA UK LTD,8041415,revenue,1KEHA,Arbor Team,876.16
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-05-11,AKW MEDI-CARE LTD,8041399,revenue,1KR12,DDA,268.22
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-05-22,ALARM SUPPLIES SCOTLAND LTD,8050847,revenue,1KJ42,Security Consultancy,1087
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-05-22,ALARM SUPPLIES SCOTLAND LTD,8050849,revenue,1KJ42,Security Consultancy,1237.5
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-26,ALBANY HOUSE  (WHITLEY BAY),8052374,revenue,1MM20,Residential Care MH,3923.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-12,ALEXANDRA HOUSE,8043780,revenue,1MG20,Residential Care OP,4152
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-05-12,ALEXANDRA HOUSE,8043780,revenue,1MG20,Residential Care OP,1242.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-29,ALLAN COURT RESIDENTIAL HOME,8053804,revenue,1MR03,CCG COVID-19,6011.26
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-18,ALLAN COURT RESIDENTIAL HOME,8040987,revenue,1MH20,Residential Care PD,411.43
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-18,ALLAN COURT RESIDENTIAL HOME,8040988,revenue,1MM20,Residential Care MH,411.43
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-18,ALLAN COURT RESIDENTIAL HOME,8040989,revenue,1MM20,Residential Care MH,720.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-21,ALLAN COURT RESIDENTIAL HOME,8050852,revenue,1MR03,CCG COVID-19,6369.18
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-26,ALLAN COURT RESIDENTIAL HOME,8052431,revenue,1MG10,Nursing Care OP,50340.55
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-26,ALLAN COURT RESIDENTIAL HOME,8052431,revenue,1MG20,Residential Care OP,74252.47
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-26,ALLAN COURT RESIDENTIAL HOME,8052431,revenue,1MH10,Nursing Care PD,8882.49
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-26,ALLAN COURT RESIDENTIAL HOME,8052431,revenue,1MM10,Nursing Care MH,7781.82
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-26,ALLAN COURT RESIDENTIAL HOME,8052431,revenue,1MM20,Residential Care MH,14398.18
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-26,ALLAN COURT RESIDENTIAL HOME,8052443,revenue,1MG10,Nursing Care OP,1630.17
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-07,ALLAN COURT RESIDENTIAL HOME,8040994,revenue,1MH20,Residential Care PD,332.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-07,ALLAN COURT RESIDENTIAL HOME,8040991,revenue,1MM20,Residential Care MH,332.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-07,ALLAN COURT RESIDENTIAL HOME,8040992,revenue,1MM20,Residential Care MH,582.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-07,ALLAN COURT RESIDENTIAL HOME,8040995,revenue,1MM20,Residential Care MH,277.2
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-05,ALLAN COURT RESIDENTIAL HOME,8040996,revenue,1MM20,Residential Care MH,348.8
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-05-22,ALLIANCE DISPOSABLES LTD,8047244,revenue,1KFWC,Welford Day Centre,328.86
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-05-01,ALLIANCE DISPOSABLES LTD,8002951,revenue,1KFR5,St Marys RC School,303.12
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,2020-05-12,ALLIANCE DISPOSABLES LTD,8009296,revenue,1KFR1,Kenton School Academy,355.6
Resources,Financial Services,Revenue Expenditure,2020-05-27,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8053231,revenue,1CR01,Revs and Bens Supp&Svs,923.26
Resources,Financial Services,Revenue Expenditure,2020-05-19,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8033300,revenue,1CR01,Revs and Bens Supp&Svs,948.13
Resources,Financial Services,Revenue Expenditure,2020-05-26,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8047399,revenue,1CR01,Revs and Bens Supp&Svs,544.63
Operations & Regulatory Services,Operations,Revenue Expenditure,2020-05-01,ALPHA RECOVERY LTD,8038249,revenue,3KES1,Fleetmaster Stores Account,470
Resources,ICT,Revenue Expenditure,2020-05-21,ALPHATEC,8048718,revenue,1CP17,Digital Printing,1550.00
Operations & Reg Services,Parking,Revenue Expenditure,2020-05-19,ALTONAIDS MOBILITY,8046526,revenue,1V206,Shop Mobility,2070
Resources,Legal Services,Revenue Expenditure,2020-05-28,ANALYTICAL SERVICES INTERNATIONAL LTD,8053854,revenue,1FA51,Coroner,535.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-05-01,ANDTECH SYSTEMS,8034362,revenue,1MC16,Heaton Hall Road,1735.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,2020-05-11,APOK BUILDING SERVICES LTD,8042546,revenue,1KVWC,Minor Works Contracts,4530.03
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,APOLLOMAX LTD,8046528,revenue,1MG27,General Resource Centres,1506.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-12,APPLEBY CARE HOME,8043786,revenue,1MG10,Nursing Care OP,2967.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-12,APPLETON MANOR CARE HOME,8043881,revenue,1MG20,Residential Care OP,2332.00
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-05-12,APPLETON MANOR CARE HOME,8043881,revenue,1MG20,Residential Care OP,974.48
Operations & Reg Services,Operations,Revenue Expenditure,2020-05-26,APSE,8043297,revenue,1KEYV,Carbon Management Programme,2255
Operations & Reg Services,Parking,Revenue Expenditure,2020-05-21,AQUASEAL RUBBER LTD,8045713,revenue,1V204,Car Parking Infrastructure,844.95
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-20,ARCADEA,8049568,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-20,ARCADEA,8049603,revenue,1MK60,Ind Day Care LD,893.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,ARCADEA,8051576,revenue,1MH60,Day Care PD,1158.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,ARCADEA,8051573,revenue,1MK51,Home Care LD,256.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,ARCADEA,8051573,revenue,1MK60,Ind Day Care LD,992.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,ARCADEA,8051583,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,ARCADEA,8051574,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,ARCADEA,8051575,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,ARCADEA,8051577,revenue,1MK60,Ind Day Care LD,992.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,ARCADEA,8051578,revenue,1MK60,Ind Day Care LD,794.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,ARCADEA,8051579,revenue,1MK60,Ind Day Care LD,440.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,ARCADEA,8051580,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,ARCADEA,8051581,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,ARCADEA,8051582,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-22,ARCADEA,8051584,revenue,1MK60,Ind Day Care LD,260.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-29,ARCADEA,8051632,revenue,1MR03,CCG COVID-19,423.26
Public Health Service,Public Health,Revenue Expenditure,2020-05-07,ARK HOUSE TREATMENT CENTRE,8041910,revenue,1MP27,DAT Residential Rehab,5066.64
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,2020-05-26,ARNFIELD CARE LTD,8052555,revenue,1MC02,Ind Sector Placements,17411.52
Operations & Reg Services,Operations,Revenue Expenditure,2020-05-19,ARNOLD CLARK,8033538,revenue,1KESY,Spot Hires,325.02
Operations & Reg Services,Operations,Revenue Expenditure,2020-05-05,ARNOLD CLARK,8024458,revenue,1KESY,Spot Hires,307.02
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-19,ARTEMIS DOMICILIARY CARE,8048089,revenue,1MG50,Home Care-Spot Purchased OP,24718.69
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-19,ARTEMIS DOMICILIARY CARE,8048089,revenue,1MH50,Home Care PD,126.80
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-07,ARTEMIS DOMICILIARY CARE,8041881,revenue,1MR03,CCG COVID-19,1083.19
Public Health Service,Public Health,Revenue Expenditure,2020-05-14,ASDA STORES LIMITED,8045652,revenue,1ML11,PH - Smoking & Tobacco,629.8
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-05-15,ASHBROOKE SCHOOL,8046379,revenue,1E20A,SB Independent Schools,1479.59
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-05-11,ASHBROOKE SCHOOL,8042799,revenue,1E20A,SB Independent Schools,24042.62
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-26,ASHFIELD COURT,8052375,revenue,1MG20,Residential Care OP,4780.08
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-05-26,ASHFIELD COURT,8052375,revenue,1MG20,Residential Care OP,1432.48
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-14,ASHMOLE MINICOACHES,8045688,revenue,1E212,Transport Special,1084
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-27,ASHMOLE MINICOACHES,8053137,revenue,1E212,Transport Special,1355
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-29,ASHMOLE MINICOACHES,8053526,revenue,1E212,Transport Special,1355
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-06,ASHMOLE MINICOACHES,8041334,revenue,1E212,Transport Special,2710
Operations & Reg Services,Local Services,Revenue Expenditure,2020-05-15,ASHMOLE MINICOACHES,8046393,revenue,1KE41,Domestic Refuse Collection,800
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-29,ASHTON COURT CARE HOME,8053797,revenue,1MR03,CCG COVID-19,4615.89
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-21,ASHTON COURT CARE HOME,8050857,revenue,1MR03,CCG COVID-19,5423.17
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-26,ASHTON COURT CARE HOME,8052416,revenue,1MG10,Nursing Care OP,69143.75
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-26,ASHTON COURT CARE HOME,8052416,revenue,1MG20,Residential Care OP,66112.20
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-26,ASHTON COURT CARE HOME,8052416,revenue,1MH20,Residential Care PD,2951.27
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-26,ASHTON COURT CARE HOME,8052416,revenue,1MK10,Nursing Care LD,339.25
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-12,ASPECTS HOUSE,8043861,revenue,1MM20,Residential Care MH,3886.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,2020-05-26,ASPEN COURT,8052414,revenue,1MG10,Nursing Care OP,4050.17
ASC & Integrated Services,Adult Social Care,Revenue Income,2020-05-26,ASPEN COURT,8052414,revenue,1MG10,Nursing Care OP,699.40
Place,Transport,Capital Expenditure,2020-05-14,ATKINS LTD,8045519,Capital,2N401,Capital General,28065.01
Place,Transport,Capital Expenditure,2020-05-14,ATKINS LTD,8045520,Capital,2N401,Capital General,3250
Place,Transport,Capital Expenditure,2020-05-14,ATKINS LTD,8045523,Capital,2N401,Capital General,5989.49
"Children, Education and Skills",Education Schools,Revenue Expenditure,2020-05-29,ATKINSON ROAD PRIMARY ACADEMY,8054553,revenue,1E20T,ARC / ARP Top Up Funding,692
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-28,AURA (NCLE) PROJECT COMPANY LTD,8042560,revenue,1E31G,BSF Phase 1,1159856.02
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-19,AURA (NCLE) PROJECT COMPANY LTD,8036898,revenue,1E31G,BSF Phase 1,347
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-19,AURA (NCLE) PROJECT COMPANY LTD,8036897,revenue,1E31G,BSF Phase 1,7515.12
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-19,AURA (NCLE) PROJECT COMPANY LTD,8036896,revenue,1E31G,BSF Phase 1,685.34
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-06,AURA (NCLE) PROJECT COMPANY LTD,8039795,revenue,1E31G,BSF Phase 1,476.15
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-06,AURA (NCLE) PROJECT COMPANY LTD,8027610,revenue,1E31G,BSF Phase 1,2080
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-06,AURA (NCLE) PROJECT COMPANY LTD,8027611,revenue,1E31G,BSF Phase 1,689.69
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-28,AURA (NEWCASTLE) PROJECT COMPANY,8042561,revenue,1E31H,BSF Phase 2,857448.85
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-19,AURA (NEWCASTLE) PROJECT COMPANY,8036893,revenue,1E31H,BSF Phase 2,670
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-19,AURA (NEWCASTLE) PROJECT COMPANY,8036894,revenue,1E31H,BSF Phase 2,720
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-06,AURA (NEWCASTLE) PROJECT COMPANY,8027562,revenue,1E31H,BSF Phase 2,3377.58
Children Education & Skills,Education,Capital Expenditure,2020-05-15,AURA NEWCASTLE LTD,8046388,Capital,2CAPI,Capital Investment,293399.73
Children Education & Skills,Education,Capital Expenditure,2020-05-27,AURA NEWCASTLE LTD,8050906,Capital,2CAPI,Capital Investment,220916.44
Children Education & Skills,Education,Capital Expenditure,2020-05-07,AURA NEWCASTLE LTD,8041619,Capital,2CAPI,Capital Investment,673441.00
"Children, Education and Skills",Education,Revenue Expenditure,2020-05-29,AURA NEWCASTLE LTD,8046240,revenue,1E867,Academy Conversion Costs,6775
Place,Commercial Dev & Property,Revenue Expenditure,2020-05-13,AURA NEWCASTLE LTD,8044998,revenue,1V607,Lab Space Building,18112.06
Place,Commercial Dev & Property,Revenue Expenditure,2020-05-13,AURA NEWCASTLE LTD,8044995,revenue,1V607,Lab Space Building,21754.15
