Newcastle City Council Invoices over £250 paid in December 2017,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,21-Dec-2017,ABBEYMOOR LIFEWAYS,7396251,Revenue,1MG10,Nursing Care OP,3020.20
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,21-Dec-2017,ABBEYMOOR LIFEWAYS,7396251,Revenue,1MH10,Nursing Care PD,5164.20
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,21-Dec-2017,ABBEYMOOR LIFEWAYS,7396251,Revenue,1MM10,Nursing Care MH,10828.20
Adult and Culture,Social Services-Carefirst              ,Revenue Income,21-Dec-2017,ABBEYMOOR LIFEWAYS,7396251,Revenue,1MH10,Nursing Care PD,-339.00
Adult and Culture,Social Services-Carefirst              ,Revenue Income,21-Dec-2017,ABBEYMOOR LIFEWAYS,7396251,Revenue,1MM10,Nursing Care MH,-818.68
Adult and Culture,Social Services-Carefirst              ,Long Term Assets,21-Dec-2017,ABBEYMOOR LIFEWAYS,7396251,Revenue,4WX13,Ind Sector Client Loan Fund,763.92
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,04-Dec-2017,ABC AWARDS,7379525,Revenue,1EA15,Newcastle City Learning Main,342.00
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,07-Dec-2017,ABC AWARDS,7364923,Revenue,1EA15,Newcastle City Learning Main,288.00
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,07-Dec-2017,ABC AWARDS,7365452,Revenue,1EA15,Newcastle City Learning Main,266.00
Adult and Culture,AS - Westgate AE           ,Revenue Expenditure,07-Dec-2017,ABC AWARDS,7365455,Revenue,1EA15,Newcastle City Learning Main,266.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,12-Dec-2017,ABILITY SMART,7375899,Revenue,1MB22,Initial Response Service,1598.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Dec-2017,ABSOLUTE QUALITY CARE,7392097,Revenue,1MG50,Home Care-Spot Purchased OP,19609.93
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Dec-2017,ABSOLUTE QUALITY CARE,7392097,Revenue,1MG51,Home Care-Personal OP,2141.15
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Dec-2017,ABSOLUTE QUALITY CARE,7392097,Revenue,1MH50,Home Care PD,10352.06
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Dec-2017,ABSOLUTE QUALITY CARE,7392097,Revenue,1MM50,Home Care MH,389.20
Chief Executive's,Newcastle City   ,Revenue Expenditure,11-Dec-2017,ABSOLUTE QUALITY CARE,7385058,Revenue,1MD66,CWD Care Packages,1232.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Dec-2017,ACCOUNTABILITY,7392747,Revenue,1MH40,Direct Payments PD,2782.00
Environment & Regeneration,CW Services to Schools           ,Revenue Expenditure,22-Dec-2017,ACORN DAIRY,7378877,Revenue,1KFX2,School Meals Overhead,18613.25
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,13-Dec-2017,ACORN HOUSE,7387615,Revenue,1MC22,IND Sector Foster Carer Costs,3280.00
Environment & Regeneration,Cityworks Highways         ,Revenue Expenditure,19-Dec-2017,ACP,7337561,Revenue,1KELA,Traffic Sig General O/H,291.53
Environment & Regeneration,NS: Resources              ,Capital Expenditure,19-Dec-2017,ACP,7372988,Capital,2FT14,Property Services,4374.04
Environment & Regeneration,NS: Resources              ,Capital Expenditure,13-Dec-2017,ACP,7337558,Capital,2FT14,Property Services,320.13
Environment & Regeneration,NS: Resources              ,Revenue Expenditure,13-Dec-2017,ACP,7337558,Revenue,1KESW,Fleet SLA Costs & Income,1896.47
Environment & Regeneration,NS: Resources              ,Revenue Expenditure,14-Dec-2017,ACP,7371071,Revenue,1KESW,Fleet SLA Costs & Income,3765.85
Environment & Regeneration,NS: Resources              ,Revenue Expenditure,14-Dec-2017,ACP,7371071,Revenue,1KSCD,External Vehicle Tracking,1608.70
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,27-Dec-2017,ACTION FOR CHILDREN,7398315,Revenue,1EEG3,CFH - Commission,93124.36
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,13-Dec-2017,ACTION FOR CHILDREN,7387631,Revenue,1MC22,IND Sector Foster Carer Costs,13129.14
Children's Services,Childrens Services Support       ,Revenue Expenditure,07-Dec-2017,ACTION FOR CHILDREN,7383786,Revenue,1MB04,Childrens Standards Unit,1769.75
Adult and Culture,Adult Serv Finance         ,Revenue Expenditure,27-Dec-2017,ACTION ON HEARING LOSS,7395159,Revenue,1MH70,Equip Sensory/VI/Deaf/HOHSupp,341.30
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,21-Dec-2017,ACTION ON HEARING LOSS,7396183,Revenue,1MK50,Supported Living LD,464.64
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,21-Dec-2017,ACTION ON HEARING LOSS,7396182,Revenue,1MK50,Supported Living LD,542.08
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,21-Dec-2017,ACTION ON HEARING LOSS,7396184,Revenue,1MK50,Supported Living LD,619.52
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,12-Dec-2017,ACTIVE HORIZONS LTD,7386420,Revenue,1MK20,Residential Care LD,2080.00
Children's Services,Raising Stnds              ,Revenue Expenditure,29-Dec-2017,AD MERCHANDISE LTD,7396055,Revenue,1ML03,PH - NHS Health Checks,977.00
Chief Executive's,CD - Electoral Reg               ,Revenue Expenditure,08-Dec-2017,ADARE LTD,7371034,Revenue,1FL01,Electoral Registration Unit,1898.58
Chief Executive's,CD - Electoral Reg               ,Revenue Expenditure,12-Dec-2017,ADARE LTD,7386309,Revenue,1FL01,Electoral Registration Unit,615.76
Chief Executive's,CD - Electoral Reg               ,Revenue Expenditure,12-Dec-2017,ADARE LTD,7386308,Revenue,1FL01,Electoral Registration Unit,267.87
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,07-Dec-2017,ADC ELECTRICAL CO LTD(F),7383847,Revenue,1KR8L,Wide District Heating,779.60
Chief Executive's,Newcastle City   ,Revenue Expenditure,15-Dec-2017,ADEM OCTURK,7389996,Revenue,1MF02,16+ Team,585.00
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,12-Dec-2017,ADEN HOUSE,7386461,Revenue,1MG10,Nursing Care OP,2012.16
Adult and Culture,Social Services-Carefirst              ,Revenue Income,12-Dec-2017,ADEN HOUSE,7386461,Revenue,1MG10,Nursing Care OP,-1203.60
Children's Services,Int Childhood Services     ,Revenue Expenditure,07-Dec-2017,ADMIRE TAXIS,7383262,Revenue,1E212,Transport Special,1760.00
Chief Executive's,CD - Business Dev Centres        ,Revenue Expenditure,04-Dec-2017,ADT FIRE & SECURITY,7379529,Revenue,1DE49,i4- Quayside NEC,389.00
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395094,Revenue,1KJ94,Security Services Delegated,1294.57
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395146,Revenue,1KJ94,Security Services Delegated,2525.28
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395145,Revenue,1KJ94,Security Services Delegated,892.26
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395141,Revenue,1KJ94,Security Services Delegated,678.73
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395154,Revenue,1KJ94,Security Services Delegated,937.20
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395152,Revenue,1KJ94,Security Services Delegated,1087.67
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395129,Revenue,1KJ94,Security Services Delegated,1169.99
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395153,Revenue,1KJ94,Security Services Delegated,1127.87
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7394946,Revenue,1KJ94,Security Services Delegated,272.22
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7394931,Revenue,1KJ94,Security Services Delegated,319.67
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7394935,Revenue,1KJ94,Security Services Delegated,299.31
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395020,Revenue,1KJ94,Security Services Delegated,1050.12
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395112,Revenue,1KJ94,Security Services Delegated,1155.81
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395137,Revenue,1KJ94,Security Services Delegated,374.71
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395135,Revenue,1KJ94,Security Services Delegated,554.94
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395132,Revenue,1KJ94,Security Services Delegated,1138.24
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395121,Revenue,1KJ94,Security Services Delegated,1255.76
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395106,Revenue,1KJ94,Security Services Delegated,641.88
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395108,Revenue,1KJ94,Security Services Delegated,648.72
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395103,Revenue,1KJ94,Security Services Delegated,1238.26
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395101,Revenue,1KJ94,Security Services Delegated,422.14
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395097,Revenue,1KJ94,Security Services Delegated,2537.01
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395098,Revenue,1KJ94,Security Services Delegated,954.89
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395161,Revenue,1KJ94,Security Services Delegated,1126.43
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395158,Revenue,1KJ94,Security Services Delegated,1107.42
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395155,Revenue,1KJ94,Security Services Delegated,777.41
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395018,Revenue,1KJ94,Security Services Delegated,1235.30
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7394927,Revenue,1KJ94,Security Services Delegated,380.95
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7394965,Revenue,1KJ94,Security Services Delegated,1438.20
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7394959,Revenue,1KJ94,Security Services Delegated,1151.53
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7394948,Revenue,1KJ94,Security Services Delegated,1098.08
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7394925,Revenue,1KJ94,Security Services Delegated,510.20
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7394942,Revenue,1KJ94,Security Services Delegated,1561.32
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395149,Revenue,1KJ94,Security Services Delegated,257.62
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,20-Dec-2017,ADT FIRE & SECURITY,7395147,Revenue,1KJ94,Security Services Delegated,1355.26
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,15-Dec-2017,ADT FIRE & SECURITY,7389987,Revenue,1KJ94,Security Services Delegated,274.76
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,15-Dec-2017,ADT FIRE & SECURITY,7389988,Revenue,1KJ94,Security Services Delegated,605.14
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,14-Dec-2017,ADT FIRE & SECURITY,7388828,Revenue,1KJ94,Security Services Delegated,634.65
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,14-Dec-2017,ADT FIRE & SECURITY,7388829,Revenue,1KJ94,Security Services Delegated,1628.89
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,14-Dec-2017,ADT FIRE & SECURITY,7388815,Revenue,1KJ94,Security Services Delegated,253.06
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,14-Dec-2017,ADT FIRE & SECURITY,7388814,Revenue,1KJ94,Security Services Delegated,784.14
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,14-Dec-2017,ADT FIRE & SECURITY,7388827,Revenue,1KJ94,Security Services Delegated,1454.34
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,14-Dec-2017,ADT FIRE & SECURITY,7388826,Revenue,1KJ94,Security Services Delegated,1584.01
Environment & Regeneration,CW School Security                     ,Revenue Expenditure,14-Dec-2017,ADT FIRE & SECURITY,7388825,Revenue,1KJ94,Security Services Delegated,1939.36
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,04-Dec-2017,ADT FIRE & SECURITY,7379688,Revenue,1VH22,Temporary Accommodation Prem,291.88
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,04-Dec-2017,ADT FIRE & SECURITY,7379689,Revenue,1VH22,Temporary Accommodation Prem,729.70
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,04-Dec-2017,ADT FIRE & SECURITY,7379531,Revenue,1VH22,Temporary Accommodation Prem,1751.10
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,04-Dec-2017,ADT FIRE & SECURITY,7379533,Revenue,1VH22,Temporary Accommodation Prem,734.40
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,04-Dec-2017,ADT FIRE & SECURITY,7379534,Revenue,1VH22,Temporary Accommodation Prem,2099.96
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,04-Dec-2017,ADT FIRE & SECURITY,7379536,Revenue,1VH22,Temporary Accommodation Prem,1831.43
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,04-Dec-2017,ADT FIRE & SECURITY,7379684,Revenue,1KKX1,Civic Centre Direct Costs,1058.24
Environment & Regeneration,Highways                               ,Revenue Expenditure,07-Dec-2017,ADVANCED CALIBRATIONS LTD,7383719,Revenue,1KEMC,Highways,330.00
Chief Executive's,Newcastle City   ,Revenue Expenditure,29-Dec-2017,ADVANCED CLEANING & MAINTENANCE LTD,7399272,Revenue,1MG02,Community Health & Social Care,537.25
Chief Executive's,CD - Legal Services              ,Revenue Expenditure,12-Dec-2017,ADVANCED LEGAL LTD,7386934,Revenue,1FA51,Coroner,1365.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,28-Dec-2017,ADVANCED WATER TECHNOLOGIES,7398250,Revenue,1KR8L,Wide District Heating,265.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,28-Dec-2017,ADVANCED WATER TECHNOLOGIES,7398250,Revenue,1KR05,District Heating,1100.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,27-Dec-2017,ADVANCED WATER TECHNOLOGIES,7398247,Revenue,1KR05,District Heating,820.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,27-Dec-2017,ADVANCED WATER TECHNOLOGIES,7398249,Revenue,1KR8L,Wide District Heating,265.00
Environment & Regeneration,NS: District Heating       ,Revenue Expenditure,27-Dec-2017,ADVANCED WATER TECHNOLOGIES,7398249,Revenue,1KR05,District Heating,1100.00
HRA,HRA Property Maint         ,Revenue Expenditure,28-Dec-2017,ADVANTAGE UTILTITIES LTD,7385526,Revenue,1HBTC,Planned Tech Maintenance,725.00
HRA,HRA Property Maint         ,Revenue Expenditure,22-Dec-2017,ADVANTAGE UTILTITIES LTD,7382432,Revenue,1HBTC,Planned Tech Maintenance,825.00
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,04-Dec-2017,AEBI SCHMIDT UK LTD,7363020,Revenue,3KES1,Fleetmaster Stores Account,395.28
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,04-Dec-2017,AEBI SCHMIDT UK LTD,7363021,Revenue,1KESA,Heavy Workshop Routine Repair,459.21
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,22-Dec-2017,AEBI SCHMIDT UK LTD,7382367,Revenue,1KESA,Heavy Workshop Routine Repair,691.73
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,11-Dec-2017,AEBI SCHMIDT UK LTD,7368393,Revenue,3KES1,Fleetmaster Stores Account,675.73
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,01-Dec-2017,AEBI SCHMIDT UK LTD,7363019,Revenue,1KESA,Heavy Workshop Routine Repair,474.21
Environment & Regeneration,Fleet Management System                ,Revenue Expenditure,14-Dec-2017,AEBI SCHMIDT UK LTD,7370946,Revenue,3KES1,Fleetmaster Stores Account,709.83
Environment & Regeneration,Transport Development            ,Capital Expenditure,12-Dec-2017,AECOM,7369384,Capital,2CAPI,Capital Investment,3650.00
Children's Services,Childrens Services Support       ,Revenue Expenditure,07-Dec-2017,AFTER ADOPTION,7383651,Revenue,1MF10,Adoption Payments,2250.00
Adult and Culture,Social Services-Care Support           ,Revenue Expenditure,27-Dec-2017,AGE UK NEWCASTLE,7398321,Revenue,1MG88,Age Friendly Unit,13847.96
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Dec-2017,AGE UK NEWCASTLE,7392074,Revenue,1MG50,Home Care-Spot Purchased OP,3348.70
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Dec-2017,AGE UK NEWCASTLE,7392074,Revenue,1MG51,Home Care-Personal OP,653.50
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,19-Dec-2017,AGE UK NEWCASTLE,7392074,Revenue,1MH50,Home Care PD,27330.00
HRA,HRA Property Maint         ,Capital Expenditure,29-Dec-2017,AGGREKO UK LTD,7387885,Capital,2HE01,Capital Citywide,6636.00
HRA,HRA Property Maint         ,Capital Expenditure,01-Dec-2017,AGGREKO UK LTD,7377092,Capital,2HE01,Capital Citywide,6636.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,18-Dec-2017,AIR TECHNIQUE,7379345,Revenue,1DF71,High Bridge Studios & Gallery,525.00
Environment & Regeneration,NS: Asset Man              ,Revenue Expenditure,18-Dec-2017,AIR TECHNIQUE,7379344,Revenue,1KKX1,Civic Centre Direct Costs,3950.00
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,22-Dec-2017,AKW MEDI-CARE LTD,7386191,Revenue,1KBM0,Public & Educ O/H,1012.96
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,22-Dec-2017,AKW MEDI-CARE LTD,7386192,Revenue,1KBM0,Public & Educ O/H,705.50
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,27-Dec-2017,AKW MEDI-CARE LTD,7386193,Revenue,1KR12,DDA,385.81
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,12-Dec-2017,AKW MEDI-CARE LTD,7379346,Revenue,1KR12,DDA,341.66
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,14-Dec-2017,AKW MEDI-CARE LTD,7379347,Revenue,1KR12,DDA,365.13
Environment & Regeneration,Allendale Rd                           ,Revenue Expenditure,07-Dec-2017,AKW MEDI-CARE LTD,7369474,Revenue,1KR12,DDA,596.54
Environment & Regeneration,E&R Parking Services       ,Revenue Expenditure,27-Dec-2017,ALAN CARR DESIGN & PRINT,7381386,Revenue,1V204,Car Parking Infrastructure,428.00
Environment & Regeneration,E&R-Highway&Traffic Management   ,Revenue Expenditure,29-Dec-2017,ALAN HILLARY EVENTS LTD,7386194,Revenue,1KE92,Christmas Lights,5614.00
Environment & Regeneration,EEC U/Design               ,Revenue Expenditure,13-Dec-2017,ALAN WILLIAMS ARCHAEOLOGY,7386628,Revenue,1V072,Historic Environment,1365.00
Environment & Regeneration,EEC U/Design               ,Revenue Expenditure,13-Dec-2017,ALAN WILLIAMS ARCHAEOLOGY,7386627,Revenue,1V072,Historic Environment,400.00
Environment & Regeneration,CW Security Services             ,Revenue Expenditure,22-Dec-2017,ALARM SUPPLIES SCOTLAND LTD,7397533,Revenue,1KJ42,Security Consultancy,2519.00
Children's Services,Raising Stnds              ,Revenue Expenditure,08-Dec-2017,ALASTAIR HANSON LTD,7384752,Revenue,1E558,SB Music Service,291.70
Adult and Culture,Social Services-Carefirst              ,Revenue Expenditure,21-Dec-2017,ALBANY HOUSE  (WHITLEY BAY),7396206,Revenue,1MM20,Residential Care MH,6984.18
