Newcastle City Council Invoices over £250 paid in July 2019,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
People,Children's Social Care,Revenue Expenditure,19/07/2019,AA GLOBAL LANGUAGES SERVICES LTD,7830491,revenue,1MD68,Legal Fees Care,510.00
People,Children's Social Care,Revenue Expenditure,15/07/2019,AA GLOBAL LANGUAGES SERVICES LTD,7824241,revenue,1MD68,Legal Fees Care,465.00
People,Education,Revenue Expenditure,15/07/2019,AA GLOBAL LANGUAGES SERVICES LTD,7824241,revenue,1E836,Connexions,280.00
Resources,Financial Services,Revenue Expenditure,19/07/2019,AA GLOBAL LANGUAGES SERVICES LTD,7830491,revenue,1CR01,Revs and Bens Supp&Svs,95.00
Resources,Financial Services,Revenue Expenditure,15/07/2019,AA GLOBAL LANGUAGES SERVICES LTD,7824241,revenue,1CR01,Revs and Bens Supp&Svs,140.00
Operations & Regulatory Services ,Operations,Revenue Expenditure,31/07/2019,AAA CHEMICALS LTD,7838519,revenue,3KES1,Fleetmaster Stores Account,1210.00
People,Education,Revenue Expenditure,18/07/2019,AAT ASSOCIATION  ACCOUNTANCY TECHNICIANS,7823483,revenue,1EA15,Newcastle City Learning Main,360.00
People,Adult Social Care,Revenue Expenditure,09/07/2019,ABBEYFIELD CASTLE FARM,7822273,revenue,1MG20,Residential Care OP,10015.36
People,Adult Social Care,Revenue Expenditure,09/07/2019,ABBEYFIELD THE GROVE,7822263,revenue,1MG20,Residential Care OP,7511.52
People,Adult Social Care,Revenue Expenditure,09/07/2019,ABBEYMOOR LIFEWAYS,7822315,revenue,1MH10,Nursing Care PD,3830.64
People,Adult Social Care,Revenue Expenditure,09/07/2019,ABBEYMOOR LIFEWAYS,7822315,revenue,1MM10,Nursing Care MH,9117.24
People,Adult Social Care,Revenue Expenditure,02/07/2019,ABSOLUTE QUALITY CARE,7815861,revenue,1MG50,Home Care-Spot Purchased OP,21289.80
People,Adult Social Care,Revenue Expenditure,02/07/2019,ABSOLUTE QUALITY CARE,7815861,revenue,1MH50,Home Care PD,6188.14
People,Adult Social Care,Revenue Expenditure,02/07/2019,ABSOLUTE QUALITY CARE,7815861,revenue,1MK51,Home Care LD,1319.99
People,Adult Social Care,Revenue Expenditure,02/07/2019,ABSOLUTE QUALITY CARE,7815861,revenue,1MM50,Home Care MH,389.13
People,Adult Social Care,Revenue Expenditure,02/07/2019,ABSOLUTE QUALITY CARE,7815823,revenue,1MK50,Supported Living LD,1982.72
People,Adult Social Care,Revenue Expenditure,30/07/2019,ABSOLUTE QUALITY CARE,7837445,revenue,1MG50,Home Care-Spot Purchased OP,21932.53
People,Adult Social Care,Revenue Expenditure,30/07/2019,ABSOLUTE QUALITY CARE,7837445,revenue,1MH50,Home Care PD,6199.59
People,Adult Social Care,Revenue Expenditure,30/07/2019,ABSOLUTE QUALITY CARE,7837445,revenue,1MK51,Home Care LD,1388.66
People,Adult Social Care,Revenue Expenditure,30/07/2019,ABSOLUTE QUALITY CARE,7837445,revenue,1MM50,Home Care MH,442.54
People,Adult Social Care,Revenue Expenditure,30/07/2019,ABSOLUTE QUALITY CARE,7837406,revenue,1MK50,Supported Living LD,1982.72
People,Adult Social Care,Revenue Expenditure,08/07/2019,ACCOUNTABILITY,7820486,revenue,1MH40,Direct Payments PD,2782.00
People,Children's Social Care,Revenue Expenditure,23/07/2019,ACORN CARE (NE) LIMITED,7831817,revenue,1MC22,IND Sector Foster Carer Costs,12036.38
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,23/07/2019,ACORN DAIRY,7824991,revenue,1KFX2,School Meals Overhead,12913.50
Operations & Reg Services,Operations,Revenue Expenditure,31/07/2019,ACP,7833182,revenue,1KESW,Fleet SLA Costs & Income,3595.60
Operations&Regulatory Services,Single Point of Leadership,Capital Expenditure,15/07/2019,ACP,7809268,Capital,2FT14,Property Services,267.48
Resources,Business Management (Res),Revenue Expenditure,31/07/2019,ACP,7833182,revenue,1KSCD,External Vehicle Tracking,1364.60
Resources,ICT,Revenue Expenditure,17/07/2019,ACS BUSINESS SUPPLIES LTD,7814647,revenue,1CX50,Technical Refresh,299.65
People,Children's Social Care,Revenue Expenditure,23/07/2019,ACTION FOR CHILDREN,7831830,revenue,1MC13,Post 18 Staying Put,1360.00
People,Children's Social Care,Revenue Expenditure,23/07/2019,ACTION FOR CHILDREN,7831830,revenue,1MC22,IND Sector Foster Carer Costs,14800.00
People,Inclusion Comm & Procurement,Revenue Expenditure,05/07/2019,ACTION FOR CHILDREN,7819205,revenue,1EEG3,CFH - Commission,312078.13
People,Inclusion Comm & Procurement,Revenue Expenditure,05/07/2019,ACTION FOUNDATION,7819208,revenue,1VH27,Temp Fund-Housing & Welfare,3928.47
People,Children's Social Care,Revenue Expenditure,23/07/2019,ACTIVE ARK,7831857,revenue,1MC02,Ind Sector Placements,37240.00
People,Children's Social Care,Revenue Expenditure,23/07/2019,ACTIVE ARK,7831858,revenue,1MC02,Ind Sector Placements,6650.00
People,Children's Social Care,Revenue Expenditure,23/07/2019,ACTIVE ARK,7831859,revenue,1MC02,Ind Sector Placements,27820.00
Assistant Chief Executive,Democratic Services,Revenue Expenditure,17/07/2019,ADARE LTD,7826313,revenue,1FL03,Police & Crime Comm Election,5294.17
Assistant Chief Executive,Democratic Services,Revenue Expenditure,24/07/2019,ADARE LTD,7826311,revenue,1FL01,Electoral Registration Unit,7131.80
Assistant Chief Executive,Democratic Services,Revenue Expenditure,08/07/2019,ADARE LTD,7818904,revenue,1FL03,Police & Crime Comm Election,57290.50
Assistant Chief Executive,Democratic Services,Revenue Expenditure,10/07/2019,ADARE LTD,7823523,revenue,1FK03,Municipal Elections,2067.04
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,08/07/2019,ADC ELECTRICAL CO LTD(F),7805068,revenue,1KR8L,Wide District Heating,641.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,08/07/2019,ADC ELECTRICAL CO LTD(F),7805069,revenue,1KR8L,Wide District Heating,562.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,08/07/2019,ADC ELECTRICAL CO LTD(F),7805071,revenue,1KR8L,Wide District Heating,380.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,08/07/2019,ADC ELECTRICAL CO LTD(F),7805070,revenue,1KR8L,Wide District Heating,693.00
People,People Management,Revenue Expenditure,25/07/2019,ADCS,7813145,revenue,1MA01,Director of People,780.00
HRA Expenditure,Special Services,Revenue Expenditure,22/07/2019,ADT FIRE & SECURITY,7831003,revenue,1HP01,Comm. Centres - Citywide,833.65
Operations & Reg Services,Community Hubs,Revenue Expenditure,01/07/2019,ADT FIRE & SECURITY,7814514,revenue,1CC52,Denton CSC,1087.68
Operations & Reg Services,Community Hubs,Revenue Expenditure,01/07/2019,ADT FIRE & SECURITY,7814515,revenue,1CC52,Denton CSC,1162.65
Operations & Reg Services,Community Hubs,Revenue Expenditure,01/07/2019,ADT FIRE & SECURITY,7814513,revenue,1KL61,Parks R&M,443.13
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,02/07/2019,ADT FIRE & SECURITY,7808808,revenue,1KJ94,Security Services Delegated,1196.26
People,Education,Revenue Expenditure,01/07/2019,ADT FIRE & SECURITY,7814512,revenue,1EA04,Heaton ASB,1486.74
People,Education Schools,Revenue Expenditure,10/07/2019,ADT FIRE & SECURITY,7823581,revenue,1E877,Walbottle Leisure,330.93
People,Inclusion Comm & Procurement,Revenue Expenditure,01/07/2019,ADT FIRE & SECURITY,7814718,revenue,1VH22,Temporary Accommodation Prem,705.20
People,Inclusion Comm & Procurement,Revenue Expenditure,16/07/2019,ADT FIRE & SECURITY,7826740,revenue,1VH22,Temporary Accommodation Prem,285.00
Place,Commercial Dev & Property,Revenue Expenditure,01/07/2019,ADT FIRE & SECURITY,7814510,revenue,1DR03,Grainger Market,1327.61
Place,Commercial Dev & Property,Revenue Expenditure,01/07/2019,ADT FIRE & SECURITY,7814717,revenue,1KKX1,Civic Centre Direct Costs,1149.15
Resources,Financial Services,Revenue Expenditure,11/07/2019,ADVANCED BUSINESS SOFTWARE & SOLUTIONS L,7823567,revenue,1FF51,Finance,121429.06
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,04/07/2019,ADVANCED CLEANING & MAINTENANCE LTD,7817412,revenue,1KR59,Ad Hoc Extnl Contract Mgt Exp,583.24
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,04/07/2019,ADVANCED CLEANING & MAINTENANCE LTD,7817411,revenue,1KR59,Ad Hoc Extnl Contract Mgt Exp,467.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,04/07/2019,ADVANCED CLEANING & MAINTENANCE LTD,7817410,revenue,1KR59,Ad Hoc Extnl Contract Mgt Exp,1420.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,04/07/2019,ADVANCED CLEANING & MAINTENANCE LTD,7817408,revenue,1KR59,Ad Hoc Extnl Contract Mgt Exp,1006.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,04/07/2019,ADVANCED CLEANING & MAINTENANCE LTD,7817409,revenue,1KR59,Ad Hoc Extnl Contract Mgt Exp,616.56
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,10/07/2019,ADVANCED CLEANING & MAINTENANCE LTD,7823243,revenue,1KR59,Ad Hoc Extnl Contract Mgt Exp,780.84
Resources,ICT,Revenue Expenditure,03/07/2019,ADVANCED POWER TECHNOLOGY,7807620,revenue,1CX50,Technical Refresh,7484.00
Resources,ICT,Revenue Expenditure,05/07/2019,ADVANCED POWER TECHNOLOGY,7803776,revenue,1CX50,Technical Refresh,492.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,26/07/2019,ADVANCED WATER TECHNOLOGIES,7828469,revenue,1KR05,District Heating,1100.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,26/07/2019,ADVANCED WATER TECHNOLOGIES,7828469,revenue,1KR8L,Wide District Heating,265.00
Operations & Reg Services,Operations,Revenue Expenditure,31/07/2019,AEBI SCHMIDT UK LTD,7823120,revenue,1KESA,Maintenance Workshops,511.19
Operations & Reg Services,Operations,Revenue Expenditure,23/07/2019,AEBI SCHMIDT UK LTD,7816179,revenue,1KESA,Maintenance Workshops,924.40
Operations & Reg Services,Operations,Revenue Expenditure,23/07/2019,AEBI SCHMIDT UK LTD,7816178,revenue,1KESB,Non - SLA/Repair Workshop,862.70
Operations & Reg Services,Operations,Revenue Expenditure,16/07/2019,AEBI SCHMIDT UK LTD,7816176,revenue,1KESA,Maintenance Workshops,275.19
Operations & Reg Services,Operations,Revenue Expenditure,08/07/2019,AEBI SCHMIDT UK LTD,7804877,revenue,1KESA,Maintenance Workshops,1025.13
Operations & Reg Services,Operations,Revenue Expenditure,29/07/2019,AEBI SCHMIDT UK LTD,7828798,revenue,1KESA,Maintenance Workshops,615.37
Operations & Reg Services,Operations,Revenue Expenditure,25/07/2019,AEBI SCHMIDT UK LTD,7818256,revenue,1KESA,Maintenance Workshops,516.74
Operations & Regulatory Services ,Operations,Revenue Expenditure,24/07/2019,AEBI SCHMIDT UK LTD,7816180,revenue,3KES1,Fleetmaster Stores Account,643.86
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/07/2019,AEBI SCHMIDT UK LTD,7816177,revenue,3KES1,Fleetmaster Stores Account,535.08
Operations & Regulatory Services ,Operations,Revenue Expenditure,16/07/2019,AEBI SCHMIDT UK LTD,7812225,revenue,3KES1,Fleetmaster Stores Account,383.76
Operations & Regulatory Services ,Operations,Revenue Expenditure,08/07/2019,AEBI SCHMIDT UK LTD,7804876,revenue,3KES1,Fleetmaster Stores Account,876.26
People,Children's Social Care,Revenue Expenditure,03/07/2019,AIM PROJECT,7798970,revenue,1EM10,Youth offending Team,560.00
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,31/07/2019,AKW MEDI-CARE LTD,7825385,revenue,1KR12,DDA,397.39
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,18/07/2019,AKW MEDI-CARE LTD,7814621,revenue,1KR12,DDA,266.51
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,18/07/2019,AKW MEDI-CARE LTD,7814622,revenue,1KR12,DDA,386.15
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,12/07/2019,AKW MEDI-CARE LTD,7825365,revenue,1KR12,DDA,346.28
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,12/07/2019,AKW MEDI-CARE LTD,7825375,revenue,1KR12,DDA,346.28
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,12/07/2019,AKW MEDI-CARE LTD,7825369,revenue,1KR12,DDA,529.85
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,12/07/2019,AKW MEDI-CARE LTD,7825380,revenue,1KR12,DDA,351.91
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,12/07/2019,AKW MEDI-CARE LTD,7825373,revenue,1KR12,DDA,376.09
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,15/07/2019,AKW MEDI-CARE LTD,7825382,revenue,1KVWC,Minor Works Contracts,445.92
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,29/07/2019,AKW MEDI-CARE LTD,7825384,revenue,1KR12,DDA,266.51
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,25/07/2019,AKW MEDI-CARE LTD,7825356,revenue,1KR12,DDA,415.79
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,25/07/2019,AKW MEDI-CARE LTD,7825359,revenue,1KR12,DDA,397.39
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,25/07/2019,AKW MEDI-CARE LTD,7825361,revenue,1KR12,DDA,397.39
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,25/07/2019,AKW MEDI-CARE LTD,7825363,revenue,1KR12,DDA,397.39
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,25/07/2019,AKW MEDI-CARE LTD,7825354,revenue,1KR12,DDA,351.91
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,25/07/2019,AKW MEDI-CARE LTD,7825355,revenue,1KR12,DDA,376.09
Operations & Reg Services,Parking,Revenue Expenditure,19/07/2019,ALAN CARR DESIGN & PRINT,7814698,revenue,1V204,Car Parking Infrastructure,2823.00
People,Education Schools,Revenue Expenditure,01/07/2019,ALAN PEAT LTD,7808334,revenue,1E895,Gosforth Trust,5761.24
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2019,ALARM SUPPLIES SCOTLAND LTD,7804353,revenue,1KJ42,Security Consultancy,609.75
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,05/07/2019,ALARM SUPPLIES SCOTLAND LTD,7804356,revenue,1KJ42,Security Consultancy,550.00
People,Adult Social Care,Revenue Expenditure,09/07/2019,ALBANY HOUSE  (WHITLEY BAY),7822274,revenue,1MM20,Residential Care MH,6507.06
Resources,Financial Services,Revenue Expenditure,31/07/2019,ALBANY OFFICE FURNITURE SOLUTIONS,7832192,revenue,1CS14,Revs & Bens Small Grants,1973.00
Resources,Legal Services,Revenue Expenditure,24/07/2019,ALERE FORENSICS LTD,7831748,revenue,1FA51,Coroner,965.00
Resources,Legal Services,Revenue Expenditure,12/07/2019,ALERE FORENSICS LTD,7814631,revenue,1FA51,Coroner,430.00
Resources,Legal Services,Revenue Expenditure,23/07/2019,ALERE FORENSICS LTD,7831738,revenue,1FA51,Coroner,470.00
Resources,Legal Services,Revenue Expenditure,25/07/2019,ALERE FORENSICS LTD,7826319,revenue,1FA51,Coroner,865.00
People,Children's Social Care,Revenue Expenditure,01/07/2019,ALERE TOXICOLOGY,7814639,revenue,1MD68,Legal Fees Care,581.00
People,Adult Social Care,Revenue Expenditure,23/07/2019,ALEXANDRA HOUSE,7831905,revenue,1MG20,Residential Care OP,4152.00
People,Adult Social Care,Revenue Income,23/07/2019,ALEXANDRA HOUSE,7831905,revenue,1MG20,Residential Care OP,-1138.80
People,Adult Social Care,Revenue Expenditure,02/07/2019,ALLAN COURT RESIDENTIAL HOME,7816023,revenue,1MH20,Residential Care PD,720.00
People,Adult Social Care,Revenue Expenditure,02/07/2019,ALLAN COURT RESIDENTIAL HOME,7816025,revenue,1MK50,Supported Living LD,360.00
People,Adult Social Care,Revenue Expenditure,02/07/2019,ALLAN COURT RESIDENTIAL HOME,7816024,revenue,1MM20,Residential Care MH,1260.00
People,Adult Social Care,Revenue Expenditure,02/07/2019,ALLAN COURT RESIDENTIAL HOME,7816026,revenue,1MM20,Residential Care MH,720.00
People,Adult Social Care,Revenue Expenditure,30/07/2019,ALLAN COURT RESIDENTIAL HOME,7837572,revenue,1MH20,Residential Care PD,720.00
People,Adult Social Care,Revenue Expenditure,30/07/2019,ALLAN COURT RESIDENTIAL HOME,7837574,revenue,1MK50,Supported Living LD,360.00
People,Adult Social Care,Revenue Expenditure,30/07/2019,ALLAN COURT RESIDENTIAL HOME,7837573,revenue,1MM20,Residential Care MH,1260.00
People,Adult Social Care,Revenue Expenditure,30/07/2019,ALLAN COURT RESIDENTIAL HOME,7837575,revenue,1MM20,Residential Care MH,720.00
People,Adult Social Care,Revenue Expenditure,16/07/2019,ALLAN COURT RESIDENTIAL HOME,7826677,revenue,1MG10,Nursing Care OP,662.24
People,Adult Social Care,Revenue Expenditure,09/07/2019,ALLAN COURT RESIDENTIAL HOME,7822328,revenue,1MG10,Nursing Care OP,59727.87
People,Adult Social Care,Revenue Expenditure,09/07/2019,ALLAN COURT RESIDENTIAL HOME,7822328,revenue,1MG20,Residential Care OP,52969.73
People,Adult Social Care,Revenue Expenditure,09/07/2019,ALLAN COURT RESIDENTIAL HOME,7822328,revenue,1MH10,Nursing Care PD,6332.16
People,Adult Social Care,Revenue Expenditure,09/07/2019,ALLAN COURT RESIDENTIAL HOME,7822328,revenue,1MH20,Residential Care PD,1967.30
People,Adult Social Care,Revenue Expenditure,09/07/2019,ALLAN COURT RESIDENTIAL HOME,7822328,revenue,1MM10,Nursing Care MH,1008.76
People,Adult Social Care,Revenue Expenditure,09/07/2019,ALLAN COURT RESIDENTIAL HOME,7822328,revenue,1MM20,Residential Care MH,29174.95
People,Adult Social Care,Revenue Expenditure,09/07/2019,ALLAN COURT RESIDENTIAL HOME,7822329,revenue,1MG20,Residential Care OP,2235.57
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,19/07/2019,ALLIANCE DISPOSABLES LTD,7795097,revenue,1KFS1,Walker Technology College,502.36
Operations & Reg Services,Operations,Revenue Expenditure,31/07/2019,ALPHA RECOVERY LTD,7820028,revenue,1KESA,Maintenance Workshops,680.00
Operations & Reg Services,Operations,Revenue Expenditure,31/07/2019,ALPHA RECOVERY LTD,7820028,revenue,1KESB,Non - SLA/Repair Workshop,50.00
People,Inclusion Comm & Procurement,Revenue Expenditure,05/07/2019,ANCHOR HANOVER GROUP,7819159,revenue,1MX51,VP Housing Support Subsidy,2216.50
Corporate Budgets,Corporate Budgets,Revenue Expenditure,17/07/2019,ANDERSON & GARLAND LTD,7829803,revenue,1RB48,Other Corporate Items,2500.00
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,23/07/2019,ANDTECH SYSTEMS,7832210,revenue,1KJ42,Security Consultancy,450.00
Operations & Reg Services,Community Hubs,Revenue Expenditure,29/07/2019,ANGEL SPRINGS,7836313,revenue,1EJ20,City Library Premises,917.28
Resources,ICT,Revenue Expenditure,23/07/2019,ANTALIS MCNAUGHTON LTD,7832126,revenue,1CP17,Digital Printing,852.80
People,Adult Social Care,Revenue Expenditure,23/07/2019,APPLEBY CARE HOME,7831912,revenue,1MG10,Nursing Care OP,1921.46
People,Adult Social Care,Revenue Expenditure,02/07/2019,ARCADEA,7815950,revenue,1MH50,Home Care PD,240.00
People,Adult Social Care,Revenue Expenditure,02/07/2019,ARCADEA,7815950,revenue,1MH60,Day Care PD,1158.00
People,Adult Social Care,Revenue Expenditure,02/07/2019,ARCADEA,7815949,revenue,1MK51,Home Care LD,180.00
People,Adult Social Care,Revenue Expenditure,02/07/2019,ARCADEA,7815949,revenue,1MK60,Ind Day Care LD,576.00
People,Adult Social Care,Revenue Expenditure,02/07/2019,ARCADEA,7815952,revenue,1MK51,Home Care LD,256.00
People,Adult Social Care,Revenue Expenditure,02/07/2019,ARCADEA,7815954,revenue,1MK51,Home Care LD,80.00
People,Adult Social Care,Revenue Expenditure,02/07/2019,ARCADEA,7815954,revenue,1MK60,Ind Day Care LD,190.00
People,Adult Social Care,Revenue Expenditure,02/07/2019,ARCADEA,7815955,revenue,1MK55,Home Care Family/Carer LD,336.00
People,Adult Social Care,Revenue Expenditure,02/07/2019,ARCADEA,7815951,revenue,1MK60,Ind Day Care LD,576.00
People,Adult Social Care,Revenue Expenditure,02/07/2019,ARCADEA,7815956,revenue,1MK60,Ind Day Care LD,380.00
People,Adult Social Care,Revenue Expenditure,10/07/2019,ARCADEA,7822953,revenue,1MK51,Home Care LD,112.00
People,Adult Social Care,Revenue Expenditure,10/07/2019,ARCADEA,7822953,revenue,1MK60,Ind Day Care LD,384.00
Operations & Reg Services,Local services,Revenue Expenditure,15/07/2019,ARCO LTD,7814708,revenue,1KEG4,Blue Bin Recycling Scheme,103.10
Operations & Reg Services,Local services,Revenue Expenditure,30/07/2019,ARCO LTD,7834227,revenue,1KE69,City Centre Cleansing,309.27
Operations & Reg Services,Single Point of Leadership,Revenue Expenditure,15/07/2019,ARCO LTD,7814708,revenue,1KB41,Citybuild Env Storemen,97.75
Place,Transport,Revenue Expenditure,15/07/2019,ARCO LTD,7814708,revenue,1KEMC,Highways,117.24
Place,Transport,Revenue Expenditure,03/07/2019,ARCO LTD,7814711,revenue,1KELA,Traffic Sig General O/H,560.00
Place,Transport,Revenue Expenditure,03/07/2019,ARCO LTD,7814711,revenue,1KEMC,Highways,560.00
Place,Transport,Revenue Expenditure,11/07/2019,ARMCON LTD,7823435,revenue,1KEMC,Highways,7483.84
People,Children's Social Care,Revenue Expenditure,23/07/2019,ARNFIELD CARE LTD,7831880,revenue,1MC02,Ind Sector Placements,17411.52
Operations & Reg Services,Operations,Revenue Expenditure,31/07/2019,ARNOLD CLARK,7822357,revenue,1KESY,Fleet Services Hire office,298.06
Operations & Reg Services,Operations,Revenue Expenditure,02/07/2019,ARNOLD CLARK,7798020,revenue,1KESY,Fleet Services Hire office,311.92
Operations & Reg Services,Operations,Revenue Expenditure,17/07/2019,ARNOLD CLARK,7811475,revenue,1KESY,Fleet Services Hire office,298.06
Operations & Reg Services,Operations,Revenue Expenditure,18/07/2019,ARNOLD CLARK,7811476,revenue,1KESY,Fleet Services Hire office,289.64
Operations & Reg Services,Operations,Revenue Expenditure,03/07/2019,ARNOLD CLARK,7802206,revenue,1KESY,Fleet Services Hire office,298.06
Operations & Regulatory Services ,Operations,Revenue Expenditure,16/07/2019,ARNOLD CLARK,7812210,revenue,3KES1,Fleetmaster Stores Account,304.00
Operations & Reg Services,Parking,Revenue Expenditure,17/07/2019,ARRIVA NORTH EAST,7821944,revenue,1V301,Travel office Travel Passes,1020.00
People,Adult Social Care,Revenue Expenditure,02/07/2019,ARTEMIS DOMICILIARY CARE,7815893,revenue,1MG50,Home Care-Spot Purchased OP,17109.90
People,Adult Social Care,Revenue Expenditure,30/07/2019,ARTEMIS DOMICILIARY CARE,7837476,revenue,1MG50,Home Care-Spot Purchased OP,20633.93
Resources,Financial Services,Revenue Expenditure,26/07/2019,ASCENTI HEALTH LTD,7824301,revenue,1V123,Blue Badge Applications,390.00
Resources,Financial Services,Revenue Expenditure,11/07/2019,ASCENTI HEALTH LTD,7824267,revenue,1V123,Blue Badge Applications,510.00
People,Adult Social Care,Revenue Expenditure,09/07/2019,ASHFIELD COURT,7822275,revenue,1MG20,Residential Care OP,3795.56
People,Adult Social Care,Revenue Income,09/07/2019,ASHFIELD COURT,7822275,revenue,1MG20,Residential Care OP,-1382.00
People,Adult Social Care,Revenue Expenditure,09/07/2019,ASHTON COURT CARE HOME,7822319,revenue,1MG10,Nursing Care OP,31550.99
People,Adult Social Care,Revenue Expenditure,09/07/2019,ASHTON COURT CARE HOME,7822319,revenue,1MG20,Residential Care OP,52168.85
People,Adult Social Care,Revenue Expenditure,09/07/2019,ASHTON COURT CARE HOME,7822319,revenue,1MH20,Residential Care PD,2278.16
People,Adult Social Care,Revenue Expenditure,09/07/2019,ASHTON COURT CARE HOME,7822319,revenue,1MK10,Nursing Care LD,3166.08
Operations & Reg Services,Community Hubs,Revenue Expenditure,31/07/2019,ASKEWS LIBRARY SERVICES LTD,7826683,revenue,1EJ13,Stock Services,441.11
Operations & Reg Services,Community Hubs,Revenue Expenditure,17/07/2019,ASKEWS LIBRARY SERVICES LTD,7826678,revenue,1EJ13,Stock Services,631.46
Operations & Reg Services,Community Hubs,Revenue Expenditure,24/07/2019,ASKEWS LIBRARY SERVICES LTD,7826668,revenue,1EJ13,Stock Services,566.81
Operations & Reg Services,Community Hubs,Revenue Expenditure,24/07/2019,ASKEWS LIBRARY SERVICES LTD,7826682,revenue,1EJ13,Stock Services,286.18
Operations & Reg Services,Community Hubs,Revenue Expenditure,24/07/2019,ASKEWS LIBRARY SERVICES LTD,7833156,revenue,1EJ13,Stock Services,419.27
Operations & Reg Services,Community Hubs,Revenue Expenditure,24/07/2019,ASKEWS LIBRARY SERVICES LTD,7833159,revenue,1EJ13,Stock Services,338.95
