Newcastle City Council Invoices over £250 paid in June 2020,,,,,,,,,
,,,,,,,,,
Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/06/2020,ABBEYFIELD THE GROVE,8063296,revenue,1MR03,COVID19 Premium Payments,667.72
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ABBEYFIELD THE GROVE,8073645,revenue,1MG20,Residential Care OP,25069.11
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/06/2020,ABBEYMOOR,8063293,revenue,1MR03,COVID19 Premium Payments,295.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ABBEYMOOR,8073654,revenue,1MH10,Nursing Care PD,5901.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/06/2020,ABBEYMOOR LIFEWAYS,8063291,revenue,1MR03,COVID19 Premium Payments,480.48
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ABBEYMOOR LIFEWAYS,8073690,revenue,1MH10,Nursing Care PD,5901.64
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ABBEYMOOR LIFEWAYS,8073690,revenue,1MM10,Nursing Care MH,4443.68
Operations & Reg Services,Environment&Public Protection,Revenue Expenditure,12/06/2020,ABC FOOD LAW LTD,8064507,revenue,1D500,Food Safety & Training,585
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,04/06/2020,ABSOLUTE QUALITY CARE,8059061,revenue,1MR03,COVID19 Premium Payments,1753.09
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,03/06/2020,ABSOLUTE QUALITY CARE,8058189,revenue,1MR03,COVID19 Premium Payments,1940.5
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/06/2020,ABSOLUTE QUALITY CARE,8066595,revenue,1MG50,Home Care-Spot Purchased OP,26873.79
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/06/2020,ABSOLUTE QUALITY CARE,8066595,revenue,1MH50,Home Care PD,6888.56
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/06/2020,ABSOLUTE QUALITY CARE,8066595,revenue,1MK51,Home Care LD,1552.32
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/06/2020,ABSOLUTE QUALITY CARE,8066559,revenue,1MK50,Supported Living LD,9763.96
ASC & Integrated Services,Adult Social Care,Revenue Income,16/06/2020,ABSOLUTE QUALITY CARE,8066559,revenue,1MK50,Supported Living LD,-238.60
Resources,Financial Services,Revenue Expenditure,26/06/2020,ACCESS INDEPENDENT,8074218,revenue,1CR01,Revs and Bens Supp&Svs,1206.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ACCOUNTABILITY,8061999,revenue,1MH40,Direct Payments PD,2782
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,24/06/2020,ACORN DAIRY,8074302,revenue,1KFX2,School Meals Overhead,12642.75
Operations & Reg Services,Operations,Revenue Expenditure,11/06/2020,ACP,8059617,revenue,1KENB,Fleet Workshops OH,860.3
Operations & Reg Services,Operations,Revenue Expenditure,09/06/2020,ACP,8058758,revenue,1KESW,Fleet Internal & External Hire,3656.25
Operations & Reg Services,Parking,Revenue Expenditure,04/06/2020,ACP,8058760,revenue,1V300,Green Travel office,2000.00
Resources,Business Management,Revenue Expenditure,09/06/2020,ACP,8058758,revenue,1KSCD,External Vehicle Tracking,1394.65
Resources,Financial Services,Revenue Expenditure,05/06/2020,ACS LTD,8050720,revenue,1CS00,Revs and Bens Staffing,1112.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,22/06/2020,ACTION FOR CHILDREN,8072383,revenue,1MC13,Post 18 Staying Put,1360
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,22/06/2020,ACTION FOR CHILDREN,8072383,revenue,1MC22,IND Sector Foster Carer Costs,6200
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,04/06/2020,ACTION ON HEARING LOSS,8058837,revenue,1MH50,Home Care PD,696.96
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,04/06/2020,ACTION ON HEARING LOSS,8058838,revenue,1MH50,Home Care PD,774.40
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,22/06/2020,ACTIVE ARK,8072398,revenue,1MC02,Ind Sector Placements,18620
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,22/06/2020,ACTIVE ARK,8072399,revenue,1MC02,Ind Sector Placements,18620
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,22/06/2020,ACTIVE ARK,8072400,revenue,1MC02,Ind Sector Placements,27820
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,19/06/2020,ADCS,8071999,revenue,1MB14,Social Care Strategic Mngment,2633
Place,Commercial Dev & Property,Revenue Expenditure,24/06/2020,ADL BUILDERS NE LTD,8071966,revenue,1DZW4,Bells Close Ind. Est.,529.84
Place,Commercial Dev & Property,Revenue Expenditure,29/06/2020,ADT FIRE & SECURITY,8076161,revenue,1DR03,Grainger Market,309.99
Place,Commercial Dev & Property,Revenue Expenditure,05/06/2020,ADT FIRE & SECURITY,8059933,revenue,1DQ9Y,John Marley Centre,649.30
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,25/06/2020,ADVANCED CLEANING & MAINTENANCE LTD,8074674,revenue,1MH50,Home Care PD,389.52
Resources,ICT,Capital Expenditure,16/06/2020,ADVANCED POWER TECHNOLOGY,8060309,Capital,2CITC,IT Services,998.00
Resources,ICT,Revenue Expenditure,26/06/2020,ADVANCED POWER TECHNOLOGY,8071953,revenue,1CX50,Technical Refresh,14651.00
Resources,ICT,Revenue Expenditure,16/06/2020,ADVANCED POWER TECHNOLOGY,8060311,revenue,1CX50,Technical Refresh,571.00
Operations & Regulatory Services ,Operations,Revenue Expenditure,19/06/2020,AEBI SCHMIDT UK LTD,8070081,revenue,3KES1,Fleetmaster Stores Account,2447.99
Place,Transport,Revenue Expenditure,17/06/2020,AGD SYSTEMS LTD,8062207,revenue,1KELH,Traffic Sig Newcastle Maintce,6050.00
Place,Transport,Revenue Expenditure,08/06/2020,AGD SYSTEMS LTD,8060657,revenue,1KELH,Traffic Sig Newcastle Maintce,6000.00
Operations & Reg Services,Local Services,Revenue Expenditure,16/06/2020,AGROVISTA UK LTD,8064465,revenue,1KEFA,Grounds Maintenance,2190.4
Operations & Reg Services,Parking,Revenue Expenditure,17/06/2020,ALAN CARR DESIGN & PRINT,8063228,revenue,1V208,Car Parks Maintenance Only,386.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ALBANY HOUSE  (WHITLEY BAY),8073655,revenue,1MM20,Residential Care MH,3923.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ALBANYOFFICE FURNITURESOLUTIONS,8065757,revenue,1MG01,Care Management OP,313
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ALEXANDRA HOUSE,8061596,revenue,1MG20,Residential Care OP,4152
ASC & Integrated Services,Adult Social Care,Revenue Income,09/06/2020,ALEXANDRA HOUSE,8061596,revenue,1MG20,Residential Care OP,-1190.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,03/06/2020,ALLAN COURT RESIDENTIAL HOME,8058106,revenue,1MR03,COVID19 Premium Payments,28399
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/06/2020,ALLAN COURT RESIDENTIAL HOME,8063298,revenue,1MR03,COVID19 Premium Payments,5772.89
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ALLAN COURT RESIDENTIAL HOME,8073708,revenue,1MG10,Nursing Care OP,15086.23
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ALLAN COURT RESIDENTIAL HOME,8073708,revenue,1MG20,Residential Care OP,58635.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ALLAN COURT RESIDENTIAL HOME,8073708,revenue,1MH10,Nursing Care PD,5706.74
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ALLAN COURT RESIDENTIAL HOME,8073708,revenue,1MK10,Nursing Care LD,11916.07
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ALLAN COURT RESIDENTIAL HOME,8073708,revenue,1MM10,Nursing Care MH,6077.44
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ALLAN COURT RESIDENTIAL HOME,8073708,revenue,1MM20,Residential Care MH,13030.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,02/06/2020,ALLAN COURT RESIDENTIAL HOME,8057137,revenue,1MG10,Nursing Care OP,388.08
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,02/06/2020,ALLAN COURT RESIDENTIAL HOME,8057136,revenue,1MH20,Residential Care PD,776.16
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,02/06/2020,ALLAN COURT RESIDENTIAL HOME,8057134,revenue,1MM20,Residential Care MH,646.8
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,02/06/2020,ALLAN COURT RESIDENTIAL HOME,8057135,revenue,1MM20,Residential Care MH,1358.28
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,02/06/2020,ALLAN COURT RESIDENTIAL HOME,8057138,revenue,1MM20,Residential Care MH,776.16
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,11/06/2020,ALLIANCE DISPOSABLES LTD,8058232,revenue,1KFWC,Welford Day Centre,282.77
Operations & Reg Services,Facilities Serv and Civic Mgmt,Revenue Expenditure,26/06/2020,ALLIANCE DISPOSABLES LTD,8063503,revenue,1KFWC,Welford Day Centre,261.39
Resources,Financial Services,Revenue Expenditure,25/06/2020,ALLIED PUBLICITY SERVICES(MANCHESTER)LTD,8070480,revenue,1CR01,Revs and Bens Supp&Svs,513.49
Operations & Regulatory Services ,Operations,Revenue Expenditure,05/06/2020,ALPHA RECOVERY LTD,8043711,revenue,3KES1,Fleetmaster Stores Account,316.00
ASC & Integrated Services,Inclusion and Commissioning,Revenue Expenditure,03/06/2020,ALTIOR HOLDINGS,8058166,revenue,1FRAT,Housing Advice,16402.55
Operations & Reg Services,Operations,Revenue Expenditure,15/06/2020,AMARI PLASTICS PLC,8058243,revenue,1KENB,Fleet Workshops OH,523.2
Operations & Regulatory Services ,Operations,Revenue Expenditure,24/06/2020,AMARI PLASTICS PLC,8055828,revenue,3KES1,Fleetmaster Stores Account,1280.00
Resources,ICT,Revenue Expenditure,05/06/2020,ANTALIS MCNAUGHTON LTD,8057198,revenue,1CP17,Digital Printing,2431.80
Resources,ICT,Revenue Expenditure,02/06/2020,ANTALIS MCNAUGHTON LTD,8057425,revenue,1CP17,Digital Printing,307.50
Resources,ICT,Revenue Expenditure,02/06/2020,ANTALIS MCNAUGHTON LTD,8057417,revenue,1CP17,Digital Printing,700.00
Operations & Reg Services,Building Commercial Enterprise,Revenue Expenditure,26/06/2020,APOK BUILDING SERVICES LTD,8065727,revenue,1KVWC,Minor Works Contracts,720
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,17/06/2020,APOLLOMAX LTD,8063229,revenue,1MG27,General Resource Centres,3876
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,APPLEBY CARE HOME,8061606,revenue,1MG10,Nursing Care OP,988.1
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,APPLEBY CARE HOME,8061607,revenue,1MG10,Nursing Care OP,3041.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,APPLETON MANOR CARE HOME,8061732,revenue,1MG20,Residential Care OP,2332
ASC & Integrated Services,Adult Social Care,Revenue Income,09/06/2020,APPLETON MANOR CARE HOME,8061732,revenue,1MG20,Residential Care OP,-949.92
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,22/06/2020,APPLIED CARE AND DEVELOPMENT LTD,8072358,revenue,1MC02,Ind Sector Placements,21035.71
"Children, Education and Skills",Early Help and Family Support,Revenue Expenditure,26/06/2020,AQUAID NORTH,8070908,revenue,1EEG1,Community Family Hub - West,516.80
Operations & Reg Services,Parking,Revenue Expenditure,10/06/2020,AQUASEAL RUBBER LTD,8051264,revenue,1V204,Car Parking Infrastructure,993.30
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/06/2020,ARCADEA,8071697,revenue,1MH60,Day Care PD,1158
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/06/2020,ARCADEA,8071708,revenue,1MK55,Home Care Family/Carer LD,366.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/06/2020,ARCADEA,8071698,revenue,1MK60,Ind Day Care LD,992
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/06/2020,ARCADEA,8071699,revenue,1MK60,Ind Day Care LD,794.24
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/06/2020,ARCADEA,8071700,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/06/2020,ARCADEA,8071701,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/06/2020,ARCADEA,8071702,revenue,1MK60,Ind Day Care LD,440.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/06/2020,ARCADEA,8071703,revenue,1MK60,Ind Day Care LD,595.68
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/06/2020,ARCADEA,8071704,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/06/2020,ARCADEA,8071705,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/06/2020,ARCADEA,8071706,revenue,1MK60,Ind Day Care LD,397.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,19/06/2020,ARCADEA,8071709,revenue,1MK60,Ind Day Care LD,260.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,22/06/2020,ARCADEA,8072771,revenue,1MK60,Ind Day Care LD,595.68
Place,Major Projects,Capital Expenditure,24/06/2020,ARCADIS LLP,8074176,Capital,2FT14,Property Services,2900.00
"Children, Education and Skills",Children's Social Care,Revenue Expenditure,22/06/2020,ARNFIELD CARE LTD,8072415,revenue,1MC02,Ind Sector Placements,17411.52
Operations & Reg Services,Operations,Revenue Expenditure,04/06/2020,ARNOLD CLARK,8042660,revenue,1KESY,Spot Hires,307.02
Operations & Reg Services,Operations,Revenue Expenditure,30/06/2020,ARNOLD CLARK,8059698,revenue,1KESY,Spot Hires,307.02
Operations & Reg Services,Operations,Revenue Expenditure,16/06/2020,ARNOLD CLARK,8048864,revenue,1KESY,Spot Hires,307.02
Place,Major Projects,Capital Expenditure,19/06/2020,ARTEMIDE GB LTD,8071970,Capital,2CAPI,Capital Investment,1722.84
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,17/06/2020,ARTEMIS DOMICILIARY CARE,8070398,revenue,1MR03,COVID19 Premium Payments,1180.57
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,03/06/2020,ARTEMIS DOMICILIARY CARE,8058312,revenue,1MR03,COVID19 Premium Payments,1244.71
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/06/2020,ARTEMIS DOMICILIARY CARE,8066636,revenue,1MG50,Home Care-Spot Purchased OP,22983.95
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/06/2020,ARTEMIS DOMICILIARY CARE,8066636,revenue,1MH50,Home Care PD,225.5
"Children, Education and Skills",Education Schools,Revenue Expenditure,03/06/2020,ASCENT ACADEMIES TRUST,8058216,revenue,1E20A,SB Independent Schools,2562.02
"Children, Education and Skills",Education Schools,Revenue Expenditure,03/06/2020,ASCENT ACADEMIES TRUST,8058213,revenue,1E20A,SB Independent Schools,1947.13
"Children, Education and Skills",Education Schools,Revenue Expenditure,03/06/2020,ASHBROOKE SCHOOL,8058365,revenue,1E20A,SB Independent Schools,11541.01
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ASHFIELD COURT,8073656,revenue,1MG20,Residential Care OP,4780.08
ASC & Integrated Services,Adult Social Care,Revenue Income,23/06/2020,ASHFIELD COURT,8073656,revenue,1MG20,Residential Care OP,-1432.48
"Children, Education and Skills",Education,Revenue Expenditure,29/06/2020,ASHMOLE MINICOACHES,8077231,revenue,1E212,Transport Special,1355
"Children, Education and Skills",Education,Revenue Expenditure,23/06/2020,ASHMOLE MINICOACHES,8066526,revenue,1E212,Transport Special,1355
"Children, Education and Skills",Education,Revenue Expenditure,23/06/2020,ASHMOLE MINICOACHES,8073752,revenue,1E212,Transport Special,1355
"Children, Education and Skills",Education,Revenue Expenditure,16/06/2020,ASHMOLE MINICOACHES,8063215,revenue,1E212,Transport Special,1355
Place,Transport,Revenue Expenditure,26/06/2020,ASHTEAD PLANT HIRE CO LTD,8071820,revenue,1KEMC,Highways,625.88
Place,Transport,Revenue Expenditure,19/06/2020,ASHTEAD PLANT HIRE CO LTD,8071817,revenue,1KEMC,Highways,854.24
Place,Transport,Revenue Expenditure,19/06/2020,ASHTEAD PLANT HIRE CO LTD,8071818,revenue,1KEMC,Highways,655.69
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,03/06/2020,ASHTON COURT CARE HOME,8058144,revenue,1MR03,COVID19 Premium Payments,20216
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/06/2020,ASHTON COURT CARE HOME,8063283,revenue,1MR03,COVID19 Premium Payments,4615.89
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ASHTON COURT CARE HOME,8073694,revenue,1MG10,Nursing Care OP,47966.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ASHTON COURT CARE HOME,8073694,revenue,1MG20,Residential Care OP,61270.74
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ASHTON COURT CARE HOME,8073694,revenue,1MH20,Residential Care PD,3373.12
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPECTS HOUSE,8061707,revenue,1MM20,Residential Care MH,3886.36
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,23/06/2020,ASPEN COURT,8073692,revenue,1MG10,Nursing Care OP,3155.68
ASC & Integrated Services,Adult Social Care,Revenue Income,23/06/2020,ASPEN COURT,8073692,revenue,1MG10,Nursing Care OP,-699.40
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,10/06/2020,ASPIRE HEALTHCARE LTD,8063279,revenue,1MR03,COVID19 Premium Payments,478.15
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,30/06/2020,ASPIRE HEALTHCARE LTD,8078495,revenue,1MK20,Residential Care LD,3950
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,30/06/2020,ASPIRE HEALTHCARE LTD,8078496,revenue,1MK20,Residential Care LD,3950.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,30/06/2020,ASPIRE HEALTHCARE LTD,8078497,revenue,1MK20,Residential Care LD,3950.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,30/06/2020,ASPIRE HEALTHCARE LTD,8078498,revenue,1MK20,Residential Care LD,3950.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,30/06/2020,ASPIRE HEALTHCARE LTD,8078499,revenue,1MK20,Residential Care LD,3950.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,30/06/2020,ASPIRE HEALTHCARE LTD,8078500,revenue,1MK20,Residential Care LD,3950
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062337,revenue,1MK20,Residential Care LD,3950
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062339,revenue,1MK20,Residential Care LD,4300
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062340,revenue,1MK20,Residential Care LD,2750
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062326,revenue,1MK50,Supported Living LD,950.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062327,revenue,1MK50,Supported Living LD,950.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062328,revenue,1MK50,Supported Living LD,1362.50
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062329,revenue,1MK50,Supported Living LD,1500.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062330,revenue,1MK50,Supported Living LD,500.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062331,revenue,1MK50,Supported Living LD,500.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062332,revenue,1MK50,Supported Living LD,500.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062333,revenue,1MK50,Supported Living LD,500.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062334,revenue,1MK50,Supported Living LD,500.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062335,revenue,1MK50,Supported Living LD,950.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062336,revenue,1MK50,Supported Living LD,950.00
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,09/06/2020,ASPIRE HEALTHCARE LTD,8062338,revenue,1MK50,Supported Living LD,1200.00
Place,Transport,Capital Expenditure,15/06/2020,ATKINS LTD,8060372,Capital,2N401,Capital General,13717.06
"Children, Education and Skills",Education,Revenue Expenditure,05/06/2020,AURA (NCLE) PROJECT COMPANY LTD,8059440,revenue,1E31G,BSF Phase 1,3854.14
"Children, Education and Skills",Education,Revenue Expenditure,26/06/2020,AURA (NCLE) PROJECT COMPANY LTD,8059458,revenue,1E31G,BSF Phase 1,1160818.96
"Children, Education and Skills",Education,Revenue Expenditure,30/06/2020,AURA (NCLE) PROJECT COMPANY LTD,8064747,revenue,1E31G,BSF Phase 1,789.7
"Children, Education and Skills",Education,Revenue Expenditure,10/06/2020,AURA (NEWCASTLE) PROJECT COMPANY,8051628,revenue,1E31H,BSF Phase 2,612
"Children, Education and Skills",Education,Revenue Expenditure,26/06/2020,AURA (NEWCASTLE) PROJECT COMPANY,8059459,revenue,1E31H,BSF Phase 2,857448.85
Children Education & Skills,Education,Capital Expenditure,12/06/2020,AURA NEWCASTLE LTD,8064055,Capital,2CAPI,Capital Investment,202733.07
Children Education & Skills,Education,Capital Expenditure,25/06/2020,AURA NEWCASTLE LTD,8074824,Capital,2CAPI,Capital Investment,211622
Children Education & Skills,Education,Capital Expenditure,24/06/2020,AURA NEWCASTLE LTD,8071217,Capital,2CAPI,Capital Investment,235263
"Children, Education and Skills",Education,Revenue Expenditure,19/06/2020,AURA NEWCASTLE LTD,8071973,revenue,1E867,Academy Conversion Costs,6775
"Children, Education and Skills",Education,Revenue Expenditure,22/06/2020,AURA NEWCASTLE LTD,8072420,revenue,1E867,Academy Conversion Costs,7250
Place,Commercial Dev & Property,Revenue Expenditure,25/06/2020,AURA NEWCASTLE LTD,8062239,revenue,1V607,Lab Space Building,18112.06
Place,Commercial Dev & Property,Revenue Expenditure,25/06/2020,AURA NEWCASTLE LTD,8062240,revenue,1V607,Lab Space Building,18896.07
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/06/2020,AUTISM DIMENSIONS,8066631,revenue,1MK55,Home Care Family/Carer LD,3035.52
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,16/06/2020,AUTISM DIMENSIONS,8066631,revenue,1MK60,Ind Day Care LD,880
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,12/06/2020,AUTISM INITIATIVES,8051616,revenue,1MR03,COVID19 Premium Payments,363.74
ASC & Integrated Services,Adult Social Care,Revenue Expenditure,11/06/2020,AUTISM INITIATIVES,8063643,revenue,1MR03,COVID19 Premium Payments,363.74
