Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-31,ACTIVE HORIZONS LTD,7231326,Revenue,1MK20,Residential Care LD,3960.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-02,ACTIVE HORIZONS LTD,7208647,Revenue,1MK20,Residential Care LD,3960.00
Chief Executive's,CD - Communities,Revenue Expenditure,2017-05-05,AD MERCHANDISE LTD,7212102,Revenue,1MB17,Children's Rights Work,811.25
Chief Executive's,CD - Communities,Revenue Expenditure,2017-05-04,AD MERCHANDISE LTD,7197020,Revenue,1MB17,Children's Rights Work,257.00
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2017-05-18,ADBAND,7223439,Revenue,1KFB7,Farne Primary School,266.00
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2017-05-18,ADBAND,7223437,Revenue,1KFF4,Sacred Heart Primary,325.00
Environment & Regeneration,NS: District Heating,Revenue Expenditure,2017-05-23,ADC ELECTRICAL CO LTD(F),7226291,Revenue,1KR8L,Wide District Heating,415.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-31,ADEN HOUSE,7231372,Revenue,1MG10,Nursing Care OP,2012.16
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-02,ADEN HOUSE,7208693,Revenue,1MG10,Nursing Care OP,2012.16
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-05-31,ADEN HOUSE,7231372,Revenue,1MG10,Nursing Care OP,-1180.72
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-05-02,ADEN HOUSE,7208693,Revenue,1MG10,Nursing Care OP,-1180.72
Adult and Culture,AS - Westgate AE,Revenue Expenditure,2017-05-09,ADT FIRE & SECURITY,7197178,Revenue,1EA06,Westgate ASB,1098.51
Children's Services,Walbottle Campus Secon/High School,Revenue Expenditure,2017-05-04,ADT FIRE & SECURITY,7208890,Revenue,1E877,Walbottle Leisure,307.60
Environment & Regeneration,CW School Security,Revenue Expenditure,2017-05-17,ADT FIRE & SECURITY,7222366,Revenue,1KJ94,Security Services Delegated,290.85
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-05-05,ADT FIRE & SECURITY,7211773,Revenue,1KL17,Leisure Comm Building R&M,614.88
Adult and Culture,Adult Serv Finance,Revenue Expenditure,2017-05-31,ADVANCED CLEANING & MAINTENANCE LTD,7231205,Revenue,1MG70,Equipt & Adaptations OP,308.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-05-25,ADVANCED LEGAL LTD,7218453,Revenue,1FA51,Coroner,1263.60
HRA,HRA Property Maint,Revenue Expenditure,2017-05-08,ADVANTAGE UTILTITIES LTD,7196593,Revenue,1HBTC,Planned Tech Maintenance,300.00
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2017-05-03,ADVENTURE CARE LTD,7210119,Revenue,1MC02,Ind Sector Placements,34650.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-05-24,AEBI SCHMIDT UK LTD,7210755,Revenue,3KES1,Fleetmaster Stores Account,1127.23
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-05-09,AEBI SCHMIDT UK LTD,7206173,Revenue,1KESB,Heavy Workshop Code 5 Repairs,413.85
Children's Services,Childrens Services Support,Revenue Expenditure,2017-05-12,AFTER ADOPTION,7217017,Revenue,1MF10,Adoption Payments,9000.00
Children's Services,Educ School Planning,Revenue Expenditure,2017-05-18,AFTER ADOPTION,7223112,Revenue,1MB28,Regional Adoption Agency,400.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-05-22,AGD SYSTEMS LTD,7208506,Revenue,1KELA,Traffic Sig General O/H,40.00
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2017-05-11,AGE UK NEWCASTLE,7217163,Revenue,1MG88,Age Friendly Unit,13847.96
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,AGE UK NEWCASTLE,7214384,Revenue,1MH50,Home Care PD,26185.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,AGE UK NEWCASTLE,7214384,Revenue,1MG50,Home Care-Spot Purchased OP,1818.50
Environment & Regeneration,NS: Asset Man,Revenue Expenditure,2017-05-17,AIR TECHNIQUE,7218953,Revenue,1DF71,High Bridge Studios & Gallery,1865.00
Adult and Culture,Social Services,Revenue Expenditure,2017-05-09,AIREY TERRACE,7214143,Revenue,1MC06,Iona Place Childrens Unit,1502.64
Adult and Culture,Social Services,Revenue Expenditure,2017-05-31,AIREY TERRACE,7231210,Revenue,1MC06,Iona Place Childrens Unit,1125.52
Adult and Culture,Social Services,Revenue Expenditure,2017-05-18,AIREY TERRACE,7223335,Revenue,1MC06,Iona Place Childrens Unit,1449.55
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-05-04,AKW MEDI-CARE LTD,7200472,Revenue,1KR12,DDA,751.04
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-05-04,AKW MEDI-CARE LTD,7200473,Revenue,1KR12,DDA,306.03
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-05-19,AKW MEDI-CARE LTD,7209423,Revenue,1KR12,DDA,306.03
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-05-15,AKW MEDI-CARE LTD,7209421,Revenue,1KR12,DDA,365.13
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-05-30,AKW MEDI-CARE LTD,7225597,Revenue,1KR12,DDA,341.66
Environment & Regeneration,Allendale Rd,Revenue Expenditure,2017-05-30,AKW MEDI-CARE LTD,7225598,Revenue,1KR12,DDA,385.81
Chief Executive's,CD - Economic Development,Revenue Expenditure,2017-05-05,AL MARKETING COMMUNICATIONS LTD,7205117,Revenue,1FP91,Northumberland St Development,1000.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-16,ALBANY HOUSE  (WHITLEY BAY),7220905,Revenue,1MM20,Residential Care MH,5287.68
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-05-05,ALBANY MOTORS,7198664,Revenue,1KESA,Heavy Workshop Routine Repair,375.00
Adult and Culture,Library Admin,Revenue Expenditure,2017-05-05,ALBANY OFFICE FURNITURE SOLUTIONS,7200479,Revenue,1EJ08,Library Repairs & Maintenance,15998.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2017-05-24,ALBANY OFFICE FURNITURE SOLUTIONS,7214703,Capital,2CAPI,Capital Investment,850.00
Chief Executive's,CD - Economic Development,Capital Expenditure,2017-05-31,ALBANY OFFICE FURNITURE SOLUTIONS,7214695,Capital,2CAPI,Capital Investment,25228.50
Chief Executive's,CD - Economic Development,Capital Expenditure,2017-05-31,ALBANY OFFICE FURNITURE SOLUTIONS,7214696,Capital,2CAPI,Capital Investment,26680.50
Children's Services,Educ SENTASS,Revenue Expenditure,2017-05-24,ALBANY OFFICE FURNITURE SOLUTIONS,7214697,Revenue,1E245,SB Visually Impaired Service,1473.00
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2017-05-03,ALBANY OFFICE FURNITURE SOLUTIONS,7200477,Revenue,1KVEE,Electrical Stand Alone Works,378.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-05-12,ALERE FORENSICS LTD,7216934,Revenue,1FA51,Coroner,1250.00
Chief Executive's,CD - Legal Services,Revenue Expenditure,2017-05-08,ALERE FORENSICS LTD,7211165,Revenue,1FA51,Coroner,495.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-31,ALEXANDRA HOUSE,7231423,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-02,ALEXANDRA HOUSE,7208575,Revenue,1MG20,Residential Care OP,1872.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-05-31,ALEXANDRA HOUSE,7231423,Revenue,1MG20,Residential Care OP,-495.80
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-05-02,ALEXANDRA HOUSE,7208575,Revenue,1MG20,Residential Care OP,-495.80
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-16,ALLAN COURT RESIDENTIAL HOME,7220960,Revenue,1MG10,Nursing Care OP,35933.12
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-16,ALLAN COURT RESIDENTIAL HOME,7220969,Revenue,1MG10,Nursing Care OP,620.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-16,ALLAN COURT RESIDENTIAL HOME,7220960,Revenue,1MK20,Residential Care LD,2200.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-16,ALLAN COURT RESIDENTIAL HOME,7220960,Revenue,1MM20,Residential Care MH,9213.88
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-16,ALLAN COURT RESIDENTIAL HOME,7220960,Revenue,1MG20,Residential Care OP,12059.40
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,ALLIED HEALTHCARE GROUP,7214422,Revenue,1MK51,Home Care LD,1824.07
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,ALLIED HEALTHCARE GROUP,7214422,Revenue,1MM50,Home Care MH,1134.60
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,ALLIED HEALTHCARE GROUP,7214422,Revenue,1MH50,Home Care PD,11447.46
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,ALLIED HEALTHCARE GROUP,7214422,Revenue,1MG51,Home Care-Personal OP,42301.29
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-05-16,ALPHA RECOVERY LTD,7206199,Revenue,1KESB,Heavy Workshop Code 5 Repairs,624.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-05-16,ALPHA RECOVERY LTD,7206199,Revenue,1KESA,Heavy Workshop Routine Repair,290.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-05-30,ALPHA RECOVERY LTD,7212667,Revenue,1KESA,Heavy Workshop Routine Repair,560.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-05-08,ALTONAIDS MOBILITY,7212016,Revenue,1V206,Shop Mobility,636.90
Chief Executive's,CD - Finance & Resources NOR,Revenue Expenditure,2017-05-26,AMAS LTD,7229543,Revenue,1DF32,NGI Visitor Info Ctr,22500.00
Environment & Regeneration,Highways,Revenue Expenditure,2017-05-16,AMENITY & HORTICULTURAL SERVICES LTD,7187260,Revenue,1KEKA,Landscape Construction,1995.00
Adult and Culture,Social Services-Care Support,Revenue Expenditure,2017-05-11,ANCHOR TRUST,7217160,Revenue,1MX51,VP Hosuing Support Subsidy,845.68
Chief Executive's,CD - IT Mgmt & Networks,Revenue Expenditure,2017-05-05,ANTALIS MCNAUGHTON LTD,7210689,Revenue,1CP17,Digital Printing,350.00
Adult and Culture,Social Services,Revenue Expenditure,2017-05-09,APAD,7214516,Revenue,1MR02,Financial Management Info,450.00
Environment & Regeneration,NS: Waste Management,Revenue Expenditure,2017-05-08,APEX ACOUSTICS LTD,7212993,Revenue,1KE23,Sandhills,1660.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-31,APPLEBY CARE HOME,7231439,Revenue,1MG10,Nursing Care OP,2530.80
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-02,APPLEBY CARE HOME,7208591,Revenue,1MG10,Nursing Care OP,2530.80
Environment & Regeneration,NS: Energy,Revenue Expenditure,2017-05-15,APSE,7218879,Revenue,1KEYV,Carbon Management Programme,2000.00
Adult and Culture,Social Services,Revenue Expenditure,2017-05-23,ARCADEA,7223331,Revenue,1MK34,Shared Lives - Adult LD,360.00
Adult and Culture,Social Services,Revenue Expenditure,2017-05-23,ARCADEA,7223332,Revenue,1MK34,Shared Lives - Adult LD,360.00
Adult and Culture,Social Services,Revenue Expenditure,2017-05-23,ARCADEA,7223333,Revenue,1MK34,Shared Lives - Adult LD,552.00
Chief Executive's,CD - Economic Development,Revenue Expenditure,2017-05-19,ARCADIS LLP,7222179,Revenue,1FR09,Major Project Team,10978.00
Chief Executive's,CD - Economic Development,Revenue Expenditure,2017-05-11,ARCADIS LLP,7209911,Revenue,1FR09,Major Project Team,10978.00
Children's Services,Childrens Services Support,Revenue Expenditure,2017-05-16,ARGOS BUSINESS SOLUTIONS,7174901,Revenue,1MC41,Bedeburn Short Break Unit,387.12
Adult and Culture,Library Admin,Revenue Expenditure,2017-05-15,ARMADILLO SYSTEMS,7203020,Revenue,1EJ20,City Library Premises,1600.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-05-05,ARRIVA RAIL NORTH LTD,7197936,Revenue,1V301,Travel office Travel Passes,1244.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-05-08,ARRIVA RAIL NORTH LTD,7212913,Revenue,1V301,Travel office Travel Passes,868.00
Environment & Regeneration,E&R Parking Services,Revenue Expenditure,2017-05-08,ARRIVA RAIL NORTH LTD,7212912,Revenue,1V301,Travel office Travel Passes,956.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-10,ARTEMIS DOMICILIARY CARE,7215840,Revenue,1MH50,Home Care PD,732.62
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-10,ARTEMIS DOMICILIARY CARE,7215840,Revenue,1MG51,Home Care-Personal OP,1617.41
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-10,ARTEMIS DOMICILIARY CARE,7215840,Revenue,1MG50,Home Care-Spot Purchased OP,12141.48
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2017-05-03,ARTEMIS SUPPORT,7210104,Revenue,1MC02,Ind Sector Placements,17814.29
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2017-05-03,ARTEMIS SUPPORT,6931026,Revenue,1MC02,Ind Sector Placements,10771.43
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2017-05-03,ARTEMIS SUPPORT,7210105,Revenue,1MC02,Ind Sector Placements,3314.28
Children's Services,Carefirst - Independant Foster payments,Revenue Expenditure,2017-05-30,ARTEMIS SUPPORT,7230710,Revenue,1MC02,Ind Sector Placements,11600.00
Chief Executive's,CD - Safe Newcastle Unit,Revenue Expenditure,2017-05-24,ASFALEIA LTD,7221074,Revenue,1VP25,Safe Newcastle Programme,535.50
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-16,ASHFIELD COURT,7220906,Revenue,1MG20,Residential Care OP,5730.12
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-05-16,ASHFIELD COURT,7220906,Revenue,1MG20,Residential Care OP,-1792.32
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-05-05,ASKEWS LIBRARY SERVICES LTD,7200879,Revenue,1EJ13,Stock Services,623.98
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-05-05,ASKEWS LIBRARY SERVICES LTD,7200881,Revenue,1EJ13,Stock Services,710.02
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-05-03,ASKEWS LIBRARY SERVICES LTD,7200874,Revenue,1EJ13,Stock Services,486.01
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-05-24,ASKEWS LIBRARY SERVICES LTD,7213089,Revenue,1EJ13,Stock Services,570.01
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-05-31,ASKEWS LIBRARY SERVICES LTD,7222110,Revenue,1EJ13,Stock Services,565.80
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-05-31,ASKEWS LIBRARY SERVICES LTD,7222111,Revenue,1EJ13,Stock Services,291.79
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-05-31,ASKEWS LIBRARY SERVICES LTD,7225191,Revenue,1EJ13,Stock Services,453.02
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-05-25,ASKEWS LIBRARY SERVICES LTD,7213085,Revenue,1EJ13,Stock Services,1800.00
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-05-19,ASKEWS LIBRARY SERVICES LTD,7209535,Revenue,1EJ13,Stock Services,803.56
Adult and Culture,Libraries/Galaxy Payments,Revenue Expenditure,2017-05-17,ASKEWS LIBRARY SERVICES LTD,7209531,Revenue,1EJ13,Stock Services,318.55
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-31,ASPINDEN WOOD CENTRE,7231324,Revenue,1MM20,Residential Care MH,2760.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-02,ASPINDEN WOOD CENTRE,7208645,Revenue,1MM20,Residential Care MH,2760.00
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-05-31,ASPINDEN WOOD CENTRE,7231324,Revenue,1MM20,Residential Care MH,-495.80
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-05-02,ASPINDEN WOOD CENTRE,7208645,Revenue,1MM20,Residential Care MH,-495.80
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,ASPIRATIONS CARE LTD,7214259,Revenue,1MH50,Home Care PD,10993.92
Environment & Regeneration,CW Services to Schools,Revenue Expenditure,2017-05-23,ASSOCIATION OF BUILDING CLEANING DIRECT,7226373,Revenue,1KKK1,Cleaning Direct O/H,299.00
Environment & Regeneration,NS: Capital Works,Revenue Expenditure,2017-05-19,ASTROFADE LTD,7223286,Revenue,1KVWC,Minor Works Contracts,1635.00
Environment & Regeneration,E&R - Technical Consultancy,Capital Expenditure,2017-05-10,ATG ACCESS,7210010,Capital,2DP02,Devt Capital CC,3432.50
Environment & Regeneration,Cityworks Cems & Crems,Revenue Expenditure,2017-05-24,ATI ENVIRONMENT UK LTD,7227864,Revenue,1KE27,Bereavement Services Overhead,363.40
Environment & Regeneration,Cityworks Cems & Crems,Revenue Expenditure,2017-05-23,ATI ENVIRONMENT UK LTD,7226437,Revenue,1KE27,Bereavement Services Overhead,477.44
Children's Services,Comm Hub,Revenue Expenditure,2017-05-26,AURA (NEWCASTLE) PROJECT COMPANY LTD,7213033,Revenue,1E31G,BSF Phase 1,1115420.86
Children's Services,Comm Hub,Revenue Expenditure,2017-05-26,AURA (NEWCASTLE) PROJECT COMPANY PHASE 2,7216148,Revenue,1E31H,BSF Phase 2,818643.48
Chief Executive's,CD - Economic Development,Capital Expenditure,2017-05-23,AURA NEWCASTLE LTD,7222178,Capital,2N401,Capital General,5226.34
Chief Executive's,CD - Economic Development,Capital Expenditure,2017-05-04,AURA NEWCASTLE LTD,7210599,Capital,2FT14,Property Services,102447.68
Children's Services,Comm Hub,Capital Expenditure,2017-05-22,AURA NEWCASTLE LTD,7223121,Capital,2EBP2,BSF ICT Phase Two,1331.25
Environment & Regeneration,NS: Admin & Finance,Capital Expenditure,2017-05-11,AURA NEWCASTLE LTD,7217500,Capital,2FT14,Property Services,885.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-05-11,AUSTRIN GEARBOX SPECIALIST LTD,7204246,Revenue,1KESA,Heavy Workshop Routine Repair,545.00
Environment & Regeneration,Fleet Management System,Revenue Expenditure,2017-05-30,AUSTRIN GEARBOX SPECIALIST LTD,7216813,Revenue,1KESA,Heavy Workshop Routine Repair,565.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,AUTISM CARE UK,7214367,Revenue,1MM50,Home Care MH,1890.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,AUTISM DIMENSIONS,7214295,Revenue,1MK55,Home Care Family/Carer LD,1319.76
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,AUTISM DIMENSIONS,7214297,Revenue,1MK55,Home Care Family/Carer LD,1319.76
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,AUTISM DIMENSIONS,7214294,Revenue,1MK51,Home Care LD,120.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,AUTISM DIMENSIONS,7214296,Revenue,1MK51,Home Care LD,120.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,AUTISM DIMENSIONS,7214294,Revenue,1MK60,Ind Day Care LD,320.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-09,AUTISM DIMENSIONS,7214296,Revenue,1MK60,Ind Day Care LD,320.00
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-31,AUTISM INITIATIVES,7231380,Revenue,1MK20,Residential Care LD,6107.52
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-02,AUTISM INITIATIVES,7208700,Revenue,1MK20,Residential Care LD,6107.52
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-05-31,AUTISM INITIATIVES,7231380,Revenue,1MK20,Residential Care LD,-315.20
Adult and Culture,Social Services-Carefirst,Revenue Income,2017-05-02,AUTISM INITIATIVES,7208700,Revenue,1MK20,Residential Care LD,-315.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-10,AUTISM INITIATIVES,7215832,Revenue,1MK50,Supported Living LD,19147.52
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-31,AUTISM NORTH - EASTCLIFFE,7231304,Revenue,1MK20,Residential Care LD,9528.20
Adult and Culture,Social Services-Carefirst,Revenue Expenditure,2017-05-02,AUTISM NORTH - EASTCLIFFE,7208623,Revenue,1MK20,Residential Care LD,9528.20
Environment & Regeneration,Transport Development,Capital Expenditure,2017-05-09,AUTOMATICA LTD,7205148,Capital,2DP02,Devt Capital CC,1500.00
Environment & Regeneration,Transport Development,Capital Expenditure,2017-05-22,AUTOMATICA LTD,7224971,Capital,2DP02,Devt Capital CC,1500.00
