Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2012-06-01,1600440964,523.80,87.30,436.50,Micron Electrical Contracting Ltd,Environment and Community Safety,Dev Servs Day to Day
Salford City Council,2012-06-01,1600440965,640.20,106.70,533.50,Micron Electrical Contracting Ltd,Community Health & Social Care,Dev Servs Day to Day
Salford City Council,2012-06-01,1600440967,590.70,98.45,492.25,Micron Electrical Contracting Ltd,Children's Services,Dev Servs Day to Day
Salford City Council,2012-06-01,1600440968,8916.00,1486.00,7430.00,Micron Electrical Contracting Ltd,Community Health & Social Care,Dev Servs Day to Day
Salford City Council,2012-06-01,1600440960,810.00,135.00,675.00,N Shawcross Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2012-06-01,1600440407,648.00,108.00,540.00,Aidapt Bathrooms Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-06-01,1600440940,2646.04,441.01,2205.03,Prism Medical Uk,Community Health & Social Care,Disability Equipment
Salford City Council,2012-06-01,1600440942,750.00,125.00,625.00,Prism Medical Uk,Community Health & Social Care,Disability Equipment
Salford City Council,2012-06-01,1600440869,1350.00,225.00,1125.00,Systemslink 200 Ltd,Sustainable Regeneration,Energy Conservation
Salford City Council,2012-06-01,1600441128,1500.00,0.00,1500.00,Redacted Personal Data,Environment and Community Safety,Equipment Hire
Salford City Council,2012-06-01,601057004,764.40,127.40,637.00,Refreshment Systems Ltd,Environment and Community Safety,Equipment Leasing
Salford City Council,2012-06-01,1600441137,6511.20,1085.20,5426.00,"C. Masters Decorators Ltd.,",Capital Expenditure,External Fees-Other
Salford City Council,2012-06-01,601057059,27648.83,4608.14,23040.69,Urban Vision Partnership Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2012-06-01,601056353,6202.14,1033.69,5168.45,Emo Oil Ltd,Community Health & Social Care,Fuel Oil
Salford City Council,2012-06-01,601057085,638.86,29.75,609.11,British Gas Business,Sustainable Regeneration,Gas
Salford City Council,2012-06-01,601057068,539.93,25.71,514.22,N Power,Sustainable Regeneration,Gas
Salford City Council,2012-06-01,601057076,1107.80,32.94,1074.86,N Power,Sustainable Regeneration,Gas
Salford City Council,2012-06-01,1600442369,9355.00,0.00,9355.00,Oakwood Youth Club,Children's Services,Grants - External
Salford City Council,2012-06-01,1600442370,6048.00,1008.00,5040.00,Redacted Personal Data,Children's Services,Hire of Facilities
Salford City Council,2012-06-01,601054694,2914.00,0.00,2914.00,Langworthy Cornerstone Assoc.,Children's Services,Hire of Facilities
Salford City Council,2012-06-01,6001074612,2606.07,0.00,2606.07,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-06-01,6001074645,18659.88,0.00,18659.88,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-06-01,6001074608,9164.70,0.00,9164.70,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-06-01,6001074624,8889.30,0.00,8889.30,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-06-01,6001074619,8222.22,0.00,8222.22,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-06-01,6001074640,3357.73,0.00,3357.73,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-06-01,6001074620,14841.00,0.00,14841.00,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-06-01,6001074630,6180.24,0.00,6180.24,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-06-01,6001074629,14210.64,0.00,14210.64,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-06-01,6001074633,19535.04,0.00,19535.04,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-06-01,6001074609,16052.76,0.00,16052.76,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-06-01,601057054,537.36,0.00,537.36,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-06-01,601055190,2121.60,353.60,1768.00,Men Media Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2012-06-01,601055929,2937.60,489.60,2448.00,Men Media Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2012-06-01,1600437955,9997.64,0.00,9997.64,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-06-01,1600439255,4032.00,0.00,4032.00,Birtenshaw Hall,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-06-01,1600439764,4556.80,0.00,4556.80,Birtenshaw Hall,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-06-01,601055186,10302.25,0.00,10302.25,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-06-01,601055187,10302.25,0.00,10302.25,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-06-01,601055188,10302.25,0.00,10302.25,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-06-01,1600439471,13899.66,0.00,13899.66,Underley Schools Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-06-01,1600442384,616.85,102.81,514.04,Cintas Document Management Uk,Customer and Support Services,Oth Office Expenses
Salford City Council,2012-06-01,1600440921,1680.00,280.00,1400.00,Ictis,Sustainable Regeneration,Oth Office Expenses
Salford City Council,2012-06-01,601054262,3600.00,600.00,3000.00,Redacted Personal Data,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-06-01,601056867,2100.00,350.00,1750.00,Redacted Personal Data,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-06-01,601054318,9600.00,1600.00,8000.00,Redacted Personal Data,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-06-01,601056866,4200.00,700.00,3500.00,Redacted Personal Data,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-06-01,1600440998,1131.60,188.60,943.00,Northgate Information Solutions,Community Health & Social Care,Other Prof Fees
Salford City Council,2012-06-01,1600441005,625.80,104.30,521.50,Northgate Information Solutions,Community Health & Social Care,Other Prof Fees
Salford City Council,2012-06-01,601056831,8962.54,1493.76,7468.78,Apem Ltd,Capital Expenditure,Other Works
Salford City Council,2012-06-01,601056774,4905.64,817.61,4088.03,Birse Civils Ltd,Capital Expenditure,Other Works
Salford City Council,2012-06-01,601054650,3590.24,0.00,3590.24,Salford Royal Nhs Foundation Trust,Community Health & Social Care,Payments to H A
Salford City Council,2012-06-01,1600440879,4071.60,0.00,4071.60,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2012-06-01,1600441015,1915.74,0.00,1915.74,Child Action North West,Children's Services,Payts to Agencies
Salford City Council,2012-06-01,601054904,502.02,83.67,418.35,Key Care & Support Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-06-01,601057061,10104.90,0.00,10104.90,Suggest In Salford,Community Health & Social Care,Payts to Agencies
Salford City Council,2012-06-01,1600440889,13996.00,0.00,13996.00,Timeout Homes Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-06-01,1600442236,16029.55,0.00,16029.55,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2012-06-01,601054829,31313.70,0.00,31313.70,Manchester City Council,Children's Services,Payts to Other LA's
Salford City Council,2012-06-01,601054701,1107.84,0.00,1107.84,Thomasson Memorial School,Children's Services,Payts to Other LA's
Salford City Council,2012-06-01,601057048,3600.00,0.00,3600.00,Friends Of Albert Park,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2012-06-01,601057049,3913.80,0.00,3913.80,Gains Ra,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2012-06-01,601057034,5530.57,921.76,4608.81,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057035,2525.28,420.88,2104.40,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057036,6913.69,1152.28,5761.41,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057037,36382.20,6063.70,30318.50,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057081,91705.21,15284.20,76421.01,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057082,188325.37,31387.56,156937.81,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057083,173138.12,28856.35,144281.77,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057084,257269.68,42878.28,214391.40,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057028,15364.68,2560.78,12803.90,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057026,646.96,107.83,539.13,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057027,8278.84,1379.81,6899.03,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057030,586.18,97.70,488.48,S I G Roofing Supplies Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057032,6476.72,1079.52,5397.20,S I G Roofing Supplies Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057029,14159.12,2359.83,11799.29,Sovereign Group Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601057033,9058.81,1509.79,7549.02,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-01,601056996,4000.00,0.00,4000.00,Fp Teleset Data Group,Customer and Support Services,Postage
Salford City Council,2012-06-01,34711618,506.00,0.00,506.00,Francotyp,Citywide Catering,Postage
Salford City Council,2012-06-01,1600440997,669.33,111.55,557.78,Rm Education Plc,Children's Services,Print & Photocopying
Salford City Council,2012-06-01,601057018,645.24,107.54,537.70,Coca-Cola Enterprises Ltd,Environment and Community Safety,Bar Stocks for Hired Venues for Resale
Salford City Council,2012-06-01,601057009,584.21,19.03,565.18,Refreshment Systems Ltd,Environment and Community Safety,Provisions
Salford City Council,2012-06-01,601056981,807.74,88.46,719.28,The Noisy Drinks Company,Environment and Community Safety,Provisions
Salford City Council,2012-06-01,601056983,629.58,66.46,563.12,The Noisy Drinks Company,Environment and Community Safety,Provisions
Salford City Council,2012-06-01,601056984,664.64,103.08,561.56,The Noisy Drinks Company,Environment and Community Safety,Provisions
Salford City Council,2012-06-01,601054145,600.00,0.00,600.00,Redacted Personal Data,Children's Services,Pupil Assistance
Salford City Council,2012-06-01,1600442255,1500.00,0.00,1500.00,Mds Mini Buses,Children's Services,Pupil Assistance
Salford City Council,2012-06-01,601054211,21051.60,3508.60,17543.00,Salford Community Leisure Ltd,Community Health & Social Care,Rents
Salford City Council,2012-06-01,1600441217,2183.78,363.96,1819.82,Mitie Security Ltd,Sustainable Regeneration,Security Services
Salford City Council,2012-06-01,1600441218,1260.00,210.00,1050.00,Mitie Security Ltd,Sustainable Regeneration,Security Services
Salford City Council,2012-06-01,601055121,3178.66,529.78,2648.88,Mitie Security Ltd,Sustainable Regeneration,Security/Equipment
Salford City Council,2012-06-01,1600441220,851.90,141.98,709.92,Mitie Security Ltd,Sustainable Regeneration,Security/Equipment
Salford City Council,2012-06-01,601056394,3687.16,614.53,3072.63,Teaching Personnel Ltd,Children's Services,Supply Teach-Basic
Salford City Council,2012-06-01,601056409,690.00,115.00,575.00,Teaching Personnel Ltd,Children's Services,Supply Teach-Basic
Salford City Council,2012-06-01,601057038,776.00,0.00,776.00,Redacted Personal Data,Children's Services,Training of Others
Salford City Council,2012-06-01,601056228,1020.00,170.00,850.00,Uniqwin Uk Ltd,Sustainable Regeneration,Transfer to Reserves
Salford City Council,2012-06-01,601056943,816.00,136.00,680.00,Mainline Private Hire,Community Health & Social Care,Transport
Salford City Council,2012-06-01,601057007,763.20,127.20,636.00,Blackline Private Hire,Community Health & Social Care,Travel & Subsistence
Salford City Council,2012-06-01,1600440847,1156.69,192.78,963.91,J Fletcher Engineers Ltd,Children's Services,UV Heat Rep
Salford City Council,2012-06-01,1600441115,862.80,143.80,719.00,J Fletcher Engineers Ltd,Community Health & Social Care,UV Heat Rep
Salford City Council,2012-06-01,1600441436,572.44,86.41,486.03,Burtech Cyf,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2012-06-01,1600441995,644.57,107.43,537.14,Dennis Eagle Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2012-06-01,1600441993,1029.85,171.64,858.21,Lightoaks Garage,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2012-06-01,1600441994,2066.40,344.40,1722.00,Northern Municipal Spares Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2012-06-01,1600442112,66840.00,11140.00,55700.00,"G Jones Ltd.,",Capital Expenditure,Works & Building
Salford City Council,2012-06-06,1600442496,778.80,129.80,649.00,J Cocker (Tinsmith),Community Health & Social Care,Adapts/Alterations
Salford City Council,2012-06-06,601057100,17000.00,0.00,17000.00,Aim Habonim,Children's Services,Books & Periodicals
Salford City Council,2012-06-06,1600441182,3031.98,505.33,2526.65,Marlow Electrical Co,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2012-06-06,601057104,612.36,0.00,612.36,Redacted Personal Data,Community Health & Social Care,Carers Respite
Salford City Council,2012-06-06,601057102,583.70,0.00,583.70,Redacted Personal Data,Community Health & Social Care,Carers Respite
Salford City Council,2012-06-06,1600442400,458691.95,76448.66,382243.29,Ans Group Plc,Customer and Support Services,Computer Equipment
Salford City Council,2012-06-06,1600442019,1198.80,199.80,999.00,Cable & Wireless Communications,Customer and Support Services,Computer Equipment
Salford City Council,2012-06-06,601054287,781.33,0.00,781.33,Trafford  Council,Sustainable Regeneration,Council Tax
Salford City Council,2012-06-06,1600440671,640.80,106.80,534.00,Door Repair Service  Ltd,Environment and Community Safety,Dev Servs Day to Day
Salford City Council,2012-06-06,1600441194,644.40,107.40,537.00,Marlow Electrical Co,Community Health & Social Care,Dev Servs Day to Day
Salford City Council,2012-06-06,1600440661,5056.92,842.82,4214.10,Micron Electrical Contracting Ltd,Community Health & Social Care,Dev Servs Day to Day
Salford City Council,2012-06-06,1600440666,3451.81,575.30,2876.51,Micron Electrical Contracting Ltd,Community Health & Social Care,Dev Servs Day to Day
Salford City Council,2012-06-06,1600441203,970.80,161.80,809.00,Consolor Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-06-06,1600441213,1046.69,174.45,872.24,Consolor Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-06-06,1600441035,729.72,121.62,608.10,Innovation Rehab Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-06-06,1600441228,2773.20,462.20,2311.00,Invacare Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-06-06,1600440814,1606.80,267.80,1339.00,Mountway Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-06-06,1600441034,3930.00,655.00,3275.00,Total Hygiene Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-06-06,1600441176,630.00,105.00,525.00,E And J Kane Ltd,Chief Executives,Electricity
Salford City Council,2012-06-06,1600438037,2373.98,395.66,1978.32,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Electricity
Salford City Council,2012-06-06,1600438039,2152.93,358.82,1794.11,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Electricity
Salford City Council,2012-06-06,1600441394,4547.69,757.95,3789.74,Future Projections Ltd,Community Health & Social Care,Equipment Purchase
Salford City Council,2012-06-06,1600422995,4622.68,770.45,3852.23,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Gas
Salford City Council,2012-06-06,1600422996,2051.15,341.86,1709.29,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Gas
Salford City Council,2012-06-06,1600435222,1616.22,269.34,1346.88,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Gas
Salford City Council,2012-06-06,1600437752,3808.30,634.71,3173.59,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Gas
Salford City Council,2012-06-06,1600438036,1878.46,313.08,1565.38,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Gas
Salford City Council,2012-06-06,1600438040,542.77,90.46,452.31,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Gas
Salford City Council,2012-06-06,601054208,2500.00,0.00,2500.00,Salford Community Leisure Ltd,Community Health & Social Care,Grants
Salford City Council,2012-06-06,601057108,7410.00,0.00,7410.00,The Hershel Weiss Children,Children's Services,Grants
Salford City Council,2012-06-06,601054288,31706.00,0.00,31706.00,Salford Community & Voluntary Servi,Children's Services,Grants - External
Salford City Council,2012-06-06,601056693,913.00,29.67,883.33,Salford Community Leisure Ltd,Children's Services,Hire of Facilities
Salford City Council,2012-06-06,34798285,510.60,85.10,425.50,Park Lane Plants Ltd,Provider Modernisation,Horticultural & Grounds Maintenance (not DSO)
Salford City Council,2012-06-06,601055207,2203.20,367.20,1836.00,Men Media Ltd,Capital Expenditure,Legal Fees
Salford City Council,2012-06-06,601057107,4418.75,100.00,4318.75,Redacted Personal Data,Environment and Community Safety,Legal Fees
Salford City Council,2012-06-06,1600442201,14958.00,2493.00,12465.00,"G Jones Ltd.,",Capital Expenditure,Miscellaneous Exes
Salford City Council,2012-06-06,601054284,45450.00,7575.00,37875.00,Cobbetts Llp,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-06-06,1600441208,1399.00,0.00,1399.00,Fairfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-06-06,1600441209,666.00,0.00,666.00,Fairfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-06-06,1600441212,513.00,0.00,513.00,Fairfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-06-06,1600441225,9129.92,0.00,9129.92,Fairfield Residential,Children's Services,Payts to Agencies
Salford City Council,2012-06-06,1600441317,1428.56,0.00,1428.56,Fairfield Residential,Children's Services,Payts to Agencies
Salford City Council,2012-06-06,1600441223,868.56,0.00,868.56,Perpetual Fostering,Children's Services,Payts to Agencies
Salford City Council,2012-06-06,1600441396,3365.67,0.00,3365.67,Perpetual Fostering,Children's Services,Payts to Agencies
Salford City Council,2012-06-06,1600440956,11778.48,1963.08,9815.40,Manchester City Council,Customer and Support Services,Payts to Other LA's
Salford City Council,2012-06-06,1600441498,858.00,143.00,715.00,Alarm And Security Services,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-06,1600442413,1590.00,265.00,1325.00,Aqua Clenz,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-06-06,34798251,549.71,0.00,549.71,Royal Mail Group,Marketing and Communications,Postage
Salford City Council,2012-06-06,601054325,530.40,88.40,442.00,Salford Innovation Park Ltd,Sustainable Regeneration,Prizes
Salford City Council,2012-06-06,34798248,4711.09,0.00,4711.09,Oliver Kay Ltd,Citywide Catering,Provisions
Salford City Council,2012-06-06,34844799,2142.34,0.00,2142.34,Quayside Bakery,Citywide Catering,Provisions
Salford City Council,2012-06-06,34844827,543.97,0.00,543.97,Quayside Bakery,Citywide Catering,Provisions
Salford City Council,2012-06-06,1600442499,1500.00,0.00,1500.00,Mds Mini Buses,Children's Services,Pupil Assistance
Salford City Council,2012-06-06,1600442500,900.00,0.00,900.00,Mds Mini Buses,Children's Services,Pupil Assistance
Salford City Council,2012-06-06,601057146,2160.00,0.00,2160.00,Redacted Personal Data,Community Health & Social Care,Training of Others
Salford City Council,2012-06-06,1600441615,715.32,119.22,596.10,Hi - Q Tyreservices,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2012-06-06,1600441999,672.10,112.02,560.08,Terberg Matec Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2012-06-07,601054601,7151.77,1191.96,5959.81,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2012-06-07,601054696,5700.65,950.11,4750.54,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2012-06-07,601055152,1772.39,295.40,1476.99,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2012-06-07,601055780,524.88,87.48,437.40,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2012-06-07,601054768,864.00,144.00,720.00,Handyman Services (Manchester) Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2012-06-07,601055166,828.00,138.00,690.00,Handyman Services (Manchester) Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2012-06-07,34844800,571.23,95.21,476.02,Data Comms Direct,ICT Services,Capital Expenses
Salford City Council,2012-06-07,601057144,806.40,134.40,672.00,Blackline Private Hire,Children's Services,Children Act-Sect 23
Salford City Council,2012-06-07,34844813,853.68,142.28,711.40,Alliance Disposables L,Urban Vision,Cleaning Materials
Salford City Council,2012-06-07,1600442539,1587.00,0.00,1587.00,Redacted Personal Data,Environment and Community Safety,Cleaning Materials
Salford City Council,2012-06-07,1600442578,7500.00,1250.00,6250.00,Ans Group Plc,Customer and Support Services,Computer Equipment
Salford City Council,2012-06-07,601057155,3568.25,0.00,3568.25,Redacted Personal Data,Children's Services,Consult/Contractors
Salford City Council,2012-06-07,601057271,1176.21,0.00,1176.21,Brookvale,Community Health & Social Care,Day Care
Salford City Council,2012-06-07,1600441250,8849.22,1474.87,7374.35,Leaflet Distribution Services Ltd,Chief Executives,Delivery Charges
Salford City Council,2012-06-07,1600441197,870.00,145.00,725.00,P N Daly,Capital Expenditure,Demolition
Salford City Council,2012-06-07,601057139,1000.00,0.00,1000.00,Friends Of Buile Hill Park,Environment and Community Safety,Dev Servs Day to Day
Salford City Council,2012-06-07,1600441247,918.84,153.14,765.70,Gerald Simonds Healthcare Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-06-07,1600441539,2890.38,481.73,2408.65,Invacare Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-06-07,6001075541,1496.48,0.00,1496.48,Redacted Personal Data,Children's Services,Fost Parent-Bas alls
Salford City Council,2012-06-07,601055167,669.60,111.60,558.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-06-07,601055168,573.60,95.60,478.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-06-07,601055048,12041.66,0.00,12041.66,Imagine Act And Succeed,Customer and Support Services,Grants
Salford City Council,2012-06-07,601055019,20825.00,0.00,20825.00,Salford Foundation Ltd,Customer and Support Services,Grants
Salford City Council,2012-06-07,601055017,7625.00,0.00,7625.00,Salford Hundred Venture,Customer and Support Services,Grants
Salford City Council,2012-06-07,1600442558,30000.00,5000.00,25000.00,Citizens Advice Bureau,Environment and Community Safety,Grants - External
Salford City Council,2012-06-07,1600442550,3471.01,0.00,3471.01,H Booth The Elder Charity,Community Health & Social Care,Insurance Premiums
Salford City Council,2012-06-07,1600442551,1159.53,0.00,1159.53,H Booth The Elder Charity,Community Health & Social Care,Insurance Premiums
Salford City Council,2012-06-07,601057216,1020.00,170.00,850.00,Men Media Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2012-06-07,601057141,983.92,0.00,983.92,Bury Council,Sustainable Regeneration,NNDR
Salford City Council,2012-06-07,1600441246,522.90,87.15,435.75,Transport For Greater Manchester,Sustainable Regeneration,Office Equipment
Salford City Council,2012-06-07,1600441235,1326.00,221.00,1105.00,S & S Marquees,Environment and Community Safety,Other Prof Fees
Salford City Council,2012-06-07,601057188,2863.14,0.00,2863.14,Winsor Court (Solutions) Ltd,Children's Services,Other Prof Fees
Salford City Council,2012-06-07,601054825,2766.60,0.00,2766.60,Caritas Care Limtied,Children's Services,Payts to Agencies
Salford City Council,2012-06-07,1600441284,1595.00,0.00,1595.00,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-06-07,1600441275,15617.14,0.00,15617.14,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2012-06-07,1600441287,12814.29,0.00,12814.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2012-06-07,1600441288,12835.71,0.00,12835.71,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2012-06-07,1600441289,12814.29,0.00,12814.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2012-06-07,1600441291,13242.86,0.00,13242.86,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2012-06-07,1600441293,12942.86,0.00,12942.86,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2012-06-07,1600441294,10821.43,0.00,10821.43,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2012-06-07,601057180,16347.43,0.00,16347.43,Swinton & Worsley Mencap,Community Health & Social Care,Payts to Agencies
Salford City Council,2012-06-07,601057115,1620.00,0.00,1620.00,The Broughton Trust,Customer and Support Services,Payts to Vol Orgs
