Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2012-08-02,36715211,532.02,88.67,443.35,Simon Jersey,Environment and Community Safetyunity Health,Clothing & Uniforms
Salford City Council,2012-08-02,1600445903,2111.40,351.90,1759.50,Five Star Fencing,Environment and Community Safety,Consult/Contractors
Salford City Council,2012-08-02,1600445191,1984.50,330.75,1653.75,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Consult/Contractors
Salford City Council,2012-08-02,1600445644,1236.90,206.15,1030.75,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Contractors
Salford City Council,2012-08-02,1600444297,703.76,117.30,586.46,E & J Kane Ltd,Children's Services,Dev Servs Day to Day
Salford City Council,2012-08-02,1600444811,666.00,111.00,555.00,Mountway Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-08-02,601064181,760.00,0.00,760.00,Redacted Personal Data,Capital Expenditure,Disturbance Payments
Salford City Council,2012-08-02,36715220,715.81,119.30,596.51,Simon Jersey,Environment and Community Safetyunity Health,Clothing & Uniforms
Salford City Council,2012-08-02,601064260,717.60,119.60,598.00,Bnp Paribas Lease Group (Rentals),Children's Services,Equipment Leasing
Salford City Council,2012-08-02,601062617,625.00,0.00,625.00,S & B Refrigeration,Environment and Community Safety,Equipment Repair
Salford City Council,2012-08-02,601062658,108000.00,18000.00,90000.00,Careers Solutions,Children's Services,Grants
Salford City Council,2012-08-02,601064100,711.36,0.00,711.36,Little Gems Private Day Nursery,Children's Services,Grants
Salford City Council,2012-08-02,601062488,15082.45,0.00,15082.45,Start In  Salford,Children's Services,Grants
Salford City Council,2012-08-02,1600446872,7540.00,0.00,7540.00,Positive Moves Cic,Children's Services,Grants - External
Salford City Council,2012-08-02,601064015,3700.00,0.00,3700.00,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-08-02,601064125,3700.00,0.00,3700.00,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-08-02,601064226,3838.16,0.00,3838.16,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-08-02,601064228,3700.00,0.00,3700.00,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-08-02,601064237,1124.20,0.00,1124.20,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-08-02,601064238,1000.00,0.00,1000.00,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-08-02,1600446857,4566.01,761.00,3805.01,R.Draper Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2012-08-02,601064212,2438.27,406.38,2031.89,Applied Language Solutions,Children's Services,Interpreter/translat
Salford City Council,2012-08-02,601064165,954.00,159.00,795.00,Ncc Group,Customer and Support Services,IT  Licence Fee
Salford City Council,2012-08-02,601064119,7250.00,0.00,7250.00,Abbeycroft Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2012-08-02,601064115,3300.00,0.00,3300.00,Clear Law Llp,Customer and Support Services,Liability Insurance
Salford City Council,2012-08-02,601064078,6000.00,0.00,6000.00,Clear Law Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2012-08-02,601064084,5500.00,0.00,5500.00,Hh Law Limited,Customer and Support Services,Liability Insurance
Salford City Council,2012-08-02,601064120,5500.00,0.00,5500.00,Hh Law Limited,Customer and Support Services,Liability Insurance
Salford City Council,2012-08-02,601064083,6500.00,0.00,6500.00,Irwin Mitchell Llp Client Account,Customer and Support Services,Liability Insurance
Salford City Council,2012-08-02,601064105,702.02,0.00,702.02,Lightoaks Garage,Customer and Support Services,Liability Insurance
Salford City Council,2012-08-02,601064118,4000.00,0.00,4000.00,Linder Myers Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2012-08-02,601064107,7500.00,0.00,7500.00,Scott Rees & Co,Customer and Support Services,Liability Insurance
Salford City Council,2012-08-02,601064113,13500.00,0.00,13500.00,Slater & Gordon (Uk) Llp Clients Ac,Customer and Support Services,Liability Insurance
Salford City Council,2012-08-02,601064117,4500.00,0.00,4500.00,Tpc Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2012-08-02,1600444801,768.00,128.00,640.00,Funkemedia,Customer and Support Services,Marketing/Publicity
Salford City Council,2012-08-02,1600445468,1389.00,231.50,1157.50,Dlp Services (Northern) Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,2012-08-02,1600444425,988.35,164.73,823.62,E & J Kane Ltd,Children's Services,Mobile Phones
Salford City Council,2012-08-02,1600444429,1270.48,211.75,1058.73,E & J Kane Ltd,Community Health & Social Care,Mobile Phones
Salford City Council,2012-08-02,1600445757,20840.34,0.00,20840.34,Nugent Care Society,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-08-02,601063780,10295.00,0.00,10295.00,Oakfield House School,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-08-02,601063782,10295.00,0.00,10295.00,Oakfield House School,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-08-02,601063783,10295.00,0.00,10295.00,Oakfield House School,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-08-02,601062978,920.00,0.00,920.00,Music Unlimited,Children's Services,Other Prof Fees
Salford City Council,2012-08-02,601064019,3468.00,0.00,3468.00,Redacted Personal Data,Capital Expenditure,Other Works
Salford City Council,2012-08-02,1600444826,3257.14,0.00,3257.14,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600444827,3287.31,0.00,3287.31,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600445203,3287.31,0.00,3287.31,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600445204,3257.14,0.00,3257.14,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600445205,3321.56,0.00,3321.56,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600445742,3185.23,0.00,3185.23,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600445743,3424.28,0.00,3424.28,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600445744,3424.28,0.00,3424.28,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600444986,1785.70,0.00,1785.70,Fairfield Residential,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600446782,700.00,0.00,700.00,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600445497,81289.36,0.00,81289.36,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600446742,1459.12,0.00,1459.12,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600445774,15000.00,0.00,15000.00,Meadows Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600444829,15864.90,0.00,15864.90,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600444830,10409.40,0.00,10409.40,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,1600444831,11173.50,0.00,11173.50,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2012-08-02,601064187,900.00,0.00,900.00,Irlam Rangers 2003,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2012-08-02,601064126,750.00,0.00,750.00,Satmar Day Camp,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2012-08-02,36715185,1096.63,0.00,1096.63,Birtwistle Butcher,Environment and Community Safetyunity Health,Provisions
Salford City Council,2012-08-02,36715206,1210.78,18.81,1191.97,Brake Bros Ltd,Environment and Community Safetyunity Health,Provisions
Salford City Council,2012-08-02,601064289,506.00,0.00,506.00,Redacted Personal Data,Children's Services,Pupil Assistance
Salford City Council,2012-08-02,1600444775,1080.00,180.00,900.00,Tis Limited,Capital Expenditure,Purch of Comp Equip
Salford City Council,2012-08-02,1600444773,4393.20,732.20,3661.00,Rotowash,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2012-08-02,2203205876,66463.00,0.00,66463.00,Clifford Poole Sols,Sustainable Regenerationtion,Purchase of Land and Buildings
Salford City Council,2012-08-02,601064227,699.42,0.00,699.42,Redacted Personal Data,Community Health & Social Care,Refunds
Salford City Council,2012-08-02,601063924,582.00,0.00,582.00,Adullam Homes,Sustainable Regeneration,Rents
Salford City Council,2012-08-02,601060773,2340.00,0.00,2340.00,City West Housing Trust,Sustainable Regeneration,Rents
Salford City Council,2012-08-02,1600445637,2627.61,437.94,2189.67,Speedy Products Ltd,Environment and Community Safety,Rents
Salford City Council,2012-08-02,601064206,4156.00,144.41,4011.59,Ubrique Investments Ltd,Children's Services,Rents
Salford City Council,2012-08-02,601064231,4001.58,0.00,4001.58,Redacted Personal Data,Community Health & Social Care,Residents Savings
Salford City Council,2012-08-02,601064232,3837.48,0.00,3837.48,Redacted Personal Data,Community Health & Social Care,Residents Savings
Salford City Council,2012-08-02,601064233,3116.00,0.00,3116.00,Redacted Personal Data,Community Health & Social Care,Residents Savings
Salford City Council,2012-08-02,601064235,2627.00,0.00,2627.00,Redacted Personal Data,Community Health & Social Care,Residents Savings
Salford City Council,2012-08-02,601064205,850.00,0.00,850.00,Redacted Personal Data,Sustainable Regeneration,Sub Contractors
Salford City Council,2012-08-02,601061176,3042.64,0.00,3042.64,Ormerod Home Trust Ltd,Community Health & Social Care,Supported Tenancies
Salford City Council,2012-08-02,1600444783,4320.00,720.00,3600.00,Acuma Solutions Limited,Customer and Support Services,Training expenses
Salford City Council,2012-08-02,1600444781,1772.40,295.40,1477.00,Learning Nexus Limited,Customer and Support Services,Training expenses
Salford City Council,2012-08-02,601064244,684.00,114.00,570.00,Blackline Private Hire,Children's Services,Travel Expenses
Salford City Council,2012-08-02,1600445571,1495.28,249.21,1246.07,Ellesmere Engineering Co Ltd,Customer and Support Services,UV Air Con
Salford City Council,2012-08-02,1600445589,541.80,90.30,451.50,Ellesmere Engineering Co Ltd,Environment and Community Safety,UV Air Con
Salford City Council,2012-08-02,601064129,821.99,0.00,821.99,Rossendales Collect Ltd,Customer and Support Services,VAT Adjustment
Salford City Council,2012-08-02,601064140,629.96,0.00,629.96,Rossendales Collect Ltd,Customer and Support Services,VAT Adjustment
Salford City Council,2012-08-02,601064150,1216.01,0.00,1216.01,Rossendales Collect Ltd,Customer and Support Services,VAT Adjustment
Salford City Council,2012-08-02,601064151,586.80,0.00,586.80,Rossendales Collect Ltd,Customer and Support Services,VAT Adjustment
Salford City Council,2012-08-02,2203205876,89292.39,17858.48,89292.39,Chrystal Consulting,Environment and Community Safetyunity Safety,Vehicle Leasing
Salford City Council,2012-08-02,1600446773,763.94,127.32,636.62,"Arjo Limited,",Community Health & Social Care,Vehicle Related Expenditure
Salford City Council,2012-08-03,1600445329,940.20,156.69,783.51,Homecrafts Davyhulme,Community Health & Social Care,Adapts/Alterations
Salford City Council,2012-08-03,601063032,1174.56,195.76,978.80,Hays Education,Children's Services,Agency Fees
Salford City Council,2012-08-03,601063189,1254.00,209.00,1045.00,Hays Education,Children's Services,Agency Fees
Salford City Council,2012-08-03,1600445504,528.00,88.00,440.00,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2012-08-03,1600446446,762.00,127.00,635.00,Jetchem,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2012-08-03,1600444875,5136.48,856.08,4280.40,Nbs,Capital Expenditure,Capital Expenses
Salford City Council,2012-08-03,1600444876,1185.60,197.60,988.00,Nbs,Capital Expenditure,Capital Expenses
Salford City Council,2012-08-03,601064316,39739.00,0.00,39739.00,Salford Community Leisure Ltd,Capital Expenditure,Capital Expenses
Salford City Council,2012-08-03,1600445341,1777.59,296.26,1481.33,Killgerm Chemicals,Environment and Community Safety,Chemicals
Salford City Council,2012-08-03,36789122,937.15,156.19,780.96,Alliance Disposables L,Urban Vision,Cleaning Materials
Salford City Council,2012-08-03,36789145,820.56,136.76,683.80,Alliance Disposables L,Urban Vision,Cleaning Materials
Salford City Council,2012-08-03,1600444872,1392.00,232.00,1160.00,Gs Systems,Community Health & Social Care,Computer Equipment
Salford City Council,2012-08-03,1600445311,35760.00,5960.00,29800.00,Phoenix Software Ltd,Customer and Support Services,Computer Software
Salford City Council,2012-08-03,601062851,1122.08,0.00,1122.08,Brookvale,Community Health & Social Care,Day Care
Salford City Council,2012-08-03,1600445694,8100.00,1350.00,6750.00,Rbs Invoice Finance Limited,Environment and Community Safety,del'd kitchen formul
Salford City Council,2012-08-03,1600445738,598.80,99.80,499.00,Commercial Safety Consultants Ltd,Capital Expenditure,Demolition
Salford City Council,2012-08-03,1600445786,7126.44,1187.74,5938.70,Palmer Demolition Ltd,Capital Expenditure,Demolition
Salford City Council,2012-08-03,1600445787,945.55,157.59,787.96,Palmer Demolition Ltd,Capital Expenditure,Demolition
Salford City Council,2012-08-03,1600445296,1987.20,331.20,1656.00,Direct Healthcare Services Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-08-03,1600445340,3406.06,567.68,2838.38,Drive Medical Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-08-03,1600445007,888.00,148.00,740.00,Roma Medical Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-08-03,601061542,1301.52,0.00,1301.52,Great Places Housing Association,Capital Expenditure,Disturbance Payments
Salford City Council,2012-08-03,1600445753,1620.00,270.00,1350.00,Solon Security,Customer and Support Services,Equipment Purchase
Salford City Council,2012-08-03,1600444886,2098.80,349.80,1749.00,Turner Groundscare,Environment and Community Safety,Equipment Purchase
Salford City Council,2012-08-03,1600444887,2098.80,349.80,1749.00,Turner Groundscare,Environment and Community Safety,Equipment Purchase
Salford City Council,2012-08-03,1600445930,2095.20,349.20,1746.00,Marlow Electrical Co.,Customer and Support Services,External Audit Fees
Salford City Council,2012-08-03,1600445335,5000.00,0.00,5000.00,Careers Solutions,Customer and Support Services,Grants
Salford City Council,2012-08-03,1600446962,5040.00,840.00,4200.00,University Of Salford,Customer and Support Services,Grants
Salford City Council,2012-08-03,1600445392,23332.75,0.00,23332.75,T.H.O.M.A.S,Environment and Community Safety,Grants - External
Salford City Council,2012-08-03,6001116040,2568.95,0.00,2568.95,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-08-03,6001116042,18598.68,0.00,18598.68,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-08-03,6001116019,8176.32,0.00,8176.32,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-08-03,6001116038,8206.92,0.00,8206.92,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-08-03,6001116059,4104.22,0.00,4104.22,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-08-03,6001116060,3794.47,0.00,3794.47,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-08-03,6001116023,15150.06,0.00,15150.06,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-08-03,6001116030,15254.10,0.00,15254.10,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-08-03,6001116052,18913.86,0.00,18913.86,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-08-03,6001116058,6238.00,0.00,6238.00,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-08-03,6001116383,533.92,0.00,533.92,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-08-03,6001116387,600.06,0.00,600.06,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-08-03,6001116388,586.30,0.00,586.30,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2012-08-03,36826764,1077.00,0.00,1077.00,Hmcourts-Service.G,Customer and Support Services,Legal Fees
Salford City Council,2012-08-03,36826789,3186.00,0.00,3186.00,Hmcourts-Service.G,Customer and Support Services,Legal Fees
Salford City Council,2012-08-03,1600444890,603.60,100.60,503.00,Baaf,Children's Services,Marketing/Publicity
Salford City Council,2012-08-03,1600446271,546.00,91.00,455.00,Soft Surfaces Limited,Environment and Community Safety,Materials
Salford City Council,2012-08-03,1600446272,654.00,109.00,545.00,Soft Surfaces Limited,Environment and Community Safety,Materials
Salford City Council,2012-08-03,1600444985,552.00,92.00,460.00,Custom Works,Capital Expenditure,Miscellaneous Exes
Salford City Council,2012-08-03,1600445747,1043.00,0.00,1043.00,Ewing Foundation,Children's Services,Other Prof Fees
Salford City Council,2012-08-03,1600445749,203735.30,33955.88,169779.42,Manchester City Council,Customer and Support Services,Other Prof Fees
Salford City Council,2012-08-03,1600445808,1959.96,326.66,1633.30,Northgate Information Solutions,Community Health & Social Care,Other Prof Fees
Salford City Council,2012-08-03,601064369,2421.00,0.00,2421.00,Ofsted,Children's Services,Other Prof Fees
Salford City Council,2012-08-03,601062576,724.32,120.72,603.60,Mitie Security Ltd,Capital Expenditure,Other Works
Salford City Council,2012-08-03,601064321,620.40,0.00,620.40,Redacted Personal Data,Community Health & Social Care,Payt to care clients
Salford City Council,2012-08-03,1600445358,11286.35,0.00,11286.35,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2012-08-03,1600445773,13249.40,0.00,13249.40,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2012-08-03,1600445197,15400.00,0.00,15400.00,Meadows Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-08-03,1600445510,10163.66,0.00,10163.66,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-08-03,601063448,3068.70,0.00,3068.70,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2012-08-03,601063451,3068.70,0.00,3068.70,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2012-08-03,1600445312,2972.10,0.00,2972.10,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2012-08-03,1600445313,3128.70,0.00,3128.70,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2012-08-03,1600445315,3128.70,0.00,3128.70,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2012-08-03,1600445352,2978.70,0.00,2978.70,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2012-08-03,1600445850,2892.00,0.00,2892.00,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2012-08-03,1600445851,2892.00,0.00,2892.00,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2012-08-03,1600446891,28891.77,0.00,28891.77,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2012-08-03,1600446869,4834.00,0.00,4834.00,King David High School,Children's Services,Payts to Other LA's
Salford City Council,2012-08-03,1600446870,2417.00,0.00,2417.00,King David High School,Children's Services,Payts to Other LA's
Salford City Council,2012-08-03,1600445006,9325.37,1554.23,7771.14,Manchester City Council,Customer and Support Services,Payts to Other LA's
Salford City Council,2012-08-03,601064332,532.00,0.00,532.00,Yemeni Community Association,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2012-08-03,601064337,1780.91,296.82,1484.09,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064338,1345.20,224.20,1121.00,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064339,961.25,160.21,801.04,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064340,2431.23,405.19,2026.04,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064347,10226.41,1704.40,8522.01,"Hughes Brothers Ltd.,",Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064342,4711.80,785.29,3926.51,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064343,1813.08,302.17,1510.91,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064344,1350.35,225.06,1125.29,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064346,1412.57,235.43,1177.14,Plumbing Trade Supplies,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064355,2731.28,455.21,2276.07,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064356,937.67,156.28,781.39,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064358,3430.90,571.81,2859.09,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064359,13113.51,2185.56,10927.95,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,1600446496,636.00,106.00,530.00,S & S Marquees,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064348,3730.46,621.79,3108.67,S I G Roofing Supplies Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064353,1440.27,240.04,1200.23,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601064354,1632.38,272.06,1360.32,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-08-03,601063764,3063.78,510.63,2553.15,Royal Mail Group Plc,Customer and Support Services,Postage
Salford City Council,2012-08-03,601064276,644.76,68.99,575.77,The Noisy Drinks Company,Environment and Community Safety,Provisions
Salford City Council,2012-08-03,601063179,682.08,113.68,568.40,Hays Education,Children's Services,Pupil Assistance
Salford City Council,2012-08-03,1600444877,2485.92,414.32,2071.60,H Jenkinson & Company Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2012-08-03,1600446863,942.19,157.03,785.16,Mitie Security Ltd,Sustainable Regeneration,Security Services
Salford City Council,2012-08-03,1600446864,2555.71,425.95,2129.76,Mitie Security Ltd,Sustainable Regeneration,Security Services
Salford City Council,2012-08-03,601064385,1125.00,0.00,1125.00,Amblehurst Hotel,Sustainable Regeneration,Support for the Homeless
