Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2018-06-05,601219264,724.8,120.8,604,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2018-06-05,601219224,730,0,730,Paypoint Plc,Sustainable Regeneration,Gas
Salford City Council,2018-06-05,1600607784,741.44,123.55,617.89,Waughgroup,Environment and Community Safety,Clothing & Uniforms
Salford City Council,2018-06-05,onxugtnob,763.17,54.7,708.47,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2018-06-05,1600607082,794.4,132.4,662,Door Repair Service  Ltd,Environment and Community Safety,UV Minor Decoration and Flooring
Salford City Council,2018-06-05,601219240,810,135,675,Forbes Solicitors,Service Reform,Provision for Liability Insurance
Salford City Council,2018-06-05,kyriihwcz,869.47,144.91,724.56,Orange (A/pm/01),Service Reform,Telephone and Fax
Salford City Council,2018-06-05,pujfyfwwx,879.08,146.51,732.57,Orange (A/pm/01),Service Reform,Telephone and Fax
Salford City Council,2018-06-05,601218380,884.17,147.36,736.81,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2018-06-05,601219128,968.74,161.46,807.28,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2018-06-05,1600607770,973.25,162.21,811.04,Whistl Uk Ltd,Service Reform,Postage
Salford City Council,2018-06-05,1600607772,977.2,162.87,814.33,Whistl Uk Ltd,Service Reform,Postage
Salford City Council,2018-06-05,601218382,986.03,164.34,821.69,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2018-06-05,601219254,1000,0,1000,Forbes Solicitors,Capital Expenditure,Provision for Liability Insurance
Salford City Council,2018-06-05,601219130,1179.9,196.65,983.25,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2018-06-05,601219262,1249.5,208.25,1041.25,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2018-06-05,sumxhllgd,1290,0,1290,Tesco Direct,Children's Services,Equipment Purchase
Salford City Council,2018-06-05,601219241,1308.15,0,1308.15,Forbes Solicitors,Service Reform,Provision for Liability Insurance
Salford City Council,2018-06-05,vqcrmwfhv,1379.52,228.92,1150.6,Orange (A/pm/01),Service Reform,Telephone and Fax
Salford City Council,2018-06-05,qavffjkvj,1384.37,0,1384.37,Paypro-Charge.Com,Service Reform,Computer Software (no annual fee)
Salford City Council,2018-06-05,1600607777,1500,250,1250,Northgate Public Services (Uk) Ltd,"Community, Health & Social Care",Computer Software (no annual fee)
Salford City Council,2018-06-05,601219133,1503.83,250.64,1253.19,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2018-06-05,hrhykcjpu,1840.92,301.26,1539.66,Orange (A/pm/01),Service Reform,Telephone and Fax
Salford City Council,2018-06-05,tdfkdolfy,1908.23,0,1908.23,Capita Business Servs,Sustainable Regeneration,Payment to Government Departments
Salford City Council,2018-06-05,601218540,1987.5,0,1987.5,Redacted Data,Environment and Community Safety,Refunds
Salford City Council,2018-06-05,6002556503,2396,0,2396,Wigan Council,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556512,2506.42,0,2506.42,Foster Careline Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,lqftkhbuw,2606.56,431.43,2175.13,Orange (A/pm/01),Service Reform,Telephone and Fax
Salford City Council,2018-06-05,1600607787,2747.29,457.88,2289.41,Rm Education Plc,Capital Expenditure,Works & Building
Salford City Council,2018-06-05,6002556487,2871.36,0,2871.36,Fairfield Care Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556526,2880,0,2880,Uk Fostering Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556499,3120,0,3120,Parallel Parents,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556520,3124.24,0,3124.24,Ccats Fostering Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,uaexmwcir,3384.98,0,3384.98,Birtwistle Butcher,Environment and Community Safety,Food and refreshments
Salford City Council,2018-06-05,6002556497,3404.04,0,3404.04,Perpetual Fostering Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556479,3672,0,3672,Together Trust,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556478,3911.6,0,3911.6,Crossroads Together Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,bwhlbtryg,4399.79,733.3,3666.49,Orange (A/pm/01),Service Reform,Telephone and Fax
Salford City Council,2018-06-05,1600607773,5511.43,918.57,4592.86,Whistl Uk Ltd,Service Reform,Postage
Salford City Council,2018-06-05,6002556524,6110,0,6110,Jan Anderson T/A A1 Foster Care,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556506,6589.2,0,6589.2,By The Bridge,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,601219255,7172.04,679.06,6492.98,Opus Energy Ltd,Capital Expenditure,Gas
Salford City Council,2018-06-05,6002556522,7280,0,7280,Fusion Fostering,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,1600607783,7600,0,7600,Salford City College,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556517,8204,0,8204,Orange Grove Foster Care Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556488,8957.15,0,8957.15,Foster Cares Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556492,8993.44,0,8993.44,Foster Care Associates Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556515,9290.8,0,9290.8,The Fostering Team,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556495,9483.12,0,9483.12,Swiis Fostercare Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556507,9832,0,9832,Capstone Foster Care (North) Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556493,11016,0,11016,Fairfield Residential,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556501,11301.68,0,11301.68,The National Fostering Agency,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556481,11984,0,11984,Social Care Services (Clayton) Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556508,12000,0,12000,Choices Home For Children Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556502,12396.2,0,12396.2,Bright Futures Care Ltd T/A Corners,Children's Services,Non-Maintained Special Schools
Salford City Council,2018-06-05,6002556500,12428,0,12428,Care Today Childrens Services,Children's Services,Non-Maintained Special Schools
Salford City Council,2018-06-05,6002556510,12593.88,0,12593.88,Witherslack Group,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556521,12800,0,12800,Pebbles Care Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556513,13007.6,0,13007.6,After Care (Nw) Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556525,13980,0,13980,Courtyard Care Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556511,14686,0,14686,After Care (Nw) Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556518,15000,0,15000,Care 4 Children Residential Service,Children's Services,Non-Maintained Special Schools
Salford City Council,2018-06-05,6002556490,15024,0,15024,Horizon Care & Education Group Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556486,15800,0,15800,Keys Childcare Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556527,16000,0,16000,Family Child Care Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556494,16400,0,16400,Meadows Care Ltd,Children's Services,Non-Maintained Special Schools
Salford City Council,2018-06-05,6002556514,16480,0,16480,Holistic Approach Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556519,17000,0,17000,Cornerstone Childrens Homes Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556498,17200,0,17200,Cambian Childcare Ltd,Children's Services,Non-Maintained Special Schools
Salford City Council,2018-06-05,6002556477,18000,0,18000,Social Care Services (Clayton) Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556484,18000,0,18000,Social Care Services (Clayton) Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556485,18478.33,0,18478.33,Reed Specialist Recruitment Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556528,18800,0,18800,Lytham Care Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556523,19800,0,19800,Outbound Care Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,601219261,20250,0,20250,Inspiring Communities Together,Sustainable Regeneration,Grants
Salford City Council,2018-06-05,6002556505,22372,0,22372,Nugent Care,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556482,23104.96,0,23104.96,Alpha Plus Fostering  Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556504,23800,0,23800,Sandcastle Care Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,6002556509,24040.52,0,24040.52,Three Circles Fostering,Capital Expenditure,VAT Adjustment
Salford City Council,2018-06-05,6002556516,25600,0,25600,Lonsdale Care Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,1600608198,27079.56,4513.26,22566.3,Alan Franklin Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-06-05,6002556496,35085.16,0,35085.16,Fostering Solutions Limited,Children's Services,Payments to Agencies
Salford City Council,2018-06-05,1600608199,1287472.66,389.34,1287083.32,Pendleton Together Operating Ltd,Sustainable Regeneration,Unitary Charge
Salford City Council,2018-06-06,1600607791,510,85,425,Ijm Electrical Contractors Ltd,Environment and Community Safety,Contractors
Salford City Council,2018-06-06,1600607983,510,85,425,Randstad Public Services Limited,Children's Services,Pupil Assistance
Salford City Council,2018-06-06,pertnxcdm,510.82,3.04,507.78,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2018-06-06,1600606820,540,90,450,Salford Supply Desk Ltd,Children's Services,Agency Fees
Salford City Council,2018-06-06,onxlqlsyj,542.4,90.4,452,A Venning Ltd,Environment and Community Safety,delegated kitchen formula
Salford City Council,2018-06-06,601219282,576,96,480,Axcis Education Recruitment,Children's Services,Agency Fees
Salford City Council,2018-06-06,1600607440,576,96,480,Soft Surfaces Limited,Capital Expenditure,Other Works
Salford City Council,2018-06-06,601217764,603.6,100.6,503,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2018-06-06,1600608212,610.8,101.8,509,Medgen Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-06,1600606831,666,111,555,Salford Supply Desk Ltd,Children's Services,Classroom Supplies Capitation
Salford City Council,2018-06-06,1600607441,680.4,113.4,567,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Vehicle annual contract Hire (vms)
Salford City Council,2018-06-06,1600607982,714,119,595,Randstad Public Services Limited,Children's Services,Pupil Assistance
Salford City Council,2018-06-06,601218484,720,120,600,Randstad Public Services Limited,Children's Services,Agency Fees
Salford City Council,2018-06-06,1600607443,727.2,121.2,606,Chartered Trading Standards Institu,Environment and Community Safety,Training expenses
Salford City Council,2018-06-06,601219279,825.6,137.6,688,Ijm Electrical Contractors Ltd,Children's Services,non -UV Building Repairs & Maintenance
Salford City Council,2018-06-06,601218491,870,145,725,Randstad Public Services Limited,Children's Services,Agency Fees
Salford City Council,2018-06-06,601219280,881.63,146.94,734.69,Just Teachers Ltd,Children's Services,Agency Fees
Salford City Council,2018-06-06,1600607844,1016.66,0,1016.66,Garrett Hall Primary School,Children's Services,Pupil Assistance
Salford City Council,2018-06-06,601219275,1230,205,1025,Protocol Education,Children's Services,Agency Fees
Salford City Council,2018-06-06,1600608210,1516.03,252.67,1263.36,Medgen Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-06,1600608214,1743.12,290.52,1452.6,Medgen Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-06,1600607326,1962,327,1635,Local Government Association,Service Reform,Conferences / Seminars
Salford City Council,2018-06-06,1600608211,2016.24,336.04,1680.2,Medgen Ltd,Children's Services,Payments to Agencies
Salford City Council,2018-06-06,1600607164,3221.16,0,3221.16,Lancashire County Council,Children's Services,Pupil Assistance
Salford City Council,2018-06-06,1600607796,8867.7,1477.95,7389.75,Ncer Cic,Service Reform,IT  Licence Fees
Salford City Council,2018-06-06,1600607439,12840.42,2140.07,10700.35,Cromwell Polythene Limited,Environment and Community Safety,Vehicle Maintenance
Salford City Council,2018-06-06,1600606826,33663.6,5610.6,28053,Arch Consulting Ltd,Service Reform,Computer Maintenance
Salford City Council,2018-06-07,1600607283,528,88,440,H Jenkinson & Company Ltd,Capital Expenditure,Works & Building
Salford City Council,2018-06-07,houujqnmq,532.99,23.29,509.7,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2018-06-07,oalspbvqw,566.23,1.01,565.22,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2018-06-07,vmatjpbwd,597,0,597,Hmcourts-Service,Service Reform,Legal Fees
Salford City Council,2018-06-07,601219302,615,102.5,512.5,Forbes Solicitors,Service Reform,Provision for Liability Insurance
Salford City Council,2018-06-07,601219084,620,0,620,All Green Garden Maintenance,Sustainable Regeneration,Horticultural & Grounds Maintenance (not DSO)
Salford City Council,2018-06-07,601219304,633,105.5,527.5,Forbes Solicitors,Service Reform,Provision for Liability Insurance
Salford City Council,2018-06-07,nwquspogb,645.6,107.6,538,Openxtra Ltd.,Service Reform,Equipment Maintenance
Salford City Council,2018-06-07,bwfhfdcli,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,cibqrnwml,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,cjpjhcjoo,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,emixtncat,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,eumqoqavk,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,hvdamncga,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,ivrcrifxg,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,nklksvxku,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,plrtghwsv,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,qlymvmdfc,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,qultzwypj,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,rgdlyfvar,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,rkwortkcj,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,rpmyalmcf,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,rqlwxuewq,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,rtktcstue,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,suhuexxrv,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,tbclrspsh,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,uwsnsqspy,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,wzsipyxfq,652.5,0,652.5,Dvla Vehicle Tax,Environment and Community Safety,Road Fund Licence
Salford City Council,2018-06-07,601219308,699,116.5,582.5,Forbes Solicitors,Service Reform,Provision for Liability Insurance
Salford City Council,2018-06-07,601219303,738,123,615,Forbes Solicitors,Service Reform,Provision for Liability Insurance
Salford City Council,2018-06-07,601219306,846,141,705,Forbes Solicitors,Service Reform,Provision for Liability Insurance
Salford City Council,2018-06-07,lhmrcmxhe,920.4,0,920.4,Lion Fpg,Service Reform,Printing & Photocopying
Salford City Council,2018-06-07,pxcigmedo,940,0,940,Www.Nbcolourprint.Co.U,Service Reform,Printing & Photocopying
Salford City Council,2018-06-07,601219307,954,159,795,Forbes Solicitors,Service Reform,Provision for Liability Insurance
Salford City Council,2018-06-07,601219135,968.74,161.46,807.28,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2018-06-07,601219260,1055.89,175.98,879.91,Schoolcomms,Environment and Community Safety,Interest & Charges
Salford City Council,2018-06-07,601219311,1073.54,178.92,894.62,Berendsen Uk Ltd,Environment and Community Safety,Laundry
Salford City Council,2018-06-07,1600608050,1330,0,1330,Makebeleivearts,Children's Services,Training of Others
Salford City Council,2018-06-07,1600607951,1600,0,1600,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2018-06-07,601219301,1671.9,160,1511.9,Forbes Solicitors,Service Reform,Provision for Liability Insurance
Salford City Council,2018-06-07,601219305,1800,300,1500,Cunningham & Lindsey United Kingdom,Service Reform,Provision for Liability Insurance
Salford City Council,2018-06-07,1600607865,4437.36,739.56,3697.8,Insight Media Internet Ltd,Service Reform,Computer Maintenance
Salford City Council,2018-06-07,601219296,4488.5,739.1,3749.4,Forbes Solicitors,Service Reform,Provision for Liability Insurance
Salford City Council,2018-06-07,601219300,4525.5,711.75,3813.75,Forbes Solicitors,Service Reform,Provision for Liability Insurance
Salford City Council,2018-06-07,601219297,4916.4,819.4,4097,Forbes Solicitors,Service Reform,Provision for Liability Insurance
Salford City Council,2018-06-07,creoltgsz,7500,0,7500,Hmcourts-Service,Service Reform,Legal Fees
Salford City Council,2018-06-07,1600607962,24576,4096,20480,Northgate Public Services (Uk) Ltd,Service Reform,Computer Maintenance
Salford City Council,2018-06-07,601218888,25375.61,4229.27,21146.34,Network Rail,Capital Expenditure,Other Works
Salford City Council,2018-06-07,1600607978,33100,5516.67,27583.33,The Lowry Centre Trust,"Community, Health & Social Care",Payments to Agencies
