Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2017-06-02,601193561,1684.8,0,1684.8,The Stables Day Nursery Limited,Children's Services,Payts to Agencies
Salford City Council,2017-06-02,601193562,936,0,936,Tinytots Vision Nursery Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-02,601193563,842.4,0,842.4,Westwood Smarties,Children's Services,Payts to Agencies
Salford City Council,2017-06-02,601193564,936,0,936,Westwood Smarties,Children's Services,Payts to Agencies
Salford City Council,2017-06-02,601193569,703,0,703,Redacted Data,Environment and Community Safety,Other Prof Fees
Salford City Council,2017-06-02,601193570,555,0,555,Redacted Data,Environment and Community Safety,Other Prof Fees
Salford City Council,2017-06-02,601193582,2000,0,2000,Redacted Data,Environment and Community Safety,Refunds
Salford City Council,2017-06-02,601193583,1352.59,119.75,1232.84,Computershare Investor Services Plc,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2017-06-02,601193584,7228.64,0,7228.64,Lancashire County Council,Capital Expenditure,Debt- interest pymnt
Salford City Council,2017-06-02,601193586,3298.2,549.7,2748.5,Keoghs Llp,Corporate Business,Liability Insurance
Salford City Council,2017-06-02,601193591,205047.5,0,205047.5,Salix Homes Limited,Sustainable Regeneration,Tenants Rental
Salford City Council,2017-06-02,1600585280,16524,0,16524,Yemeni Community Association,Corporate Business,Payts to Agencies
Salford City Council,2017-06-02,1600585708,1224,204,1020,Rubax Lifts Ltd,Chief Executives,UV Lift Maint
Salford City Council,2017-06-02,1600585730,2652,442,2210,Nomix Enviro Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2017-06-02,1600585755,3340.56,556.76,2783.8,Nomix Enviro Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2017-06-02,1600585763,1575.6,262.6,1313,Spectra Security,Sustainable Regeneration,Security/Equipment
Salford City Council,2017-06-02,1600585802,10138,0,10138,Salford Forum For Refugees,Corporate Business,Payts to Agencies
Salford City Council,2017-06-02,1600585803,13401.6,2233.6,11168,Tcs Services Limited,Children's Services,Payts to Agencies
Salford City Council,2017-06-02,1600585855,70796.94,11799.49,58997.45,Indigo Park Services Uk Ltd,Sustainable Regeneration,Contractors
Salford City Council,2017-06-02,1600585918,780,130,650,C. Masters Decorators Ltd,Capital Expenditure,Other Works
Salford City Council,2017-06-02,1600585920,511.13,85.19,425.94,Xma Ltd,"Community, Health & Social Care",Computer Equipment
Salford City Council,2017-06-02,1600585940,1968,328,1640,Horticon Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-06-02,1600585942,4164,694,3470,Horticon Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-06-02,1600585943,6168,1028,5140,Horticon Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-06-02,1600585944,552,92,460,Horticon Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-06-02,1600585946,9612,1602,8010,Horticon Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-06-02,1600585972,2074.8,345.8,1729,Streetmaster,Environment and Community Safety,Equipment Purchase
Salford City Council,2017-06-02,1600585975,1641.84,273.64,1368.2,Northgate Public Services (Uk) Ltd,"Community, Health & Social Care",Computer Software
Salford City Council,2017-06-02,1600585976,9600,1600,8000,Northgate Public Services (Uk) Ltd,Corporate Business,Computer Software
Salford City Council,2017-06-02,1600586004,36000,6000,30000,Manchester International Festival,Chief Executives,Sponsorship
Salford City Council,2017-06-02,1600586005,28440,4740,23700,Cypad Ltd,Environment and Community Safety,Computer Equipment
Salford City Council,2017-06-02,1600586008,564,94,470,Churches Fire Security Limited,Sustainable Regeneration,UV Light/Fire
Salford City Council,2017-06-02,1600586015,583.2,97.2,486,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2017-06-02,1600586022,1584,264,1320,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2017-06-02,1600586184,26826,4471,22355,Cypad Ltd,Environment and Community Safety,Computer Equipment
Salford City Council,2017-06-02,1600586522,87362.64,14560.44,72802.2,S & W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-06-02,1600586523,3296.48,549.41,2747.07,S & W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-06-02,1600586524,127570.01,21261.68,106308.33,S & W Tlp (Project Co One) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-06-02,1600586526,1708.8,284.8,1424,S & W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-06-02,1600586568,75000,0,75000,The Work Company,Corporate Business,Payts to Agencies
Salford City Council,2017-06-02,1600586569,40500,6750,33750,The Work Company,Corporate Business,Payts to Agencies
Salford City Council,2017-06-02,1600586687,1632,272,1360,Horticon Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-06-02,1600586727,504.25,84.05,420.2,Alliance Disposables Ltd,Environment and Community Safety,Cleaning Materials
Salford City Council,2017-06-02,1600586737,6000,0,6000,The Ethical Education Enterprise,Children's Services,Pupil Assistance
Salford City Council,2017-06-02,1600586738,1146.26,191.04,955.22,Horticon Limited,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2017-06-02,1600586740,600,100,500,Horticon Limited,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2017-06-02,gzerlsgab,540,0,540,Etickets,Children's Services,Staff Travel,,,,,,,,,,,,E3121,5770,,,,,,,gzerlsgab
Salford City Council,2017-06-02,seeedmdti,602.2,0,602.2,Amazon UK Marketplace,Environment and Community Safety,Books & Periodicals,,,,,,,,,,,,,5684,,,,,,,seeedmdti
Salford City Council,2017-06-05,601192389,550,0,550,Hawthorn Hotel,Children's Services,Vehicle RunningCosts
Salford City Council,2017-06-05,601192791,1447.07,241.18,1205.89,Epsl Educational Printing Ltd,Children's Services,Class Supplies Capit
Salford City Council,2017-06-05,601192793,840,140,700,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-06-05,601192796,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Plant Hire
Salford City Council,2017-06-05,601192802,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Postage
Salford City Council,2017-06-05,601192807,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Plant Hire
Salford City Council,2017-06-05,601192845,1632,272,1360,Ashtead Plant Hire Co Ltd,Corporate Business,Plant Hire
Salford City Council,2017-06-05,601192871,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Plant Hire
Salford City Council,2017-06-05,601193029,889.75,40.05,849.7,Gatley Pharmacy Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-06-05,601193030,889.75,40.05,849.7,Gatley Pharmacy Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-06-05,601193031,648.07,30.03,618.04,Gatley Pharmacy Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-06-05,601193052,6475.96,1079.33,5396.63,Virgin Media Business,Corporate Business,Telephones & Fax
Salford City Council,2017-06-05,601193054,720,0,720,Prestige Training,Children's Services,Pupil Assistance
Salford City Council,2017-06-05,601193068,1344,224,1120,Prospero Recruitment Ltd,Children's Services,Agency Fees
Salford City Council,2017-06-05,601193227,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Postage
Salford City Council,2017-06-05,601193266,566.8,94.47,472.33,Ashtead Plant Hire Co Ltd,Corporate Business,Plant Hire
Salford City Council,2017-06-05,601193267,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Plant Hire
Salford City Council,2017-06-05,601193375,1440,0,1440,Hawthorn Hotel,Children's Services,Vehicle RunningCosts
Salford City Council,2017-06-05,601193490,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Plant Hire
Salford City Council,2017-06-05,601193491,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Plant Hire
Salford City Council,2017-06-05,601193492,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Plant Hire
Salford City Council,2017-06-05,601193518,806.16,134.36,671.8,Ashtead Plant Hire Co Ltd,Corporate Business,Plant Hire
Salford City Council,2017-06-05,601193628,2120,0,2120,Beehive Manchester Ltd,Children's Services,Pupil Assistance
Salford City Council,2017-06-05,601193638,5250,0,5250,Accountant General Of Senior Courts,Corporate Business,Liability Insurance
Salford City Council,2017-06-05,601193639,7650,0,7650,Sgm Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-06-05,601193641,13059,0,13059,Redacted Data,Corporate Business,Liability Insurance
Salford City Council,2017-06-05,1600585478,57634.62,9605.77,48028.85,Schofield & Sons Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-06-05,1600585669,3840,640,3200,C P Davidson & Sons Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-06-05,1600586018,612,102,510,The Association Of Directors,Children's Services,Conferences/Seminars
Salford City Council,2017-06-05,1600586082,2205.54,367.59,1837.95,G Jones Builders Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2017-06-05,1600586143,856,142.67,713.33,Pennine Marine,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2017-06-05,1600586153,1591.2,265.2,1326,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2017-06-05,1600586164,7330.2,1221.7,6108.5,Groundwork Landscapes Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-06-05,1600586165,290689.06,48448.18,242240.88,A E Yates Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2017-06-05,1600586173,2465.84,0,2465.84,Great Places Housing Association,Children's Services,Payts to Agencies
Salford City Council,2017-06-05,1600586242,548.05,91.34,456.71,Lex Autolease Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-06-05,1600586683,1905.12,317.52,1587.6,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2017-06-05,1600586822,4797,799.5,3997.5,Warrington Borough Council,Corporate Business,Computer Software
Salford City Council,2017-06-05,1600586855,38610,6435,32175,Warrington Borough Council,Corporate Business,Payts to Other LA's
Salford City Council,2017-06-05,1600586856,709.5,118.25,591.25,T/A Accountis Europe Ltd,Corporate Business,Computer Maintenance
Salford City Council,2017-06-05,bcfxnbmgc,696.71,2.12,694.59,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,,,,,,,,,,,W3081,5688,,,,,,,bcfxnbmgc
Salford City Council,2017-06-05,rynijsmxq,666.6,10.87,655.73,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,,,,,,,,,,,W3022,5688,,,,,,,rynijsmxq
Salford City Council,2017-06-06,601192382,950,0,950,Step Ahead Resource Services Ltd,Children's Services,Vehicle RunningCosts
Salford City Council,2017-06-06,601192586,576,96,480,Iccm National Office,Environment and Community Safety,Recruitment Advert.
Salford City Council,2017-06-06,601192752,19535.88,3255.98,16279.9,Royal Mail Group Ltd,Corporate Business,Postage
Salford City Council,2017-06-06,601192944,8332.08,1388.7,6943.38,Utility Services (Media City Uk),Chief Executives,Electricity
Salford City Council,2017-06-06,601192945,516.82,86.14,430.68,Tradewind Recruitment,Children's Services,Agency Fees
Salford City Council,2017-06-06,601192946,516.82,86.14,430.68,Tradewind Recruitment,Children's Services,Agency Fees
Salford City Council,2017-06-06,601192947,960,160,800,Tradewind Recruitment,Children's Services,Agency Fees
Salford City Council,2017-06-06,601193012,918,153,765,Trinity Mirror Publishing Ltd,Capital Expenditure,Legal Fees
Salford City Council,2017-06-06,601193039,1020.8,170.13,850.67,Printerland.Co.Uk,Children's Services,Computer Equipment
Salford City Council,2017-06-06,601193053,907.2,151.2,756,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-06-06,601193061,672,112,560,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-06-06,601193066,888,148,740,Axcis Education Recruitment,Children's Services,Agency Fees
Salford City Council,2017-06-06,601193069,1008,168,840,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-06-06,601193070,1344,224,1120,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-06-06,601193071,528,88,440,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-06-06,601193678,505,0,505,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-06-06,601193679,4785.65,0,4785.65,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-06-06,601193681,2960,0,2960,The Court Service,Sustainable Regeneration,Debt Recoveries Agen
Salford City Council,2017-06-06,1600584702,4849.73,808.29,4041.44,A E Yates Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2017-06-06,1600585303,5431.2,905.2,4526,Apem Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2017-06-06,1600585304,556.8,92.8,464,Apem Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2017-06-06,1600585804,2974.8,0,2974.8,Patrol,Sustainable Regeneration,Mediation Service
Salford City Council,2017-06-06,1600585816,706.4,0,706.4,Patrol,Sustainable Regeneration,Mediation Service
Salford City Council,2017-06-06,1600585863,67961.67,0,67961.67,Central Manchester University,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,1600585871,679.8,0,679.8,C P A G,"Community, Health & Social Care",Books & Periodicals
Salford City Council,2017-06-06,1600585934,11020.8,1836.8,9184,One51 Es Plastics (Uk) Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2017-06-06,1600585947,3300.76,550.13,2750.63,Network Installations Solutions Ltd,Capital Expenditure,Other Works
Salford City Council,2017-06-06,1600585951,2140.8,356.8,1784,Ijm Electrical Contractors Ltd,Sustainable Regeneration,UV Prog Rep
Salford City Council,2017-06-06,1600585987,1573.2,262.2,1311,Container Care Solutions Ltd,Environment and Community Safety,Equipment Repair
Salford City Council,2017-06-06,1600585988,570,95,475,Central Tools & Pressings Ltd,Corporate Business,Equipment Purchase
Salford City Council,2017-06-06,1600586036,1000,0,1000,Jones Executive Coaches Ltd,Corporate Business,Travel & Subsistence
Salford City Council,2017-06-06,1600586038,1344,224,1120,Pinnacle Health Partnership Llp,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-06-06,1600586040,137767.4,22961.23,114806.17,Salix Homes Limited,"Community, Health & Social Care",Salix Mgt Fee
Salford City Council,2017-06-06,1600586043,990,0,990,Redacted Data,Chief Executives,Consult/Contractors
Salford City Council,2017-06-06,1600586085,10246.51,0,10246.51,Transport For Greater Manchester,Children's Services,Pupil Assistance
Salford City Council,2017-06-06,1600586185,11470.8,1911.8,9559,Pollock Lifts,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-06-06,1600586275,2986.15,497.69,2488.46,Safe & Secure (Uk) Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-06-06,1600586724,3759.42,626.57,3132.85,Northgate Public Services (Uk) Ltd,Corporate Business,Computer Software
Salford City Council,2017-06-06,1600586731,14782.38,0,14782.38,Bolton Mbc,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,1600586922,3291.17,548.53,2742.64,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2017-06-06,1600586923,21809.89,3634.98,18174.91,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2017-06-06,6002296503,27897.39,0,27897.39,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296504,7070.32,0,7070.32,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296506,16205.77,0,16205.77,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296507,11280,0,11280,Nugent Care Society,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296508,1293.78,0,1293.78,Crossroads Care,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296509,8993.44,0,8993.44,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296510,3800,0,3800,Step Ahead Resource Services Ltd,Children's Services,Vehicle RunningCosts
Salford City Council,2017-06-06,6002296511,3364,0,3364,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296512,9561.2,0,9561.2,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296514,15225.49,0,15225.49,Reed Specialist Recruitment Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296515,26281.31,0,26281.31,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296516,9545.16,0,9545.16,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296517,1429.68,0,1429.68,Fairfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296518,14129.75,0,14129.75,Perpetual Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296519,1542.52,0,1542.52,Raye Of Sunshine Care Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296520,5679.6,0,5679.6,Parallel Parents,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296521,15024,0,15024,Horizon Care & Education Group Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296522,18984.4,0,18984.4,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296523,2396,0,2396,Wigan Council,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296524,7494.33,0,7494.33,Oracle Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296525,11843,0,11843,By The Bridge,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296526,7403.86,0,7403.86,Lorimer Foster Services,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296527,9832,0,9832,Capstone Foster Care (North) Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296528,15600,0,15600,Meadows Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296529,3667,0,3667,The Fostering Team,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296530,9696.6,0,9696.6,Compass Fostering North Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296532,3124.24,0,3124.24,Ccats Fostering,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296533,12544,0,12544,Arnfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-06-06,6002296534,12849.2,0,12849.2,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
