Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2017-07-05,wvqlygtjb,516.00,2.24,513.76,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-05,kombxjntk,546.79,6.44,540.35,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-05,fmtllpjyk,555.95,0.00,555.95,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-05,bgwocdqng,565.99,0.00,565.99,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-05,oyhjuutkr,789.20,55.35,733.85,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-05,6002316813,7444.00,0.00,7444.00,Appletree Treatment Centre Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-07-05,6002316808,13590.57,0.00,13590.57,Branas Isaf,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-07-05,6002316805,14636.00,0.00,14636.00,Branas Isaf,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-07-05,6002316800,11859.96,0.00,11859.96,Bright Futures Care Ltd T/A Corners,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-07-05,6002316780,11280.00,0.00,11280.00,Nugent Care Society,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-07-05,601196093,2995.00,0.00,2995.00,Statham County Primary School,Corporate Business,Other Prof Fees
Salford City Council,2017-07-05,1600587076,6246.60,1041.10,5205.50,Brownfield Solutions Ltd,Capital Expenditure,Other Works
Salford City Council,2017-07-05,1600587082,936.00,156.00,780.00,C. Masters Decorators Ltd,Capital Expenditure,Other Works
Salford City Council,2017-07-05,nfxbhqile,4239.36,706.56,3532.80,Capita Business Servs,Sustainable Regeneration,Payment to Government Departments
Salford City Council,2017-07-05,6002316774,21049.84,0.00,21049.84,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316795,2031.24,0.00,2031.24,Arnfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316797,11843.00,0.00,11843.00,By The Bridge,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316801,9832.00,0.00,9832.00,Capstone Foster Care (North) Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316791,9780.00,0.00,9780.00,Care Today Childrens Services,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316810,3124.24,0.00,3124.24,Ccats Fostering,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,601196102,654.00,0.00,654.00,Clarendon Medical Practice,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-07-05,601195742,1145.24,0.00,1145.24,Clarendon Medical Practice,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-07-05,6002316807,9696.60,0.00,9696.60,Compass Fostering North Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316775,6219.32,0.00,6219.32,Crossroads Care,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316784,1322.16,0.00,1322.16,Fairfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316777,3016.00,0.00,3016.00,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316779,8993.44,0.00,8993.44,Foster Care Associates Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316787,26904.57,0.00,26904.57,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316811,7280.00,0.00,7280.00,Holistic Approach Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316789,15024.00,0.00,15024.00,Horizon Care & Education Group Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316798,12849.20,0.00,12849.20,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316809,4674.56,0.00,4674.56,Living Ambitions-Moving On Up,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316814,12800.00,0.00,12800.00,Lonsdale Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316799,6296.72,0.00,6296.72,Lorimer Foster Services,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316776,53533.00,0.00,53533.00,Nugent Care Society,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,601196090,1702.00,0.00,1702.00,Ofsted,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316792,5679.60,0.00,5679.60,Parallel Parents,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316790,11884.04,0.00,11884.04,Perpetual Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316815,24685.71,0.00,24685.71,Quality Time Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316781,14128.64,0.00,14128.64,Reed Specialist Recruitment Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316812,13690.16,0.00,13690.16,Roc North West Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316786,11984.00,0.00,11984.00,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316785,16704.00,0.00,16704.00,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316788,17976.00,0.00,17976.00,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,601196099,1300.00,0.00,1300.00,Sorrel Bank Medical Practice,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-07-05,6002316783,9561.20,0.00,9561.20,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316806,3667.00,0.00,3667.00,The Fostering Team,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316794,19524.40,0.00,19524.40,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316771,6848.32,0.00,6848.32,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316772,10009.29,0.00,10009.29,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316796,2396.00,0.00,2396.00,Wigan Council,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316802,12593.88,0.00,12593.88,Witherslack Group,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,6002316804,12593.88,0.00,12593.88,Witherslack Group,Children's Services,Payts to Agencies
Salford City Council,2017-07-05,1600588297,510.00,85.00,425.00,The Training Company,Children's Services,Training of others
Salford City Council,2017-07-05,1600588654,36415.38,6069.23,30346.15,Schofield & Sons Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-07-05,601195738,567.00,94.50,472.50,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2017-07-05,1600588546,13509.20,2251.53,11257.67,S & W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-07-05,6002316793,10540.00,0.00,10540.00,Care Today Childrens Services,Capital Expenditure,VAT Adjustment
Salford City Council,2017-07-05,6002316803,18408.52,0.00,18408.52,Three Circles Fostering,Capital Expenditure,VAT Adjustment
Salford City Council,2017-07-05,6002316782,4315.71,0.00,4315.71,Leaving Care Services Ltd,Children's Services,Vehicle RunningCosts
Salford City Council,2017-07-05,6002316778,3800.00,0.00,3800.00,Step Ahead Resource Services Ltd,Children's Services,Vehicle RunningCosts
Salford City Council,2017-07-05,1600588657,114783.49,19130.58,95652.91,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,2017-07-06,601196127,754.50,125.75,628.75,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-07-06,601196128,754.50,125.75,628.75,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-07-06,601196129,831.84,138.64,693.20,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-07-06,601196136,3358.44,559.74,2798.70,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-07-06,1600588029,4416.00,736.00,3680.00,C P Davidson & Sons Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-07-06,1600587818,548.05,91.34,456.71,Lex Autolease Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-07-06,qgnzuzvky,10881.44,1813.57,9067.87,Wilds Of Oldham,Environment and Community Safety,Bar Stocks for hired venues for resale
Salford City Council,2017-07-06,601194639,5005.00,0.00,5005.00,Salford Community Leisure Ltd,Corporate Business,Catering Materials
Salford City Council,2017-07-06,1600587716,2044.51,340.75,1703.76,Xma Ltd,Children's Services,Computer Equipment
Salford City Council,2017-07-06,1600587715,2555.64,425.94,2129.70,Xma Ltd,"Community, Health & Social Care",Computer Equipment
Salford City Council,2017-07-06,601196157,2856.00,0.00,2856.00,The Court Service,Sustainable Regeneration,Debt Recoveries Agen
Salford City Council,2017-07-06,sqsizxesq,878.40,146.40,732.00,A Venning Ltd,Environment and Community Safety,delegated kitchen formula
Salford City Council,2017-07-06,1600587127,1803.47,300.58,1502.89,Alere Ltd,"Community, Health & Social Care",Equipment Purchase
Salford City Council,2017-07-06,xdpfmpikp,2939.30,0.00,2939.30,Birtwistle Butcher,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-06,wgolekwvo,504.94,5.16,499.78,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-06,lgplylryf,537.93,0.00,537.93,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-06,wulevcqrn,559.43,4.42,555.01,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-06,tcnvwnead,645.84,5.94,639.90,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-06,ihlnkqhhc,2526.14,0.00,2526.14,Cheshire Food Services,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-06,outjxzidu,556.28,0.00,556.28,Creamline Dairies Red Ban,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-06,pmvqxpjbd,1995.95,0.00,1995.95,Creamline Dairies Traffor,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-06,wcrtpdblg,1534.09,12.69,1521.40,Hn Nuttall Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-06,xrwvrdfkt,5028.70,0.00,5028.70,Oliver Kay Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-06,gvtupvkjb,1967.30,0.00,1967.30,Quayside Bakery,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-06,frpgtqlfy,1809.00,0.00,1809.00,Hmcourts-Service.G,Corporate Business,Legal Fees
Salford City Council,2017-07-06,1600588434,30000.00,5000.00,25000.00,Scarab Sweepers Ltd,Environment and Community Safety,Materials
Salford City Council,2017-07-06,601196159,627.02,0.00,627.02,Culcheth Community Primary School,Corporate Business,Other Prof Fees
Salford City Council,2017-07-06,1600587155,2000.00,0.00,2000.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2017-07-06,1600587145,27621.60,4603.60,23018.00,One51 Es Plastics (Uk) Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2017-07-06,1600588130,2232.00,372.00,1860.00,C P Davidson & Sons Ltd,Capital Expenditure,Purch of Veh/Plant
Salford City Council,2017-07-06,1600588131,2232.00,372.00,1860.00,C P Davidson & Sons Ltd,Capital Expenditure,Purch of Veh/Plant
Salford City Council,2017-07-06,6002317192,532.50,0.00,532.50,Living Ambitions-Moving On Up,Children's Services,SS Inc Supp/Ind Clnt
Salford City Council,2017-07-06,1600588247,528.00,88.00,440.00,Churches Fire Security Limited,Sustainable Regeneration,UV Light/Fire
Salford City Council,2017-07-07,601196096,588.00,98.00,490.00,Salford Supply Desk Ltd,Children's Services,Agency Fees
Salford City Council,2017-07-07,601195582,570.72,95.12,475.60,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-07-07,601195583,570.72,95.12,475.60,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-07-07,601195584,713.40,118.90,594.50,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-07-07,601196110,2912.04,485.34,2426.70,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-07-07,601195724,660.00,110.00,550.00,Ci Electrics Ltd,Children's Services,Building Rep & Maint
Salford City Council,2017-07-07,1600588317,838.43,139.74,698.69,Killgerm Chemicals Ltd,Environment and Community Safety,Chemicals
Salford City Council,2017-07-07,1600588136,2398.50,399.75,1998.75,Rm Education Plc,Children's Services,Computer Equipment
Salford City Council,2017-07-07,1600588122,10465.20,1744.20,8721.00,Resolution Data Management Ltd,Sustainable Regeneration,Computer Software
Salford City Council,2017-07-07,1600588139,72109.45,12018.24,60091.21,Indigo Park Services Uk Ltd,Sustainable Regeneration,Contractors
Salford City Council,2017-07-07,1600588796,2909.59,0.00,2909.59,Martin Brokers (Uk) Ltd,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2017-07-07,1600587507,714.55,119.09,595.46,G Jones Builders Ltd,Corporate Business,Dev Servs Day to Day
Salford City Council,2017-07-07,1600588316,1200.00,200.00,1000.00,Prestwich Cycle Factors Ltd,Children's Services,Equipment Purchase
Salford City Council,2017-07-07,veuydglsl,500.69,8.99,491.70,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-07,jdkhnlktz,671.71,38.75,632.96,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-07,601196212,531.96,88.66,443.30,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-07-07,601196216,672.07,112.01,560.06,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-07-07,601196308,782.20,130.37,651.83,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-07-07,601196301,862.88,143.81,719.07,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-07-07,601196300,870.36,145.06,725.30,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-07-07,601196302,1081.28,180.21,901.07,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-07-07,601196309,1158.41,193.07,965.34,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-07-07,601195815,1240.74,206.79,1033.95,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-07-07,601195817,1323.52,220.59,1102.93,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-07-07,601196283,7678.00,0.00,7678.00,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2017-07-07,601196282,12000.00,0.00,12000.00,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2017-07-07,601196286,4500.00,0.00,4500.00,C Smithies Builders,Capital Expenditure,Improvement Grants
Salford City Council,2017-07-07,601196287,5881.97,0.00,5881.97,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-07-07,601196284,6375.23,0.00,6375.23,Dlp Services Northern Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2017-07-07,601196281,722.28,0.00,722.28,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-07-07,601196276,3305.00,0.00,3305.00,Hh Law Ltd,Corporate Business,Liability Insurance
Salford City Council,2017-07-07,601196279,1746.96,0.00,1746.96,Horwich Farrelly Solicitors,Corporate Business,Other Prof Fees
Salford City Council,2017-07-07,1600588274,5000.00,0.00,5000.00,Safe Families For Children,Children's Services,Payts to Agencies
Salford City Council,2017-07-07,1600588309,690.00,115.00,575.00,Lucas Training  Consultancy Ltd,Children's Services,Training of others
Salford City Council,2017-07-07,601196203,900.00,0.00,900.00,Marmion (Taxis),Children's Services,Pupil Assistance
Salford City Council,2017-07-07,1600588306,540.00,90.00,450.00,Lasa Charity Uk,"Community, Health & Social Care",Recruitment Advert.
Salford City Council,2017-07-07,1600588307,540.00,90.00,450.00,Lasa Charity Uk,"Community, Health & Social Care",Recruitment Advert.
Salford City Council,2017-07-07,cswhimyot,519.35,86.56,432.79,Www.Paper.Co.Uk,Corporate Business,Stationery
Salford City Council,2017-07-07,601196200,2944.46,485.74,2458.72,Virgin Media Business,Corporate Business,Telephones & Fax
Salford City Council,2017-07-07,1600588747,8753.34,1458.89,7294.45,S & W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-07-07,1600588774,13648.65,0.00,13648.65,S & W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2017-07-10,601195314,1089.60,181.60,908.00,Salford Supply Desk Ltd,Children's Services,Agency Fees
Salford City Council,2017-07-10,1600588809,1322.12,220.35,1101.77,Yeshili Reflective Materials Ltd,Environment and Community Safety,Clothing & Uniforms
Salford City Council,2017-07-10,1600587280,11244.48,1874.08,9370.40,Softcat Limited,Corporate Business,Computer Equipment
Salford City Council,2017-07-10,1600588998,233648.14,0.00,233648.14,Societe Generale Equipment Fin Ltd,Corporate Business,Computer Maintenance
Salford City Council,2017-07-10,xyhvrqgqc,515.25,4.15,511.10,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-10,ipbrnbels,569.70,14.69,555.01,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-07-10,1600587270,608.88,101.48,507.40,Facultatieve Technologies Ltd,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2017-07-10,1600588096,1320.00,220.00,1100.00,Stannah Stairlifts Limited.,Capital Expenditure,Improvement Grants
