Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2017-04-04,qtythixux,6426.02,0.00,6426.02,Wilds Of Oldham,Environment and Community Safety,Food and refreshments for resale
Salford City Council,2017-04-04,1600581942,746.40,124.40,622.00,Ingenitech Ltd,Corporate Business,Lease line rentals
Salford City Council,2017-04-04,601188511,3121.20,520.20,2601.00,Trinity Mirror Publishing Ltd,Capital Expenditure,Legal Fees
Salford City Council,2017-04-04,601188510,642.60,107.10,535.50,Trinity Mirror Publishing Ltd,Corporate Business,Marketing/Publicity
Salford City Council,2017-04-04,1600583115,4795.20,799.20,3996.00,Fudge Ltd T/A Thisislda,Capital Expenditure,Miscellaneous Exes
Salford City Council,2017-04-04,1600583012,1436.40,239.40,1197.00,S & S Marquees Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2017-04-04,1600583264,3923.11,653.85,3269.26,Dlp Services (Northern) Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,2017-04-04,kvcowoqns,1694.38,0.00,1694.38,Hn Nuttall Ltd,Sustainable Regeneration,non -UV Building Repairs & Maintenance
Salford City Council,2017-04-04,1600582771,15208.79,0.00,15208.79,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-04-04,1600582764,12632.68,0.00,12632.68,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-04-04,1600582770,11875.46,0.00,11875.46,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-04-04,1600581736,3333.37,0.00,3333.37,George House Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-04,601189506,1198.80,0.00,1198.80,Langworthy Medical Practice,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-04,601189507,1104.63,0.00,1104.63,Langworthy Medical Practice,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-04,601189390,639.36,0.00,639.36,Langworthy Medical Practice,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-04,1600582860,2212.00,0.00,2212.00,Salford Credit Union,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-04,1600583251,406010.00,0.00,406010.00,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-04,1600577519,400465.00,0.00,400465.00,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-04,1600581272,400463.00,0.00,400463.00,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-04,1600577518,218658.00,0.00,218658.00,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-04,1600581987,2669.96,444.99,2224.97,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2017-04-04,1600583501,1309308.60,218218.10,1091090.50,Salford Community Leisure Ltd,"Community, Health & Social Care",SCL management fee
Salford City Council,2017-04-04,1600581746,1853.18,308.86,1544.32,Mitie Security Ltd,Corporate Business,Security/Equipment
Salford City Council,2017-04-04,601187841,680.91,0.00,680.91,Jacobs,Corporate Business,VAT Adjustment
Salford City Council,2017-04-04,601187433,672.84,0.00,672.84,Jacobs,Corporate Business,VAT Adjustment
Salford City Council,2017-04-04,1600581990,913.80,152.30,761.50,Burgess Security Systems Ltd,Capital Expenditure,Works & Building
Salford City Council,2017-04-05,1600582026,8880.00,1480.00,7400.00,Sec-1 Ltd,Corporate Business,Computer Maintenance
Salford City Council,2017-04-05,1600582016,1800.00,300.00,1500.00,Northgate Public Services (Uk) Ltd,Corporate Business,Computer Software
Salford City Council,2017-04-05,1600582017,1449.24,241.54,1207.70,Northgate Public Services (Uk) Ltd,Corporate Business,Computer Software
Salford City Council,2017-04-05,601188533,1200.00,0.00,1200.00,Redacted Data,Children's Services,Consult/Contractors
Salford City Council,2017-04-05,1600582322,2160.00,360.00,1800.00,G Jones Builders Ltd,Children's Services,Dev Servs Day to Day
Salford City Council,2017-04-05,1600582374,1335.00,222.50,1112.50,G Jones Builders Ltd,Environment and Community Safety,Dev Servs Day to Day
Salford City Council,2017-04-05,601189524,770.96,128.49,642.47,Opus Energy Ltd,Children's Services,Electricity
Salford City Council,2017-04-05,601189521,636.59,106.10,530.49,Opus Energy Ltd,Children's Services,Electricity
Salford City Council,2017-04-05,nlhllocqw,505.01,4.58,500.43,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-04-05,xnnoyelmc,1138.39,189.73,948.66,Specialist Lamp Distributors,Sustainable Regeneration,General Contractor Work
Salford City Council,2017-04-05,1600582020,49944.05,8324.01,41620.04,Idox Software Ltd,Sustainable Regeneration,IT  Licence Fee
Salford City Council,2017-04-05,601188208,6091.37,0.00,6091.37,Bourne Leisure Limited,Children's Services,Leisure Activity
Salford City Council,2017-04-05,601189091,900.00,150.00,750.00,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-04-05,1600581996,1730.00,0.00,1730.00,Redacted Data,Capital Expenditure,Miscellaneous Exes
Salford City Council,2017-04-05,1600582019,1016.67,0.00,1016.67,Garrett Hall Primary School,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-04-05,1600582009,11298.84,0.00,11298.84,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-04-05,601188940,1377.50,0.00,1377.50,Beech Tree Club Creche-June Worsley,"Community, Health & Social Care",Other Prof Fees
Salford City Council,2017-04-05,1600583145,41678.18,6946.36,34731.82,Harry Fairclough Construction Ltd,Capital Expenditure,Other Works
Salford City Council,2017-04-05,1600582013,6912.00,1152.00,5760.00,Big Life Company Ltd,Corporate Business,Payts to Agencies
Salford City Council,2017-04-05,1600583528,1380.00,0.00,1380.00,Caritas Diocese Of Salford,Children's Services,Payts to Agencies
Salford City Council,2017-04-05,1600581998,1200.00,0.00,1200.00,Randstad Education Limited,Children's Services,Payts to Agencies
Salford City Council,2017-04-05,1600583527,1500.00,0.00,1500.00,Redacted Data,Children's Services,Payts to Agencies
Salford City Council,2017-04-05,1600582011,60000.00,0.00,60000.00,Salford Community & Voluntary Serv,Children's Services,Payts to Agencies
Salford City Council,2017-04-05,1600582010,30000.00,0.00,30000.00,Salford Community & Voluntary Serv,Children's Services,Payts to Agencies
Salford City Council,2017-04-05,601188849,688.00,0.00,688.00,Virgin Care Services,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-05,1600583072,13643.47,2273.91,11369.56,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2017-04-05,601189532,911.35,151.89,759.46,Royal Mail Group Ltd,Corporate Business,Postage
Salford City Council,2017-04-05,1600583375,1392.58,232.10,1160.48,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2017-04-05,1600581997,2400.00,0.00,2400.00,Next Level Learning,Children's Services,Pupil Assistance
Salford City Council,2017-04-05,1600582015,1466.44,244.41,1222.03,Bemrosebooth Ltd,Sustainable Regeneration,Stationery
Salford City Council,2017-04-05,1600582108,1424.76,237.46,1187.30,Shaw & Sons Limited,Corporate Business,Stationery
Salford City Council,2017-04-05,1600583105,1050.00,0.00,1050.00,Bizziekids,Children's Services,Training
Salford City Council,2017-04-05,1600572446,1898.40,316.40,1582.00,Pressboost Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2017-04-05,601187430,608.90,0.00,608.90,Jacobs,Corporate Business,VAT Adjustment
Salford City Council,2017-04-06,601187439,528.00,88.00,440.00,Prospero Recruitment Ltd,Children's Services,Agency Fees
Salford City Council,2017-04-06,601187603,1134.00,189.00,945.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-04-06,601187601,742.80,123.80,619.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-04-06,601189559,72862.06,12143.72,60718.34,Reed Specialist Recruitment Ltd,Capital Expenditure,Agency Fees
Salford City Council,2017-04-06,1600582221,548.05,91.34,456.71,Lex Autolease Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2017-04-06,1600582021,22614.60,3769.10,18845.50,Insight Direct (Uk) Limited,Corporate Business,Computer Equipment
Salford City Council,2017-04-06,1600582105,2444.40,407.40,2037.00,Tameside Mbc,Sustainable Regeneration,Contractors
Salford City Council,2017-04-06,1600583398,1248.00,208.00,1040.00,Barratt & Hughes Flooring,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2017-04-06,1600582128,524.40,87.40,437.00,Ijm Electrical Contractors Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2017-04-06,601188127,576.25,96.04,480.21,Opus Energy Ltd,Children's Services,Electricity
Salford City Council,2017-04-06,1600583546,10716.30,1786.05,8930.25,Nepro Limited,Capital Expenditure,External Fees-Other
Salford City Council,2017-04-06,601189583,589.05,0.00,589.05,Budding Wood Wardley Pre School,Children's Services,Grants
Salford City Council,2017-04-06,601189585,1021.68,0.00,1021.68,T/A Marlborough Road Academy,Children's Services,Grants
Salford City Council,2017-04-06,601189582,1443.00,0.00,1443.00,Unicorn Nursery,Children's Services,Grants
Salford City Council,2017-04-06,1600582118,650.00,0.00,650.00,Manchester City Council,Sustainable Regeneration,Legal Fees
Salford City Council,2017-04-06,1600582045,672.00,112.00,560.00,Stuart Spray Wildlife Consultancy,Capital Expenditure,Miscellaneous Exes
Salford City Council,2017-04-06,1600582094,2880.00,480.00,2400.00,3Gs (Uk) Limited,Environment and Community Safety,Other Prof Fees
Salford City Council,2017-04-06,1600582044,1147.50,0.00,1147.50,Beech Tree Club - June Worsley,"Community, Health & Social Care",Other Prof Fees
Salford City Council,2017-04-06,1600582055,1884.00,314.00,1570.00,Marketing Manchester,Office of the Chief Executive,Other Prof Fees
Salford City Council,2017-04-06,601188046,613.04,0.00,613.04,Chelsea & Westminster Hospital Nhs,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-06,601189568,858.45,0.00,858.45,Fledglings (Irlam) Limited,Children's Services,Payts to Agencies
Salford City Council,2017-04-06,601189569,3273.75,0.00,3273.75,Kids Planet Day Nurseries Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-04-06,601189575,800.25,0.00,800.25,Little Explorers,Children's Services,Payts to Agencies
Salford City Council,2017-04-06,601189574,800.25,0.00,800.25,Little Explorers Eccles,Children's Services,Payts to Agencies
Salford City Council,2017-04-06,601189576,800.25,0.00,800.25,Little Gems Private Day Nursery,Children's Services,Payts to Agencies
Salford City Council,2017-04-06,601189577,785.70,0.00,785.70,Mojo-Out Of School Club,Children's Services,Payts to Agencies
Salford City Council,2017-04-06,601188050,661.00,0.00,661.00,Royal Liverpool & Broadgreen,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-06,601189567,582.00,0.00,582.00,Treasures Child Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-04-06,601189612,1581.73,0.00,1581.73,Pitney Bowes Purchase Power,Corporate Business,Postage
Salford City Council,2017-04-06,601189611,1013.00,0.00,1013.00,Pitney Bowes Purchase Power,Corporate Business,Postage
Salford City Council,2017-04-06,1600582001,11267.99,1878.00,9389.99,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2017-04-06,1600582002,821.57,136.93,684.64,Whistl Uk Ltd,Corporate Business,Postage
Salford City Council,2017-04-06,601188551,762.23,127.04,635.19,Gazprom Energy,Children's Services,Premises Insurance
Salford City Council,2017-04-06,601189563,940.00,0.00,940.00,Paypoint Plc,Sustainable Regeneration,Premises Insurance
Salford City Council,2017-04-06,1600582042,3534.52,589.09,2945.43,Electoral Reform Services,Corporate Business,Print & Photocopying
Salford City Council,2017-04-06,1600582033,2000.00,0.00,2000.00,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2017-04-06,1600582096,996.00,166.00,830.00,Rbs Invoice Finance Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2017-04-06,1600582611,51540.00,8590.00,42950.00,F. R. Sharrock Limited,Capital Expenditure,Purch of Veh/Plant
Salford City Council,2017-04-06,1600582101,501.24,83.54,417.70,Premier Paper Group Ltd,Corporate Business,Stationery
Salford City Council,2017-04-06,uheowxooi,545.88,90.98,454.90,Www.Paper.Co.Uk,Corporate Business,Stationery
Salford City Council,2017-04-06,iyluvpohb,3992.60,665.43,3327.17,Restore,Corporate Business,Storage
Salford City Council,2017-04-06,601188966,2696.20,0.00,2696.20,The Swinton High School Academy,Children's Services,T U Supply Cover
Salford City Council,2017-04-06,601187653,7899.61,1316.60,6583.01,Virgin Media Business,Corporate Business,Telephones & Fax
Salford City Council,2017-04-06,601187650,5279.82,879.97,4399.85,Virgin Media Business,Corporate Business,Telephones & Fax
Salford City Council,2017-04-06,601187651,2708.29,451.38,2256.91,Virgin Media Business,Corporate Business,Telephones & Fax
Salford City Council,2017-04-06,1600582054,1740.00,290.00,1450.00,Kate Cairns Associates Ltd,Children's Services,Training of Others
Salford City Council,2017-04-06,1600583547,22392.00,3732.00,18660.00,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2017-04-07,601188548,1110.00,185.00,925.00,Axcis Education Recruitment,Children's Services,Agency Fees
Salford City Council,2017-04-07,601187660,660.00,110.00,550.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-04-07,1600582273,2968.32,494.72,2473.60,Bilway Marine,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2017-04-07,1600582126,666.02,111.00,555.02,Jla Ltd,Children's Services,Class Supplies Capit
Salford City Council,2017-04-07,1600582400,30999.20,5166.53,25832.67,Manchester Ship Canal Company,Sustainable Regeneration,Cleaning
Salford City Council,2017-04-07,1600582127,559.01,93.17,465.84,Xma Ltd,Children's Services,Computer Equipment
Salford City Council,2017-04-07,1600583106,950.00,0.00,950.00,Bizziekids,Children's Services,Day Care
Salford City Council,2017-04-07,1600582998,663.60,110.60,553.00,G Jones Builders Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2017-04-07,1600583120,565.20,94.20,471.00,Pressboost Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2017-04-07,601189535,41108.40,6851.40,34257.00,Grant Thornton Uk Llp,Corporate Business,District Audit Fees
Salford City Council,2017-04-07,601189634,1097.92,182.99,914.93,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-04-07,601189626,735.61,122.60,613.01,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-04-07,601189632,656.26,109.38,546.88,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-04-07,601189628,561.58,93.60,467.98,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2017-04-07,601189738,4640.00,0.00,4640.00,Crocodile Flood Solutions Ltd,Corporate Business,Grants
Salford City Council,2017-04-07,601189737,4366.80,0.00,4366.80,Crocodile Flood Solutions Ltd,Corporate Business,Grants
Salford City Council,2017-04-07,tmwjjwntu,799.98,0.00,799.98,Www.Urmstonaquatics.Co,Environment and Community Safety,Leisure Activity
Salford City Council,2017-04-07,1600583634,1197.65,199.61,998.04,The Clever Baggers Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2017-04-07,601188036,4225.00,0.00,4225.00,Brighter Futures,Children's Services,Other Prof Fees
Salford City Council,2017-04-07,601188144,966.10,0.00,966.10,Pearson Education Ltd,Children's Services,Other Prof Fees
Salford City Council,2017-04-07,1600582877,10166.66,0.00,10166.66,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-04-07,1600582873,8400.00,1400.00,7000.00,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-04-07,1600582878,8400.00,1400.00,7000.00,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-04-07,1600582869,2553.72,0.00,2553.72,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-04-07,1600582875,2553.72,0.00,2553.72,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
Salford City Council,2017-04-07,601189765,759.00,0.00,759.00,Salford Royal Nhs Foundation Trust,Children's Services,Other Prof Fees
Salford City Council,2017-04-07,601189756,70544.76,0.00,70544.76,Accountant General Of Senior Courts,Capital Expenditure,Other Works
Salford City Council,2017-04-07,601189749,69697.82,0.00,69697.82,Accountant General Of Senior Courts,Capital Expenditure,Other Works
Salford City Council,2017-04-07,2204611657,5762425.00,0.00,5762425.00,NHS CCG,"Community, Health & Social Care",Payments to Health Authority
Salford City Council,2017-04-07,1600583126,8985.60,1497.60,7488.00,Big Life Company Ltd,Corporate Business,Payts to Agencies
Salford City Council,2017-04-07,1600582868,1506.37,251.06,1255.31,Child In Mind Ltd,Children's Services,Payts to Agencies
Salford City Council,2017-04-07,601188853,794.59,0.00,794.59,East Cheshire Nhs Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-07,601189760,2325.00,0.00,2325.00,Ofsted,Children's Services,Payts to Agencies
Salford City Council,2017-04-07,1600583116,72000.00,12000.00,60000.00,The Landing At Media City Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-04-07,601187661,611.90,101.99,509.91,Gazprom Energy,Children's Services,Premises Insurance
Salford City Council,2017-04-07,601189191,1335.05,222.51,1112.54,Electricity North West Ltd,Sustainable Regeneration,Prog Maint & Works
Salford City Council,2017-04-07,1600583148,1870.00,0.00,1870.00,Lancashire County Council,Children's Services,Pupil Assistance
Salford City Council,2017-04-07,601188931,630.00,105.00,525.00,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2017-04-07,1600582099,2914.00,0.00,2914.00,Langworthy Cornerstone Assoc.,Children's Services,Rents
Salford City Council,2017-04-07,1600582089,2862.00,477.00,2385.00,Ezcctv.Com Limited,Environment and Community Safety,Security/Equipment
Salford City Council,2017-04-07,601189638,33750.00,5625.00,28125.00,Crowd Uk Ltd,Office of the Chief Executive,Service Tenancies
Salford City Council,2017-04-07,1600582112,578.29,96.38,481.91,Granada Learning,Children's Services,Training of Others
Salford City Council,2017-04-07,1600582058,964.80,0.00,964.80,Nasen,Children's Services,Training of Others
Salford City Council,2017-04-07,1600583319,510.00,85.00,425.00,The Training Company,Children's Services,Training of Others
Salford City Council,2017-04-07,1600583321,510.00,85.00,425.00,The Training Company,Children's Services,Training of Others
Salford City Council,2017-04-07,1600583322,510.00,85.00,425.00,The Training Company,Children's Services,Training of Others
Salford City Council,2017-04-07,601187782,950.00,0.00,950.00,Step Ahead Resource Services Ltd,Children's Services,Vehicle RunningCosts
Salford City Council,2017-04-10,601188032,1680.00,280.00,1400.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-04-10,601188033,660.00,110.00,550.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-04-10,601189382,827.34,137.89,689.45,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-04-10,601189380,750.00,125.00,625.00,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-04-10,601189377,708.90,118.15,590.75,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-04-10,601189376,696.90,116.15,580.75,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-04-10,601189381,600.00,100.00,500.00,Teaching Personnel Ltd,Children's Services,Agency Fees
Salford City Council,2017-04-10,601188370,1090.29,181.71,908.58,Psi (Resources) Limited,Environment and Community Safety,del'd kitchen formul
Salford City Council,2017-04-10,1600583212,2346.00,391.00,1955.00,C. Masters Decorators Ltd,Corporate Business,Dev Servs Day to Day
Salford City Council,2017-04-10,1600582429,916.80,152.80,764.00,Ijm Electrical Contractors Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2017-04-10,601189800,7700.00,0.00,7700.00,Disclosure & Barring Service,Capital Expenditure,Disclosure barring
Salford City Council,2017-04-10,601189813,85954.32,14325.72,71628.60,Edf Energy Plc,Sustainable Regeneration,Electricity
Salford City Council,2017-04-10,fjqkyttbr,5395.54,0.00,5395.54,Oliver Kay Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-04-10,1600582285,672.00,112.00,560.00,Cass Industries Ltd,Environment and Community Safety,Legal Fees
Salford City Council,2017-04-10,601189087,600.00,100.00,500.00,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-04-10,601189090,540.00,90.00,450.00,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2017-04-10,601189811,960.00,0.00,960.00,Healthwork,Corporate Business,Medical Health/Safe
Salford City Council,2017-04-10,601189808,576.00,96.00,480.00,Healthwork,Corporate Business,Medical Health/Safe
Salford City Council,2017-04-10,1600580074,9000.00,1500.00,7500.00,Blast Theory,Capital Expenditure,Miscellaneous Exes
Salford City Council,2017-04-10,601189783,12666.67,0.00,12666.67,Cambian Childcare Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-04-10,601189786,12666.67,0.00,12666.67,Cambian Childcare Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-04-10,601189788,6854.90,0.00,6854.90,Cambian Childcare Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2017-04-10,601188981,1776.67,296.11,1480.56,Oldham Mbc,Corporate Business,Other Prof Fees
Salford City Council,2017-04-10,601189827,966.00,0.00,966.00,Redacted Data,Environment and Community Safety,Other Prof Fees
Salford City Council,2017-04-10,601189825,555.00,0.00,555.00,Redacted Data,Environment and Community Safety,Other Prof Fees
Salford City Council,2017-04-10,601189764,150780.65,25130.11,125650.54,Rm Education Plc,Children's Services,Other Prof Fees
Salford City Council,2017-04-10,1600582440,550.00,0.00,550.00,Salford Community Leisure Ltd,"Community, Health & Social Care",Other Prof Fees
Salford City Council,2017-04-10,1600583254,10166.66,0.00,10166.66,Salford Royal Nhs Foundation Trust,Corporate Business,Other Prof Fees
