Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2012-09-03,1600448853,46964.22,7827.37,39136.85,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2012-09-03,601066465,860.00,0.00,860.00,Collins & Darwell Ltd,Community Health & Social Care,Books & Periodicals
Salford City Council,2012-09-03,601066339,12500.00,0.00,12500.00,Delta Legal Solicitors,Customer & Support Services,Liability Insurance
Salford City Council,2012-09-03,1600447139,950.40,158.40,792.00,Drive Medical Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-09-03,601065987,761.57,100.17,661.40,E.On,Sustainable Regeneration,Electricity
Salford City Council,2012-09-03,1600448828,2140.00,356.67,1783.33,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2012-09-03,1600448871,2140.00,356.67,1783.33,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2012-09-03,601066413,150750.20,25125.03,125625.17,"G & J Seddon Ltd.,",Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-03,601066414,97254.58,16209.10,81045.48,"G & J Seddon Ltd.,",Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-03,601066415,109072.97,18178.83,90894.14,"G & J Seddon Ltd.,",Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-03,1600447137,834.00,139.00,695.00,Gladstone Mrm Ltd,Capital Expenditure,Other Works
Salford City Council,2012-09-03,1600447227,12233.52,2038.92,10194.60,Gladstone Mrm Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2012-09-03,1600447141,600.00,100.00,500.00,Greater Manchester Probation,Environment and Community Safety,Grants - External
Salford City Council,2012-09-03,1600447142,1694.40,282.40,1412.00,Greater Manchester Probation,Environment and Community Safety,Grants - External
Salford City Council,2012-09-03,601066408,596.27,99.38,496.89,Greater Manchester West,Community Health & Social Care,Payments to H A
Salford City Council,2012-09-03,601064973,6823.20,1137.20,5686.00,Hanlon Fencing,Capital Expenditure,Works & Building
Salford City Council,2012-09-03,1600448599,11524.00,1920.67,9603.33,Ipeople Services Ltd,Children's Services,Photography
Salford City Council,2012-09-03,1600448861,778.80,129.80,649.00,J Cocker (Tinsmith),Community Health & Social Care,Adapts/Alterations
Salford City Council,2012-09-03,1600447583,936.08,156.01,780.07,J Fletcher Engineers Ltd,Community Health & Social Care,UV Oil / Gas Programme
Salford City Council,2012-09-03,1600447594,798.80,133.13,665.67,J Fletcher Engineers Ltd,Community Health & Social Care,UV Oil / Gas Programme
Salford City Council,2012-09-03,1600447255,5460.00,910.00,4550.00,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Consult/Contractors
Salford City Council,2012-09-03,1600447272,3830.40,638.40,3192.00,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Contractors
Salford City Council,2012-09-03,601066403,547.93,91.32,456.61,Maudesports Ltd,Children's Services,Leisure Activity
Salford City Council,2012-09-03,1600448197,508.03,84.67,423.36,Mouchel Ltd,Sustainable Regeneration,Computer Software
Salford City Council,2012-09-03,1600447326,666.00,111.00,555.00,Mountway Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-09-03,1600447324,2748.14,458.02,2290.12,Parkeon Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-03,601066430,714.42,0.00,714.42,Personal Redacted Data,Community Health & Social Care,Carers Respite
Salford City Council,2012-09-03,601066362,720.00,0.00,720.00,Personal Redacted Data,Capital Expenditure,Disturbance Payments
Salford City Council,2012-09-03,601066360,4700.00,0.00,4700.00,Personal Redacted Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-09-03,1600448844,66165.24,0.00,66165.24,Personal Redacted Data,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-09-03,1600448544,1674.00,279.00,1395.00,Prism Medical Uk,Community Health & Social Care,Disability Equipment
Salford City Council,2012-09-03,1600448545,1271.38,211.90,1059.48,Prism Medical Uk,Community Health & Social Care,Disability Equipment
Salford City Council,2012-09-03,601066454,539.76,0.00,539.76,Redacted Personal Data,Community Health & Social Care,Residents Savings
Salford City Council,2012-09-03,1600448821,517.20,0.00,517.20,Salford Foyer,Children's Services,Rents
Salford City Council,2012-09-03,601066342,1000.00,0.00,1000.00,Salford Heart Care,Customer & Support Services,Payts to Vol Orgs
Salford City Council,2012-09-03,1600447500,19020.67,0.00,19020.67,Signpost Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-09-03,1600447499,870.00,145.00,725.00,Spectra Security,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2012-09-03,1600447231,846.45,0.00,846.45,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-09-03,1600447235,875.90,0.00,875.90,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-09-03,1600447238,860.70,0.00,860.70,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-09-03,1600447239,846.45,0.00,846.45,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-09-03,1600447246,875.90,0.00,875.90,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-09-03,1600447248,12300.35,2050.06,10250.29,Tcs Services Limited,Children's Services,Grants - External
Salford City Council,2012-09-03,601064782,6000.00,1000.00,5000.00,University Of Salford,Customer & Support Services,Payts to Vol Orgs
Salford City Council,2012-09-03,1600447012,795.00,132.50,662.50,"Warden Construction Ltd.,",Capital Expenditure,Miscellaneous Exes
Salford City Council,2012-09-03,601066471,64725.81,0.00,64725.81,Warrington Borough Council,Children's Services,Payts to Other LA's
Salford City Council,2012-09-03,601066417,870.00,0.00,870.00,White Lodge Hotel,Community Health & Social Care,Resid Care Home
Salford City Council,2012-09-03,2203236014,69208.00,0.00,69208.00,Widdows Pilling,Sustainable Regeneration,Purchase of Land and Buildings
Salford City Council,2012-09-03,1600448913,2516.52,419.42,2097.10,Wilson Electrics,Community Health & Social Care,Removal Expenses
Salford City Council,2012-09-04,601066517,1500.00,250.00,1250.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,601066519,1362.00,227.00,1135.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,601066515,1447.20,241.20,1206.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,601066518,1016.40,169.40,847.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,601066520,760.80,126.80,634.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,601066521,1136.40,189.40,947.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,601066523,794.40,132.40,662.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,601066525,870.00,145.00,725.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,601066527,786.00,131.00,655.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,601066528,885.60,147.60,738.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,601066531,942.00,157.00,785.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,601066532,1454.40,242.40,1212.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,1600448963,544.58,90.76,453.82,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2012-09-04,1600448948,1026.00,171.00,855.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2012-09-04,1600448949,1026.00,171.00,855.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2012-09-04,1600448950,1026.00,171.00,855.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2012-09-04,1600448952,2052.00,342.00,1710.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2012-09-04,1600448953,1026.00,171.00,855.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2012-09-04,1600448956,1026.00,171.00,855.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2012-09-04,1600448962,1026.00,171.00,855.00,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2012-09-04,37701618,2220.15,0.00,2220.15,Birtwistle Butcher,Environment and Community Safety,Provisions
Salford City Council,2012-09-04,1600448126,3122.40,520.40,2602.00,Burnaby Stone Care Ltd,Capital Expenditure,Works & Building
Salford City Council,2012-09-04,601066569,3894.40,0.00,3894.40,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066582,9042.90,0.00,9042.90,C Owens Builders/Contractors,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066583,1544.53,0.00,1544.53,C Owens Builders/Contractors,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,601066555,3580.32,596.72,2983.60,Cable & Wireless Communications,Customer & Support Services,Telephones & Fax
Salford City Council,2012-09-04,1600449036,108000.00,18000.00,90000.00,Careers Solutions,Children's Services,Grants
Salford City Council,2012-09-04,1600449028,660.00,110.00,550.00,Chrystal Consulting Ltd,Environment and Community Safety,Vehicle Expenditure
Salford City Council,2012-09-04,1600448159,5000.00,0.00,5000.00,Cms Ltd,Children's Services,Photography
Salford City Council,2012-09-04,1600448986,695.68,115.95,579.73,Cooper Buildbase,Environment and Community Safety,Materials
Salford City Council,2012-09-04,601066559,2274.30,0.00,2274.30,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066570,7149.45,0.00,7149.45,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066584,5429.54,0.00,5429.54,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066586,1288.20,0.00,1288.20,Dolphin Mobility Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066571,2139.45,0.00,2139.45,Dolphin Mobility Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,601066585,649.54,0.00,649.54,Dolphin Mobility Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,1600448977,2893.80,0.00,2893.80,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600448978,3267.81,0.00,3267.81,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600448979,3377.14,0.00,3377.14,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600448980,3249.90,0.00,3249.90,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600448981,3439.80,0.00,3439.80,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600448982,3377.14,0.00,3377.14,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600448984,3207.99,0.00,3207.99,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600448985,3376.74,0.00,3376.74,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600448988,3377.14,0.00,3377.14,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600448993,3537.10,0.00,3537.10,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600448994,2990.26,0.00,2990.26,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600448996,2780.94,0.00,2780.94,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600448997,2990.26,0.00,2990.26,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600448999,3377.14,0.00,3377.14,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600449001,3376.74,0.00,3376.74,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600447463,1956.77,326.13,1630.64,G4S Cash Solutions Uk Ltd,Environment and Community Safety,Cash in Transit Serv
Salford City Council,2012-09-04,601066588,5733.62,0.00,5733.62,Gibsons Joiners & Builders,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066589,704.13,0.00,704.13,Gibsons Joiners & Builders,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,1600447973,1879.26,313.21,1566.05,Go Plant Ltd,Environment and Community Safety,Vehicle Expenditure
Salford City Council,2012-09-04,1600448248,4765.20,794.20,3971.00,Go Plant Ltd,Environment and Community Safety,Vehicle Expenditure
Salford City Council,2012-09-04,601066547,1267.14,132.73,1134.41,Great Places Housing Association,Capital Expenditure,Home Loss Payments
Salford City Council,2012-09-04,1600447363,540.00,90.00,450.00,Gs Systems,Community Health & Social Care,Computer Maintenance
Salford City Council,2012-09-04,601066447,50130.47,8355.08,41775.39,Hi-Tec Controls Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,601066590,3500.00,0.00,3500.00,Huntingtons Disease Association,Community Health & Social Care,Payts to Agencies
Salford City Council,2012-09-04,601066524,830.70,138.45,692.25,Jacobs,Customer & Support Services,Debt Recoveries Agency
Salford City Council,2012-09-04,601066558,7056.20,0.00,7056.20,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066574,520.00,0.00,520.00,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066505,6835.20,1139.20,5696.00,Learning Pool Ltd,Chief Executives,Subscriptions
Salford City Council,2012-09-04,601066463,1868.64,311.44,1557.20,Men Media Ltd,Customer & Support Services,Marketing/Publicity
Salford City Council,2012-09-04,1600448437,1791.36,298.56,1492.80,Mitie Security Ltd,Sustainable Regeneration,Oth Office Expenses
Salford City Council,2012-09-04,1600448202,1562.40,260.40,1302.00,Nextelcom Ltd,Sustainable Regeneration,Security/Equipment
Salford City Council,2012-09-04,601066553,1586.55,0.00,1586.55,Ofsted,Children's Services,Other Prof Fees
Salford City Council,2012-09-04,1600448297,14000.00,0.00,14000.00,Ordsall Community Arts,Community Health & Social Care,Grants
Salford City Council,2012-09-04,1600447833,6398.10,1066.35,5331.75,Palmer Demolition Ltd,Capital Expenditure,Demolition
Salford City Council,2012-09-04,1600447832,3229.92,538.32,2691.60,Palmer Demolition Ltd,Capital Expenditure,Demolition
Salford City Council,2012-09-04,37701592,530.40,0.00,530.40,Payatrader,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,601066649,1050.00,0.00,1050.00,Personal Redacted Data,Chief Executives,Other Prof Fees
Salford City Council,2012-09-04,601066461,553.56,0.00,553.56,Personal Redacted Data,Sustainable Regeneration,Pmnts Privt Provider
Salford City Council,2012-09-04,1600447909,1018.68,169.78,848.90,Phoenix Power Services,Environment and Community Safety,Vehicle Expenditure
Salford City Council,2012-09-04,1600448678,1450.08,241.68,1208.40,Phoenix Power Services,Environment and Community Safety,Vehicle Expenditure
Salford City Council,2012-09-04,1600447975,688.44,114.74,573.70,Pjp (Uk) Ltd,Environment and Community Safety,Vehicle Hire
Salford City Council,2012-09-04,601066545,7363.20,1227.20,6136.00,Post Office Counters,Community Health & Social Care,Bank Commission
Salford City Council,2012-09-04,1600448448,1800.00,300.00,1500.00,S & S Marquees,Chief Executives,Other Prof Fees
Salford City Council,2012-09-04,2203236020,45600.00,7600.00,38000.00,S & W TLP,Children's Services,Work and Building
Salford City Council,2012-09-04,37701560,986.47,164.41,822.06,Sitexorbis Ltd,Sustainable Regeneration,Electricity
Salford City Council,2012-09-04,1600447491,698.40,116.40,582.00,So Internet M247 Ltd,Children's Services,Telephones & Fax
Salford City Council,2012-09-04,1600447712,648.00,108.00,540.00,Socom,Capital Expenditure,External Fees-Other
Salford City Council,2012-09-04,601066606,539.06,89.84,449.22,Southern Electric,Capital Expenditure,Other Works
Salford City Council,2012-09-04,601066565,2274.30,0.00,2274.30,Stannah Lift Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,37701614,1070.45,178.41,892.04,Sunlight,Environment and Community Safety,Laundry
Salford City Council,2012-09-04,601066556,10901.82,0.00,10901.82,Terry Group Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066563,10589.54,0.00,10589.54,Terry Group Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066567,20916.33,0.00,20916.33,Terry Group Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066557,1338.82,0.00,1338.82,Terry Group Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,601066564,2151.04,0.00,2151.04,Terry Group Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,601066568,3451.33,0.00,3451.33,Terry Group Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,601066603,3618.23,0.00,3618.23,The Fostering Partnership,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600449002,4400.00,0.00,4400.00,The Inclusion Trust,Children's Services,Other Prof Fees
Salford City Council,2012-09-04,601066561,4319.38,0.00,4319.38,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066575,5426.23,0.00,5426.23,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066579,6194.13,0.00,6194.13,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066572,5300.66,0.00,5300.66,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066577,4560.27,0.00,4560.27,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066581,3534.00,0.00,3534.00,Thyssenkrupp Encasa Ltd,Capital Expenditure,Improvement Grants
Salford City Council,2012-09-04,601066562,912.38,0.00,912.38,Thyssenkrupp Encasa Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,601066573,650.96,0.00,650.96,Thyssenkrupp Encasa Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,601066576,1924.23,0.00,1924.23,Thyssenkrupp Encasa Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,601066578,560.03,0.00,560.03,Thyssenkrupp Encasa Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,601066580,1584.13,0.00,1584.13,Thyssenkrupp Encasa Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,1600447310,5430.00,905.00,4525.00,Thyssenkrupp Encasa Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-04,601066476,1748.58,291.43,1457.15,Tmp (Uk) Ltd,Customer & Support Services,Marketing/Publicity
Salford City Council,2012-09-04,1600447454,10181.33,0.00,10181.33,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600447455,11315.00,0.00,11315.00,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600447485,16065.75,0.00,16065.75,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600447492,10648.81,0.00,10648.81,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,1600447493,11315.00,0.00,11315.00,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2012-09-04,601066618,1410.00,0.00,1410.00,Twenty Four-Seven Hsa For Young Peo,Children's Services,Rents
Salford City Council,2012-09-04,601066491,3600.00,600.00,3000.00,University Of Salford,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-09-04,601066386,8424.00,1404.00,7020.00,Virgin Media Business,Customer & Support Services,Lease line rentals
Salford City Council,2012-09-04,1600447476,955.01,159.17,795.84,Vitax Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2012-09-04,1600447987,870.00,145.00,725.00,Vitax Ltd,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2012-09-04,1600447450,1571.74,261.96,1309.78,Yorkshire Purchasing,Children's Services,Stationery
Salford City Council,2012-09-05,601066252,14817.36,0.00,14817.36,Abbotsound Limited,Community Health & Social Care,Day Care
Salford City Council,2012-09-05,1600449083,636.00,106.00,530.00,Alarm And Security Services,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-05,37736685,660.77,110.13,550.64,Antalis Uk Ltd,Customer & Support Services,Stationery
Salford City Council,2012-09-05,37736734,795.60,132.60,663.00,Antalis Uk Ltd,Customer & Support Services,Stationery
Salford City Council,2012-09-05,601066625,621.43,0.00,621.43,Barnardos North West,Children's Services,Rents
Salford City Council,2012-09-05,1600447983,19008.00,3168.00,15840.00,Bikeright,Sustainable Regeneration,Training expenses
Salford City Council,2012-09-05,601066661,12558.46,962.00,11596.46,Bolton Council,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,601066534,5650.42,0.00,5650.42,Bolton Council,Children's Services,Payts to Other LA's
Salford City Council,2012-09-05,37736718,524.98,18.81,506.17,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2012-09-05,37736710,655.28,65.50,589.78,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2012-09-05,601066645,81980.24,13663.36,68316.88,British Gas Business,Capital Expenditure,Electricity
Salford City Council,2012-09-05,1600446401,9134.28,1522.38,7611.90,C Owens (Builders & Contractors) Lt,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-05,1600447947,552.00,92.00,460.00,"C. Masters Decorators Ltd.,",Capital Expenditure,Works & Building
Salford City Council,2012-09-05,601066697,2074.16,345.69,1728.47,Cable & Wireless Communications,Customer & Support Services,Telephones & Fax
Salford City Council,2012-09-05,1600448537,501.60,83.60,418.00,Carbon Creative Ltd,Chief Executives,Marketing/Publicity
Salford City Council,2012-09-05,601066658,55125.00,0.00,55125.00,City Of Salford Community Stadium,Capital Expenditure,Miscellaneous Exes
Salford City Council,2012-09-05,601066617,1341.14,0.00,1341.14,City West Housing Trust,Children's Services,Rents
Salford City Council,2012-09-05,601066648,17282.70,2880.45,14402.25,Community Transport,Community Health & Social Care,Grants
Salford City Council,2012-09-05,1600447076,6762.31,1127.05,5635.26,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-05,1600447513,876.00,146.00,730.00,E C E Consultancy Ltd,Environment and Community Safety,Legal SLA
Salford City Council,2012-09-05,601066610,1446.79,0.00,1446.79,E.On,Sustainable Regeneration,Electricity
Salford City Council,2012-09-05,1600448157,16936.00,0.00,16936.00,Exeter Royal Academey,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-09-05,601066620,92241.98,15373.66,76868.32,F W Sherratt Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-05,1600447579,7369.20,1228.20,6141.00,Five Star Fencing,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2012-09-05,1600448117,799.00,0.00,799.00,Foster Cares Ltd,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,601066632,3376.74,0.00,3376.74,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,601066633,3537.10,0.00,3537.10,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449117,3376.74,0.00,3376.74,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449120,3268.20,0.00,3268.20,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449121,3268.20,0.00,3268.20,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449122,3104.50,0.00,3104.50,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449123,3267.81,0.00,3267.81,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449124,3268.20,0.00,3268.20,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449125,3423.00,0.00,3423.00,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449126,3268.20,0.00,3268.20,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449127,3439.80,0.00,3439.80,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449128,3183.39,0.00,3183.39,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449129,3112.65,0.00,3112.65,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449130,2990.26,0.00,2990.26,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449131,3358.23,0.00,3358.23,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449132,3537.10,0.00,3537.10,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449133,3554.46,0.00,3554.46,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449134,3554.46,0.00,3554.46,Fostering Solutions Limited,Children's Services,Payts to Agencies
Salford City Council,2012-09-05,1600449135,3289.50,0.00,3289.50,Fostering Solutions Limited,Children's Services,Payts to Agencies
