Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2013-01-02,6001215688,952.64,0.00,952.64,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216242,950.56,0.00,950.56,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216132,927.60,0.00,927.60,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216079,914.88,0.00,914.88,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216223,906.60,0.00,906.60,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215952,875.44,0.00,875.44,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215743,868.32,0.00,868.32,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216144,861.48,0.00,861.48,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216120,827.88,0.00,827.88,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215659,809.44,0.00,809.44,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216049,803.44,0.00,803.44,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216289,784.28,0.00,784.28,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216218,753.00,0.00,753.00,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215737,741.48,0.00,741.48,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216172,736.16,0.00,736.16,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216213,713.32,0.00,713.32,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215931,712.96,0.00,712.96,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215838,690.40,0.00,690.40,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216197,684.12,0.00,684.12,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216050,682.72,0.00,682.72,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216149,679.48,0.00,679.48,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215948,678.40,0.00,678.40,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215896,646.16,0.00,646.16,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215754,635.04,0.00,635.04,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215721,626.20,0.00,626.20,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216177,618.24,0.00,618.24,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216308,615.36,0.00,615.36,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216211,611.32,0.00,611.32,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216247,609.16,0.00,609.16,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216278,602.96,0.00,602.96,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216229,602.48,0.00,602.48,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216157,598.68,0.00,598.68,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215860,591.12,0.00,591.12,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215712,590.48,0.00,590.48,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216258,590.36,0.00,590.36,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216286,584.32,0.00,584.32,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215893,576.60,0.00,576.60,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216005,573.40,0.00,573.40,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216045,564.44,0.00,564.44,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215791,564.00,0.00,564.00,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215962,552.72,0.00,552.72,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216086,547.16,0.00,547.16,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216196,540.72,0.00,540.72,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216174,539.00,0.00,539.00,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216134,532.44,0.00,532.44,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215832,532.04,0.00,532.04,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216048,527.48,0.00,527.48,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216066,527.12,0.00,527.12,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215905,521.56,0.00,521.56,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215969,520.72,0.00,520.72,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215902,519.76,0.00,519.76,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215900,515.12,0.00,515.12,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215806,512.68,0.00,512.68,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216292,512.64,0.00,512.64,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216244,505.64,0.00,505.64,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215913,503.24,0.00,503.24,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,42308833,509.09,0.00,509.09,Bnp Paribas,Customer & Support Services,Central Supplies & Services Allocation
Salford City Council,2013-01-02,6001215705,511.92,0.00,511.92,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215708,511.92,0.00,511.92,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216052,514.08,0.00,514.08,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215972,526.32,0.00,526.32,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216051,526.32,0.00,526.32,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215929,526.68,0.00,526.68,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216008,526.68,0.00,526.68,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216118,527.24,0.00,527.24,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215747,533.40,0.00,533.40,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216114,533.64,0.00,533.64,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216293,533.96,0.00,533.96,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216271,534.00,0.00,534.00,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216002,535.92,0.00,535.92,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216317,539.00,0.00,539.00,Redacted Personal Data,"Community, Health & Social Care",Res Pers Allow-Priv
Salford City Council,2013-01-02,6001216248,540.84,0.00,540.84,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215906,540.96,0.00,540.96,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,1600459333,545.65,90.94,454.71,Specialist Computer Centres Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2013-01-02,6001216169,548.72,0.00,548.72,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216297,548.84,0.00,548.84,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,1600458234,549.59,91.60,457.99,Ellesmere Engineering Co Ltd,"Community, Health & Social Care",UV Air Con
Salford City Council,2013-01-02,6001216046,550.80,0.00,550.80,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216298,550.84,0.00,550.84,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216263,551.20,0.00,551.20,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215735,554.40,0.00,554.40,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215951,554.40,0.00,554.40,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215961,554.40,0.00,554.40,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216022,554.40,0.00,554.40,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216025,554.40,0.00,554.40,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216259,558.88,0.00,558.88,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216230,565.40,0.00,565.40,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216220,571.80,0.00,571.80,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215999,572.88,0.00,572.88,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216105,572.88,0.00,572.88,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215725,574.84,0.00,574.84,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,1600458239,576.00,96.00,480.00,Barratt & Hughes,Capital Expenditure,External Fees-Other
Salford City Council,2013-01-02,6001216153,577.36,0.00,577.36,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216075,582.12,0.00,582.12,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215935,585.08,0.00,585.08,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216084,591.36,0.00,591.36,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216104,591.36,0.00,591.36,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,1600459315,591.61,98.60,493.01,Air Products Plc,Environment and Community Health,Vehicle Related Expenditure
Salford City Council,2013-01-02,6001216306,597.96,0.00,597.96,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216142,599.96,0.00,599.96,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,1600459305,600.00,100.00,500.00,S & S Marquees,Office of the Chief Executive,Equipment Hire
Salford City Council,2013-01-02,6001216156,601.32,0.00,601.32,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216205,618.56,0.00,618.56,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216136,621.76,0.00,621.76,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216287,622.72,0.00,622.72,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216185,628.32,0.00,628.32,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,601076912,628.60,0.00,628.60,Redacted Personal Data,"Community, Health & Social Care",Carers Respite
Salford City Council,2013-01-02,601076913,628.60,0.00,628.60,Redacted Personal Data,"Community, Health & Social Care",Carers Respite
Salford City Council,2013-01-02,6001216260,633.36,0.00,633.36,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,1600457736,633.60,105.60,528.00,S & S Marquees,"Community, Health & Social Care",Equipment Hire
Salford City Council,2013-01-02,6001215989,636.48,0.00,636.48,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216224,636.48,0.00,636.48,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216102,639.52,0.00,639.52,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216238,641.60,0.00,641.60,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215733,643.12,0.00,643.12,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216270,644.24,0.00,644.24,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215699,644.64,0.00,644.64,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215919,646.80,0.00,646.80,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215810,648.00,0.00,648.00,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216274,648.96,0.00,648.96,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216063,656.04,0.00,656.04,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216125,660.08,0.00,660.08,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,601076844,664.29,0.00,664.29,M & Q Properties Management Ltd,"Community, Health & Social Care",Rents
Salford City Council,2013-01-02,6001215872,665.28,0.00,665.28,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216038,665.28,0.00,665.28,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216040,665.28,0.00,665.28,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215936,674.52,0.00,674.52,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216252,674.52,0.00,674.52,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215911,683.76,0.00,683.76,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215844,685.76,0.00,685.76,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,1600457787,686.62,114.44,572.18,A & A Brown Ltd,Children's Services,Postage
Salford City Council,2013-01-02,6001216178,697.64,0.00,697.64,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216199,701.12,0.00,701.12,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215842,701.32,0.00,701.32,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216296,703.04,0.00,703.04,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215670,704.60,0.00,704.60,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216277,708.44,0.00,708.44,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216264,708.96,0.00,708.96,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216166,709.68,0.00,709.68,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216078,710.76,0.00,710.76,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215691,710.96,0.00,710.96,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215864,716.16,0.00,716.16,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216236,721.04,0.00,721.04,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216283,727.08,0.00,727.08,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216189,734.84,0.00,734.84,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215846,736.00,0.00,736.00,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215868,739.20,0.00,739.20,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216122,740.36,0.00,740.36,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215719,747.60,0.00,747.60,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216176,757.00,0.00,757.00,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215870,767.20,0.00,767.20,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216354,767.56,0.00,767.56,Hc One Ltd Tudor Manor Care Home,"Community, Health & Social Care",Nursing Home
Salford City Council,2013-01-02,6001215986,771.12,0.00,771.12,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215915,775.68,0.00,775.68,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216154,777.88,0.00,777.88,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216059,783.36,0.00,783.36,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216023,784.00,0.00,784.00,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215959,785.40,0.00,785.40,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,42308836,787.92,0.00,787.92,Amazon *Mktplce Eu-Uk,Customer & Support Services,Equipment Purchase
Salford City Council,2013-01-02,6001216000,789.40,0.00,789.40,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216294,844.24,0.00,844.24,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215954,850.08,0.00,850.08,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215958,850.08,0.00,850.08,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215819,854.32,0.00,854.32,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215825,860.00,0.00,860.00,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216227,876.80,0.00,876.80,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,1600457790,900.00,150.00,750.00,Hcl Safety Ltd,"Community, Health & Social Care",Dev Servs Day to Day
Salford City Council,2013-01-02,6001215795,911.76,0.00,911.76,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216115,923.28,0.00,923.28,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216117,923.28,0.00,923.28,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216119,932.52,0.00,932.52,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215976,939.20,0.00,939.20,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215739,940.20,0.00,940.20,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215977,943.28,0.00,943.28,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,1600457821,944.50,157.42,787.08,Killgerm Chemicals,Environment and Community Health,Chemicals
Salford City Council,2013-01-02,6001215803,946.44,0.00,946.44,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216369,969.40,0.00,969.40,The Links Resource Centre,"Community, Health & Social Care",Resid Care Home
Salford City Council,2013-01-02,6001215765,975.00,0.00,975.00,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216255,979.44,0.00,979.44,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215696,986.24,0.00,986.24,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216291,993.84,0.00,993.84,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216225,994.68,0.00,994.68,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216207,997.96,0.00,997.96,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216251,999.00,0.00,999.00,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215775,999.44,0.00,999.44,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,1600457856,1000.00,0.00,1000.00,Redacted Personal Data,Children's Services,Marketing/Publicity
Salford City Council,2013-01-02,6001216288,1032.60,0.00,1032.60,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215731,1033.68,0.00,1033.68,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216183,1034.52,0.00,1034.52,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216041,1039.63,0.00,1039.63,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216304,1040.72,0.00,1040.72,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216202,1045.12,0.00,1045.12,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,1600458236,1055.21,175.87,879.34,Ellesmere Engineering Co Ltd,"Community, Health & Social Care",UV Air Con
Salford City Council,2013-01-02,6001216147,1061.44,0.00,1061.44,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215997,1071.04,0.00,1071.04,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001216057,1071.84,0.00,1071.84,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,6001215799,1072.60,0.00,1072.60,Redacted Personal Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2013-01-02,1600457789,1080.00,180.00,900.00,Jpk Training Consultancy Ltd,"Community, Health & Social Care",Training expenses
