Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2011-12-01,601030563,1155.60,192.60,963.00,Helping Hands Minor Repairs Service,Sustainable Regeneration,Horticultural/GMaintenance
Salford City Council,2011-12-01,601031406,1329.95,221.66,1108.29,Johnsons Apparelmaster,Environment and Community Safety,Laundry
Salford City Council,2011-12-01,601031364,629.00,0.00,629.00,Bowland Psychological Services,Children's Services,Legal Fees
Salford City Council,2011-12-01,601029223,700.00,0.00,700.00,Her Majesty'S Court Service,Children's Services,Legal Fees
Salford City Council,2011-12-01,601029224,700.00,0.00,700.00,Her Majesty'S Court Service,Children's Services,Legal Fees
Salford City Council,2011-12-01,601031350,700.00,0.00,700.00,Her Majesty'S Court Service,Children's Services,Legal Fees
Salford City Council,2011-12-01,601031351,1005.13,4.57,1000.56,Refreshment Systems Ltd,Community Health & Social Care,Legal Fees
Salford City Council,2011-12-01,601029222,1900.00,0.00,1900.00,Her Majesty'S Court Service,Children's Services,Legal Fees
Salford City Council,2011-12-01,601029226,1900.00,0.00,1900.00,Her Majesty'S Court Service,Children's Services,Legal Fees
Salford City Council,2011-12-01,601031371,1900.00,0.00,1900.00,Her Majesty'S Court Service,Children's Services,Legal Fees
Salford City Council,2011-12-01,601031297,12314.63,1996.27,10318.36,Messrs Eversheds,Capital Expenditure,Legal Fees
Salford City Council,2011-12-01,601031432,6258.00,1043.00,5215.00,Design Lights Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2011-12-01,1600426932,561.60,93.60,468.00,Ambrose Ellis Ltd,Environment and Community Safety,UV Vandalism
Salford City Council,2011-12-01,1600428452,3290.40,548.40,2742.00,Trafford  Council,Customer and Support Services,Other Prof Fees
Salford City Council,2011-12-01,1600428449,3600.00,600.00,3000.00,Trafford  Council,Customer and Support Services,Other Prof Fees
Salford City Council,2011-12-01,1600428273,5000.00,0.00,5000.00,Salford City College,Chief Executives,Other Prof Fees
Salford City Council,2011-12-01,1600428275,5000.00,0.00,5000.00,Salford City College,Chief Executives,Other Prof Fees
Salford City Council,2011-12-01,1600428276,5000.00,0.00,5000.00,Salford City College,Chief Executives,Other Prof Fees
Salford City Council,2011-12-01,601031271,368986.91,61497.82,307489.09,Galliford Try Infrastructure Ltd,Capital Expenditure,Other Works
Salford City Council,2011-12-01,601031269,525134.88,87522.48,437612.40,Galliford Try Infrastructure Ltd,Capital Expenditure,Other Works
Salford City Council,2011-12-01,1600427591,10692.86,0.00,10692.86,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,1600427588,2495.00,0.00,2495.00,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,601030392,630.00,0.00,630.00,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,601031329,990.68,0.00,990.68,Langworthy Cornerstone Assoc.,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,1600428473,3432.28,0.00,3432.28,Alpha Plus Fostering  Ltd,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,1600426810,9835.80,0.00,9835.80,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,1600426811,9835.80,0.00,9835.80,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,1600428516,11545.95,0.00,11545.95,Together Trust,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,1600428522,12000.00,0.00,12000.00,New Horizons (Stockport) Ltd,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,1600428509,12400.00,0.00,12400.00,New Horizons (Stockport) Ltd,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,1600427081,13241.43,0.00,13241.43,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,1600426682,13374.29,0.00,13374.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,1600427079,13374.29,0.00,13374.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,1600427080,13374.29,0.00,13374.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,1600426681,13684.29,0.00,13684.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-12-01,601031344,600.00,100.00,500.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-12-01,601031343,1978.80,329.80,1649.00,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-12-01,601031339,2341.35,390.23,1951.12,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-12-01,601031341,2492.55,415.43,2077.12,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-12-01,601031340,2836.95,472.83,2364.12,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-12-01,601031342,3130.95,521.83,2609.12,Airborne Environmental Consultants,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-12-01,1600427412,3574.80,595.80,2979.00,Piggott & Whitfield Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-12-01,601031385,3588.10,598.02,2990.08,Abca Systems Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-12-01,1600427411,5961.29,993.55,4967.74,Piggott & Whitfield Ltd.,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-12-01,1600428554,6425.30,1071.00,5354.30,K. D. B.  Services Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-12-01,1600428324,6645.60,1107.60,5538.00,C Owens (Builders & Contractors) Lt,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-12-01,1600427405,25936.93,4322.82,21614.11,Piggott & Whitfield Limited,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-12-01,601031347,2381.02,396.84,1984.18,Tnt Post North West Ltd,Sustainable Regeneration,Postage
Salford City Council,2011-12-01,28472026,546.00,0.00,546.00,Chubb Intergrated,Community Health & Social Care,Provisions
Salford City Council,2011-12-01,28472034,948.28,10.16,938.12,Brake Bros Ltd,Environment and Community Safety,Provisions
Salford City Council,2011-12-01,601031209,643.45,105.00,538.45,The Original (Klm) Ltd,Children's Services,Pupil Assistance
Salford City Council,2011-12-01,1600428464,1450.00,0.00,1450.00,Mds Mini Buses,Children's Services,Pupil Assistance
Salford City Council,2011-12-01,601030377,600.00,100.00,500.00,Rm Education Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2011-12-01,601031267,17496.00,2916.00,14580.00,Rm Education Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2011-12-01,1600426716,14047.20,2341.20,11706.00,Ssi Schaefer Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2011-12-01,601031381,17796.00,0.00,17796.00,Shap Ltd,Community Health & Social Care,Pyts Agenc - Ext Fnd
Salford City Council,2011-12-01,1600427534,543.78,90.63,453.15,P. Mcguinness & Co Limited,Sustainable Regeneration,Rechargeable R & Mnt
Salford City Council,2011-12-01,601031245,504.00,84.00,420.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2011-12-01,601031249,504.00,84.00,420.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2011-12-01,601031242,540.00,90.00,450.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2011-12-01,601031244,540.00,90.00,450.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2011-12-01,601031247,540.00,90.00,450.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2011-12-01,601031259,540.00,90.00,450.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2011-12-01,601031260,540.00,90.00,450.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2011-12-01,601031261,540.00,90.00,450.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2011-12-01,601031262,540.00,90.00,450.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2011-12-01,601031363,697.23,0.00,697.23,Redacted Personal Data,Community Health & Social Care,Rents
Salford City Council,2011-12-01,601031287,926.11,0.00,926.11,Lower Kersal Centre Ltd,Children's Services,Rents
Salford City Council,2011-12-01,1600428384,2140.04,356.67,1783.37,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2011-12-01,601031388,2960.18,0.00,2960.18,Coop Funeral Services,Community Health & Social Care,Residents Savings
Salford City Council,2011-12-01,1600427078,1563.61,260.60,1303.01,Nextelcom Ltd,Sustainable Regeneration,Security Sys R & Mnt
Salford City Council,2011-12-01,601031237,655.20,109.20,546.00,Saltax Ltd,Community Health & Social Care,Transport
Salford City Council,2011-12-01,601031390,6677.75,1112.96,5564.79,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2011-12-01,601031391,4117.79,613.29,3504.50,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2011-12-01,601031396,826.86,137.81,689.05,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2011-12-01,601031302,1010.09,0.00,1010.09,United Utilities Water Limited,Children's Services,Unitary Charge
Salford City Council,2011-12-01,601031394,1386.75,231.13,1155.62,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2011-12-01,601031392,1847.15,307.86,1539.29,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2011-12-01,601031395,7714.52,1285.75,6428.77,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2011-12-01,601031393,9680.91,1613.48,8067.43,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2011-12-01,1600427672,662.26,110.38,551.88,Dick Leigh,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2011-12-01,1600427319,3303.22,550.54,2752.68,Go Plant Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2011-12-01,1600427318,4369.33,728.22,3641.11,Go Plant Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2011-12-01,1600428535,23749.64,3958.27,19791.37,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2011-12-01,1600428537,24712.56,4118.76,20593.80,Carlton Fuels,Environment and Community Safety,Vehicle Running Cost
Salford City Council,2011-12-01,601031058,12249.52,2041.59,10207.93,Eccles Special High Schools Co Ltd,Capital Expenditure,Works & Building
Salford City Council,2011-12-01,601031059,22113.83,3685.64,18428.19,Eccles Special High Schools Co Ltd,Capital Expenditure,Works & Building
Salford City Council,2011-12-01,601031256,108869.67,18144.94,90724.73,Tom Fish Llp,Capital Expenditure,Works & Building
Salford City Council,2011-12-02,601031470,615.38,102.56,512.82,North West Timber Treatment L,Environment and Community Safety,Adapts/Alterations
Salford City Council,2011-12-02,601031612,657.85,0.00,657.85,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031627,808.04,0.00,808.04,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031624,843.68,0.00,843.68,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031628,843.68,0.00,843.68,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031629,852.92,0.00,852.92,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031591,862.16,0.00,862.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031630,899.08,0.00,899.08,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031606,925.16,0.00,925.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031626,966.16,0.00,966.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031595,966.16,0.00,966.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031618,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031605,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031620,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031613,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031619,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031607,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031608,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031599,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031614,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031617,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031602,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031603,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031615,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031597,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031598,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031594,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031621,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031611,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031609,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031625,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031610,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031604,974.16,0.00,974.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031593,982.16,0.00,982.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031622,982.16,0.00,982.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031600,994.16,0.00,994.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031601,994.16,0.00,994.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031616,1066.16,0.00,1066.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031623,1222.16,0.00,1222.16,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031592,1222.88,0.00,1222.88,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031590,1378.44,0.00,1378.44,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031596,1547.80,0.00,1547.80,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-12-02,601031456,604.80,100.80,504.00,Hays Education,Children's Services,Agency Fees
Salford City Council,2011-12-02,601031423,604.80,100.80,504.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2011-12-02,601031424,730.20,121.70,608.50,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2011-12-02,601031425,870.00,145.00,725.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2011-12-02,601031520,533.50,0.00,533.50,Redacted Personal Data,Children's Services,Allowances
Salford City Council,2011-12-02,1600427854,4308.81,718.13,3590.68,Robert H Smith,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2011-12-02,1600428648,1872.00,312.00,1560.00,Om Interactive Ltd,Community Health & Social Care,Central S & S Alloc
Salford City Council,2011-12-02,1600428578,2312.11,385.35,1926.76,Alliance Disposables Ltd,Environment and Community Safety,Cleaning Materials
Salford City Council,2011-12-02,601031458,632.40,105.40,527.00,D & I Cleaners Ltd,Children's Services,Cleaning Services
Salford City Council,2011-12-02,601031465,3980.40,663.40,3317.00,D & I Cleaners Ltd,Sustainable Regeneration,Cleaning Services
Salford City Council,2011-12-02,1600427071,753.08,125.51,627.57,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Consult/Contractors
Salford City Council,2011-12-02,1600427073,1200.00,200.00,1000.00,Iccm National Office,Environment and Community Safety,Consult/Contractors
Salford City Council,2011-12-02,1600427275,3383.77,563.98,2819.79,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Consult/Contractors
Salford City Council,2011-12-02,1600427510,10040.43,1673.40,8367.03,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Consult/Contractors
Salford City Council,2011-12-02,601031457,912.00,0.00,912.00,Sunny Bank (Prs) Ltd,Community Health & Social Care,Day Care
Salford City Council,2011-12-02,601031517,3472.66,578.78,2893.88,N J Cook Removals & Storage,Capital Expenditure,Disturbance Payments
Salford City Council,2011-12-02,601031513,5040.00,840.00,4200.00,N J Cook Removals & Storage,Capital Expenditure,Disturbance Payments
Salford City Council,2011-12-02,1600427393,570.00,95.00,475.00,Burnaby Stone Care Ltd,Chief Executives,Electricity
Salford City Council,2011-12-02,601031434,1474.90,245.81,1229.09,Southern Electric,Capital Expenditure,Electricity
Salford City Council,2011-12-02,601031435,2053.04,342.15,1710.89,Southern Electric,Capital Expenditure,Electricity
Salford City Council,2011-12-02,1600427976,2100.00,350.00,1750.00,Abca Systems,Sustainable Regeneration,Electricity
Salford City Council,2011-12-02,601031433,4349.94,2.91,4347.03,Southern Electric,Capital Expenditure,Electricity
Salford City Council,2011-12-02,1600426943,4039.20,673.20,3366.00,Aqualogic (Wc) Ltd,Sustainable Regeneration,Energy Conservation
Salford City Council,2011-12-02,28535278,506.00,0.00,506.00,Francotyp,Environment and Community Safety,Equipment Purchase
Salford City Council,2011-12-02,1600428362,810.00,135.00,675.00,F. R. Sharrock Limited,Environment and Community Safety,Equipment Purchase
Salford City Council,2011-12-02,1600427274,4808.36,801.39,4006.97,Wdm Ltd,Capital Expenditure,Ext Fees-Consult Eng
Salford City Council,2011-12-02,1600428573,1381.20,5.83,1375.37,B Littler & Sons,Community Health & Social Care,Funerals
Salford City Council,2011-12-02,601031559,2114.13,0.00,2114.13,Autistic Society Gtr Manchester,Children's Services,Grants - External
Salford City Council,2011-12-02,601031574,6475.00,0.00,6475.00,Salford Hundred Venture,Sustainable Regeneration,Grants - External
Salford City Council,2011-12-02,601031573,21041.50,0.00,21041.50,Salford Hundred Venture,Sustainable Regeneration,Grants - External
Salford City Council,2011-12-02,1600427271,4200.00,0.00,4200.00,B.F. Education Services Ltd,Children's Services,Hire of Facilities
Salford City Council,2011-12-02,6000924467,853.74,0.00,853.74,Comfort Call Ltd,Community Health & Social Care,Home Helps
Salford City Council,2011-12-02,6000924461,865.98,0.00,865.98,Comfort Call Ltd,Community Health & Social Care,Home Helps
Salford City Council,2011-12-02,601030913,895.60,0.00,895.60,The Nas Services Ltd,Community Health & Social Care,Home Helps
Salford City Council,2011-12-02,6000924470,921.06,0.00,921.06,Comfort Call Ltd,Community Health & Social Care,Home Helps
Salford City Council,2011-12-02,6000924441,1868.84,0.00,1868.84,B & M Community Services Ltd,Community Health & Social Care,Home Helps
Salford City Council,2011-12-02,6000924460,3428.96,0.00,3428.96,Image Act & Succeed,Community Health & Social Care,Home Helps
Salford City Council,2011-12-02,6000924447,4231.98,0.00,4231.98,Dh Homecare Limited,Community Health & Social Care,Home Helps
Salford City Council,2011-12-02,6000924454,4853.16,0.00,4853.16,Human Support Group Ltd,Community Health & Social Care,Home Helps
Salford City Council,2011-12-02,6000924450,5258.43,0.00,5258.43,Redacted Personal Data,Community Health & Social Care,Home Helps
Salford City Council,2011-12-02,6000924443,6603.48,0.00,6603.48,Sevacare (Uk) Ltd,Community Health & Social Care,Home Helps
Salford City Council,2011-12-02,6000924456,10752.84,0.00,10752.84,Local Solutions,Community Health & Social Care,Home Helps
Salford City Council,2011-12-02,6000924444,11285.28,0.00,11285.28,Premier Care Solutions,Community Health & Social Care,Home Helps
Salford City Council,2011-12-02,6000924469,12058.05,0.00,12058.05,Nightingales Home Care Ltd,Community Health & Social Care,Home Helps
Salford City Council,2011-12-02,601031501,6264.00,1044.00,5220.00,Virgin Media Business,Customer and Support Services,Lease line rentals
Salford City Council,2011-12-02,601031461,1800.00,300.00,1500.00,Redacted Personal Data,Sustainable Regeneration,Legal Fees
Salford City Council,2011-12-02,601031449,3252.00,542.00,2710.00,Redacted Personal Data,Customer and Support Services,Legal Fees
Salford City Council,2011-12-02,601031669,5616.00,0.00,5616.00,Weightmans Llp,Children's Services,Legal Fees
Salford City Council,2011-12-02,601031486,700.00,0.00,700.00,Salford Royal Nhs Foundation Trust,Customer and Support Services,Medical Health/Safe
Salford City Council,2011-12-02,601031489,5028.66,838.11,4190.55,Bdma,Customer and Support Services,Medical Health/Safe
Salford City Council,2011-12-02,601031386,576.00,0.00,576.00,Birtenshaw Hall,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-12-02,601031491,9997.64,0.00,9997.64,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-12-02,601031117,10709.00,0.00,10709.00,Rossendale School Priory,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-12-02,601031577,14129.00,0.00,14129.00,Criminal Records Bureau,Customer and Support Services,Other Prof Fees
Salford City Council,2011-12-02,601031519,552.27,0.00,552.27,St. Helens Council,Children's Services,Payts to Agencies
Salford City Council,2011-12-02,601031528,611.60,0.00,611.60,Fairfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2011-12-02,601031529,1129.15,0.00,1129.15,Fairfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2011-12-02,601031530,1287.00,0.00,1287.00,Fairfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2011-12-02,601031048,1640.00,0.00,1640.00,Classic Foster Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2011-12-02,601031046,2923.92,0.00,2923.92,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2011-12-02,601031139,3071.17,0.00,3071.17,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2011-12-02,601031045,3232.99,0.00,3232.99,The National Fostering Agency,Children's Services,Payts to Agencies
Salford City Council,2011-12-02,601031136,3232.99,0.00,3232.99,The National Fostering Agency,Children's Services,Payts to Agencies
