Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2011-08-02,1600417589,1616.46,269.41,1347.05,Alliance Disposables Ltd,Environment and Community Safety,Cleaning Materials
Salford City Council,2011-08-02,1600419245,744.30,124.05,620.25,Alliance Disposables Ltd,Environment and Community Safety,Cleaning Materials
Salford City Council,2011-08-02,601013233,9713.38,0.00,9713.38,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-08-02,601013612,9997.64,0.00,9997.64,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-08-02,601013613,9323.92,0.00,9323.92,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-08-02,601013614,9323.92,0.00,9323.92,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-08-02,601013615,9997.64,0.00,9997.64,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-08-02,601013616,9997.64,0.00,9997.64,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-08-02,601013617,9997.64,0.00,9997.64,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-08-02,601013618,9997.64,0.00,9997.64,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-08-02,601013619,9997.64,0.00,9997.64,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-08-02,601013620,9997.64,0.00,9997.64,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-08-02,601013622,9997.64,0.00,9997.64,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-08-02,601013623,9997.64,0.00,9997.64,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2011-08-02,1600418482,2210.13,368.36,1841.77,Breeze Ltd,Chief Executives,Postage
Salford City Council,2011-08-02,601013045,1176.21,0.00,1176.21,Brookvale,Community Health & Social Care,Day Care
Salford City Council,2011-08-02,601014088,574.59,0.00,574.59,Caritas Care Limtied,Children's Services,Payts to Agencies
Salford City Council,2011-08-02,601014089,574.59,0.00,574.59,Caritas Care Limtied,Children's Services,Payts to Agencies
Salford City Council,2011-08-02,601014090,574.59,0.00,574.59,Caritas Care Limtied,Children's Services,Payts to Agencies
Salford City Council,2011-08-02,601014060,2800.00,0.00,2800.00,Citizens Advice Bureaux (Salford),Customer and Support Services,Payts to Vol Orgs
Salford City Council,2011-08-02,601014145,63762.59,10626.93,53135.66,Comensura Ltd,Customer and Support Services,Agency Fees
Salford City Council,2011-08-02,1600418483,557.30,92.88,464.42,Electricity North West Ltd,Capital Expenditure,Demolition
Salford City Council,2011-08-02,1600418484,509.30,84.88,424.42,Electricity North West Ltd,Capital Expenditure,Demolition
Salford City Council,2011-08-02,601014140,4686.00,0.00,4686.00,Federation Of Jewish Services,Children's Services,Grants - External
Salford City Council,2011-08-02,1600419136,21700.18,0.00,21700.18,Greater Manchester Police,Community Health & Social Care,Grants - External
Salford City Council,2011-08-02,1600417745,8891.04,1481.84,7409.20,Image@Work,Environment and Community Safety,Clothing & Uniforms
Salford City Council,2011-08-02,601014122,500.00,0.00,500.00,Jonesfield Residents Association,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2011-08-02,1600416966,5993.90,998.99,4994.91,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Consult/Contractors
Salford City Council,2011-08-02,1600416968,1795.49,299.24,1496.25,Jws Waste & Recycling Systems Ltd,Environment and Community Safety,Consult/Contractors
Salford City Council,2011-08-02,1600418988,6215.64,1035.94,5179.70,K. D. B.  Services Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-08-02,601013756,692.40,115.40,577.00,Key Care & Support Ltd,Children's Services,Payts to Agencies
Salford City Council,2011-08-02,601013086,25910.00,0.00,25910.00,Lifeline Project Ltd,Children's Services,Payts to Agencies
Salford City Council,2011-08-02,601011008,664.29,0.00,664.29,M & Q Properties Management Ltd,Community Health & Social Care,Rents
Salford City Council,2011-08-02,1600412373,15300.73,2550.12,12750.61,Manchester City Council,Sustainable Regeneration,Principal Road Maint
Salford City Council,2011-08-02,1600418996,606.00,101.00,505.00,Marlow Electrical Co,Environment and Community Safety,Dev Servs Day to Day
Salford City Council,2011-08-02,1600418984,1632.00,272.00,1360.00,Marlow Electrical Co,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2011-08-02,1600418548,1244.40,207.40,1037.00,Marlow Electrical Co.,Capital Expenditure,Works & Building
Salford City Council,2011-08-02,601014127,1152.30,192.05,960.25,Michael Page International Limited,Sustainable Regeneration,Legal Fees
Salford City Council,2011-08-02,1600416841,31393.33,5232.22,26161.11,Mitie Security Ltd,Sustainable Regeneration,Security/Equipment
Salford City Council,2011-08-02,1600416842,10084.27,1680.71,8403.56,Mitie Security Ltd,Sustainable Regeneration,Security/Equipment
Salford City Council,2011-08-02,601014109,1359.05,0.00,1359.05,Redacted Personal Data,Children's Services,Grants
Salford City Council,2011-08-02,601013406,6815.32,0.00,6815.32,Park Foster Care Limited,Children's Services,Payts to Agencies
Salford City Council,2011-08-02,1600419190,1208.93,201.49,1007.44,Patterson Medical Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2011-08-02,1600419275,795.00,0.00,795.00,Petwise Zoo,Environment and Community Safety,Other Prof Fees
Salford City Council,2011-08-02,1600419232,18352.00,0.00,18352.00,Pontville School Limited,Children's Services,Payts to Agencies
Salford City Council,2011-08-02,601014168,986.24,0.00,986.24,Redacted Personal Data,Capital Expenditure,Unidentified Income
Salford City Council,2011-08-02,601014169,978.84,0.00,978.84,Redacted Personal Data,Capital Expenditure,Unidentified Income
Salford City Council,2011-08-02,601014121,1109.32,0.00,1109.32,Redacted Personal Data,Community Health & Social Care,Refunds
Salford City Council,2011-08-02,1600417914,634.82,105.80,529.02,Robert H Smith,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2011-08-02,601014093,1947.10,0.00,1947.10,Rsp Rail Travel Account,Children's Services,Children Act-Sect 23
Salford City Council,2011-08-02,601014100,855.10,0.00,855.10,Rsp Rail Travel Account,Children's Services,Children Act-Sect 23
Salford City Council,2011-08-02,601014106,2976.40,0.00,2976.40,Rsp Rail Travel Account,Children's Services,Children Act-Sect 23
Salford City Council,2011-08-02,601014062,1234.15,205.69,1028.46,Salix Homes Limited,Sustainable Regeneration,Non SLA Recharges
Salford City Council,2011-08-02,601014119,730.80,121.80,609.00,Saltax Ltd,Community Health & Social Care,Transport
Salford City Council,2011-08-02,1600418728,2213.00,0.00,2213.00,Shanleys Limited,Chief Executives,Print & Photocopying
Salford City Council,2011-08-02,1600418723,1529.70,254.95,1274.75,Simplymed Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2011-08-02,601014144,146096.55,24349.42,121747.13,Smartestenergy Ltd,Sustainable Regeneration,Principal Road Maint
Salford City Council,2011-08-02,1600419251,9835.80,0.00,9835.80,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2011-08-02,601014084,1437.06,239.50,1197.56,Southern Electric,Customer and Support Services,Electricity
Salford City Council,2011-08-02,601014086,3028.30,476.97,2551.33,Southern Electric,Customer and Support Services,Electricity
Salford City Council,2011-08-02,601014087,4574.27,750.86,3823.41,Southern Electric,Customer and Support Services,Electricity
Salford City Council,2011-08-02,601014112,939.66,156.61,783.05,Southern Electric,Sustainable Regeneration,Electricity
Salford City Council,2011-08-02,601014129,1182.19,197.03,985.16,Southern Electric,Sustainable Regeneration,Electricity
Salford City Council,2011-08-02,601014110,3000.00,0.00,3000.00,St Ouen Town Twinning Group,Customer and Support Services,Grants
Salford City Council,2011-08-02,601014061,584.04,0.00,584.04,Start In  Salford,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2011-08-02,601014126,714.00,119.00,595.00,T&T Consultancy Ltd,Children's Services,Training expenses
Salford City Council,2011-08-02,601014143,2120.82,0.00,2120.82,Tullett Prebon (Uk) Ltd,Customer and Support Services,Debt Mgmt Expenses
Salford City Council,2011-08-02,1600411467,4104.00,684.00,3420.00,Urban Vision Partnership Ltd,Chief Executives,Other Prof Fees
Salford City Council,2011-08-02,1600411469,4104.00,684.00,3420.00,Urban Vision Partnership Ltd,Chief Executives,Other Prof Fees
Salford City Council,2011-08-02,601013996,1741.68,290.28,1451.40,Vaughan Decor,Sustainable Regeneration,Building Maintenance
Salford City Council,2011-08-02,1600418729,572.40,95.40,477.00,Viglen,Children's Services,Computer Equipment
Salford City Council,2011-08-02,1600418498,522.00,87.00,435.00,Zentek  Forensics Ltd,Environment and Community Safety,Other Prof Fees
Salford City Council,2011-08-03,1600419015,1301.43,216.91,1084.52,Alliance Disposables Ltd,Environment and Community Safety,Cleaning Materials
Salford City Council,2011-08-03,1600419022,15119.97,2519.97,12600.00,Autem Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-08-03,1600419024,1656.00,276.00,1380.00,Autem Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-08-03,1600419030,1728.00,288.00,1440.00,Barratt & Hughes,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2011-08-03,601014202,80129.51,13354.92,66774.59,Birse Civils Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-08-03,601014203,197645.86,32940.98,164704.88,Birse Civils Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-08-03,24453574,1067.46,0.00,1067.46,Birtwistle Butchers,Environment and Community Safety,Provisions
Salford City Council,2011-08-03,601014229,570.00,95.00,475.00,Blackline Private Hire,Community Health & Social Care,Travel & Subsistence
Salford City Council,2011-08-03,601014234,519.35,77.35,442.00,Blackline Private Hire,Community Health & Social Care,Travel & Subsistence
Salford City Council,2011-08-03,1600418738,2530.80,421.80,2109.00,Caretower Ltd,Customer and Support Services,Computer Maintenance
Salford City Council,2011-08-03,601014206,577.70,96.28,481.42,Cintas Document Management Uk,Children's Services,Oth Office Expenses
Salford City Council,2011-08-03,601011588,40951.00,0.00,40951.00,Criminal Records Bureau,Environment and Community Safety,Other Prof Fees
Salford City Council,2011-08-03,1600419027,912.00,152.00,760.00,Door Repair Service  Ltd,Community Health & Social Care,Dev Servs Day to Day
Salford City Council,2011-08-03,1600418735,527.04,87.84,439.20,Dowding & Plummer Ltd,Environment and Community Safety,Equipment Purchase
Salford City Council,2011-08-03,601014157,2551.62,425.27,2126.35,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2011-08-03,601011534,1428.56,0.00,1428.56,Fairfield Residential,Children's Services,Payts to Agencies
Salford City Council,2011-08-03,1600412409,697.68,116.28,581.40,Fencing Supplies Ltd,Environment and Community Safety,Materials
Salford City Council,2011-08-03,601013980,615.00,0.00,615.00,Handyman Services (Manchester) Ltd,Sustainable Regeneration,General Repairs
Salford City Council,2011-08-03,601013989,1000.00,0.00,1000.00,Handyman Services (Manchester) Ltd,Sustainable Regeneration,General Repairs
Salford City Council,2011-08-03,24453577,2868.03,478.01,2390.02,Heineken UK Ltd,Environment and Community Safety,Bar Stocks for Hired Venues for resale
Salford City Council,2011-08-03,24453561,3327.00,0.00,3327.00,Hmcs,Customer and Support Services,Legal Fees
Salford City Council,2011-08-03,601013505,6942.86,0.00,6942.86,Imagine,Community Health & Social Care,Supported Tenancies
Salford City Council,2011-08-03,601013506,6942.86,0.00,6942.86,Imagine,Community Health & Social Care,Supported Tenancies
Salford City Council,2011-08-03,601013507,6942.86,0.00,6942.86,Imagine,Community Health & Social Care,Supported Tenancies
Salford City Council,2011-08-03,601013508,2314.29,0.00,2314.29,Imagine,Community Health & Social Care,Supported Tenancies
Salford City Council,2011-08-03,1600419029,1966.80,327.80,1639.00,J.W.Gaskell Ltd,Environment and Community Safety,UV Air Con
Salford City Council,2011-08-03,601010774,919.39,0.00,919.39,Jacobs,Customer and Support Services,VAT Adjustment
Salford City Council,2011-08-03,601014184,708.00,0.00,708.00,Langworthy Cornerstone Assoc.,Children's Services,Hire of Facilities
Salford City Council,2011-08-03,601014179,3360.00,560.00,2800.00,Martin P Mulryan & Associates Ltd,Capital Expenditure,Works & Building
Salford City Council,2011-08-03,601014128,1012.02,168.67,843.35,Michael Page International Limited,Sustainable Regeneration,Legal Fees
Salford City Council,2011-08-03,1600419164,52596.17,8766.03,43830.14,Moss Bank Nurseries,Environment and Community Safety,Horticultural/GMaint
Salford City Council,2011-08-03,601011547,690.00,0.00,690.00,Music Unlimited,Children's Services,Supply Teachers
Salford City Council,2011-08-03,601011550,690.00,0.00,690.00,Music Unlimited,Children's Services,Supply Teachers
Salford City Council,2011-08-03,601014204,78188.21,13031.37,65156.84,Nsl Ltd,Sustainable Regeneration,Office Equipment
Salford City Council,2011-08-03,1600419087,903.14,150.52,752.62,Performing Rights Society (Prs),Community Health & Social Care,Licencing
Salford City Council,2011-08-03,601014162,686.94,0.00,686.94,Redacted Personal Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2011-08-03,601014212,765.45,0.00,765.45,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-08-03,601014213,510.30,0.00,510.30,Redacted Personal Data,Community Health & Social Care,Adult Placements
Salford City Council,2011-08-03,24453569,811.29,135.22,676.07,Refreshment Systems Ltd,Environment and Community Safety,Equipment Leasing
Salford City Council,2011-08-03,601013002,595.00,0.00,595.00,Salford City College,Community Health & Social Care,Training of Others
Salford City Council,2011-08-03,601014148,698.40,0.00,698.40,Salford Community Leisure Ltd,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2011-08-03,601014215,2403999.60,400666.60,2003333.00,Salix Homes Limited,Sustainable Regeneration,Salix Mgt Fee
Salford City Council,2011-08-03,1600419104,7148.37,1191.40,5956.97,Salt Union Ltd,Environment and Community Safety,Materials
Salford City Council,2011-08-03,601014147,75602.25,145.92,75456.33,Southern Electric,Customer and Support Services,Electricity
Salford City Council,2011-08-03,601014192,1199.99,168.07,1031.92,Southern Electric,Sustainable Regeneration,Electricity
Salford City Council,2011-08-03,601014181,721.50,120.25,601.25,Tmp (Uk) Ltd,Children's Services,Recruitment Advert.
Salford City Council,2011-08-03,1600419214,720.00,120.00,600.00,Treework Arboricultural Services,Environment and Community Safety,Consult/Contractors
Salford City Council,2011-08-03,601014182,41318.59,6886.43,34432.16,Urban Vision Partnership Ltd,Children's Services,Other Prof Fees
Salford City Council,2011-08-03,601014183,63140.29,10523.38,52616.91,Urban Vision Partnership Ltd,Children's Services,Other Prof Fees
Salford City Council,2011-08-03,601013995,1449.98,241.66,1208.32,Vaughan Decor,Sustainable Regeneration,Building Maintenance
Salford City Council,2011-08-03,601013997,1362.29,227.05,1135.24,Vaughan Decor,Sustainable Regeneration,Building Maintenance
Salford City Council,2011-08-03,1600419165,990.00,165.00,825.00,Wizardry Entertainments Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2011-08-03,601014210,3198.00,533.00,2665.00,Youth Engagement Services,Children's Services,Other Prof Fees
Salford City Council,2011-08-04,24493560,8348.88,0.00,8348.88,Abbey Hotel,Sustainable Regeneration,Support for the Homeless
Salford City Council,2011-08-04,24493566,8831.28,0.00,8831.28,Abbey Hotel,Sustainable Regeneration,Support for the Homeless
Salford City Council,2011-08-04,24493572,528.00,0.00,528.00,Aidadapt Bathrooms,Customer and Support Services,Disability Equipment
Salford City Council,2011-08-04,601012967,12820.49,2136.75,10683.74,Allenbuild Ltd,Capital Expenditure,Works & Building
Salford City Council,2011-08-04,1600418235,948.00,158.00,790.00,Amtec Computer Corporation Ltd,Customer and Support Services,Computer Software
Salford City Council,2011-08-04,24493565,1494.00,249.00,1245.00,Asm Accessories Ltd,Customer and Support Services,Disability Equipment
Salford City Council,2011-08-04,601014249,6187.20,1031.20,5156.00,Atkins Ltd,Capital Expenditure,External Fees-Other
Salford City Council,2011-08-04,1600418679,9792.00,1632.00,8160.00,Bikeright,Sustainable Regeneration,Training expenses
Salford City Council,2011-08-04,601013738,750.00,0.00,750.00,Brighter Futures,Children's Services,Other Prof Fees
Salford City Council,2011-08-04,1600419287,540.00,0.00,540.00,Brighter Futures,Children's Services,Other Prof Fees
Salford City Council,2011-08-04,1600418887,530.88,88.48,442.40,Carbon Creative Ltd,Chief Executives,Marketing/Publicity
Salford City Council,2011-08-04,1600418880,4588.20,582.20,4006.00,Carbon Creative Ltd,Environment and Community Safety,Marketing/Publicity
Salford City Council,2011-08-04,24493568,3421.80,0.00,3421.80,Chubb Electronic Security Systems,Customer and Support Services,Disability Equipment
Salford City Council,2011-08-04,1600419407,1288.27,214.72,1073.55,Cornthwaite Agricultural Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2011-08-04,1600419073,15074.99,0.00,15074.99,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600419079,14327.89,0.00,14327.89,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600419081,13249.40,0.00,13249.40,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600419083,13249.40,0.00,13249.40,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418890,4365.96,727.66,3638.30,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-08-04,1600419156,756.00,126.00,630.00,Drive Medical Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2011-08-04,1600419159,591.60,98.60,493.00,Drive Medical Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2011-08-04,1600417634,1459.88,243.31,1216.57,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-08-04,601012968,1821.25,303.54,1517.71,Ellesmere Engineering Co Ltd,Capital Expenditure,Works & Building
Salford City Council,2011-08-04,1600419410,13560.43,2260.07,11300.36,F. R. Sharrock Limited,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2011-08-04,601013843,509.30,0.00,509.30,Fairfield Residential,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,24493546,577.09,0.00,577.09,FCC (Leeds) Ltd,Customer and Support Services,Clothing & Uniforms
Salford City Council,2011-08-04,1600418843,2094.78,349.13,1745.65,Fps (Fire Protection) Ltd,Capital Expenditure,Other Works
Salford City Council,2011-08-04,601014254,691.20,115.20,576.00,Greater Manchester West,Community Health & Social Care,Car park permit/rent
Salford City Council,2011-08-04,24544663,2700.00,0.00,2700.00,Hazeldean Hotel,Sustainable Regeneration,Support for the Homeless
Salford City Council,2011-08-04,1600418910,20503.90,3417.32,17086.58,Horticon Ltd,Capital Expenditure,Pay to Ctrs-Landscap
Salford City Council,2011-08-04,1600417884,6516.22,1086.04,5430.18,"Hughes Brothers Ltd.,",Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2011-08-04,1600419199,11200.86,1866.81,9334.05,Ingenitech Ltd,Capital Expenditure,Works & Building
Salford City Council,2011-08-04,601014243,658.21,109.70,548.51,Jacobs,Customer and Support Services,Debt Recoveries Agen
Salford City Council,2011-08-04,601011366,599.97,55.52,544.45,Lexis Nexis,Customer and Support Services,Legal Fees
Salford City Council,2011-08-04,1600419204,1029.60,171.60,858.00,Mci Diventi Limited,Community Health & Social Care,Telephones & Fax
Salford City Council,2011-08-04,1600419154,14250.00,0.00,14250.00,Meadows Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418587,13241.43,0.00,13241.43,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418589,6834.29,0.00,6834.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418591,1360.00,0.00,1360.00,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600419271,1355.14,0.00,1355.14,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600419272,1311.43,0.00,1311.43,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600419273,1355.14,0.00,1355.14,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600419274,568.29,0.00,568.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418817,18644.29,0.00,18644.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418818,13241.43,0.00,13241.43,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418819,14614.29,0.00,14614.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418820,13374.29,0.00,13374.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418821,13374.29,0.00,13374.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418822,16137.71,0.00,16137.71,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418823,13241.43,0.00,13241.43,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418825,11182.14,0.00,11182.14,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418827,13064.29,0.00,13064.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418828,13263.57,0.00,13263.57,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418830,13374.29,0.00,13374.29,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600419227,7335.71,0.00,7335.71,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600419269,13241.43,0.00,13241.43,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600419270,16137.71,0.00,16137.71,Northerncare,Children's Services,Payts to Agencies
Salford City Council,2011-08-04,1600418063,1236.72,206.12,1030.60,P F Cusack (Tools Supplies) Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2011-08-04,1600419203,3489.53,581.59,2907.94,Powercare,Environment and Community Safety,Equipment Purchase
Salford City Council,2011-08-04,1600419112,2220.00,370.00,1850.00,Roma Medical Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2011-08-04,601014269,595.00,0.00,595.00,S & B Refrigeration,Environment and Community Safety,del'd kitchen formul
Salford City Council,2011-08-04,2202882486,35512.20,7102.44,42614.64,Salford Schools Solutions,Education,Emersive Learning Environment
