Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2016-02-01,601157673,8550,1425,7125,Sector Treasury Services Ltd,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2016-02-01,1600554885,9280.5,0,9280.5,Bolton Mbc,Children's Services,Uniforms
Salford City Council,2016-02-01,1600554608,21033.44,3505.57,17527.87,Tom Gallagher Ltd,Capital Expenditure,Works & Building
Salford City Council,2016-02-01,601157680,32096.52,0,32096.52,Community Integrated Care Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2016-02-01,1600553516,90623.44,15103.91,75519.53,S&W Tlp Education Partnership Ltd,Children's Services,Other Prof Fees
Salford City Council,2016-02-01,601156998,113173.43,18693.99,94479.44,British Gas Business,Capital Expenditure,Gas
Salford City Council,2016-02-01,601156999,134160.31,22224.96,111935.35,British Gas Business,Capital Expenditure,Gas
Salford City Council,2016-02-02,1600553999,504,84,420,Harvest Healthcare,"Community, Health & Social Care",Disability Equipment
Salford City Council,2016-02-02,1600554468,510,85,425,The Training Company,Children's Services,Training expenses
Salford City Council,2016-02-02,rijufsfzx,512.75,0.91,511.84,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W3059
Salford City Council,2016-02-02,vmkeqlnqn,512.87,0,512.87,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W0102
Salford City Council,2016-02-02,601158847,522.6,0,522.6,Caterpillar Corner,Children's Services,Grants
Salford City Council,2016-02-02,mjkbwxthb,559.03,2.67,556.36,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W3081
Salford City Council,2016-02-02,1600553321,559.2,93.2,466,James Leckey Design Ltd,"Community, Health & Social Care",Equipment-paediatric
Salford City Council,2016-02-02,601158827,572.42,95.4,477.02,Bt Global Services Solutions,Corporate Business,Lease line rentals
Salford City Council,2016-02-02,udyuqjxid,590.53,98.42,492.11,Www.Paper.Co.Uk,Corporate Business,Stationery
Salford City Council,2016-02-02,601157807,594,99,495,Churches Fire And Security Limited,Sustainable Regeneration,Prog Maint & Works
Salford City Council,2016-02-02,601158028,594,99,495,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2016-02-02,1600554793,596.16,99.36,496.8,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2016-02-02,601158855,603,0,603,Rainbows Nursery,Children's Services,Grants
Salford City Council,2016-02-02,601158857,603,0,603,Tinytots Vision Ltd,Children's Services,Grants
Salford City Council,2016-02-02,601158106,607.28,101.21,506.07,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2016-02-02,1600553636,635.28,105.88,529.4,Amenity Horticultural Services Ltd,Environment and Community Safety,Materials
Salford City Council,2016-02-02,601157625,651.43,108.57,542.86,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2016-02-02,601158856,683.4,0,683.4,The Stables Day Nursery Limited,Children's Services,Grants
Salford City Council,2016-02-02,1600553596,691.2,115.2,576,Manchester Medical Services Ltd,Office of the Chief Executive,Marketing & Publicity
Salford City Council,2016-02-02,601158198,696,116,580,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2016-02-02,601158197,696.74,116.12,580.62,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2016-02-02,601157918,698.6,116.43,582.17,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2016-02-02,fnngubiel,714.72,0,714.72,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W3022
Salford City Council,2016-02-02,601158813,756,126,630,Sap Uk & Ireland User Group,Corporate Business,Computer Maintenance
Salford City Council,2016-02-02,1600553634,772.63,128.77,643.86,Commsec Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2016-02-02,1600553324,812.56,135.43,677.13,Vanguard Storage Services Ltd,Sustainable Regeneration,Removal Expenses
Salford City Council,2016-02-02,601157654,864,144,720,Quality Teachers,Children's Services,Agency Fees
Salford City Council,2016-02-02,1600554187,864,144,720,Scarab Sweepers Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2016-02-02,601158848,884.4,0,884.4,Happy Feet Day Nursery,Children's Services,Grants
Salford City Council,2016-02-02,1600555036,945.8,0,945.8,Broadoak Funeral Service,"Community, Health & Social Care",Public Transport
Salford City Council,2016-02-02,1600554551,996,166,830,Concept Oils Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2016-02-02,601157815,1007.6,6.6,1001,Complete Background Screening Ltd,Corporate Business,Other Prof Fees
Salford City Council,2016-02-02,601157653,1079.94,179.99,899.95,Tradewind Recruitment,Children's Services,Agency Fees
Salford City Council,2016-02-02,1600553322,1303.85,217.31,1086.54,Vodafone Formerly Cable & Wireless,Corporate Business,Computer Equipment
Salford City Council,2016-02-02,1600554001,1343.6,0,1343.6,Spw Consultancy Ltd,Children's Services,Other Prof Fees
Salford City Council,2016-02-02,601158757,1464.49,244.08,1220.41,Jacobs,Corporate Business,Debt Recoveries Agen
Salford City Council,2016-02-02,dxbgmyzfs,1604.26,267.38,1336.88,Burrbaxter Print,Corporate Business,Printing & Photocopying,,C3261
Salford City Council,2016-02-02,1600554978,1683.8,0,1683.8,Broadoak Funeral Service,"Community, Health & Social Care",Public Transport
Salford City Council,2016-02-02,601157746,1711.8,285.3,1426.5,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-02-02,1600550730,1857,309.5,1547.5,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2016-02-02,601158829,2203.2,367.2,1836,Trinity Mirror Publishing Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2016-02-02,1600554513,2292.78,382.13,1910.65,Triscan Systems Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2016-02-02,601158828,2345.36,0,2345.36,R & G Taxis,Children's Services,Pupil Assistance
Salford City Council,2016-02-02,1600553962,2400,400,2000,Griffin Care Ltd,Children's Services,Training
Salford City Council,2016-02-02,1600553315,3600,0,3600,Loispec Ltd,Children's Services,Consult/Contractors
Salford City Council,2016-02-02,yaaouroop,4261.39,710.23,3551.16,Illingworth Ingham,Children's Services,Materials,,E1554
Salford City Council,2016-02-02,601158867,4950,0,4950,Smart-X Software Solutions Ltd,Corporate Business,Computer Maintenance
Salford City Council,2016-02-02,1600554045,4961.95,826.99,4134.96,Dlp Services (Northern) Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2016-02-02,1600553507,5347.21,891.2,4456.01,Wilson Electrics,Children's Services,Equipment Purchase
Salford City Council,2016-02-02,1600553084,6000,1000,5000,Debenham Tie Leung Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2016-02-02,1600553318,14208,0,14208,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-02-02,601158809,15303.5,2550.58,12752.92,Ingenitech Ltd,Corporate Business,Lease line rentals
Salford City Council,2016-02-02,1600553320,16500,2750,13750,Advertising Site Management Ltd,Sustainable Regeneration,Electricity
Salford City Council,2016-02-02,1600553317,21079,0,21079,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-02-02,601158834,32800,0,32800,Forbes Solicitors,Corporate Business,Liability Insurance
Salford City Council,2016-02-02,thjmwcnvh,58504.6,9750.77,48753.83,Ricoh UK Limited,Corporate Business,MFP Devices,,C2315
Salford City Council,2016-02-02,601158865,70930.45,240.98,70689.47,Southern Electric,Capital Expenditure,Electricity
Salford City Council,2016-02-02,1600553316,85078,0,85078,Salford Royal Nhs Foundation Trust,Children's Services,Payts to Agencies
Salford City Council,2016-02-02,1600553319,216280,0,216280,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-02-02,1600554192,330984,0,330984,Salford Royal Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-02-03,ihixqeljp,534.37,24.34,510.03,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W3316
Salford City Council,2016-02-03,1600553638,570,95,475,Churches Fire And Security Limited,Sustainable Regeneration,UV Light/Fire
Salford City Council,2016-02-03,rkpzwijeb,576.17,4.81,571.36,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W3021
Salford City Council,2016-02-03,601157929,580.8,96.8,484,Arjohuntleigh Uk,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2016-02-03,1600554004,683.64,113.94,569.7,Integrated Water Services,Environment and Community Safety,UV Tank Clean
Salford City Council,2016-02-03,601157928,734.4,122.4,612,Arjohuntleigh Uk,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2016-02-03,1600555080,745.2,124.2,621,Northgate Vehicle Hire (Nw) Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2016-02-03,khlrsxaes,767.49,54.6,712.89,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W3301
Salford City Council,2016-02-03,1600554719,846.18,141.02,705.16,F. R. Sharrock Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2016-02-03,1600555058,957.6,159.6,798,Gs Systems,Corporate Business,Computer Maintenance
Salford City Council,2016-02-03,601157656,1080,180,900,Vision For Education,Children's Services,Agency Fees
Salford City Council,2016-02-03,1600553735,1155,192.5,962.5,G Jones Builders,Children's Services,Dev Servs Day to Day
Salford City Council,2016-02-03,1600554048,1182,197,985,G Jones Builders,Children's Services,Electricity
Salford City Council,2016-02-03,1600555082,1195.36,0,1195.36,Broadoak Funeral Service,"Community, Health & Social Care",Public Transport
Salford City Council,2016-02-03,1600554110,1221.12,203.52,1017.6,F. R. Sharrock Limited,Environment and Community Safety,VMS Materials
Salford City Council,2016-02-03,1600553759,1223.59,203.93,1019.66,G Jones Builders,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2016-02-03,1600553800,1245.12,207.52,1037.6,G Jones Builders,Capital Expenditure,Works & Building
Salford City Council,2016-02-03,1600555085,1276.8,212.8,1064,Hydron Protective Coatings Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2016-02-03,1600554115,1307.71,217.95,1089.76,G Jones Builders,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2016-02-03,601158897,1384.76,0,1384.76,Redacted Data,"Community, Health & Social Care",Payt to care clients
Salford City Council,2016-02-03,1600555097,1440,240,1200,Balmers Garden Machinery Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2016-02-03,1600553990,1844.04,307.34,1536.7,Integrated Water Services,Sustainable Regeneration,UV Tank Clean
Salford City Council,2016-02-03,1600553989,1844.16,307.36,1536.8,Integrated Water Services,Sustainable Regeneration,UV Tank Clean
Salford City Council,2016-02-03,1600555081,1872.8,0,1872.8,Broadoak Funeral Service,"Community, Health & Social Care",Public Transport
Salford City Council,2016-02-03,601158597,2016,336,1680,Citizens Advice Bureau,Corporate Business,Consult/Contractors
Salford City Council,2016-02-03,1600553422,2914,0,2914,Langworthy Cornerstone Assoc.,Children's Services,Rents
Salford City Council,2016-02-03,601158895,3042.64,0,3042.64,The Ormerod Home Trust Limited,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2016-02-03,601158594,3247.56,541.26,2706.3,Rm Education Plc,Children's Services,Computer Equipment
Salford City Council,2016-02-03,1600553656,3270,545,2725,Richard Fowler Associates,Capital Expenditure,Miscellaneous Exes
Salford City Council,2016-02-03,1600554177,3292.2,548.7,2743.5,Salford Community Leisure Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-02-03,1600553414,4304.36,0,4304.36,Manchester City Council,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-02-03,1600554056,4424.4,737.4,3687,G Jones Builders,Capital Expenditure,Works & Building
Salford City Council,2016-02-03,601158585,7033.96,0,7033.96,Abbotsound Limited,"Community, Health & Social Care",Day Care
Salford City Council,2016-02-03,601158893,9731,0,9731,Alternative Futures Group Ltd,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2016-02-03,1600553423,10117.85,0,10117.85,Stockport Mbc,"Community, Health & Social Care",Hire of Facilities
Salford City Council,2016-02-03,601158909,10800,0,10800,Memhay Limited,Sustainable Regeneration,Consult/Contractors
Salford City Council,2016-02-03,601158892,11640.23,1940.04,9700.19,Ingenitech Ltd,Corporate Business,Lease line rentals
Salford City Council,2016-02-03,1600554064,15666,0,15666,Warrington LA,Children's Services,Payts to Other LA's
Salford City Council,2016-02-03,601158912,34801.48,0,34801.48,Nhs Salford Ccg,"Community, Health & Social Care",Resid Care Home
Salford City Council,2016-02-03,1600554119,45000,7500,37500,Salford Community Leisure Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-02-03,1600553413,64992.98,10832.16,54160.82,Indigo,Sustainable Regeneration,Contractors
Salford City Council,2016-02-03,1600553416,66392.25,0,66392.25,Salford Community & Voluntary Servi,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-02-03,1600554120,98043.3,16340.55,81702.75,Salford Community Leisure Ltd,Children's Services,Payts to Agencies
Salford City Council,2016-02-04,zksgciqsi,502.23,3.51,498.72,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W3401
Salford City Council,2016-02-04,6001957083,505.2,0,505.2,Living Ambitions (Moving On Up,Children's Services,SS Inc Supp/Ind Clnt
Salford City Council,2016-02-04,601158918,537.6,89.6,448,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2016-02-04,601158924,546,91,455,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2016-02-04,xdzxoghjl,556.64,2,554.64,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W3022
Salford City Council,2016-02-04,xsaujucth,561.54,2.61,558.93,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W3049
Salford City Council,2016-02-04,vnxedcrri,570.54,8.43,562.11,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W3057
Salford City Council,2016-02-04,601158921,574.8,95.8,479,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2016-02-04,601158969,585,0,585,Marmion (Taxis),Children's Services,Pupil Assistance
Salford City Council,2016-02-04,1600554574,593.94,98.99,494.95,Sunrise Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2016-02-04,1600553756,618,103,515,Hydraulic Transmission,Environment and Community Safety,Materials
Salford City Council,2016-02-04,1600554211,649.33,30.92,618.41,Calor Gas Ltd,Environment and Community Safety,Other Fuels
Salford City Council,2016-02-04,jnrpgsisb,674.87,1,673.87,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W3081
Salford City Council,2016-02-04,1600553975,675,0,675,Lancashire County Council,Children's Services,Training expenses
Salford City Council,2016-02-04,601157832,720,0,720,Mds Mini Buses (Manchester) Ltd,Children's Services,Pupil Assistance
Salford City Council,2016-02-04,601158938,770,0,770,Birtenshaw Hall,Children's Services,Vehicle Running Cost
Salford City Council,2016-02-04,601158939,770,0,770,Birtenshaw Hall,Children's Services,Vehicle Running Cost
Salford City Council,2016-02-04,1600555173,777.6,129.6,648,Ezcctv.Com Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2016-02-04,1600553963,784.7,0,784.7,First Manchester Limited,Children's Services,Travel Expenses
Salford City Council,2016-02-04,6001957030,793.12,0,793.12,Redacted Data,Children's Services,Fost. Prnt Skll Pay
Salford City Council,2016-02-04,601157828,827.63,137.94,689.69,Rm Education Plc,Children's Services,Computer Equipment
Salford City Council,2016-02-04,601158556,835,0,835,The Interlink Foundation,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-02-04,601158963,893.26,0,893.26,Redacted Data,"Community, Health & Social Care",Refunds
Salford City Council,2016-02-04,1600553641,1040.64,173.44,867.2,Mitie Security Ltd,Environment and Community Safety,Security/Equipment
Salford City Council,2016-02-04,gsubcedxs,1081.2,180.2,901,Indigo Lithoprint Ltd,Corporate Business,Printing & Photocopying
Salford City Council,2016-02-04,6001957062,1150.65,0,1150.65,Next Step-Pathway Account,Children's Services,SS Inc Supp/Ind Clnt
Salford City Council,2016-02-04,1600553971,1170,0,1170,Lancashire County Council,Children's Services,Training expenses
Salford City Council,2016-02-04,601158929,1236.83,206.14,1030.69,David Phillips Group,Sustainable Regeneration,Furniture
Salford City Council,2016-02-04,601158930,1477.88,246.31,1231.57,Vodafone Ltd Data Solutions,Corporate Business,Telephones & Fax
Salford City Council,2016-02-04,1600553972,1495,0,1495,Lancashire County Council,Children's Services,Training expenses
Salford City Council,2016-02-04,1600553976,1530,0,1530,Lancashire County Council,Children's Services,Training expenses
Salford City Council,2016-02-04,6001956893,1579.38,0,1579.38,Redacted Data,Children's Services,Fost Parent-Bas alls
Salford City Council,2016-02-04,601158574,1673.64,30.26,1643.38,Royal Mail Group Plc,Corporate Business,Postage
Salford City Council,2016-02-04,1600554571,1683.8,0,1683.8,Broadoak Funeral Service,"Community, Health & Social Care",Public Transport
Salford City Council,2016-02-04,601158940,1765.62,0,1765.62,Birtenshaw Hall,Children's Services,Vehicle Running Cost
Salford City Council,2016-02-04,1600553977,1800,0,1800,Lancashire County Council,Children's Services,Training expenses
Salford City Council,2016-02-04,wskyirete,1879.83,0,1879.83,Quayside Bakery,Environment and Community Safety,Food and refreshments,,W3551
Salford City Council,2016-02-04,1600553973,1890,0,1890,Lancashire County Council,Children's Services,Training expenses
Salford City Council,2016-02-04,qqeyvycbf,1920.26,0,1920.26,Quayside Bakery,Environment and Community Safety,Food and refreshments,,W3551
Salford City Council,2016-02-04,1600553986,2613.6,435.6,2178,Bha For Equality In Health & Socail,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-02-04,1600553996,2818,0,2818,Broadoak Funeral Service,"Community, Health & Social Care",Public Transport
Salford City Council,2016-02-04,1600553964,3078,0,3078,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2016-02-04,601158943,3428.57,0,3428.57,Care & Support Initiative,Children's Services,Vehicle Running Cost
Salford City Council,2016-02-04,601158941,3833.72,0,3833.72,Birtenshaw Hall,Children's Services,Vehicle Running Cost
Salford City Council,2016-02-04,1600554011,5040,840,4200,Daniel Kelly T/A Dragonware Limited,Corporate Business,Consult/Contractors
Salford City Council,2016-02-04,1600554572,6416.4,1069.4,5347,Direct Healthcare Services Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2016-02-04,1600555167,6600,0,6600,Talmud Torah Yetev Lev Limited,Children's Services,Release of Provision
Salford City Council,2016-02-04,1600554601,6840,1140,5700,Synectics Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2016-02-04,1600553985,9544.97,0,9544.97,The Carers Federation Ltd,"Community, Health & Social Care",Pyts Agenc - Ext Fnd
Salford City Council,2016-02-04,1600555160,9741.75,0,9741.75,Oakwood Youth Club,Children's Services,Payts to Agencies
Salford City Council,2016-02-04,1600553922,12429.08,2071.51,10357.57,Mitie Security Ltd,Environment and Community Safety,Security/Equipment
Salford City Council,2016-02-04,1600555165,20638.28,0,20638.28,Age Concern Salford,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2016-02-04,1600555177,25034.02,4172.34,20861.68,Mast Lift Project Co (No2) Ltd,Corporate Business,Rents
Salford City Council,2016-02-04,irrchzwck,27623.98,4604,23019.98,Capita Business Servs,Corporate Business,Works & Building,,0
Salford City Council,2016-02-04,601158932,32096.52,0,32096.52,Community Integrated Care Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2016-02-04,601158936,32397.6,0,32397.6,Community Integrated Care Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2016-02-04,601158933,32397.6,0,32397.6,Community Integrated Care Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2016-02-04,1600553640,37749.54,6291.59,31457.95,Mitie Security Ltd,Environment and Community Safety,Security/Equipment
Salford City Council,2016-02-04,601158934,52836.68,0,52836.68,Community Integrated Care Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2016-02-04,601158935,52836.68,0,52836.68,Community Integrated Care Ltd,"Community, Health & Social Care",Resid Care Home
Salford City Council,2016-02-04,601158931,52987.64,0,52987.64,Community Integrated Care Ltd,"Community, Health & Social Care",Rsd Care Home
Salford City Council,2016-02-05,601159044,3671.43,0,3671.43,Dlp Services Northern Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-02-05,601159025,3544.33,0,3544.33,Structec,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-02-05,601159010,1815,0,1815,Dolphin Mobility Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-02-05,601159006,1359.15,0,1359.15,Stannah Stairlifts Limited.,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-02-05,601159027,892.16,0,892.16,Dlp Services Northern Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-02-05,601159040,891.7,0,891.7,Airborne Environmental Consultants,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-02-05,601159016,832.3,0,832.3,Airborne Environmental Consultants,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-02-05,601159019,831.29,0,831.29,Airborne Environmental Consultants,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-02-05,601159023,672.16,0,672.16,Airborne Environmental Consultants,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-02-05,601159033,653.52,0,653.52,Dlp Services Northern Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-02-05,601159030,629.43,0,629.43,Dlp Services Northern Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-02-05,601159008,616.18,0,616.18,Airborne Environmental Consultants,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-02-05,601159021,525.7,0,525.7,Airborne Environmental Consultants,Sustainable Regeneration,Other Prof Fees
Salford City Council,2016-02-05,glsiotzmj,500.61,24.26,476.35,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W3029
Salford City Council,2016-02-05,1600554290,508.74,84.79,423.95,Zero Six,Children's Services,Equipment Purchase
Salford City Council,2016-02-05,601158998,510.05,85.01,425.04,Circuit Electrical Testing Limited,Children's Services,Building Rep & Maint
Salford City Council,2016-02-05,ddgbjbjag,511.26,32.15,479.11,Brake Bros Ltd,Environment and Community Safety,Food and refreshments,,W3316
Salford City Council,2016-02-05,1600546668,518.21,86.37,431.84,Zero Six,Children's Services,Equipment Purchase
Salford City Council,2016-02-05,1600555196,522.5,0,522.5,Lancashire County Council,Children's Services,Training expenses
Salford City Council,2016-02-05,601159098,540,0,540,Redacted Data,Corporate Business,Grants
Salford City Council,2016-02-05,601159124,560,0,560,Redacted Data,Corporate Business,Grants
Salford City Council,2016-02-05,601159113,560,0,560,Redacted Data,Corporate Business,Grants
Salford City Council,2016-02-05,1600554298,581.34,96.89,484.45,Zero Six,Children's Services,Equipment Purchase
Salford City Council,2016-02-05,601159142,605,0,605,Redacted Data,Corporate Business,Grants
Salford City Council,2016-02-05,601159020,607.7,0,607.7,Airborne Environmental Consultants,Capital Expenditure,Improvement Grants
Salford City Council,2016-02-05,601159106,660,0,660,Redacted Data,Corporate Business,Grants
Salford City Council,2016-02-05,1600554135,680,0,680,University Of Manchester,"Community, Health & Social Care",Training expenses
Salford City Council,2016-02-05,601159007,698.18,0,698.18,Airborne Environmental Consultants,Capital Expenditure,Improvement Grants
Salford City Council,2016-02-05,1600554156,720,120,600,A&D Transport,"Community, Health & Social Care",Disability Equipment
