Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2012-04-02,601048847,3800.00,0.00,3800.00,Music Industry Learning Ltd,Children's Services,Grants
Salford City Council,2012-04-02,601048883,5000.00,0.00,5000.00,Redacted Personal Data,Children's Services,Grants
Salford City Council,2012-04-02,601048884,5000.00,0.00,5000.00,Redacted Personal Data,Children's Services,Grants
Salford City Council,2012-04-02,601048832,4280.00,0.00,4280.00,The Broughton Trust,Children's Services,Grants
Salford City Council,2012-04-02,1600435985,7425.00,0.00,7425.00,T.H.O.M.A.S,Environment and Community Safety,Grants - External
Salford City Council,2012-04-02,1600435986,23707.75,0.00,23707.75,T.H.O.M.A.S,Environment and Community Safety,Grants - External
Salford City Council,2012-04-02,1600437985,2500.00,0.00,2500.00,Positive Moves Icy,Capital Expenditure,Grants to Vol Orgs
Salford City Council,2012-04-02,601048598,808.69,0.00,808.69,Redacted Personal Data,Children's Services,Legal Fees
Salford City Council,2012-04-02,601048887,2160.00,360.00,1800.00,Redacted Personal Data,Children's Services,Legal Fees
Salford City Council,2012-04-02,601048596,1750.00,0.00,1750.00,Bell & Co Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2012-04-02,601048599,3500.00,0.00,3500.00,Irwin Mitchell Llp,Customer and Support Services,Liability Insurance
Salford City Council,2012-04-02,601048600,2450.00,0.00,2450.00,O'Neil Morgan Solicitors Ltd,Customer and Support Services,Liability Insurance
Salford City Council,2012-04-02,1600437927,565.00,0.00,565.00,Moss Farm Junior Angling Club,Community Health & Social Care,Medical Health/Safe
Salford City Council,2012-04-02,601048822,1075.20,179.20,896.00,Commercial Safety Consultants Ltd,Capital Expenditure,Miscellaneous Exes
Salford City Council,2012-04-02,1600437123,589.20,98.20,491.00,J Cocker (Tinsmith),Community Health & Social Care,Mobile Phones
Salford City Council,2012-04-02,1600437954,9997.64,0.00,9997.64,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-04-02,1600437956,9997.64,0.00,9997.64,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-04-02,1600437958,9323.92,0.00,9323.92,Belmont School Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-04-02,601048821,1800.00,0.00,1800.00,Brook Penine,Children's Services,Other Prof Fees
Salford City Council,2012-04-02,601048758,4897.00,0.00,4897.00,C R I S,Children's Services,Other Prof Fees
Salford City Council,2012-04-02,1600436680,3400.00,0.00,3400.00,Know And Do Ltd,Community Health & Social Care,Other Prof Fees
Salford City Council,2012-04-02,601045360,2340.00,390.00,1950.00,Myi Ltd,Customer and Support Services,Other Prof Fees
Salford City Council,2012-04-02,601045553,2340.00,390.00,1950.00,Myi Ltd,Customer and Support Services,Other Prof Fees
Salford City Council,2012-04-02,601046864,1223.90,0.00,1223.90,Salford Royal Nhs Foundation Trust,Children's Services,Other Prof Fees
Salford City Council,2012-04-02,601048689,2340.00,390.00,1950.00,The Education Improvement Company,Children's Services,Other Prof Fees
Salford City Council,2012-04-02,601048759,869.04,0.00,869.04,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048763,570.16,0.00,570.16,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048765,1962.64,0.00,1962.64,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048769,678.76,0.00,678.76,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048770,567.48,0.00,567.48,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048771,644.32,0.00,644.32,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048775,834.28,0.00,834.28,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048777,553.52,0.00,553.52,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048778,1810.08,0.00,1810.08,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048784,695.24,0.00,695.24,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048785,638.64,0.00,638.64,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048786,541.16,0.00,541.16,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048787,1200.76,0.00,1200.76,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048791,566.41,0.00,566.41,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048792,709.60,0.00,709.60,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048795,532.20,0.00,532.20,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048796,709.60,0.00,709.60,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048799,549.96,0.00,549.96,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048802,753.24,0.00,753.24,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048806,780.56,0.00,780.56,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048807,603.16,0.00,603.16,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048808,922.48,0.00,922.48,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048809,603.16,0.00,603.16,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601048811,530.00,0.00,530.00,Redacted Personal Data,Children's Services,Payt to care clients
Salford City Council,2012-04-02,601045392,593.64,98.94,494.70,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,601046504,3153.75,0.00,3153.75,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,601048632,516.25,0.00,516.25,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,601048633,1752.93,0.00,1752.93,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600435863,824.36,0.00,824.36,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600435977,8666.50,0.00,8666.50,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600435979,846.45,0.00,846.45,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600435980,846.45,0.00,846.45,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600435982,875.90,0.00,875.90,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600435983,875.90,0.00,875.90,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600435984,10163.57,0.00,10163.57,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600436741,15336.07,0.00,15336.07,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600436742,860.70,0.00,860.70,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600436743,10062.42,0.00,10062.42,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600436744,10694.04,0.00,10694.04,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600436745,10589.06,0.00,10589.06,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600436747,3459.41,0.00,3459.41,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600437019,722.00,0.00,722.00,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600437945,824.36,0.00,824.36,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600437996,860.70,0.00,860.70,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600437998,824.36,0.00,824.36,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600438000,875.90,0.00,875.90,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600438004,10801.05,0.00,10801.05,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600438014,3456.60,0.00,3456.60,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600438015,3456.60,0.00,3456.60,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-02,1600435951,2921.00,0.00,2921.00,St Helens Mbc,Children's Services,Payts to Other LA's
Salford City Council,2012-04-02,1600437548,1500.00,0.00,1500.00,Mds Mini Buses,Children's Services,Pupil Assistance
Salford City Council,2012-04-02,1600437932,900.00,0.00,900.00,Mds Mini Buses,Children's Services,Pupil Assistance
Salford City Council,2012-04-02,1600437938,1087.63,181.27,906.36,Bcl,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2012-04-02,601046596,1680.00,280.00,1400.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2012-04-02,601046597,1680.00,280.00,1400.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2012-04-02,601046727,1008.00,168.00,840.00,Bedspace Resource Limited,Children's Services,Rents
Salford City Council,2012-04-02,601048348,2230.41,0.00,2230.41,Estates & Management Ltd,Sustainable Regeneration,Rents
Salford City Council,2012-04-02,601048865,501.00,0.00,501.00,Edf Energy,Sustainable Regeneration,Sampling
Salford City Council,2012-04-02,601046164,780.00,130.00,650.00,Bedspace Resource Limited,Community Health & Social Care,Supported Tenancies
Salford City Council,2012-04-02,601045549,1128.96,0.00,1128.96,Watson Group Healthcare Ltd,Community Health & Social Care,Supported Tenancies
Salford City Council,2012-04-02,601048818,2268.16,378.02,1890.14,Salford Nhs Primary Care Trust,Community Health & Social Care,Telephones & Fax
Salford City Council,2012-04-02,601048611,741.34,0.00,741.34,Redacted Personal Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2012-04-02,601048619,1000.00,0.00,1000.00,Redacted Personal Data,Sustainable Regeneration,Tenants Rental
Salford City Council,2012-04-02,1600437926,3500.00,0.00,3500.00,Child Action North West,Customer and Support Services,Training
Salford City Council,2012-04-02,601048310,8750.00,0.00,8750.00,Salford Foundation Ltd,Chief Executives,Training
Salford City Council,2012-04-02,1600435853,2304.00,384.00,1920.00,Bikeright,Sustainable Regeneration,Training expenses
Salford City Council,2012-04-02,1600436640,1380.00,230.00,1150.00,Business Regulation Solutions Ltd,Environment and Community Safety,Training expenses
Salford City Council,2012-04-02,601045376,2770.00,0.00,2770.00,Gears + Ltd,Children's Services,Training expenses
Salford City Council,2012-04-02,1600435661,5242.34,0.00,5242.34,Redacted Personal Data,Children's Services,Training of Others
Salford City Council,2012-04-02,1600435857,1059.73,176.62,883.11,Carrier Air Conditioning,Sustainable Regeneration,UV Heat Rep
Salford City Council,2012-04-02,1600435646,782.11,130.35,651.76,Ellesmere Engineering Co Ltd,Community Health & Social Care,UV Heat Rep
Salford City Council,2012-04-02,1600435686,615.89,102.65,513.24,Ellesmere Engineering Co Ltd,Children's Services,UV Heat Rep
Salford City Council,2012-04-02,1600435693,706.51,117.75,588.76,Ellesmere Engineering Co Ltd,Community Health & Social Care,UV Heat Rep
Salford City Council,2012-04-02,1600436407,571.74,95.29,476.45,Ellesmere Engineering Co Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2012-04-02,1600436410,533.66,88.94,444.72,Ellesmere Engineering Co Ltd,Community Health & Social Care,UV Heat Rep
Salford City Council,2012-04-02,601048594,59294.88,0.00,59294.88,Castle Green Properties Ltd,Capital Expenditure,VAT Adjustment
Salford City Council,2012-04-02,601045579,789.29,0.00,789.29,Forbes Solicitors,Customer and Support Services,VAT Adjustment
Salford City Council,2012-04-02,601048914,611.84,0.00,611.84,Forbes Solicitors,Customer and Support Services,VAT Adjustment
Salford City Council,2012-04-02,601048921,709.75,0.00,709.75,Forbes Solicitors,Customer and Support Services,VAT Adjustment
Salford City Council,2012-04-02,601048593,272358.80,0.00,272358.80,Redacted Personal Data,Capital Expenditure,VAT Adjustment
Salford City Council,2012-04-02,1600436178,865.62,144.27,721.35,Terberg Matec Ltd,Environment and Community Safety,Vehicle Expenses
Salford City Council,2012-04-03,601045735,26987.78,0.00,26987.78,Bnos Yisroel Schools Manchester Ltd,Children's Services,Books & Periodicals
Salford City Council,2012-04-03,1600436033,2121.80,289.80,1832.00,Citizens Advice - North Region,Community Health & Social Care,Books & Periodicals
Salford City Council,2012-04-03,601049249,1464.00,244.00,1220.00,Handyman Services (Manchester) Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2012-04-03,601049294,2022.00,337.00,1685.00,Handyman Services (Manchester) Ltd,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2012-04-03,601048933,1026.00,171.00,855.00,Helping Hands Minor Repairs Service,Sustainable Regeneration,Building Rep & Maint
Salford City Council,2012-04-03,601049059,11821.20,1970.20,9851.00,Salford Nhs Primary Care Trust,Customer and Support Services,Cleaning Services
Salford City Council,2012-04-03,601049060,18279.60,3046.60,15233.00,Salford Nhs Primary Care Trust,Customer and Support Services,Cleaning Services
Salford City Council,2012-04-03,1600437820,774.08,129.00,645.08,Bt Business Direct Ltd,Customer and Support Services,Computer Equipment
Salford City Council,2012-04-03,1600438093,1195.20,199.20,996.00,Dell Computer Corporation Ltd,Customer and Support Services,Computer Equipment
Salford City Council,2012-04-03,1600435905,6600.00,1100.00,5500.00,Ethitec,Community Health & Social Care,Computer Maintenance
Salford City Council,2012-04-03,1600438104,7920.00,1320.00,6600.00,Stealth It Recruitment,Customer and Support Services,Consult/Contractors
Salford City Council,2012-04-03,1600438123,780.00,130.00,650.00,Palmer Demolition Ltd,Capital Expenditure,Demolition
Salford City Council,2012-04-03,1600435901,1370.53,228.42,1142.11,Micron Electrical Contracting Ltd,Community Health & Social Care,Dev Servs Day to Day
Salford City Council,2012-04-03,1600435904,1258.92,209.82,1049.10,Micron Electrical Contracting Ltd,Community Health & Social Care,Dev Servs Day to Day
Salford City Council,2012-04-03,1600436865,989.40,164.90,824.50,Micron Electrical Contracting Ltd,Community Health & Social Care,Dev Servs Day to Day
Salford City Council,2012-04-03,32605066,1056.00,0.00,1056.00,Dolphin Mobility Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-04-03,32605109,1440.00,240.00,1200.00,Dolphin Mobility Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-04-03,32605118,1164.00,194.00,970.00,Dolphin Mobility Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-04-03,32604970,3144.00,0.00,3144.00,Invacare Ltd,Community Health & Social Care,Disability Equipment
Salford City Council,2012-04-03,601049083,4501.58,730.82,3770.76,Southern Electric,Capital Expenditure,Electricity
Salford City Council,2012-04-03,601049087,4682.66,780.42,3902.24,Southern Electric,Capital Expenditure,Electricity
Salford City Council,2012-04-03,601049092,108256.56,17658.54,90598.02,Southern Electric,Capital Expenditure,Electricity
Salford City Council,2012-04-03,601049093,1591.89,265.31,1326.58,Southern Electric,Capital Expenditure,Electricity
Salford City Council,2012-04-03,1600435898,1150.80,191.80,959.00,Back Care Solutions Ltd,Children's Services,Equipment Purchase
Salford City Council,2012-04-03,601049257,1628.40,0.00,1628.40,Safestore Ltd,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048925,1010.53,168.42,842.11,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048926,878.47,146.41,732.06,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048927,691.21,115.20,576.01,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048929,897.89,149.65,748.24,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048936,1401.60,233.60,1168.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048937,2022.00,337.00,1685.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048938,1524.00,254.00,1270.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048940,1178.40,196.40,982.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048941,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048942,1818.00,303.00,1515.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048943,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048944,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048946,1216.80,202.80,1014.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048949,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048950,2014.80,335.80,1679.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048954,1826.40,304.40,1522.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048955,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048956,1725.60,287.60,1438.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048957,1431.60,238.60,1193.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048958,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048959,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048960,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048961,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048962,1826.40,304.40,1522.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048963,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048964,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048965,1461.60,243.60,1218.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601048966,1461.60,243.60,1218.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049096,760.80,126.80,634.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049098,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049102,1826.40,304.40,1522.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049103,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049104,667.19,111.20,555.99,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049105,998.40,166.40,832.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049107,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049108,1826.40,304.40,1522.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049193,1826.40,304.40,1522.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049194,1826.40,304.40,1522.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049214,1287.60,214.60,1073.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049216,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049233,2341.20,390.20,1951.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049235,1357.20,226.20,1131.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049248,1460.40,243.40,1217.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601049260,1532.40,255.40,1277.00,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2012-04-03,601046701,3000.00,0.00,3000.00,Salford Foundation Ltd,Customer and Support Services,Grants
Salford City Council,2012-04-03,601046987,14000.00,0.00,14000.00,Salford Foundation Ltd,Chief Executives,Grants
Salford City Council,2012-04-03,601048977,18594.00,0.00,18594.00,Salford Foundation Ltd,Chief Executives,Grants
Salford City Council,2012-04-03,601049325,20825.00,0.00,20825.00,Salford Foundation Ltd,Customer and Support Services,Grants
Salford City Council,2012-04-03,601049320,2495.00,0.00,2495.00,Seedley And Langworthy Trust,Customer and Support Services,Grants
Salford City Council,2012-04-03,1600435974,7367.00,0.00,7367.00,Gears + Ltd,Children's Services,Grants - External
Salford City Council,2012-04-03,601049075,1000.00,0.00,1000.00,Redacted Personal Data,Capital Expenditure,Home Loss Payments
Salford City Council,2012-04-03,1600438054,725.40,120.90,604.50,Applied Language Solutions,Community Health & Social Care,Interpreter/translation
Salford City Council,2012-04-03,1600438057,669.90,111.65,558.25,Applied Language Solutions,Community Health & Social Care,Interpreter/translation
Salford City Council,2012-04-03,1600438060,774.30,129.05,645.25,Applied Language Solutions,Community Health & Social Care,Interpreter/translation
Salford City Council,2012-04-03,601048979,630.00,105.00,525.00,Redacted Personal Data,Customer and Support Services,Legal Fees
Salford City Council,2012-04-03,601049285,1800.00,300.00,1500.00,Redacted Personal Data,Children's Services,Legal Fees
Salford City Council,2012-04-03,601049037,1500.00,0.00,1500.00,Redacted Personal Data,Customer and Support Services,Liability Insurance
Salford City Council,2012-04-03,1600437421,1423.00,150.00,1273.00,Carbon Creative Ltd,Chief Executives,Marketing/Publicity
Salford City Council,2012-04-03,601049236,2107.72,351.29,1756.43,Main Marketing & Pr Limited,Capital Expenditure,Miscellaneous Exes
Salford City Council,2012-04-03,1600436983,20840.34,0.00,20840.34,Nugent Care Society,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-04-03,601049067,571.20,95.20,476.00,Teaching Personnel Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-04-03,601049070,10844.86,0.00,10844.86,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-04-03,601049073,10844.86,0.00,10844.86,Together Trust,Children's Services,Non-Maint Spec Schls
Salford City Council,2012-04-03,601049261,587.46,0.00,587.46,Adullam Homes,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-04-03,601049313,33468.00,5578.00,27890.00,Ipso Mori Limited,Sustainable Regeneration,Other Prof Fees
Salford City Council,2012-04-03,1600430722,951930.00,0.00,951930.00,Manchester City Council,Customer and Support Services,Other Prof Fees
Salford City Council,2012-04-03,1600438080,648.00,108.00,540.00,Salford Hundred Venture,Community Health & Social Care,Other Prof Fees
Salford City Council,2012-04-03,1600438105,435960.00,0.00,435960.00,Tameside M. B. C.,Customer and Support Services,Other Prof Fees
Salford City Council,2012-04-03,601049335,49598.94,8266.49,41332.45,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,2012-04-03,601046507,3618.14,0.00,3618.14,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-03,601046508,3384.71,0.00,3384.71,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-03,1600436310,73550.71,0.00,73550.71,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-03,1600436729,146432.35,0.00,146432.35,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-03,1600436734,9714.42,0.00,9714.42,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-03,1600436852,2957.14,0.00,2957.14,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-03,1600437137,1428.56,0.00,1428.56,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-03,1600438124,4530.74,256.46,4274.28,Redacted Personal Data,Children's Services,Payts to Agencies
Salford City Council,2012-04-03,601049311,92634.03,0.00,92634.03,Trafford  Council,Children's Services,Payts to Other LA's
Salford City Council,2012-04-03,601049312,28959.33,0.00,28959.33,Trafford  Council,Children's Services,Payts to Other LA's
Salford City Council,2012-04-03,601048993,1170.00,195.00,975.00,The Sourcerers Ltd & Fortune Cool,Customer and Support Services,Provisions
Salford City Council,2012-04-03,1600438067,5929.40,988.22,4941.18,Bcl,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2012-04-03,601049330,730.62,0.00,730.62,Redacted Personal Data,Community Health & Social Care,Refunds
Salford City Council,2012-04-03,601049006,2914.00,0.00,2914.00,Langworthy Cornerstone Assoc.,Children's Services,Rents
