Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2015-08-04,1600540801,552,92,460,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2015-08-04,1600542146,60480,10080,50400,Go Plant Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2015-08-04,601145311,3024,504,2520,Go Plant Ltd,Customer and Support Services,Contingency
Salford City Council,2015-08-04,601145310,2775.08,462.51,2312.57,Go Plant Ltd,Customer and Support Services,Contingency
Salford City Council,2015-08-04,1600540556,1597.2,266.2,1331,Granart Memorials,Environment and Community Safety,Gen Resaleable Items
Salford City Council,2015-08-04,1600541255,636,106,530,Gulliver's Truck Hire Ltd,Environment and Community Safety,Annual Vehicle Hire
Salford City Council,2015-08-04,1600541289,4000,0,4000,Harrop Fold School,Children's Services,Consultants
Salford City Council,2015-08-04,1600541287,5000,0,5000,Harrop Fold School,Children's Services,Consultants
Salford City Council,2015-08-04,6001835757,14084,0,14084,Holistic Approach Ltd,Children's Services,Payts to Agencies
Salford City Council,2015-08-04,6001835747,14925,0,14925,Horizon Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2015-08-04,6001835752,13680,0,13680,Inspire Childrens Services Ltd,Children's Services,Payts to Agencies
Salford City Council,2015-08-04,1600542673,615.3,102.55,512.75,J Fletcher Engineers Ltd,Sustainable Regeneration,UV Heat Rep
Salford City Council,2015-08-04,1600541286,592.8,98.8,494,James Leckey Design Ltd,"Community, Health & Social Care",Equipment-paediatric
Salford City Council,2015-08-04,1600541038,1800,300,1500,Language Empire Limited,Children's Services,Interpreter/translat
Salford City Council,2015-08-04,1600542105,800,0,800,Literacy Planet Ltd,Children's Services,Training expenses
Salford City Council,2015-08-04,601145625,690,0,690,Manchester City Council,Children's Services,Legal Fees
Salford City Council,2015-08-04,601146220,690,0,690,Manchester City Council,Children's Services,Legal Fees
Salford City Council,2015-08-04,1600541865,2314.97,385.83,1929.14,Mantank Environmental Service,Environment and Community Safety,Equipment Repair
Salford City Council,2015-08-04,1600542432,3211.2,535.2,2676,Nomix Enviro Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2015-08-04,1600542540,952.2,158.7,793.5,Opal Envelopes,Customer and Support Services,Stationery
Salford City Council,2015-08-04,6001835746,11980,0,11980,Pathfinders (Childcare ) Ltd,Children's Services,Payts to Agencies
Salford City Council,2015-08-04,601147438,520,0,520,Paypoint Plc,Sustainable Regeneration,Food and refreshment
Salford City Council,2015-08-04,601147506,19194.33,0,19194.33,Pontville School Limited,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-08-04,601146221,594,99,495,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2015-08-04,1600541283,1486.6,247.77,1238.83,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2015-08-04,601147474,779.4,0,779.4,Redacted Data,"Community, Health & Social Care",Client Medical fees
Salford City Council,2015-08-04,1600542654,2000,0,2000,Redacted Data,Children's Services,Other Prof Fees
Salford City Council,2015-08-04,601147424,538.13,0,538.13,Redacted Data,Customer and Support Services,Staff Travel
Salford City Council,2015-08-04,6001835758,11980,0,11980,Roc North West Ltd,Children's Services,Payts to Agencies
Salford City Council,2015-08-04,601147504,17412,0,17412,Rossendale School Priory,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-08-04,601147513,17412,0,17412,Rossendale School Priory,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-08-04,1600542580,7747.74,1291.29,6456.45,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2015-08-04,601147396,774.48,0,774.48,Salford Foyer,Children's Services,Rents
Salford City Council,2015-08-04,1600540596,149677.2,24946.2,124731,Salford Innovation Park Ltd,Sustainable Regeneration,Other Prof Fees
Salford City Council,2015-08-04,6001835745,7700,0,7700,Social Care Services (Clayton) Ltd,Children's Services,Payts to Agencies
Salford City Council,2015-08-04,601147406,1000,0,1000,St Pauls Peel Primary School,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2015-08-04,1600540051,997.24,166.2,831.04,Supplies Team,Children's Services,Stationery
Salford City Council,2015-08-04,1600542611,12000,2000,10000,The Big Life Company Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2015-08-04,601145698,3042.64,0,3042.64,The Ormerod Home Trust Limited,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-08-04,601147407,687.5,0,687.5,The Valley Kurling And Social Group,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2015-08-04,601147409,1317,0,1317,The Valley Over 50S,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2015-08-04,601147503,12988.52,0,12988.52,Together Trust,Children's Services,Pupil Assistance
Salford City Council,2015-08-04,601147381,780,130,650,Trinity Mirror Publishing Ltd,Children's Services,Payts to Agencies
Salford City Council,2015-08-04,1600542606,5492.4,915.4,4577,Ukcm Ltd,Environment and Community Safety,Equipment Purchase
Salford City Council,2015-08-04,1600542586,1723.2,287.2,1436,Urban Vision Partnership Ltd,Capital Expenditure,Ext Fees-Other
Salford City Council,2015-08-04,601145532,36427.2,6071.2,30356,Virgin Media Business,Customer and Support Services,Computer Maintenance
Salford City Council,2015-08-04,601146579,7388.2,1231.37,6156.83,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2015-08-04,601146425,7833.24,1305.54,6527.7,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2015-08-05,1600541039,600,100,500,A&D Transport,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-08-05,1600542566,25880,0,25880,Age Concern Salford,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2015-08-05,1600540984,9178.7,1529.78,7648.92,Ans Group Plc,Customer and Support Services,Cmputer Eqt purchase
Salford City Council,2015-08-05,krijotvfq,1112.29,185.38,926.91,Arnold Timberworld,Environment and Community Safety,Class Supplies Capit,,,,,#N/A,,,,,,5682
Salford City Council,2015-08-05,601147514,12169.62,0,12169.62,Bolton College,Children's Services,Pupil Assistance
Salford City Council,2015-08-05,1600540817,5627.52,937.92,4689.6,Broxap Limited,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2015-08-05,1600540426,20000,0,20000,Caritas Care Limtied,Children's Services,Payts to Agencies
Salford City Council,2015-08-05,1600541053,566.4,94.4,472,Cg Cleaning,Sustainable Regeneration,Cleaning Services
Salford City Council,2015-08-05,1600541320,1800,300,1500,Chubb Fire And Security Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2015-08-05,601147517,600,100,500,Cipfa Business Ltd,Customer and Support Services,Computer Software
Salford City Council,2015-08-05,1600540486,600,100,500,Commando Joes,Children's Services,Class Supplies Capit
Salford City Council,2015-08-05,601146314,2430,405,2025,Computer Futures Solutions,Customer and Support Services,Consultants
Salford City Council,2015-08-05,601147522,93089.8,264.17,92825.63,Corona Energy,Capital Expenditure,Gas
Salford City Council,2015-08-05,1600540821,1440,240,1200,Creative Concern,Capital Expenditure,Miscellaneous Exes
Salford City Council,2015-08-05,1600540824,2534.4,422.4,2112,Creative Concern,Capital Expenditure,Miscellaneous Exes
Salford City Council,2015-08-05,1600540833,725,0,725,Federation Of Jewish Services,Children's Services,Payts to Agencies
Salford City Council,2015-08-05,1600540756,582,97,485,G Jones Builders,Sustainable Regeneration,UV Day to Day
Salford City Council,2015-08-05,601147519,720,0,720,Gws Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2015-08-05,601147520,7050,0,7050,Gws Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2015-08-05,1600541312,1015.2,169.2,846,H Jenkinson & Company Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2015-08-05,1600541080,504,84,420,Harvest Healthcare,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-08-05,1600541321,562.68,93.78,468.9,Helping Hand Company,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-08-05,1600541322,810.12,135.02,675.1,Helping Hand Company,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-08-05,1600542735,2571.31,428.55,2142.76,J C M Seating Solutions,"Community, Health & Social Care",Equipment-paediatric
Salford City Council,2015-08-05,601147578,689.23,114.87,574.36,Jacobs,Customer and Support Services,Debt Collection
Salford City Council,2015-08-05,1600542732,1959.81,0,1959.81,Langdon Community,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-08-05,1600542727,2025.14,0,2025.14,Langdon Community,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-08-05,1600542730,2361.13,0,2361.13,Langdon Community,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-08-05,1600542725,2439.83,0,2439.83,Langdon Community,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-08-05,1600540475,1896,316,1580,Lisclare Limited,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-08-05,1600541469,540,90,450,Manchester City Council,Customer and Support Services,Payts to Other LA's
Salford City Council,2015-08-05,1600540995,814.75,135.79,678.96,Manchester City Council,Customer and Support Services,Payts to Other LA's
Salford City Council,2015-08-05,601146225,549,91.5,457.5,North West Employment Agency,Customer and Support Services,Other Prof Fees
Salford City Council,2015-08-05,601147560,2500,416.67,2083.33,Northgate Public Services (Uk) Ltd,Customer and Support Services,IT  Licence Fee
Salford City Council,2015-08-05,601147563,6000,1000,5000,Northgate Public Services (Uk) Ltd,Customer and Support Services,IT  Licence Fee
Salford City Council,2015-08-05,1600541072,1324.94,0,1324.94,Outreach Community & Res Service,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-08-05,2204102416,1282653,0,1282653,Peel,Sustainable Regeneration,Loans
Salford City Council,2015-08-05,601146373,700.72,0,700.72,Places For People Individual Suppor,Children's Services,Rents
Salford City Council,2015-08-05,601147394,1032.64,0,1032.64,Places For People Individual Suppor,Children's Services,Rents
Salford City Council,2015-08-05,2204102416,279096,0,279096,Port Salford Peel,Sustainable Regeneration,Works & Building
Salford City Council,2015-08-05,601147558,2160,360,1800,Print Trade Services Ltd,Customer and Support Services,Print & Photocopying
Salford City Council,2015-08-05,1600540996,910.04,151.68,758.36,Psr,Children's Services,Equipment Repair
Salford City Council,2015-08-05,1600541647,684,114,570,R H Smith Engineering Ltd,Sustainable Regeneration,Build Rp&Maint
Salford City Council,2015-08-05,1600542741,1350,225,1125,Randstad Education Limited,Children's Services,Pupil Assistance
Salford City Council,2015-08-05,601146551,1106,0,1106,Redacted Data,"Community, Health & Social Care",Rents
Salford City Council,2015-08-05,1600540465,528,88,440,Rehabilitation Manufacturing,"Community, Health & Social Care",Disability Equipment
Salford City Council,2015-08-05,601147358,771.84,0,771.84,Stockport Nhs Foundation Trust,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2015-08-05,601146639,823.2,0,823.2,Sunny Bank (Prs) Ltd,"Community, Health & Social Care",Day Care
Salford City Council,2015-08-05,1600541315,5000,0,5000,Tashbar Of Manchester,Children's Services,Pupil Assistance
Salford City Council,2015-08-05,601146147,675.36,112.56,562.8,The Furnishing Service,Sustainable Regeneration,Furniture
Salford City Council,2015-08-05,1600540450,387964.15,64660.69,323303.46,The Mcavoy Group Limited,Capital Expenditure,Works & Building
Salford City Council,2015-08-05,601147576,2611.2,435.2,2176,Trinity Mirror Publishing Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2015-08-05,601146752,9661.02,0,9661.02,University Hospital Of South,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2015-08-05,1600542127,17983,0,17983,Warrington Borough Council,Children's Services,Payts to Other LA's
Salford City Council,2015-08-05,601147552,805.62,134.27,671.35,Whistl Uk Ltd,Customer and Support Services,Postage
Salford City Council,2015-08-05,601147568,1073.21,178.87,894.34,Whistl Uk Ltd,Customer and Support Services,Postage
Salford City Council,2015-08-05,601147566,4561.45,760.24,3801.21,Whistl Uk Ltd,Customer and Support Services,Postage
Salford City Council,2015-08-05,601147564,4825.08,804.18,4020.9,Whistl Uk Ltd,Customer and Support Services,Postage
Salford City Council,2015-08-05,601147548,5507.83,917.97,4589.86,Whistl Uk Ltd,Customer and Support Services,Postage
Salford City Council,2015-08-05,601147554,6036.01,1006,5030.01,Whistl Uk Ltd,Customer and Support Services,Postage
Salford City Council,2015-08-05,601147524,900,0,900,White Lodge Hotel,"Community, Health & Social Care",Rents
Salford City Council,2015-08-05,601147525,900,0,900,White Lodge Hotel,"Community, Health & Social Care",Rents
Salford City Council,2015-08-06,dqefkmgfx,1050,175,875,A Venning Ltd,Environment and Community Safety,del'd kitchen formul,,,,,#N/A,,,,,,5716
Salford City Council,2015-08-06,kqmbhmexm,852,142,710,A Venning Ltd,Environment and Community Safety,del'd kitchen formul,,,,,#N/A,,,,,,5716
Salford City Council,2015-08-06,601147630,10198.72,0,10198.72,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-08-06,1600540638,10400.66,0,10400.66,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-08-06,601147509,10871.16,0,10871.16,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-08-06,601147507,10977.66,0,10977.66,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-08-06,1600540637,10977.66,0,10977.66,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-08-06,1600540642,10977.66,0,10977.66,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-08-06,1600540636,11197.34,0,11197.34,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-08-06,1600540639,11197.34,0,11197.34,Acorn Care & Education Ltd,Children's Services,Non-Maint Spec Schls
Salford City Council,2015-08-06,1600541195,16500,2750,13750,Advertising Site Management Ltd,Sustainable Regeneration,Gen Contractor Work
Salford City Council,2015-08-06,601147632,12254.22,0,12254.22,Aon Uk,Sustainable Regeneration,Insurance Premiums
Salford City Council,2015-08-06,1600542787,1169.04,194.84,974.2,Bradshaw International,Capital Expenditure,Works & Building
Salford City Council,2015-08-06,1600541655,7875.29,1312.55,6562.74,C Owens (Builders & Contractors) Lt,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2015-08-06,1600542706,712.05,0,712.05,C P Davidson & Sons Ltd,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2015-08-06,1600542704,166948.02,27824.67,139123.35,C P Davidson & Sons Ltd,Capital Expenditure,Vehicle Related Expenditure
Salford City Council,2015-08-06,1600542077,899.5,149.92,749.58,Eccles Special High Schools Co Ltd,Children's Services,Unitary Charge
Salford City Council,2015-08-06,601147592,635,0,635,Gws Solicitors,Customer and Support Services,Liability Insurance
Salford City Council,2015-08-06,601147610,54425.74,9070.95,45354.79,Hays Recruitment,Customer and Support Services,Agency Fees
Salford City Council,2015-08-06,601147606,63219.61,10536.52,52683.09,Hays Recruitment,Customer and Support Services,Agency Fees
Salford City Council,2015-08-06,601147608,70969.65,11828.18,59141.47,Hays Recruitment,Customer and Support Services,Agency Fees
Salford City Council,2015-08-06,601146599,530.22,88.37,441.85,Language Empire Limited,"Community, Health & Social Care",Interpreter/translat
Salford City Council,2015-08-06,1600541426,1440,240,1200,Lawrence Harvey Search&Selection,Customer and Support Services,Consultants
Salford City Council,2015-08-06,601147636,945.75,0,945.75,Louise's Little Treasures,Children's Services,Payts to Agencies
Salford City Council,2015-08-06,601147603,538.71,81.49,457.22,Mainline Wholesalers Limited,Environment and Community Safety,Food and refreshment
Salford City Council,2015-08-06,1600541306,2739.98,456.66,2283.32,Meridian Cost Benefit Ltd,Customer and Support Services,Contingency
Salford City Council,2015-08-06,1600541307,2779.57,463.26,2316.31,Meridian Cost Benefit Ltd,Customer and Support Services,Contingency
Salford City Council,2015-08-06,1600542867,9022.55,1503.76,7518.79,Misco,Capital Expenditure,Purch of Comp Equip
Salford City Council,2015-08-06,601147573,1014,169,845,Ncc Group,Customer and Support Services,IT  Licence Fee
Salford City Council,2015-08-06,1600542782,510,85,425,Olm Profesional Services Ltd,Capital Expenditure,Purch of Comp Equip
Salford City Council,2015-08-06,1600541061,1082.4,0,1082.4,Outreach Community & Res Service,"Community, Health & Social Care",Supported Tenancies
Salford City Council,2015-08-06,1600540559,2814,469,2345,Ray Britland Contractors Ltd,Environment and Community Safety,Contractors
Salford City Council,2015-08-06,601147631,1560.6,0,1560.6,Redacted Data,"Community, Health & Social Care",Home Helps
