Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L Description
Salford City Council,2014-03-03,1600496583,2385.02,191.77,2193.25,Pearson Education,Children's Services,Equipment Purchase
Salford City Council,2014-03-03,1600498639,2473.00,0.00,2473.00,Alexander Support Services,Sustainable Regeneration,Rents
Salford City Council,2014-03-03,601109017,2651.47,441.91,2209.56,Mitie Security Ltd,Capital Expenditure,Other Works
Salford City Council,2014-03-03,601108641,2797.20,0.00,2797.20,Fostering People Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-03,1600496914,2798.88,0.00,2798.88,Capstone Foster Care (North) Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-03,601108640,2806.16,0.00,2806.16,Fostering People Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-03,1600498562,2908.57,484.76,2423.81,Dennis Eagle Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-03-03,1600496788,2999.64,499.94,2499.70,Enza Motors Limited,Environment and Community Safety,Vehicle Related Expenditure
Salford City Council,2014-03-03,1600496964,3011.43,0.00,3011.43,Hillcrest Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-03,1600496912,3080.00,0.00,3080.00,Capstone Foster Care (North) Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-03,1600496913,3080.00,0.00,3080.00,Capstone Foster Care (North) Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-03,601108642,3111.92,0.00,3111.92,Excel Fostering,Children's Services,Payts to Agencies
Salford City Council,2014-03-03,1600497251,3250.00,0.00,3250.00,Salford Disability Forum Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-03-03,1600496908,3335.93,0.00,3335.93,Perpetual Fostering,Children's Services,Payts to Agencies
Salford City Council,2014-03-03,1600496909,3839.92,0.00,3839.92,Perpetual Fostering,Children's Services,Payts to Agencies
Salford City Council,2014-03-03,601109074,3990.26,665.03,3325.23,Vista Group Plc,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-03-03,1600496993,4062.60,0.00,4062.60,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-03-03,1600495809,5551.22,925.22,4626.00,Met Office Manchester,Environment and Community Safety,Oth Office Expenses
Salford City Council,2014-03-03,601109059,5599.65,933.29,4666.36,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-03-03,601108954,6000.00,0.00,6000.00,T'Mimei Lev,Children's Services,Pupil Assistance
Salford City Council,2014-03-03,601109078,6159.75,1026.62,5133.13,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-03-03,1600495807,6444.00,1074.00,5370.00,Talley Group Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-03-03,1600497496,7248.42,0.00,7248.42,S&W Tlp (Project Co Two) Ltd,Children's Services,Unitary Charge
Salford City Council,2014-03-03,1600496920,7533.00,0.00,7533.00,Agr Care Services,Children's Services,Payts to Agencies
Salford City Council,2014-03-03,601108950,8400.00,0.00,8400.00,T'Mimei Lev,Children's Services,Pupil Assistance
Salford City Council,2014-03-03,601108952,8400.00,0.00,8400.00,T'Mimei Lev,Children's Services,Pupil Assistance
Salford City Council,2014-03-03,601108953,8400.00,0.00,8400.00,T'Mimei Lev,Children's Services,Pupil Assistance
Salford City Council,2014-03-03,1600496918,9522.31,1587.06,7935.25,Nhs Greater Manchester Csu,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-03-03,601107812,10364.64,0.00,10364.64,Tullett Prebon (Uk) Ltd,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2014-03-03,601109060,10413.29,1735.52,8677.77,Sovereign Group Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-03-03,601108047,12046.56,0.00,12046.56,Tradition (Uk) Limited,Capital Expenditure,Debt Mgmt Expenses
Salford City Council,2014-03-03,1600497673,12500.00,0.00,12500.00,Blue Orchid,Sustainable Regeneration,Grants
Salford City Council,2014-03-03,1600496907,14000.00,0.00,14000.00,Timeout Homes Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-03,1600498258,15500.00,0.00,15500.00,Central Manchester University,Children's Services,Payts to Agencies
Salford City Council,2014-03-03,1600498260,18750.00,0.00,18750.00,Central Manchester University,Children's Services,Payts to Agencies
Salford City Council,2014-03-03,601109053,27993.35,4665.51,23327.84,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-03-03,601107957,35118.91,5853.15,29265.76,Mast Lift Project Co (No2) Ltd,Customer and Support Services,Rents
Salford City Council,2014-03-03,601109054,39058.15,6509.56,32548.59,Emanuel Whittakers Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-03-03,601109558,51047.62,8507.92,42539.70,B4 Box Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-03-03,601109845,73158.00,0.00,73158.00,Nhs Salford CCG,"Community, Health & Social Care",Payments to H A
Salford City Council,2014-03-03,601109695,103769.72,0.00,103769.72,Greater Manchester West,"Community, Health & Social Care",Payments to H A
Salford City Council,2014-03-03,601108889,127679.48,21279.96,106399.52,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-03-03,1600498570,1718400.00,286400.00,1432000.00,Salix Homes Limited,Sustainable Regeneration,Salix Mgt Fee
Salford City Council,2014-03-04,1600495652,4734.08,0.00,4734.08,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600498703,650.10,108.35,541.75,Phs Group Plc,Sustainable Regeneration,Housekeeping
Salford City Council,2014-03-04,1600495928,515.88,85.98,429.90,Prism Medical Uk,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-03-04,601109090,530.00,0.00,530.00,Lancashire Care,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-03-04,59393028,540.00,0.00,540.00,Buckingham Colour,Office of the Chief Executive,Printing & Photocopying
Salford City Council,2014-03-04,601109884,541.16,0.00,541.16,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,59393067,545.05,32.41,512.64,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2014-03-04,601108647,550.00,0.00,550.00,Elearvation,Children's Services,Training expenses
Salford City Council,2014-03-04,601109878,553.52,0.00,553.52,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,601109872,567.48,0.00,567.48,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,1600498640,570.00,95.00,475.00,G-Map Services Ltd,Children's Services,Photography
Salford City Council,2014-03-04,601109866,570.16,0.00,570.16,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,601109891,579.96,0.00,579.96,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,601109952,600.00,0.00,600.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-03-04,601109953,600.00,0.00,600.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-03-04,601109895,603.16,0.00,603.16,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,1600496702,604.61,0.00,604.61,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600497346,604.61,0.00,604.61,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,601109259,623.91,0.00,623.91,United Utilities Water Limited,Children's Services,Energy Conservation
Salford City Council,2014-03-04,1600496706,625.64,0.00,625.64,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,601109883,638.64,0.00,638.64,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,601109873,644.32,0.00,644.32,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,601109854,649.99,0.00,649.99,Empower Housing Association,Children's Services,SS Inc Supp/Ind Clnt
Salford City Council,2014-03-04,601109950,675.00,0.00,675.00,Redacted Data,Children's Services,Pupil Assistance
Salford City Council,2014-03-04,1600495958,677.42,112.90,564.52,Swift (Nw) Limited,Environment and Community Safety,Contractors
Salford City Council,2014-03-04,601109882,695.24,0.00,695.24,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,601109892,709.60,0.00,709.60,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,601109888,709.60,0.00,709.60,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,601109543,744.80,0.00,744.80,Sunny Bank (Prs) Ltd,"Community, Health & Social Care",Day Care
Salford City Council,2014-03-04,601109899,745.08,0.00,745.08,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,1600496423,745.30,124.22,621.08,Bt Global Services Solutions,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-03-04,1600497367,768.00,128.00,640.00,Saltax Ltd,Children's Services,Transport
Salford City Council,2014-03-04,601109875,781.04,0.00,781.04,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,601109869,795.60,0.00,795.60,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,1600495970,810.00,135.00,675.00,Simply Health,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-03-04,1600495954,816.00,136.00,680.00,Sunbright Blinds Ltd,Sustainable Regeneration,Dev Servs Day to Day
Salford City Council,2014-03-04,601109870,848.96,0.00,848.96,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,601109876,851.52,0.00,851.52,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,1600498705,867.79,144.63,723.16,Phs Group Plc,Sustainable Regeneration,Housekeeping
Salford City Council,2014-03-04,601109864,869.04,0.00,869.04,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,1600496438,910.95,151.82,759.13,Cia 2000 Ltd,Sustainable Regeneration,UV Light/Fire
Salford City Council,2014-03-04,1600495934,922.36,153.73,768.63,Peoples Voice Media,Sustainable Regeneration,Print & Photocopying
Salford City Council,2014-03-04,601109885,927.92,0.00,927.92,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,1600495944,930.00,155.00,775.00,Royal Mail Retail,Children's Services,Postage
Salford City Council,2014-03-04,601101718,1000.00,0.00,1000.00,Team Salford,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2014-03-04,601109896,1099.88,0.00,1099.88,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,601109861,1110.00,185.00,925.00,Tmp (Uk) Ltd,Children's Services,Recruitment Advert.
Salford City Council,2014-03-04,601109961,1149.50,0.00,1149.50,Flutterbies Day Nursery,Children's Services,Grants
Salford City Council,2014-03-04,1600496308,1215.28,202.55,1012.73,Alan Franklin Builders Ltd,Capital Expenditure,Other Works
Salford City Council,2014-03-04,1600496091,1260.00,210.00,1050.00,Nextelcom Ltd,Sustainable Regeneration,Security/Equipment
Salford City Council,2014-03-04,1600495929,1356.00,226.00,1130.00,Invacare Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-03-04,1600496060,1384.19,230.70,1153.49,Virgin Media,Capital Expenditure,Other Works
Salford City Council,2014-03-04,601109887,1423.12,0.00,1423.12,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,1600496089,1451.25,241.87,1209.38,Cia 2000 Ltd,Sustainable Regeneration,UV Light/Fire
Salford City Council,2014-03-04,1600496654,1492.80,248.80,1244.00,Marlow & Son Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-03-04,1600496398,1536.96,256.16,1280.80,Transport For Greater Manchester,Capital Expenditure,Other Works
Salford City Council,2014-03-04,1600495953,1560.00,260.00,1300.00,Physio-Control Sales Uk Ltd,Capital Expenditure,Purch of Furn/Equip
Salford City Council,2014-03-04,601108947,1568.00,0.00,1568.00,Vestacare Limited,"Community, Health & Social Care",Day Care
Salford City Council,2014-03-04,601108669,1587.65,264.61,1323.04,Northgate Information Solutions,Customer and Support Services,Computer Software
Salford City Council,2014-03-04,601108963,1666.84,0.00,1666.84,Redacted Data,"Community, Health & Social Care",Home Helps
Salford City Council,2014-03-04,1600496415,1709.60,0.00,1709.60,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,601109868,1962.64,0.00,1962.64,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,1600496352,2136.00,356.00,1780.00,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-03-04,1600494014,2140.00,356.67,1783.33,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2014-03-04,1600496915,2140.00,356.67,1783.33,Eddisons Commercial,Environment and Community Safety,Rents
Salford City Council,2014-03-04,601109942,2257.20,376.20,1881.00,Tier 1 Asset Management Ltd,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2014-03-04,601109065,2397.70,399.69,1998.01,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-03-04,1600496071,2400.00,400.00,2000.00,Child Safety Media Ltd,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2014-03-04,601108662,2500.00,416.67,2083.33,Northgate Information Solutions,Customer and Support Services,IT Licence Fee
Salford City Council,2014-03-04,1600496354,2628.96,438.16,2190.80,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-03-04,1600497481,2836.80,472.80,2364.00,Saltax Ltd,Children's Services,Transport
Salford City Council,2014-03-04,1600496655,3048.00,508.00,2540.00,Marlow & Son Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-03-04,1600496099,3064.46,510.74,2553.72,Salford Royal Nhs Foundation Trust,Customer and Support Services,Other Prof Fees
Salford City Council,2014-03-04,601109865,3148.08,0.00,3148.08,Redacted Data,Children's Services,Payt to care clients
Salford City Council,2014-03-04,1600496427,3151.15,0.00,3151.15,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600494512,3234.75,0.00,3234.75,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600496425,3237.02,0.00,3237.02,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600497762,3307.39,0.00,3307.39,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600497720,3317.00,0.00,3317.00,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600497761,3317.00,0.00,3317.00,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600497760,3342.57,0.00,3342.57,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600496434,3374.35,0.00,3374.35,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600497759,3374.35,0.00,3374.35,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,601109068,3480.92,580.14,2900.78,Rixonway Kitchens Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-03-04,1600497317,3600.00,0.00,3600.00,Wigan Council,Children's Services,Transport
Salford City Council,2014-03-04,1600496431,3658.00,0.00,3658.00,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,601108226,3937.50,0.00,3937.50,Redacted Data,Customer and Support Services,GM City Skillz fund
Salford City Council,2014-03-04,1600495937,3960.00,660.00,3300.00,Mangar International Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-03-04,1600496432,4245.69,0.00,4245.69,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600497758,4245.69,0.00,4245.69,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600496449,4248.89,0.00,4248.89,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600497763,4312.10,0.00,4312.10,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600496404,4380.30,0.00,4380.30,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600496429,4380.30,0.00,4380.30,Core Assets Fostering Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600496390,4500.00,0.00,4500.00,Peoples Voice Media,Children's Services,Training expenses
Salford City Council,2014-03-04,601109069,4604.41,767.39,3837.02,Sovereign Group Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-03-04,1600497717,4645.76,0.00,4645.76,Fostering Outcomes Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,601109064,4854.73,809.18,4045.55,Edmundson Electrical Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-03-04,601109016,4884.62,814.10,4070.52,The Lowry Centre Limited,Office of the Chief Executive,Rents
Salford City Council,2014-03-04,1600496076,5248.50,0.00,5248.50,Alexander Support Services,Sustainable Regeneration,Rents
Salford City Council,2014-03-04,601109101,6494.08,0.00,6494.08,Abbotsound Limited,"Community, Health & Social Care",Day Care
Salford City Council,2014-03-04,1600491893,6964.93,1160.82,5804.11,Salford Schools Solutions Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-03-04,1600496072,7080.00,1180.00,5900.00,Granart Memorials,Capital Expenditure,External Fees-Other
Salford City Council,2014-03-04,1600496075,7214.40,1202.40,6012.00,Rm Education Plc,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-03-04,1600496350,7339.20,1223.20,6116.00,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-03-04,1600496079,7519.00,0.00,7519.00,Alexander Support Services,Sustainable Regeneration,Rents
Salford City Council,2014-03-04,1600496539,8400.00,1400.00,7000.00,Salford Royal Nhs Foundation Trust,Customer and Support Services,Other Prof Fees
Salford City Council,2014-03-04,601108471,8550.00,0.00,8550.00,Tameside M. B. C.,Sustainable Regeneration,Payt to Lead Dists
Salford City Council,2014-03-04,601108252,8943.00,0.00,8943.00,Summerville Primary School,Children's Services,Non SLA Recharges
Salford City Council,2014-03-04,1600496097,9166.00,0.00,9166.00,Kesser Torah School,Children's Services,Books & Periodicals
Salford City Council,2014-03-04,601108644,9245.00,0.00,9245.00,Disclosure & Barring Service,Office of the Chief Executive,Other Prof Fees
Salford City Council,2014-03-04,1600497721,10000.20,0.00,10000.20,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600496538,10166.66,0.00,10166.66,Salford Royal Nhs Foundation Trust,Customer and Support Services,Other Prof Fees
Salford City Council,2014-03-04,1600498043,10599.99,0.00,10599.99,Alliance Care And Education,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,601109973,12228.23,0.00,12228.23,Hand On Heart Charity,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2014-03-04,601109948,14257.73,2376.29,11881.44,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-03-04,1600496358,14968.80,2494.80,12474.00,Saltax Ltd,Children's Services,Pupil Assistance
Salford City Council,2014-03-04,1600496526,15999.76,0.00,15999.76,Courtyard Care Group,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600496359,18609.91,3101.65,15508.26,S & W Tlp Education Partnership Ltd,Capital Expenditure,Purch of Comp Equip
Salford City Council,2014-03-04,1600495933,19260.00,3210.00,16050.00,Viglen,Customer and Support Services,Computer Equipment
Salford City Council,2014-03-04,1600496361,19289.12,3214.86,16074.26,S & W Tlp Education Partnership Ltd,Capital Expenditure,Capital Expenses
Salford City Council,2014-03-04,601109056,19679.05,3279.84,16399.21,Ht Forrest Ltd,Capital Expenditure,Pmnt to Ctrs-Improv
Salford City Council,2014-03-04,601108045,21142.00,0.00,21142.00,Nugent Care,Children's Services,Payts to Agencies
Salford City Council,2014-03-04,1600495961,23520.00,3920.00,19600.00,Local Government Information Unit,Office of the Chief Executive,Subscriptions
Salford City Council,2014-03-04,1600495927,26350.72,4391.79,21958.93,Wigan Leisure & Culture,Environment and Community Safety,Contractors
Salford City Council,2014-03-04,1600498694,37500.00,0.00,37500.00,Skills And Work Solutions Ltd,Customer and Support Services,Payts to Agencies
Salford City Council,2014-03-04,1600496967,39935.40,6655.90,33279.50,Remstone Construction Ltd,Capital Expenditure,Works & Building
Salford City Council,2014-03-05,601110060,15961.95,2660.33,13301.62,Virgin Media Business,Environment and Community Safety,Broadband services
Salford City Council,2014-03-05,601110062,3259.92,543.32,2716.60,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2014-03-05,1600496144,501.60,83.60,418.00,G&S Smirthwaite Ltd,"Community, Health & Social Care",Epuipment-paediatric
Salford City Council,2014-03-05,1600496523,523.25,0.00,523.25,Fairfield Care Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-05,59542092,562.90,0.00,562.90,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2014-03-05,601109969,590.12,98.35,491.77,Urban Vision Partnership Ltd,Customer and Support Services,Payts to Vol Orgs
Salford City Council,2014-03-05,59542056,602.06,13.90,588.16,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2014-03-05,601110004,603.93,0.00,603.93,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-05,601108650,604.80,100.80,504.00,Meridian Business Support,Environment and Community Safety,Agency Fees
Salford City Council,2014-03-05,601110077,624.00,104.00,520.00,Blackline Private Hire,"Community, Health & Social Care",Travel & Subsistence
Salford City Council,2014-03-05,601110081,634.80,105.80,529.00,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2014-03-05,1600496169,698.40,116.40,582.00,Gb Security Systems Ltd,Children's Services,Security Services
Salford City Council,2014-03-05,601109997,734.40,122.40,612.00,Trinity Mirror Publishing Ltd,Sustainable Regeneration,Legal Fees
Salford City Council,2014-03-05,1600496171,747.60,124.60,623.00,Cia 2000 Ltd,Sustainable Regeneration,UV Light/Fire
Salford City Council,2014-03-05,601110091,772.63,128.77,643.86,Jacobs,Customer and Support Services,Debt Recoveries Agen
Salford City Council,2014-03-05,601110005,875.90,0.00,875.90,Swiis Fostercare Ltd,Children's Services,Payts to Agencies
Salford City Council,2014-03-05,1600496146,888.00,148.00,740.00,Roma Medical Ltd,"Community, Health & Social Care",Disability Equipment
Salford City Council,2014-03-05,1600496973,900.00,0.00,900.00,Sweet And Maxwell,"Community, Health & Social Care",Subscriptions
Salford City Council,2014-03-05,1600496167,912.00,152.00,760.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-03-05,601110079,933.60,155.60,778.00,Blackline Private Hire,"Community, Health & Social Care",Travel & Subsistence
Salford City Council,2014-03-05,601110041,942.00,0.00,942.00,Youth Justice Board,Children's Services,Payts to Agencies
Salford City Council,2014-03-05,1600496157,990.00,165.00,825.00,Rbs Invoice Customer and Support Services Limited,Environment and Community Safety,del'd kitchen formul
Salford City Council,2014-03-05,1600496137,1072.80,178.80,894.00,Rbs Invoice Customer and Support Services Limited,Environment and Community Safety,del'd kitchen formul
Salford City Council,2014-03-05,601110036,1160.00,0.00,1160.00,Youth Justice Board,Children's Services,Payts to Agencies
Salford City Council,2014-03-05,601110042,1160.00,0.00,1160.00,Youth Justice Board,Children's Services,Payts to Agencies
Salford City Council,2014-03-05,601110037,1174.00,0.00,1174.00,Youth Justice Board,Children's Services,Payts to Agencies
Salford City Council,2014-03-05,601109996,1180.80,196.80,984.00,Rnib,"Community, Health & Social Care",Books & Periodicals
Salford City Council,2014-03-05,1600496168,1199.88,199.98,999.90,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-03-05,1600496174,1199.88,199.98,999.90,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2014-03-05,1600497716,1202.68,200.45,1002.23,Northgate Information Solutions,Customer and Support Services,IT Licence Fee
Salford City Council,2014-03-05,601110073,1272.02,212.00,1060.02,Virgin Media Business,Customer and Support Services,Telephones & Fax
Salford City Council,2014-03-05,601110127,1352.00,0.00,1352.00,Zoltrade Ltd,Children's Services,Grants
Salford City Council,2014-03-05,1600498038,1361.18,226.86,1134.32,Glowarm Dsp Ltd,Capital Expenditure,Other Works
Salford City Council,2014-03-05,601110001,1372.80,0.00,1372.80,Redacted Data,Children's Services,Payts to Agencies
