Authority Name,Date of Payment,SAP Document Number,Gross,VAT,Net,Supplier Name,Directorate,G/L description.
Salford City Council,2017-03-01,601186467,20876.31,0.00,20876.31,Broughton Jewish C F Academy,Children's Services,Grants
Salford City Council,2017-03-01,1600579723,20996.00,0.00,20996.00,University Of Salford,Children's Services,Training of Others
Salford City Council,2017-03-01,601186468,23510.85,0.00,23510.85,Bnos Yisroel Schools Manchester Ltd,Children's Services,Grants
Salford City Council,2017-03-01,601186559,24073.50,0.00,24073.50,Talmud Torah Yetev Lev Ltd-Nursery,Children's Services,Grants
Salford City Council,2017-03-01,601186494,24535.27,0.00,24535.27,Fledglings Day Nursery Worsley,Children's Services,Grants
Salford City Council,2017-03-01,601186579,25287.90,0.00,25287.90,Unicorn Nursery,Children's Services,Payts to Agencies
Salford City Council,2017-03-01,601186580,30046.50,0.00,30046.50,Marlborough Road Academy,Children's Services,Grants
Salford City Council,2017-03-01,601186581,30787.32,0.00,30787.32,Tashbar Academy Ltd,Children's Services,Grants
Salford City Council,2017-03-01,1600581174,35939.39,5989.90,29949.49,Horticon Ltd,Capital Expenditure,Works & Building
Salford City Council,2017-03-01,204565418,5762425.00,0.00,5762425.00,NHS CCG,"Community, Health & Social Care",Payments to Health Authority
Salford City Council,2017-03-02,601185663,516.00,86.00,430.00,Argus Fire & Security Ltd,Children's Services,Provisions
Salford City Council,2017-03-02,kdmzlyktq,533.26,1.89,531.37,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-03-02,etbsveobl,554.79,9.70,545.09,Brake Bros Ltd,Environment and Community Safety,Food and refreshments
Salford City Council,2017-03-02,601186727,581.56,0.00,581.56,Boots Store 6402,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-03-02,601185613,583.00,0.00,583.00,Virgin Care Services,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-03-02,6002230355,624.00,0.00,624.00,Redacted Data,Children's Services,SS Inc Supp/Ind Clnt
Salford City Council,2017-03-02,601186696,637.08,106.18,530.90,Experian Ltd,Corporate Business,Oth Office Expenses
Salford City Council,2017-03-02,601186672,639.36,0.00,639.36,Redacted Data,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-03-02,601186726,647.94,0.00,647.94,Boots Store 6402,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-03-02,601186728,664.78,0.00,664.78,Boots Store 6402,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-03-02,601186763,696.85,0.00,696.85,Ordsall Health Surgery,"Community, Health & Social Care",Payts to Agencies
Salford City Council,2017-03-02,601186681,720.00,120.00,600.00,Randstad Education Limited,Children's Services,Agency Fees
Salford City Council,2017-03-02,1600581235,766.80,127.80,639.00,Teaching Personnel Ltd,Children's Services,Other Prof Fees
